Metrics/LagrangeMultiplier/Max,Value/Adv,Safety/EpCostShield,_runtime,Value/reward,Loss/Loss_pi,Time/Rollout,Metrics/EpLen,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Misc/xHx,Misc/FinalStepNorm,Metrics/EpRet,Misc/AcceptanceStep,Loss/Loss_cost_critic/Delta,Safety/shield_violation,_timestamp,Train/LR,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Train/StopIter,Train/PolicyRatio/Std,Time/Total,Train/KL,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Misc/gradient_norm,Loss/Loss_cost_critic,Train/PolicyRatio/Max,TotalEnvSteps,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Train/Epoch,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/Entropy,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Time/Epoch,Misc/H_inv_g,_step,Misc/Alpha,Value/cost,Loss/Loss_pi/Delta,Metrics/EpCost,Time/Update
0.38755181431770325,1.0681151962899094e-08,66.0,921.57520115,0.17059797048568726,-0.31619343161582947,59.706748962402344,1000,-0.63608717918396,0.37999284267425537,0.004826775752007961,0.3409174978733063,2.8258063793182373,1,-3.4634084701538086,7.929245948791504,1746544082.242291,0,0,0.38755181431770325,10,0.001357690547592938,843.9170532226562,0.00026531872572377324,0.37999284267425537,1.0019201040267944,0.08085118234157562,11.312447547912598,1.0019201040267944,220000.0,1.0863889455795288,0.0004557836800813675,10,0.01574030891060829,0.38755181431770325,273.276123046875,1.5015411376953125,1.0019201040267944,0.37999284267425537,0,73.18605041503906,0.16748014092445374,11,2.035569667816162,5.348076343536377,-0.0874052494764328,42.15999984741211,13.479289054870605
0.4222707450389862,-2.4414061883248905e-08,59.04999923706055,995.301783209,0.2855680286884308,-0.3672902584075928,61.15948486328125,1000,-0.8768712282180786,0.411358505487442,0.005639418959617615,0.32292574644088745,3.617788314819336,1,-0.25870513916015625,8.614509582519531,1746544158.8826082,0,0,0.4222707450389862,10,4.540621011983603e-05,920.5488891601562,0.000287343718810007,0.411358505487442,0.9999358057975769,0.0616651214659214,11.053742408752441,0.9999358057975769,240000.0,1.0854661464691162,0.0058477483689785,11,0.021588057279586792,0.4222707450389862,261.3074951171875,1.5005874633789062,0.9999358057975769,0.411358505487442,0,76.5381851196289,0.17147675156593323,12,1.8832042217254639,5.636443614959717,-0.051096826791763306,40.68000030517578,15.378667831420898
0.45634427666664124,-2.2888182460434336e-09,96.0,1069.161192339,0.30735912919044495,-0.22971005737781525,61.645809173583984,1000,-0.0758175253868103,0.4432317316532135,0.009961102157831192,0.2736630141735077,3.99124813079834,1,3.9323930740356445,8.307722091674805,1746544232.6089597,0,0,0.45634427666664124,10,0.0003046936180908233,994.2791748046875,0.0003442753804847598,0.4432317316532135,1.000430941581726,0.14981676638126373,14.986135482788086,1.000430941581726,260000.0,1.1069421768188477,0.0019395332783460617,12,0.023527590557932854,0.45634427666664124,271.6403503417969,1.5203346014022827,1.000430941581726,0.4432317316532135,0,73.62676239013672,0.19313234090805054,13,1.4169714450836182,4.851230621337891,0.13758020102977753,36.25,11.980941772460938
0.4897157549858093,-2.1362303925798187e-08,34.75,1139.763305655,0.3642946183681488,-0.512747585773468,58.121070861816406,1000,-0.3368837833404541,0.47358986735343933,0.006385004613548517,0.3374851942062378,4.6585893630981445,1,-4.994132041931152,10.036049842834473,1746544306.468618,0,0,0.4897157549858093,10,0.0015417878748849034,1068.131591796875,0.0002752944710664451,0.47358986735343933,1.0021804571151733,0.05543777346611023,9.992003440856934,1.0021804571151733,280000.0,1.1195733547210693,-0.00026068277657032013,13,0.023266907781362534,0.4897157549858093,271.1627197265625,1.5318728685379028,1.0021804571151733,0.47358986735343933,0,73.75645446777344,0.19068682193756104,14,1.769840121269226,5.370492458343506,-0.28303752839565277,33.38999938964844,15.635369300842285
0.5222193598747253,1.525878801089675e-08,37.75,1210.121170595,0.416289359331131,-0.44148579239845276,58.4023551940918,1000,-1.0825629234313965,0.5027565360069275,0.00570044806227088,0.29064124822616577,5.284183502197266,1,-2.5726890563964844,8.3633451461792,1746544377.070793,0,0,0.5222193598747253,10,0.001261539408005774,1138.729248046875,0.00033616527798585594,0.5027565360069275,1.0017839670181274,0.09669774770736694,7.419314384460449,1.001784086227417,300000.0,1.125467300415039,0.0002339240163564682,14,0.023500831797719002,0.5222193598747253,283.715576171875,1.5369930267333984,1.001784086227417,0.5027565360069275,0,70.4931411743164,0.15516620874404907,15,1.8730963468551636,4.4407124519348145,0.07126179337501526,28.940000534057617,12.090757369995117
0.5536789894104004,3.051757735406113e-09,20.200000762939453,1281.409161831,0.38774746656417847,-0.41443124413490295,56.34566116333008,1000,-0.5156421065330505,0.5301430225372314,0.005201362539082766,0.3078534007072449,5.587498188018799,1,-0.9236369132995605,6.274472713470459,1746544447.4287126,0,0,0.5536789894104004,10,0.0012124805944040418,1209.1094970703125,0.0002821628004312515,0.5301430225372314,1.0017147064208984,0.11336249113082886,6.495677471160889,1.0017147064208984,320000.0,1.1422115564346313,0.0018190201371908188,15,0.02531985193490982,0.5536789894104004,284.6185607910156,1.551519751548767,1.0017147064208984,0.5301430225372314,0,70.26948547363281,0.1569957584142685,16,1.9609025716781616,3.3645997047424316,0.027054548263549805,24.459999084472656,13.923810958862305
0.5840973258018494,-1.2207030941624453e-08,43.20000076293945,1355.928759957,0.5514938235282898,-0.3686322271823883,57.907413482666016,1000,-0.7543526887893677,0.5569366812705994,0.004788077902048826,0.3073693513870239,6.131025314331055,1,1.4685039520263672,6.845842361450195,1746544518.7167277,0,0,0.5840973258018494,10,0.0006663697422482073,1280.401123046875,0.00028526654932647943,0.5569366812705994,1.000942349433899,0.11984426528215408,7.964181423187256,1.0009424686431885,340000.0,1.1537729501724243,0.011439844965934753,16,0.036759696900844574,0.5840973258018494,280.8759460449219,1.5617138147354126,1.0009424686431885,0.5569366812705994,0,71.205810546875,0.15039263665676117,17,2.043779134750366,3.787473440170288,0.04579901695251465,22.530000686645508,13.298379898071289
0.6133182644844055,1.0681151962899094e-08,44.099998474121094,1428.174413728,0.6082378625869751,-0.3902524709701538,59.370479583740234,1000,-0.7693910002708435,0.5832611322402954,0.007124800235033035,0.27883055806159973,7.11747932434082,1,1.0325713157653809,7.4430623054504395,1746544593.236087,0,0,0.6133182644844055,10,0.000920543388929218,1354.89453125,0.00035163143184036016,0.5832611322402954,1.0013017654418945,0.17013336718082428,8.996752738952637,1.0013017654418945,360000.0,1.153846263885498,-0.001236356794834137,17,0.03552334010601044,0.6133182644844055,268.7792663574219,1.5618066787719727,1.0013017654418945,0.5832611322402954,0,74.4104995727539,0.16642248630523682,18,1.6754379272460938,3.7576797008514404,-0.021620243787765503,18.670000076293945,15.039987564086914
0.6414878368377686,9.918212917625624e-09,32.650001525878906,1501.42572922,0.581957995891571,-0.3356950283050537,59.49447250366211,1000,-0.5207098722457886,0.6087092757225037,0.005954831838607788,0.3009348213672638,7.4505534172058105,1,-2.0500941276550293,5.331381797790527,1746544665.481997,0,0,0.6414878368377686,10,0.00010632245539454743,1427.1578369140625,0.000306858797557652,0.6087092757225037,1.0001503229141235,0.0772780179977417,6.946658611297607,1.000150442123413,380000.0,1.1530866622924805,0.006811786442995071,18,0.04233512654900551,0.6414878368377686,277.184814453125,1.5610742568969727,1.000150442123413,0.6087092757225037,0,72.15402221679688,0.1642073392868042,19,1.8326514959335327,2.691326379776001,0.0545574426651001,18.68000030517578,12.659533500671387
0.668637752532959,1.5258788677030566e-09,38.79999923706055,1575.411341108,0.8295520544052124,-0.3290785551071167,60.081764221191406,1000,-0.25024178624153137,0.6336539387702942,0.0074900612235069275,0.30553632974624634,7.997783184051514,1,-0.20958709716796875,5.542342185974121,1746544738.7332003,0,0,0.668637752532959,10,0.0010567058343440294,1500.4130859375,0.0003147184615954757,0.6336539387702942,1.0014944076538086,0.11732855439186096,6.737071514129639,1.0014944076538086,400000.0,1.1562025547027588,-0.007595468312501907,19,0.0347396582365036,0.668637752532959,273.3614501953125,1.5638195276260376,1.0014944076538086,0.6336539387702942,0,73.1632080078125,0.18697813153266907,20,1.6340751647949219,2.8882687091827393,0.006616473197937012,17.489999771118164,13.081429481506348
0.6950982809066772,-1.525878801089675e-08,46.25,1649.643471076,0.9896234273910522,-0.3406188488006592,60.55983352661133,1000,-0.41768085956573486,0.6584785580635071,0.005208286456763744,0.29915904998779297,9.549772262573242,1,0.9869890213012695,6.416517734527588,1746544812.7188454,0,0,0.6950982809066772,10,0.0008334961021319032,1574.4024658203125,0.0002995700924657285,0.6584785580635071,1.0011787414550781,0.08822279423475266,7.724060535430908,1.0011787414550781,420000.0,1.1821857690811157,0.0005561523139476776,20,0.03529581055045128,0.6950982809066772,270.6304931640625,1.5857833623886108,1.0011787414550781,0.6584785580635071,0,73.90150451660156,0.1526634246110916,21,1.9595987796783447,2.9708237648010254,-0.01154029369354248,20.09000015258789,13.34164810180664
0.721045970916748,-3.051757735406113e-09,60.75,1722.647152139,0.8681833744049072,-0.22746802866458893,60.38164138793945,1000,-0.4320785701274872,0.6837920546531677,0.006412370130419731,0.27906161546707153,9.876962661743164,1,0.14516592025756836,5.625102996826172,1746544886.9509773,0,0,0.721045970916748,10,0.0008973907097242773,1648.627685546875,0.0003422815352678299,0.6837920546531677,1.001268982887268,0.12901097536087036,7.869226455688477,1.0012691020965576,440000.0,1.2081845998764038,0.0008452720940113068,21,0.036141082644462585,0.721045970916748,269.7598876953125,1.6076021194458008,1.0012691020965576,0.6837920546531677,0,74.14000701904297,0.158013716340065,22,1.7660596370697021,2.5795280933380127,0.11315082013607025,21.200000762939453,13.758353233337402
0.7466052770614624,-3.051757735406113e-09,60.349998474121094,1797.34473556,0.9310853481292725,-0.2617394030094147,60.129940032958984,1000,2.2464277744293213,0.7095378637313843,0.006984896957874298,0.3125324845314026,10.367839813232422,1,1.5087594985961914,6.1009674072265625,1746544959.954737,0,0,0.7466052770614624,10,0.00072397047188133,1721.63916015625,0.00028163252864032984,0.7095378637313843,1.0010238885879517,0.0706377848982811,9.377985954284668,1.0010240077972412,460000.0,1.222196102142334,0.005987800657749176,22,0.04212888330221176,0.7466052770614624,274.2749328613281,1.6191343069076538,1.0010240077972412,0.7095378637313843,0,72.9195327758789,0.18469728529453278,23,1.6921336650848389,2.948939085006714,-0.034271374344825745,21.889999389648438,12.789576530456543
0.7719862461090088,-2.2888182460434336e-09,49.849998474121094,1868.951833674,1.1120105981826782,-0.3216797411441803,62.327144622802734,1000,-0.6023123264312744,0.735265851020813,0.007305010687559843,0.30044078826904297,11.47753620147705,1,-0.9075736999511719,6.430870532989502,1746545034.6522102,0,0,0.7719862461090088,10,0.0009624092490412295,1796.3388671875,0.0003202198713552207,0.735265851020813,1.0013610124588013,0.07749170809984207,8.470412254333496,1.0013611316680908,480000.0,1.2219663858413696,0.0019856691360473633,23,0.044114552438259125,0.7719862461090088,268.0387878417969,1.6189340353012085,1.0013611316680908,0.735265851020813,0,74.61607360839844,0.18157441914081573,24,1.6546428203582764,3.0995419025421143,-0.059940338134765625,23.809999465942383,12.288900375366211
0.7972964644432068,0.0,56.45000076293945,1944.01490354,1.0652616024017334,-0.26495876908302307,58.29402542114258,1000,0.45781806111335754,0.7612590789794922,0.008588825352489948,0.29252752661705017,12.239921569824219,1,0.40639781951904297,6.05405855178833,1746545106.2593613,0,0,0.7972964644432068,10,0.0016059073386713862,1867.935302734375,0.0003059148439206183,0.7612590789794922,1.002271056175232,0.14952345192432404,8.876810073852539,1.002271056175232,500000.0,1.2342008352279663,0.0027566663920879364,24,0.04687121883034706,0.7972964644432068,279.6578063964844,1.6289968490600586,1.002271056175232,0.7612590789794922,0,71.5159683227539,0.1916985660791397,25,1.525976538658142,2.7273294925689697,0.05672097206115723,24.729999542236328,13.221930503845215
0.8226478695869446,-1.5258788677030566e-09,55.70000076293945,2016.62577658,1.0873874425888062,-0.2671250104904175,61.028717041015625,1000,-0.3670928180217743,0.7874725461006165,0.01018413994461298,0.27035677433013916,11.84103775024414,1,0.6254568099975586,5.898157596588135,1746545181.3223617,0,0,0.8226478695869446,10,0.0013800563756376505,1942.989990234375,0.00038867720286361873,0.7874725461006165,1.0019516944885254,0.18547728657722473,9.502266883850098,1.0019516944885254,520000.0,1.2336673736572266,-0.009632609784603119,25,0.03723860904574394,0.8226478695869446,266.8031311035156,1.6287728548049927,1.0019516944885254,0.7874725461006165,0,74.9616470336914,0.19292329251766205,26,1.4013692140579224,2.745506525039673,-0.002166241407394409,25.850000381469727,13.93290901184082
0.8478930592536926,9.155272984173735e-09,34.5,2091.20766242,1.0781798362731934,-0.3352009952068329,59.037418365478516,1000,-0.8878481984138489,0.812999427318573,0.00653659924864769,0.29294511675834656,12.36497688293457,1,-2.613241672515869,5.345000743865967,1746545253.9333305,0,0,0.8478930592536926,10,0.0018912695813924074,2015.5980224609375,0.0003249300643801689,0.812999427318573,1.0026746988296509,0.09738055616617203,6.8890252113342285,1.0026748180389404,540000.0,1.22057044506073,-0.00017044693231582642,26,0.037068162113428116,0.8478930592536926,275.8347473144531,1.6182130575180054,1.0026748180389404,0.812999427318573,0,72.50718688964844,0.16747404634952545,27,1.7491971254348755,2.3306987285614014,-0.0680759847164154,23.899999618530273,13.469747543334961
0.8732299208641052,9.53674295089968e-09,73.19999694824219,2164.793944187,1.1311619281768799,-0.1532381772994995,60.425743103027344,1000,-0.6625043153762817,0.839512825012207,0.009680197574198246,0.2966039478778839,12.569369316101074,1,2.6807751655578613,5.708794593811035,1746545328.5150847,0,0,0.8732299208641052,10,0.0006767097511328757,2090.17578125,0.00031477620359510183,0.839512825012207,1.0009570121765137,0.09949632734060287,9.56980037689209,1.0009570121765137,560000.0,1.2138233184814453,0.004025261849164963,27,0.04109342396259308,0.8732299208641052,268.54583740234375,1.612688660621643,1.0009570121765137,0.839512825012207,0,74.47518920898438,0.20634989440441132,28,1.4373835325241089,2.8601436614990234,0.18196281790733337,26.020000457763672,14.04941463470459
0.8989033699035645,-1.2207030941624453e-08,67.8499984741211,2239.304699532,1.3822872638702393,-0.2706761956214905,61.07776641845703,1000,0.04169750213623047,0.8667035102844238,0.010629381984472275,0.27747026085853577,13.157292366027832,1,0.43976593017578125,7.053518772125244,1746545402.1015327,0,0,0.8989033699035645,10,0.0006129275425337255,2163.741455078125,0.00034197536297142506,0.8667035102844238,1.0008668899536133,0.1966133713722229,10.009566307067871,1.0008668899536133,580000.0,1.2057565450668335,-0.0011677779257297516,28,0.03992564603686333,0.8989033699035645,272.26910400390625,1.6058961153030396,1.0008668899536133,0.8667035102844238,0,73.45673370361328,0.20228126645088196,29,1.371705174446106,3.5824999809265137,-0.11743801832199097,29.020000457763672,12.37895679473877
0.9251754283905029,-3.051757735406113e-09,73.1500015258789,2314.192231283,1.196071743965149,-0.22204045951366425,61.067867279052734,1000,0.07335010170936584,0.8947023749351501,0.012819677591323853,0.26705601811408997,12.985525131225586,1,0.9146490097045898,6.689411640167236,1746545476.611888,0,0,0.9251754283905029,10,0.0005898873205296695,2238.24560546875,0.0003422560403123498,0.8947023749351501,1.0008341073989868,0.2171470671892166,10.924215316772461,1.0008342266082764,600000.0,1.2034982442855835,-0.0041966512799263,29,0.03572899475693703,0.9251754283905029,268.9022216796875,1.6041055917739868,1.0008342266082764,0.8947023749351501,0,74.37648010253906,0.213809072971344,30,1.2490397691726685,3.512711763381958,0.04863573610782623,32.66999816894531,13.308589935302734
0.9518974423408508,1.5258788677030566e-09,46.650001525878906,2387.690907131,1.1837363243103027,-0.3100045323371887,59.97964096069336,1000,-0.37825924158096313,0.9223759174346924,0.007540327962487936,0.3168671429157257,13.624663352966309,1,-2.524693489074707,6.114387035369873,1746545551.499611,0,0,0.9518974423408508,10,0.0010590098099783063,2313.139404296875,0.0002918661048170179,0.9223759174346924,1.0014976263046265,0.14152109622955322,8.399521827697754,1.0014976263046265,620000.0,1.205280065536499,0.013116683810949326,30,0.04884567856788635,0.9518974423408508,267.52044677734375,1.605611801147461,1.0014976263046265,0.9223759174346924,0,74.76065063476562,0.19456180930137634,31,1.6286193132400513,3.2136027812957764,-0.08796407282352448,31.459999084472656,14.780973434448242
0.979482114315033,-7.629394005448376e-09,79.30000305175781,2460.49207894,1.3507049083709717,-0.18660062551498413,61.3079719543457,1000,-1.015845537185669,0.951054036617279,0.010661046952009201,0.2969432771205902,13.866423606872559,1,2.720407485961914,6.855707168579102,1746545624.9984944,0,0,0.979482114315033,10,0.0004471499705687165,2386.65478515625,0.0003044883196707815,0.951054036617279,1.0006322860717773,0.132317453622818,11.119929313659668,1.0006322860717773,640000.0,1.215083122253418,-0.006419140845537186,31,0.04242653772234917,0.979482114315033,272.5240478515625,1.6135820150375366,1.0006322860717773,0.951054036617279,0,73.38802337646484,0.21679969131946564,32,1.369666576385498,3.7488410472869873,0.12340390682220459,37.40999984741211,12.080033302307129
1.0077115297317505,4.577636492086867e-09,63.0,2535.731776798,1.4306108951568604,-0.3148789703845978,60.03897476196289,1000,-0.09946185350418091,0.9800089597702026,0.011011839844286442,0.3023169934749603,14.647329330444336,1,-1.4572525024414062,7.4684247970581055,1746545697.7994661,0,0,1.0077115297317505,10,0.0002623781911097467,2459.381591796875,0.0002976895193569362,0.9800089597702026,1.000370979309082,0.15426437556743622,9.662676811218262,1.000370979309082,660000.0,1.2221430540084839,0.0036253370344638824,32,0.04605187475681305,1.0077115297317505,275.4263000488281,1.6194475889205933,1.000370979309082,0.9800089597702026,0,72.61470794677734,0.2243250012397766,33,1.347674012184143,4.253315448760986,-0.12827834486961365,35.709999084472656,12.575715065002441
1.036450982093811,-7.629394338515283e-10,66.55000305175781,2608.37628583,1.420748233795166,-0.3110956847667694,61.61595916748047,1000,-0.5540459752082825,1.009357213973999,0.00894742552191019,0.29664453864097595,14.105812072753906,1,0.6448278427124023,7.570849895477295,1746545773.0393362,0,0,1.036450982093811,10,0.0018933487590402365,2534.655517578125,0.00032279943116009235,1.009357213973999,1.0026775598526,0.12714554369449615,10.307504653930664,1.0026776790618896,680000.0,1.2380577325820923,-0.002706289291381836,33,0.04334558546543121,1.036450982093811,266.35894775390625,1.6324316263198853,1.0026776790618896,1.009357213973999,0,75.0866470336914,0.19841325283050537,34,1.495084285736084,4.1940178871154785,0.003783285617828369,34.779998779296875,13.470670700073242
1.0653266906738281,9.918212917625624e-09,37.75,2682.237857446,1.3697943687438965,-0.3703094720840454,57.753570556640625,1000,-1.3702576160430908,1.0378706455230713,0.010040553286671638,0.305491179227829,14.307368278503418,1,-3.249323844909668,6.014289855957031,1746545845.6833045,0,0,1.0653266906738281,10,0.0006075889687053859,2607.30517578125,0.00028586259577423334,1.0378706455230713,1.000859260559082,0.11918070912361145,7.058180809020996,1.000859260559082,700000.0,1.254775047302246,0.0009069517254829407,34,0.044252537190914154,1.0653266906738281,275.8750915527344,1.6458793878555298,1.000859260559082,1.0378706455230713,0,72.49658203125,0.21645256876945496,35,1.4113539457321167,3.389498710632324,-0.059213787317276,30.549999237060547,14.7429780960083
