Misc/AcceptanceStep,_runtime,Safety/shield_adv_c,Value/Adv,Train/PolicyStd,Loss/Loss_cost_critic,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Time/Total,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Misc/H_inv_g,Metrics/EpRet,Train/LR,Train/Epoch,Metrics/LagrangeMultiplier,_timestamp,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Misc/gradient_norm,_step,TotalEnvSteps,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Value/cost,Value/reward,Train/PolicyRatio,Time/Epoch,Time/Rollout,Train/KL,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Train/StopIter,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Misc/FinalStepNorm,Time/FPS,Time/Update,Metrics/EpCost,Loss/Loss_pi/Delta,Misc/xHx,Misc/Alpha
1,4728.263775642,-0.05110333114862442,-6.103515470812226e-09,0.8129439353942871,1.888359785079956,0.61224764585495,0,500,4604.71533203125,0.9998647570610046,9.567336383042857e-05,-2.8133046627044678,0,0.1325346827507019,8.609023094177246,0,35,0.7624082565307617,1746576227.35372,0.06407522410154343,0.7624082565307617,0.17044389247894287,36,720000.0,2.799999952316284,0.7624082565307617,0.7814369797706604,0.15850605070590973,1.7590041160583496,0.9998647570610046,122.16686248779297,102.7834701538086,0.000397776544559747,1.1813868284225464,0.7814369797706604,0.9998647570610046,0.7814369797706604,10,-0.029131464660167694,-0.007732801139354706,0.24575762450695038,163.71051025390625,19.38336753845215,4.440000057220459,-0.0897662378847599,0.005816667806357145,1.8542892932891846
1,4853.343706614,-0.07598608732223511,-1.0681151962899094e-08,0.8067946434020996,2.0514774322509766,0.5122871994972229,0,500,4727.32470703125,1.0007847547531128,0.000554877333343029,0.1631176471710205,0,0.1284767985343933,8.595915794372559,0,36,0.769661009311676,1746576349.963024,0.07494009286165237,0.769661009311676,0.10212022811174393,37,740000.0,3.450000047683716,0.769661009311676,0.7902611494064331,0.09248189628124237,1.7697707414627075,1.0007847547531128,122.54508972167969,103.08071899414062,0.0004029055708087981,1.1709587574005127,0.7902611494064331,1.0007847547531128,0.7902611494064331,10,-0.028036000207066536,0.010864868760108948,0.2522798180580139,163.20523071289062,19.464345932006836,4.210000038146973,0.0010954644531011581,0.005186967086046934,1.963621735572815
1,4975.187988303,0.026415713131427765,-1.1444091896350983e-08,0.7947607040405273,4.101673126220703,0.6219452619552612,0,500,4852.40087890625,1.0002565383911133,0.0001813438575481996,2.0501956939697266,0,0.1737516224384308,10.202351570129395,0,37,0.7763935327529907,1746576475.0427804,0.11195730417966843,0.7763935327529907,0.14910484850406647,38,760000.0,15.449999809265137,0.7763935327529907,0.7993319630622864,0.12704911828041077,2.039529323577881,1.0002565383911133,125.01824188232422,105.636962890625,0.0003621339565142989,1.1541606187820435,0.7993319630622864,1.0002565383911133,0.7993319630622864,10,0.09362032264471054,0.03701721131801605,0.26965412497520447,159.97665405273438,19.381244659423828,1.440000057220459,0.12165632285177708,0.008303726091980934,1.5519517660140991
1,5097.826311369,0.11567724496126175,-2.8610229740877458e-09,0.7939198613166809,1.4333356618881226,0.511079728603363,0,500,4974.244140625,1.0005073547363281,0.0003586977836675942,-2.6683374643325806,0,0.12470517307519913,10.558784484863281,0,38,0.7826257944107056,1746576596.8872461,0.08771467208862305,0.7826257944107056,0.083920918405056,39,780000.0,3.4000000953674316,0.7826257944107056,0.8078215718269348,0.12173014879226685,1.8743810653686523,1.0005073547363281,121.78157043457031,102.6717758178711,0.0003503925690893084,1.1516228914260864,0.8078215718269348,1.0005073547363281,0.8078215718269348,10,-0.04995694383978844,-0.02424263209104538,0.26712051033973694,164.2284698486328,19.109752655029297,1.1399999856948853,-0.14357726648449898,0.004358966834843159,2.1420161724090576
1,5221.351519706,1.4041144847869873,-1.7166137400437265e-09,0.7954676747322083,3.0595531463623047,0.6896070241928101,0,500,5096.86669921875,1.0001195669174194,8.45746835693717e-05,1.6262174844741821,0,0.12909385561943054,10.724250793457031,0,39,0.7884581685066223,1746576719.5251844,0.08864999562501907,0.7884581685066223,0.12281296402215958,40,800000.0,8.024999618530273,0.7884581685066223,0.8161019086837769,0.19379208981990814,2.0421223640441895,1.0001195669174194,122.55895233154297,103.05779266357422,0.00037484883796423674,1.1501959562301636,0.8161019086837769,1.0001195669174194,0.8161019086837769,10,0.00407059071585536,0.0009353235363960266,0.24737709760665894,163.186767578125,19.50113296508789,1.7400000095367432,0.0540275345556438,0.005446547642350197,1.9162578582763672
1,5343.338842529,0.5179067850112915,-6.103515470812226e-09,0.7904370427131653,1.9655139446258545,0.8210770487785339,0,500,5220.412109375,1.0003201961517334,0.00022630048624705523,-1.0940392017364502,0,0.16140666604042053,9.894427299499512,0,40,0.793869137763977,1746576843.0504618,0.08543103188276291,0.793869137763977,0.12864215672016144,41,820000.0,14.524999618530273,0.793869137763977,0.8246457576751709,0.3497105538845062,1.9493855237960815,1.0003200769424438,123.46678924560547,104.41736602783203,0.00037681416142731905,1.1427112817764282,0.8246457576751709,1.0003201961517334,0.8246457576751709,10,0.06709695607423782,-0.0032189637422561646,0.2648647427558899,161.98687744140625,19.049396514892578,1.1100000143051147,0.06302636535838246,0.007427183445543051,1.6409775018692017
1,5465.006657454,0.18357950448989868,1.5258788677030566e-09,0.7894389033317566,2.631649971008301,1.1329972743988037,0,500,5342.37744140625,1.0011687278747559,0.0008264153730124235,0.6661360263824463,0,0.13267755508422852,10.792999267578125,0,41,0.7989524006843567,1746576965.0378203,0.09478659927845001,0.7989524006843567,0.16556552052497864,42,840000.0,5.074999809265137,0.7989524006843567,0.8327777981758118,0.3378153443336487,2.224480390548706,1.0011687278747559,121.90660095214844,102.5828857421875,0.0003799016121774912,1.141193151473999,0.8327777981758118,1.0011687278747559,0.8327777981758118,10,-0.06588127464056015,0.009355567395687103,0.23089386522769928,164.06002807617188,19.323686599731445,1.7000000476837158,-0.13297823071479797,0.00660388357937336,1.7402633428573608
1,5586.979300689,-0.1604798287153244,6.103515470812226e-09,0.7891995906829834,1.4651646614074707,0.6863861083984375,0,500,5464.06201171875,1.0011932849884033,0.0008437237120233476,-1.16648530960083,0,0.12981802225112915,10.972844123840332,0,42,0.8036882281303406,1746577086.705545,0.08760662376880646,0.8036882281303406,0.18873290717601776,43,860000.0,4.099999904632568,0.8036882281303406,0.8404685854911804,0.1467411369085312,2.067290782928467,1.0011931657791138,121.6044692993164,102.30099487304688,0.00036238550092093647,1.138944149017334,0.8404685854911804,1.0011932849884033,0.8404685854911804,10,-0.040691737085580826,-0.007179975509643555,0.24907933175563812,164.46763610839844,19.30343246459961,1.1699999570846558,0.025189537554979324,0.005432800389826298,1.9186807870864868
1,5709.774444928,0.20936322212219238,-2.2888182460434336e-09,0.786004364490509,2.066520929336548,0.6682189702987671,0,500,5586.03515625,1.001476764678955,0.0010442303027957678,0.6013562679290771,0,0.1196332797408104,10.583155632019043,0,43,0.8081027269363403,1746577208.6781032,0.0805543065071106,0.8081027269363403,0.12555289268493652,44,880000.0,4.675000190734863,0.8081027269363403,0.8478013873100281,0.16304561495780945,2.0893383026123047,1.001476764678955,121.90846252441406,102.8766860961914,0.00039038696559146047,1.1320827007293701,0.8478013873100281,1.001476764678955,0.8478013873100281,10,-0.0338556133210659,-0.007052317261695862,0.23698975145816803,164.05752563476562,19.031726837158203,1.1100000143051147,0.006836123764514923,0.0050965240225195885,1.9809683561325073
1,5833.241695172,-0.1494309902191162,3.433227480087453e-09,0.7871283888816833,2.8603570461273193,1.077080249786377,0,500,5708.8310546875,1.002401351928711,0.001697956002317369,0.7938361167907715,0,0.1580391228199005,10.687341690063477,0,44,0.8122323155403137,1746577331.473173,0.10274127870798111,0.8122323155403137,0.11236061900854111,45,900000.0,8.725000381469727,0.8122323155403137,0.8551048040390015,0.31266212463378906,2.2725257873535156,1.002401351928711,122.7320785522461,103.35069274902344,0.00033533413079567254,1.13388192653656,0.8551048040390015,1.002401351928711,0.8551048040390015,10,-0.020431553944945335,0.022186972200870514,0.27397653460502625,162.95657348632812,19.381351470947266,1.1799999475479126,0.013424059376120567,0.006654750555753708,1.7335995435714722
1,5956.763106795,0.6369437575340271,2.0980834847250662e-09,0.7884786128997803,6.656805515289307,1.6422176361083984,0,500,5832.29833984375,0.9991101622581482,0.0006292243488132954,3.7964484691619873,0,0.20839358866214752,11.275307655334473,0,45,0.816387414932251,1746577454.9406495,0.08161900192499161,0.816387414932251,0.13919878005981445,46,920000.0,15.324999809265137,0.816387414932251,0.8628674149513245,0.40013155341148376,2.2163045406341553,0.9991101622581482,123.405029296875,104.46807861328125,0.0003316998772788793,1.1354843378067017,0.8628674149513245,0.9991101622581482,0.8628674149513245,10,0.024221358820796013,-0.021122276782989502,0.27947771549224854,162.0679473876953,18.936922073364258,4.079999923706055,0.04465291276574135,0.011119979433715343,1.3411051034927368
1,6080.099947683,-0.27424657344818115,-9.727477490173442e-09,0.7856149673461914,5.082247734069824,1.4640300273895264,0,500,5955.82275390625,1.0030362606048584,0.0021468480117619038,-1.5745577812194824,0,0.193492129445076,10.952280044555664,0,46,0.8206738233566284,1746577578.4619918,0.08541831374168396,0.8206738233566284,0.25958898663520813,47,940000.0,8.899999618530273,0.8206738233566284,0.8705846667289734,0.35656407475471497,2.0961289405822754,1.0030361413955688,123.46219635009766,104.02716064453125,0.0004024543159175664,1.1321214437484741,0.8705846667289734,1.0030362606048584,0.8705846667289734,10,-0.04564198851585388,0.0037993118166923523,0.2487248331308365,161.99290466308594,19.43501091003418,5.139999866485596,-0.0698633473366499,0.012103695422410965,1.285451889038086
1,6203.32753181,-0.007359534502029419,-3.814697002724188e-09,0.7852985858917236,4.220700740814209,1.1551811695098877,0,500,6079.1591796875,1.0004456043243408,0.0003150336560793221,-0.8615469932556152,0,0.1728614866733551,11.126943588256836,0,47,0.8249843716621399,1746577701.7990825,0.07426033169031143,0.8249843716621399,0.21360263228416443,48,960000.0,8.550000190734863,0.8249843716621399,0.8782401084899902,0.4017805755138397,2.0996456146240234,1.0004454851150513,123.27716827392578,103.9786605834961,0.0004145609273109585,1.130977988243103,0.8782401084899902,1.0004456043243408,0.8782401084899902,10,-0.024234114214777946,-0.011157982051372528,0.23404088616371155,162.23605346679688,19.298463821411133,4.139999866485596,0.021407874301075935,0.01091044768691063,1.3539215326309204
1,6325.363555745,0.30746978521347046,-6.103515470812226e-09,0.7850320339202881,4.720280170440674,0.9491459131240845,0,500,6202.38720703125,1.0009486675262451,0.0006708092405460775,0.49957942962646484,0,0.1664348989725113,10.89004135131836,0,48,0.8292417526245117,1746577825.02649,0.0739455595612526,0.8292417526245117,0.14385826885700226,49,980000.0,9.25,0.8292417526245117,0.8858970999717712,0.2545790374279022,2.1433019638061523,1.0009485483169556,123.1673583984375,103.7798080444336,0.0003619473718572408,1.131567358970642,0.8858970999717712,1.0009486675262451,0.8858970999717712,10,0.009479577653110027,-0.0003147721290588379,0.2678280770778656,162.38067626953125,19.38752555847168,3.359999895095825,0.033713691867887974,0.007723356131464243,1.609206199645996
1,6447.354911595,0.13411228358745575,1.907348501362094e-09,0.7823993563652039,2.59421706199646,0.9322782158851624,0,500,6324.423828125,1.000396966934204,0.0002806418342515826,-2.126063108444214,0,0.152761310338974,11.174782752990723,0,49,0.8333751559257507,1746577947.0624838,0.0780351385474205,0.8333751559257507,0.09489941596984863,50,1000000.0,5.974999904632568,0.8333751559257507,0.8933122754096985,0.26841792464256287,2.1288671493530273,1.0003968477249146,121.9774398803711,103.00664520263672,0.0003646652912721038,1.127916932106018,0.8933122754096985,1.000396966934204,0.8933122754096985,10,-0.04560689628124237,0.004089578986167908,0.2785247266292572,163.96475219726562,18.970766067504883,2.5899999141693115,-0.0550864739343524,0.00601628702133894,1.8232674598693848
1,6570.622475824,-0.15858441591262817,-7.629394005448376e-09,0.7771931290626526,1.3383585214614868,0.5850163698196411,0,500,6446.416015625,1.002244234085083,0.0015868570189923048,-1.2558585405349731,0,0.11622291803359985,11.245220184326172,0,50,0.8372949361801147,1746578069.0538716,0.07664065062999725,0.8372949361801147,0.22950851917266846,51,1020000.0,1.25,0.8372949361801147,0.9001470804214478,0.28674638271331787,2.2664682865142822,1.0022441148757935,121.93373107910156,102.59292602539062,0.0003487679932732135,1.120395541191101,0.9001470804214478,1.002244234085083,0.9001470804214478,10,-0.06962508708238602,-0.0013944879174232483,0.23951852321624756,164.02352905273438,19.340778350830078,1.590000033378601,-0.024018190801143646,0.0047090626321733,2.060854434967041
1,6694.363850125,-0.008435700088739395,-1.5258788677030566e-09,0.7804672718048096,3.7135913372039795,0.595383882522583,0,500,6569.6826171875,1.000020980834961,1.4892098079144489e-05,2.3752328157424927,0,0.16875770688056946,10.904587745666504,0,51,0.8409448266029358,1746578192.3214576,0.07234227657318115,0.8409448266029358,0.1465091109275818,52,1040000.0,11.100000381469727,0.8409448266029358,0.9072189331054688,0.18951718509197235,2.1633331775665283,1.000020980834961,123.20905303955078,104.16007995605469,0.00038068476715125144,1.1238012313842773,0.9072189331054688,1.000020980834961,0.9072189331054688,10,0.05790378153324127,-0.004298374056816101,0.2508012354373932,162.3257293701172,19.048948287963867,0.8500000238418579,0.1275288686156273,0.009055186063051224,1.486161708831787
1,6817.723397677,0.8160218000411987,4.1961669694501325e-09,0.7811174392700195,5.972601413726807,0.5721725821495056,0,500,6693.42431640625,0.9993087649345398,0.0004888191469945014,2.259010076522827,0,0.1911366581916809,11.181793212890625,0,52,0.8445438742637634,1746578316.0630505,0.06631814688444138,0.8445438742637634,0.27176377177238464,53,1060000.0,14.649999618530273,0.8445438742637634,0.9147886633872986,0.2781466841697693,2.110346794128418,0.9993087649345398,123.68343353271484,104.53902435302734,0.0004170316969975829,1.1243815422058105,0.9147886633872986,0.9993087649345398,0.9147886633872986,10,0.09549679607152939,-0.006024129688739777,0.25405704975128174,161.70315551757812,19.14436149597168,2.700000047683716,0.037593014538288116,0.011320224031805992,1.3291906118392944
1,6940.506277306,0.02953268587589264,-1.5258788677030566e-09,0.7733719944953918,3.9334805011749268,0.6864848136901855,0,500,6816.779296875,0.9988600015640259,0.00080612872261554,-2.03912091255188,0,0.14421425759792328,10.572827339172363,0,53,0.8480809330940247,1746578439.4222195,0.0736045315861702,0.8480809330940247,0.2606517970561981,54,1080000.0,9.149999618530273,0.8480809330940247,0.9223875999450684,0.3828354775905609,2.179776906967163,0.9988599419593811,123.29574584960938,104.27529907226562,0.00041120394598692656,1.112615704536438,0.9223875999450684,0.9988600015640259,0.9223875999450684,10,0.012882142327725887,0.007286384701728821,0.2157984972000122,162.21160888671875,19.020401000976562,2.5299999713897705,-0.0826146537438035,0.008932006545364857,1.496374249458313
1,7062.656759469,-0.11448749899864197,-5.340575981449547e-09,0.768807590007782,3.5017945766448975,0.7527337670326233,0,500,6939.5478515625,0.9999596476554871,2.851937460945919e-05,-0.4316859245300293,0,0.1513042151927948,11.423561096191406,0,54,0.8514472246170044,1746578562.2051442,0.0829506665468216,0.8514472246170044,0.18920812010765076,55,1100000.0,7.099999904632568,0.8514472246170044,0.9298555850982666,0.3685126006603241,2.246025323867798,0.9999596476554871,122.70437622070312,103.32514953613281,0.00038314881385304034,1.1086605787277222,0.9298555850982666,0.9999596476554871,0.9298555850982666,10,-0.008427494205534458,0.009346134960651398,0.2444162219762802,162.99337768554688,19.379199981689453,1.440000057220459,-0.021309636533260345,0.007664280943572521,1.6153960227966309
1,7185.225987105,-0.1412229835987091,-6.866454960174906e-09,0.767170250415802,2.578141212463379,0.8756777048110962,0,500,7061.716796875,1.0005741119384766,0.00040590224671177566,-0.9236533641815186,0,0.135373055934906,11.592175483703613,0,55,0.8545796871185303,1746578684.355544,0.08594714105129242,0.8545796871185303,0.08500760793685913,56,1120000.0,6.300000190734863,0.8545796871185303,0.9371445775032043,0.46462905406951904,2.2869668006896973,1.0005741119384766,122.09112548828125,103.09431457519531,0.00036071729846298695,1.1065950393676758,0.9371445775032043,1.0005741119384766,0.9371445775032043,10,-0.03025650978088379,0.002996474504470825,0.26513779163360596,163.81207275390625,18.996788024902344,0.699999988079071,-0.02182901557534933,0.005213753320276737,1.958571195602417
1,7305.223530676,-0.07193323969841003,-6.103515470812226e-09,0.7609583735466003,2.209709644317627,0.5975928902626038,0,500,7184.283203125,1.0005874633789062,0.00041534315096214414,-0.36843156814575195,0,0.14881032705307007,11.458641052246094,0,56,0.8574750423431396,1746578806.9250119,0.07477302849292755,0.8574750423431396,0.09835146367549896,57,1140000.0,4.875,0.8574750423431396,0.9441590905189514,0.36887088418006897,2.1510696411132812,1.0005874633789062,122.50688171386719,103.06573486328125,0.0003709974407684058,1.0995677709579468,0.9441590905189514,1.0005874633789062,0.9441590905189514,10,-0.023323064669966698,-0.011174112558364868,0.2648007273674011,163.25613403320312,19.441120147705078,0.4699999988079071,0.006933445110917091,0.00631621852517128,1.7794511318206787
1,7421.863543178,-0.06474808603525162,6.866454960174906e-09,0.7659451961517334,2.2483158111572266,0.6698012948036194,0,500,7304.267578125,1.0027164220809937,0.001920772367157042,0.03860616683959961,0,0.16304001212120056,10.789159774780273,0,57,0.8601793646812439,1746578926.9228225,0.07260740548372269,0.8601793646812439,0.13107340037822723,58,1160000.0,3.0250000953674316,0.8601793646812439,0.9507755637168884,0.3490052819252014,2.1364030838012695,1.0027164220809937,119.92273712158203,102.35911560058594,0.000363891595043242,1.1054238080978394,0.9507755637168884,1.0027164220809937,0.9507755637168884,10,-0.059093594551086426,-0.0021656230092048645,0.2701837718486786,166.7740478515625,17.563596725463867,0.6899999976158142,-0.03577052988111973,0.007282814010977745,1.6571624279022217
1,7540.26937689,0.3287679851055145,6.103515470812226e-09,0.7693486213684082,4.3305277824401855,0.6587775349617004,0,500,7420.90234375,1.0009238719940186,0.0006531637627631426,2.082211971282959,0,0.19222499430179596,10.346457481384277,0,58,0.8628113269805908,1746579043.562572,0.07513350248336792,0.8628113269805908,0.2096247673034668,59,1180000.0,11.100000381469727,0.8628113269805908,0.9576972126960754,0.27074283361434937,2.1218013763427734,1.000923752784729,116.55977630615234,99.27304077148438,0.00041942563257180154,1.1078730821609497,0.9576972126960754,1.0009238719940186,0.9576972126960754,10,0.055284928530454636,0.002526096999645233,0.23814351856708527,171.58578491210938,17.28668785095215,1.600000023841858,0.11437852308154106,0.0130308223888278,1.2388790845870972
1,7656.87285468,0.571231484413147,7.629394338515283e-10,0.7673531174659729,7.60376501083374,1.5543692111968994,0,500,7539.31689453125,0.9991854429244995,0.0005760069470852613,3.2732372283935547,0,0.36315879225730896,10.319470405578613,0,59,0.8659717440605164,1746579161.968347,0.07673244923353195,0.8659717440605164,0.19711197912693024,60,1200000.0,20.899999618530273,0.8659717440605164,0.9657079577445984,0.43021807074546814,2.09010648727417,0.9991853833198547,118.33366394042969,101.05889129638672,0.0003470763622317463,1.106706142425537,0.9657079577445984,0.9991854429244995,0.9657079577445984,10,0.10623470693826675,0.001598946750164032,0.27295833826065063,169.01361083984375,17.274755477905273,6.920000076293945,0.05094977840781212,0.03540220484137535,0.7516224980354309
1,7771.770070589,0.5239524245262146,-5.7220459481754915e-09,0.7657212615013123,4.671119213104248,1.437165379524231,0,500,7655.9208984375,1.0006957054138184,0.0004919380298815668,-2.932645797729492,0,0.17863145470619202,11.112495422363281,0,60,0.869610607624054,1746579278.5717196,0.08529456704854965,0.869610607624054,0.35278958082199097,61,1220000.0,8.925000190734863,0.869610607624054,0.9737248420715332,0.583584725856781,2.2492592334747314,1.0006957054138184,116.53302764892578,98.90467071533203,0.00037081207847222686,1.10366952419281,0.9737248420715332,1.0006957054138184,0.9737248420715332,10,-0.038721803575754166,0.0085621178150177,0.24524863064289093,171.6251678466797,17.62833595275879,6.860000133514404,-0.14495651051402092,0.010610412806272507,1.3729307651519775
1,7887.502868782,0.03394767642021179,-8.392333938900265e-09,0.761925458908081,1.205195665359497,0.5713149905204773,0,500,7770.81591796875,1.001745581626892,0.0012342844856902957,-3.465923547744751,0,0.1092597246170044,11.209636688232422,0,61,0.873162031173706,1746579393.4692552,0.07988448441028595,0.873162031173706,0.10915680974721909,62,1240000.0,0.42500001192092896,0.873162031173706,0.981035590171814,0.5229794979095459,2.0649311542510986,1.001745581626892,114.82315063476562,97.53044128417969,0.00040793887455947697,1.0961675643920898,0.981035590171814,1.001745581626892,0.981035590171814,10,-0.08421873301267624,-0.005410082638263702,0.23302142322063446,174.180908203125,17.29269027709961,2.200000047683716,-0.04549692943692207,0.004397011362016201,2.1327292919158936
1,8004.487030422,-0.0697227269411087,-1.1062621929625038e-08,0.7634906768798828,2.3440539836883545,0.7068989872932434,0,500,7886.548828125,1.002363681793213,0.0016713753575459123,1.1388583183288574,0,0.13101795315742493,10.435342788696289,0,62,0.8764552474021912,1746579509.2018614,0.09029672294855118,0.8764552474021912,0.23545847833156586,63,1260000.0,4.5,0.8764552474021912,0.9880523681640625,0.43619266152381897,2.202644109725952,1.002363681793213,115.66029357910156,98.06813049316406,0.0004248378099873662,1.09661865234375,0.9880523681640625,1.002363681793213,0.9880523681640625,10,-0.03060176409780979,0.010412238538265228,0.22594375908374786,172.92019653320312,17.592121124267578,0.6200000047683716,0.05361696891486645,0.006724969483911991,1.7245250940322876
1,8119.663181715,0.42556872963905334,1.5258788677030566e-09,0.7716875076293945,3.797719955444336,0.5427983403205872,0,500,8003.52490234375,1.0003045797348022,0.00021528614161070436,1.4536659717559814,0,0.20773757994174957,10.124754905700684,0,63,0.8797896504402161,1746579626.1861658,0.07967547327280045,0.8797896504402161,0.2641953229904175,64,1280000.0,14.149999618530273,0.8797896504402161,0.9956285357475281,0.3683491349220276,2.0735573768615723,1.0003045797348022,116.90321350097656,99.60327911376953,0.00037498166784644127,1.1063529253005981,0.9956285357475281,1.0003045797348022,0.9956285357475281,10,0.11428001523017883,-0.010621249675750732,0.24294665455818176,171.0817108154297,17.299907684326172,3.009999990463257,0.14488177932798862,0.014623047783970833,1.1694883108139038
1,8235.090566946,0.0640140026807785,-2.6702879907247734e-09,0.7747436165809631,1.429457664489746,0.3230474591255188,0,500,8118.7119140625,1.0006542205810547,0.0004626600129995495,-2.36826229095459,0,0.1449110209941864,10.85955810546875,0,64,0.8831708431243896,1746579741.3622608,0.10095936059951782,0.8831708431243896,0.15559642016887665,65,1300000.0,1.600000023841858,0.8831708431243896,1.002639651298523,0.3732483386993408,2.2685465812683105,1.0006542205810547,115.10629272460938,97.45954132080078,0.0004240895505063236,1.1069647073745728,1.002639651298523,1.0006542205810547,1.002639651298523,10,-0.05632375553250313,0.021283887326717377,0.22788910567760468,173.75244140625,17.646732330322266,3.069999933242798,-0.17060377076268196,0.008086956106126308,1.572614073753357
1,8349.811679137,-0.032327860593795776,2.2888182460434336e-09,0.7760207056999207,1.2316654920578003,0.39944857358932495,0,500,8234.138671875,0.9996247291564941,0.000265356560703367,-0.1977921724319458,0,0.13853570818901062,10.995514869689941,0,65,0.8862505555152893,1746579856.7896912,0.08527462929487228,0.8862505555152893,0.19266510009765625,66,1320000.0,3.0250000953674316,0.8862505555152893,1.0092628002166748,0.35734814405441284,2.1974849700927734,0.9996247291564941,115.35679626464844,97.74955749511719,0.00040057452861219645,1.107062816619873,1.0092628002166748,0.9996247291564941,1.0092628002166748,10,-0.025636350736021996,-0.01568473130464554,0.24778293073177338,173.37513732910156,17.607210159301758,0.10999999940395355,0.030687404796481133,0.006251870188862085,1.7885854244232178
1,8465.749956254,0.0005623400211334229,3.8146971692576415e-10,0.7739343047142029,0.8280215263366699,0.546241283416748,0,500,8348.8359375,1.0021804571151733,0.0015418441034853458,-0.40364396572113037,0,0.11354473233222961,10.890678405761719,0,66,0.8890566229820251,1746579971.5110583,0.09053301066160202,0.8890566229820251,0.11477960646152496,67,1340000.0,0.4000000059604645,0.8890566229820251,1.0153048038482666,0.393686980009079,2.163586139678955,1.0021804571151733,114.62639617919922,97.35701751708984,0.00039464663132093847,1.1054764986038208,1.0153048038482666,1.0021804571151733,1.0153048038482666,10,-0.08272501081228256,0.005258381366729736,0.2344638705253601,174.47988891601562,17.269350051879883,0.10999999940395355,-0.05708866007626057,0.004690414294600487,2.0649471282958984
1,8580.978738287,-0.0351429358124733,7.629394005448376e-09,0.7820642590522766,2.132417917251587,0.3186028301715851,0,500,8464.7958984375,1.0015888214111328,0.0011235226411372423,1.304396390914917,0,0.11631759256124496,11.248705863952637,0,67,0.8916630744934082,1746580087.4497285,0.10115518420934677,0.8916630744934082,0.12310674041509628,68,1360000.0,5.724999904632568,0.8916630744934082,1.0212905406951904,0.28967317938804626,2.3393008708953857,1.0015888214111328,115.86582946777344,98.26329040527344,0.0004154908237978816,1.1152220964431763,1.0212905406951904,1.0015888214111328,1.0212905406951904,10,0.013692587614059448,0.010622173547744751,0.23640617728233337,172.6134490966797,17.60251808166504,0.5199999809265137,0.09641759842634201,0.004841749556362629,2.0324196815490723
1,8698.853465037,0.007377315312623978,-3.814697002724188e-09,0.7813239693641663,1.028807520866394,0.4046086072921753,0,500,8579.99609375,1.000719428062439,0.0005086843739263713,-1.1036103963851929,0,0.1205366924405098,11.897716522216797,0,68,0.8940959572792053,1746580202.6778524,0.09576018154621124,0.8940959572792053,0.13422498106956482,69,1380000.0,2.625,0.8940959572792053,1.0269523859024048,0.2326153814792633,2.2630667686462402,1.000719428062439,115.12834167480469,97.56538391113281,0.0004286792245693505,1.114543080329895,1.0269523859024048,1.000719428062439,1.0269523859024048,10,-0.03879876807332039,-0.0053950026631355286,0.2221875935792923,173.71917724609375,17.562938690185547,0.5799999833106995,-0.05249135568737984,0.00588610814884305,1.843319058418274
1,8814.629357886,0.6621039509773254,1.1825560974898508e-08,0.7717779278755188,2.618192672729492,0.25633010268211365,0,500,8697.6953125,0.9980731010437012,0.0013624952407553792,1.5893851518630981,0,0.23435933887958527,12.93233871459961,0,69,0.8964525461196899,1746580320.5525804,0.08688338100910187,0.8964525461196899,0.2065296471118927,70,1400000.0,15.475000381469727,0.8964525461196899,1.033470630645752,0.2176671326160431,2.2810492515563965,0.9980731010437012,117.59820556640625,100.00908660888672,0.0004103764076717198,1.099805474281311,1.033470630645752,0.9980731010437012,1.033470630645752,10,0.15703515708446503,-0.008876800537109375,0.23904098570346832,170.07061767578125,17.589094161987305,1.25,0.19583392515778542,0.0192242544144392,1.0199763774871826
1,8931.648997869,0.06651854515075684,-7.629394338515283e-10,0.7623427510261536,1.4252910614013672,0.3826151490211487,0,500,8813.681640625,1.0015010833740234,0.0010614823549985886,-1.192901611328125,0,0.1332932859659195,11.785697937011719,0,70,0.8987348079681396,1746580436.3284245,0.069015733897686,0.8987348079681396,0.18982212245464325,71,1420000.0,3.625,0.8987348079681396,1.0397076606750488,0.17343950271606445,2.072047710418701,1.0015010833740234,115.70941162109375,98.45443725585938,0.00044223846634849906,1.0869760513305664,1.0397076606750488,1.0015010833740234,1.0397076606750488,10,-0.024345912039279938,-0.017867647111415863,0.23130713403224945,172.84678649902344,17.254945755004883,1.2000000476837158,-0.18138106912374496,0.006641526706516743,1.7353246212005615
