_step,Train/PolicyStd,Train/LR,Misc/Alpha,Time/Epoch,_timestamp,Train/PolicyRatio/Std,Safety/shield_violation,Metrics/EpCost,Train/StopIter,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Metrics/LagrangeMultiplier,Misc/AcceptanceStep,Value/cost,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Metrics/EpRet,Safety/shield_adv_c,Train/Epoch,Time/Update,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Time/Rollout,Misc/FinalStepNorm,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Value/Adv,Time/Total,Metrics/LagrangeMultiplier/Max,Time/FPS,Train/Entropy,Train/PolicyRatio/Max,Misc/xHx,Loss/Loss_pi,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Train/KL,_runtime,Loss/Loss_reward_critic,Misc/gradient_norm,Safety/EpCostShield
65,1.1345421075820923,0,1.1784616708755493,118.30404663085938,1746546225.514233,0.0014892448671162128,3.092329740524292,6.519999980926514,10,1300000.0,0,1000,2.0755202770233154,1,1.4427963495254517,0.000571361742913723,1.8805042505264282,2.736631393432617,0.6922033429145813,-0.4353755712509155,64,28.917686462402344,2.0755202770233154,1.0021060705184937,89.38633728027344,0.3205353617668152,1.0021060705184937,-0.2578566074371338,0,0.0,7487.9248046875,2.0755202770233154,169.05592346191406,1.5419182777404785,1.0021060705184937,0.014401203021407127,-0.20349831879138947,0.2719947397708893,1.8805042505264282,0.08595316112041473,-0.19835957512259483,1.8805042505264282,0.00029421705403365195,7606.803825704,0.008745797909796238,0.18444038927555084,16.899999618530273
66,1.1331255435943604,0,1.9432488679885864,117.11344146728516,1746546342.8458276,0.001356454216875136,1.7210307121276855,6.400000095367432,10,1320000.0,0,1000,2.1070032119750977,1,0.7529271841049194,-0.001816358882933855,1.9048736095428467,1.762650966644287,0.7675581574440002,-0.14153903722763062,65,29.469396591186523,2.1070032119750977,1.0019183158874512,87.64400482177734,0.3122626841068268,1.0019183158874512,-0.9739804267883301,0,1.5258788677030566e-09,7605.66650390625,2.1070032119750977,170.77459716796875,1.5382755994796753,1.0019183158874512,0.005296297371387482,-0.13790255784988403,0.160691037774086,1.9048736095428467,0.06315373629331589,0.06559576094150543,1.9048736095428467,0.00027265859534963965,7721.232951609,0.006929439026862383,0.09861072152853012,8.649999618530273
67,1.1356173753738403,0,1.2751696109771729,114.27323913574219,1746546457.2749586,0.0004839301109313965,1.5989271402359009,4.260000228881836,10,1340000.0,0,1000,2.1367461681365967,1,0.6599867939949036,-0.0016292720101773739,1.9279778003692627,1.3435300588607788,0.49406975507736206,0.25122231245040894,66,25.940004348754883,2.1367461681365967,0.9993155598640442,88.33320617675781,0.32239851355552673,0.999315619468689,-0.4191209077835083,0,-6.103515470812226e-09,7720.14990234375,2.1367461681365967,175.01910400390625,1.5381354093551636,0.999315619468689,0.012299678288400173,-0.10988009721040726,0.2528279423713684,1.9279778003692627,0.044840313494205475,0.028022460639476776,1.9279778003692627,0.0002653576375450939,7835.237285243,0.005300167016685009,0.14440742135047913,10.449999809265137
68,1.1503041982650757,0,2.235771417617798,113.8299789428711,1746546571.2792332,0.0012477714335545897,1.4948607683181763,3.799999952316284,10,1360000.0,0,1000,2.1647911071777344,1,0.6583325862884521,0.0028729839250445366,1.9495714902877808,1.1587402820587158,0.42860811948776245,-0.058820486068725586,67,28.727806091308594,2.1647911071777344,1.0017646551132202,85.10214233398438,0.32237303256988525,1.0017646551132202,-0.184789776802063,0,-4.00543198608716e-09,7834.1357421875,2.1647911071777344,175.7006378173828,1.5511064529418945,1.0017646551132202,0.004001051653176546,-0.1328359693288803,0.14418873190879822,1.9495714902877808,0.03673667088150978,-0.022955872118473053,1.9495714902877808,0.00023698643781244755,7954.153715153,0.008173150941729546,0.07343170791864395,6.599999904632568
69,1.1522282361984253,0,0.9608782529830933,117.94306182861328,1746546690.1957376,0.0008896637591533363,1.7073729038238525,9.109999656677246,10,1380000.0,0,1000,2.1927413940429688,1,0.8004106283187866,-2.534780651330948e-05,1.9735661745071411,5.14219856262207,0.5411803722381592,-0.21348167955875397,68,28.738666534423828,2.1927413940429688,0.9987418055534363,89.2043685913086,0.3228108882904053,0.9987418055534363,3.9834582805633545,0,-1.1444091230217168e-09,7952.25341796875,2.1927413940429688,169.57334899902344,1.5542631149291992,0.9987418055534363,0.021661728620529175,0.23004178702831268,0.3359539806842804,1.9735661745071411,0.05040132626891136,0.362877756357193,1.9735661745071411,0.00025651059695519507,8068.083604639,0.008147803135216236,0.2078496366739273,48.0
70,1.1490428447723389,0,1.0456572771072388,113.79109191894531,1746546804.1256416,0.001030518556945026,2.4147489070892334,7.880000114440918,10,1400000.0,0,1000,2.2202858924865723,1,1.5382499694824219,-0.0026976997032761574,1.9964185953140259,3.808290481567383,0.4168517589569092,-0.22356900572776794,69,28.973575592041016,2.2202858924865723,1.0014573335647583,84.81749725341797,0.2730194330215454,1.0014574527740479,-1.3339080810546875,0,4.577636492086867e-09,8067.0185546875,2.2202858924865723,175.76068115234375,1.5527511835098267,1.0014574527740479,0.018291573971509933,-0.1981671005487442,0.26109838485717773,1.9964185953140259,0.03844612464308739,-0.4282088875770569,1.9964185953140259,0.0003507166402414441,8187.776334703,0.005450103431940079,0.2715979814529419,11.350000381469727
71,1.1555132865905762,0,0.8327776789665222,119.55712890625,1746546923.8188581,0.0010000885231420398,1.4515753984451294,7.889999866485596,10,1420000.0,0,1000,2.247474193572998,1,0.6967324018478394,-0.0018674053717404604,2.020411491394043,2.368711233139038,0.3919999599456787,0.20658093690872192,70,28.299407958984375,2.247474193572998,0.9985857009887695,91.25770568847656,0.3334619402885437,0.9985857009887695,-1.4395792484283447,0,1.907348501362094e-09,8186.71240234375,2.247474193572998,167.28404235839844,1.5588785409927368,0.9985857009887695,0.02883843518793583,0.13405807316303253,0.4004213213920593,2.020411491394043,0.05379189923405647,0.33222517371177673,2.020411491394043,0.0002675060532055795,8306.70151261,0.0035826980601996183,0.2430308759212494,34.849998474121094
72,1.1595096588134766,0,1.1778457164764404,118.76033020019531,1746547042.7435331,0.0004042163782287389,2.033828020095825,8.199999809265137,10,1440000.0,0,1000,2.2744317054748535,1,0.723737895488739,-0.0009196412283927202,2.0434045791625977,2.2426388263702393,0.5235639810562134,-0.4019540846347809,71,28.658493041992188,2.2744317054748535,0.9994283318519592,90.10181427001953,0.3247178792953491,0.999428391456604,-0.12607240676879883,0,1.5258788677030566e-09,8305.595703125,2.2744317054748535,168.40640258789062,1.5632461309432983,0.999428391456604,0.014416269958019257,-0.13545088469982147,0.27568796277046204,2.0434045791625977,0.053560931235551834,-0.269508957862854,2.0434045791625977,0.0002606446505524218,8420.176505702,0.002663056831806898,0.17962442338466644,12.800000190734863
73,1.1792845726013184,0,1.1549431085586548,113.33930206298828,1746547156.2185047,9.907319326885045e-05,1.3792288303375244,8.699999809265137,10,1460000.0,0,1000,2.301323175430298,1,0.6053605675697327,0.002523149363696575,2.066723108291626,2.1029837131500244,0.5667212605476379,1.3231741189956665,72,26.826047897338867,2.301323175430298,0.9998598694801331,86.51322937011719,0.3269464671611786,0.9998599290847778,-0.13965511322021484,0,-3.051757735406113e-09,8419.11328125,2.301323175430298,176.4613037109375,1.5799541473388672,0.9998599290847778,0.014993689954280853,0.0583936907351017,0.283084511756897,2.066723108291626,0.0638609528541565,0.19384457543492317,2.066723108291626,0.00025562348309904337,8538.644516461,0.005186206195503473,0.1339508444070816,25.799999237060547
74,1.2028545141220093,0,1.0913670063018799,118.32774353027344,1746547274.6864657,0.0005540905403904617,2.8001062870025635,2.0,10,1480000.0,0,1000,2.3262808322906494,1,0.5514697432518005,-0.003243069164454937,2.0899369716644287,1.8483349084854126,0.49839213490486145,0.6647820472717285,73,28.526315689086914,2.3262808322906494,1.0007835626602173,89.80140686035156,0.33651602268218994,1.0007836818695068,-0.2546488046646118,0,0.0,8537.576171875,2.3262808322906494,169.02206420898438,1.5994850397109985,1.0007836818695068,0.01679144613444805,-0.12962310016155243,0.3083435893058777,2.0899369716644287,0.060619764029979706,-0.18801679089665413,2.0899369716644287,0.00022459296451415867,8658.501211552,0.0019431370310485363,0.18450210988521576,21.450000762939453
75,1.2078657150268555,0,0.7932525277137756,119.72919464111328,1746547394.5432546,0.0004246435419190675,2.2086281776428223,4.829999923706055,10,1500000.0,0,1000,2.3503055572509766,1,0.650176465511322,0.0010931098368018866,2.1147854328155518,4.172738552093506,0.49938663840293884,-0.3217989206314087,74,29.0178279876709,2.3503055572509766,0.9993994832038879,90.71134185791016,0.33042076230049133,0.9993995428085327,2.3244036436080933,0,5.7220459481754915e-09,8657.4462890625,2.3503055572509766,167.04364013671875,1.6018749475479126,0.9993995428085327,0.031783878803253174,0.10841686278581619,0.41653919219970703,2.1147854328155518,0.06779380887746811,0.23803996294736862,2.1147854328155518,0.0002673109120223671,8776.926241022,0.003036246867850423,0.1371447741985321,40.29999923706055
76,1.1947922706604004,0,1.108836054801941,118.30084991455078,1746547512.968291,0.00041874300222843885,2.0020751953125,4.760000228881836,10,1520000.0,0,1000,2.373471975326538,1,0.6694729328155518,0.0012196388561278582,2.1383280754089355,2.6029694080352783,0.42406871914863586,-0.3506137728691101,75,29.688831329345703,2.373471975326538,0.9994077682495117,88.61199188232422,0.3085158169269562,0.9994077682495117,-1.5697691440582275,0,-4.959106458812812e-09,8775.8740234375,2.373471975326538,169.0605010986328,1.5897583961486816,0.9994077682495117,0.016266534104943275,-0.15740443766117096,0.27823391556739807,2.1383280754089355,0.06098518148064613,-0.26582130044698715,2.1383280754089355,0.0003276470524724573,8888.896186552,0.004255885723978281,0.13746017217636108,10.399999618530273
77,1.196229100227356,0,1.5799323320388794,111.81620788574219,1746547624.938249,0.0002641202590893954,2.453096628189087,4.170000076293945,10,1540000.0,0,1000,2.3956966400146484,1,0.4454107880592346,-0.0019985390827059746,2.160303831100464,1.2804867029190063,0.38105350732803345,-0.5077574253082275,76,25.72547721862793,2.3956966400146484,1.0003734827041626,86.09071350097656,0.31247788667678833,1.0003736019134521,-1.322482705116272,0,-5.340575981449547e-09,8887.8134765625,2.3956966400146484,178.8649444580078,1.5917654037475586,1.0003736019134521,0.008012212812900543,-0.23859940469264984,0.19777929782867432,2.160303831100464,0.0495259165763855,-0.08119496703147888,2.160303831100464,0.0002799196809064597,9005.243469937,0.0022573466412723064,0.09474431723356247,6.449999809265137
78,1.195006012916565,0,1.0503536462783813,116.2237319946289,1746547741.285533,0.00013582524843513966,2.311856746673584,6.929999828338623,10,1560000.0,0,1000,2.4178740978240967,1,0.530709445476532,0.004823844414204359,2.1835997104644775,3.538566827774048,0.36697742342948914,0.035266175866127014,77,28.9229793548584,2.4178740978240967,0.9998078942298889,87.30072784423828,0.29348674416542053,0.9998079538345337,2.2580801248550415,0,1.5258788677030566e-09,9004.19140625,2.4178740978240967,172.08189392089844,1.5922775268554688,0.9998079538345337,0.018128367140889168,0.04593119025230408,0.2794170677661896,2.1835997104644775,0.0522102415561676,0.2845305949449539,2.1835997104644775,0.00032660894794389606,9123.848055822,0.0070811910554766655,0.21508659422397614,35.0
79,1.182023525238037,0,0.7629852890968323,118.48682403564453,1746547859.890091,3.085149364778772e-05,2.7272093296051025,8.930000305175781,10,1580000.0,0,1000,2.4405863285064697,1,1.3783197402954102,-0.0029626889154314995,2.2094309329986572,4.063596725463867,0.3650614023208618,0.9089959859848022,78,29.63933753967285,2.4405863285064697,0.9999563694000244,88.84745788574219,0.33852484822273254,0.9999563694000244,0.5250298976898193,0,0.0,9122.80078125,2.4405863285064697,168.79515075683594,1.5822964906692505,0.9999563694000244,0.03435559943318367,0.14387823641300201,0.4436846077442169,2.2094309329986572,0.05502784252166748,0.09794704616069794,2.2094309329986572,0.0002467955928295851,9238.394801993,0.004118502140045166,0.24105417728424072,50.20000076293945
80,1.1808810234069824,0,1.090442419052124,114.43024444580078,1746547974.4373133,0.000785898242611438,2.9334182739257812,6.869999885559082,10,1600000.0,0,1000,2.463198661804199,1,1.1265945434570312,0.0011394848115742207,2.2342941761016846,2.550849676132202,0.4610121250152588,-0.6209195256233215,79,25.488706588745117,2.463198661804199,1.001111388206482,88.94151306152344,0.33437836170196533,1.001111388206482,-1.512747049331665,0,0.0,9237.3486328125,2.463198661804199,174.7789764404297,1.5816631317138672,1.001111388206482,0.01681993342936039,-0.22000400722026825,0.30664464831352234,2.2342941761016846,0.058476466685533524,-0.36388224363327026,2.2342941761016846,0.00023489246086683124,9352.118130826,0.005257986951619387,0.12585611641407013,14.850000381469727
81,1.178362250328064,0,0.8317986130714417,113.6143798828125,1746548088.1601858,0.0005588672356680036,3.029162883758545,8.84000015258789,10,1620000.0,0,1000,2.4862937927246094,1,1.2030997276306152,0.001117862295359373,2.2601828575134277,5.041301727294922,0.5581784844398499,0.4026605784893036,80,25.59916877746582,2.4862937927246094,1.0007902383804321,88.01518249511719,0.34346723556518555,1.0007903575897217,2.4904520511627197,0,2.6702879907247734e-09,9351.0712890625,2.4862937927246094,176.0340576171875,1.579984188079834,1.0007903575897217,0.028906363993883133,-0.022462865337729454,0.41292113065719604,2.2601828575134277,0.0558987557888031,0.1975411418825388,2.2601828575134277,0.00023112123017199337,9464.7207658,0.00637584924697876,0.2346380054950714,35.0
82,1.1699652671813965,0,1.3446446657180786,112.48554229736328,1746548200.762746,0.0013666256563737988,2.8574647903442383,9.140000343322754,10,1640000.0,0,1000,2.509915828704834,1,0.7714051008224487,-0.0032696460839360952,2.284078598022461,2.049384593963623,0.48657503724098206,-0.5031828880310059,81,29.586631774902344,2.509915828704834,1.0019327402114868,82.89888763427734,0.32656434178352356,1.0019328594207764,-2.991917133331299,0,6.103515470812226e-09,9463.669921875,2.509915828704834,177.80062866210938,1.573328971862793,1.0019328594207764,0.011061512865126133,-0.3084736764431,0.24286292493343353,2.284078598022461,0.05135432630777359,-0.2860108111053705,2.284078598022461,0.00027140823658555746,9582.458005343,0.0031062031630426645,0.16905729472637177,4.449999809265137
83,1.1637104749679565,0,1.5810500383377075,117.61897277832031,1746548318.5001078,0.0005978670669719577,2.091749906539917,6.179999828338623,10,1660000.0,0,1000,2.5331642627716064,1,0.5730348825454712,0.0022058228496462107,2.306675434112549,1.6116949319839478,0.5538070797920227,0.6750836372375488,82,29.961503982543945,2.5331642627716064,1.0008455514907837,87.6574478149414,0.3362765610218048,1.0008456707000732,-0.4376896619796753,0,0.0,9581.408203125,2.5331642627716064,170.04058837890625,1.5674362182617188,1.0008456707000732,0.008000888861715794,-0.1713516116142273,0.21269191801548004,2.306675434112549,0.06074157729744911,0.13712206482887268,2.306675434112549,0.00024316069902852178,9694.076211166,0.005312026012688875,0.11399607360363007,9.5
84,1.1563019752502441,0,1.665588617324829,111.48777770996094,1746548430.118239,0.0007937094778753817,1.9615870714187622,4.179999828338623,10,1680000.0,0,1000,2.555488348007202,1,0.5403540730476379,-0.00012333178892731667,2.327925205230713,0.9980238676071167,0.6277908682823181,-0.304853618144989,83,28.32805061340332,2.555488348007202,1.0011224746704102,83.15970611572266,0.3332905173301697,1.0011224746704102,-0.613671064376831,0,1.5258788677030566e-09,9693.0234375,2.555488348007202,179.39186096191406,1.559841275215149,1.0011224746704102,0.007209313567727804,-0.18037445843219757,0.2001037448644638,2.327925205230713,0.058058690279722214,-0.009022846817970276,2.327925205230713,0.0002701694320421666,9810.576237363,0.0051886942237615585,0.13168729841709137,7.75
85,1.150051474571228,0,1.2109090089797974,116.38021087646484,1746548546.6182802,0.0003898302384186536,2.42124342918396,3.6600000858306885,10,1700000.0,0,1000,2.576824903488159,1,0.7077372670173645,-0.0012407759204506874,2.3488545417785645,1.1929198503494263,0.573046863079071,-0.3061431646347046,84,28.802480697631836,2.576824903488159,1.0005512237548828,87.57770538330078,0.3489355742931366,1.0005512237548828,0.19489598274230957,0,4.577636492086867e-09,9809.52734375,2.576824903488159,171.85052490234375,1.5537471771240234,1.0005512237548828,0.013639758341014385,-0.14089620113372803,0.2881600260734558,2.3488545417785645,0.05955125018954277,0.03947825729846954,2.3488545417785645,0.0002231990802101791,9925.674502077,0.003947918303310871,0.12007627636194229,16.700000762939453
86,1.1385380029678345,0,0.8574414253234863,114.97822570800781,1746548661.7164373,0.0004236320382915437,2.1701292991638184,5.179999828338623,10,1720000.0,0,1000,2.5977325439453125,1,0.46735498309135437,0.0007264865562319756,2.370854139328003,3.1744484901428223,0.5345951318740845,-0.247307687997818,85,26.736652374267578,2.5977325439453125,0.9994009137153625,88.24154663085938,0.33311358094215393,0.9994009733200073,1.981528639793396,0,-3.051757735406113e-09,9924.625,2.5977325439453125,173.94598388671875,1.5433564186096191,0.9994009733200073,0.027203258126974106,0.01946140266954899,0.38849717378616333,2.370854139328003,0.06870423257350922,0.16035760380327702,2.370854139328003,0.00025666900910437107,10038.355169219,0.004674404859542847,0.20586441457271576,30.549999237060547
87,1.1474412679672241,0,1.2343412637710571,112.48278045654297,1746548774.3970873,0.00032981313415803015,2.079071044921875,7.210000038146973,10,1740000.0,0,1000,2.618868112564087,1,1.0878174304962158,-0.0003592558205127716,2.392662525177002,3.741372585296631,0.6148403882980347,0.23235642910003662,86,25.89653205871582,2.618868112564087,1.0004663467407227,86.58621978759766,0.3202953338623047,1.0004663467407227,0.5669240951538086,0,-6.103515470812226e-09,10037.2275390625,2.618868112564087,177.80499267578125,1.5506263971328735,1.0004663467407227,0.01312680821865797,-0.08850356191396713,0.2594868540763855,2.392662525177002,0.06409962475299835,-0.10796496458351612,2.392662525177002,0.0002807278942782432,10152.860039958,0.004315149039030075,0.19056686758995056,18.649999618530273
88,1.1500290632247925,0,1.5376882553100586,114.37875366210938,1746548888.9020615,0.0003746011934708804,2.1006155014038086,7.449999809265137,10,1760000.0,0,1000,2.6402878761291504,1,0.979262113571167,0.0018956144340336323,2.413738965988159,2.336740732192993,0.455256849527359,-0.41978320479393005,87,27.44577407836914,2.6402878761291504,1.0005297660827637,86.93295288085938,0.3372262120246887,1.0005297660827637,-1.4046318531036377,0,7.629394005448376e-09,10151.8046875,2.6402878761291504,174.85765075683594,1.5522947311401367,1.0005297660827637,0.008458491414785385,-0.14641022682189941,0.21930725872516632,2.413738965988159,0.06248867139220238,-0.05790666490793228,2.413738965988159,0.00025695780641399324,10267.861716125,0.006210763473063707,0.09291020035743713,13.0
89,1.1413259506225586,0,0.9280433654785156,114.87277221679688,1746549003.903775,0.0005106512107886374,2.323187828063965,11.5,10,1780000.0,0,1000,2.663161277770996,1,1.4079023599624634,0.0005364618264138699,2.436915874481201,4.742467880249023,0.46963420510292053,-0.2759965658187866,88,27.058839797973633,2.663161277770996,0.9992778301239014,87.81391143798828,0.33875909447669983,0.9992778301239014,2.4057271480560303,0,7.629394338515283e-10,10266.8056640625,2.663161277770996,174.10565185546875,1.5454238653182983,0.9992778301239014,0.023221660405397415,0.11447670310735703,0.3650251030921936,2.436915874481201,0.07036828249692917,0.26088692992925644,2.436915874481201,0.00024325557751581073,10384.654174002,0.006747225299477577,0.17071636021137238,41.20000076293945
90,1.1348048448562622,0,1.0249290466308594,116.67240905761719,1746549120.696714,0.00012084906484233215,2.2155182361602783,12.239999771118164,10,1800000.0,0,1000,2.6875534057617188,1,0.9629458785057068,-0.003543354105204344,2.4610812664031982,4.1467156410217285,0.46287068724632263,0.4968302845954895,89,27.289037704467773,2.6875534057617188,0.999829113483429,89.38334655761719,0.3432025909423828,0.9998291730880737,-0.5957522392272949,0,-1.2207030941624453e-08,10383.60546875,2.6875534057617188,171.42013549804688,1.5401309728622437,0.9998291730880737,0.019038911908864975,0.029494425281882286,0.33485496044158936,2.4610812664031982,0.07915475964546204,-0.08498227782547474,2.4610812664031982,0.00024679795023985207,10501.363723506,0.0032038711942732334,0.18014267086982727,31.799999237060547
91,1.1213066577911377,0,0.804853081703186,116.6009750366211,1746549237.406034,0.0006908710929565132,2.838449716567993,10.600000381469727,10,1820000.0,0,1000,2.7128376960754395,1,1.1749176979064941,0.002895160112529993,2.4853498935699463,4.580965042114258,0.5057700872421265,0.40887346863746643,90,28.007421493530273,2.7128376960754395,1.0009770393371582,88.5935287475586,0.32521575689315796,1.0009770393371582,0.4342494010925293,0,-1.5258788677030566e-09,10500.31640625,2.7128376960754395,171.525146484375,1.5273836851119995,1.0009770393371582,0.030874261632561684,-0.12597469985485077,0.4040684700012207,2.4853498935699463,0.06552886217832565,-0.15546912513673306,2.4853498935699463,0.00026346443337388337,10616.179626523,0.0060990313068032265,0.2765251398086548,23.649999618530273
92,1.1252316236495972,0,1.2990070581436157,114.7252197265625,1746549352.221878,3.3436524972785264e-05,2.1193294525146484,10.079999923706055,10,1840000.0,0,1000,2.738776922225952,1,1.4205129146575928,-0.0018620914779603481,2.5092124938964844,3.2713942527770996,0.5250024199485779,-0.028457701206207275,91,28.285598754882812,2.738776922225952,1.0000473260879517,86.43959045410156,0.3264859616756439,1.0000474452972412,-1.3095707893371582,0,3.051757735406113e-09,10615.154296875,2.738776922225952,174.32958984375,1.529928207397461,1.0000474452972412,0.011852407827973366,-0.08639446645975113,0.2513349950313568,2.5092124938964844,0.0759412944316864,0.03958023339509964,2.5092124938964844,0.0002447046572342515,10729.130615357,0.004236939828842878,0.13463766872882843,18.549999237060547
93,1.1426137685775757,0,2.157233238220215,112.85136413574219,1746549465.172793,0.0017721345648169518,1.4268131256103516,9.199999809265137,10,1860000.0,0,1000,2.7650530338287354,1,1.0175561904907227,0.0012891623191535473,2.530946731567383,1.7743618488311768,0.45476800203323364,-0.23203793168067932,92,29.618083953857422,2.7650530338287354,1.0025062561035156,83.23326110839844,0.3234962224960327,1.0025062561035156,-1.4970324039459229,0,-4.959106458812812e-09,10728.095703125,2.7650530338287354,177.22425842285156,1.5448540449142456,1.0025062561035156,0.004297686740756035,-0.18068794906139374,0.14995884895324707,2.530946731567383,0.053036097437143326,-0.09429348260164261,2.530946731567383,0.00025248248130083084,10845.368624415,0.005526102147996426,0.07784746587276459,1.2999999523162842
94,1.140971064567566,0,0.9886593818664551,116.14397430419922,1746549581.41086,0.000738187984097749,1.3259356021881104,7.320000171661377,10,1880000.0,0,1000,2.7910823822021484,1,1.0080353021621704,0.00011727772653102875,2.5528228282928467,2.3905606269836426,0.49682170152664185,-0.07888273149728775,93,26.792551040649414,2.7910823822021484,0.998956024646759,89.35139465332031,0.3252004384994507,0.9989560842514038,0.6161987781524658,0,1.5258788677030566e-09,10844.341796875,2.7910823822021484,172.2000732421875,1.5440711975097656,0.9989560842514038,0.02046145126223564,0.029864484444260597,0.32893070578575134,2.5528228282928467,0.0732676312327385,0.21055243350565434,2.5528228282928467,0.0002588987990748137,10962.521015032,0.005643379874527454,0.2255326807498932,21.399999618530273
95,1.1290568113327026,0,0.9870362281799316,117.04737091064453,1746549698.5635118,0.0006183505174703896,1.7953839302062988,6.119999885559082,10,1900000.0,0,1000,2.8165342807769775,1,0.7228589653968811,-0.000505814328789711,2.574939250946045,2.124321222305298,0.43077167868614197,0.3248733878135681,94,28.97134780883789,2.8165342807769775,0.9991254806518555,88.07600402832031,0.3115706145763397,0.9991254806518555,-0.2662394046783447,0,3.051757735406113e-09,10961.484375,2.8165342807769775,170.87098693847656,1.5346285104751587,0.9991254806518555,0.020528802648186684,-0.008480474352836609,0.31566280126571655,2.574939250946045,0.08438458293676376,-0.038344958797097206,2.574939250946045,0.0002818230423144996,11075.500173888,0.005137565545737743,0.22875238955020905,22.450000762939453
96,1.1181787252426147,0,1.3252062797546387,112.86394500732422,1746549811.5421817,0.000684970582369715,1.3628586530685425,5.119999885559082,10,1920000.0,0,1000,2.841165781021118,1,0.6347944736480713,-0.000529896467924118,2.59625244140625,1.948072075843811,0.30687397718429565,0.27499115467071533,95,26.90679359436035,2.841165781021118,1.0009685754776,85.9571304321289,0.31425750255584717,1.0009686946868896,-0.17624914646148682,0,-4.577636492086867e-09,11074.4462890625,2.841165781021118,177.2045135498047,1.525507926940918,1.0009686946868896,0.01138839777559042,-0.05680383741855621,0.2371385544538498,2.59625244140625,0.053015124052762985,-0.048323363065719604,2.59625244140625,0.0002801798691507429,11195.32659305,0.004607669077813625,0.09970865398645401,12.399999618530273
97,1.1307369470596313,0,0.8123303651809692,119.69945526123047,1746549931.3686664,0.0009854495292529464,2.0724077224731445,8.869999885559082,10,1940000.0,0,1000,2.8661985397338867,1,1.1753076314926147,0.0015864190645515919,2.6193439960479736,6.571287631988525,0.36190783977508545,0.6249597668647766,96,29.65377426147461,2.8661985397338867,0.9986063838005066,90.045654296875,0.3193219304084778,0.9986063838005066,4.623215556144714,0,-1.5258788677030566e-09,11194.2705078125,2.8661985397338867,167.08514404296875,1.5362739562988281,0.9986063838005066,0.030308503657579422,0.10489528626203537,0.39309367537498474,2.6193439960479736,0.059531427919864655,0.16169912368059158,2.6193439960479736,0.0002567873743828386,11310.761454663,0.006194088142365217,0.29777368903160095,37.20000076293945
98,1.1322360038757324,0,1.3815208673477173,115.3118896484375,1746550046.8035338,0.001690482022240758,2.497128486633301,8.869999885559082,10,1960000.0,0,1000,2.8915977478027344,1,1.529449224472046,-0.0005718553438782692,2.6402385234832764,2.7933332920074463,0.4503273665904999,-0.7402463555335999,97,28.59929084777832,2.8915977478027344,1.002390742301941,86.71257781982422,0.34517499804496765,1.002390742301941,-3.777954339981079,0,-9.155272984173735e-09,11309.71875,2.8915977478027344,173.44265747070312,1.5374516248703003,1.002390742301941,0.01047887559980154,-0.3277510106563568,0.24985145032405853,2.6402385234832764,0.0498151071369648,-0.4326462969183922,2.6402385234832764,0.00024039437994360924,11422.910984689,0.005622232798486948,0.09040960669517517,0.0
99,1.1334599256515503,0,1.3513473272323608,112.0661849975586,1746550158.953878,7.946086407173425e-05,0.9331682324409485,7.269999980926514,10,1980000.0,0,1000,2.9168496131896973,1,0.5940836071968079,0.0017024790868163109,2.6601881980895996,1.890190839767456,0.3918765187263489,0.2448713481426239,98,22.28398323059082,2.9168496131896973,0.9998876452445984,89.78218078613281,0.3351764380931854,0.9998876452445984,-0.9031424522399902,0,1.5258788677030566e-09,11421.8974609375,2.9168496131896973,178.46597290039062,1.5387271642684937,0.9998876452445984,0.010952054522931576,-0.038499727845191956,0.24803130328655243,2.6601881980895996,0.03722701594233513,0.28925128281116486,2.6601881980895996,0.00024214020231738687,11537.303851729,0.007324711885303259,0.09980975836515427,9.850000381469727
100,1.1415983438491821,0,1.595038890838623,114.31404876708984,1746550273.346096,0.00037145422538742423,1.0755418539047241,8.119999885559082,10,2000000.0,0,1000,2.942232370376587,1,0.5300771594047546,-0.00012543192133307457,2.6794352531433105,1.7280046939849854,0.380318820476532,0.27933961153030396,99,28.93358039855957,2.942232370376587,1.0005253553390503,85.38043975830078,0.31913498044013977,1.0005253553390503,-0.1621861457824707,0,-6.103515470812226e-09,11536.27734375,2.942232370376587,174.9566192626953,1.545201301574707,1.0005253553390503,0.007861164398491383,-0.03679993376135826,0.2000797539949417,2.6794352531433105,0.04862929508090019,0.0016997940838336945,2.6794352531433105,0.00029900032677687705,11537.80560404,0.007199279963970184,0.1414688527584076,11.25
