Train/StopIter,Time/Update,Train/Entropy,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,_runtime,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,_timestamp,Train/LR,_step,Metrics/LagrangeMultiplier/Min,Misc/xHx,Metrics/EpLen,Time/FPS,Metrics/EpCost,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,Train/KL,Train/Epoch,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Misc/Alpha,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier,Loss/Loss_pi/Delta,Misc/gradient_norm,Safety/EpCostShield,Loss/Loss_pi,Misc/FinalStepNorm,Time/Total,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Value/reward,Train/PolicyRatio/Min,Safety/shield_violation,Time/Epoch,Misc/H_inv_g,Time/Rollout,Misc/AcceptanceStep,Metrics/EpRet
10,16.443069458007812,1.412675380706787,16.778921127319336,0.3818502426147461,0,220000.0,1394.987844357,0.9983763694763184,-0.011261247098445892,1746547173.3333242,0,11,0.3818502426147461,0.020999502390623093,1000,175.10215759277344,61.70000076293945,0.028979118913412094,0.0011480520479381084,2.213486671447754,0.9983763694763184,0.0003023120225407183,10,0.9939181208610535,0.3938799500465393,-6.103515470812226e-09,0.9759113788604736,1.9456692934036255,0,0.3938799500465393,0.3818502426147461,0.08498300798237324,0.2108568400144577,160.4499969482422,0.10080653429031372,0.30569377541542053,1280.964111328125,0.3938799500465393,6.576442241668701,0.32507088780403137,0.9983763694763184,11.21407699584961,114.21903991699219,0.3132392466068268,97.77594757080078,1,4.53131628036499
10,16.669233322143555,1.4218535423278809,13.572795867919922,0.4154650866985321,0,240000.0,1509.804442054,1.0002105236053467,0.013771798461675644,1746547286.279591,0,12,0.4154650866985321,0.014161592349410057,1000,177.4049530029297,53.84000015258789,0.04275091737508774,0.00014875028864480555,-3.206125259399414,1.0002104043960571,0.00026586567400954664,11,1.0029804706573486,0.4276171624660492,3.8146971692576415e-10,1.188389539718628,-0.9480116367340088,0,0.4276171624660492,0.4154650866985321,-0.31118814647197723,0.09326914697885513,99.19999694824219,-0.2103816121816635,0.33172422647476196,1393.7823486328125,0.4276171624660492,6.3313517570495605,0.3786860704421997,1.0002105236053467,12.356382369995117,112.7364273071289,0.27913764119148254,96.06716918945312,1,5.185922622680664
10,16.846691131591797,1.4186253547668457,14.957409858703613,0.44861093163490295,0,260000.0,1618.83154938,0.999404788017273,9.244680404663086e-05,1746547401.0962963,0,13,0.44861093163490295,0.022732386365532875,1000,174.31654357910156,49.59000015258789,0.04284336417913437,0.0004208784084767103,1.3846139907836914,0.9994047284126282,0.00030585844069719315,12,0.9997034072875977,0.46110019087791443,9.155272984173735e-09,0.9379774332046509,-0.346871018409729,0,0.46110019087791443,0.44861093163490295,0.12422337383031845,0.11731263250112534,130.39999389648438,-0.08615823835134506,0.31670692563056946,1508.7269287109375,0.46110019087791443,5.81274938583374,0.5242457985877991,0.999404788017273,12.399523735046387,114.73380279541016,0.33764874935150146,97.88709259033203,1,5.979276180267334
10,16.655029296875,1.4070850610733032,9.711606979370117,0.48098525404930115,0,280000.0,1731.367897259,1.0013474225997925,-0.002803649753332138,1746547510.123349,0,14,0.48098525404930115,0.013580365106463432,1000,183.56455993652344,40.939998626708984,0.04003971442580223,0.0009527435759082437,-5.245802879333496,1.0013474225997925,0.00032047578133642673,13,0.9883525967597961,0.4929707944393158,-3.433227480087453e-09,1.21355402469635,-2.3890037536621094,0,0.4929707944393158,0.48098525404930115,-0.2649705782532692,0.1125875860452652,60.20000076293945,-0.35112881660461426,0.3134135901927948,1617.7618408203125,0.4929707944393158,4.658883571624756,0.5456540584564209,1.0013474225997925,11.241948127746582,108.95349884033203,0.25826093554496765,92.29844665527344,1,6.590669631958008
10,16.787700653076172,1.398447036743164,15.139788627624512,0.5126733779907227,0,300000.0,1843.035914003,1.001307487487793,0.003227338194847107,1746547622.6597817,0,15,0.5126733779907227,0.0196814127266407,1000,177.84669494628906,40.189998626708984,0.04326705262064934,0.0009245894034393132,5.4281816482543945,1.001307487487793,0.00032338203163817525,14,0.9798277020454407,0.5245485305786133,1.525878801089675e-08,1.0080608129501343,0.5844321846961975,0,0.5245485305786133,0.5126733779907227,0.2777164727449417,0.15011665225028992,111.55000305175781,-0.07341234385967255,0.2959508001804352,1730.2923583984375,0.5245485305786133,5.328001976013184,0.65899258852005,1.001307487487793,10.575479507446289,112.45640563964844,0.29358425736427307,95.6686782836914,1,7.07731819152832
10,16.99994659423828,1.3855386972427368,11.575600624084473,0.5433545112609863,0,320000.0,1955.650693811,1.0011577606201172,0.004872579127550125,1746547734.3276901,0,16,0.5433545112609863,0.01355434488505125,1000,179.2200469970703,31.81999969482422,0.04813963174819946,0.0008186603663489223,-3.564188003540039,1.0011577606201172,0.00029539407114498317,15,0.9673688411712646,0.5552770495414734,7.629394338515283e-10,1.214718222618103,-0.2874131500720978,0,0.5552770495414734,0.5433545112609863,-0.22157667577266693,0.13860741257667542,81.69999694824219,-0.2949890196323395,0.3183189034461975,1841.9647216796875,0.5552770495414734,5.312057971954346,0.6931256651878357,1.0011577606201172,11.704654693603516,111.59465789794922,0.26205164194107056,94.59468841552734,1,7.734627723693848
10,16.44660186767578,1.3626223802566528,14.81578540802002,0.573474109172821,0,340000.0,2069.941940025,1.0002450942993164,0.021332964301109314,1746547846.9425497,0,17,0.573474109172821,0.018408112227916718,1000,177.72125244140625,37.709999084472656,0.06947259604930878,0.00017336405289825052,3.240184783935547,1.0002450942993164,0.0003300349344499409,16,0.9455146789550781,0.5863348245620728,3.433227480087453e-09,1.0423420667648315,1.3285001516342163,0,0.5863348245620728,0.573474109172821,0.30381874926388264,0.18397091329097748,135.64999389648438,0.00882972963154316,0.2995615303516388,1954.5758056640625,0.5863348245620728,4.63495397567749,0.793496310710907,1.0002450942993164,11.051612854003906,112.53578186035156,0.2873927354812622,96.08915710449219,1,8.95837688446045
10,17.006216049194336,1.3486982583999634,13.038301467895508,0.6031045317649841,0,360000.0,2181.498240791,0.9992186427116394,-0.010524999350309372,1746547961.2337658,0,18,0.6031045317649841,0.02151932381093502,1000,175.10198974609375,37.47999954223633,0.058947596698999405,0.00055254518520087,-1.7774839401245117,0.9992186427116394,0.00032814787118695676,17,0.9324497580528259,0.6173912286758423,6.103515470812226e-09,0.9640522599220276,0.1834404170513153,0,0.6173912286758423,0.6031045317649841,-0.13187658227980137,0.28544706106185913,119.25,-0.12304685264825821,0.29917004704475403,2068.873046875,0.6173912286758423,5.268366813659668,0.8071725368499756,0.9992186427116394,11.951847076416016,114.21915435791016,0.3103255331516266,97.21290588378906,1,9.353174209594727
10,16.820266723632812,1.3445409536361694,11.972116470336914,0.6325011253356934,0,380000.0,2289.427220231,1.0009750127792358,0.02722490206360817,1746548072.7901561,0,19,0.6325011253356934,0.025330770760774612,1000,179.3958282470703,41.040000915527344,0.08617249876260757,0.0006894100224599242,-1.0661849975585938,1.0009750127792358,0.0003217387420590967,18,0.9286916851997375,0.6480806469917297,-1.2207030941624453e-08,0.888568103313446,-0.1259884238243103,0,0.6480806469917297,0.6325011253356934,-0.09050697833299637,0.2037973254919052,99.94999694824219,-0.21355383098125458,0.2996574640274048,2180.430419921875,0.6480806469917297,4.69288969039917,0.9603332281112671,1.0009750127792358,11.462801933288574,111.48532104492188,0.33723634481430054,94.66503143310547,1,10.387438774108887
10,16.644634246826172,1.3350671529769897,9.408126831054688,0.6613956093788147,0,400000.0,2403.524303859,1.0006732940673828,-0.01963740587234497,1746548180.7189074,0,20,0.6613956093788147,0.022423017770051956,1000,185.7410430908203,35.06999969482422,0.0665350928902626,0.00047609079047106206,-2.5639896392822266,1.0006732940673828,0.00034969078842550516,19,0.920548141002655,0.6777105331420898,-1.5258788677030566e-09,0.9444258809089661,-0.6170849800109863,0,0.6777105331420898,0.6613956093788147,-0.1804599016904831,0.17998266220092773,65.9000015258789,-0.39401373267173767,0.27859264612197876,2288.177490234375,0.6777105331420898,4.808762550354004,0.8601725697517395,1.0006732940673828,11.384117126464844,107.67679595947266,0.2949862480163574,91.03211975097656,1,10.671459197998047
10,16.82328987121582,1.3282488584518433,12.881295204162598,0.6900956630706787,0,420000.0,2515.488004381,1.0006513595581055,0.02885560691356659,1746548294.816167,0,21,0.6900956630706787,0.025350941345095634,1000,175.41162109375,39.529998779296875,0.0953906998038292,0.00046063694753684103,3.47316837310791,1.0006513595581055,0.0003447043418418616,20,0.9149282574653625,0.7073525190353394,6.484984993448961e-09,0.8882144689559937,0.7096349000930786,0,0.7073525190353394,0.6900956630706787,0.28700508922338486,0.38536450266838074,108.75,-0.10700864344835281,0.2947178781032562,2402.44873046875,0.7073525190353394,4.478653907775879,1.2078487873077393,1.0006513595581055,10.785871505737305,114.01753234863281,0.3318093717098236,97.19422149658203,1,11.700579643249512
10,16.983644485473633,1.3256508111953735,13.937881469726562,0.7184771299362183,0,440000.0,2627.338712289,0.9983123540878296,-0.018213264644145966,1746548406.7797964,0,22,0.7184771299362183,0.02519211731851101,1000,178.77517700195312,36.5099983215332,0.07717743515968323,0.0011933458736166358,1.0565862655639648,0.9983122944831848,0.0003348496393300593,21,0.9121689796447754,0.7368816137313843,2.2888182460434336e-09,0.8910099864006042,-1.2619445323944092,0,0.7368816137313843,0.7184771299362183,-0.19483640044927597,0.24206741154193878,102.19999694824219,-0.3018450438976288,0.2854589819908142,2514.402099609375,0.7368816137313843,4.79807186126709,1.245296835899353,0.9983123540878296,12.961665153503418,111.87236022949219,0.3203768730163574,94.88868713378906,1,12.053017616271973
10,16.47127914428711,1.3196159601211548,14.565457344055176,0.7467454671859741,0,460000.0,2737.017791262,0.9982311129570007,0.011587567627429962,1746548518.6305149,0,23,0.7467454671859741,0.029491029679775238,1000,178.9295196533203,39.41999816894531,0.08876500278711319,0.0012508342042565346,0.6275758743286133,0.9982311129570007,0.0003228895366191864,22,0.9069214463233948,0.76679927110672,-1.5258788677030566e-09,0.8235120177268982,0.6197153329849243,0,0.76679927110672,0.7467454671859741,0.29473219672217965,0.25608864426612854,125.80000305175781,-0.007112847175449133,0.2937511205673218,2626.266845703125,0.76679927110672,4.829311370849609,1.1667920351028442,0.9982311129570007,10.757296562194824,111.7758560180664,0.35670530796051025,95.3045425415039,1,12.677172660827637
10,16.63869857788086,1.319718360900879,13.019998550415039,0.7749624252319336,0,480000.0,2846.304459749,1.0017818212509155,0.004282861948013306,1746548628.3095858,0,24,0.7749624252319336,0.027312874794006348,1000,182.478515625,40.09000015258789,0.0930478647351265,0.001259966054931283,-1.5454587936401367,1.0017818212509155,0.00028512199060060084,23,0.9073178172111511,0.7963591814041138,7.629394005448376e-09,0.8557190895080566,0.5794074535369873,0,0.7963591814041138,0.7749624252319336,-0.21341851213946939,0.2689635455608368,91.5,-0.22053135931491852,0.29905998706817627,2735.9443359375,0.7963591814041138,4.93789005279541,1.0409529209136963,1.0017818212509155,10.80799388885498,109.60194396972656,0.34948381781578064,92.96321868896484,1,12.119272232055664
10,16.75692367553711,1.3343092203140259,9.941399574279785,0.8031657338142395,0,500000.0,2958.461674401,1.0006463527679443,-0.010105833411216736,1746548737.5963387,0,25,0.8031657338142395,0.02690022997558117,1000,183.14053344726562,40.45000076293945,0.08294203132390976,0.0004569280135910958,-3.078598976135254,1.0006462335586548,0.00032737365108914673,24,0.920589029788971,0.8251506090164185,-6.103515470812226e-09,0.8622573614120483,-0.6535643935203552,0,0.8251506090164185,0.8031657338142395,-0.05286921560764313,0.26565682888031006,71.3499984741211,-0.27340057492256165,0.28849995136260986,2845.2255859375,0.8251506090164185,4.0402140617370605,0.9602898359298706,1.0006463527679443,9.640934944152832,109.20575714111328,0.33458682894706726,92.44881439208984,1,11.944318771362305
10,17.021570205688477,1.3459147214889526,11.439824104309082,0.8313021659851074,0,520000.0,3070.092755549,0.9997943639755249,0.0009506717324256897,1746548849.7534394,0,26,0.8313021659851074,0.04207473248243332,1000,178.452392578125,39.209999084472656,0.08389270305633545,0.00014543472207151353,1.4984245300292969,0.9997943043708801,0.00032358395401388407,25,0.9311161637306213,0.854489266872406,4.577636492086867e-09,0.6894523501396179,0.1553109884262085,0,0.854489266872406,0.8313021659851074,0.3694038689136505,0.3569968640804291,127.0999984741211,0.09600329399108887,0.2822341024875641,2957.385009765625,0.854489266872406,4.203033447265625,0.9534364938735962,0.9997943639755249,9.423182487487793,112.07471466064453,0.409359872341156,95.05311584472656,1,10.986776351928711
10,16.520259857177734,1.343400001525879,12.560151100158691,0.859498918056488,0,540000.0,3181.79998718,0.9984790682792664,0.008892729878425598,1746548961.3846316,0,27,0.859498918056488,0.0627894327044487,1000,179.27076721191406,41.189998626708984,0.09278543293476105,0.0010755032999441028,1.1203269958496094,0.9984790682792664,0.00033288076519966125,26,0.928487241268158,0.8843029737472534,6.103515470812226e-09,0.5643801093101501,1.4846773147583008,0,0.8843029737472534,0.859498918056488,-0.19215013831853867,0.4792153239250183,126.4000015258789,-0.0961468443274498,0.28293377161026,3069.027099609375,0.8843029737472534,5.3497538566589355,1.3108426332473755,0.9984790682792664,11.912793159484863,111.5630874633789,0.5013177394866943,95.04280853271484,1,10.51447868347168
10,16.8173770904541,1.3425740003585815,14.371850967407227,0.8877145648002625,0,560000.0,3293.451342213,0.9998636245727539,-0.003436349332332611,1746549073.0919178,0,28,0.8877145648002625,0.03161245584487915,1000,179.16087341308594,40.34000015258789,0.08934908360242844,9.640389907872304e-05,1.8116998672485352,0.9998636245727539,0.0002940887352451682,27,0.9281277656555176,0.9141664505004883,0.0,0.7954003810882568,-0.03676319122314453,0,0.9141664505004883,0.8877145648002625,-0.039825208485126495,0.22304406762123108,108.19999694824219,-0.1359720528125763,0.3097268342971802,3180.728759765625,0.9141664505004883,4.909934997558594,1.159087061882019,0.9998636245727539,11.031856536865234,111.63152313232422,0.38939738273620605,94.81411743164062,1,10.195643424987793
10,16.91846466064453,1.3394060134887695,13.032835006713867,0.9160863161087036,0,580000.0,3406.881522636,1.001142978668213,-0.003567039966583252,1746549184.7432005,0,29,0.9160863161087036,0.04114183411002159,1000,179.24681091308594,42.68000030517578,0.08578204363584518,0.00080820795847103,-1.3390159606933594,1.001142978668213,0.0003157951286993921,28,0.925861656665802,0.9439763426780701,-2.479553229406406e-09,0.6972252726554871,0.3769383728504181,0,0.9439763426780701,0.9160863161087036,-0.1577247977256775,0.27734044194221497,103.25,-0.2936968505382538,0.29552435874938965,3292.38232421875,0.9439763426780701,5.222914218902588,1.1982742547988892,1.001142978668213,12.469732284545898,111.57799530029297,0.42385780811309814,94.65950775146484,1,10.613872528076172
10,16.842208862304688,1.3434181213378906,14.973742485046387,0.944718599319458,0,600000.0,3517.348085756,1.0018644332885742,-0.004297800362110138,1746549298.1732826,0,30,0.944718599319458,0.03139513358473778,1000,176.44500732421875,44.72999954223633,0.08148424327373505,0.0013184095732867718,1.9409074783325195,1.0018644332885742,0.00033897458342835307,29,0.929831326007843,0.9740307927131653,6.866454960174906e-09,0.7981485724449158,-0.06957843899726868,0,0.9740307927131653,0.944718599319458,-0.05386906862258911,0.35681936144828796,116.4000015258789,-0.3475659191608429,0.2820548415184021,3405.804443359375,0.9740307927131653,6.50659704208374,1.3598564863204956,1.0018644332885742,14.12872314453125,113.34976959228516,0.35338640213012695,96.50753784179688,1,11.59020709991455
10,16.474905014038086,1.3424321413040161,12.0209321975708,0.9735304713249207,0,620000.0,3622.022199137,1.0018200874328613,-0.005960583686828613,1746549408.6399398,0,31,0.9735304713249207,0.042608845978975296,1000,181.1415557861328,43.59000015258789,0.07552365958690643,0.0012869961792603135,-2.952810287475586,1.0018200874328613,0.00031599277281202376,30,0.9283062815666199,1.0037872791290283,-1.5258788677030566e-09,0.6851174831390381,-1.0903908014297485,0,1.0037872791290283,0.9735304713249207,-0.08302396535873413,0.28277722001075745,92.5999984741211,-0.430589884519577,0.2901853621006012,3516.295654296875,1.0037872791290283,5.509535312652588,1.3491251468658447,1.0018200874328613,12.983551979064941,110.410888671875,0.4235556423664093,93.93595886230469,1,12.350489616394043
10,16.959203720092773,1.349238395690918,6.497442722320557,1.0020469427108765,0,640000.0,3729.123384533,1.0016082525253296,-0.011744312942028046,1746549513.3139334,0,32,1.0020469427108765,0.013725516386330128,1000,191.18333435058594,35.33000183105469,0.06377934664487839,0.0011372343869879842,-5.523489475250244,1.0016082525253296,0.0003128766256850213,31,0.9347758293151855,1.0319344997406006,1.5258788677030566e-09,1.2071200609207153,-1.1389143466949463,0,1.0319344997406006,1.0020469427108765,-0.014658480882644653,0.2587265372276306,37.849998474121094,-0.4452483654022217,0.3001179099082947,3620.9638671875,1.0319344997406006,3.7394754886627197,0.8620293736457825,1.0016082525253296,8.545598030090332,104.61163330078125,0.2486230880022049,87.65240478515625,1,11.128461837768555
10,16.827625274658203,1.3545546531677246,6.000302791595459,1.0299063920974731,0,660000.0,3839.305001658,1.001771330833435,0.005440354347229004,1746549620.4152277,0,33,1.0299063920974731,0.02068895474076271,1000,186.8698272705078,28.59000015258789,0.06921970099210739,0.0012525481870397925,-0.49713993072509766,1.001771330833435,0.00029940681997686625,32,0.9402346014976501,1.0589888095855713,-4.577636492086867e-09,0.9832084774971008,-1.26920747756958,0,1.0589888095855713,1.0299063920974731,0.0118655264377594,0.21551623940467834,51.54999923706055,-0.4333828389644623,0.30405572056770325,3728.05224609375,1.0589888095855713,3.7162842750549316,0.970458984375,1.001771330833435,9.461383819580078,107.0263671875,0.3092484772205353,90.19872283935547,1,10.569289207458496
10,16.54938316345215,1.3478055000305176,8.457014083862305,1.0567967891693115,0,680000.0,3949.694851036,1.0010675191879272,0.019905827939510345,1746549730.596739,0,34,1.0567967891693115,0.023391958326101303,1000,181.61358642578125,22.43000030517578,0.08912552893161774,0.0007548219873569906,2.4567112922668457,1.0010675191879272,0.0003000398282893002,33,0.934349775314331,1.0855010747909546,6.103515470812226e-09,0.9246590733528137,0.2477913498878479,0,1.0855010747909546,1.0567967891693115,0.04709672927856445,0.3061531186103821,68.5,-0.3862861096858978,0.2978207468986511,3838.250732421875,1.0855010747909546,4.1418046951293945,1.1919963359832764,1.0010675191879272,10.394118309020996,110.12391662597656,0.3220870792865753,93.57451629638672,1,10.371748924255371
10,16.802261352539062,1.3441901206970215,8.088818550109863,1.0828638076782227,0,700000.0,4058.231400639,1.0004260540008545,-0.020893439650535583,1746549840.9866877,0,35,1.0828638076782227,0.02549103833734989,1000,181.274658203125,23.1200008392334,0.06823208928108215,0.0003011532826349139,-0.3681955337524414,1.000425934791565,0.00026330570108257234,34,0.9303867816925049,1.1122666597366333,-6.103515470812226e-09,0.885770320892334,0.2459988296031952,0,1.1122666597366333,1.0828638076782227,0.2151062786579132,0.16425731778144836,97.9000015258789,-0.17117983102798462,0.3288746178150177,3948.63916015625,1.1122666597366333,4.223953723907471,1.3159295320510864,1.0004260540008545,10.431177139282227,110.32982635498047,0.3712865710258484,93.52754211425781,1,9.707590103149414
