Misc/A,TotalEnvSteps,Misc/s,Misc/Alpha,Loss/Loss_pi/Delta,Train/PolicyRatio,Misc/B,Train/StopIter,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Misc/q,Time/Rollout,Train/PolicyStd,Misc/OptimCase,Misc/r,Value/Adv,Value/reward,Metrics/EpLen,Metrics/EpCost,Time/FPS,Train/LR,Time/Epoch,Loss/Loss_reward_critic/Delta,Misc/H_inv_g,Misc/Lambda_star,Misc/FinalStepNorm,Train/PolicyRatio/Max,Misc/xHx,Value/cost,Loss/Loss_pi,Train/Entropy,Misc/AcceptanceStep,Misc/gradient_norm,Misc/cost_gradient_norm,Misc/Nu_star,_step,Metrics/EpRet,Train/KL,Time/Update,_runtime,Loss/Loss_cost_critic,Train/Epoch,Loss/Loss_reward_critic,_timestamp,Train/PolicyRatio/Std,Time/Total
0.011367883533239365,220000.0,0.008241553790867329,1.3045158386230469,0.0010500987991690636,1.0023027658462524,-40945.71875,10,-0.2276756763458252,1.002302885055542,0.011752516962587833,330.1838684082031,1.04365074634552,0,0.0017804440576583147,-1.0871886502172856e-08,-0.13987892866134644,1000,18.3700008392334,59.020851135253906,0,338.86328125,0.002358592115342617,0.1334860473871231,0,0.29743313789367676,1.002302885055542,0.011752516962587833,1.3017460107803345,-0.0011532960925251245,1.4597015380859375,1,0.24875086545944214,0.10970291495323181,1.557794451713562,11,-1.064508318901062,0.00016070890706032515,8.679397583007812,4083.794971707,1.2602540254592896,10,0.008169704116880894,1743318228.090254,0.0016282731667160988,3743.513916015625
0.01258574053645134,240000.0,0.008816245943307877,1.255347728729248,-0.0014481914695352316,0.9995221495628357,-36709.453125,10,0.2871251106262207,0.9995221495628357,0.012691166251897812,330.54888916015625,1.0443223714828491,0,0.0009640854550525546,6.103515470812226e-09,-0.14387765526771545,1000,17.989999771118164,58.95758819580078,0,339.2268981933594,-0.0023392285220324993,0.16654907166957855,0,0.3526204526424408,0.9995221495628357,0.012691166251897812,1.601184606552124,-0.002601487562060356,1.4613679647445679,1,0.2760554850101471,0.06554155796766281,1.5061662197113037,12,-1.2672505378723145,0.00011353132867952809,8.677980422973633,4422.787698093,1.5473791360855103,11,0.005830475594848394,1743318567.4180787,0.00033790533780120313,4082.83203125
0.01486622728407383,260000.0,0.00648806057870388,1.1581429243087769,0.0006833088118582964,0.9996159672737122,-34356.09765625,10,-0.8315754532814026,0.9996160268783569,0.014910952188074589,330.20001220703125,1.0459767580032349,0,0.0005386805278249085,-2.2888182460434336e-09,-0.16898302733898163,1000,14.930000305175781,59.015804290771484,0,338.89227294921875,0.005350698251277208,0.1720583587884903,0,0.3283752202987671,0.9996160268783569,0.014910952188074589,1.345200538635254,-0.0019181787502020597,1.463643193244934,1,0.32883015275001526,0.09579822421073914,1.7557278871536255,13,-1.718781590461731,0.00013587002467829734,8.692238807678223,4762.418711344,0.7158036828041077,12,0.011181173846125603,1743318906.4108353,0.0002715380978770554,4421.82373046875
0.026198294013738632,280000.0,0.0022628121078014374,0.8536901473999023,-0.004517413442954421,1.0003471374511719,-78407.546875,10,-0.0012035965919494629,1.0003471374511719,0.02744285762310028,330.9135437011719,1.069032073020935,0,-0.0016781609738245606,-1.3732909920349812e-08,-0.19381596148014069,1000,13.319999694824219,58.899505615234375,0,339.5614318847656,0.0005882969126105309,0.18279589712619781,0,0.32368266582489014,1.0003471374511719,0.02744285762310028,0.8561029434204102,-0.006435592193156481,1.4855209589004517,1,0.46401920914649963,0.06870318949222565,2.9729647636413574,14,-2.4260005950927734,0.00014278247545007616,8.647872924804688,5100.52328353,0.7146000862121582,13,0.011769470758736134,1743319246.0418367,0.00024546324857510626,4761.48681640625
0.027936197817325592,300000.0,0.004108760505914688,0.8447411060333252,0.00483765616081655,1.000461220741272,-32919.05078125,10,0.007532894611358643,1.0004613399505615,0.028027385473251343,329.4021911621094,1.0890320539474487,0,0.0006120991893112659,-6.866454960174906e-09,-0.24144016206264496,1000,11.630000114440918,59.166015625,0,338.0318908691406,-0.0016361754387617111,0.2522997558116913,0,0.2754925489425659,1.0004613399505615,0.028027385473251343,0.7662330269813538,-0.0015979360323399305,1.5041698217391968,1,0.39914771914482117,0.08999268710613251,2.2062721252441406,15,-2.6750314235687256,0.00016184482956305146,8.629697799682617,5442.659439342,0.7221329808235168,14,0.010133295319974422,1743319584.1464732,0.0003262166283093393,5099.587890625
0.03207087516784668,320000.0,0.0026460259687155485,0.7896130681037903,-0.0009360532276332378,1.000594139099121,-23407.408203125,10,-0.1294270157814026,1.000594139099121,0.032077547162771225,333.154296875,1.0998809337615967,0,-0.000132883433252573,1.5258788677030566e-09,-0.23518846929073334,1000,7.869999885559082,58.50551986694336,0,341.84808349609375,0.0009341230615973473,0.22613221406936646,0,0.3274751305580139,1.000594139099121,0.032077547162771225,0.831673800945282,-0.0025339892599731684,1.5140529870986938,1,0.5047553777694702,0.051335159689188004,2.7492682933807373,16,-3.0005745887756348,0.00014702437329106033,8.693764686584473,5782.183096744,0.5927059650421143,15,0.01106741838157177,1743319926.2825608,0.00042017598752863705,5441.5078125
0.023344870656728745,340000.0,0.0042514316737651825,0.9127246141433716,0.0017652882961556315,1.0001918077468872,-7695.81640625,10,-0.1298128068447113,1.0001919269561768,0.024007685482501984,330.7668151855469,1.1121515035629272,0,0.0016786660999059677,5.340575981449547e-09,-0.20941436290740967,1000,5.71999979019165,58.92152786254883,0,339.43450927734375,-0.00022926367819309235,0.2300158590078354,0,0.3280780613422394,1.0001919269561768,0.024007685482501984,0.9670976400375366,-0.0007687009638175368,1.5249534845352173,1,0.42305976152420044,0.07922268658876419,2.1689367294311523,17,-3.075061082839966,0.00014944230497349054,8.667662620544434,6123.392269621,0.46289315819740295,16,0.010838154703378677,1743320265.8062148,0.00013565666449721903,5781.23291015625
0.016475427895784378,360000.0,0.028413299471139908,1.0994842052459717,-0.003497398109175265,0.9990754127502441,-2389.62060546875,10,0.13571545481681824,0.9990754127502441,0.01654442772269249,332.38800048828125,1.1067997217178345,0,0.0014001745730638504,-6.866454960174906e-09,-0.21756374835968018,1000,8.239999771118164,58.63713836669922,0,341.0807800292969,-0.0004731081426143646,0.17842717468738556,0,0.31457269191741943,0.9990754127502441,0.01654442772269249,0.8890686631202698,-0.004266099072992802,1.5201846361160278,1,0.39454737305641174,0.19204771518707275,0.8389847874641418,18,-3.0038161277770996,0.0001516144984634593,8.692745208740234,6463.489537495,0.5986086130142212,17,0.010365046560764313,1743320607.0154552,0.0006538099842146039,6122.40087890625
0.01751577854156494,380000.0,0.002328323433175683,1.0239269733428955,0.006582744186744094,1.0008940696716309,-23773.89453125,10,-0.2440713346004486,1.0008940696716309,0.019076194614171982,331.2516174316406,1.1100143194198608,0,0.0019060877384617925,2.1934509764065524e-09,-0.2261778861284256,1000,7.440000057220459,58.818294525146484,0,340.0302734375,0.0015220530331134796,0.2042275071144104,0,0.299600213766098,1.0008940696716309,0.019076194614171982,0.7971113920211792,0.0023166451137512922,1.5231914520263672,1,0.4031011164188385,0.07893184572458267,2.930842161178589,19,-2.6765661239624023,0.00016713612421881407,8.778620719909668,6804.247932989,0.3545372784137726,18,0.011887099593877792,1743320947.1126573,0.0006322027184069157,6462.5615234375
0.01586536131799221,400000.0,0.0010316995903849602,1.1085808277130127,-0.0015681356890127063,1.0014368295669556,-42477.4375,10,-0.12830382585525513,1.0014369487762451,0.01627402752637863,331.9677429199219,1.1227316856384277,0,0.0006493261316791177,1.2969969986897922e-08,-0.2267553210258484,1000,6.619999885559082,58.707706451416016,0,340.6707763671875,-0.0016888082027435303,0.21872612833976746,0,0.3550712466239929,1.0014369487762451,0.01627402752637863,0.5383866429328918,0.000748509424738586,1.5344977378845215,1,0.2855519652366638,0.040745895355939865,4.402873992919922,20,-2.8115274906158447,0.00011429192090872675,8.703010559082031,7145.713658069,0.22623345255851746,19,0.010198291391134262,1743321287.8711088,0.0010160200763493776,6803.298828125
0.020746178925037384,420000.0,0.002898384118452668,0.9703565835952759,-0.00029082782566547394,0.9995219111442566,-15859.9365234375,10,0.14041933417320251,0.9995219111442566,0.021240614354610443,332.729248046875,1.1163840293884277,0,0.0011971092317253351,-7.629394338515283e-10,-0.2689901292324066,1000,6.78000020980835,58.582908630371094,0,341.3965148925781,0.0021440070122480392,0.18626435101032257,0,0.3723152279853821,0.9995219111442566,0.021240614354610443,0.6274216175079346,0.000457681599073112,1.528801441192627,1,0.43712735176086426,0.04061540588736534,2.6268560886383057,21,-3.051912546157837,9.745819261297584e-05,8.667251586914062,7485.291522478,0.36665278673171997,20,0.012342298403382301,1743321629.3368464,0.00033810202148742974,7144.783203125
0.029675299301743507,440000.0,0.0016739829443395138,0.8139117956161499,0.0018454381497576833,1.0000134706497192,-20095.646484375,10,-0.17697690427303314,1.0000135898590088,0.030190836638212204,330.7764587402344,1.1066871881484985,0,0.0009289815789088607,1.525878801089675e-08,-0.2630792558193207,1000,5.800000190734863,58.91495895385742,0,339.47235107421875,0.0011800918728113174,0.24143986403942108,0,0.32678723335266113,1.0000135898590088,0.030190836638212204,0.46422910690307617,0.0023031197488307953,1.5201588869094849,1,0.5093808770179749,0.07307742536067963,3.456512928009033,22,-3.487119674682617,0.0001675852545304224,8.695874214172363,7824.836129212,0.18967588245868683,21,0.013522390276193619,1743321968.9147036,9.553368727210909e-06,7484.32421875
0.021914241835474968,460000.0,0.007175037171691656,0.9515820145606995,-0.005155123304575682,1.0000061988830566,-2163.533935546875,10,0.3544393628835678,1.0000061988830566,0.022087033838033676,330.77020263671875,1.086408019065857,0,-0.0011134587693959475,6.484984993448961e-09,-0.27506470680236816,1000,3.940000057220459,58.92339324951172,0,339.42376708984375,0.00029106251895427704,0.18527203798294067,0,0.3393600583076477,1.0000061988830566,0.022087033838033676,0.4706125855445862,-0.0028520035557448864,1.5015044212341309,1,0.5385642647743225,0.10696712136268616,1.6695623397827148,23,-3.8088650703430176,0.00011868865112774074,8.653536796569824,8164.647304554,0.5441152453422546,22,0.013813452795147896,1743322308.4592278,4.383272425911855e-06,7823.85302734375
0.026423612609505653,480000.0,0.0015042641898617148,0.8698681592941284,0.0006006555631756783,0.9997782707214355,-11338.9365234375,10,-0.2560786306858063,0.9997782707214355,0.02643156796693802,331.0719909667969,1.1018397808074951,0,-0.00010939454659819603,-2.479553229406406e-09,-0.4154105484485626,1000,4.130000114440918,58.86872863769531,0,339.73895263671875,0.007947919890284538,0.1839020997285843,0,0.33746710419654846,0.9997782707214355,0.02643156796693802,0.30759093165397644,-0.002251347992569208,1.5153154134750366,1,0.5930461287498474,0.033701445907354355,3.646292209625244,24,-4.294279098510742,0.0001328183861915022,8.666952133178711,8504.279557964,0.28803661465644836,23,0.021761372685432434,1743322648.2704408,0.00015681437798775733,8163.71484375
0.009211555123329163,500000.0,0.0020042075775563717,1.4366834163665771,0.003158990468364209,1.0004348754882812,-8885.44140625,10,0.078753262758255,1.0004348754882812,0.00968963373452425,330.9337158203125,1.1069121360778809,0,0.0009788633324205875,-7.629394338515283e-10,-0.4470047354698181,1000,4.21999979019165,58.900081634521484,0,339.55810546875,0.0019039008766412735,0.1469700038433075,0,0.320806622505188,1.0004348754882812,0.00968963373452425,0.4042137563228607,0.0009076424757950008,1.5200185775756836,1,0.34100866317749023,0.059390634298324585,3.1589486598968506,25,-4.625454902648926,0.0001341551833320409,8.624370574951172,8843.512206672,0.36678987741470337,24,0.023665273562073708,1743322987.9027045,0.0003075034182984382,8503.3427734375
0.021137308329343796,520000.0,0.0033754969481378794,0.9586229920387268,-0.00616370391799137,0.9999808669090271,-3946.794677734375,10,0.33204013109207153,0.9999808669090271,0.021763769909739494,330.5028076171875,1.0993067026138306,0,-0.0014541756827384233,5.340575981449547e-09,-0.4517126977443695,1000,3.6500000953674316,58.966400146484375,0,339.17620849609375,-0.00629294291138649,0.18297205865383148,0,0.3523678779602051,0.9999808669090271,0.021763769909739494,0.7089354395866394,-0.005256061442196369,1.5134669542312622,1,0.5118669867515564,0.05482885614037514,2.4341397285461426,26,-4.942246913909912,0.0001159285384346731,8.673379898071289,9183.353880624,0.6988300085067749,25,0.017372330650687218,1743323327.1352887,1.3543201930588111e-05,8842.5947265625
0.015283449552953243,540000.0,0.006553820334374905,1.1382135152816772,0.004350064438767731,0.9998531341552734,-2285.193115234375,10,-0.36291804909706116,0.9998531341552734,0.015437688678503036,331.0479431152344,1.0887631177902222,0,0.0010054141748696566,1.9073485846288207e-10,-0.46091777086257935,1000,3.869999885559082,58.86252212524414,0,339.7747802734375,0.008088234812021255,0.17003129422664642,0,0.33802929520606995,0.9998531341552734,0.015437688678503036,0.48214012384414673,-0.000905997003428638,1.5039600133895874,1,0.4198983609676361,0.100468710064888,1.7468974590301514,27,-5.195643424987793,0.0001228024484589696,8.726774215698242,9521.302785587,0.33591195940971375,26,0.025460565462708473,1743323666.9769788,0.000103877937362995,9182.42578125
0.028598466888070107,560000.0,0.009997379966080189,0.8362060785293579,-0.00316542258951813,1.0000824928283691,-1730.99169921875,10,0.03361108899116516,1.0000824928283691,0.028602447360754013,329.1959228515625,1.0899944305419922,0,-0.00019947229884564877,1.0681151962899094e-08,-0.35606148838996887,1000,4.159999847412109,59.193695068359375,0,337.87384033203125,-0.01067780889570713,0.23517999053001404,0,0.3331904709339142,1.0000824928283691,0.028602447360754013,0.34434759616851807,-0.004071419592946768,1.505090355873108,1,0.5379699468612671,0.13552014529705048,1.414398193359375,28,-5.303425312042236,0.00010534690227359533,8.677875518798828,9860.202067877,0.3695230484008789,27,0.014782756567001343,1743324004.925934,5.8331239415565506e-05,9520.3662109375
0.02733965590596199,580000.0,0.0027665833476930857,0.840395450592041,0.006180142983794212,1.0002269744873047,-7417.3701171875,10,0.04832494258880615,1.0002269744873047,0.028317991644144058,330.1590881347656,1.0930591821670532,0,0.0016451923875138164,1.5258788677030566e-09,-0.4850904643535614,1000,4.53000020980835,59.026676177978516,0,338.829833984375,0.006644541397690773,0.2423512190580368,0,0.3371189534664154,1.0002269744873047,0.028317991644144058,0.46558865904808044,0.0021087233908474445,1.507860779762268,1,0.49926310777664185,0.07742771506309509,2.688699960708618,29,-5.227353572845459,0.00012091815733583644,8.670755386352539,10198.321298117,0.41784799098968506,28,0.021427297964692116,1743324343.8252354,0.00016055141168180853,9859.26953125
0.011991689912974834,600000.0,0.0010153515031561255,1.2891168594360352,-0.003950803889892995,1.0005807876586914,-20299.744140625,10,-0.15832647681236267,1.0005807876586914,0.01203497126698494,329.35693359375,1.086320161819458,0,-0.00020963259157724679,3.814697002724188e-09,-0.571493923664093,1000,4.539999961853027,59.16334533691406,0,338.0471496582031,0.0121475700289011,0.18993468582630157,0,0.3337232768535614,1.0005807876586914,0.01203497126698494,0.43700507283210754,-0.0018420804990455508,1.5011892318725586,1,0.26206496357917786,0.03837831690907478,4.438177585601807,30,-5.238228797912598,0.0001344454794889316,8.69015884399414,10535.577503685,0.2595215141773224,29,0.033574867993593216,1743324681.9445417,0.00041062268428504467,10197.388671875
0.018607500940561295,620000.0,0.0003550502297002822,1.0364680290222168,0.0021814359351992607,1.000980019569397,-50393.96875,10,-0.11608412861824036,1.0009801387786865,0.018617354333400726,328.55706787109375,1.0896214246749878,0,5.914608482271433e-05,7.629394005448376e-09,-0.4661984443664551,1000,4.230000019073486,59.31325149536133,0,337.1927795410156,-0.0051535386592149734,0.1789703667163849,0,0.3446192741394043,1.0009801387786865,0.018617354333400726,0.39579567313194275,0.0003393554361537099,1.503507137298584,1,0.4514404237270355,0.017760692164301872,7.505229473114014,31,-4.970242500305176,0.00011861255916301161,8.635702133178711,10875.070609708,0.14343738555908203,30,0.028421329334378242,1743325019.2007062,0.0006930065574124455,10534.6533203125
0.017067991197109222,640000.0,0.006078812759369612,1.068122148513794,-0.0008200136362574995,1.0010451078414917,-4620.94091796875,10,0.25184962153434753,1.0010451078414917,0.01753024384379387,330.7958984375,1.0839015245437622,0,0.0016762905288487673,1.0681151962899094e-08,-0.45690664649009705,1000,5.300000190734863,58.924076080322266,0,339.4198303222656,-0.010160140693187714,0.20210817456245422,0,0.33513471484184265,1.0010451078414917,0.01753024384379387,0.45545694231987,-0.00048065820010378957,1.4983139038085938,1,0.3810936510562897,0.10195184499025345,1.8138662576675415,32,-4.757612228393555,0.00015169187099672854,8.623922348022461,11215.32760382,0.39528700709342957,31,0.01826118864119053,1743325358.693745,0.0007389747188426554,10874.13671875
0.019747044891119003,660000.0,0.0012038792483508587,1.0052342414855957,4.211312625557184e-05,1.000511646270752,-12312.158203125,10,-0.12443229556083679,1.000511646270752,0.019792255014181137,331.46868896484375,1.0724154710769653,0,0.00023329748364631087,-9.155272984173735e-09,-0.386759877204895,1000,3.8499999046325684,58.789527893066406,0,340.1966552734375,-0.0008437559008598328,0.23215366899967194,0,0.3528796434402466,1.000511646270752,0.019792255014181137,0.47673365473747253,-0.0004385450738482177,1.4875222444534302,1,0.3891638219356537,0.029672643169760704,4.075883388519287,33,-4.7661967277526855,0.00011050365719711408,8.72793960571289,11553.738754112,0.2708547115325928,32,0.017417432740330696,1743325698.9508064,0.0003617885522544384,11214.4052734375
0.014618036337196827,680000.0,0.0028737885877490044,1.1628514528274536,0.0005435076309368014,1.0007553100585938,-5484.32421875,10,0.0019974708557128906,1.0007553100585938,0.014790444634854794,329.6390380859375,1.0791590213775635,0,0.0007038943003863096,-7.629394005448376e-09,-0.5021968483924866,1000,3.9700000286102295,59.109375,0,338.3558044433594,0.009673822671175003,0.1764984130859375,0,0.35808065533638,1.0007553100585938,0.014790444634854794,0.44295117259025574,0.00010496255708858371,1.4941803216934204,1,0.37624621391296387,0.058818064630031586,2.638073205947876,34,-4.713632106781006,0.00010059465421363711,8.716705322265625,11891.434100056,0.27285218238830566,33,0.0270912554115057,1743326037.3619015,0.0005340848583728075,11552.8212890625
0.015519979409873486,700000.0,0.011472047306597233,1.1318602561950684,-0.0031277730013243854,1.0008777379989624,-1741.6812744140625,10,0.07028782367706299,1.0008777379989624,0.015611480921506882,328.8711242675781,1.0755778551101685,0,0.0010245521552860737,-6.484984993448961e-09,-0.5009363293647766,1000,4.46999979019165,59.237918853759766,0,337.62158203125,0.005593685433268547,0.1828504353761673,0,0.3366764187812805,1.0008777379989624,0.015611480921506882,0.4058017432689667,-0.0030228104442358017,1.4910993576049805,1,0.4023273289203644,0.15655037760734558,1.3203660249710083,35,-4.825927257537842,0.0001570204913150519,8.750438690185547,12228.113692924,0.34314000606536865,34,0.032684940844774246,1743326375.0572383,0.0006205702084116638,11890.4990234375
0.03319014608860016,720000.0,0.0031418579164892435,0.7597424983978271,0.0059604826383292675,0.9995620846748352,-7181.21728515625,10,-0.14718018472194672,0.99956214427948,0.03464950621128082,327.9991149902344,1.0634299516677856,0,0.002141289645805955,7.629394005448376e-09,-0.5199173092842102,1000,4.75,59.4135627746582,0,336.62347412109375,-0.004106204956769943,0.2356472909450531,0,0.35886457562446594,0.99956214427948,0.03464950621128082,0.43452557921409607,0.002937672194093466,1.4799669981002808,1,0.5800982117652893,0.05962243676185608,2.523021936416626,36,-5.293353080749512,0.00010704673331929371,8.624324798583984,12566.586997874,0.19595982134342194,35,0.028578735888004303,1743326711.7368236,0.0003096107393503189,12227.1962890625
