Train/StopIter,Value/reward,Safety/shield_violation,Loss/Loss_pi/Delta,Metrics/EpCost,Metrics/EpRet,Train/PolicyStd,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Time/FPS,Value/Adv,Value/cost,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Time/Epoch,_timestamp,Train/Entropy,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Train/KL,Metrics/LagrangeMultiplier,Time/Rollout,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Metrics/LagrangeMultiplier/Max,_runtime,_step,TotalEnvSteps,Safety/shield_adv_c,Train/LR,Time/Total,Metrics/EpLen,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Loss/Loss_cost_critic
34,0.5668017864227295,11.570396423339844,-0.120278000831604,53.93000030517578,7.7983717918396,0.7995952367782593,65.3499984741211,0.5871320366859436,125.50511169433594,83.20993041992188,-0.10070360451936722,6.072203159332275,0.5871320366859436,0.5901950001716614,1.0104445219039917,0,0,16,240.35592651367188,1746568048.448881,1.1952489614486694,1.0104445219039917,0.005613502115011215,0.5871320366859436,0.021667156368494034,0.5901950001716614,114.85070037841797,0.027505051344633102,-3.4537572860717773,-0.4038710594177246,0.5901950001716614,4740.219205943,17,340000.0,NaN,0.00024900000425986946,4502.37060546875,1000,0.01510236319154501,1.0104445219039917,12.816788673400879
31,0.7659111618995667,10.81569766998291,0.15320095419883728,52.779998779296875,8.083342552185059,0.778477132320404,88.6500015258789,0.6203591227531433,116.15203857421875,84.6028060913086,0.109397754073143,5.712109565734863,0.6203591227531433,0.625732421875,1.0057368278503418,0,0,17,236.39878845214844,1746568284.9533896,1.16850745677948,1.0057367086410522,0.0028082653880119324,0.6203591227531433,0.020181255415081978,0.625732421875,120.24668884277344,0.030313316732645035,-0.248870849609375,-0.25067010521888733,0.625732421875,4871.946955834,18,360000.0,NaN,0.0002460000105202198,4738.84912109375,1000,0.01463821530342102,1.0057367086410522,12.567917823791504
4,0.7768405079841614,12.078882217407227,-0.04731646180152893,48.4900016784668,8.681029319763184,0.7663893103599548,88.69999694824219,0.6533042788505554,14.04592514038086,151.9384765625,0.14919817447662354,6.474332809448242,0.6533042788505554,0.6608689427375793,1.0027841329574585,0,0,18,131.63221740722656,1746568416.681232,1.1528228521347046,1.0027841329574585,-0.0032181348651647568,0.6533042788505554,0.02032528445124626,0.6608689427375793,117.58622741699219,0.027095181867480278,13.358540534973145,-0.29798656702041626,0.6608689427375793,5104.311168147,19,380000.0,NaN,0.00024300000222865492,4870.591796875,1000,0.011588392779231071,1.0027841329574585,25.92645835876465
31,0.8177497982978821,11.076318740844727,0.14225679636001587,47.16999816894531,9.236174583435059,0.7538177371025085,109.69999694824219,0.6864873766899109,114.1818618774414,86.10748291015625,-0.05293393135070801,5.882485866546631,0.6864873766899109,0.6956019997596741,1.0052088499069214,0,0,19,232.2678680419922,1746568649.045417,1.1363000869750977,1.0052088499069214,0.0022001154720783234,0.6864873766899109,0.02285011298954487,0.6956019997596741,118.08592224121094,0.0292952973395586,-10.061453819274902,-0.1557297706604004,0.6956019997596741,5303.326209391,20,400000.0,NaN,0.00023999999393709004,5102.9501953125,1000,0.014867469668388367,1.0052088499069214,15.865004539489746
25,0.7922192215919495,10.769064903259277,-0.2598922848701477,42.38999938964844,9.040740013122559,0.7299284934997559,62.349998474121094,0.7187099456787109,90.54956817626953,100.54674530029297,0.0014761537313461304,5.489550590515137,0.7187099456787109,0.7297632694244385,1.0079092979431152,0,0,20,198.91246032714844,1746568848.0602489,1.104026436805725,1.0079092979431152,-0.008217085152864456,0.7187099456787109,0.02106604166328907,0.7297632694244385,108.36271667480469,0.021078212186694145,-5.2230634689331055,-0.4156220555305481,0.7297632694244385,5549.718565752,21,420000.0,NaN,0.00023700000019744039,5301.9599609375,1000,0.0144414147362113,1.0079092979431152,10.64194107055664
35,0.8603546619415283,10.30748462677002,0.22649000585079193,47.560001373291016,9.719730377197266,0.7198222279548645,96.05000305175781,0.7509720921516418,128.71946716308594,81.1986083984375,0.019785061478614807,5.432743549346924,0.7509720921516418,0.7636736035346985,1.0038176774978638,0,0,21,246.3096466064453,1746569094.4521623,1.0900928974151611,1.0038176774978638,0.010945448651909828,0.7509720921516418,0.021016636863350868,0.7636736035346985,117.59007263183594,0.03202366083860397,3.2631263732910156,-0.18913204967975616,0.7636736035346985,5760.95595282,22,440000.0,NaN,0.00023400000645779073,5548.3779296875,1000,0.015227390453219414,1.0038176774978638,13.905067443847656
26,0.826611340045929,9.82690143585205,-0.1580771654844284,43.54999923706055,9.623444557189941,0.7021888494491577,65.94999694824219,0.7824901938438416,95.35563659667969,94.7281723022461,-0.2021082192659378,4.463143348693848,0.7824901938438416,0.7971773147583008,1.006564736366272,0,0,22,211.1304473876953,1746569305.6896548,1.0651241540908813,1.006564736366272,-0.004568396136164665,0.7824901938438416,0.02123197168111801,0.7971773147583008,115.77474212646484,0.027455264702439308,-0.6806907653808594,-0.34720921516418457,0.7971773147583008,5980.238127544,23,460000.0,NaN,0.00023099999816622585,5759.595703125,1000,0.015069532208144665,1.006564736366272,13.224376678466797
29,0.8751517534255981,9.912379264831543,0.034092724323272705,41.130001068115234,9.710100173950195,0.6872826814651489,72.5,0.8135396838188171,107.5350570678711,91.24810028076172,0.10211181640625,4.750181198120117,0.8135396838188171,0.8302074074745178,1.0065159797668457,0,0,23,219.18264770507812,1746569524.9725647,1.0437116622924805,1.0065159797668457,-0.002549218013882637,0.8135396838188171,0.020036617293953896,0.8302074074745178,111.64750671386719,0.02490604668855667,-3.3609275817871094,-0.31311649084091187,0.8302074074745178,6177.524229546,24,480000.0,NaN,0.0002280000044265762,5978.8857421875,1000,0.015002871863543987,1.0065159797668457,9.863449096679688
21,0.9922006130218506,9.848299980163574,0.03346651792526245,35.40999984741211,10.137025833129883,0.6735360622406006,77.0,0.8443074226379395,78.55339813232422,101.41384887695312,-0.04222705960273743,5.28251314163208,0.8443074226379395,0.8625227808952332,1.0063966512680054,0,0,24,197.21173095703125,1746569722.25832,1.0235559940338135,1.0063966512680054,0.010254152119159698,0.8443074226379395,0.021502995863556862,0.8625227808952332,118.65818786621094,0.03516019880771637,2.6515798568725586,-0.2796499729156494,0.8625227808952332,6407.799464755,25,500000.0,NaN,0.00022499999613501132,6176.1806640625,1000,0.014868839643895626,1.0063966512680054,12.515028953552246
30,0.9599767327308655,9.290657997131348,0.09137600660324097,39.04999923706055,10.303659439086914,0.658383846282959,86.44999694824219,0.8750911951065063,112.84215545654297,86.89517974853516,-0.19565275311470032,4.5566935539245605,0.8750911951065063,0.8944066762924194,1.0048192739486694,0,0,25,230.16236877441406,1746569952.5330932,1.000802755355835,1.0048192739486694,-0.010784115642309189,0.8750911951065063,0.02040848881006241,0.8944066762924194,117.32009887695312,0.02437608316540718,-2.319930076599121,-0.18827396631240845,0.8944066762924194,6634.198588425,26,520000.0,NaN,0.00022200000239536166,6406.4228515625,1000,0.015094832517206669,1.0048192739486694,10.195098876953125
30,0.9177440404891968,8.936812400817871,-0.13778725266456604,34.970001220703125,9.80976676940918,0.6390595436096191,62.04999923706055,0.9052079319953918,110.95259857177734,88.38932037353516,0.038671255111694336,4.452393531799316,0.9052079319953918,0.925690770149231,1.0078867673873901,0,0,26,226.27166748046875,1746570178.9322762,0.9710493683815002,1.0078866481781006,0.004337597638368607,0.9052079319953918,0.021432247012853622,0.925690770149231,115.31900787353516,0.028713680803775787,0.13233566284179688,-0.3260612189769745,0.925690770149231,6756.83820045,27,540000.0,NaN,0.00021899999410379678,6632.81787109375,1000,0.014992525801062584,1.0078866481781006,10.327434539794922
2,0.8562815189361572,8.4286527633667,0.4507460296154022,40.459999084472656,9.617807388305664,0.6348440647125244,115.5999984741211,0.9361807107925415,6.628508567810059,163.19911193847656,-0.11371694505214691,4.330214500427246,0.9361807107925415,0.9567521214485168,0.9996417760848999,0,0,27,122.54969024658203,1746570301.5720773,0.9644462466239929,0.9996417760848999,-0.00475437194108963,0.9361807107925415,0.022604482248425484,0.9567521214485168,115.92110443115234,0.023959308862686157,25.01058578491211,0.12468481063842773,0.9567521214485168,6961.414297753,28,560000.0,NaN,0.00021600000036414713,6755.49560546875,1000,0.013852711766958237,0.9996417760848999,35.33802032470703
23,0.9387829303741455,8.919363975524902,-0.40684401988983154,42.290000915527344,9.384790420532227,0.6274154186248779,69.69999694824219,0.9666935205459595,87.4107666015625,97.8061752319336,0.11818607151508331,4.5514726638793945,0.9666935205459595,0.9877229928970337,1.0048021078109741,0,0,28,204.48606872558594,1746570506.148491,0.9526925086975098,1.0048021078109741,0.0020360518246889114,0.9666935205459595,0.021742206066846848,0.9877229928970337,117.07518768310547,0.02599536068737507,-23.43994426727295,-0.2821592092514038,0.9877229928970337,7159.667550293,29,580000.0,NaN,0.00021300000662449747,6960.06689453125,1000,0.01497886423021555,1.0048021078109741,11.898076057434082
22,0.9695725440979004,8.76661205291748,0.36633767932653427,45.77000045776367,9.209694862365723,0.628349244594574,121.25,0.9981652498245239,77.3621597290039,100.92304992675781,-0.09064731746912003,4.630749225616455,0.9981652498245239,1.0188077688217163,0.9981232285499573,0,0,29,198.17079162597656,1746570704.4012513,0.9541144967079163,0.9981232285499573,0.006017053499817848,0.9981652498245239,0.021517951041460037,1.0188077688217163,120.80856323242188,0.03201241418719292,6.289523124694824,0.08417847007513046,1.0188077688217163,7357.885421599,30,600000.0,NaN,0.0002099999983329326,7158.32470703125,1000,0.016175445169210434,0.9981232285499573,18.187599182128906
21,0.9736685752868652,8.474684715270996,-0.3445017859339714,42.90999984741211,9.851500511169434,0.6167997121810913,69.25,1.029109001159668,78.30982971191406,101.01478576660156,-0.008271172642707825,3.966902256011963,1.029109001159668,1.0498465299606323,1.006163477897644,0,0,30,197.99082946777344,1746570902.6188934,0.9355193376541138,1.0061633586883545,0.0074117667973041534,1.029109001159668,0.02000359445810318,1.0498465299606323,119.68087768554688,0.03942418098449707,-3.951131820678711,-0.26032331585884094,1.0498465299606323,7555.505106907,31,620000.0,NaN,0.00020700000459328294,7356.40478515625,1000,0.015215624123811722,1.0061633586883545,14.236467361450195
22,1.1068533658981323,8.197701454162598,0.11486902832984924,44.0099983215332,10.413151741027832,0.6064645648002625,81.5,1.059941053390503,80.23316955566406,101.25244903564453,-0.14089006185531616,3.6496222019195557,1.059941053390503,1.080911636352539,1.0043449401855469,0,0,31,197.52609252929688,1746571100.2392335,0.9186388254165649,1.0043449401855469,-0.006593871861696243,1.059941053390503,0.020962337031960487,1.080911636352539,117.29280090332031,0.03283030912280083,-1.9582366943359375,-0.1454542875289917,1.080911636352539,7744.489172174,32,640000.0,NaN,0.00020399999630171806,7554.16064453125,1000,0.015051223337650299,1.0043449401855469,12.278230667114258
18,0.9072552919387817,8.360297203063965,0.15863395947963,44.209999084472656,10.412569999694824,0.6012324690818787,104.69999694824219,1.0913110971450806,67.70811462402344,105.86552429199219,-0.040761686861515045,4.182732105255127,1.0913110971450806,1.11201810836792,0.9997317790985107,0,0,32,188.91891479492188,1746571289.22357,0.9100370407104492,0.999731719493866,-0.006347497925162315,1.0913110971450806,0.020240256562829018,1.11201810836792,121.21074676513672,0.02648281119763851,5.884183883666992,0.013179671950638294,1.11201810836792,7958.013599176,33,660000.0,NaN,0.0002010000025620684,7743.15966796875,1000,0.01462171133607626,0.999731719493866,18.16241455078125
27,1.0921629667282104,8.487798690795898,-0.29975391644984484,42.15999984741211,11.215191841125488,0.5952536463737488,65.9000015258789,1.1220743656158447,102.33275604248047,93.69818115234375,-0.2964954674243927,4.294257164001465,1.1220743656158447,1.1430542469024658,1.0091657638549805,0,0,33,213.45132446289062,1746571502.7479405,0.9000604748725891,1.0091657638549805,0.010379696264863014,1.1220743656158447,0.022111117839813232,1.1430542469024658,111.1184310913086,0.036862507462501526,-6.6728515625,-0.28657424449920654,1.1430542469024658,8133.696042668,34,680000.0,NaN,0.00019799999427050352,7956.67138671875,1000,0.015137151814997196,1.0091657638549805,11.48956298828125
18,0.9176464676856995,7.646868705749512,-0.12852323055267334,36.45000076293945,10.773951530456543,0.5740564465522766,38.349998474121094,1.151427149772644,66.03364562988281,113.90200805664062,-0.15754319727420807,4.000853538513184,1.151427149772644,1.1737067699432373,1.0085448026657104,0,0,34,175.5895233154297,1746571678.430314,0.8636036515235901,1.008544683456421,-0.005585812032222748,1.151427149772644,0.020004088059067726,1.1737067699432373,109.55581665039062,0.03127669543027878,-1.7252845764160156,-0.4150974750518799,1.1737067699432373,8322.347657941,35,700000.0,NaN,0.00019500000053085387,8132.341796875,1000,0.014805817045271397,1.008544683456421,9.764278411865234
19,1.0219290256500244,7.932024002075195,0.3608487918972969,39.04999923706055,10.681662559509277,0.5663362741470337,89.94999694824219,1.1811143159866333,71.9157485961914,106.0533447265625,0.26124870777130127,4.10569429397583,1.1811143159866333,1.2041758298873901,1.0004019737243652,0,0,35,188.58433532714844,1746571867.0820978,0.8501898050308228,1.0004020929336548,0.004501994699239731,1.1811143159866333,0.02074330300092697,1.2041758298873901,116.66854095458984,0.03577869012951851,3.0961437225341797,-0.05424868315458298,1.2041758298873901,8491.668397012,36,720000.0,NaN,0.00019200000679120421,8321.015625,1000,0.01513254176825285,1.0004020929336548,12.860422134399414
15,1.1425572633743286,8.68293571472168,-0.1271722987294197,39.150001525878906,10.492981910705566,0.5639317035675049,81.8499984741211,1.2108702659606934,54.316646575927734,118.17164611816406,-0.005051080137491226,4.2773613929748535,1.2108702659606934,1.2344943284988403,1.001675009727478,0,0,36,169.24534606933594,1746572036.4026167,0.8460021018981934,1.0016748905181885,-0.0023061856627464294,1.2108702659606934,0.020707979798316956,1.2344943284988403,114.92857360839844,0.03347250446677208,1.352940559387207,-0.18142098188400269,1.2344943284988403,8693.402536005,37,740000.0,NaN,0.00018899999849963933,8490.3232421875,1000,0.014182076789438725,1.0016748905181885,14.213362693786621
25,1.125974416732788,8.842819213867188,-0.047986239194869995,35.95000076293945,11.078207969665527,0.5600039958953857,80.30000305175781,1.2406493425369263,87.74636840820312,99.18125915527344,-0.2545231580734253,4.274849891662598,1.2406493425369263,1.26449453830719,1.0056225061416626,0,0,37,201.6510009765625,1746572238.1361084,0.8389664888381958,1.005622386932373,0.006764646619558334,1.2406493425369263,0.021415017545223236,1.26449453830719,113.90451049804688,0.040237151086330414,0.29613399505615234,-0.22940722107887268,1.26449453830719,8875.176901962,38,760000.0,NaN,0.00018600000475998968,8692.0556640625,1000,0.015344874002039433,1.005622386932373,14.509496688842773
17,1.1587027311325073,8.613279342651367,0.0566592663526535,37.349998474121094,11.054211616516113,0.5527110695838928,83.05000305175781,1.2705390453338623,61.61273193359375,110.09617614746094,-0.18556468188762665,4.4758100509643555,1.2705390453338623,1.2943021059036255,1.0037668943405151,0,0,38,181.65936279296875,1746572419.9107523,0.8258293271064758,1.0037667751312256,-0.0032157860696315765,1.2705390453338623,0.02073502540588379,1.2943021059036255,120.04656982421875,0.03702136501669884,-0.13957500457763672,-0.17274795472621918,1.2943021059036255,9082.35610804,39,780000.0,NaN,0.0001829999964684248,8873.8095703125,1000,0.014673477038741112,1.0037667751312256,14.369921684265137
23,1.1410795450210571,8.91183090209961,0.0722459927201271,42.66999816894531,11.444698333740234,0.5504512190818787,97.25,1.300950050354004,86.19575500488281,96.57244873046875,0.08428049087524414,4.993996620178223,1.300950050354004,1.324263572692871,1.0025832653045654,0,0,39,207.09840393066406,1746572627.090488,0.8217803239822388,1.0025832653045654,6.706267595291138e-05,1.300950050354004,0.020517097786068916,1.324263572692871,120.9025650024414,0.03708842769265175,1.0193119049072266,-0.10050196200609207,1.324263572692871,9269.421910875,40,800000.0,NaN,0.00018000000272877514,9081.017578125,1000,0.015871770679950714,1.0025832653045654,15.389233589172363
18,1.234671711921692,9.035904884338379,-0.1757102534174919,43.060001373291016,11.689120292663574,0.5447872281074524,76.0999984741211,1.3312029838562012,69.12310028076172,106.95779418945312,0.21505206823349,4.686595439910889,1.3312029838562012,1.354392409324646,1.0056483745574951,0,0,40,186.98963928222656,1746572814.156175,0.811346173286438,1.0056483745574951,-0.0025716163218021393,1.3312029838562012,0.02019234001636505,1.354392409324646,117.86647033691406,0.03451681137084961,-0.7672653198242188,-0.276212215423584,1.354392409324646,9524.214756038,41,820000.0,NaN,0.00017699999443721026,9268.0791015625,1000,0.014362184330821037,1.0056483745574951,14.621968269348145
