Metrics/EpCost,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Train/KL,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Misc/H_inv_g,Metrics/LagrangeMultiplier,Metrics/EpRet,Loss/Loss_pi,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Time/Epoch,Value/cost,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Min,Misc/Alpha,Misc/gradient_norm,Time/FPS,Loss/Loss_pi/Delta,Value/Adv,Train/LR,Misc/FinalStepNorm,Time/Rollout,Train/StopIter,Time/Total,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Safety/shield_adv_c,Metrics/EpLen,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,_step,Train/Entropy,Misc/xHx,Time/Update,Train/Epoch,Train/PolicyRatio/Max,Value/reward,Misc/AcceptanceStep,Safety/shield_violation,_runtime,_timestamp
3.4200000762939453,0.34618860483169556,220000.0,0.0003637729969341308,0.34998568892478943,0.04531215503811836,0.34998568892478943,0.13352155685424805,0.34618860483169556,5.070683479309082,-0.35544660687446594,1.0020713806152344,0.34998568892478943,1.08586847782135,125.04582977294922,2.1029036045074463,1.0,0,1.0020713806152344,2.071993350982666,0.10872311890125275,159.9413604736328,-0.02087429165840149,8.77380390562621e-09,0,0.27665579319000244,99.95597076416016,10,1601.47607421875,-0.04487912729382515,0,0.34618860483169556,0.0014646310592070222,-0.015359453856945038,500,3.9226138591766357,-9.489116907119751,11,1.4996767044067383,0.0046585677191615105,25.089834213256836,10,1.0020713806152344,0.7626811861991882,1,3.347827434539795,1733.853605722,1746573971.9020042
13.289999961853027,0.36682263016700745,240000.0,0.00039042680873535573,0.37052780389785767,0.07013057917356491,0.37052780389785767,0.14898578822612762,0.36682263016700745,6.225076675415039,-0.18996845185756683,1.0011686086654663,0.37052780389785767,1.0916247367858887,131.06752014160156,2.815805196762085,36.54999923706055,0,1.0011686086654663,1.781186580657959,0.10897855460643768,152.59310913085938,0.1654781550168991,1.678466787780053e-08,0,0.2653714716434479,105.24982452392578,10,1732.61572265625,0.02481842413544655,0,0.36682263016700745,0.000826359202619642,-0.4273546040058136,500,14.829204559326172,10.906590700149536,12,1.5048627853393555,0.006303917150944471,25.817663192749023,11,1.0011686086654663,0.8281487226486206,1,4.51332426071167,1864.830911203,1746574103.0458055
15.239999771118164,0.3859627842903137,260000.0,0.00036835140781477094,0.3897254467010498,0.08786802738904953,0.3897254467010498,0.11776972562074661,0.3859627842903137,6.898460865020752,-0.23724882304668427,1.0013154745101929,0.3897254467010498,1.0885668992996216,130.84205627441406,2.0650501251220703,21.375,0,1.0013154745101929,2.3695216178894043,0.08038878440856934,152.85604858398438,-0.04728037118911743,-6.103515470812226e-09,0,0.27905789017677307,105.7094955444336,10,1863.5399169921875,0.01773744821548462,0,0.3859627842903137,0.0009302090620622039,0.35474124550819397,500,9.123517990112305,-5.705686569213867,13,1.501469612121582,0.0035621104761958122,25.132543563842773,12,1.0013154745101929,0.9273197054862976,1,3.225698709487915,1990.305665474,1746574234.0228026
11.630000114440918,0.40366896986961365,280000.0,0.00032452179584652185,0.40736550092697144,0.07611756771802902,0.40736550092697144,0.13342462480068207,0.40366896986961365,6.895039081573486,-0.2678355574607849,1.0021377801895142,0.40736550092697144,1.0902143716812134,125.37481689453125,1.3172672986984253,9.175000190734863,0,1.0021378993988037,2.187042236328125,0.07527295500040054,159.52166748046875,-0.030586734414100647,-1.3732909920349812e-08,0,0.2918052673339844,101.3218765258789,10,1989.0621337890625,-0.011750459671020508,0,0.40366896986961365,0.0015117231523618102,-0.166955828666687,500,5.116996765136719,-4.006521224975586,14,1.5013219118118286,0.004181331489235163,24.052907943725586,13,1.0021378993988037,0.9453085660934448,1,2.5369832515716553,2117.364897737,1746574359.4979587
4.230000019073486,0.4198455810546875,300000.0,0.00031160746584646404,0.42368000745773315,0.11525478214025497,0.42368000745773315,0.12725822627544403,0.4198455810546875,7.493606090545654,-0.28847959637641907,1.0043524503707886,0.42368000745773315,1.1005682945251465,126.98400115966797,1.4371085166931152,10.800000190734863,0,1.0043524503707886,2.220156669616699,0.08064258843660355,157.50015258789062,-0.020644038915634155,1.9836425835251248e-08,0,0.282533198595047,102.12344360351562,10,2116.13427734375,0.03913721442222595,0,0.4198455810546875,0.00307761924341321,-0.6812751889228821,500,8.18738842010498,3.0703916549682617,15,1.509016513824463,0.004057529382407665,24.860532760620117,14,1.0043524503707886,1.1902400255203247,1,3.1526501178741455,2244.880915319,1746574486.5573215
2.569999933242798,0.4345994293689728,320000.0,0.00030480511486530304,0.43878185749053955,0.09893204271793365,0.43878185749053955,0.1284586489200592,0.4345994293689728,7.799307823181152,-0.267202228307724,1.0029739141464233,0.43878185749053955,1.124887466430664,127.41323852539062,0.8813086748123169,9.675000190734863,0,1.0029739141464233,2.185188055038452,0.08617758005857468,156.9695587158203,0.02127736806869507,3.051757735406113e-09,0,0.2807063162326813,100.59681701660156,10,2243.626220703125,-0.01632273942232132,0,0.4345994293689728,0.002102903090417385,-0.18771012127399445,500,3.794036865234375,-4.3933515548706055,16,1.5296821594238281,0.004188430495560169,26.816370010375977,15,1.0029739141464233,1.1839003562927246,1,2.4793283939361572,2373.279806229,1746574614.0729165
4.110000133514404,0.44813644886016846,340000.0,0.000269143667537719,0.4526766538619995,0.0726645216345787,0.4526766538619995,0.1400700956583023,0.44813644886016846,7.948263168334961,-0.2691611647605896,1.0020211935043335,0.4526766538619995,1.149733066558838,128.30616760253906,0.6662169098854065,5.824999809265137,0,1.0020211935043335,2.2814903259277344,0.07315041124820709,155.87716674804688,-0.0019589364528656006,7.629394338515283e-10,0,0.31956857442855835,100.75921630859375,10,2372.03857421875,-0.02626752108335495,0,0.44813644886016846,0.0014291153056547046,-0.253121554851532,500,2.8467845916748047,-0.9472522735595703,17,1.5492671728134155,0.0038423025980591774,27.546918869018555,16,1.0020211935043335,1.1161041259765625,1,1.8953183889389038,2500.903517423,1746574742.4718513
3.4100000858306885,0.4605565667152405,360000.0,0.0003472614334896207,0.465545654296875,0.07745973765850067,0.465545654296875,0.11817871034145355,0.4605565667152405,7.254174709320068,-0.2403915375471115,1.00363290309906,0.465545654296875,1.1765692234039307,127.51541900634766,0.47795867919921875,7.5,0,1.00363290309906,2.343263626098633,0.09230082482099533,156.84378051757812,0.02876962721347809,1.8024444159436825e-08,0,0.27692389488220215,101.16030883789062,10,2499.645751953125,0.0047952160239219666,0,0.4605565667152405,0.0025687660090625286,0.46407532691955566,500,3.677253484725952,0.8304688930511475,18,1.5679141283035278,0.003642390016466379,26.355066299438477,17,1.00363290309906,1.2934961318969727,1,1.4755953550338745,2629.908975236,1746574870.09514
3.4700000286102295,0.4719744920730591,380000.0,0.0003628556150943041,0.47735658288002014,0.09166308492422104,0.47735658288002014,0.12179459631443024,0.4719744920730591,7.69451904296875,-0.28926387429237366,1.003331184387207,0.47735658288002014,1.1695209741592407,128.91238403320312,0.3651576042175293,3.4000000953674316,0,1.003331184387207,2.298861026763916,0.08332665264606476,155.14413452148438,-0.048872336745262146,1.2969969986897922e-08,0,0.2799888253211975,100.57614135742188,10,2628.671630859375,0.014203347265720367,0,0.4719744920730591,0.0023555592633783817,-0.19327566027641296,500,1.997127890586853,-1.6801255941390991,19,1.5590516328811646,0.0037844558246433735,28.336196899414062,18,1.003331184387207,1.3749094009399414,1,1.5087109804153442,2767.781122738,1746574999.1012905
12.319999694824219,0.4828217327594757,400000.0,0.0003151127602905035,0.48974713683128357,0.1056651622056961,0.48974713683128357,0.17266105115413666,0.4828217327594757,8.555088996887207,0.04100034758448601,0.998296320438385,0.48974713683128357,1.1572452783584595,137.78384399414062,0.5146898627281189,49.82500076293945,0,0.9982963800430298,1.712553858757019,0.06712859869003296,145.1549072265625,0.33026422187685966,0.0,0,0.2956913411617279,112.45262145996094,10,2766.54052734375,0.014002077281475067,0,0.4828217327594757,0.001204669359140098,1.7666015625,500,11.833121299743652,9.8359934091568,20,1.5477114915847778,0.006819317117333412,25.33118438720703,19,0.9982963800430298,1.3580576181411743,1,1.9014562368392944,2899.575773675,1746575136.9731116
14.399999618530273,0.4932384788990021,420000.0,0.0003419317363295704,0.5014153122901917,0.1042676493525505,0.5014153122901917,0.1163303554058075,0.4932384788990021,9.368485450744629,-0.2299390435218811,1.0022282600402832,0.5014153122901917,1.1320514678955078,131.70130920410156,0.5219178795814514,11.524999618530273,0,1.0022282600402832,2.479175090789795,0.06683752685785294,151.85877990722656,-0.2709393911063671,5.340575981449547e-09,0,0.28840333223342896,104.045654296875,10,2898.333251953125,-0.0013975128531455994,0,0.4932384788990021,0.0015756177017465234,0.029586516320705414,500,5.906060218811035,-5.927061080932617,21,1.5253790616989136,0.0032539754174649715,27.655609130859375,20,1.0022282600402832,1.4646371603012085,1,1.6379681825637817,3025.029990658,1746575268.7675798
7.519999980926514,0.5030103325843811,440000.0,0.00032328092493116856,0.5121551156044006,0.09062690287828445,0.5121551156044006,0.12330657988786697,0.5030103325843811,9.561713218688965,-0.19966359436511993,1.002224326133728,0.5121551156044006,1.1285643577575684,125.08403015136719,0.11536397784948349,3.424999952316284,0,1.002224326133728,2.2271554470062256,0.09942208230495453,159.89251708984375,0.03027544915676117,-1.5258788677030566e-09,0,0.27462294697761536,100.38459777832031,10,3023.5146484375,-0.013640746474266052,0,0.5030103325843811,0.0015728642465546727,-0.010622609406709671,500,2.5934813022613525,-3.3125789165496826,22,1.5210734605789185,0.004032067954540253,24.699382781982422,21,1.002224326133728,1.5091041326522827,1,1.2051039934158325,3156.449871031,1746575394.2216265
10.880000114440918,0.5123317837715149,460000.0,0.00028399279108271003,0.5229132771492004,0.09921921044588089,0.5229132771492004,0.2134159803390503,0.5123317837715149,8.971796989440918,-0.06544200330972672,0.9997919201850891,0.5229132771492004,1.1303738355636597,131.33340454101562,0.3543388247489929,28.225000381469727,0,0.9997919797897339,1.4470373392105103,0.09841813147068024,152.28419494628906,0.13422159105539322,2.2888182460434336e-09,0,0.308820903301239,107.35874938964844,10,3155.22021484375,0.008592307567596436,0,0.5123317837715149,0.00014714869030285627,0.7814736366271973,500,7.501742362976074,4.908261060714722,23,1.521332859992981,0.00955146737396717,23.974628448486328,22,0.9997919797897339,1.5980615615844727,1,1.5220566987991333,3284.20866316,1746575525.6422946
12.109999656677246,0.5212984681129456,480000.0,0.00030398776289075613,0.5332333445549011,0.08429213613271713,0.5332333445549011,0.167947918176651,0.5212984681129456,9.520760536193848,-0.21012115478515625,0.9995438456535339,0.5332333445549011,1.1316314935684204,127.67939758300781,0.4257953464984894,14.774999618530273,0,0.9995438456535339,1.7563180923461914,0.12499069422483444,156.642333984375,-0.14467915147542953,-7.247924482811641e-09,0,0.29496994614601135,102.02498626708984,10,3282.974609375,-0.014927074313163757,0,0.5212984681129456,0.0003225357795599848,-0.32420504093170166,500,7.375432968139648,-0.12630939483642578,24,1.5201454162597656,0.006483701057732105,25.654373168945312,23,0.9995438456535339,1.556464672088623,1,1.9117261171340942,3413.256395097,1746575653.4007673
12.619999885559082,0.5299695134162903,500000.0,0.0003479051520116627,0.5432359576225281,0.08542989939451218,0.5432359576225281,0.140702486038208,0.5299695134162903,8.854357719421387,-0.08546921610832214,1.0009626150131226,0.5432359576225281,1.136960506439209,128.9629669189453,0.264486163854599,16.850000381469727,0,1.0009626150131226,1.965680718421936,0.10856711864471436,155.08328247070312,0.1246519386768341,1.678466787780053e-08,0,0.2765761613845825,103.44612884521484,10,3412.023193359375,0.001137763261795044,0,0.5299695134162903,0.0006805873126722872,0.07663342356681824,500,7.181640148162842,-0.19379281997680664,25,1.5218392610549927,0.005176106002181768,25.516799926757812,24,1.0009626150131226,1.5837764739990234,1,1.769141435623169,3539.70063772,1746575782.449011
8.40999984741211,0.538209080696106,520000.0,0.0003350324695929885,0.5526914596557617,0.09952069818973541,0.5526914596557617,0.13071833550930023,0.538209080696106,9.46419620513916,-0.2421499639749527,1.0020618438720703,0.5526914596557617,1.124674677848816,126.3022689819336,0.36379238963127136,9.449999809265137,0,1.0020618438720703,2.213344097137451,0.07167892158031464,158.35028076171875,-0.15668074786663055,1.5258788677030566e-09,0,0.28932464122772217,101.1844482421875,10,3538.3984375,0.014090798795223236,0,0.538209080696106,0.0014579999260604382,0.1290203332901001,500,4.674545764923096,-2.507094383239746,26,1.509708046913147,0.004082546103745699,25.117755889892578,25,1.0020618438720703,1.6975305080413818,1,1.6562038660049438,3665.182563165,1746575908.8923788
3.319999933242798,0.5458522439002991,540000.0,0.0003029053332284093,0.5613864064216614,0.0929657593369484,0.5613864064216614,0.12249630689620972,0.5458522439002991,9.422796249389648,-0.19996146857738495,1.0012143850326538,0.5613864064216614,1.1268200874328613,125.38436126708984,0.1694042682647705,2.174999952316284,0,1.0012143850326538,2.4171271324157715,0.12148451805114746,159.509521484375,0.04218849539756775,-6.484984993448961e-09,0,0.29608914256095886,100.35619354248047,10,3663.942138671875,-0.006554938852787018,0,0.5458522439002991,0.000858727958984673,-0.33893197774887085,500,1.9168593883514404,-2.7576863765716553,27,1.510210394859314,0.0034231794998049736,25.028135299682617,26,1.0012143850326538,1.730953335762024,1,1.105701208114624,3796.748198911,1746576034.3744795
1.7799999713897705,0.5528901219367981,560000.0,0.0003012264787685126,0.5695852041244507,0.06814153492450714,0.5695852041244507,0.15986379981040955,0.5528901219367981,8.642314910888672,-0.17595791816711426,1.002059817314148,0.5695852041244507,1.140242099761963,131.47988891601562,0.1778336614370346,7.425000190734863,0,1.002059817314148,1.853987693786621,0.07454580068588257,152.11451721191406,0.02400355041027069,-1.5258788677030566e-09,0,0.2963855266571045,102.632080078125,10,3795.515625,-0.024824224412441254,0,0.5528901219367981,0.0014564826851710677,0.04930061101913452,500,3.2081117630004883,1.2912523746490479,28,1.5226963758468628,0.005818560719490051,28.847787857055664,27,1.002059817314148,1.6233822107315063,1,0.9177842736244202,3926.463752272,1746576165.9405704
6.190000057220459,0.5595626831054688,580000.0,0.0004321022715885192,0.5777527093887329,0.06590038537979126,0.5777527093887329,0.17365460097789764,0.5595626831054688,8.535538673400879,-0.15057294070720673,1.0004445314407349,0.5777527093887329,1.1429258584976196,129.6344757080078,0.3625572621822357,18.575000762939453,0,1.0004446506500244,1.389697551727295,0.13726462423801422,154.2799530029297,0.025384977459907532,1.907348501362094e-09,0,0.24132737517356873,102.2826919555664,10,3925.229248046875,-0.0022411495447158813,0,0.5595626831054688,0.0003143592912238091,0.40239763259887695,500,4.138762950897217,0.9306511878967285,29,1.5261058807373047,0.010355927981436253,27.351762771606445,28,1.0004446506500244,1.6645488739013672,1,1.3540326356887817,4054.005229883,1746576295.6560702
6.110000133514404,0.5659021139144897,600000.0,0.00030050327768549323,0.5853642821311951,0.07155322283506393,0.5853642821311951,0.11595436930656433,0.5659021139144897,8.722609519958496,-0.24485068023204803,1.0029617547988892,0.5853642821311951,1.1461983919143677,127.4420166015625,0.26245394349098206,4.449999809265137,0,1.0029618740081787,2.5402626991271973,0.057417165488004684,156.9341278076172,-0.09427773952484131,1.5258788677030566e-09,0,0.29455456137657166,101.79627990722656,10,4052.752685546875,0.0056528374552726746,0,0.5659021139144897,0.002094305120408535,0.2509748935699463,500,2.832066059112549,-1.306696891784668,30,1.525866150856018,0.0030993549153208733,25.64570426940918,29,1.0029618740081787,1.7317297458648682,1,0.7990002036094666,4183.314874258,1746576423.1970198
3.5,0.5718287229537964,620000.0,0.0003405179886613041,0.5928328037261963,0.08240734785795212,0.5928328037261963,0.1552201807498932,0.5718287229537964,9.349843978881836,-0.11180130392313004,1.0024527311325073,0.5928328037261963,1.1669530868530273,129.22714233398438,0.24201242625713348,13.850000381469727,0,1.0024527311325073,1.7123867273330688,0.11058653891086578,154.76625061035156,0.133049376308918,9.155272984173735e-09,0,0.2657969892024994,103.91029357910156,10,4182.0869140625,0.010854125022888184,0,0.5718287229537964,0.0017343147192150354,-0.22215425968170166,500,4.186200141906738,1.3541340827941895,31,1.5435256958007812,0.006820648442953825,25.316822052001953,30,1.0024527311325073,1.8292802572250366,1,1.008208990097046,4308.614893418,1746576552.507521
5.300000190734863,0.5774591565132141,640000.0,0.0003503427724353969,0.6000216007232666,0.0902191773056984,0.6000216007232666,0.1506013572216034,0.5774591565132141,10.30370807647705,-0.19691313803195953,1.0022611618041992,0.6000216007232666,1.1742016077041626,125.2157211303711,0.31737220287323,9.850000381469727,0,1.0022611618041992,1.8977234363555908,0.1401737779378891,159.72434997558594,-0.0851118341088295,-2.2888182460434336e-09,0,0.2857997417449951,101.45030975341797,10,4307.373046875,0.007811829447746277,0,0.5774591565132141,0.0015989390667527914,0.04021942615509033,500,3.313715934753418,-0.8724842071533203,32,1.5494128465652466,0.005553456488996744,23.76538848876953,31,1.0022611618041992,1.8591257333755493,1,1.1224416494369507,4434.642378711,1746576677.807209
2.7699999809265137,0.5827105641365051,660000.0,0.0003124921931885183,0.6067138314247131,0.06267426162958145,0.6067138314247131,0.126500204205513,0.5827105641365051,9.700282096862793,-0.2822565734386444,1.0026021003723145,0.6067138314247131,1.1647412776947021,125.94508361816406,0.18651899695396423,3.625,0,1.0026021003723145,2.400742769241333,0.06257396936416626,158.79937744140625,-0.08534343540668488,5.722045615108584e-10,0,0.303694486618042,101.20262145996094,10,4433.40869140625,-0.027544915676116943,0,0.5827105641365051,0.001839962787926197,-0.8045396208763123,500,2.1604321002960205,-1.1532838344573975,33,1.539220929145813,0.0034700636751949787,24.742435455322266,32,1.0026021003723145,1.7125495672225952,1,1.5500839948654175,4559.647569915,1746576803.8346136
2.7699999809265137,0.5876176953315735,680000.0,0.00034594759927131236,0.6131308674812317,0.08310865610837936,0.6131308674812317,0.12243562191724777,0.5876176953315735,9.879003524780273,-0.2371492236852646,1.002324104309082,0.6131308674812317,1.1680494546890259,124.90874481201172,0.2849470376968384,8.024999618530273,0,1.002324104309082,2.288820266723633,0.09897848963737488,160.1168975830078,0.04510734975337982,5.340575981449547e-09,0,0.28023314476013184,101.18982696533203,10,4558.39794921875,0.020434394478797913,0,0.5876176953315735,0.001643389812670648,-0.27079540491104126,500,3.220308780670166,1.0598766803741455,34,1.5383516550064087,0.003817732445895672,23.71889305114746,33,1.002324104309082,1.8983007669448853,1,1.5227659940719604,4687.472267664,1746576928.8397007
2.119999885559082,0.5921828746795654,700000.0,0.00030782463727518916,0.6194227337837219,0.09987103939056396,0.6194227337837219,0.17207051813602448,0.5921828746795654,10.758173942565918,-0.1947178989648819,1.0037201642990112,0.6194227337837219,1.1681756973266602,127.74113464355469,0.3961039185523987,11.050000190734863,0,1.0037201642990112,1.6385810375213623,0.14498019218444824,156.566650390625,0.04243132472038269,1.2588500908350397e-08,0,0.2819514870643616,102.07586669921875,10,4686.2392578125,0.0167623832821846,0,0.5921828746795654,0.002630525268614292,0.3653065264225006,500,4.706373691558838,1.4860649108886719,35,1.538092017173767,0.007448923774063587,25.66521644592285,34,1.0037201642990112,2.0287766456604004,1,1.2581528425216675,4816.520499247,1746577056.6648293
