TotalEnvSteps,Loss/Loss_cost_critic,_step,Time/FPS,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,_timestamp,Train/KL,Value/Adv,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Loss/Loss_reward_critic,Value/cost,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Train/Entropy,Time/Update,Metrics/EpLen,Train/StopIter,Metrics/LagrangeMultiplier,Time/Rollout,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Value/reward,Loss/Loss_pi,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Time/Epoch,Time/Total,Train/Epoch,Loss/Loss_pi/Delta,Safety/EpCostShield,Train/LR,_runtime,Metrics/LagrangeMultiplier/Std,Safety/shield_violation
220000.0,15.100080490112305,11,85.45891571044922,0.3812656104564667,0.3812656104564667,1746548364.5466402,0.007816294208168983,-0.17865914106369019,5.634727954864502,0.3854381740093231,NaN,0.027432771399617195,6.209722518920898,0.8238112330436707,0.3854381740093231,0.010349590331315994,0,1.0042541027069092,1.0042541027069092,0.009033728390932083,1.2247487306594849,135.7100830078125,1000,40,0.3812656104564667,98.32042694091797,51.290000915527344,-2.2697525024414062,0.431613564491272,-0.2658551037311554,1.0042541027069092,0.3854381740093231,234.0305938720703,2557.468994140625,10,-0.07721763849258423,95.19999694824219,0.00026699999580159783,2800.495482753,0,9.443763732910156
240000.0,15.344488143920898,12,82.85188293457031,0.4172521233558655,0.4172521233558655,1746548606.0501182,0.007484619040042162,-0.3221357762813568,6.10003662109375,0.42067205905914307,NaN,0.02576141059398651,5.373588562011719,0.8161778450012207,0.42067205905914307,0.010102642700076103,0,1.002453088760376,1.002453088760376,-0.001671360805630684,1.2154622077941895,138.92477416992188,1000,40,0.4172521233558655,102.46977233886719,50.849998474121094,0.24440765380859375,0.4580981433391571,-0.2218325436115265,1.002453088760376,0.42067205905914307,241.39463806152344,2798.96630859375,11,0.044022560119628906,112.55000305175781,0.0002640000020619482,3034.689909594,0,9.683228492736816
260000.0,10.617633819580078,13,85.44404602050781,0.4533030092716217,0.4533030092716217,1746548840.2443926,0.009172877296805382,-0.19334697723388672,6.7064008712768555,0.45471125841140747,NaN,0.02765732817351818,4.836889266967773,0.7943645715713501,0.45471125841140747,0.011309423483908176,0,1.0047260522842407,1.0047260522842407,0.0018959175795316696,1.1883540153503418,136.9523162841797,1000,40,0.4533030092716217,97.11885833740234,47.56999969482422,-4.72685432434082,0.5821961760520935,-0.4461826980113983,1.0047260522842407,0.45471125841140747,234.07131958007812,3033.150634765625,12,-0.22435015439987183,55.650001525878906,0.0002610000083222985,3264.578941832,0,10.413521766662598
280000.0,11.108946800231934,14,87.0382080078125,0.48933106660842896,0.48933106660842896,1746549070.133563,0.007900506258010864,0.24057412147521973,7.2522687911987305,0.48806509375572205,NaN,0.024997245520353317,4.353963375091553,0.7797678709030151,0.48806509375572205,0.01037661638110876,0,1.004259467124939,1.004259467124939,-0.0026600826531648636,1.1698065996170044,134.73052978515625,1000,40,0.48933106660842896,95.05349731445312,45.790000915527344,0.49131298065185547,0.5508131384849548,-0.3308729827404022,1.0042593479156494,0.48806509375572205,229.78414916992188,3263.05908203125,13,0.1153097152709961,66.0,0.0002579999854788184,3497.547153905,0,8.580011367797852
300000.0,11.479507446289062,15,85.88472747802734,0.5251786112785339,0.5251786112785339,1746549303.1019468,0.008541231974959373,0.41257739067077637,7.646641254425049,0.5211618542671204,NaN,0.02747153490781784,4.591702461242676,0.7692418098449707,0.5211618542671204,0.010500842705368996,0,1.0036141872406006,1.0036141872406006,0.0024742893874645233,1.156322956085205,133.8892059326172,1000,40,0.5251786112785339,98.98101806640625,42.279998779296875,0.3705606460571289,0.5314657092094421,-0.2788492441177368,1.0036141872406006,0.5211618542671204,232.8702850341797,3496.02783203125,14,0.052023738622665405,77.0,0.00025499999173916876,3736.869163195,0,8.302788734436035
320000.0,12.63747501373291,16,83.62060546875,0.5607675313949585,0.5607675313949585,1746549542.4245572,0.010604445822536945,0.1713377833366394,8.724514961242676,0.5538812875747681,NaN,0.032955583184957504,4.844747066497803,0.7506197094917297,0.5538812875747681,0.011082322336733341,0,1.0037564039230347,1.0037564039230347,0.005484048277139664,1.131840705871582,142.7230987548828,1000,40,0.5607675313949585,96.45235443115234,40.15999984741211,1.1579675674438477,0.7621400356292725,-0.3340226709842682,1.0037564039230347,0.5538812875747681,239.17550659179688,3735.30078125,15,-0.05517342686653137,71.1500015258789,0.0002519999979995191,3969.924044169,0,8.847241401672363
340000.0,11.13906478881836,17,85.84544372558594,0.5959681272506714,0.5959681272506714,1746549775.4787302,0.010268524289131165,0.037089817225933075,9.581928253173828,0.5861036777496338,NaN,0.03164580091834068,5.090775966644287,0.7315840125083923,0.5861036777496338,0.011555822566151619,0,1.005278468132019,1.005278468132019,-0.0013097822666168213,1.1061228513717651,135.57147216796875,1000,40,0.5959681272506714,97.40528869628906,37.029998779296875,-1.4984102249145508,0.8612058758735657,-0.38371193408966064,1.005278468132019,0.5861036777496338,232.97683715820312,3968.415283203125,16,-0.049689263105392456,65.1500015258789,0.00024900000425986946,4195.7396436,0,9.36761474609375
360000.0,9.730518341064453,18,88.60250854492188,0.6308918595314026,0.6308918595314026,1746550001.2944827,0.009989961050450802,-0.3307702839374542,9.827911376953125,0.6178776025772095,NaN,0.02747221849858761,4.640023231506348,0.7213780283927917,0.6178776025772095,0.010885665193200111,0,1.0052523612976074,1.0052523612976074,-0.004173582419753075,1.0920114517211914,134.08786010742188,1000,40,0.6308918595314026,91.63933563232422,37.9900016784668,-1.4085464477539062,0.8015321493148804,-0.33295300602912903,1.0052522420883179,0.6178776025772095,225.7272491455078,4194.234375,17,0.050758928060531616,64.30000305175781,0.0002460000105202198,4427.603346563,0,8.34892463684082
380000.0,7.79290771484375,19,86.28850555419922,0.6653237342834473,0.6653237342834473,1746550233.1584597,0.009092635475099087,0.36942410469055176,10.133824348449707,0.6486122608184814,NaN,0.030747711658477783,3.618849992752075,0.7114522457122803,0.6486122608184814,0.010994349606335163,0,1.0049030780792236,1.0049030780792236,0.003275493159890175,1.078128457069397,135.18496704101562,1000,40,0.6653237342834473,96.59554290771484,33.650001525878906,-1.9376106262207031,0.8439899682998657,-0.34206080436706543,1.0049030780792236,0.6486122608184814,231.7805938720703,4426.0966796875,18,-0.009107798337936401,45.0,0.00024300000222865492,4654.950968813,0,6.960206031799316
400000.0,6.832642078399658,20,88.00213623046875,0.6990489363670349,0.6990489363670349,1746550460.5057218,0.010861528106033802,0.09499825537204742,10.813852310180664,0.6781107187271118,NaN,0.030002400279045105,3.615571975708008,0.6940299272537231,0.6781107187271118,0.011345061473548412,0,1.004660964012146,1.004660964012146,-0.0007453113794326782,1.05336594581604,131.6427764892578,1000,40,0.6990489363670349,95.62434387207031,29.270000457763672,-0.9602656364440918,0.9383618235588074,-0.40666282176971436,1.004660964012146,0.6781107187271118,227.2672119140625,4653.44482421875,19,-0.06460201740264893,36.400001525878906,0.00023999999393709004,4885.811833775,0,7.244223594665527
420000.0,6.919708728790283,21,86.66459655761719,0.7319336533546448,0.7319336533546448,1746550691.3672013,0.010079490020871162,0.18053050339221954,11.122644424438477,0.7068440914154053,NaN,0.02865326777100563,3.678990602493286,0.6862075924873352,0.7068440914154053,0.01124494057148695,0,1.0055607557296753,1.0055607557296753,-0.0013491325080394745,1.0419788360595703,135.01768493652344,1000,40,0.7319336533546448,95.75698852539062,26.030000686645508,0.087066650390625,1.0077203512191772,-0.36516788601875305,1.0055607557296753,0.7068440914154053,230.7747344970703,4884.306640625,20,0.041494935750961304,44.95000076293945,0.00023700000019744039,5121.260498068,0,7.130828857421875
440000.0,11.774463653564453,22,84.98100280761719,0.7643483281135559,0.7643483281135559,1746550926.815527,0.010530969128012657,-0.0004973411560058594,11.583117485046387,0.7369887828826904,NaN,0.03233065456151962,3.8055124282836914,0.6781570911407471,0.7369887828826904,0.011503303423523903,0,1.0011444091796875,1.0011444091796875,0.0036773867905139923,1.0302718877792358,134.99888610839844,1000,40,0.7643483281135559,100.3477783203125,29.790000915527344,4.85475492477417,1.161473035812378,-0.07285910099744797,1.0011444091796875,0.7369887828826904,235.3467254638672,5119.72802734375,21,0.2923087850213051,111.75,0.00023400000645779073,5350.445752244,0,7.493931293487549
460000.0,8.032122611999512,23,87.30126953125,0.7961746454238892,0.7961746454238892,1746551156.000532,0.010005630552768707,-0.011083301156759262,12.040502548217773,0.7662065029144287,NaN,0.03765063360333443,3.549711227416992,0.6690731644630432,0.7662065029144287,0.01094879675656557,0,1.0042564868927002,1.0042564868927002,0.005319979041814804,1.016733169555664,137.4164581298828,1000,40,0.7961746454238892,91.67515563964844,27.229999542236328,-3.7423410415649414,1.0884584188461304,-0.3501425087451935,1.0042564868927002,0.7662065029144287,229.0917510986328,5348.92822265625,22,-0.2772834077477455,42.599998474121094,0.00023099999816622585,5591.792453901,0,6.6148810386657715
480000.0,7.455282211303711,24,82.9425277709961,0.8276289105415344,0.8276289105415344,1746551397.3470783,0.010038335807621479,-0.050314873456954956,12.551316261291504,0.794980525970459,NaN,0.0331980362534523,3.445207357406616,0.659467339515686,0.794980525970459,0.01142177451401949,0,1.00411057472229,1.00411057472229,-0.004452597349882126,1.0023715496063232,142.30690002441406,1000,40,0.8276289105415344,98.82378387451172,29.18000030517578,-0.5768404006958008,1.1543720960617065,-0.2897823750972748,1.00411057472229,0.794980525970459,241.1308135986328,5590.15625,23,0.0603601336479187,52.70000076293945,0.0002280000044265762,5826.511500474,0,6.495578289031982
500000.0,6.968640327453613,25,85.2378158569336,0.8587803244590759,0.8587803244590759,1746551632.066614,0.011237839236855507,0.1478775441646576,12.799341201782227,0.8234420418739319,NaN,0.03305630385875702,3.079134464263916,0.6529956459999084,0.8234420418739319,0.011586054228246212,0,1.0038187503814697,1.0038187503814697,-0.00014173239469528198,0.9924198985099792,137.70140075683594,1000,40,0.8587803244590759,96.93614196777344,29.43000030517578,-0.48664188385009766,1.1623564958572388,-0.20769155025482178,1.0038187503814697,0.8234420418739319,234.6376495361328,5825.01220703125,24,0.082090824842453,54.650001525878906,0.00022499999613501132,6059.216965675,0,5.385668754577637
520000.0,6.745504856109619,26,85.97325897216797,0.8896450996398926,0.8896450996398926,1746551864.7720447,0.011994857341051102,0.11052058637142181,13.096806526184082,0.8512725830078125,NaN,0.031149892136454582,3.549537181854248,0.6380664110183716,0.8512725830078125,0.012042427435517311,0,1.00578773021698,1.00578773021698,-0.0019064117223024368,0.9693524241447449,140.14097595214844,1000,40,0.8896450996398926,92.48943328857422,29.059999465942383,-0.22313547134399414,1.2866867780685425,-0.31669652462005615,1.00578773021698,0.8512725830078125,232.63047790527344,6057.716796875,25,-0.10900497436523438,44.95000076293945,0.00022200000239536166,6290.639377445,0,6.190030097961426
540000.0,6.497783184051514,27,86.45030212402344,0.9197162389755249,0.9197162389755249,1746552096.1946948,0.012039687484502792,-0.00946047157049179,12.586236953735352,0.8788431882858276,NaN,0.03981008008122444,3.0588955879211426,0.6282497644424438,0.8788431882858276,0.011961192823946476,0,1.0043071508407593,1.0043071508407593,0.00866018794476986,0.9539774656295776,135.50912475585938,1000,40,0.9197162389755249,95.83763122558594,21.940000534057617,-0.24772167205810547,1.0469233989715576,-0.2352277636528015,1.0043071508407593,0.8788431882858276,231.3468017578125,6289.140625,26,0.08146876096725464,52.650001525878906,0.00021899999410379678,6518.94387197,0,5.5724945068359375
560000.0,6.525873184204102,28,87.62779998779297,0.9490524530410767,0.9490524530410767,1746552324.4990082,0.012306825257837772,0.035742707550525665,12.857718467712402,0.9057513475418091,NaN,0.03272343426942825,3.630099296569824,0.6112881898880005,0.9057513475418091,0.012502774596214294,0,1.005553960800171,1.005553960800171,-0.007086645811796188,0.9266481995582581,133.54092407226562,1000,40,0.9490524530410767,94.69702911376953,21.540000915527344,0.02809000015258789,1.3674861192703247,-0.3964349925518036,1.005553960800171,0.9057513475418091,228.23806762695312,6517.44677734375,27,-0.16120722889900208,41.29999923706055,0.00021600000036414713,6752.817095338,0,7.17424201965332
580000.0,6.325028419494629,29,85.5465316772461,0.9777252674102783,0.9777252674102783,1746552558.3718817,0.011649087071418762,-0.40462425351142883,13.044341087341309,0.9322786331176758,NaN,0.03451528772711754,3.0246760845184326,0.6002457141876221,0.9322786331176758,0.0121703390032053,0,1.0053298473358154,1.0053298473358154,0.0017918534576892853,0.9084538221359253,135.43185424804688,1000,40,0.9777252674102783,98.35893249511719,21.3799991607666,-0.20084476470947266,1.2184932231903076,-0.2994372844696045,1.0053298473358154,0.9322786331176758,233.79090881347656,6751.30908203125,28,0.0969977080821991,46.400001525878906,0.00021300000662449747,6983.425507249,0,6.023040294647217
600000.0,6.201335906982422,30,86.75271606445312,1.0058956146240234,1.0058956146240234,1746552788.980907,0.011610406450927258,-0.13339237868785858,12.829909324645996,0.9588393568992615,NaN,0.038144540041685104,3.0763027667999268,0.5959787368774414,0.9588393568992615,0.011614161543548107,0,1.0032730102539062,1.0032730102539062,0.003629252314567566,0.9012948870658875,136.8323516845703,1000,40,1.0058956146240234,93.70793151855469,22.3799991607666,-0.12369251251220703,1.156919002532959,-0.2506655156612396,1.0032730102539062,0.9588393568992615,230.5403289794922,6981.92822265625,29,0.04877176880836487,55.650001525878906,0.0002099999983329326,7216.773054545,0,6.147586345672607
620000.0,6.308056354522705,31,85.73294830322266,1.0337694883346558,1.0337694883346558,1746553022.328142,0.011539865285158157,-0.0529753714799881,12.1831693649292,0.9854345917701721,NaN,0.038287993520498276,2.755324363708496,0.5862029790878296,0.9854345917701721,0.01187047641724348,0,1.0034767389297485,1.0034767389297485,0.0001434534788131714,0.8848004341125488,136.67298889160156,1000,40,1.0337694883346558,96.60944366455078,24.110000610351562,0.1067204475402832,1.1556670665740967,-0.27115702629089355,1.0034767389297485,0.9854345917701721,233.2825469970703,7215.27734375,30,-0.02049151062965393,55.45000076293945,0.00020700000459328294,7454.078387109,0,6.404543399810791
640000.0,6.584266185760498,32,84.30687713623047,1.0613816976547241,1.0613816976547241,1746553259.633318,0.014238336123526096,-0.14061905443668365,13.073144912719727,1.0115952491760254,NaN,0.03537944704294205,3.077890157699585,0.5763207077980042,1.0115952491760254,0.012392989359796047,0,1.0047121047973633,1.0047121047973633,-0.0029085464775562286,0.8678284287452698,142.3717041015625,1000,40,1.0613816976547241,94.85674285888672,24.030000686645508,0.27620983123779297,1.3965179920196533,-0.3541357219219208,1.0047121047973633,1.0115952491760254,237.22857666015625,7452.57568359375,31,-0.08297869563102722,43.54999923706055,0.00020399999630171806,7690.21514459,0,6.677822113037109
660000.0,6.714938163757324,33,84.72650909423828,1.0889042615890503,1.0889042615890503,1746553495.7701182,0.011849784292280674,0.11462512612342834,13.204943656921387,1.0376100540161133,NaN,0.03498915955424309,3.3794074058532715,0.5685901641845703,1.0376100540161133,0.012316836975514889,0,1.0057445764541626,1.0057445764541626,-0.00039028748869895935,0.8543346524238586,136.61520385742188,1000,40,1.0889042615890503,99.43833923339844,25.6299991607666,0.13067197799682617,1.411991834640503,-0.3123128116130829,1.0057445764541626,1.0376100540161133,236.0536346435547,7688.71044921875,32,0.04182291030883789,49.25,0.0002010000025620684,7924.905129749,0,6.613921165466309
680000.0,6.5571393966674805,34,85.2546615600586,1.1162439584732056,1.1162439584732056,1746553730.459471,0.011085820384323597,-0.13011892139911652,13.226845741271973,1.0634355545043945,NaN,0.036795079708099365,3.030829668045044,0.5692490339279175,1.0634355545043945,0.012593822553753853,0,1.004726529121399,1.004726529121399,0.0018059201538562775,0.8554897308349609,137.5299835205078,1000,40,1.1162439584732056,97.06121063232422,24.290000915527344,-0.15779876708984375,1.2907124757766724,-0.2608056664466858,1.004726529121399,1.0634355545043945,234.59127807617188,7923.3818359375,33,0.051507145166397095,47.54999923706055,0.00019799999427050352,8159.603454056,0,5.692234516143799
700000.0,6.73514986038208,35,85.25269317626953,1.1433160305023193,1.1433160305023193,1746553965.1583607,0.012400785461068153,0.32423245906829834,13.92708969116211,1.089018702507019,NaN,0.03406320884823799,3.3484199047088623,0.562004804611206,1.089018702507019,0.012488340958952904,0,1.0053821802139282,1.0053821802139282,-0.002731870859861374,0.8426252603530884,139.4237823486328,1000,40,1.1433160305023193,95.17279815673828,22.969999313354492,0.1780104637145996,1.46190345287323,-0.31674158573150635,1.0053821802139282,1.089018702507019,234.59671020507812,8158.083984375,34,-0.05593591928482056,45.54999923706055,0.00019500000053085387,8397.41145532,0,6.2779107093811035
720000.0,7.046518802642822,36,84.12968444824219,1.1702367067337036,1.1702367067337036,1746554202.966642,0.015090594068169594,-0.13065195083618164,13.970678329467773,1.1149555444717407,NaN,0.03258327767252922,3.1235320568084717,0.5572289228439331,1.1149555444717407,0.012855110689997673,0,1.0034196376800537,1.0034196376800537,-0.0014799311757087708,0.8340460062026978,141.73765563964844,1000,40,1.1702367067337036,95.99049377441406,23.8700008392334,0.3113689422607422,1.228971004486084,-0.19858728349208832,1.0034196376800537,1.1149555444717407,237.7282257080078,8395.9072265625,35,0.11815430223941803,59.099998474121094,0.00019200000679120421,8621.387823535,0,5.631623268127441
740000.0,5.150820732116699,37,89.33016967773438,1.196829080581665,1.196829080581665,1746554426.9429746,0.014627175405621529,0.229634627699852,13.581336975097656,1.1399394273757935,NaN,0.03306623175740242,2.750037431716919,0.5446945428848267,1.1399394273757935,0.012406952679157257,0,1.0079147815704346,1.0079147815704346,0.00048295408487319946,0.811286985874176,132.909912109375,1000,40,1.196829080581665,90.97850036621094,21.579999923706055,-1.895698070526123,1.2875514030456543,-0.35532036423683167,1.0079147815704346,1.1399394273757935,223.88851928710938,8619.8759765625,36,-0.15673308074474335,29.149999618530273,0.00018899999849963933,8853.361636963,0,5.391564846038818
760000.0,6.886195182800293,38,86.2587890625,1.2231639623641968,1.2231639623641968,1746554658.9166646,0.013365058228373528,-0.11472102999687195,13.048073768615723,1.1651543378829956,NaN,0.035844504833221436,2.7021992206573486,0.539786159992218,1.1651543378829956,0.012464926578104496,0,1.0027722120285034,1.0027722120285034,0.0027782730758190155,0.802247166633606,138.49722290039062,1000,40,1.2231639623641968,93.36314392089844,21.889999389648438,1.7353744506835938,1.220307469367981,-0.17603211104869843,1.0027722120285034,1.1651543378829956,231.86044311523438,8851.8212890625,37,0.17928825318813324,53.95000076293945,0.00018600000475998968,9090.368131613,0,5.089108467102051
780000.0,4.878181457519531,39,84.41580200195312,1.2492042779922485,1.2492042779922485,1746554895.9232597,0.013070384040474892,0.025401368737220764,12.548008918762207,1.1896463632583618,NaN,0.03283439204096794,2.8107547760009766,0.5364089608192444,1.1896463632583618,0.012687909416854382,0,1.0054731369018555,1.0054731369018555,-0.0030101127922534943,0.7958562970161438,146.12643432617188,1000,40,1.2492042779922485,90.79589080810547,21.09000015258789,-2.0080137252807617,1.1669719219207764,-0.2829081118106842,1.0054731369018555,1.1896463632583618,236.92245483398438,9088.861328125,38,-0.10687600076198578,32.45000076293945,0.0001829999964684248,9333.692948291,0,4.704409599304199
800000.0,7.198442459106445,40,82.21888732910156,1.2751237154006958,1.2751237154006958,1746555139.248066,0.01452900655567646,0.04435078427195549,12.4570951461792,1.2147313356399536,NaN,0.036052852869033813,2.5934479236602783,0.5343471765518188,1.2147313356399536,0.013122886419296265,0,1.0034716129302979,1.0034716129302979,0.003218460828065872,0.7920178174972534,143.48809814453125,1000,40,1.2751237154006958,99.76494598388672,22.549999237060547,2.320261001586914,1.3762866258621216,-0.12362027168273926,1.0034716129302979,1.2147313356399536,243.2530975341797,9332.1943359375,39,0.15928784012794495,60.650001525878906,0.00018000000272877514,9560.74795639,0,5.022557735443115
820000.0,7.80245304107666,41,88.12062072753906,1.300872564315796,1.300872564315796,1746555366.3028586,0.01409555971622467,-0.15761657059192657,12.765236854553223,1.240384817123413,NaN,0.03301654011011124,2.9267215728759766,0.5269510746002197,1.240384817123413,0.012906488962471485,0,1.0037250518798828,1.0037250518798828,-0.003036312758922577,0.7781436443328857,133.31759643554688,1000,40,1.300872564315796,93.64398956298828,21.770000457763672,0.6040105819702148,1.348710536956787,-0.14939317107200623,1.0037250518798828,1.240384817123413,226.96163940429688,9559.228515625,40,-0.025772899389266968,61.29999923706055,0.00017699999443721026,9791.485883278,0,5.461642742156982
