Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Safety/EpCostShield,Safety/shield_adv_c,Train/PolicyStd,Time/Total,Train/PolicyRatio/Min,Metrics/EpLen,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Time/FPS,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,_runtime,Metrics/EpCost,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Value/cost,Time/Rollout,Time/Epoch,Train/Epoch,Safety/ShieldLagrangeMultiplier,_step,_timestamp,Loss/Loss_cost_critic,Train/KL,Value/reward,Time/Update,Metrics/LagrangeMultiplier/Std,Train/StopIter,Loss/Loss_pi/Delta,Train/PolicyRatio,Metrics/EpRet,Train/Entropy,Metrics/LagrangeMultiplier/Min
0.3855232894420624,0,0.00026699999580159783,123.0999984741211,NaN,0.7182923555374146,2461.531005859375,1.0123647451400757,1000,0.01416083611547947,0.3855232894420624,220000.0,89.5125961303711,0.03333213925361633,-0.023247160017490387,2688.710275761,52.02000045776367,1.0123647451400757,-0.9605007171630859,0.40036579966545105,-0.3307355046272278,0.1549580693244934,0.40036579966545105,8.933943748474121,3.8399343490600586,113.47840118408203,223.43223571777344,10,0.40036579966545105,11,1746531808.1924903,12.490066528320312,0.0157815832644701,0.45571577548980713,109.95378112792969,0,40,-0.10752691328525543,1.0123647451400757,5.93093729019165,1.0878987312316895,0.3855232894420624
0.4216395914554596,0,0.0002640000020619482,81.44999694824219,NaN,0.7017661929130554,2687.565673828125,1.0166511535644531,1000,0.01494284626096487,0.4216395914554596,240000.0,88.50630187988281,0.05674920603632927,0.023417066782712936,2910.592740834,49.400001525878906,1.0166511535644531,-2.4112548828125,0.43630194664001465,-0.4200133979320526,0.13924071192741394,0.43630194664001465,9.19486141204834,3.818546772003174,115.24868774414062,225.9726104736328,11,0.43630194664001465,12,1746532034.2400427,10.078811645507812,0.01574050821363926,0.5664042234420776,110.72386932373047,0,40,-0.08927789330482483,1.0166511535644531,6.759537220001221,1.0645380020141602,0.4216395914554596
0.4580610692501068,0,0.0002610000083222985,100.30000305175781,NaN,0.6826000213623047,2909.444091796875,1.0140986442565918,1000,0.015432736836373806,0.4580610692501068,260000.0,90.16910552978516,0.03295478597283363,-0.023794420063495636,3134.975763537,50.560001373291016,1.0140986442565918,-0.00678253173828125,0.4722415804862976,-0.370790958404541,-0.11167233437299728,0.4722415804862976,9.1994047164917,3.812500476837158,111.42256927490234,221.8054656982422,12,0.4722415804862976,13,1746532256.1225033,10.072029113769531,0.01922690123319626,0.6189384460449219,110.38284301757812,0,40,0.0492224395275116,1.0140985250473022,7.063188552856445,1.0367870330810547,0.4580610692501068
0.4948863089084625,0,0.0002579999854788184,137.39999389648438,NaN,0.66672283411026,3133.845947265625,1.0131771564483643,1000,0.015423990786075592,0.4948863089084625,280000.0,89.15601348876953,0.04757646098732948,0.01462167501449585,3330.723691398,56.619998931884766,1.0131771564483643,3.134171485900879,0.5086920857429504,-0.24938420951366425,0.3425634801387787,0.5086920857429504,8.70108413696289,3.5756332874298096,113.53069305419922,224.32586669921875,13,0.5086920857429504,14,1746532480.5055034,13.20620059967041,0.019358551129698753,0.7169920802116394,110.79511260986328,0,40,0.12140674889087677,1.0131771564483643,7.32797384262085,1.0133689641952515,0.4948863089084625
0.5317980647087097,0,0.00025499999173916876,97.30000305175781,NaN,0.6516821384429932,3329.582763671875,1.011843204498291,1000,0.014184677973389626,0.5317980647087097,300000.0,102.20867156982422,0.04427613317966461,-0.003300327807664871,3552.874675602,48.779998779296875,1.011843204498291,-1.9124956130981445,0.5449470281600952,-0.38416481018066406,-0.10901159048080444,0.5449470281600952,9.670830726623535,4.245277404785156,112.15876007080078,195.67811584472656,14,0.5449470281600952,15,1746532676.2534096,11.293704986572266,0.020280955359339714,0.7587849497795105,83.51930236816406,0,30,-0.13478060066699982,1.011843204498291,7.681755542755127,0.990517795085907,0.5317980647087097
0.5684472918510437,0,0.0002519999979995191,102.55000305175781,NaN,0.6428291201591492,3551.734130859375,1.0138638019561768,1000,0.015086584724485874,0.5684472918510437,320000.0,90.05734252929688,0.03686942905187607,-0.007406704127788544,3772.105365379,41.16999816894531,1.0138638019561768,-1.5966310501098633,0.5811413526535034,-0.32511937618255615,-0.1571635603904724,0.5811413526535034,8.793048858642578,3.6947226524353027,110.872314453125,222.0807342529297,15,0.5811413526535034,16,1746532898.4044578,9.697073936462402,0.018000677227973938,0.7268118858337402,111.20835876464844,0,40,0.05904543399810791,1.0138638019561768,7.6487884521484375,0.9768520593643188,0.5684472918510437
0.605010986328125,0,0.00024900000425986946,87.25,NaN,0.6252097487449646,3770.9677734375,1.0151071548461914,1000,0.01585834100842476,0.605010986328125,340000.0,91.2557144165039,0.030381767079234123,-0.006487661972641945,3975.989950611,44.09000015258789,1.0151071548461914,-1.9092144966125488,0.6169483065605164,-0.3867461085319519,-0.0642935037612915,0.6169483065605164,9.038562774658203,3.6328370571136475,111.97728729248047,219.16436767578125,16,0.6169483065605164,17,1746533117.6351418,7.7878594398498535,0.020241405814886093,0.7815530896186829,107.18701934814453,0,39,-0.06162673234939575,1.0151071548461914,7.220862865447998,0.9490029811859131,0.605010986328125
0.6413127779960632,0,0.0002460000105202198,76.05000305175781,NaN,0.6081218123435974,3974.849609375,1.0171974897384644,1000,0.01611749641597271,0.6413127779960632,360000.0,98.12760925292969,0.05981560796499252,0.0294338408857584,4174.18071441,40.31999969482422,1.0171974897384644,1.229560375213623,0.6521409153938293,-0.4465303421020508,0.03985182195901871,0.6521409153938293,9.594596862792969,3.683530569076538,113.93148040771484,203.8162384033203,17,0.6521409153938293,18,1746533321.5197613,9.017419815063477,0.020810913294553757,0.7567043304443359,89.88470458984375,0,33,-0.05978423357009888,1.0171974897384644,7.934510707855225,0.9211721420288086,0.6413127779960632
0.6772081255912781,0,0.00024300000222865492,167.35000610351562,NaN,0.599399209022522,4173.03515625,1.0079095363616943,1000,0.014781516045331955,0.6772081255912781,380000.0,100.94985961914062,0.04929591715335846,-0.010519690811634064,4371.93801357,37.0099983215332,1.0079095363616943,2.428605079650879,0.6883984804153442,-0.12210645526647568,0.10436643660068512,0.6883984804153442,9.86727237701416,3.7354936599731445,114.0755615234375,198.1181640625,18,0.6883984804153442,19,1746533519.7104921,11.446024894714355,0.02314041368663311,0.8008267283439636,84.04254913330078,0,31,0.3244238868355751,1.0079096555709839,7.854060173034668,0.9066960215568542,0.6772081255912781
0.7128638625144958,0,0.00023999999393709004,88.44999694824219,NaN,0.5873724222183228,4370.759765625,1.0145541429519653,1000,0.016054993495345116,0.7128638625144958,400000.0,101.18793487548828,0.05688253417611122,0.007586617022752762,4565.48442925,38.97999954223633,1.0145541429519653,-0.5145959854125977,0.724218487739563,-0.44010037183761597,0.15119126439094543,0.724218487739563,10.449959754943848,4.452709197998047,110.73045349121094,197.6520233154297,19,0.724218487739563,20,1746533717.4677992,10.931428909301758,0.02047937922179699,0.9139646291732788,86.92152404785156,0,31,-0.3179939165711403,1.0145541429519653,8.047490119934082,0.886391282081604,0.7128638625144958
0.7485836744308472,0,0.00023700000019744039,115.19999694824219,NaN,0.5772644281387329,4564.33935546875,1.0079681873321533,1000,0.014991354197263718,0.7485836744308472,420000.0,103.3742446899414,0.039599478244781494,-0.017283055931329727,4751.08326086,44.04999923706055,1.0079681873321533,-0.7980890274047852,0.7602414488792419,-0.2662571966648102,0.02564946748316288,0.7602414488792419,9.215853691101074,3.7400243282318115,112.22191619873047,193.47178649902344,20,0.7602414488792419,21,1746533911.0141993,10.133339881896973,0.022117553278803825,0.7726945877075195,81.24981689453125,0,30,0.1738431751728058,1.0079681873321533,8.078207969665527,0.8689637184143066,0.7485836744308472
0.7843332886695862,0,0.00023400000645779073,78.3499984741211,NaN,0.5653429627418518,4749.95458984375,1.0146794319152832,1000,0.016111254692077637,0.7843332886695862,440000.0,107.79251098632812,0.05012837424874306,0.010528896003961563,4939.736723334,43.61000061035156,1.0146794319152832,1.7651519775390625,0.7955925464630127,-0.44016033411026,0.1375720351934433,0.7955925464630127,9.900651931762695,4.152347564697266,112.00513458251953,185.54164123535156,21,0.7955925464630127,22,1746534096.6130283,11.898491859436035,0.020370040088891983,0.895082414150238,73.53645324707031,0,27,-0.17390313744544983,1.0146794319152832,8.641870498657227,0.8479551076889038,0.7843332886695862
0.8201939463615417,0,0.00023099999816622585,108.05000305175781,NaN,0.5567147135734558,4938.59423828125,1.0135798454284668,1000,0.015983011573553085,0.8201939463615417,460000.0,106.05419158935547,0.05074354633688927,0.0006151720881462097,5119.354926339,45.29999923706055,1.0135798454284668,-2.157792091369629,0.8310681581497192,-0.28211355209350586,0.08948925137519836,0.8310681581497192,9.187599182128906,3.953875780105591,112.25346374511719,188.5828399658203,22,0.8310681581497192,23,1746534285.2664905,9.740699768066406,0.020763035863637924,0.7389233112335205,76.3293228149414,0,28,0.15804678201675415,1.0135799646377563,8.4813871383667,0.8328188061714172,0.8201939463615417
0.8563209176063538,0,0.0002280000044265762,128.10000610351562,NaN,0.5494450330734253,5118.20166015625,1.0049599409103394,1000,0.014729865826666355,0.8563209176063538,480000.0,111.39759826660156,0.044018618762493134,-0.006724927574396133,5297.885993063,48.77000045776367,1.0049599409103394,4.4231367111206055,0.8670535683631897,-0.23784324526786804,-0.11822906136512756,0.8670535683631897,9.85530948638916,4.082582950592041,113.25465393066406,179.53707885742188,23,0.8670535683631897,24,1746534464.884719,14.163836479187012,0.020973308011889458,0.797972559928894,66.28237915039062,0,24,0.04427030682563782,1.0049599409103394,8.473052024841309,0.819756031036377,0.8563209176063538
0.8924671411514282,0,0.00022499999613501132,70.8499984741211,NaN,0.5398130416870117,5296.74169921875,1.0124919414520264,1000,0.015363132581114769,0.8924671411514282,500000.0,112.07109069824219,0.08092853426933289,0.03690991550683975,5504.872811856,44.7400016784668,1.0124919414520264,-0.807276725769043,0.9021451473236084,-0.42674902081489563,-0.042191654443740845,0.9021451473236084,9.132452964782715,4.130237579345703,112.81424713134766,178.45816040039062,24,0.9021451473236084,25,1746534643.4157565,13.356559753417969,0.02037881501019001,0.8279111385345459,65.64385223388672,0,24,-0.1889057755470276,1.0124919414520264,8.62564468383789,0.802051305770874,0.8924671411514282
0.9289535880088806,0,0.00022200000239536166,133.35000610351562,NaN,0.5329922437667847,5503.73681640625,1.0105760097503662,1000,0.015598784200847149,0.9289535880088806,520000.0,96.65373992919922,0.04099728539586067,-0.039931248873472214,5700.558612894,51.209999084472656,1.0105760097503662,-1.557504653930664,0.9379060864448547,-0.20377092063426971,0.09229425340890884,0.9379060864448547,9.752460479736328,4.363577365875244,111.85538482666016,206.92422485351562,25,0.9379060864448547,26,1746534850.402624,11.799055099487305,0.02269122563302517,0.952601969242096,95.06878662109375,0,35,0.22297810018062592,1.0105760097503662,8.567472457885742,0.7893289923667908,0.9289535880088806
0.9657163619995117,0,0.00021899999410379678,74.4000015258789,NaN,0.52156662940979,5699.4169921875,1.0157169103622437,1000,0.01620664820075035,0.9657163619995117,540000.0,102.24098205566406,0.045624714344739914,0.004627428948879242,5880.94022274,51.0,1.0157169103622437,-1.6375932693481445,0.972876250743866,-0.5116522312164307,0.03003876656293869,0.972876250743866,10.901198387145996,5.042919635772705,111.05873107910156,195.61627197265625,26,0.972876250743866,27,1746535046.0884235,10.16146183013916,0.021920455619692802,0.8885380029678345,84.55747985839844,0,31,-0.30788131058216095,1.0157169103622437,8.138806343078613,0.7675715088844299,0.9657163619995117
1.0026249885559082,0,0.00021600000036414713,65.19999694824219,NaN,0.5088741779327393,5879.81201171875,1.015834093093872,1000,0.016030458733439445,1.0026249885559082,560000.0,110.9107666015625,0.058247968554496765,0.012623254209756851,6062.474308548,49.2599983215332,1.015834093093872,-1.183110237121582,1.0068877935409546,-0.4666907489299774,0.08841016888618469,1.0068877935409546,9.532388687133789,4.964996814727783,111.93990325927734,180.3251495361328,27,1.0068877935409546,28,1746535226.469882,8.978351593017578,0.020460307598114014,0.8668482303619385,68.38518524169922,0,25,0.04496148228645325,1.015834093093872,8.215357780456543,0.7429404854774475,1.0026249885559082
1.039076566696167,0,0.00021300000662449747,53.95000076293945,NaN,0.49747660756111145,6061.33154296875,1.0172919034957886,1000,0.016073020175099373,1.039076566696167,580000.0,110.21807098388672,0.04476631060242653,-0.013481657952070236,6245.959208042,38.70000076293945,1.0172919034957886,-2.5213265419006348,1.039710521697998,-0.566437840461731,0.42103317379951477,1.039710521697998,10.171164512634277,4.637327194213867,112.9918441772461,181.4584503173828,28,1.039710521697998,29,1746535408.0041173,6.457025051116943,0.021397531032562256,0.8502846956253052,68.46654510498047,0,25,-0.09974709153175354,1.0172920227050781,8.184779167175293,0.720338761806488,1.039076566696167
1.0752965211868286,0,0.0002099999983329326,100.5,NaN,0.4913080632686615,6244.8056640625,1.0090954303741455,1000,0.015882598236203194,1.0752965211868286,600000.0,109.04923248291016,0.055618446320295334,0.010852135717868805,6420.43885952,41.650001525878906,1.0090954303741455,4.939661502838135,1.072788953781128,-0.3293030261993408,-0.3737918734550476,1.072788953781128,10.1002779006958,4.6994476318359375,115.43590545654297,183.4033966064453,29,1.072788953781128,30,1746535591.4889593,11.396686553955078,0.02030407451093197,0.9395970702171326,67.96743774414062,0,25,0.23713481426239014,1.0090954303741455,7.911091327667236,0.7079159021377563,1.0752965211868286
1.110560417175293,0,0.00020700000459328294,96.80000305175781,NaN,0.48538392782211304,6419.29443359375,1.0071182250976562,1000,0.015655068680644035,1.110560417175293,620000.0,114.67472839355469,0.06415734440088272,0.008538898080587387,6609.624521374,29.600000381469727,1.0071182250976562,1.8147563934326172,1.10599946975708,-0.29331180453300476,0.3471810817718506,1.10599946975708,9.358695983886719,4.09084939956665,114.7654037475586,174.40634155273438,30,1.10599946975708,31,1746535765.9686651,13.211442947387695,0.02015995979309082,0.8651013374328613,59.64088821411133,0,22,0.03599122166633606,1.0071182250976562,8.427809715270996,0.6958307027816772,1.110560417175293
1.1457977294921875,0,0.00020399999630171806,147.4499969482422,NaN,0.48378485441207886,6608.48193359375,1.0069408416748047,1000,0.01598944701254368,1.1457977294921875,640000.0,105.75618743896484,0.04954688623547554,-0.01461045816540718,6789.313416202,42.650001525878906,1.0069408416748047,0.9656591415405273,1.140498161315918,-0.06783010810613632,0.09815159440040588,1.140498161315918,9.397233009338379,3.904677629470825,112.91954040527344,189.11422729492188,31,1.140498161315918,32,1746535955.1543174,14.177102088928223,0.02065381407737732,0.8681871294975281,76.19464111328125,0,28,0.22548169642686844,1.0069408416748047,8.6766996383667,0.6925048232078552,1.1457977294921875
1.1813782453536987,0,0.0002010000025620684,106.44999694824219,NaN,0.48420023918151855,6787.97509765625,1.0060216188430786,1000,0.015747342258691788,1.1813782453536987,660000.0,111.46788787841797,0.048524681478738785,-0.0010222047567367554,6961.141464485,49.06999969482422,1.0060216188430786,-0.5422744750976562,1.1751786470413208,-0.2607768774032593,-0.1422090083360672,1.1751786470413208,9.331892013549805,4.188422679901123,113.88816833496094,179.4238739013672,32,1.1751786470413208,33,1746536134.8431888,13.634827613830566,0.020100485533475876,0.9284648299217224,65.53565216064453,0,24,-0.19294676929712296,1.0060216188430786,8.33160400390625,0.6933116912841797,1.1813782453536987
1.2177294492721558,0,0.00019799999427050352,130.3000030517578,NaN,0.4850820302963257,6960.01220703125,1.002527117729187,1000,0.01551054697483778,1.2177294492721558,680000.0,116.43476104736328,0.05206778645515442,0.003543104976415634,7157.826102638,58.13999938964844,1.002527117729187,3.196446418762207,1.2105755805969238,-0.17718267440795898,-0.054587483406066895,1.2105755805969238,10.302875518798828,5.100514888763428,113.97577667236328,171.77000427246094,33,1.2105755805969238,34,1746536306.671285,16.831274032592773,0.022537071257829666,0.9391847848892212,57.79417419433594,0,21,0.08359420299530029,1.002527117729187,8.713584899902344,0.6951318383216858,1.2177294492721558
1.254660725593567,0,0.00019500000053085387,75.44999694824219,NaN,0.47868192195892334,7156.69580078125,1.0149238109588623,1000,0.01637871563434601,1.254660725593567,700000.0,101.71524047851562,0.04202596843242645,-0.010041818022727966,7314.039624483,56.599998474121094,1.0149238109588623,-6.063825607299805,1.2452186346054077,-0.5760707259178162,0.040628693997859955,1.2452186346054077,11.726542472839355,5.375539302825928,109.88607788085938,196.62738037109375,34,1.2452186346054077,35,1746536503.3559082,10.767448425292969,0.02112945355474949,0.963447093963623,86.74124908447266,0,32,-0.3988880515098572,1.0149238109588623,8.197078704833984,0.6818400621414185,1.254660725593567
1.2919270992279053,0,0.00019200000679120421,42.95000076293945,NaN,0.46909183263778687,7312.91259765625,1.0152876377105713,1000,0.01475717406719923,1.2919270992279053,720000.0,128.07557678222656,0.04625413194298744,0.004228163510560989,7490.56924517,53.4900016784668,1.0152876377105713,-2.5815134048461914,1.2782152891159058,-0.6604262590408325,-0.17343685030937195,1.2782152891159058,10.498286247253418,4.53712797164917,109.72063446044922,156.15780639648438,35,1.2782152891159058,36,1746536659.569441,8.185935020446777,0.023295558989048004,0.9684194326400757,46.43710708618164,0,17,-0.08435553312301636,1.0152876377105713,7.891180038452148,0.6615064144134521,1.2919270992279053
1.3288347721099854,0,0.00018899999849963933,99.0,NaN,0.4669050872325897,7489.439453125,1.00933837890625,1000,0.016206437721848488,1.3288347721099854,740000.0,113.33160400390625,0.04592258855700493,-0.00033154338598251343,7662.907775429,41.95000076293945,1.00933837890625,1.8996944427490234,1.311376690864563,-0.3253791332244873,-0.036564603447914124,1.311376690864563,10.069729804992676,4.544105052947998,110.65576171875,176.47328186035156,36,1.311376690864563,37,1746536836.0990217,10.0856294631958,0.02011045254766941,1.022767186164856,65.81747436523438,0,24,0.3350471258163452,1.0093382596969604,7.945752143859863,0.6569156646728516,1.3288347721099854
1.3652403354644775,0,0.00018600000475998968,107.80000305175781,NaN,0.46662986278533936,7661.78125,1.0045899152755737,1000,0.016004348173737526,1.3652403354644775,760000.0,116.08866119384766,0.04813860356807709,0.002216015011072159,7835.067632127,38.939998626708984,1.0045899152755737,2.6040477752685547,1.3449180126190186,-0.21497105062007904,-0.019214585423469543,1.3449180126190186,9.142619132995605,4.0120720863342285,112.62657165527344,172.2821044921875,37,1.3449180126190186,38,1746537008.4374735,12.689677238464355,0.02005828358232975,0.9109340906143188,59.655487060546875,0,22,0.11040808260440826,1.0045899152755737,8.109574317932129,0.6565505266189575,1.3652403354644775
1.4010127782821655,0,0.0001829999964684248,103.5,NaN,0.4666130244731903,7833.9384765625,1.0062860250473022,1000,0.015271475538611412,1.4010127782821655,780000.0,116.20978546142578,0.06334204226732254,0.015203438699245453,8008.267640394,35.97999954223633,1.0062860250473022,2.4748430252075195,1.3786827325820923,-0.26586073637008667,-0.35149627923965454,1.3786827325820923,9.520769119262695,4.225549221038818,111.43484497070312,172.10255432128906,38,1.3786827325820923,39,1746537180.596218,15.164520263671875,0.02034943550825119,0.9365400671958923,60.66765594482422,0,22,-0.05088968575000763,1.0062859058380127,8.368829727172852,0.6565600633621216,1.4010127782821655
1.4365243911743164,0,0.00018000000272877514,123.5999984741211,NaN,0.46881330013275146,8007.138671875,1.0051287412643433,1000,0.015537314116954803,1.4365243911743164,800000.0,115.5100326538086,0.0631093680858612,-0.00023267418146133423,8185.837512692,40.77000045776367,1.0051287412643433,5.321401596069336,1.4131578207015991,-0.20531120896339417,0.146760031580925,1.4131578207015991,10.540560722351074,4.823241710662842,116.11643981933594,173.1451416015625,39,1.4131578207015991,40,1746537353.7961795,20.48592185974121,0.021936889737844467,0.9686140418052673,57.02864456176758,0,21,0.060549527406692505,1.0051287412643433,9.078311920166016,0.6612669825553894,1.4365243911743164
1.4721251726150513,0,0.00017699999443721026,127.80000305175781,NaN,0.47184380888938904,8184.3408203125,1.0075896978378296,1000,0.01594432070851326,1.4721251726150513,820000.0,112.90050506591797,0.06821318715810776,0.0051038190722465515,8361.857050394,46.0099983215332,1.0075896978378296,-6.983458518981934,1.4483534097671509,-0.16132904589176178,0.01517283171415329,1.4483534097671509,10.193422317504883,4.6013007164001465,113.81950378417969,177.14712524414062,40,1.4483534097671509,41,1746537531.3672824,13.502463340759277,0.020246047526597977,0.9867603778839111,63.327571868896484,0,24,0.043982163071632385,1.00758957862854,9.44050121307373,0.6677511930465698,1.4721251726150513
