Value/reward,Misc/Alpha,Metrics/LagrangeMultiplier,Metrics/EpCost,Train/PolicyRatio/Max,_step,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Train/PolicyRatio/Min,Time/FPS,Loss/Loss_reward_critic,Metrics/EpRet,Misc/xHx,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Time/Epoch,Time/Update,Train/Entropy,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Train/KL,Misc/gradient_norm,Value/cost,Train/LR,Loss/Loss_pi/Delta,TotalEnvSteps,Loss/Loss_pi,Misc/FinalStepNorm,Loss/Loss_reward_critic/Delta,Value/Adv,Time/Total,Time/Rollout,Train/Epoch,_runtime,_timestamp,Train/StopIter,Misc/AcceptanceStep,Train/PolicyStd
0.1167108491063118,1.8640620708465576,0.39131373167037964,73.31999969482422,0.9989809989929199,11,3.356508731842041,0.0007205706206150353,-0.9970288276672363,1000,0.9989809989929199,61.26921844482422,0.01623932085931301,2.1560633182525635,0.005755837541073561,0,0.39131373167037964,0.18093416094779968,326.4281921386719,8.439611434936523,1.394355297088623,0.9989809989929199,0.39131373167037964,0.0002551671932451427,0.05609305948019028,4.292142391204834,0,0.0016234470531344414,220000.0,-0.007101584225893021,0.3372724950313568,0.0006548967212438583,3.051757735406113e-09,3609.44580078125,317.9885559082031,10,3940.446914259,1743309534.373597,10,1,0.9809702038764954
0.16692565381526947,1.7510963678359985,0.4280134439468384,67.91999816894531,0.9999162554740906,12,2.8874776363372803,5.920227704336867e-05,-0.46903109550476074,1000,0.9999162554740906,60.87582778930664,0.016190767288208008,2.3790128231048584,0.006522427313029766,0,0.4280134439468384,0.1913236379623413,328.5376281738281,8.452754974365234,1.3828083276748657,0.9999162554740906,0.4280134439468384,0.00027259966009296477,0.06930340081453323,4.84707498550415,0,-0.0006727352738380432,240000.0,-0.007774319499731064,0.3350261151790619,-4.855357110500336e-05,-1.0681151962899094e-08,3938.05517578125,320.0848388671875,11,4267.503270155,1743309862.9861207,10,1,0.970158576965332
0.2757752239704132,1.2414658069610596,0.4645920693874359,59.060001373291016,0.999620795249939,13,3.5396599769592285,0.00026816633180715144,0.6521823406219482,1000,0.999620795249939,61.165626525878906,0.020828727632761,2.84835147857666,0.012976575642824173,0,0.4645920693874359,0.24146734178066254,326.9810485839844,8.422048568725586,1.390550971031189,0.9996207356452942,0.4645920693874359,0.0003215068718418479,0.14426568150520325,5.539167404174805,0,-0.003247723914682865,260000.0,-0.011022043414413929,0.2997734546661377,0.004637960344552994,-2.2888182460434336e-09,4265.1103515625,318.5589599609375,12,4596.701676832,1743310190.042839,10,1,0.9783745408058167
0.29785361886024475,1.4999698400497437,0.5006587505340576,47.880001068115234,1.0010337829589844,14,2.540207862854004,0.0007310511427931488,-0.9994521141052246,1000,1.0010337829589844,60.76713943481445,0.025749623775482178,3.305859327316284,0.008889235556125641,0,0.5006587505340576,0.21113650500774384,329.125244140625,8.473003387451172,1.4013723134994507,1.0010337829589844,0.5006587505340576,0.0003136716259177774,0.08666101098060608,4.16742467880249,0,0.001540662720799446,280000.0,-0.009481380693614483,0.3166983723640442,0.004920896142721176,-1.831054596834747e-08,4594.306640625,320.6522216796875,13,4926.604036784,1743310519.240854,10,1,0.9879748225212097
0.23411411046981812,1.7577855587005615,0.5360742211341858,42.900001525878906,1.0002954006195068,15,2.001246452331543,0.00020882359240204096,-0.5389614105224609,1000,1.0002954006195068,60.63695526123047,0.016184158623218536,3.5644567012786865,0.006472880020737648,0,0.5360742211341858,0.17305685579776764,329.83184814453125,8.471163749694824,1.4056504964828491,1.0002952814102173,0.5360742211341858,0.00030385787249542773,0.1639794111251831,3.995694875717163,0,0.001975670922547579,300000.0,-0.007505709771066904,0.304196834564209,-0.009565465152263641,1.1444091896350983e-08,4924.216796875,321.3606872558594,14,5252.236207219,1743310849.143382,10,1,0.9920641779899597
0.33945712447166443,1.3922197818756104,0.5706846714019775,37.779998779296875,1.0003573894500732,16,1.794870138168335,0.0002526563184801489,-0.206376314163208,1000,1.0003573894500732,61.43301010131836,0.029119880869984627,4.199954509735107,0.010318437591195107,0,0.5706846714019775,0.20703056454658508,325.557861328125,8.45492935180664,1.3919943571090698,1.0003572702407837,0.5706846714019775,0.00036083493614569306,0.1464003175497055,3.3320531845092773,0,-0.0019138702191412449,320000.0,-0.009419579990208149,0.2882320284843445,0.01293572224676609,-6.103515470812226e-09,5249.84619140625,317.1029357910156,15,5579.151282188,1743311174.7755516,10,1,0.9793241024017334
0.3139757215976715,1.938043475151062,0.6045072674751282,35.93000030517578,1.0004537105560303,17,2.0930943489074707,0.0003208218258805573,0.29822421073913574,1000,1.0004537105560303,61.191566467285156,0.031625207513570786,4.765549182891846,0.0053247855976223946,0,0.6045072674751282,0.16126646101474762,326.8424377441406,8.471843719482422,1.3718198537826538,1.0004535913467407,0.6045072674751282,0.0003345926816109568,0.1425251066684723,3.6544082164764404,0,0.002325405366718769,340000.0,-0.00709417462348938,0.3125414252281189,0.0025053266435861588,1.7738342350526182e-08,5576.7607421875,318.3705749511719,16,5906.784226621,1743311501.6904573,10,1,0.9600566029548645
0.3624301552772522,1.2900809049606323,0.637234628200531,28.639999389648438,0.998465895652771,18,1.4925858974456787,0.0010848317760974169,-0.600508451461792,1000,0.998465895652771,61.05763244628906,0.032828863710165024,4.997666835784912,0.012016991153359413,0,0.637234628200531,0.230105921626091,327.5593566894531,8.547282218933105,1.3608931303024292,0.9984658360481262,0.637234628200531,0.0003408332704566419,0.13457340002059937,3.441284418106079,0,-0.0034206127747893333,360000.0,-0.010514787398278713,0.29685524106025696,0.0012036561965942383,3.051757735406113e-09,5904.39501953125,319.0120849609375,17,6235.780339636,1743311829.3236609,10,1,0.9496036171913147
0.5533899664878845,1.1757392883300781,0.6692030429840088,31.950000762939453,0.9989106059074402,19,2.489471435546875,0.0007703601149842143,0.9968855381011963,1000,0.9989106059074402,60.80278778076172,0.032356586307287216,5.478792190551758,0.01446797139942646,0,0.6692030429840088,0.24865728616714478,328.9322814941406,8.968894958496094,1.358590006828308,0.9989106059074402,0.6692030429840088,0.00034182699164375663,0.22612828016281128,4.01123571395874,0,-0.0009493175894021988,380000.0,-0.011464104987680912,0.29235613346099854,-0.0004722774028778076,-5.340575981449547e-09,6233.3984375,319.96337890625,18,6561.093233275,1743312158.3200119,10,1,0.9477006793022156
0.6416565775871277,1.6184101104736328,0.7004225850105286,30.440000534057617,0.9999064207077026,20,1.5963276624679565,6.617057806579396e-05,-0.8931437730789185,1000,0.9999064207077026,61.49662780761719,0.03264252841472626,6.401120662689209,0.007635760121047497,0,0.7004225850105286,0.16804750263690948,325.2210998535156,8.479452133178711,1.3453978300094604,0.9999063611030579,0.7004225850105286,0.00037004571640864015,0.08913049101829529,3.816225051879883,0,0.003261696547269821,400000.0,-0.00820240844041109,0.2719697952270508,0.00028594210743904114,1.0681151962899094e-08,6558.68798828125,316.7416076660156,19,6887.301793773,1743312483.632527,10,1,0.9354424476623535
0.40953803062438965,1.4024635553359985,0.7310395240783691,31.25,1.0001449584960938,21,1.8106627464294434,0.00010244497389066964,0.21433508396148682,1000,1.0001449584960938,61.32217025756836,0.03588281571865082,6.55996561050415,0.010168253444135189,0,0.7310395240783691,0.19486168026924133,326.14630126953125,8.337748527526855,1.3423495292663574,1.0001449584960938,0.7310395240783691,0.0003393150109332055,0.17253027856349945,3.221315622329712,0,-0.0009188558906316757,420000.0,-0.009121264331042767,0.2732864022254944,0.0032402873039245605,-6.103515470812226e-09,6884.92138671875,317.80853271484375,20,7217.655995992,1743312809.8414245,10,1,0.9327734112739563
0.7013684511184692,1.189883828163147,0.7613503336906433,34.84000015258789,1.0007833242416382,22,2.1503400802612305,0.0005538095720112324,0.3396773338317871,1000,1.0007833242416382,60.55414962768555,0.04062968119978905,7.307308197021484,0.014126044698059559,0,0.7613503336906433,0.2151602953672409,330.28289794921875,8.500391960144043,1.3491196632385254,1.0007833242416382,0.7613503336906433,0.0003663397510536015,0.34305307269096375,3.9038422107696533,0,-0.0021283235400915146,440000.0,-0.011249587871134281,0.25601574778556824,0.004746865481138229,-9.155272984173735e-09,7215.2626953125,321.782470703125,21,7546.193287115,1743313140.1955578,10,1,0.9405403137207031
0.37519600987434387,1.3591419458389282,0.7914841175079346,36.22999954223633,0.9991361498832703,23,2.0474860668182373,0.0006108202505856752,-0.10285401344299316,1000,0.9991361498832703,60.886985778808594,0.033374935388565063,6.864727973937988,0.010826795361936092,0,0.7914841175079346,0.20690511167049408,328.4774169921875,8.448951721191406,1.3421224355697632,0.9991361498832703,0.7914841175079346,0.00033291446743533015,0.21257781982421875,3.179020404815674,0,0.0019180290400981903,460000.0,-0.00933155883103609,0.2812134027481079,-0.007254745811223984,0.0,7543.81103515625,320.0284423828125,22,7874.47061242,1743313468.7327404,10,1,0.9348604679107666
0.7331868410110474,1.2872025966644287,0.8212398886680603,32.400001525878906,0.9988347887992859,24,1.6689083576202393,0.0008239708840847015,-0.37857770919799805,1000,0.9988347887992859,60.93428039550781,0.043319862335920334,7.537393569946289,0.012070792727172375,0,0.8212398886680603,0.2067040503025055,328.22247314453125,8.479362487792969,1.345009207725525,0.9988347887992859,0.8212398886680603,0.0003560626646503806,0.24117447435855865,3.5776500701904297,0,-0.0013382043689489365,480000.0,-0.010669763199985027,0.2660699784755707,0.00994492694735527,6.866454960174906e-09,7872.09765625,319.74310302734375,23,8202.634516536,1743313797.0102077,10,1,0.9380727410316467
0.45596373081207275,1.1246699094772339,0.8507340550422668,33.41999816894531,1.0001863241195679,25,1.4166244268417358,0.00013172294711694121,-0.2522839307785034,1000,1.0001863241195679,60.95852279663086,0.03424229100346565,6.758326530456543,0.015811737626791,0,0.8507340550422668,0.24865123629570007,328.0919494628906,8.49441909790039,1.346266269683838,1.0001863241195679,0.8507340550422668,0.00035832662251777947,0.2867659628391266,3.3440937995910645,0,-0.0011601196601986885,500000.0,-0.011829882860183716,0.27965056896209717,-0.009077571332454681,7.629394338515283e-10,8200.240234375,319.5975036621094,24,8531.013126914,1743314125.1737258,10,1,0.9398137927055359
0.5062471032142639,1.4793124198913574,0.8799266219139099,32.150001525878906,0.999595046043396,26,1.3689261674880981,0.00028634569025598466,-0.047698259353637695,1000,0.999595046043396,60.920772552490234,0.04092869535088539,6.7145795822143555,0.009139232337474823,0,0.8799266219139099,0.2101231962442398,328.2952575683594,8.461668014526367,1.34392511844635,0.9995949864387512,0.8799266219139099,0.00029023713432252407,0.11757270246744156,2.9015305042266846,0,0.003084283322095871,520000.0,-0.008745599538087845,0.31083786487579346,0.006686404347419739,2.8610229740877458e-09,8528.6123046875,319.83355712890625,25,8861.12694301,1743314453.5521421,10,1,0.9376978278160095
0.6225184798240662,1.1445300579071045,0.9087479114532471,30.389999389648438,0.9998174905776978,27,1.7557505369186401,0.00012908174539916217,0.386824369430542,1000,0.9998174905776978,60.6219596862793,0.03949562460184097,6.343865394592285,0.015267759561538696,0,0.9087479114532471,0.22605232894420624,329.9134521484375,8.468626976013184,1.3420639038085938,0.999817430973053,0.9087479114532471,0.0003898221184499562,0.28741350769996643,3.083371877670288,0,-0.0024184072390198708,540000.0,-0.011164006777107716,0.2587236762046814,-0.0014330707490444183,-1.2207030941624453e-08,8858.6123046875,321.44482421875,26,9188.556746029,1743314783.6659238,10,1,0.9371287226676941
0.6986976265907288,1.0882991552352905,0.9371811151504517,29.3700008392334,0.9985700845718384,28,1.4963982105255127,0.0010111309820786119,-0.25935232639312744,1000,0.9985700845718384,61.09873580932617,0.04438524693250656,7.135680675506592,0.01688624918460846,0,0.9371811151504517,0.2733888030052185,327.3390197753906,8.437195777893066,1.3468589782714844,0.9985700249671936,0.9371811151504517,0.0003083747869823128,0.2295336127281189,3.2054405212402344,0,-0.00032612215727567673,560000.0,-0.011490128934383392,0.29752880334854126,0.004889622330665588,7.629394005448376e-09,9186.154296875,318.90179443359375,27,9514.883890529,1743315111.0957744,10,1,0.9425864219665527
0.7151790261268616,1.1056474447250366,0.9655351042747498,33.27000045776367,0.9981355667114258,29,1.8638215065002441,0.001318325288593769,0.36742329597473145,1000,0.9981355667114258,61.3054084777832,0.042364541441202164,6.124409198760986,0.016360493376851082,0,0.9655351042747498,0.24721212685108185,326.2355041503906,9.24997329711914,1.3454781770706177,0.9981355667114258,0.9655351042747498,0.0003624982200562954,0.28050029277801514,3.3987765312194824,0,-0.00010164082050323486,580000.0,-0.011591769754886627,0.2733294665813446,-0.0020207054913043976,-9.155272984173735e-09,9512.48046875,316.9855041503906,28,9833.715088745,1743315437.423159,10,1,0.9411911964416504
0.7219882011413574,1.212177038192749,0.9938861727714539,34.13999938964844,0.9994704127311707,30,1.7760769128799438,0.00037446070928126574,-0.08774459362030029,1000,0.9994704127311707,62.75196838378906,0.051004767417907715,6.681295871734619,0.013611235655844212,0,0.9938861727714539,0.2344599813222885,318.715087890625,8.135379791259766,1.3414112329483032,0.9994704127311707,0.9938861727714539,0.0003357904206495732,0.27236494421958923,3.1829936504364014,0,0.0010804040357470512,600000.0,-0.010511365719139576,0.2842070162296295,0.008640225976705551,2.2888182460434336e-09,9831.2861328125,310.5797119140625,29,10151.619793108,1743315756.2542915,10,1,0.9366913437843323
0.5768671035766602,1.580855131149292,1.0222433805465698,34.11000061035156,0.9990015029907227,31,1.804365873336792,0.0007060158532112837,0.028288960456848145,1000,0.9990015029907227,62.93095016479492,0.04405679926276207,6.673583507537842,0.00800286140292883,0,1.0222433805465698,0.18750259280204773,317.80865478515625,8.116140365600586,1.33672297000885,0.9990015029907227,1.0222433805465698,0.0003387068281881511,0.16167683899402618,2.233349561691284,0,0.002345450222492218,620000.0,-0.008165915496647358,0.29641443490982056,-0.006947968155145645,1.5258788677030566e-09,10149.2109375,309.6924743652344,30,10471.132368023,1743316074.158711,10,1,0.9308924078941345
0.6918054223060608,0.9845366477966309,1.0506612062454224,34.790000915527344,1.0001826286315918,32,1.830259919166565,0.00012913794489577413,0.02589404582977295,1000,1.0001826286315918,62.62443542480469,0.062350377440452576,6.447071552276611,0.02063317410647869,0,1.0506612062454224,0.2891881763935089,319.3641662597656,8.133732795715332,1.3387292623519897,1.0001826286315918,1.0506612062454224,0.00032902980456128716,0.20596081018447876,3.0711255073547363,0,-0.004869237542152405,640000.0,-0.013035153038799763,0.2847163677215576,0.018293578177690506,-3.051757735406113e-09,10468.6728515625,311.23040771484375,31,10791.606827441,1743316393.6715221,10,1,0.9330034852027893
0.7087347507476807,0.9001099467277527,1.0791959762573242,35.59000015258789,0.9995166659355164,33,1.5323419570922852,0.00034178284113295376,-0.2979179620742798,1000,0.9995166659355164,62.435646057128906,0.04803897440433502,6.525075912475586,0.024685313925147057,0,1.0791959762573242,0.28427499532699585,320.329833984375,8.144259452819824,1.338708758354187,0.9995166659355164,1.0791959762573242,0.0003609948034863919,0.3665179908275604,3.067716121673584,0,-0.0010523078963160515,660000.0,-0.014087460935115814,0.255878746509552,-0.014311403036117554,-3.2424924967244806e-09,10789.1494140625,312.185546875,32,11108.911294789,1743316714.1459641,10,1,0.9332849383354187
0.6903858780860901,1.0063194036483765,1.1078025102615356,34.95000076293945,0.9999176859855652,34,1.7851190567016602,5.8190751587972045e-05,0.252777099609375,1000,0.9999176859855652,63.05341339111328,0.05909613519906998,6.949575424194336,0.01974959298968315,0,1.1078025102615356,0.27547016739845276,317.1913757324219,8.1558837890625,1.3377348184585571,0.9999176859855652,1.1078025102615356,0.0003332918568048626,0.27924787998199463,3.130324602127075,0,0.0010194210335612297,680000.0,-0.013068039901554585,0.27721095085144043,0.011057160794734955,-4.577636492086867e-09,11106.4853515625,309.0354919433594,33,11427.049092422,1743317031.4502945,10,1,0.9320733547210693
0.8138545155525208,0.8350924253463745,1.1365245580673218,35.58000183105469,1.0009171962738037,35,1.866377353668213,0.000648555695079267,0.08125829696655273,1000,1.0009171962738037,62.882362365722656,0.054773591458797455,6.992434024810791,0.028678784146904945,0,1.1365245580673218,0.33074191212654114,318.05419921875,8.15761947631836,1.3398813009262085,1.0009170770645142,1.1365245580673218,0.00035410368582233787,0.45925766229629517,3.245250701904297,0,-0.002727632410824299,700000.0,-0.015795672312378883,0.2762000560760498,-0.004322543740272522,-5.912780487449254e-09,11424.6533203125,309.8965759277344,34,11747.513107318,1743317349.588795,10,1,0.9342555403709412
0.7699591517448425,1.2766752243041992,1.165522813796997,38.04999923706055,1.000602126121521,36,1.719365119934082,0.0004257955588400364,-0.14701223373413086,1000,1.000602126121521,62.42809295654297,0.05016496032476425,7.330184459686279,0.01227068342268467,0,1.165522813796997,0.21414299309253693,320.36859130859375,9.327753067016602,1.3368498086929321,1.000602126121521,1.165522813796997,0.00034074884024448693,0.24068103730678558,2.7250378131866455,0,0.005886734463274479,720000.0,-0.009908937849104404,0.27339106798171997,-0.004608631134033203,3.051757735406113e-09,11745.095703125,311.04083251953125,35,12064.404748624,1743317670.052702,10,1,0.9321324229240417
0.7257886528968811,0.9152938723564148,1.1947978734970093,38.38999938964844,1.0006799697875977,37,2.0503785610198975,0.0004807550576515496,0.33101344108581543,1000,1.0006799697875977,63.133724212646484,0.04917418956756592,7.354673385620117,0.023873096331954002,0,1.1947978734970093,0.30245959758758545,316.78790283203125,8.118481636047363,1.3359712362289429,1.0006799697875977,1.1947978734970093,0.0003404486342333257,0.2618277668952942,3.8283727169036865,0,-0.004386793822050095,740000.0,-0.014295731671154499,0.27683940529823303,-0.0009907707571983337,3.051757735406113e-09,12061.9814453125,308.6694030761719,36,12383.483191696,1743317986.943944,10,1,0.9319966435432434
0.6650936603546143,1.164262294769287,1.2242283821105957,36.900001525878906,1.0005128383636475,38,1.715074062347412,0.00036257525789551437,-0.33530449867248535,1000,1.0005128383636475,62.69862365722656,0.044233839958906174,7.153573989868164,0.01475461944937706,0,1.2242283821105957,0.243291974067688,318.98626708984375,8.147701263427734,1.3322986364364624,1.000512719154358,1.2242283821105957,0.0003320422547403723,0.2084359973669052,2.624948024749756,0,0.0031657610088586807,760000.0,-0.011129970662295818,0.2832556664943695,-0.004940349608659744,-4.577636492086867e-09,12381.0791015625,310.83856201171875,37,12700.503057974,1743318306.0229583,10,1,0.9291124939918518
0.6776514053344727,1.3512874841690063,1.253368854522705,30.540000915527344,0.9994471073150635,39,1.4392364025115967,0.0003909541410394013,-0.27583765983581543,1000,0.9994471073150635,63.10452651977539,0.04682605341076851,6.965250015258789,0.010953024961054325,0,1.253368854522705,0.2104845494031906,316.9344787597656,8.122679710388184,1.3244272470474243,0.9994471073150635,1.253368854522705,0.0003150701813865453,0.16336026787757874,2.9181032180786133,0,0.0015871748328208923,780000.0,-0.009542795829474926,0.28442513942718506,0.002592213451862335,-8.01086397217432e-09,12698.0947265625,308.8117980957031,38,13019.279842591,1743318623.0427625,10,1,0.921625554561615
0.6966308355331421,1.2958250045776367,1.2819688320159912,26.520000457763672,1.0005115270614624,40,1.0650423765182495,0.000361619982868433,-0.37419402599334717,1000,1.0005115270614624,62.75068283081055,0.04581281170248985,6.722247123718262,0.011910688132047653,0,1.2819688320159912,0.19080206751823425,318.7216491699219,8.170730590820312,1.3187798261642456,1.0005115270614624,1.2819688320159912,0.0003977373708039522,0.18392647802829742,2.9182987213134766,0,-0.00029706675559282303,800000.0,-0.009839862585067749,0.24724610149860382,-0.001013241708278656,-1.5258788677030566e-09,13016.90234375,310.5508728027344,39,13338.535444389,1743318941.8194902,10,1,0.9174510836601257
0.8048310279846191,1.1610795259475708,1.3099167346954346,24.170000076293945,0.9998554587364197,41,1.311295509338379,0.0001022201613523066,0.2462531328201294,1000,0.9998554587364197,62.66523742675781,0.05024823173880577,6.7458906173706055,0.014835620298981667,0,1.3099167346954346,0.24174143373966217,319.1562194824219,8.131988525390625,1.3183917999267578,0.9998554587364197,1.3099167346954346,0.0003368739562574774,0.2274283617734909,2.5841658115386963,0,-0.0016644233837723732,820000.0,-0.011504285968840122,0.2806810140609741,0.004435420036315918,-3.051757735406113e-09,13336.1142578125,311.0242004394531,40,13657.70212176,1743319261.0749524,10,1,0.9181966185569763
