Train/PolicyRatio,Loss/Loss_reward_critic/Delta,_runtime,Misc/gradient_norm,Time/Total,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Train/Entropy,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,Train/KL,_step,Misc/xHx,Train/PolicyStd,Value/Adv,Misc/AcceptanceStep,Train/PolicyRatio/Min,Train/StopIter,Metrics/EpLen,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Metrics/EpRet,Safety/EpCostShield,Train/Epoch,Loss/Loss_pi,Misc/FinalStepNorm,Misc/H_inv_g,Metrics/LagrangeMultiplier/Min,Value/cost,Train/PolicyRatio/Std,Time/FPS,Metrics/EpCost,Metrics/LagrangeMultiplier,Value/reward,_timestamp,Safety/ShieldLagrangeMultiplier/Std,Time/Rollout,Time/Update,Misc/Alpha,Time/Epoch
1.0024570226669312,-0.012020818889141083,1436.870692788,0.09144290536642075,1327.7452392578125,0.36255645751953125,220000.0,1.5144591331481934,0,0.10916022956371307,0.362981379032135,0,20.161935806274414,0.362981379032135,0.00020369887351989746,0.362981379032135,1.0024570226669312,0.0003433662641327828,11,0.004749166779220104,1.100885033607483,1.4495848965623281e-08,1,1.0024570226669312,10,500,5.892663478851318,-38.763139724731445,-2.059877872467041,10.376014709472656,12.5,10,-0.46773555874824524,0.26545587182044983,0.12935598194599152,0.36255645751953125,3.7772483825683594,0.0017372930888086557,185.59561157226562,26.59000015258789,0.36255645751953125,1.2615323066711426,1746509658.1806116,0,90.37100982666016,17.3901424407959,2.0521345138549805,107.76116943359375
1.0029016733169556,-0.013510890305042267,1545.936908012,0.04874493554234505,1436.0054931640625,0.38991403579711914,240000.0,1.5610569715499878,0,0.0956493392586708,0.3891836404800415,0,15.707066535949707,0.3891836404800415,0.008324414491653442,0.3891836404800415,1.0029017925262451,0.00032192934304475784,12,0.002228626050055027,1.1536169052124023,8.964538444899972e-09,1,1.0029017925262451,10,500,5.489022731781006,-4.454869270324707,-0.22528411448001862,9.9683256149292,13.75,11,-0.4594111442565918,0.2709103226661682,0.09043367207050323,0.38991403579711914,3.460681915283203,0.0020518209785223007,184.8941192626953,10.920000076293945,0.38991403579711914,1.3793213367462158,1746509766.407428,0,90.33004760742188,17.839950561523438,2.9956798553466797,108.1700210571289
1.0033632516860962,-0.009105786681175232,1659.107504942,0.12942025065422058,1545.06689453125,0.41507697105407715,260000.0,1.5895318984985352,0,0.08654355257749557,0.41355395317077637,0,13.627092361450195,0.41355395317077637,-0.033976227045059204,0.41355395317077637,1.0033633708953857,0.000392136542359367,13,0.003772890195250511,1.18770432472229,-3.356933575560106e-08,1,1.0033633708953857,10,500,5.856807708740234,-2.0799741744995117,-0.31832191348075867,9.781579971313477,14.625,12,-0.493387371301651,0.23960667848587036,0.1040690466761589,0.41507697105407715,3.4799420833587646,0.002378149889409542,183.47970581054688,7.789999961853027,0.41507697105407715,1.5753923654556274,1746509875.4733822,0,91.91937255859375,17.0844783782959,2.302381753921509,109.00389099121094
1.0035381317138672,0.027233600616455078,1768.012180824,0.15555080771446228,1658.2353515625,0.4389573335647583,280000.0,1.61422598361969,0,0.11377715319395065,0.43757933378219604,0,33.22804641723633,0.43757933378219604,0.08967584371566772,0.43757933378219604,1.0035381317138672,0.0003984436043538153,14,0.0035999633837491274,1.2181938886642456,6.484984993448961e-09,1,1.0035381317138672,10,500,8.083993911743164,19.600954055786133,-0.02490919828414917,11.379626274108887,41.67499923706055,13,-0.4037115275859833,0.22628092765808105,0.09600251168012619,0.4389573335647583,5.274043083190918,0.002501780865713954,176.823974609375,18.34000015258789,0.4389573335647583,1.8674980401992798,1746509988.643957,0,95.65380096435547,17.453014373779297,2.3570313453674316,113.1068344116211
1.0028570890426636,-0.007250875234603882,1881.960081475,0.13685671985149384,1767.1419677734375,0.46168404817581177,300000.0,1.6280299425125122,0,0.10652627795934677,0.4601682126522064,0,16.408859252929688,0.4601682126522064,-0.07766604423522949,0.4601682126522064,1.0028570890426636,0.0003877618000842631,15,0.0037830332294106483,1.235198736190796,-1.5258788677030566e-09,1,1.0028570890426636,10,500,5.936643600463867,-16.81918716430664,0.04577269405126572,12.300817489624023,16.549999237060547,14,-0.48137757182121277,0.25079596042633057,0.10907524079084396,0.46168404817581177,3.006603240966797,0.0020202388986945152,183.75143432617188,17.690000534057617,0.46168404817581177,2.0029401779174805,1746510097.548693,0,91.23898315429688,17.603681564331055,2.299293279647827,108.84268951416016
1.0026403665542603,0.06067778915166855,1992.279844529,0.09044590592384338,1881.0833740234375,0.48354655504226685,320000.0,1.6214555501937866,0,0.16720406711101532,0.48306676745414734,0,40.32120132446289,0.48306676745414734,0.05559045076370239,0.48306676745414734,1.0026404857635498,0.00040758243994787335,16,0.003160175634548068,1.2300994396209717,1.602172794434864e-08,1,1.0026404857635498,10,500,10.541884422302246,23.912342071533203,0.34786349534988403,13.949228286743164,50.95000076293945,15,-0.4257871210575104,0.24721024930477142,0.09826701879501343,0.48354655504226685,6.4012227058410645,0.0018669930286705494,175.62371826171875,20.06999969482422,0.48354655504226685,2.3630948066711426,1746510211.4966595,0,96.51116180419922,17.36865234375,2.5156991481781006,113.87983703613281
1.002600073814392,-0.0364668071269989,2099.968001839,0.08194680511951447,1991.41162109375,0.5047078728675842,340000.0,1.6245630979537964,0,0.13073725998401642,0.5047131180763245,0,14.48859977722168,0.5047131180763245,-0.009322702884674072,0.5047131180763245,1.002600073814392,0.0003682962851598859,17,0.00217362679541111,1.2358379364013672,-8.392333938900265e-09,1,1.002600073814392,10,500,4.7365570068359375,-25.83260154724121,-0.028240397572517395,14.015275955200195,16.975000381469727,16,-0.43510982394218445,0.2582375407218933,0.08513298630714417,0.5047078728675842,2.939117670059204,0.0018384455470368266,181.3890380859375,20.899999618530273,0.5047078728675842,2.129425525665283,1746510321.8162527,0,92.64717864990234,17.613035202026367,3.0333428382873535,110.26024627685547
1.002486228942871,-0.023004300892353058,2209.099588129,0.08523456007242203,2099.096923828125,0.5247398614883423,360000.0,1.6333032846450806,0,0.10773295909166336,0.5249152183532715,0,12.92247200012207,0.5249152183532715,-0.005242764949798584,0.5249152183532715,1.002486228942871,0.0003340409602969885,18,0.0018856553360819817,1.2476016283035278,-7.629394005448376e-09,1,1.002486228942871,10,500,4.067441463470459,-1.5661277770996094,-0.42206183075904846,13.29507064819336,10.375,17,-0.44035258889198303,0.27946799993515015,0.0858122706413269,0.5247398614883423,2.6129918098449707,0.0017579731065779924,185.83975219726562,12.479999542236328,0.5247398614883423,2.2357125282287598,1746510429.5043812,0,90.17537689208984,17.444198608398438,3.256736993789673,107.61959838867188
1.002768874168396,0.0121421217918396,2317.347734882,0.14555661380290985,2208.229248046875,0.5434384942054749,380000.0,1.6282209157943726,0,0.11987508088350296,0.5441752076148987,0,15.776052474975586,0.5441752076148987,0.010023117065429688,0.5441752076148987,1.002768874168396,0.00043033919064328074,19,0.0038104807026684284,1.242127776145935,-4.959106458812812e-09,1,1.002768874168396,10,500,4.7225847244262695,2.8535804748535156,-0.3042997717857361,12.538625717163086,17.174999237060547,18,-0.43032947182655334,0.20488785207271576,0.08943174034357071,0.5434384942054749,3.2747726440429688,0.00195780536159873,183.36929321289062,7.389999866485596,0.5434384942054749,2.2971649169921875,1746510538.6360338,0,91.00175476074219,18.067739486694336,2.29099702835083,109.06951904296875
1.0021252632141113,0.02697093039751053,2426.687399077,0.06573769450187683,2316.4794921875,0.5609931349754333,400000.0,1.6278399229049683,0,0.1468460112810135,0.562274694442749,0,14.570621490478516,0.562274694442749,-0.022295206785202026,0.562274694442749,1.0021252632141113,0.00037758686812594533,20,0.0024913777597248554,1.2437266111373901,-1.525878801089675e-08,1,1.0021252632141113,10,500,4.715090751647949,-1.2054309844970703,-0.27103957533836365,14.378963470458984,10.925000190734863,19,-0.45262467861175537,0.24772663414478302,0.08743360638618469,0.5609931349754333,2.9212148189544678,0.0015027880435809493,184.8628387451172,8.170000076293945,0.5609931349754333,2.7014245986938477,1746510646.8845334,0,91.11259460449219,17.075708389282227,2.8333115577697754,108.18832397460938
1.0036457777023315,-0.038425296545028687,2538.75001209,0.08636634051799774,2425.7939453125,0.5776159763336182,420000.0,1.6435822248458862,0,0.1084207147359848,0.5794094800949097,0,10.024619102478027,0.5794094800949097,0.0326555073261261,0.5794094800949097,1.0036457777023315,0.0003793383948504925,21,0.003505849512293935,1.2617442607879639,0.0,1,1.0036457777023315,10,500,3.719430446624756,-4.546002388000488,-0.4246256351470947,14.04135513305664,12.350000381469727,20,-0.4199691712856293,0.22708196938037872,0.09507469087839127,0.5776159763336182,2.114795207977295,0.002577926032245159,183.05831909179688,9.579999923706055,0.5776159763336182,2.3652336597442627,1746510756.223863,0,91.50434875488281,17.750431060791016,2.388458728790283,109.25479888916016
1.003596305847168,0.03378230333328247,2651.928168458,0.10617908835411072,2537.8779296875,0.5936635136604309,440000.0,1.6679730415344238,0,0.14220301806926727,0.5968133211135864,0,22.52507781982422,0.5968133211135864,0.04819291830062866,0.5968133211135864,1.003596305847168,0.00033712436561472714,22,0.0021418125834316015,1.2917369604110718,7.629394005448376e-09,1,1.003596305847168,10,500,6.077460765838623,12.500458717346191,0.6136592030525208,13.996881484985352,34.25,21,-0.3717762529850006,0.2699047327041626,0.08832572400569916,0.5936635136604309,4.367672443389893,0.002542972331866622,178.57333374023438,13.4399995803833,0.5936635136604309,2.6884803771972656,1746510868.2865326,0,94.21678161621094,17.782005310058594,3.055788278579712,111.99880981445312
1.0025745630264282,0.025284171104431152,2762.899266079,0.06755691766738892,2651.059814453125,0.6098582744598389,460000.0,1.6824607849121094,0,0.16748718917369843,0.6147394180297852,0,25.43577766418457,0.6147394180297852,0.007468521595001221,0.6147394180297852,1.0025746822357178,0.00035891716834157705,23,0.002785226097330451,1.3132349252700806,0.0,1,1.0025746822357178,10,500,6.652105331420898,2.9106998443603516,1.176936388015747,15.664432525634766,39.525001525878906,22,-0.3643077313899994,0.2728191614151001,0.10181010514497757,0.6098582744598389,4.755218505859375,0.001820575213059783,176.80543518066406,23.3700008392334,0.6098582744598389,3.019702672958374,1746510981.464757,0,95.70973205566406,17.40894317626953,2.6796865463256836,113.11869812011719
1.0023330450057983,-0.030537068843841553,2869.827948822,0.1083189845085144,2762.03466796875,0.6261274814605713,480000.0,1.6799882650375366,0,0.13695012032985687,0.6322920918464661,0,13.596708297729492,0.6322920918464661,-0.022396445274353027,0.6322920918464661,1.0023330450057983,0.0003800535632763058,24,0.0029645664617419243,1.3114594221115112,0.0,1,1.0023330450057983,10,500,4.446207046508789,-11.839069366455078,0.16476711630821228,16.059520721435547,22.575000762939453,23,-0.3867041766643524,0.2540428042411804,0.09780775010585785,0.6261274814605713,2.8351759910583496,0.001649627578444779,180.3169403076172,22.209999084472656,0.6261274814605713,2.9681239128112793,1746511092.4357553,0,93.37522888183594,17.540563583374023,2.5973689556121826,110.91581726074219
1.0040923357009888,0.004489928483963013,2978.611238349,0.07541586458683014,2868.947509765625,0.6416609883308411,500000.0,1.6695038080215454,0,0.14144004881381989,0.6486071348190308,0,8.723808288574219,0.6486071348190308,-0.08994916081428528,0.6486071348190308,1.0040924549102783,0.0003755394136533141,25,0.002338339574635029,1.298702359199524,5.340575981449547e-09,1,1.0040924549102783,10,500,3.7455878257751465,-4.872900009155273,-0.08303636312484741,15.97232437133789,5.800000190734863,24,-0.4766533374786377,0.26083439588546753,0.0891876220703125,0.6416609883308411,2.206888198852539,0.0028937463648617268,187.16665649414062,10.119999885559082,0.6416609883308411,3.138417959213257,1746511199.3645277,0,89.79804992675781,17.058574676513672,2.924558162689209,106.85664367675781
1.0024652481079102,-0.009168118238449097,3089.987508081,0.053506363183259964,2977.739501953125,0.6563146114349365,520000.0,1.6641119718551636,0,0.1322719305753708,0.6642182469367981,0,8.837559700012207,0.6642182469367981,0.09847378730773926,0.6642182469367981,1.0024652481079102,0.0003768220776692033,26,0.001957426778972149,1.291198968887329,-6.103515470812226e-09,1,1.0024652481079102,10,500,2.870828628540039,0.11375141143798828,0.5044764280319214,15.972333908081055,13.25,25,-0.37817955017089844,0.2715041935443878,0.0849386602640152,0.6563146114349365,1.5769606828689575,0.0017431374872103333,183.95826721191406,7.0,0.6563146114349365,3.006187915802002,1746511308.14775,0,90.82069396972656,17.899595260620117,3.1964735984802246,108.72030639648438
1.0017095804214478,0.06260472536087036,3197.960620617,0.1591646522283554,3089.0908203125,0.6706101298332214,540000.0,1.6655772924423218,0,0.19487665593624115,0.6807324886322021,0,23.388723373413086,0.6807324886322021,0.0270746648311615,0.6807324886322021,1.0017096996307373,0.00039037925307638943,27,0.0049860673025250435,1.2936145067214966,-1.2207030941624453e-08,1,1.0017096996307373,10,500,7.071822643280029,14.551163673400879,0.1559656858444214,16.890588760375977,41.724998474121094,26,-0.35110488533973694,0.2349950522184372,0.11733382195234299,0.6706101298332214,3.566587448120117,0.0012088840594515204,179.71340942382812,13.119999885559082,0.6706101298332214,3.410421848297119,1746511419.5240376,0,94.22949981689453,17.05878448486328,2.0027904510498047,111.2883071899414
1.0021320581436157,-0.07134465128183365,3304.901495437,0.061634235084056854,3197.085205078125,0.6847264170646667,560000.0,1.6642454862594604,0,0.1235320046544075,0.6965150833129883,0,9.579697608947754,0.6965150833129883,-0.05666083097457886,0.6965150833129883,1.0021321773529053,0.00032495619961991906,28,0.0016900876071304083,1.2929178476333618,5.340575981449547e-09,1,1.0021321773529053,10,500,3.1873390674591064,-13.809025764465332,0.27783727645874023,16.865142822265625,12.824999809265137,27,-0.4077657163143158,0.28610852360725403,0.08317095041275024,0.6847264170646667,1.721707820892334,0.0015075645642355084,185.35360717773438,15.020000457763672,0.6847264170646667,3.146595001220703,1746511527.4971664,0,90.34547424316406,17.556373596191406,3.440005302429199,107.90187072753906
1.002548336982727,0.01958250254392624,3410.99299456,0.08263552933931351,3304.02001953125,0.6983267664909363,580000.0,1.652430534362793,0,0.14311450719833374,0.7110758423805237,0,3.9549195766448975,0.7110758423805237,0.001432865858078003,0.7110758423805237,1.0025484561920166,0.0004427445528563112,29,0.001709367847070098,1.2775050401687622,1.5258788677030566e-09,1,1.0025484561920166,10,500,1.8288160562515259,-5.6247780323028564,0.4360162615776062,16.270509719848633,3.075000047683716,28,-0.4063328504562378,0.22220654785633087,0.0649622231721878,0.6983267664909363,1.0285340547561646,0.0018019744893535972,187.14622497558594,9.979999542236328,0.6983267664909363,3.12503719329834,1746511634.4381044,0,89.45214080810547,17.41614532470703,3.4205501079559326,106.86830139160156
1.0042595863342285,-0.03629274666309357,3519.52525963,0.08826347440481186,3410.1162109375,0.7110112309455872,600000.0,1.6475505828857422,0,0.10682176053524017,0.7246644496917725,0,4.572455883026123,0.7246644496917725,0.011058568954467773,0.7246644496917725,1.0042595863342285,0.0003706063434947282,30,0.0018619357142597437,1.2711809873580933,-5.340575981449547e-09,1,1.0042595863342285,10,500,2.028841257095337,0.6175363063812256,-0.2890383303165436,15.217445373535156,5.425000190734863,29,-0.39527428150177,0.24359910190105438,0.07432658970355988,0.7110112309455872,1.089845895767212,0.003011982422322035,188.63677978515625,3.880000114440918,0.7110112309455872,3.014465093612671,1746511740.5294986,0,88.61347198486328,17.410371780395508,3.2774152755737305,106.02386474609375
1.0028867721557617,0.028856083750724792,3627.203138728,0.07251932471990585,3518.626220703125,0.7226750254631042,620000.0,1.6752902269363403,0,0.13567784428596497,0.7373948097229004,0,5.618415355682373,0.7373948097229004,0.020255595445632935,0.7373948097229004,1.0028867721557617,0.0003542221966199577,31,0.0019505135715007782,1.3085485696792603,-5.340575981449547e-09,1,1.0028867721557617,10,500,2.389824628829956,1.04595947265625,-0.28377917408943176,15.435986518859863,5.824999809265137,30,-0.3750186860561371,0.24622340500354767,0.07689356058835983,0.7226750254631042,0.9950460195541382,0.002041199943050742,184.43038940429688,1.399999976158142,0.7226750254631042,3.1819674968719482,1746511849.0617394,0,90.54560852050781,17.8963623046875,3.2021331787109375,108.44200134277344
1.0029892921447754,0.004348978400230408,3736.149374606,0.11667007952928543,3626.307373046875,0.7335303425788879,640000.0,1.6892943382263184,0,0.14002682268619537,0.7499402761459351,0,9.10135269165039,0.7499402761459351,0.01275596022605896,0.7499402761459351,1.0029892921447754,0.00034411821980029345,32,0.0023419312201440334,1.3273998498916626,1.0681151962899094e-08,1,1.0029892921447754,10,500,3.3926446437835693,3.4829373359680176,0.030450768768787384,16.482864379882812,15.725000381469727,31,-0.3622627258300781,0.2615870237350464,0.0895136296749115,0.7335303425788879,1.3837482929229736,0.002113748574629426,185.88841247558594,2.9600000381469727,0.7335303425788879,3.3528873920440674,1746511956.7396204,0,90.15906524658203,17.432340621948242,2.9223148822784424,107.5914306640625
1.0031076669692993,0.015154406428337097,3844.483915943,0.1323799043893814,3735.26806640625,0.7440627813339233,660000.0,1.6948286294937134,0,0.15518122911453247,0.7628546953201294,0,13.329889297485352,0.7628546953201294,-0.01588892936706543,0.7628546953201294,1.0031077861785889,0.00040457508293911815,33,0.002828191267326474,1.3391002416610718,1.0681151962899094e-08,1,1.0031077861785889,10,500,4.870697021484375,4.228536605834961,-0.6841808557510376,17.677112579345703,24.600000381469727,32,-0.37815165519714355,0.2398422658443451,0.0901915654540062,0.7440627813339233,2.213385820388794,0.0021974241826683283,183.69973754882812,8.25,0.7440627813339233,3.45103120803833,1746512065.6860034,0,91.32386779785156,17.549428939819336,2.6592540740966797,108.87332153320312
1.004054069519043,-0.015645861625671387,3952.53334384,0.20228849351406097,3843.593505859375,0.7544524073600769,680000.0,1.6913772821426392,0,0.13953536748886108,0.7754639983177185,0,10.603391647338867,0.7754639983177185,-0.03931167721748352,0.7754639983177185,1.004054069519043,0.0004270711215212941,34,0.003755344543606043,1.3378528356552124,-1.5258788677030566e-09,1,1.004054069519043,10,500,4.224225044250488,-2.7264976501464844,-0.44194328784942627,18.470745086669922,13.725000381469727,33,-0.4174633324146271,0.23471027612686157,0.10170506685972214,0.7544524073600769,1.3597311973571777,0.0028666038997471333,184.75164794921875,10.100000381469727,0.7544524073600769,3.4632248878479004,1746512174.020348,0,90.91626739501953,17.33713150024414,2.3077540397644043,108.25343322753906
1.0039092302322388,-0.0069075822830200195,4059.953651033,0.20467305183410645,3951.65087890625,0.7645738124847412,700000.0,1.6895076036453247,0,0.13262778520584106,0.7880643010139465,0,9.987255096435547,0.7880643010139465,0.04092147946357727,0.7880643010139465,1.0039093494415283,0.00041137542575597763,35,0.0028260834515094757,1.3406404256820679,2.2888182460434336e-09,1,1.0039093494415283,10,500,3.9327304363250732,-0.6161365509033203,-0.3784782886505127,17.736608505249023,17.975000381469727,34,-0.3765418529510498,0.24395988881587982,0.09170577675104141,0.7645738124847412,1.58616304397583,0.002764271106570959,185.22840881347656,8.25,0.7645738124847412,3.441079616546631,1746512282.0698276,0,89.92383575439453,18.050939559936523,2.660245656967163,107.97480010986328
