Metrics/LagrangeMultiplier,Value/Adv,Misc/AcceptanceStep,Loss/Loss_cost_critic/Delta,Time/Rollout,Misc/Alpha,Metrics/LagrangeMultiplier/Min,Misc/xHx,Misc/gradient_norm,Train/PolicyRatio,Time/FPS,Value/cost,_runtime,Metrics/EpLen,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Train/KL,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Train/LR,Time/Epoch,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Train/PolicyRatio/Max,Time/Update,_step,Metrics/EpRet,Misc/H_inv_g,Value/reward,Misc/FinalStepNorm,_timestamp,Time/Total,Train/Entropy,Train/StopIter,Loss/Loss_pi/Delta,Train/Epoch,Loss/Loss_cost_critic,Loss/Loss_pi,Train/PolicyStd,Loss/Loss_reward_critic,Train/PolicyRatio/Min
0.37764087319374084,3.814697002724188e-09,1,-11.50779914855957,95.93489074707031,0.7523027658462524,0.37764087319374084,0.035338208079338074,0.3477016091346741,1.0003557205200195,186.43038940429688,38.21330261230469,1287.602431133,500,280.9200134277344,0,0.000395827810280025,0.0002515885862521827,0.004629179835319519,0,107.27864837646484,0.37764087319374084,220000.0,1.0003557205200195,11.343735694885254,11,21.901269912719727,0.3323115408420563,2.8684496879577637,0.24999888241291046,1743307105.8420749,1179.469482421875,1.28329336643219,10,-0.001030588522553444,10,23.38910484313965,-0.01734759658575058,0.8784983158111572,0.17869453132152557,1.0003557205200195
0.41258618235588074,-3.05175760217935e-08,1,0.8089122772216797,95.63140106201172,0.9756195545196533,0.41258618235588074,0.021012067794799805,0.22765591740608215,0.9994650483131409,186.96929931640625,42.81854248046875,1394.906264737,500,234.86000061035156,0,0.0003903690667357296,0.0003782538988161832,0.08919556438922882,0,106.96942901611328,0.41258618235588074,240000.0,0.9994651079177856,11.338005065917969,12,25.400634765625,0.27568337321281433,3.560114860534668,0.2689620852470398,1743307212.8710072,1286.494384765625,1.255757212638855,10,0.0036389827728271484,11,24.198017120361328,-0.013708613812923431,0.8542868494987488,0.2678900957107544,0.9994651079177856
0.4468691051006317,-2.1362303925798187e-08,1,-6.028669357299805,95.90591430664062,0.9486163258552551,0.4468691051006317,0.02222535014152527,0.38087785243988037,0.9987506866455078,186.48753356933594,34.70437240600586,1502.364824577,500,198.3800048828125,0,0.00044118345249444246,0.0008833979372866452,-0.006954669952392578,0,107.24577331542969,0.4468691051006317,260000.0,0.9987506866455078,11.339838981628418,13,28.393047332763672,0.23127427697181702,4.065520286560059,0.21939055621623993,1743307320.1748147,1393.7977294921875,1.2322088479995728,10,0.00036872923374176025,12,18.169347763061523,-0.013339884579181671,0.8344332575798035,0.2609354257583618,0.9987506866455078
0.48010870814323425,7.247924482811641e-09,1,4.040355682373047,96.04312896728516,1.2260963916778564,0.48010870814323425,0.01330394297838211,0.23978263139724731,0.999573290348053,186.22438049316406,28.1525821685791,1609.82775974,500,154.00999450683594,0,0.00031836016569286585,0.000301715248497203,-0.0043891072273254395,0,107.39732360839844,0.48010870814323425,280000.0,0.9995733499526978,11.35417366027832,14,29.408466339111328,0.24070945382118225,4.136829376220703,0.29513299465179443,1743307427.6333618,1501.2547607421875,1.209381103515625,10,0.0028422996401786804,13,22.20970344543457,-0.01049758493900299,0.8155260682106018,0.2565463185310364,0.9995733499526978
0.5121481418609619,-2.9945372403972215e-08,1,-0.33631134033203125,96.02182006835938,0.9601354002952576,0.5121481418609619,0.02169525809586048,0.24548891186714172,1.000650405883789,186.19558715820312,34.82147979736328,1717.554030956,500,129.08999633789062,0,0.00035724055487662554,0.00045990641228854656,0.12178146839141846,0,107.41393280029297,0.5121481418609619,300000.0,1.000650405883789,11.39208984375,15,30.954673767089844,0.2913609445095062,5.037303924560547,0.2797459661960602,1743307535.0962617,1608.7296142578125,1.2139571905136108,10,-0.0046970173716545105,14,21.87339210510254,-0.015194602310657501,0.8191724419593811,0.37832778692245483,1.000650405883789
0.5430550575256348,-1.2207030941624453e-08,1,-8.295268058776855,96.26606750488281,0.8416211009025574,0.5430550575256348,0.028235577046871185,0.3237895667552948,0.9979034066200256,185.75270080566406,28.963958740234375,1825.383707675,500,121.79000091552734,0,0.0003157530736643821,0.001482501276768744,-0.09407985210418701,0,107.67003631591797,0.5430550575256348,320000.0,0.9979034662246704,11.403950691223145,16,31.88251495361328,0.3267897665500641,5.422704696655273,0.275033175945282,1743307642.8225567,1716.44775390625,1.2027369737625122,10,-0.00011452380567789078,15,13.578124046325684,-0.015309126116335392,0.8093215823173523,0.2842479348182678,0.9979034662246704
0.572845458984375,-3.051757735406113e-09,1,-0.039452552795410156,96.36837005615234,1.1539560556411743,0.572845458984375,0.015019348822534084,0.3086075484752655,0.999967098236084,185.59776306152344,23.84382438659668,1932.811441249,500,112.01000213623047,0,0.00038919964572414756,2.3265060008270666e-05,0.025380104780197144,0,107.75991821289062,0.572845458984375,340000.0,0.999967098236084,11.391526222229004,17,30.384849548339844,0.20401008427143097,5.237696170806885,0.2354186773300171,1743307750.6522188,1824.2657470703125,1.1906914710998535,10,0.0043347906321287155,16,13.538671493530273,-0.010974335484206676,0.7991607785224915,0.30962803959846497,0.999967098236084
0.6012699604034424,1.1444091230217168e-09,1,-3.0416717529296875,96.08236694335938,1.2251404523849487,0.6012699604034424,0.013324715197086334,0.18597902357578278,0.9992015957832336,186.311279296875,20.558740615844727,2039.178716817,500,84.94000244140625,0,0.0003060624876525253,0.0005645429482683539,-0.04487326741218567,0,107.34722900390625,0.6012699604034424,360000.0,0.9992016553878784,11.264841079711914,18,29.548925399780273,0.2343815416097641,5.132987976074219,0.2871502935886383,1743307858.0800498,1931.6815185546875,1.1790218353271484,10,0.0010502291843295097,17,10.496999740600586,-0.009924106299877167,0.7902618050575256,0.2647547721862793,0.9992016553878784
0.628207802772522,-7.629394005448376e-09,1,2.157093048095703,95.04405975341797,1.0930578708648682,0.628207802772522,0.016739536076784134,0.22638410329818726,1.0000734329223633,188.14346313476562,21.45095443725586,2145.572237755,500,66.72000122070312,0,0.0003066210192628205,5.198117287363857e-05,0.05627390742301941,0,106.3018569946289,0.628207802772522,380000.0,1.0000734329223633,11.257770538330078,19,28.840776443481445,0.27610182762145996,5.741261005401611,0.3017953038215637,1743307964.4472399,2038.0633544921875,1.161454200744629,10,-0.002370007336139679,18,12.654092788696289,-0.012294113636016846,0.7771586775779724,0.3210286796092987,1.0000734329223633
0.653980016708374,1.5640258865801115e-08,1,1.1566333770751953,95.0618896484375,1.0575766563415527,0.653980016708374,0.01788158528506756,0.3086123764514923,1.0005367994308472,188.09413146972656,22.895994186401367,2252.210644924,500,76.73999786376953,0,0.000402328820200637,0.00037954639992676675,-0.00212019681930542,0,106.3297348022461,0.653980016708374,400000.0,1.0005367994308472,11.267822265625,20,30.866304397583008,0.2426435351371765,5.675025463104248,0.25661414861679077,1743308070.8407512,2144.45849609375,1.1409074068069458,10,-0.0010737469419836998,19,13.810726165771484,-0.013367860578000546,0.7619615197181702,0.3189084827899933,1.0005367994308472
0.6786854863166809,-1.1444091230217168e-09,1,-2.062069892883301,95.3167953491211,1.1858466863632202,0.6786854863166809,0.014222390949726105,0.17283812165260315,1.001114845275879,187.66244506835938,19.514108657836914,2358.860107546,500,74.68000030517578,0,0.0003523900522850454,0.0007883146754465997,0.02004420757293701,0,106.57433319091797,0.6786854863166809,420000.0,1.001114845275879,11.257515907287598,21,31.208114624023438,0.2433486431837082,5.694965839385986,0.2885741889476776,1743308177.479178,2251.09716796875,1.1209839582443237,10,0.0025157220661640167,20,11.748656272888184,-0.010852138511836529,0.7475636601448059,0.3389526903629303,1.001114845275879
0.7023311853408813,-6.103515470812226e-09,1,-3.3334531784057617,95.33673095703125,1.076030969619751,0.7023311853408813,0.017273493111133575,0.36188584566116333,1.0004863739013672,187.63092041015625,19.63426971435547,2465.279362941,500,67.73999786376953,0,0.00038664331077598035,0.00034397447598166764,0.03667032718658447,0,106.59223937988281,0.7023311853408813,440000.0,1.0004863739013672,11.25549030303955,22,32.536643981933594,0.21116816997528076,6.480533599853516,0.2272234857082367,1743308284.12863,2357.753173828125,1.1032661199569702,10,-0.0007282542064785957,21,8.415203094482422,-0.011580392718315125,0.7344369292259216,0.37562301754951477,1.0004863739013672
0.7245919704437256,-3.814697002724188e-09,1,-2.0128955841064453,95.10075378417969,1.212314486503601,0.7245919704437256,0.013608148321509361,0.17772401869297028,1.0002151727676392,188.04298400878906,14.888023376464844,2571.649670905,500,41.54999923706055,0,0.00038552226033061743,0.00015217822510749102,-0.10183081030845642,0,106.3586654663086,0.7245919704437256,460000.0,1.0002152919769287,11.257888793945312,23,30.023473739624023,0.217254638671875,5.66750955581665,0.2633809447288513,1743308390.5477023,2464.170166015625,1.0762966871261597,10,0.0009394930675625801,22,6.402307510375977,-0.010640899650752544,0.7152178287506104,0.27379220724105835,1.0002152919769287
0.7454899549484253,-4.577636492086867e-09,1,2.3697643280029297,95.04241943359375,1.1683229207992554,0.7454899549484253,0.014652235433459282,0.1744425743818283,1.0004148483276367,188.14820861816406,14.05255126953125,2678.270729094,500,34.900001525878906,0,0.00034987254184670746,0.00029328587697818875,0.07861414551734924,0,106.29917907714844,0.7454899549484253,480000.0,1.0004148483276367,11.256746292114258,24,28.69384765625,0.24286456406116486,5.790271759033203,0.2837442457675934,1743308496.9181888,2570.534912109375,1.0630216598510742,10,-0.0010431502014398575,23,8.772071838378906,-0.011684049852192402,0.7056673169136047,0.3524063527584076,1.0004148483276367
0.764999508857727,7.629394338515283e-10,1,-2.1468729972839355,95.05851745605469,1.1980369091033936,0.764999508857727,0.013934432528913021,0.14026319980621338,0.9994866847991943,188.1005401611328,11.249993324279785,2785.315826343,500,26.020000457763672,0,0.0003473436227068305,0.0003629686252679676,-0.06831714510917664,0,106.32611083984375,0.764999508857727,500000.0,0.9994866847991943,11.267568588256836,25,27.288528442382812,0.23679094016551971,5.4114990234375,0.28368428349494934,1743308603.5389116,2676.9267578125,1.0484418869018555,10,0.0009119333699345589,24,6.625198841094971,-0.010772116482257843,0.6945618987083435,0.28408920764923096,0.9994866847991943
0.7832544445991516,-3.051757735406113e-09,1,1.3161487579345703,95.49018096923828,1.156444787979126,0.7832544445991516,0.014954773709177971,0.31201690435409546,1.000942587852478,186.9678955078125,11.798362731933594,2891.88984006,500,26.110000610351562,0,0.00038201597635634243,0.0006664259708486497,0.011563777923583984,0,106.9702377319336,0.7832544445991516,520000.0,1.000942587852478,11.48001480102539,26,27.396831512451172,0.21865710616111755,5.749089241027832,0.25286486744880676,1743308710.5843813,2784.195556640625,1.0322991609573364,10,-0.0010143741965293884,25,7.941347599029541,-0.011786490678787231,0.6829686760902405,0.29565298557281494,1.000942587852478
0.8002921342849731,-3.8146971692576415e-10,1,-3.589211940765381,95.2940673828125,1.2114187479019165,0.8002921342849731,0.013628281652927399,0.28391754627227783,1.0001211166381836,187.76434326171875,8.963568687438965,2998.363029516,500,21.690000534057617,0,0.00036840251414105296,8.564239396946505e-05,-0.05385267734527588,0,106.5165023803711,0.8002921342849731,540000.0,1.0001211166381836,11.22240161895752,27,27.195322036743164,0.19931596517562866,5.716947555541992,0.2414550930261612,1743308817.158315,2890.782958984375,1.028481125831604,10,0.0009538754820823669,26,4.35213565826416,-0.010832615196704865,0.6807762980461121,0.24180030822753906,1.0001211166381836
0.8161309361457825,-3.051757735406113e-09,1,-1.519456386566162,95.16531372070312,1.4346036911010742,0.8161309361457825,0.009717747569084167,0.2613861560821533,1.0006837844848633,187.95823669433594,6.537580490112305,3104.734622675,500,16.600000381469727,0,0.00044142056140117347,0.00048345245886594057,-0.005370035767555237,0,106.4066162109375,0.8161309361457825,560000.0,1.0006837844848633,11.24127197265625,28,26.496910095214844,0.1673881560564041,5.734414577484131,0.24013566970825195,1743308923.6314952,2997.2470703125,1.0265682935714722,10,0.0013452479615807533,27,2.832679271697998,-0.009487367235124111,0.6802095770835876,0.23643027245998383,1.0006837844848633
0.8308313488960266,1.5258788677030566e-09,1,1.41961669921875,95.06037902832031,1.398605227470398,0.8308313488960266,0.010224433615803719,0.22301433980464935,1.0002654790878296,188.1272735595703,7.885427951812744,3211.291003036,500,13.979999542236328,0,0.0003443802415858954,0.00018763780826702714,0.009675994515419006,0,106.31100463867188,0.8308313488960266,580000.0,1.0002654790878296,11.250606536865234,29,28.044937133789062,0.17589497566223145,6.083466529846191,0.24600763618946075,1743309030.0032117,3103.62451171875,1.0251988172531128,10,0.0005104504525661469,28,4.252295970916748,-0.008976916782557964,0.6796786189079285,0.24610626697540283,1.0002654790878296
0.8444106578826904,0.0,1,0.2872042655944824,95.22986602783203,1.7922289371490479,0.8444106578826904,0.006226475350558758,0.09918536245822906,0.9992186427116394,187.81439208984375,7.000545978546143,3318.24911894,500,9.5,0,0.00035092793405056,0.0005524889566004276,0.05686500668525696,0,106.48811340332031,0.8444106578826904,600000.0,0.9992186427116394,11.258232116699219,30,28.450454711914062,0.14866361021995544,5.810476779937744,0.2664392292499542,1743309136.5595996,3210.1728515625,1.0152978897094727,10,0.001621096394956112,29,4.5395002365112305,-0.007355820387601852,0.6731560826301575,0.3029712736606598,0.9992186427116394
0.8570073843002319,1.5258788677030566e-09,1,0.20039892196655273,95.40225982666016,1.396364688873291,0.8570073843002319,0.01025727204978466,0.2921009361743927,1.0007065534591675,187.10548400878906,8.775096893310547,3424.904637779,500,11.380000114440918,0,0.00038544490234926343,0.0004995806375518441,-0.03136652708053589,0,106.8915786743164,0.8570073843002319,620000.0,1.0007065534591675,11.489297866821289,31,29.897197723388672,0.17375311255455017,6.36457633972168,0.24262270331382751,1743309243.5176733,3317.132568359375,1.0037798881530762,10,-0.0022526616230607033,30,4.739899158477783,-0.009608482010662556,0.6656560897827148,0.2716047465801239,1.0007065534591675
0.8688552975654602,-1.5258788677030566e-09,1,-0.4764528274536133,95.31238555908203,1.0501058101654053,0.8688552975654602,0.018136925995349884,0.204624205827713,1.0001640319824219,187.64158630371094,7.722231388092041,3531.505672027,500,18.6299991607666,0,0.0003837168915197253,0.00011604434985201806,0.07358834147453308,0,106.586181640625,0.8688552975654602,640000.0,1.0001640319824219,11.273764610290527,32,31.2587833404541,0.2599363625049591,6.291844367980957,0.27296069264411926,1743309350.1730852,3423.786376953125,0.995323657989502,10,-0.0021060509607195854,31,4.26344633102417,-0.011714532971382141,0.6598125100135803,0.345193088054657,1.0001640319824219
0.8799440264701843,5.340575981449547e-09,1,-2.097989797592163,95.24967956542969,2.6055819988250732,0.8799440264701843,0.002945906948298216,0.12173906713724136,0.9993208050727844,187.7569122314453,3.352468729019165,3637.987354047,500,14.619999885559082,0,0.00037082642666064203,0.00048024929128587246,-0.1574031561613083,0,106.52071380615234,0.8799440264701843,660000.0,0.9993208646774292,11.27100658416748,33,27.867229461669922,0.10007258504629135,5.178531169891357,0.2607473134994507,1743309456.7736983,3530.37646484375,0.991363525390625,10,0.007076659705489874,32,2.165456533432007,-0.004637873265892267,0.6576128602027893,0.1877899318933487,0.9993208646774292
0.890238344669342,1.5258788677030566e-09,1,0.31069493293762207,95.14191436767578,1.6784518957138062,0.890238344669342,0.007099236361682415,0.20251062512397766,1.0010350942611694,187.93345642089844,4.219709396362305,3744.589921826,500,9.460000038146973,0,0.00033167601213790476,0.0007318940479308367,0.0005243420600891113,0,106.42064666748047,0.890238344669342,680000.0,1.0010350942611694,11.278707504272461,34,26.518285751342773,0.1700959950685501,5.914205551147461,0.2854979336261749,1743309563.255781,3636.885986328125,0.9883264899253845,10,-0.003635058645159006,33,2.476151466369629,-0.008272931911051273,0.6559224724769592,0.1883142739534378,1.0010350942611694
0.8998686671257019,9.53674250681047e-10,1,0.7305834293365479,95.28209686279297,1.4737625122070312,0.8998686671257019,0.009208193980157375,0.26441338658332825,1.0002039670944214,187.71783447265625,4.799675464630127,3851.461645209,500,12.270000457763672,0,0.0004332807438913733,0.00014419842045754194,0.05725811421871185,0,106.54288482666016,0.8998686671257019,700000.0,1.0002039670944214,11.260774612426758,35,28.471803665161133,0.13969269394874573,5.85183048248291,0.20587384700775146,1743309669.858471,3743.481689453125,0.9756925106048584,10,-0.00047507695853710175,34,3.2067348957061768,-0.008748008869588375,0.6474201679229736,0.24557238817214966,1.0002039670944214
0.9088642001152039,-5.340575981449547e-09,1,-2.0764658451080322,95.379150390625,2.2967844009399414,0.9088642001152039,0.003791301976889372,0.15909826755523682,0.9995583891868591,187.22970581054688,2.5796802043914795,3958.177263088,500,10.739999771118164,0,0.00046285302960313857,0.00031228005536831915,-0.08458168804645538,0,106.8206558227539,0.9088642001152039,720000.0,0.9995583891868591,11.441481590270996,36,27.258272171020508,0.09152340888977051,5.166041374206543,0.21020954847335815,1743309776.7301953,3850.36181640625,0.9576852917671204,10,0.0032388721592724323,35,1.1302690505981445,-0.005509136710315943,0.6360618472099304,0.16099070012569427,0.9995583891868591
0.9171507954597473,1.5258788677030566e-09,1,-0.3035504221916199,95.39993286132812,3.2200300693511963,0.9171507954597473,0.0019288918701931834,0.14922446012496948,1.000240683555603,187.53048706054688,1.2891987562179565,4064.68540821,500,4.5,0,0.000496486434713006,0.00017021707026287913,-0.02495567500591278,0,106.64932250976562,0.9171507954597473,740000.0,1.000240683555603,11.24936580657959,37,25.772438049316406,0.06297346204519272,5.188457012176514,0.2027764469385147,1743309883.4458158,3957.062744140625,0.9342214465141296,10,0.001406530849635601,36,0.8267186284065247,-0.004102605860680342,0.6216251254081726,0.1360350251197815,1.000240683555603
0.9248021245002747,-4.577636492086867e-09,1,0.5914297699928284,95.17821502685547,1.5832690000534058,0.9248021245002747,0.007978477515280247,0.22618074715137482,0.9992201924324036,187.9025421142578,1.7750792503356934,4171.15716898,500,4.96999979019165,0,0.00037374114617705345,0.0005513931391760707,0.013407960534095764,0,106.43815612792969,0.9248021245002747,760000.0,0.9992202520370483,11.259918212890625,38,25.994131088256836,0.15601393580436707,5.514681816101074,0.24701204895973206,1743309989.953983,4063.5673828125,0.9193927645683289,10,-0.00432013301178813,37,1.418148398399353,-0.008422738872468472,0.6123438477516174,0.14944298565387726,0.9992202520370483
0.9320018291473389,5.340575981449547e-09,1,1.4213346242904663,95.11856842041016,1.1914637088775635,0.9320018291473389,0.014088605530560017,0.2961004376411438,1.0002421140670776,187.98719787597656,4.593331813812256,4277.602773007,500,10.789999961853027,0,0.0004119517980143428,0.00017117240349762142,0.09838010370731354,0,106.39022064208984,0.9320018291473389,780000.0,1.0002421140670776,11.271626472473145,39,29.248632431030273,0.1970410794019699,6.304897785186768,0.23476728796958923,1743310096.4256902,4170.0263671875,0.916898250579834,10,-0.0024825818836688995,38,2.8394830226898193,-0.010905320756137371,0.6101675629615784,0.2478230893611908,1.0002421140670776
0.9387986063957214,-1.5258788677030566e-09,1,-1.4993579387664795,95.13882446289062,1.590720295906067,0.9387986063957214,0.00790390558540821,0.19263222813606262,1.0000629425048828,188.02407836914062,2.7756600379943848,4384.481343079,500,11.079999923706055,0,0.00042908155592158437,4.4507072743726894e-05,-0.022610440850257874,0,106.3693618774414,0.9387986063957214,800000.0,1.0000629425048828,11.230506896972656,40,30.987470626831055,0.13355277478694916,5.989794731140137,0.21244511008262634,1743310202.8713377,4276.4775390625,0.9058154225349426,10,0.004281028173863888,39,1.3401250839233398,-0.006624292582273483,0.6032312512397766,0.22521264851093292,1.0000629425048828
0.9451348781585693,-1.1444091230217168e-09,1,0.15890109539031982,95.35546875,2.814399480819702,0.9451348781585693,0.002524973126128316,0.11966615915298462,1.000266194343567,187.24774169921875,2.1958487033843994,4491.04777091,500,6.78000020980835,0,0.0003832806251011789,0.00018825592997018248,-0.028994649648666382,0,106.81037139892578,0.9451348781585693,820000.0,1.0002663135528564,11.454880714416504,41,29.72119903564453,0.09434859454631805,5.891814708709717,0.2655346095561981,1743310309.7499423,4383.36279296875,0.8896236419677734,10,0.0022334554232656956,40,1.4990261793136597,-0.004390837159007788,0.594264030456543,0.19621799886226654,1.0002663135528564
0.951341986656189,-1.1062621929625038e-08,1,2.898539662361145,95.2260971069336,1.3908950090408325,0.951341986656189,0.010338103398680687,0.3261297345161438,0.9990895390510559,187.80821228027344,5.792825698852539,4597.509116416,500,19.65999984741211,0,0.000366254651453346,0.0006437790580093861,0.12456150352954865,0,106.49161529541016,0.951341986656189,840000.0,0.9990895986557007,11.265498161315918,42,33.551513671875,0.18099667131900787,6.499329090118408,0.25174736976623535,1743310416.3163142,4489.92578125,0.8831605911254883,10,-0.0045253499411046505,41,4.397565841674805,-0.008916187100112438,0.5899576544761658,0.3207795023918152,0.9990895986557007
