Misc/Lambda_star,Metrics/EpCost,Time/Total,Time/Update,Train/PolicyRatio/Std,Misc/s,Train/Epoch,Time/Rollout,Misc/r,_step,Train/PolicyRatio,Time/FPS,Misc/AcceptanceStep,Train/LR,Misc/A,Value/Adv,Loss/Loss_pi,Misc/Alpha,Value/reward,Train/Entropy,Misc/xHx,Loss/Loss_cost_critic,Time/Epoch,Misc/OptimCase,_timestamp,Loss/Loss_pi/Delta,Misc/B,Train/KL,Misc/cost_gradient_norm,Metrics/EpLen,Misc/Nu_star,Value/cost,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Misc/gradient_norm,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Max,Metrics/EpRet,Train/PolicyStd,Misc/H_inv_g,_runtime,Train/StopIter,Misc/q,Loss/Loss_reward_critic,Misc/FinalStepNorm
0,12.210000038146973,2030.904052734375,15.338264465332031,0.0009090793901123106,0.0005087450263090432,18,92.29655456542969,-0.0014469317393377423,19,0.9987143874168396,185.8134307861328,1,0,0.0129714235663414,-6.866454960174906e-09,-0.006921313237398863,1.0819001197814941,-0.08489204198122025,1.3654146194458008,0.017086589708924294,0.07854893803596497,107.63484954833984,0,1743325668.442517,-0.00701379423844628,-293037.09375,0.00016706449969206005,0.02914224937558174,1000,6.269900321960449,0.5110526084899902,-0.002831872785463929,380000.0,0.10479800403118134,0.9987143874168396,-0.06432867050170898,0.9987143874168396,-0.812574028968811,0.948287308216095,0.2724458873271942,2139.958459856,10,0.017086589708924294,0.003212113631889224,0.30061161518096924
0,11.59000015258789,2138.747314453125,15.07548713684082,2.6917903596768156e-05,5.97068210481666e-05,19,92.64591979980469,-0.0001514383329777047,20,1.0000381469726562,185.66407775878906,1,0,0.014758430421352386,1.1444091896350983e-08,-0.0027462460566312075,1.1492552757263184,-0.06444847583770752,1.3628782033920288,0.015142468735575676,0.042889002710580826,107.721435546875,0,1743325776.2516618,0.004175067180767655,-2249418.5,0.00015581701882183552,0.00832408107817173,1000,18.300655364990234,0.4643092155456543,0.0003235957119613886,400000.0,0.11175429821014404,1.0000381469726562,-0.03565993532538414,1.0000381469726562,-0.7748448252677917,0.9460670948028564,0.2787030041217804,2246.581231493,10,0.015142468735575676,0.0035357093438506126,0.2809341251850128
0,0.7599999904632568,2245.371826171875,15.628257751464844,0.0008161877049133182,0.0011739659821614623,20,90.91156005859375,-0.00032785043003968894,21,1.0011543035507202,187.7231903076172,1,0,0.01742965541779995,-8.392333938900265e-09,-0.0020615928806364536,1.0683974027633667,-0.07810371369123459,1.3736532926559448,0.017521211877465248,0.10695431381464005,106.53984832763672,0,1743325882.8737242,0.0006846531759947538,-491.9832458496094,0.00015726366837043315,0.03897874429821968,1000,4.12748384475708,0.37128502130508423,-0.00024261139333248138,420000.0,0.10836328566074371,1.0011543035507202,0.06406531110405922,1.0011543035507202,-0.6782101988792419,0.9563794136047363,0.27844682335853577,2353.315483602,10,0.017521211877465248,0.0032930979505181313,0.30929726362228394
0,5.480000019073486,2352.10400390625,15.654419898986816,1.8600820112624206e-05,0.019350364804267883,21,90.99366760253906,-9.922117897076532e-06,22,0.999973714351654,187.53262329101562,1,0,0.010135720483958721,-1.5258788677030566e-09,-0.004659699741750956,1.404712200164795,-0.06653432548046112,1.3850144147872925,0.010135725140571594,0.9919658899307251,106.64810943603516,0,1743325989.6090322,-0.002598106861114502,-1551.90869140625,0.00013881621998734772,0.14842398464679718,1000,1.0166473388671875,0.3717861473560333,0.0017296019941568375,440000.0,0.060429152101278305,0.999973714351654,0.885011576116085,0.999973714351654,-0.4636531174182892,0.9681425094604492,0.21401053667068481,2459.993828153,10,0.010135725140571594,0.005022699944674969,0.31713706254959106
0,6.380000114440918,2458.78564453125,15.164778709411621,0.0003265537670813501,0.01726529374718666,22,91.42645263671875,-0.0012276978231966496,23,0.9995381832122803,187.6326446533203,1,0,0.01564689539372921,-2.2888182460434336e-09,-0.005539892241358757,1.1274378299713135,-0.07605443149805069,1.3772577047348022,0.015734193846583366,0.8182960748672485,106.59125518798828,0,1743326096.2871733,-0.0008801924996078014,-2357.56396484375,0.00015253989840857685,0.11203161627054214,1000,1.0762865543365479,1.3255144357681274,-0.0001447834074497223,460000.0,0.15768511593341827,0.9995381832122803,-0.17366981506347656,0.9995381832122803,-0.5346785187721252,0.9610679149627686,0.2655315101146698,2565.44722704,10,0.015734193846583366,0.004877916537225246,0.3198542594909668
0,7.929999828338623,2564.234375,14.74596881866455,0.00035583178396336734,0.016230516135692596,23,90.62688446044922,0.002947400789707899,24,0.9994967579841614,189.8021697998047,1,0,0.014286590740084648,7.629394338515283e-10,-0.001559346099384129,1.1616196632385254,-0.0572594590485096,1.371352195739746,0.014821827411651611,0.6754822134971619,105.37287902832031,0,1743326201.7404385,0.003980546141974628,-3874.46337890625,0.00013079623749945313,0.12029865384101868,1000,1.1100658178329468,0.4535745084285736,-0.0009690090082585812,480000.0,0.13377179205417633,0.9994968175888062,-0.14281386137008667,0.9994968175888062,-0.5574784278869629,0.9547736048698425,0.2535252571105957,2672.79545787,10,0.014821827411651611,0.003908907528966665,0.33172234892845154
0,10.739999771118164,2671.576904296875,15.020694732666016,0.0003669585566967726,0.012268493883311749,24,92.23479461669922,-0.0015345587162300944,25,1.0005189180374146,186.47059631347656,1,0,0.011452342383563519,0.0,-0.005904106423258781,1.310564398765564,-0.06778974831104279,1.3933225870132446,0.011644287034869194,0.6044712066650391,107.2555160522461,0,1743326309.0885425,-0.004344760323874652,-9401.908203125,0.00013509945711120963,0.08522552251815796,1000,1.2767891883850098,0.981216311454773,0.0009406139142811298,500000.0,0.07695001363754272,1.000519037246704,-0.0710110068321228,1.000519037246704,-0.5152088403701782,0.9764372706413269,0.2364635020494461,2779.893520213,10,0.011644287034869194,0.004849521443247795,0.3232692778110504
0,15.670000076293945,2778.662109375,15.197040557861328,0.0004548769211396575,0.02737814001739025,25,91.79358673095703,0.0011165090836584568,26,0.999356746673584,186.9322052001953,1,0,0.01440558210015297,-1.907348501362094e-09,-0.00523799192160368,1.1764248609542847,-0.04693171754479408,1.4164389371871948,0.01445111446082592,2.345437526702881,106.99066162109375,0,1743326416.1863074,0.0006661145016551018,-8968.771484375,0.00012652708392124623,0.16218216717243195,1000,0.8546985387802124,0.9034117460250854,-0.0022847766522318125,520000.0,0.07708565890789032,0.999356746673584,1.7409663200378418,0.999356746673584,-0.4106811583042145,0.9994962811470032,0.26158761978149414,2886.821952165,10,0.01445111446082592,0.0025647447910159826,0.3322964310646057
0,10.949999809265137,2885.5947265625,15.68086051940918,2.652444709383417e-05,0.004909122362732887,26,91.14213562011719,1.5825113223399967e-05,27,1.0000375509262085,187.22555541992188,1,0,0.014883513562381268,1.5258788677030566e-09,-0.0023501154500991106,1.1592079401016235,-0.04403625428676605,1.42538583278656,0.014883564785122871,0.41737163066864014,106.8230209350586,0,1743326523.114936,0.002887876471504569,-24424.357421875,0.00013315820251591504,0.05336660146713257,1000,2.018425226211548,1.2870107889175415,-0.00017701229080557823,540000.0,0.08346293121576309,1.0000375509262085,-1.9280658960342407,1.0000375509262085,-0.39967215061187744,1.0082193613052368,0.2680550515651703,2994.61111996,10,0.014883564785122871,0.0023877325002104044,0.32968202233314514
0,10.0600004196167,2993.390625,15.292881965637207,0.0003066042554564774,0.0026399842463433743,27,92.39793395996094,0.00029124319553375244,28,0.999566376209259,185.71681213378906,1,0,0.01109805703163147,-5.340575981449547e-09,-0.0011059273965656757,1.3404899835586548,-0.04758837819099426,1.428695559501648,0.011130186729133129,0.3278176784515381,107.69084167480469,0,1743326630.9046776,0.0012441880535334349,-38334.76171875,0.00014952276251278818,0.06687258929014206,1000,2.7524123191833496,1.1459423303604126,0.002040683524683118,560000.0,0.11467711627483368,0.9995664358139038,-0.08955395221710205,0.9995664358139038,-0.4019809067249298,1.0117374658584595,0.21751432120800018,3101.546148307,10,0.011130186729133129,0.004428416024893522,0.30072009563446045
0,8.420000076293945,3100.337890625,14.914186477661133,0.001117116305977106,0.0004899832420051098,28,91.94534301757812,0.00014613423263654113,29,0.9984201788902283,187.16156005859375,1,0,0.017390863969922066,-5.7220459481754915e-09,-0.0002213312836829573,1.0710526704788208,-0.05304615572094917,1.4209938049316406,0.01743444614112377,0.12372506409883499,106.85955047607422,0,1743326737.8392386,0.0008845961128827184,-144688.515625,0.00015517754945904016,0.02395675703883171,1000,6.388809680938721,0.6959810256958008,-0.0006491136737167835,580000.0,0.14599037170410156,0.9984201788902283,-0.2040926143527031,0.9984201788902283,-0.4200582504272461,1.003745675086975,0.26260700821876526,3207.355331129,10,0.01743444614112377,0.0037793023511767387,0.31262141466140747
0,5.590000152587891,3206.141357421875,14.868191719055176,0.0004378495505079627,0.00020566982857417315,29,90.85416412353516,0.00013981980737298727,30,0.9993807673454285,189.17469787597656,1,0,0.01903548650443554,-1.5258788677030566e-09,0.0005312521243467927,1.0224717855453491,-0.06607194989919662,1.4045805931091309,0.019130535423755646,0.07366956770420074,105.72238159179688,0,1743326843.6488616,0.00075258340802975,-151925.9375,0.00016934277664404362,0.01161505002528429,1000,9.86095905303955,0.6212330460548401,7.495423778891563e-05,600000.0,0.2087424248456955,0.9993807673454285,-0.05005549639463425,0.9993807673454285,-0.6713783740997314,0.9869385361671448,0.25013113021850586,3313.904179511,10,0.019130535423755646,0.0038542565889656544,0.2866721749305725
0,0.8299999833106995,3312.690185546875,15.157526016235352,0.000557321822270751,0.0023603118024766445,30,91.3095932006836,-0.000784614123404026,31,0.9992117881774902,187.85137939453125,1,0,0.018653634935617447,-4.577636492086867e-09,-0.003371043596416712,1.0282955169677734,-0.05940793454647064,1.3939815759658813,0.01891445554792881,0.15793371200561523,106.46714782714844,0,1743326950.1976388,-0.0039022957207635045,-291.84698486328125,0.00015987777442205697,0.03669876232743263,1000,2.910914182662964,0.5354375243186951,-0.0017344965599477291,620000.0,0.18174989521503448,0.9992117881774902,0.08426414430141449,0.9992117881774902,-0.7080981731414795,0.9767685532569885,0.2626156508922577,3420.251517035,10,0.01891445554792881,0.0021197600290179253,0.31470975279808044
0,2.799999952316284,3419.016845703125,15.415512084960938,4.270882345736027e-05,0.017163770273327827,31,90.82977294921875,2.04697425942868e-06,32,1.0000604391098022,188.24359130859375,1,0,0.01147664338350296,3.051757735406113e-09,-0.004650424234569073,1.3201016187667847,-0.06420551985502243,1.3976560831069946,0.01147664338350296,0.5179364085197449,106.24532318115234,0,1743327056.544452,-0.001279380638152361,-456.755859375,0.0001269245840376243,0.09220417588949203,1000,1.0794649124145508,0.3706853985786438,0.0032884846441447735,640000.0,0.15622474253177643,1.0000604391098022,0.36000269651412964,1.0000604391098022,-0.7759640216827393,0.9806438088417053,0.23926536738872528,3527.233952468,10,0.01147664338350296,0.005408244673162699,0.3441741168498993
0,4.289999961853027,3526.01416015625,15.15725326538086,0.0014281037729233503,0.016311999410390854,32,91.72640228271484,0.0016073400620371103,33,1.0020195245742798,187.11929321289062,1,0,0.019262434914708138,-3.051757735406113e-09,-0.0035948799923062325,1.0148016214370728,-0.06848901510238647,1.400887370109558,0.019420817494392395,0.8890940546989441,106.88368225097656,0,1743327163.526961,0.0010555442422628403,-1128.234619140625,0.00016355555271729827,0.0940941721200943,1000,1.1072897911071777,0.5918893218040466,-0.0019408094231039286,660000.0,0.25751426815986633,1.0020196437835693,0.3711576461791992,1.0020196437835693,-0.8379528522491455,0.9834978580474854,0.25802138447761536,3634.162802064,10,0.019420817494392395,0.00346743525005877,0.30139029026031494
0,4.289999961853027,3632.936767578125,15.126665115356445,0.0002877224760595709,0.009758304804563522,33,91.69920349121094,0.002047775313258171,34,0.9995930790901184,187.22047424316406,1,0,0.017017284408211708,-3.051757735406113e-09,-0.0013942065415903926,1.0706669092178345,-0.06945359706878662,1.4020891189575195,0.017447007820010185,0.5264581441879272,106.825927734375,0,1743327270.4556954,0.00220067345071584,-1885.9715576171875,0.00014820342767052352,0.10405994206666946,1000,1.43161940574646,0.9989421963691711,-0.0007665639277547598,680000.0,0.12403818964958191,0.9995931386947632,-0.36263591051101685,0.9995931386947632,-0.7793078422546387,0.9848962426185608,0.2605079710483551,3739.213153575,10,0.017447007820010185,0.0027008713223040104,0.30501723289489746
0,6.269999980926514,3738.001953125,13.696460723876953,8.721587801119313e-05,0.01064941193908453,34,91.26421356201172,0.000799207016825676,35,0.9998766779899597,190.54751586914062,1,0,0.013921900652348995,-9.918212917625624e-09,-0.0021938288118690252,1.19600248336792,-0.07878350466489792,1.4004040956497192,0.013981878757476807,0.6235980987548828,104.96070098876953,0,1743327375.5062838,-0.0007996222702786326,-3691.532470703125,0.00016273735673166811,0.10431555658578873,1000,1.3704146146774292,0.5209948420524597,0.00037495908327400684,700000.0,0.18368692696094513,0.9998766779899597,0.09713995456695557,0.9998766779899597,-0.6636598706245422,0.9836832880973816,0.228324294090271,3846.119907587,10,0.013981878757476807,0.0030758304055780172,0.3235665261745453
0,11.84000015258789,3844.9140625,14.916940689086914,0.0010111309820786119,0.041232265532016754,35,91.90982055664062,-0.0009336432558484375,36,1.0014299154281616,187.2189483642578,1,0,0.018889185041189194,-1.5258788677030566e-09,-0.006619757506996393,1.0284078121185303,-0.060469213873147964,1.393304467201233,0.018910326063632965,1.370944619178772,106.82678985595703,0,1743327482.4128716,-0.004425928695127368,-3399.879638671875,0.0001450630370527506,0.2065400630235672,1000,0.6964602470397949,1.7784390449523926,-0.0005129692144691944,720000.0,0.1599530279636383,1.0014299154281616,0.7473465204238892,1.0014299154281616,-0.7152789235115051,0.9772260785102844,0.27810168266296387,3954.599652551,10,0.018910326063632965,0.002562861191108823,0.30397653579711914
