Metrics/EpLen,Metrics/EpRet,Metrics/EpCost,_timestamp,Train/PolicyStd,Train/KL,Loss/Loss_cost_critic/Delta,Time/Total,Train/PolicyRatio,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Loss/Loss_reward_critic,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Train/Entropy,Train/LR,Value/cost,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Time/FPS,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Time/Epoch,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Time/Rollout,Train/PolicyRatio/Min,_runtime,_step,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio/Max,Safety/shield_violation,Train/Epoch,Train/StopIter,Safety/shield_adv_c,Value/reward
1000,9.0568265914917,35.84000015258789,1746547788.7211158,0.832168459892273,0.01039107795804739,-0.6580963134765625,3895.489013671875,0.9997277855873108,0.01660449057817459,0.540087103843689,0.1780344843864441,0.02397197112441063,320000.0,0.540087103843689,0.5501437783241272,82.44999694824219,1.2352148294448853,0.0002519999979995191,5.239415645599365,0.011365861631929874,0.5501437783241272,82.86172485351562,0,10.71691608428955,241.365966796875,0.5501437783241272,0,145.84169006347656,95.5241928100586,0.9997277855873108,4132.690624199,16,-0.002694571390748024,0.540087103843689,-0.11429091542959213,0.9997277855873108,8.613646507263184,15,40,NaN,0.782936692237854
1000,9.434042930603027,37.25,1746548024.5599203,0.8235167860984802,0.010344735346734524,-0.5163326263427734,4131.33349609375,0.9994333386421204,0.027896776795387268,0.5718629956245422,-0.19008173048496246,0.02420603297650814,340000.0,0.5718629956245422,0.5826867818832397,80.1500015258789,1.2247645854949951,0.00024900000425986946,4.501326560974121,0.011421254836022854,0.5826867818832397,84.84234619140625,0,10.200583457946777,235.73133850097656,0.5826867818832397,0,142.58790588378906,93.14335632324219,0.9994333386421204,4377.94240666,17,0.0002340618520975113,0.5718629956245422,-0.08639413863420486,0.9994333386421204,7.767370223999023,16,40,NaN,0.7500086426734924
1000,10.023100852966309,40.52000045776367,1746548269.8115404,0.8161099553108215,0.012210671789944172,1.1274394989013672,4376.57568359375,1.0012376308441162,-0.0755927786231041,0.6038740277290344,0.11651088297367096,0.02126244641840458,360000.0,0.6038740277290344,0.6152021288871765,85.25,1.2157297134399414,0.0002460000105202198,5.832842826843262,0.010982361622154713,0.6152021288871765,81.587890625,0,11.328022956848145,245.13442993164062,0.6152021288871765,0,144.7170867919922,100.41718292236328,1.0012376308441162,4619.972147188,18,-0.0029435865581035614,0.6038740277290344,-0.16198691725730896,1.0012376308441162,9.460554122924805,17,40,NaN,0.8867679834365845
1000,10.129229545593262,40.560001373291016,1746548511.841436,0.8057588338851929,0.010358105413615704,-0.7821378707885742,4618.609375,1.0021594762802124,0.0360599160194397,0.6357252597808838,-0.0774192065000534,0.029145468026399612,380000.0,0.6357252597808838,0.6477030515670776,72.30000305175781,1.2029494047164917,0.00024300000222865492,4.896952152252197,0.011746774427592754,0.6477030515670776,82.67343139648438,0,10.54588508605957,241.9156951904297,0.6477030515670776,0,144.4794158935547,97.43618774414062,1.0021594762802124,4858.427501165,19,0.007883021607995033,0.6357252597808838,-0.12592700123786926,1.0021594762802124,7.801717281341553,18,40,NaN,0.8789466023445129
1000,10.3936767578125,38.72999954223633,1746548750.2971256,0.7915694713592529,0.01203642226755619,-0.08141708374023438,4857.0771484375,1.003566026687622,-0.10921649634838104,0.6672312617301941,-0.2594597339630127,0.02902958355844021,400000.0,0.6672312617301941,0.6800956726074219,65.3499984741211,1.1851935386657715,0.00023999999393709004,5.201972007751465,0.011123919859528542,0.6800956726074219,83.90835571289062,0,10.464468002319336,238.3552703857422,0.6800956726074219,0,141.70928955078125,96.64593505859375,1.003566026687622,5097.794167177,20,-0.00011588446795940399,0.6672312617301941,-0.2351434975862503,1.003566026687622,8.763976097106934,19,40,NaN,1.0250824689865112
1000,10.784036636352539,39.119998931884766,1746548989.6638374,0.7841185927391052,0.011232011020183563,0.5385828018188477,5096.44384765625,0.9996252655982971,0.14115867018699646,0.6989895105361938,-0.05628994107246399,0.030757319182157516,420000.0,0.6989895105361938,0.7124236822128296,83.44999694824219,1.1757382154464722,0.00023700000019744039,3.9912242889404297,0.011274687014520168,0.7124236822128296,83.5871353149414,0,11.003050804138184,239.2712860107422,0.7124236822128296,0,138.78518676757812,100.48603057861328,0.9996252655982971,5348.722186808,21,0.001727735623717308,0.6989895105361938,-0.09398482739925385,0.9996252655982971,8.16871166229248,20,40,NaN,1.0800994634628296
1000,11.597929954528809,37.4900016784668,1746549240.5917516,0.7701764106750488,0.012199743650853634,-0.4618263244628906,5347.37353515625,1.0029865503311157,-0.1529972404241562,0.7307040691375732,0.10814675688743591,0.03360745310783386,440000.0,0.7307040691375732,0.7446073889732361,74.25,1.1577812433242798,0.00023400000645779073,4.800521373748779,0.012082631699740887,0.7446073889732361,79.73389434814453,0,10.541224479675293,250.8343505859375,0.7446073889732361,0,149.73828125,101.09600067138672,1.0029866695404053,5602.216260691,22,0.002850133925676346,0.7307040691375732,-0.24698206782341003,1.0029866695404053,9.572410583496094,21,40,NaN,1.1418441534042358
1000,11.861393928527832,35.11000061035156,1746549494.0860472,0.7609261274337769,0.010598001070320606,-1.409520149230957,5600.8857421875,1.0028618574142456,0.06127673387527466,0.7621780633926392,-0.10201700776815414,0.030616391450166702,460000.0,0.7621780633926392,0.7765284180641174,67.5,1.1457138061523438,0.00023099999816622585,4.290582656860352,0.011618643999099731,0.7765284180641174,78.9208984375,0,9.131704330444336,253.41830444335938,0.7765284180641174,0,156.53775024414062,96.88044738769531,1.0028618574142456,5844.638800104,23,-0.00299106165766716,0.7621780633926392,-0.18570533394813538,1.0028618574142456,8.085888862609863,22,40,NaN,1.069749355316162
1000,12.339753150939941,34.310001373291016,1746549736.5085473,0.745651364326477,0.011342791840434074,0.21312427520751953,5843.2900390625,1.001894474029541,0.023138299584388733,0.7934678792953491,0.01789867877960205,0.03127817437052727,480000.0,0.7934678792953491,0.8081761002540588,68.0999984741211,1.125423550605774,0.0002280000044265762,4.003625869750977,0.01179994735866785,0.8081761002540588,82.53107452392578,0,9.344828605651855,242.33297729492188,0.8081761002540588,0,144.30169677734375,98.03114318847656,1.001894474029541,6098.844800004,24,0.0006617829203605652,0.7934678792953491,-0.16256703436374664,1.001894474029541,7.685277462005615,23,40,NaN,1.07985520362854
1000,12.5244779586792,36.36000061035156,1746549990.7137659,0.7387359142303467,0.012924691662192345,0.6316890716552734,6097.4873046875,1.002567172050476,-0.03812573850154877,0.8245499730110168,-0.07920943200588226,0.037219591438770294,500000.0,0.8245499730110168,0.8397185206413269,66.44999694824219,1.1160764694213867,0.00022499999613501132,4.428164005279541,0.01193905621767044,0.8397185206413269,78.70693969726562,0,9.976517677307129,254.10720825195312,0.8397185206413269,0,155.0442657470703,99.06280517578125,1.002567172050476,6351.869677712,25,0.005941417068243027,0.8245499730110168,-0.2006927728652954,1.002567172050476,8.033834457397461,24,40,NaN,1.1419323682785034
1000,12.307072639465332,36.040000915527344,1746550243.7397342,0.7269534468650818,0.01302332989871502,1.291642189025879,6350.53564453125,0.9995818734169006,0.11253461986780167,0.8558116555213928,-0.09689163416624069,0.033423177897930145,520000.0,0.8558116555213928,0.8711557984352112,77.55000305175781,1.0999705791473389,0.00022200000239536166,4.455615043640137,0.012602496892213821,0.8711557984352112,79.07005310058594,0,11.268159866333008,252.94027709960938,0.8711557984352112,0,151.5800018310547,101.36017608642578,0.9995818734169006,6600.894090741,26,-0.003796413540840149,0.8558116555213928,-0.08815815299749374,0.9995818734169006,7.54915714263916,25,40,NaN,1.089235782623291
1000,12.2948579788208,34.540000915527344,1746550492.7638292,0.7099412679672241,0.013899029232561588,-1.3848772048950195,6599.54443359375,1.002910852432251,-0.20002136379480362,0.8866060972213745,-0.007569961249828339,0.028886696323752403,540000.0,0.8866060972213745,0.9024124145507812,58.29999923706055,1.0762841701507568,0.00021899999410379678,5.260702133178711,0.012500394135713577,0.9024124145507812,80.34117126464844,0,9.883282661437988,248.93838500976562,0.9024124145507812,0,152.2001495361328,96.73812866210938,1.002910852432251,6848.055029378,27,-0.004536481574177742,0.8866060972213745,-0.28817951679229736,1.002910852432251,8.490606307983398,26,40,NaN,1.200624704360962
1000,12.285378456115723,37.77000045776367,1746550739.9244983,0.7024333477020264,0.01217076275497675,2.0442676544189453,6846.70361328125,1.000226616859436,0.24842747300863266,0.9181125164031982,-0.3288659453392029,0.0299442857503891,560000.0,0.9181125164031982,0.9337223172187805,93.4000015258789,1.0656931400299072,0.00021600000036414713,5.001547813415527,0.012207252904772758,0.9337223172187805,80.95094299316406,0,11.927550315856934,247.063232421875,0.9337223172187805,0,148.7085418701172,98.35460662841797,1.000226616859436,7099.267559597,28,0.0010575894266366959,0.9181125164031982,-0.0397520437836647,1.000226616859436,8.185819625854492,27,40,NaN,1.099783182144165
1000,12.41409683227539,38.7400016784668,1746550991.1372201,0.6979979872703552,0.012512640096247196,-1.0285940170288086,7097.9228515625,1.001083493232727,-0.16249976307153702,0.9498127698898315,0.02210293710231781,0.033593494445085526,580000.0,0.9498127698898315,0.9651471972465515,79.05000305175781,1.0593510866165161,0.00021300000662449747,5.010700225830078,0.012219415046274662,0.9651471972465515,79.64308166503906,0,10.898956298828125,251.120361328125,0.9651471972465515,0,154.71372985839844,96.40656280517578,1.0010836124420166,7347.063209666,29,0.0036492086946964264,0.9498127698898315,-0.20225180685520172,1.0010836124420166,8.960343360900879,28,40,NaN,1.1377589702606201
1000,12.498481750488281,39.529998779296875,1746551238.932534,0.6887261271476746,0.012312833219766617,0.4989051818847656,7345.68701171875,1.002343773841858,0.045323729515075684,0.9817115068435669,-0.2571914792060852,0.0381702221930027,600000.0,0.9817115068435669,0.9967294335365295,79.75,1.0459835529327393,0.0002099999983329326,4.564164161682129,0.012100784108042717,0.9967294335365295,80.75102233886719,0,11.39786148071289,247.6748809814453,0.9967294335365295,0,149.87710571289062,97.79769897460938,1.002343773841858,7595.635769857,30,0.004576727747917175,0.9817115068435669,-0.15692807734012604,1.002343773841858,8.432665824890137,29,40,NaN,1.1956076622009277
1000,12.674851417541504,38.0,1746551487.5055926,0.6703771948814392,0.01521746814250946,-2.0840492248535156,7594.30126953125,1.004847526550293,-0.21084894239902496,1.0129233598709106,0.06541125476360321,0.03862984851002693,620000.0,1.0129233598709106,1.02836012840271,53.900001525878906,1.0189090967178345,0.00020700000459328294,4.676328659057617,0.012152264825999737,1.02836012840271,80.48722076416016,0,9.313812255859375,248.48666381835938,1.02836012840271,0,153.41937255859375,95.06722259521484,1.004847526550293,7835.272430052,31,0.00045962631702423096,1.0129233598709106,-0.367777019739151,1.004847526550293,8.729754447937012,30,40,NaN,1.1331082582473755
1000,12.66406536102295,38.36000061035156,1746551727.1424649,0.6538127660751343,0.013538380153477192,1.0148382186889648,7833.91259765625,1.0037822723388672,0.0364568829536438,1.0439529418945312,0.1487044394016266,0.03310840204358101,640000.0,1.0439529418945312,1.0600628852844238,66.0,0.9939365983009338,0.00020399999630171806,4.938930511474609,0.012501533143222332,1.0600628852844238,83.4997329711914,0,10.32865047454834,239.521728515625,1.0600628852844238,0,145.5238800048828,93.99777221679688,1.0037822723388672,8081.91495497,32,-0.005521446466445923,1.0439529418945312,-0.3313201367855072,1.0037822723388672,9.180591583251953,31,40,NaN,1.3001306056976318
1000,12.679035186767578,33.33000183105469,1746551973.784247,0.6351098418235779,0.014500479213893414,-1.4286317825317383,8080.55078125,1.0053091049194336,-0.07141983509063721,1.0742305517196655,-0.047530218958854675,0.031618211418390274,660000.0,1.0742305517196655,1.0915049314498901,49.349998474121094,0.9647964239120483,0.0002010000025620684,4.588805675506592,0.01309816911816597,1.0915049314498901,81.1231460571289,0,8.900018692016602,246.5387725830078,1.0915049314498901,0,146.9830780029297,99.55555725097656,1.0053091049194336,8327.174349526,33,-0.0014901906251907349,1.0742305517196655,-0.4027399718761444,1.0053091049194336,8.664436340332031,32,40,NaN,1.1946810483932495
1000,12.6652193069458,33.34000015258789,1746552219.043796,0.6254680156707764,0.013310409151017666,-0.09405231475830078,8325.833984375,1.0030395984649658,0.2027980089187622,1.1047167778015137,-0.25767871737480164,0.03075585328042507,680000.0,1.1047167778015137,1.122721791267395,73.8499984741211,0.9495090842247009,0.00019799999427050352,4.577741622924805,0.012323125265538692,1.122721791267395,81.57624816894531,0,8.8059663772583,245.16940307617188,1.122721791267395,0,152.2389373779297,92.93035888671875,1.0030395984649658,8574.789769704,34,-0.0008623581379652023,1.1047167778015137,-0.1999419629573822,1.0030395984649658,8.405901908874512,33,40,NaN,1.1567001342773438
1000,12.424790382385254,29.799999237060547,1746552466.659512,0.6117571592330933,0.013363189063966274,-0.3702239990234375,8573.453125,1.0024851560592651,-0.04579775035381317,1.1347427368164062,0.02386469766497612,0.03369687870144844,700000.0,1.1347427368164062,1.1534985303878784,55.45000076293945,0.9272838830947876,0.00019500000053085387,3.9121532440185547,0.01247244980186224,1.1534985303878784,80.79730224609375,0,8.435742378234863,247.5330047607422,1.1534985303878784,0,150.79217529296875,96.7406997680664,1.0024851560592651,8814.831808309,35,0.002941025421023369,1.1347427368164062,-0.24573971331119537,1.0024851560592651,7.2287821769714355,34,40,NaN,1.1686393022537231
1000,12.347273826599121,29.950000762939453,1746552706.701617,0.602652907371521,0.013865040615200996,-0.8379368782043457,8813.4931640625,1.001643180847168,0.07809872925281525,1.164412260055542,0.04194142296910286,0.04121031612157822,720000.0,1.164412260055542,1.183899164199829,56.75,0.9122236967086792,0.00019200000679120421,3.452450752258301,0.012782311998307705,1.183899164199829,83.34656524658203,0,7.597805500030518,239.96189880371094,1.183899164199829,0,148.94895935058594,91.01283264160156,1.001643180847168,9050.524399583,36,0.007513437420129776,1.164412260055542,-0.16764098405838013,1.001643180847168,6.348226547241211,35,40,NaN,1.0914947986602783
1000,12.103076934814453,29.989999771118164,1746552942.3940392,0.5970994234085083,0.015971044078469276,0.9347014427185059,9049.19140625,1.0028201341629028,-0.003555670380592346,1.1941825151443481,-0.14259392023086548,0.036660537123680115,740000.0,1.1941825151443481,1.2139732837677002,68.0,0.9028953313827515,0.00018899999849963933,4.12410306930542,0.01302353199571371,1.2139732837677002,84.88294982910156,0,8.532506942749023,235.6185760498047,1.2139732837677002,0,139.05050659179688,96.56800842285156,1.0028201341629028,9289.620958165,37,-0.004549778997898102,1.1941825151443481,-0.17119665443897247,1.0028201341629028,7.337841510772705,36,40,NaN,1.202885389328003
1000,12.675947189331055,30.049999237060547,1746553181.4904566,0.5899090766906738,0.014108316972851753,-0.5384116172790527,9288.283203125,1.0027413368225098,-0.16282542049884796,1.2236229181289673,0.18207892775535583,0.038834117352962494,760000.0,1.2236229181289673,1.2437669038772583,56.400001525878906,0.8908069133758545,0.00018600000475998968,4.281985759735107,0.012873065657913685,1.2437669038772583,83.67709350585938,0,7.994095325469971,239.0140380859375,1.2437669038772583,0,142.6768341064453,96.33714294433594,1.0027413368225098,9534.811804569,38,0.002173580229282379,1.2236229181289673,-0.33402207493782043,1.0027413368225098,8.14695930480957,37,40,NaN,1.32967209815979
1000,12.877222061157227,29.510000228881836,1746553426.681186,0.578775942325592,0.013876846060156822,0.1925797462463379,9533.46484375,1.001901388168335,0.11943738162517548,1.2529844045639038,0.19435349106788635,0.03295864164829254,780000.0,1.2529844045639038,1.2732772827148438,61.95000076293945,0.8717689514160156,0.0001829999964684248,3.851198434829712,0.012813390232622623,1.2732772827148438,81.60028839111328,0,8.186675071716309,245.09716796875,1.2732772827148438,0,146.7581329345703,98.33895111083984,1.001901388168335,9769.560066447,39,-0.005875475704669952,1.2529844045639038,-0.21458469331264496,1.001901388168335,7.264863967895508,38,40,NaN,1.2606757879257202
1000,13.29317855834961,30.8700008392334,1746553661.429304,0.5736747980117798,0.01460246555507183,0.7031421661376953,9768.205078125,1.0011281967163086,-0.02547571063041687,1.2824952602386475,-0.23658959567546844,0.031876206398010254,800000.0,1.2824952602386475,1.3026422262191772,67.6500015258789,0.8628448247909546,0.00018000000272877514,4.328226566314697,0.01271485909819603,1.3026422262191772,85.23548889160156,0,8.889817237854004,234.64404296875,1.3026422262191772,0,137.96176147460938,96.6822280883789,1.0011283159255981,10015.553230544,40,-0.0010824352502822876,1.2824952602386475,-0.24006040394306183,1.0011283159255981,8.117359161376953,39,40,NaN,1.4261318445205688
1000,13.190695762634277,30.31999969482422,1746553907.4228766,0.5659488439559937,0.01377859152853489,-0.8385372161865234,10014.2041015625,1.0045298337936401,-0.026897326111793518,1.3119585514068604,-0.17557957768440247,0.037959687411785126,820000.0,1.3119585514068604,1.3318439722061157,62.599998474121094,0.8490904569625854,0.00017699999443721026,4.044271945953369,0.012546365149319172,1.3318439722061157,81.33556365966797,0,8.05128002166748,245.8948974609375,1.3318439722061157,0,147.34494018554688,98.54987335205078,1.0045298337936401,10251.826877217,41,0.006083481013774872,1.3119585514068604,-0.26695773005485535,1.0045298337936401,7.8623857498168945,40,40,NaN,1.2161636352539062
