Metrics/EpLen,TotalEnvSteps,Value/Adv,Misc/xHx,Loss/Loss_cost_critic,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Misc/AcceptanceStep,Train/PolicyRatio/Max,Time/Total,Train/PolicyRatio/Min,Train/KL,_runtime,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Metrics/EpRet,Safety/EpCostShield,Safety/shield_violation,Misc/FinalStepNorm,Misc/gradient_norm,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Value/reward,Loss/Loss_reward_critic,Train/Epoch,Train/PolicyStd,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Train/Entropy,Value/cost,Metrics/LagrangeMultiplier/Max,Train/LR,Time/Rollout,Time/Update,Misc/Alpha,Metrics/EpCost,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,_timestamp,Safety/ShieldLagrangeMultiplier/Min,_step,Time/FPS,Time/Epoch,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std
1000,220000.0,4.577636492086867e-09,0.0019195637432858348,8.274063110351562,1.0011447668075562,0.9597358703613281,-0.4424448311328888,1,1.0011447668075562,807.4510498046875,1.0011447668075562,0.0002680402249097824,879.467714076,0.14834348857402802,0,0.10480214655399323,0.6058468222618103,42.20000076293945,6.752178192138672,0.33828505873680115,0.04947908595204353,0.3816121220588684,0.0008093880605883896,0.03186663240194321,0.011029978282749653,10,1.3018609285354614,0.06852594017982483,0.004805731121450663,0.36057049036026,1.6825186014175415,2.758129358291626,0.3816121220588684,0,55.3501091003418,15.456341743469238,3.227844476699829,28.6200008392334,10,0.36057049036026,1746497175.8680172,0.36057049036026,11,282.4600524902344,70.80647277832031,0.3816121220588684,0
1000,240000.0,4.00543198608716e-09,0.0034180874936282635,10.606670379638672,0.9988369345664978,2.3326072692871094,-0.32425323128700256,1,0.9988369345664978,878.5391235351562,0.9988369345664978,0.0003219209029339254,951.294355409,0.4583476185798645,0,0.12662114202976227,0.6117346882820129,65.30000305175781,4.500063419342041,0.30628731846809387,0.07919702678918839,0.41529157757759094,0.0008224255288951099,0.01883719488978386,0.007977962493896484,11,1.3318296670913696,0.11819159984588623,-0.0030520157888531685,0.38917872309684753,1.704721450805664,1.9437345266342163,0.41529157757759094,0,54.799503326416016,16.229785919189453,2.418926954269409,29.049999237060547,10,0.38917872309684753,1746497246.9550335,0.38917872309684753,12,281.57391357421875,71.02931213378906,0.41529157757759094,0
1000,260000.0,-3.814697002724188e-09,0.00393950380384922,8.74471378326416,1.003453254699707,-1.8619565963745117,-0.44450482726097107,1,1.003453254699707,950.3668212890625,1.003453254699707,0.00038457149639725685,1022.296045467,-0.5100932121276855,0,0.13409988582134247,1.0491408109664917,39.849998474121094,5.882235050201416,0.3021496832370758,0.10082156956195831,0.44775107502937317,0.0024418761022388935,0.034287046641111374,0.01151480432599783,12,1.3447662591934204,-0.1202515959739685,0.003536841832101345,0.41711291670799255,1.7146114110946655,2.798137903213501,0.44775107502937317,0,55.89690399169922,15.873030662536621,2.2531685829162598,22.229999542236328,10,0.41711291670799255,1746497318.7818348,0.41711291670799255,13,278.66815185546875,71.76995849609375,0.44775107502937317,0
1000,280000.0,-8.392333938900265e-09,0.004338133614510298,6.637677192687988,1.001688838005066,-2.107036590576172,-0.38507315516471863,1,1.001688838005066,1021.3710327148438,1.001688838005066,0.0003865836188197136,1094.551668103,-0.23405060172080994,0,0.12342170625925064,1.2039525508880615,27.850000381469727,3.626661777496338,0.26500532031059265,0.16204653680324554,0.4789247512817383,0.0011941606644541025,0.05748910456895828,0.013658788055181503,13,1.3667768239974976,0.05943167209625244,0.002143983729183674,0.4439052939414978,1.7308632135391235,1.66415274143219,0.4789247512817383,0,55.21627426147461,15.731176376342773,2.147153377532959,19.170000076293945,10,0.4439052939414978,1746497389.7835066,0.4439052939414978,14,281.8987121582031,70.94746398925781,0.4789247512817383,0
1000,300000.0,-2.2888182460434336e-09,0.004090514499694109,11.434226036071777,1.001050591468811,4.796548843383789,-0.3819147050380707,1,1.0010507106781006,1093.62451171875,1.0010507106781006,0.0003332554770167917,1163.974219798,-0.16324804723262787,0,0.1334448903799057,1.4129018783569336,50.20000076293945,5.148601531982422,0.29507163166999817,0.11396007984876633,0.5093173980712891,0.0007429646793752909,0.1432945728302002,0.014563743956387043,14,1.3883289098739624,0.0031584501266479492,0.0009049559012055397,0.47077083587646484,1.7466411590576172,2.559800863265991,0.5093173980712891,0,56.361331939697266,15.837968826293945,2.2111871242523193,23.1299991607666,10,0.47077083587646484,1746497462.039032,0.47077083587646484,15,277.01092529296875,72.1993179321289,0.5093173980712891,0
1000,320000.0,3.433227480087453e-09,0.0034381623845547438,7.539757251739502,1.0027602910995483,-3.8944687843322754,-0.3976677358150482,1,1.0027602910995483,1163.0399169921875,1.0027602910995483,0.00033025688026100397,1235.480317064,-0.12622356414794922,0,0.11671002954244614,1.5956051349639893,38.20000076293945,5.7722487449646,0.2814876437187195,0.09273450821638107,0.5390819907188416,0.0019517362816259265,0.15606941282749176,0.018212243914604187,15,1.4295978546142578,-0.01575303077697754,0.003648499958217144,0.4971787929534912,1.7754427194595337,1.7296074628829956,0.5390819907188416,0,53.925498962402344,15.433673858642578,2.4118547439575195,23.579999923706055,10,0.4971787929534912,1746497531.4615304,0.4971787929534912,16,288.35400390625,69.35919189453125,0.5390819907188416,0
1000,340000.0,1.0681151962899094e-08,0.004475892521440983,8.391816139221191,0.9997572898864746,0.8520588874816895,-0.37741294503211975,1,0.9997572898864746,1234.5489501953125,0.9997572898864746,0.0003401610883884132,1307.464882378,-1.0253093242645264,0,0.14131517708301544,2.7006115913391113,42.04999923706055,4.847666263580322,0.2987194359302521,0.12275483459234238,0.5680570602416992,0.00017162197036668658,0.19819198548793793,0.020023470744490623,16,1.4494785070419312,0.020254790782928467,0.0018112268298864365,0.5233860611915588,1.7888823747634888,1.6125962734222412,0.5680570602416992,0,55.52627944946289,15.918980598449707,2.1138525009155273,20.459999084472656,10,0.5233860611915588,1746497602.9675913,0.5233860611915588,17,279.9344787597656,71.44529724121094,0.5680570602416992,0
1000,360000.0,-1.9836425835251248e-08,0.0041433945298194885,9.598587989807129,1.0011019706726074,1.2067718505859375,-0.359789103269577,1,1.0011019706726074,1306.5382080078125,1.0011019706726074,0.00029837863985449076,1377.213654428,-0.6483401656150818,0,0.1451343446969986,3.488981246948242,56.25,5.656442165374756,0.3188647925853729,0.10159698873758316,0.5964158177375793,0.0007792108808644116,0.30976688861846924,0.023087305948138237,17,1.4432083368301392,0.017623841762542725,0.0030638352036476135,0.550063967704773,1.784677505493164,2.0954060554504395,0.5964158177375793,0,56.22206497192383,15.705826759338379,2.1970317363739014,21.219999313354492,10,0.550063967704773,1746497674.9522994,0.550063967704773,18,278.0561828613281,71.92790985107422,0.5964158177375793,0
1000,380000.0,-2.2888183792701966e-08,0.0032059208024293184,8.775751113891602,1.0028295516967773,-0.8228368759155273,-0.39948391914367676,1,1.0028295516967773,1376.2891845703125,1.0028295516967773,0.000297709833830595,1447.756722572,-0.27816084027290344,0,0.12737096846103668,4.128134727478027,39.54999923706055,4.673541069030762,0.31813275814056396,0.07949347794055939,0.624377965927124,0.002000851323828101,0.31041133403778076,0.03198178485035896,18,1.456756591796875,-0.03969481587409973,0.008894478902220726,0.5764271020889282,1.7942909002304077,1.917391061782837,0.624377965927124,0,54.22524642944336,15.469898223876953,2.4976866245269775,22.790000915527344,10,0.5764271020889282,1746497744.7009118,0.5764271020889282,19,286.9639587402344,69.6951675415039,0.624377965927124,0
1000,400000.0,-4.577636492086867e-09,0.005949974991381168,10.434978485107422,1.001574993133545,1.6592273712158203,-0.3828221559524536,1,1.001574993133545,1446.833251953125,1.001574993133545,0.00030987936770543456,1517.662174549,0.7674176096916199,0,0.16192977130413055,4.883633613586426,48.099998474121094,4.990706443786621,0.29688191413879395,0.07682827860116959,0.6520880460739136,0.0011136883404105902,0.35911130905151367,0.02959466353058815,19,1.4863356351852417,0.016661763191223145,-0.002387121319770813,0.6029238104820251,1.8146415948867798,2.3801016807556152,0.6520880460739136,0,54.97138214111328,15.518860816955566,1.8333992958068848,23.780000686645508,10,0.6029238104820251,1746497815.244171,0.6029238104820251,20,283.7271423339844,70.49026489257812,0.6520880460739136,0
1000,420000.0,8.392333938900265e-09,0.00439474917948246,8.21884822845459,1.002670168876648,-2.216130256652832,-0.4264319837093353,1,1.002670168876648,1516.736083984375,1.002670168876648,0.000326530629536137,1587.375551266,1.2798206806182861,0,0.1333833634853363,5.5061821937561035,34.25,4.807951927185059,0.28454381227493286,0.08728130161762238,0.6796968579292297,0.0018880664138123393,0.43546777963638306,0.02877357229590416,20,1.5369685888290405,-0.043609827756881714,-0.0008210912346839905,0.6289014220237732,1.8483911752700806,2.3783764839172363,0.6796968579292297,0,54.308982849121094,15.54133415222168,2.1332781314849854,25.059999465942383,10,0.6289014220237732,1746497885.1494696,0.6289014220237732,21,286.326416015625,69.85034942626953,0.6796968579292297,0
1000,440000.0,9.155272984173735e-09,0.005262967199087143,7.413732051849365,1.0042177438735962,-0.8051161766052246,-0.4429194927215576,1,1.0042178630828857,1586.4461669921875,1.0042178630828857,0.00032510689925402403,1655.768425681,0.26273125410079956,0,0.1497034877538681,5.529270648956299,35.29999923706055,5.536313056945801,0.291830837726593,0.10572725534439087,0.7071626782417297,0.002982423407956958,0.43020200729370117,0.027193769812583923,21,1.5778350830078125,-0.01648750901222229,-0.0015798024833202362,0.6544831991195679,1.874922275543213,2.6769683361053467,0.7071626782417297,0,54.104759216308594,15.549381256103516,1.949392318725586,24.239999771118164,10,0.6544831991195679,1746497954.8629205,0.6544831991195679,22,287.1329040527344,69.65415954589844,0.7071626782417297,0
1000,460000.0,-6.103515470812226e-09,0.002256103092804551,5.4915924072265625,1.0018844604492188,-1.9221396446228027,-0.4079742133617401,1,1.0018844604492188,1654.841796875,1.0018844604492188,0.000290657946607098,1724.185430877,-0.641292929649353,0,0.10033389180898666,4.975364685058594,16.549999237060547,3.490063190460205,0.29873234033584595,0.07360763102769852,0.7342104911804199,0.0013325148029252887,0.31786566972732544,0.027196604758501053,22,1.611749291419983,0.034945279359817505,2.8349459171295166e-06,0.6787337064743042,1.8961378335952759,1.6289021968841553,0.7342104911804199,0,52.253746032714844,16.082908630371094,2.977382183074951,20.700000762939453,10,0.6787337064743042,1746498023.2557404,0.6787337064743042,23,292.6685485839844,68.33668518066406,0.7342104911804199,0
1000,480000.0,0.0,0.002143019577488303,4.806278705596924,1.0010732412338257,-0.6853137016296387,-0.38135668635368347,1,1.0010732412338257,1723.259521484375,1.0010732412338257,0.00030902179423719645,1790.567305484,-0.5404712557792664,0,0.09507141262292862,4.454812049865723,24.950000762939453,3.151958465576172,0.2904362976551056,0.06146804615855217,0.7607102394104004,0.0007589242304675281,0.36021673679351807,0.02844591625034809,23,1.6659713983535767,0.02661752700805664,0.0012493114918470383,0.7022546529769897,1.9290742874145508,1.3527494668960571,0.7607102394104004,0,52.75019836425781,15.611272811889648,3.0549275875091553,18.610000610351562,10,0.7022546529769897,1746498091.6728292,0.7022546529769897,24,292.5623779296875,68.36148834228516,0.7607102394104004,0
1000,500000.0,0.0,0.002147840801626444,3.3935580253601074,1.0012222528457642,-1.4127206802368164,-0.412812739610672,1,1.0012223720550537,1789.6285400390625,1.0012223720550537,0.00035671089426614344,1858.713156377,-0.07173046469688416,0,0.09561634063720703,3.311533212661743,8.399999618530273,2.2813313007354736,0.2917729616165161,0.11969195306301117,0.7862380743026733,0.0008642351604066789,0.15936076641082764,0.028279589489102364,24,1.7007471323013306,-0.031456053256988525,-0.00016632676124572754,0.7241855263710022,1.949951171875,0.990904688835144,0.7862380743026733,0,50.843807220458984,15.470236778259277,3.051496982574463,13.40999984741211,10,0.7241855263710022,1746498158.0546718,0.7241855263710022,25,301.59515380859375,66.3140640258789,0.7862380743026733,0
1000,520000.0,1.2207030941624453e-08,0.003821262624114752,4.671209335327148,1.0017610788345337,1.277651309967041,-0.41572415828704834,1,1.0017611980438232,1857.774169921875,1.0017611980438232,0.0003030709340237081,1927.513930029,-0.5426536202430725,0,0.13286547362804413,2.711472272872925,22.700000762939453,3.4756340980529785,0.3039647042751312,0.11630406230688095,0.8106548190116882,0.001245242659933865,0.4205276370048523,0.02708759345114231,25,1.7331136465072632,-0.0029114186763763428,-0.0011919960379600525,0.7455118298530579,1.9687467813491821,1.9526722431182861,0.8106548190116882,0,52.378929138183594,15.69840145111084,2.2877628803253174,10.960000038146973,10,0.7455118298530579,1746498226.2005713,0.7455118298530579,26,293.7834777832031,68.07734680175781,0.8106548190116882,0
1000,540000.0,3.051757735406113e-09,0.002010810188949108,4.027641296386719,1.0027837753295898,-0.6435680389404297,-0.430589884519577,1,1.0027837753295898,1926.4525146484375,1.0027837753295898,0.0003685395058710128,1998.252860615,0.31186729669570923,0,0.08905097097158432,2.781492233276367,16.450000762939453,3.333742141723633,0.2808452248573303,0.09128878265619278,0.8338717818260193,0.0019684263970702887,0.45017075538635254,0.0296553373336792,26,1.7378883361816406,-0.014865726232528687,0.002567743882536888,0.7659408450126648,1.9715566635131836,1.4771062135696411,0.8338717818260193,0,52.71834945678711,15.89195442199707,3.1537580490112305,8.989999771118164,10,0.7659408450126648,1746498295.0011706,0.7659408450126648,27,291.50128173828125,68.61033630371094,0.8338717818260193,0
1000,560000.0,-4.959106458812812e-09,0.0034942699130624533,5.728060245513916,1.0018863677978516,1.7004189491271973,-0.3659389019012451,1,1.0018863677978516,1997.326171875,1.0018863677978516,0.00031686254078522325,2067.442484323,-0.18705210089683533,0,0.12158355861902237,3.287705183029175,37.45000076293945,3.8901937007904053,0.2908780574798584,0.08597105741500854,0.8561491966247559,0.0013339195866137743,0.5670814514160156,0.03231754153966904,27,1.7587312459945679,0.06465098261833191,0.0026622042059898376,0.786766529083252,1.9832981824874878,1.7105896472930908,0.8561491966247559,0,54.80442810058594,15.877988815307617,2.3924129009246826,10.319999694824219,10,0.786766529083252,1746498365.7402678,0.786766529083252,28,282.9557189941406,70.68243408203125,0.8561491966247559,0
1000,580000.0,7.629394005448376e-09,0.002981514437124133,5.886609077453613,1.0020489692687988,0.15854883193969727,-0.3423488140106201,1,1.0020489692687988,2066.4833984375,1.0020489692687988,0.00029503536643460393,2137.155271315,1.031785488128662,0,0.12337392568588257,3.8027191162109375,38.099998474121094,3.339139461517334,0.3195355534553528,0.0486137755215168,0.8777096271514893,0.0014488400192931294,0.5163601636886597,0.02927241660654545,28,1.7770131826400757,0.023590087890625,-0.0030451249331235886,0.8080005049705505,1.993407130241394,1.5761308670043945,0.8777096271514893,0,53.57613754272461,15.525269508361816,2.5899763107299805,11.5,10,0.8080005049705505,1746498434.9296882,0.8080005049705505,29,289.4295959472656,69.10143280029297,0.8777096271514893,0
1000,600000.0,1.907348590179936e-08,0.004734699614346027,4.50598669052124,1.0026363134384155,-1.380622386932373,-0.3811727464199066,1,1.0026363134384155,2136.229736328125,1.0026363134384155,0.0003066449717152864,2206.879699821,0.25069481134414673,0,0.14559024572372437,5.338801860809326,24.899999618530273,3.200594902038574,0.29922688007354736,0.09271595627069473,0.8987568020820618,0.001864126999862492,0.5649537444114685,0.035163212567567825,29,1.7718420028686523,-0.0388239324092865,0.005890795961022377,0.8288692831993103,1.9902254343032837,1.4892029762268066,0.8987568020820618,0,53.797481536865234,15.860125541687012,2.055267333984375,12.680000305175781,10,0.8288692831993103,1746498504.6426942,0.8288692831993103,30,287.1186218261719,69.65762329101562,0.8987568020820618,0
1000,620000.0,-3.814697002724188e-09,0.00361052923835814,5.766261100769043,1.0010719299316406,1.2602744102478027,-0.3004542887210846,1,1.0010719299316406,2205.953125,1.0010719299316406,0.00030741546652279794,2277.826048116,-0.2499946653842926,0,0.12549066543579102,6.016639232635498,41.099998474121094,2.826934814453125,0.2953523099422455,0.07120382785797119,0.9194918870925903,0.0007579126977361739,0.49651914834976196,0.03200273588299751,30,1.7768912315368652,0.08071845769882202,-0.0031604766845703125,0.8503434062004089,1.9930925369262695,1.3109105825424194,0.9194918870925903,0,54.195037841796875,15.47391128540039,2.3535799980163574,14.0,10,0.8503434062004089,1746498574.366943,0.8503434062004089,31,287.0718078613281,69.66897583007812,0.9194918870925903,0
1000,640000.0,0.0,0.004915094934403896,7.265925407409668,1.0011873245239258,1.499664306640625,-0.28100183606147766,1,1.0011873245239258,2276.903564453125,1.0011873245239258,0.0003120397450402379,2349.438730781,-0.24775512516498566,0,0.1516706943511963,6.7627787590026855,53.849998474121094,3.5728297233581543,0.305949866771698,0.09046231210231781,0.9402886629104614,0.0008395652403123677,0.7138299942016602,0.0341620147228241,31,1.7827342748641968,0.019452452659606934,0.002159278839826584,0.8730565905570984,1.9960079193115234,1.9812142848968506,0.9402886629104614,0,55.292640686035156,15.601421356201172,2.017198324203491,17.1200008392334,10,0.8730565905570984,1746498645.313452,0.8730565905570984,32,282.1109924316406,70.89408111572266,0.9402886629104614,0
1000,660000.0,-1.4495848965623281e-08,0.007892514578998089,8.711705207824707,1.000134825706482,1.445779800415039,-0.24881677329540253,1,1.000134825706482,2348.511474609375,1.000134825706482,0.0003069155791308731,2421.962524396,-0.2024974822998047,0,0.19182348251342773,7.188824653625488,58.5,3.505648136138916,0.3053576350212097,0.10041223466396332,0.9613581895828247,9.53080816543661e-05,0.6677119135856628,0.039209190756082535,32,1.7771215438842773,0.032185062766075134,0.005047176033258438,0.8971178531646729,1.9929189682006836,1.7558449506759644,0.9613581895828247,0,56.11391067504883,15.442337036132812,1.5918679237365723,19.049999237060547,10,0.8971178531646729,1746498716.9259892,0.8971178531646729,33,279.5003356933594,71.55626678466797,0.9613581895828247,0
1000,680000.0,1.5258788677030566e-09,0.006375900469720364,10.991705894470215,1.0010080337524414,2.280000686645508,-0.20227700471878052,1,1.0010080337524414,2421.02587890625,1.0010080337524414,0.00028168363496661186,2493.530366937,-0.16017454862594604,0,0.16743628680706024,8.13568115234375,75.19999694824219,4.47227144241333,0.29654696583747864,0.12768658995628357,0.9830995798110962,0.0007127313292585313,0.728462278842926,0.033811479806900024,33,1.784227728843689,0.04653976857662201,-0.00539771094918251,0.9231696128845215,1.9975553750991821,2.135981798171997,0.9830995798110962,0,56.97836685180664,15.47934341430664,1.7711032629013062,23.030000686645508,10,0.9231696128845215,1746498789.4499342,0.9231696128845215,34,276.02301025390625,72.45772552490234,0.9830995798110962,0
1000,700000.0,7.629394005448376e-09,0.0063075413927435875,9.003763198852539,1.0009647607803345,-1.9879426956176758,-0.3560997545719147,1,1.000964879989624,2492.595947265625,1.000964879989624,0.00032210268545895815,2564.496650914,-0.2615288197994232,0,0.1661544144153595,8.580927848815918,49.04999923706055,4.887654781341553,0.295866996049881,0.09482339024543762,1.0056780576705933,0.000682273181155324,0.7641319632530212,0.03278267756104469,34,1.784759521484375,-0.15382274985313416,-0.0010288022458553314,0.9497132301330566,1.9981743097305298,2.322469472885132,1.0056780576705933,0,55.45842361450195,16.045541763305664,1.7806748151779175,25.209999084472656,10,0.9497132301330566,1746498861.017667,0.9497132301330566,35,279.7046813964844,71.50398254394531,1.0056780576705933,0
