_step,Time/Update,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier,Loss/Loss_pi/Delta,Train/Epoch,Safety/EpCostShield,Metrics/EpLen,Value/cost,Metrics/LagrangeMultiplier/Max,Time/Rollout,Train/KL,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Total,TotalEnvSteps,Safety/shield_adv_c,Time/Epoch,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,Train/StopIter,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_reward_critic,Metrics/EpRet,_timestamp,Value/reward,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Loss/Loss_cost_critic,_runtime,Train/PolicyRatio/Min,Train/LR
42,52.924888610839844,1.301707148551941,-0.30269551277160645,0.033449336886405945,1.3343809843063354,0.11888763308525085,41,87.44999694824219,1000,4.806486129760742,1.3343809843063354,103.58235168457031,0.0219865869730711,0.43408656120300293,1.301707148551941,127.78955078125,2.0230093002319336,0,7610.13232421875,840000.0,NaN,156.50732421875,8.931118965148926,0,-0.0021063312888145447,22,1.0074410438537598,0.5843668580055237,0.06589005142450333,5.1357903480529785,1746540167.0771291,0.7144501209259033,1.301707148551941,38.279998779296875,1.0074410438537598,1.3343809843063354,0.015778515487909317,10.695856094360352,7777.139999727,1.0074410438537598,0.0001740000006975606
43,62.024906158447266,1.3288549184799194,-0.0866980031132698,-0.0357318501919508,1.3605788946151733,0.21599750965833664,42,123.69999694824219,1000,4.367866039276123,1.3605788946151733,103.9640884399414,0.020373361185193062,0.43312883377075195,1.3288549184799194,120.48987579345703,-0.0841512680053711,0,7776.1748046875,860000.0,NaN,165.98904418945312,8.662467002868652,0,-0.1726142168045044,26,1.0061135292053223,0.5821981430053711,0.03015820123255253,5.100176811218262,1746540333.1293163,0.6851093769073486,1.3288549184799194,42.22999954223633,1.0061135292053223,1.3605788946151733,0.01619192585349083,10.61170482635498,7942.321632662,1.0061135292053223,0.00017100000695791095
44,61.451683044433594,1.3557249307632446,-0.46353551745414734,0.00811544619500637,1.3866140842437744,-0.37683751434087753,43,71.19999694824219,1000,5.26808500289917,1.3866140842437744,103.66523742675781,0.022087102755904198,0.4303654432296753,1.3557249307632446,121.12625122070312,-1.769881248474121,0,7941.35205078125,880000.0,NaN,165.11697387695312,9.946274757385254,0,0.1925823837518692,26,1.0101406574249268,0.5757977366447449,0.0382736474275589,5.675502777099609,1746540498.3109875,0.6543272137641907,1.3557249307632446,34.56999969482422,1.0101407766342163,1.3866140842437744,0.015619570389389992,8.84182357788086,8111.790865203,1.0101406574249268,0.00016799999866634607
45,71.51231384277344,1.381508231163025,-0.5225880742073059,-0.01178106851875782,1.4124116897583008,-0.05905255675315857,44,42.650001525878906,1000,4.303244590759277,1.4124116897583008,97.88704681396484,0.020471036434173584,0.4244570732116699,1.381508231163025,118.06415557861328,-3.4318466186523438,0,8110.81591796875,900000.0,NaN,169.39942932128906,8.299463272094727,0,-0.20769387483596802,30,1.015552043914795,0.5619637966156006,0.02649257890880108,5.398867130279541,1746540667.780191,0.47173765301704407,1.381508231163025,32.900001525878906,1.015552043914795,1.4124116897583008,0.016201136633753777,5.409976959228516,8288.189063813,1.015552043914795,0.00016500000492669642
46,74.52645874023438,1.4071850776672363,-0.38522279262542725,0.004906376823782921,1.4379868507385254,0.13736528158187866,45,71.69999694824219,1000,3.858680486679077,1.4379868507385254,101.81106567382812,0.020614102482795715,0.41989096999168396,1.4071850776672363,113.41881561279297,1.3519272804260254,0,8287.2236328125,920000.0,NaN,176.33758544921875,8.687145233154297,0,-0.1283109337091446,31,1.0138425827026367,0.551164984703064,0.031398955732584,5.279063701629639,1746540844.1784396,0.6351649165153503,1.4071850776672363,32.61000061035156,1.0138425827026367,1.4379868507385254,0.016675688326358795,6.761904239654541,8445.54693907,1.0138425827026367,0.00016199999663513154
47,58.09360885620117,1.4316784143447876,-0.5923429727554321,0.018663961440324783,1.4629696607589722,-0.20712018013000488,46,35.599998474121094,1000,3.8361475467681885,1.4629696607589722,99.18333435058594,0.020811589434742928,0.4126065969467163,1.4316784143447876,127.1641845703125,-0.5255289077758789,0,8444.5595703125,940000.0,NaN,157.27699279785156,8.977210998535156,0,0.013440951704978943,24,1.0148742198944092,0.5336438417434692,0.05006291717290878,4.978238582611084,1746541001.5363102,0.6661972403526306,1.4316784143447876,26.18000030517578,1.0148742198944092,1.4629696607589722,0.015644825994968414,6.236375331878662,8620.864217052,1.0148742198944092,0.00015900000289548188
48,77.60340881347656,1.4547895193099976,-0.549953043460846,-0.012579914182424545,1.4869126081466675,0.04238992929458618,47,25.75,1000,3.562130928039551,1.4869126081466675,97.64493560791016,0.022477181628346443,0.4044221043586731,1.4547895193099976,114.12371826171875,-2.411393165588379,0,8619.890625,960000.0,NaN,175.2484130859375,7.617964267730713,0,0.04006035998463631,32,1.019351601600647,0.5135970115661621,0.03748300299048424,4.846102237701416,1746541176.8535354,0.4941521883010864,1.4547895193099976,18.25,1.019351601600647,1.4869126081466675,0.016144929453730583,3.824982166290283,8785.415252862,1.019351601600647,0.000155999994603917
49,62.97037124633789,1.4771887063980103,-0.4462263882160187,0.01087498664855957,1.509758710861206,0.10372665524482727,48,42.5,1000,3.2344605922698975,1.509758710861206,101.51728820800781,0.022366652265191078,0.39917871356010437,1.4771887063980103,121.58963012695312,1.1345410346984863,0,8784.451171875,980000.0,NaN,164.4877166748047,7.429678916931152,0,0.17225980758666992,26,1.015468955039978,0.5005595684051514,0.04835798963904381,4.8710856437683105,1746541341.4045823,0.6388083100318909,1.4771887063980103,15.84000015258789,1.0154690742492676,1.509758710861206,0.01685645803809166,4.9595232009887695,8950.876135569,1.015468955039978,0.00015300000086426735
50,62.45344161987305,1.4998939037322998,-0.2820309102535248,-0.011527914553880692,1.5319734811782837,0.1641954779624939,49,72.55000305175781,1000,3.014174699783325,1.5319734811782837,102.95574951171875,0.020621025934815407,0.39814677834510803,1.4998939037322998,120.9122314453125,2.4387259483337402,0,8949.9189453125,1000000.0,NaN,165.40924072265625,7.423375129699707,0,-0.1942119300365448,26,1.0058921575546265,0.4979936480522156,0.036830075085163116,5.121323108673096,1746541506.8654723,0.6363908648490906,1.4998939037322998,21.18000030517578,1.0058921575546265,1.5319734811782837,0.016418883576989174,7.39824914932251,9122.437344049,1.0058921575546265,0.0001500000071246177
51,75.951904296875,1.5214567184448242,-0.5169129967689514,-0.010897291824221611,1.5533156394958496,-0.23488208651542664,50,27.75,1000,2.934527635574341,1.5533156394958496,95.54988861083984,0.022310586646199226,0.39015066623687744,1.5214567184448242,116.61680603027344,-3.3933887481689453,0,9121.47265625,1020000.0,NaN,171.50186157226562,7.09466552734375,0,0.17137901484966278,32,1.0202648639678955,0.47766929864883423,0.025932783260941505,4.904128551483154,1746541678.426595,0.5921694040298462,1.5214567184448242,16.610000610351562,1.0202648639678955,1.5533156394958496,0.01713995821774006,4.0048604011535645,9276.457956335,1.0202648639678955,0.00014699999883305281
52,52.172813415527344,1.5437670946121216,-0.19705279171466827,0.009200436994433403,1.5741958618164062,0.31986020505428314,51,83.30000305175781,1000,3.1738741397857666,1.5741958618164062,101.73501586914062,0.02000046893954277,0.3926502466201782,1.5437670946121216,129.94786071777344,4.0550713539123535,0,9275.4404296875,1040000.0,NaN,153.9078826904297,7.203423500061035,0,-0.008908813819289207,22,1.0030064582824707,0.4840790629386902,0.03513322025537491,4.654276371002197,1746541832.4473007,0.5389204025268555,1.5437670946121216,21.34000015258789,1.0030063390731812,1.5741958618164062,0.016340024769306183,8.059931755065918,9435.713852253,1.0030064582824707,0.00014400000509340316
53,59.5640754699707,1.5665819644927979,-0.2488778829574585,-0.0037463977932929993,1.5951539278030396,-0.05182509124279022,52,77.55000305175781,1000,3.3632733821868896,1.5951539278030396,99.58708953857422,0.020603463053703308,0.39677107334136963,1.5665819644927979,125.6666488647461,0.10266590118408203,0,9434.7041015625,1060000.0,NaN,159.15121459960938,7.327503204345703,0,0.00021647661924362183,25,1.005055546760559,0.4945351183414459,0.03138682246208191,4.719446182250977,1746541991.7030773,0.5727992653846741,1.5665819644927979,28.540000915527344,1.0050556659698486,1.5951539278030396,0.016066132113337517,8.16259765625,9607.211551121,1.005055546760559,0.00014099999680183828
54,64.74029541015625,1.590279221534729,-0.2903793752193451,0.00931139662861824,1.6165220737457275,-0.0415014922618866,53,91.1500015258789,1000,4.306474208831787,1.6165220737457275,106.61775207519531,0.020478107035160065,0.39820724725723267,1.590279221534729,116.71463012695312,2.0965232849121094,0,9606.166015625,1080000.0,NaN,171.35812377929688,9.20090103149414,0,-0.024030987173318863,27,1.006009578704834,0.4981488287448883,0.04069821909070015,4.601486682891846,1746542163.2008708,0.6408520340919495,1.590279221534729,33.459999084472656,1.006009578704834,1.6165220737457275,0.016310373321175575,10.25912094116211,9762.818213106,1.006009578704834,0.00013800000306218863
55,52.85664749145508,1.6150403022766113,-0.26794925332069397,-4.949420690536499e-05,1.6382502317428589,0.022430121898651123,54,99.9000015258789,1000,4.323566436767578,1.6382502317428589,102.63373565673828,0.02064238302409649,0.39599356055259705,1.6150403022766113,128.625244140625,0.8194398880004883,0,9761.7978515625,1100000.0,NaN,155.490478515625,9.803094863891602,0,0.06125457584857941,22,1.0058631896972656,0.4925767481327057,0.040648724883794785,5.120006084442139,1746542318.80707,0.7673237919807434,1.6150403022766113,33.15999984741211,1.0058631896972656,1.6382502317428589,0.015182599425315857,11.078560829162598,9942.895440336,1.0058631896972656,0.00013499999477062374
56,77.27169036865234,1.640074610710144,-0.42056041955947876,-0.006348520517349243,1.660612940788269,-0.1526111662387848,55,77.4000015258789,1000,4.675745487213135,1.660612940788269,101.89183044433594,0.021239273250102997,0.3950338661670685,1.640074610710144,111.62983703613281,-1.1407127380371094,0,9941.0810546875,1120000.0,NaN,179.16357421875,9.762359619140625,0,-0.20867910981178284,32,1.0115633010864258,0.49014660716056824,0.03430020436644554,5.440387725830078,1746542498.884522,0.7457431554794312,1.640074610710144,37.65999984741211,1.0115633010864258,1.660612940788269,0.01633094623684883,9.937848091125488,10108.912274375,1.0115633010864258,0.0001320000010309741
57,64.52591705322266,1.665042757987976,-0.4552077651023865,0.0008259117603302002,1.6835123300552368,-0.034647345542907715,56,67.19999694824219,1000,4.018878936767578,1.6835123300552368,101.39253997802734,0.021187618374824524,0.39135611057281494,1.665042757987976,120.54109954833984,-1.0075063705444336,0,10107.9140625,1140000.0,NaN,165.91851806640625,9.190914154052734,0,-0.06888164579868317,27,1.012473464012146,0.48077860474586487,0.03512611612677574,5.697001934051514,1746542664.901557,0.7444630861282349,1.665042757987976,37.0,1.012473464012146,1.6835123300552368,0.01570107229053974,8.930341720581055,10267.729591133,1.012473464012146,0.0001289999927394092
58,57.32907485961914,1.690050721168518,-0.37891310453414917,0.006362348794937134,1.7065871953964233,0.0762946605682373,57,70.05000305175781,1000,3.5879976749420166,1.7065871953964233,101.31484985351562,0.020785201340913773,0.3897627592086792,1.690050721168518,126.06845092773438,0.02422046661376953,0,10266.6513671875,1160000.0,NaN,158.64398193359375,8.693178176879883,0,0.0459524542093277,24,1.0085062980651855,0.4767153561115265,0.041488464921712875,6.008636951446533,1746542823.7188783,0.7301763892173767,1.690050721168518,32.279998779296875,1.0085062980651855,1.7065871953964233,0.015534484758973122,8.954562187194824,10429.382879206,1.0085062980651855,0.00012599999899975955
59,59.4622802734375,1.7147653102874756,-0.4286029040813446,-0.00733938068151474,1.7297499179840088,-0.049689799547195435,58,59.54999923706055,1000,3.3333961963653564,1.7297499179840088,101.6159896850586,0.020134182646870613,0.38505369424819946,1.7147653102874756,124.16320037841797,-1.140429973602295,0,10427.90234375,1180000.0,NaN,161.0783233642578,8.281506538391113,0,0.12305343896150589,25,1.013368010520935,0.4645479619503021,0.034149084240198135,5.965104579925537,1746542985.372192,0.6248341798782349,1.7147653102874756,31.110000610351562,1.0133681297302246,1.7297499179840088,0.015797805041074753,7.814132213592529,10595.171436514,1.013368010520935,0.0001230000052601099
60,66.29368591308594,1.7388460636138916,-0.5249815583229065,-0.002800252288579941,1.7527235746383667,-0.09637865424156189,59,48.099998474121094,1000,3.495288372039795,1.7527235746383667,99.10984802246094,0.021242279559373856,0.37835070490837097,1.7388460636138916,120.91634368896484,-2.366147518157959,0,10593.8828125,1200000.0,NaN,165.4036102294922,8.838539123535156,0,0.027398668229579926,28,1.0167983770370483,0.4469723403453827,0.031348831951618195,5.441113471984863,1746543151.1607456,0.665103018283844,1.7388460636138916,27.09000015258789,1.0167983770370483,1.7527235746383667,0.016521722078323364,5.44798469543457,10760.57180406,1.0167983770370483,0.00011999999696854502
61,64.61951446533203,1.7635420560836792,-0.38700225949287415,0.017744943499565125,1.7755385637283325,0.13797929883003235,60,84.30000305175781,1000,3.919875383377075,1.7755385637283325,100.69328308105469,0.02027376927435398,0.3760932385921478,1.7635420560836792,120.98271179199219,2.4803686141967773,0,10759.5810546875,1220000.0,NaN,165.3128662109375,9.873246192932129,0,-0.23341034352779388,27,1.008664608001709,0.44100499153137207,0.04909377545118332,6.0614914894104,1746543316.561111,0.770013153553009,1.7635420560836792,27.139999389648438,1.008664608001709,1.7755385637283325,0.015810171142220497,7.928353309631348,10930.650349216,1.008664608001709,0.00011700000322889537
62,71.93846893310547,1.7877311706542969,-0.39375510811805725,-0.02100401371717453,1.7979273796081543,-0.0067528486251831055,61,51.54999923706055,1000,3.1747899055480957,1.7979273796081543,98.0724105834961,0.020586613565683365,0.37350526452064514,1.7877311706542969,117.63949584960938,-2.8438806533813477,0,10929.677734375,1240000.0,NaN,170.01092529296875,7.570301532745361,0,0.34380418062210083,30,1.0107290744781494,0.4341016113758087,0.02808976173400879,5.7674560546875,1746543486.6397424,0.6336485743522644,1.7877311706542969,23.020000457763672,1.0107290744781494,1.7979273796081543,0.015431699343025684,5.08447265625,11092.96244056,1.0107290744781494,0.0001140000022132881
63,60.43491744995117,1.813252329826355,-0.08059180527925491,0.014784030616283417,1.820264220237732,0.31316330283880234,62,106.75,1000,3.4717462062835693,1.820264220237732,101.80513000488281,0.0211637020111084,0.37706422805786133,1.813252329826355,123.27409362792969,2.7712221145629883,0,11091.986328125,1260000.0,NaN,162.24009704589844,7.887640476226807,0,-0.060349639505147934,25,1.001962661743164,0.4435879588127136,0.042873792350292206,5.470198154449463,1746543648.9517164,0.5955185294151306,1.813252329826355,27.59000015258789,1.001962661743164,1.820264220237732,0.016171304509043694,7.855694770812988,11278.596112166,1.001962661743164,0.00011100000119768083
64,83.96338653564453,1.837875247001648,-0.5557314157485962,-0.0030401013791561127,1.8423000574111938,-0.4751396104693413,63,42.150001525878906,1000,3.5015225410461426,1.8423000574111938,101.59980010986328,0.022199738770723343,0.3738805651664734,1.837875247001648,107.77996826171875,-1.9340181350708008,0,11277.62109375,1280000.0,NaN,185.563232421875,8.477537155151367,0,-0.031726397573947906,35,1.016466498374939,0.4350827634334564,0.03983369097113609,5.5543212890625,1746543834.5853817,0.8315470814704895,1.837875247001648,23.920000076293945,1.016466498374939,1.8423000574111938,0.016339926049113274,5.9216766357421875,11445.080207592,1.016466498374939,0.00010800000018207356
65,62.694847106933594,1.862921953201294,-0.2479104995727539,-0.002391096204519272,1.8642386198043823,0.3078209161758423,64,79.0,1000,3.4877960681915283,1.8642386198043823,103.71823120117188,0.020577147603034973,0.37290069460868835,1.862921953201294,120.18282318115234,0.8911910057067871,0,11444.10546875,1300000.0,NaN,166.4131317138672,7.8455810546875,0,0.038616254925727844,26,1.0080177783966064,0.43249040842056274,0.03744259476661682,5.900799751281738,1746544001.0694485,0.7390748858451843,1.862921953201294,26.229999542236328,1.0080177783966064,1.8642386198043823,0.01603754423558712,6.812867641448975,11616.12398218,1.0080177783966064,0.0001049999991664663
66,69.29586791992188,1.8879544734954834,-0.3212849199771881,-0.0017360411584377289,1.8859902620315552,-0.0733744204044342,65,66.75,1000,3.6445538997650146,1.8859902620315552,101.6709213256836,0.020721007138490677,0.3732457160949707,1.8879544734954834,116.98172760009766,-0.29808664321899414,0,11615.142578125,1320000.0,NaN,170.9668731689453,7.735093593597412,0,0.21332389116287231,29,1.0079625844955444,0.4334161877632141,0.03570655360817909,5.320788383483887,1746544172.1132216,0.7991900444030762,1.8879544734954834,24.75,1.0079625844955444,1.8859902620315552,0.015218091197311878,6.5147809982299805,11799.762236997,1.0079625844955444,0.00010199999815085903
67,85.12327575683594,1.9115502834320068,-0.5147416591644287,-0.003419533371925354,1.9074727296829224,-0.1934567391872406,66,25.0,1000,2.6731009483337402,1.9074727296829224,98.41863250732422,0.021532980725169182,0.3662444055080414,1.9115502834320068,108.9668960571289,-2.556018829345703,0,11798.76171875,1340000.0,NaN,183.54197692871094,6.675847053527832,0,-0.1270369589328766,35,1.0196341276168823,0.4144289493560791,0.03228702023625374,5.361913681030273,1746544355.7514772,0.6624053716659546,1.9115502834320068,23.270000457763672,1.0196341276168823,1.9074727296829224,0.0163719579577446,3.9587621688842773,11982.773133688,1.0196341276168823,9.899999713525176e-05
68,83.63546752929688,1.9347902536392212,-0.32328373193740845,0.003169778734445572,1.9283097982406616,0.19145792722702026,67,51.95000076293945,1000,3.0351157188415527,1.9283097982406616,99.30313873291016,0.020899096503853798,0.362283855676651,1.9347902536392212,109.32626342773438,0.9297428131103516,0,11981.7958984375,1360000.0,NaN,182.93865966796875,6.733912467956543,0,0.02624543011188507,35,1.0133094787597656,0.40359818935394287,0.03545679897069931,5.211807727813721,1746544538.7625213,0.6038287878036499,1.9347902536392212,17.760000228881836,1.0133094787597656,1.9283097982406616,0.016134988516569138,4.888504981994629,12169.955448398,1.0133094787597656,9.600000339560211e-05
69,85.90486145019531,1.9570881128311157,-0.440878689289093,-0.0028898268938064575,1.9485872983932495,-0.11759495735168457,68,34.0,1000,2.5931005477905273,1.9485872983932495,101.19795227050781,0.021612385287880898,0.35621365904808044,1.9570881128311157,106.89306640625,-1.1927902698516846,0,12168.970703125,1380000.0,NaN,187.10287475585938,6.6086015701293945,0,0.23958978056907654,36,1.016758918762207,0.38666921854019165,0.03256697207689285,5.021836280822754,1746544725.9447246,0.7032046318054199,1.9570881128311157,18.0,1.016758918762207,1.9485872983932495,0.016002114862203598,3.6957147121429443,12362.056592774,1.016758918762207,9.300000237999484e-05
70,88.38566589355469,1.9798672199249268,-0.3657234013080597,0.018685027956962585,1.968393087387085,0.07515528798103333,69,72.0999984741211,1000,3.2084758281707764,1.968393087387085,103.64624786376953,0.02061915583908558,0.3528999090194702,1.9798672199249268,104.14933013916016,1.920729398727417,0,12361.0830078125,1400000.0,NaN,192.03196716308594,8.67852783203125,0,-0.30591481924057007,37,1.010609745979309,0.3773372173309326,0.05125200003385544,5.058533191680908,1746544918.0459647,0.7381218671798706,1.9798672199249268,18.3700008392334,1.010609745979309,1.968393087387085,0.016332997009158134,5.616444110870361,12538.990783345,1.010609745979309,9.000000136438757e-05
71,78.60143280029297,2.0022099018096924,-0.45513883233070374,-0.01641181856393814,1.9877519607543945,-0.08941543102264404,70,46.79999923706055,1000,3.711524248123169,1.9877519607543945,98.26605224609375,0.020962564274668694,0.34846872091293335,2.0022099018096924,113.0789794921875,0.7144088745117188,0,12538.0185546875,1420000.0,NaN,176.86753845214844,7.540490627288818,0,0.07061321288347244,33,1.0132356882095337,0.36469346284866333,0.0348401814699173,4.853618621826172,1746545094.9800978,0.5751470923423767,2.0022099018096924,18.020000457763672,1.0132355690002441,1.9877519607543945,0.0156682301312685,6.33085298538208,12726.5836404,1.0132356882095337,8.70000003487803e-05
72,83.93362426757812,2.0258266925811768,-0.1358376145362854,0.005900148302316666,2.007115364074707,0.31930121779441833,71,95.05000305175781,1000,3.439274311065674,2.007115364074707,103.58637237548828,0.020459691062569618,0.3475550711154938,2.0258266925811768,106.65525817871094,2.6796469688415527,0,12725.607421875,1440000.0,NaN,187.52005004882812,7.813668727874756,0,-0.11001946032047272,35,1.0066319704055786,0.36207500100135803,0.04074032977223396,4.889842987060547,1746545282.5729196,0.6813221573829651,2.0258266925811768,23.270000457763672,1.0066319704055786,2.007115364074707,0.016458330675959587,9.010499954223633,12920.769716448,1.0066319704055786,8.399999933317304e-05
73,95.59419250488281,2.0481607913970947,-0.6317886710166931,-0.008302628993988037,2.026384115219116,-0.4959510564804077,72,25.25,1000,3.041071891784668,2.026384115219116,98.49391174316406,0.02017814852297306,0.3427257835865021,2.0481607913970947,103.04595947265625,-4.680965900421143,0,12919.767578125,1460000.0,NaN,194.08815002441406,8.023591041564941,0,0.4026046097278595,40,1.019288420677185,0.3480547368526459,0.032437700778245926,4.817907810211182,1746545476.7591035,0.6209152936935425,2.0481607913970947,21.8799991607666,1.0192883014678955,2.026384115219116,0.016350146383047104,4.32953405380249,13116.944468054,1.019288420677185,8.099999831756577e-05
74,95.66504669189453,2.070556163787842,-0.37385159730911255,0.0035021305084228516,2.0456697940826416,0.25793707370758057,73,59.20000076293945,1000,2.8720736503601074,2.0456697940826416,100.25355529785156,0.020837703719735146,0.33643102645874023,2.070556163787842,102.08317565917969,-0.1454472541809082,0,13115.783203125,1480000.0,NaN,195.91867065429688,7.891176700592041,0,0.21794210374355316,40,1.0119010210037231,0.3295620083808899,0.03593983128666878,4.745134353637695,1746545672.9336512,0.6444445252418518,2.070556163787842,23.110000610351562,1.0119010210037231,2.0456697940826416,0.015795942395925522,4.184086799621582,13313.448340897,1.0119010210037231,7.79999973019585e-05
75,95.7536849975586,2.0923044681549072,-0.4887295961380005,-0.006281320005655289,2.0647361278533936,-0.11487799882888794,74,39.349998474121094,1000,2.770845651626587,2.0647361278533936,100.63773345947266,0.0198011826723814,0.3324803411960602,2.0923044681549072,101.83740234375,-0.6058075428009033,0,13312.4306640625,1500000.0,NaN,196.39149475097656,7.499157905578613,0,-0.26115357875823975,40,1.0155385732650757,0.31772947311401367,0.02965851128101349,4.355104446411133,1746545869.437627,0.6602391004562378,2.0923044681549072,19.989999771118164,1.0155385732650757,2.0647361278533936,0.0161054115742445,3.5782792568206787,13504.421804705,1.0155385732650757,7.500000356230885e-05
76,88.83958435058594,2.115446090698242,-0.08928080648183823,0.003140803426504135,2.0837655067443848,0.39944878965616226,75,95.25,1000,2.767566680908203,2.0837655067443848,102.01702117919922,0.02090795710682869,0.33178043365478516,2.115446090698242,104.79068756103516,2.7860395908355713,0,13503.3994140625,1520000.0,NaN,190.85665893554688,7.353564739227295,0,-0.021223343908786774,37,1.0036250352859497,0.31562376022338867,0.032799314707517624,4.42641019821167,1746546060.4111407,0.6829254031181335,2.115446090698242,21.959999084472656,1.0036250352859497,2.0837655067443848,0.015591608360409737,6.36431884765625,13703.664189616,1.0036250352859497,7.200000254670158e-05
77,96.17219543457031,2.138507843017578,-0.42744284868240356,0.0014636404812335968,2.1025912761688232,-0.33816204220056534,76,56.95000076293945,1000,3.4956610202789307,2.1025912761688232,102.94219970703125,0.018962519243359566,0.3307548463344574,2.138507843017578,100.44474029541016,-0.20635700225830078,0,13702.630859375,1540000.0,NaN,199.1144561767578,8.089424133300781,0,-0.03820353373885155,40,1.0111143589019775,0.31252557039260864,0.03426295518875122,4.489694118499756,1746546259.6535113,0.6825079321861267,2.138507843017578,19.700000762939453,1.0111143589019775,2.1025912761688232,0.014942388981580734,6.157961845397949,13897.005293264,1.0111143589019775,6.900000153109431e-05
78,96.4600830078125,2.160611867904663,-0.5086699724197388,0.013570938259363174,2.1212549209594727,-0.0812271237373352,77,32.349998474121094,1000,2.5784225463867188,2.1212549209594727,96.50859069824219,0.019091323018074036,0.3239588141441345,2.160611867904663,103.64373016357422,-1.6510567665100098,0,13895.728515625,1560000.0,NaN,192.96875,7.159676551818848,0,0.18786853551864624,40,1.0175637006759644,0.2916995584964752,0.047833893448114395,4.954769134521484,1746546452.9944954,0.6379873752593994,2.160611867904663,19.889999389648438,1.0175637006759644,2.1212549209594727,0.01560002937912941,4.5069050788879395,14097.130359989,1.0175637006759644,6.600000051548705e-05
79,96.55342102050781,2.183173894882202,-0.2465779036283493,-0.004111170768737793,2.1398258209228516,0.26209206879138947,78,68.6500015258789,1000,2.3865301609039307,2.1398258209228516,103.44303131103516,0.01856345124542713,0.3216968774795532,2.183173894882202,100.00174713134766,0.7707734107971191,0,14096.0966796875,1580000.0,NaN,199.9965057373047,7.1248555183410645,0,-0.13391345739364624,40,1.0105689764022827,0.2847294211387634,0.0437227226793766,5.0499372482299805,1746546653.1196096,0.63328617811203,2.183173894882202,20.479999542236328,1.0105689764022827,2.1398258209228516,0.015598754398524761,5.277678489685059,14291.073502918,1.0105689764022827,6.299999949987978e-05
80,96.47269439697266,2.204594373703003,-0.5552007555961609,-0.006974309682846069,2.1582891941070557,-0.3086228519678116,79,25.950000762939453,1000,2.4725043773651123,2.1582891941070557,97.3592300415039,0.016737626865506172,0.3160015046596527,2.204594373703003,103.18214416503906,-1.8966560363769531,0,14290.0576171875,1600000.0,NaN,193.8319854736328,7.156355381011963,0,0.3233586549758911,40,1.0190608501434326,0.26683509349823,0.03674841299653053,5.030783653259277,1746546847.062766,0.6370601654052734,2.204594373703003,20.09000015258789,1.0190608501434326,2.1582891941070557,0.015093120746314526,3.3810224533081055,14487.757681308,1.0190608501434326,5.999999848427251e-05
81,96.29268646240234,2.225785255432129,-0.35779455304145813,-0.007714869454503059,2.176410675048828,0.19740620255470276,80,47.400001525878906,1000,2.366745710372925,2.176410675048828,100.30004119873047,0.01768806390464306,0.3133905529975891,2.225785255432129,101.7331314086914,0.25812411308288574,0,14486.76171875,1620000.0,NaN,196.59278869628906,6.6707258224487305,0,-0.15487807989120483,40,1.0128746032714844,0.2585219442844391,0.029033543542027473,4.684421539306641,1746547043.7469456,0.594200611114502,2.225785255432129,16.979999542236328,1.0128746032714844,2.176410675048828,0.015146940015256405,3.639146566390991,14683.969778308,1.0128746032714844,5.700000110664405e-05
82,96.81315612792969,2.2465953826904297,-0.32791686058044434,-0.004418978467583656,2.193897008895874,0.029877692461013794,81,42.54999923706055,1000,2.406548500061035,2.193897008895874,99.32691955566406,0.013914300128817558,0.3130202889442444,2.2465953826904297,101.96791076660156,-1.2229483127593994,0,14682.9931640625,1640000.0,NaN,196.14013671875,6.214169025421143,0,-0.14205729961395264,40,1.014137864112854,0.2573080062866211,0.024614565074443817,4.207954406738281,1746547239.9591455,0.5714329481124878,2.2465953826904297,12.920000076293945,1.014137864112854,2.193897008895874,0.01420949399471283,2.416198253631592,14880.816683153,1.014137864112854,5.400000009103678e-05
83,96.48001861572266,2.266846179962158,-0.32787221670150757,0.01019798219203949,2.2108635902404785,4.464387893676758e-05,82,36.650001525878906,1000,2.1168746948242188,2.2108635902404785,100.27383422851562,0.01499067060649395,0.31301435828208923,2.266846179962158,101.64981842041016,0.30469179153442383,0,14879.8193359375,1660000.0,NaN,196.75390625,5.463923931121826,0,0.14388319849967957,40,1.0105434656143188,0.2572559416294098,0.03481254726648331,3.7892463207244873,1746547436.806029,0.5259953737258911,2.266846179962158,13.529999732971191,1.0105434656143188,2.2108635902404785,0.014130134135484695,2.7208900451660156,15077.303764915,1.0105434656143188,5.0999999075429514e-05
