Metrics/LagrangeMultiplier,_timestamp,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Time/Update,Time/Rollout,Loss/Loss_cost_critic/Delta,Train/Entropy,Metrics/LagrangeMultiplier/Std,Train/StopIter,Safety/EpCostShield,Safety/shield_violation,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Misc/AcceptanceStep,Time/Epoch,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Time/FPS,Loss/Loss_cost_critic,Misc/gradient_norm,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,_runtime,Misc/H_inv_g,Misc/Alpha,Train/LR,Safety/shield_adv_c,_step,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Loss/Loss_pi,TotalEnvSteps,Value/Adv,Value/reward,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Train/KL,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Misc/xHx,Train/Epoch,Value/cost,Metrics/EpRet
0.3802235722541809,1746497589.1244686,0.260492205619812,0.3802235722541809,0.001709476113319397,16.956247329711914,90.33260345458984,-1.564535140991211,1.8071635961532593,0,10,47.75,3.786454677581787,1.0024175643920898,0.3802235722541809,1.0024175643920898,1,107.28887176513672,1.4761344194412231,0.0030057693365961313,186.41262817382812,4.690208435058594,0.053895872086286545,13.9399995803833,0.37630438804626465,1308.700036541,0.09789081662893295,2.661048650741577,0,-0.13077601790428162,11,0.37630438804626465,0.005612846929579973,-0.316611647605896,220000.0,6.484984993448961e-09,0.015989352017641068,0,1197.5711669921875,0.0003312840417493135,0.16820845007896423,1.0024175643920898,0.37630438804626465,1000,0.0028243777342140675,10,1.3293306827545166,0.5041083693504333
0.4160076379776001,1746497699.4323783,0.3001073896884918,0.4160076379776001,0.0010307994671165943,17.198043823242188,93.03614044189453,2.5826358795166016,1.8396724462509155,0,10,63.099998474121094,4.814921855926514,1.001457929611206,0.4160076379776001,1.0014578104019165,1,110.23420715332031,1.5238690376281738,-0.003361971816048026,181.43190002441406,7.272844314575195,0.0784108117222786,17.860000610351562,0.410915732383728,1416.994788896,0.09959409385919571,3.013305187225342,0,-0.4575899839401245,12,0.410915732383728,0.002250875113531947,-0.36534950137138367,240000.0,4.959106458812812e-09,0.024863120168447495,0,1307.865234375,0.0003387299948371947,-0.04873785376548767,1.001457929611206,0.410915732383728,1000,0.002202631440013647,11,1.3398462533950806,0.4380911886692047
0.45232290029525757,1746497807.7270393,0.32396578788757324,0.45232290029525757,0.0007856172742322087,17.229475021362305,91.00023651123047,-0.5290431976318359,1.8581544160842896,0,10,70.0,4.2228851318359375,1.0011110305786133,0.45232290029525757,1.0011110305786133,1,108.229736328125,1.552372932434082,0.005692538106814027,184.79209899902344,6.743801116943359,0.05840424820780754,21.389999389648438,0.44616222381591797,1525.043800472,0.11573521792888641,2.7991979122161865,0,0.9001588821411133,13,0.44616222381591797,0.007943413220345974,-0.3320455253124237,260000.0,-1.907348501362094e-09,0.026041949167847633,0,1416.1683349609375,0.0002504061267245561,0.03330397605895996,1.0011110305786133,0.44616222381591797,1000,0.002552472287788987,12,1.306744933128357,0.41515156626701355
0.48902979493141174,1746497915.7760797,0.31518858671188354,0.48902979493141174,0.0014749710680916905,16.907445907592773,91.08187103271484,-0.8588352203369141,1.8754667043685913,0,10,36.599998474121094,4.660740852355957,1.0020860433578491,0.48902979493141174,1.0020860433578491,1,107.98934173583984,1.5798358917236328,-0.0019854586571455,185.20346069335938,5.884965896606445,0.05535821616649628,20.690000534057617,0.4806610941886902,1631.630111245,0.09875350445508957,3.191669464111328,0,-0.5523982048034668,14,0.4806610941886902,0.005957954563200474,-0.44258058071136475,280000.0,1.3732909920349812e-08,0.02315889298915863,0,1524.22216796875,0.0002571026561781764,-0.11053505539894104,1.0020860433578491,0.4806610941886902,1000,0.001963323913514614,13,2.3558738231658936,0.3743552267551422
0.5260772705078125,1746498022.3624184,0.2722564935684204,0.5260772705078125,0.0014483905397355556,17.21320915222168,89.29397583007812,-0.027819156646728516,1.915484070777893,0,10,52.79999923706055,4.329590797424316,1.002048373222351,0.5260772705078125,1.002048373222351,1,106.50720977783203,1.64462411403656,-0.0009119310416281223,187.7807159423828,5.857146739959717,0.049724843353033066,21.030000686645508,0.5152899622917175,1736.484843923,0.09902383387088776,2.749403715133667,0,0.025693535804748535,15,0.5152899622917175,0.0050460235215723515,-0.32250380516052246,300000.0,3.433227480087453e-09,0.021364526823163033,0,1630.792236328125,0.0003248568100389093,0.12007677555084229,1.002048373222351,0.5152899622917175,1000,0.0026457654312253,14,1.5117496252059937,0.26540350914001465
0.563438355922699,1746498127.217017,0.30112922191619873,0.563438355922699,0.0014792982256039977,16.876358032226562,87.90924835205078,-1.1246857643127441,1.9445868730545044,0,10,50.099998474121094,3.459460973739624,1.0020921230316162,0.563438355922699,1.0020920038223267,1,104.78563690185547,1.6919918060302734,0.0005150130018591881,190.8658447265625,4.732460975646973,0.05061611533164978,21.549999237060547,0.5499167442321777,1843.92808144,0.08960109204053879,3.360775947570801,0,-0.9034919738769531,16,0.5499167442321777,0.0055610365234315395,-0.3329757750034332,320000.0,-5.722045615108584e-10,0.01561046577990055,0,1735.65380859375,0.0003051942912861705,-0.010471969842910767,1.0020921230316162,0.5499167442321777,1000,0.0017707139486446977,15,1.0841219425201416,0.0699714869260788
0.6008551120758057,1746498234.6603684,0.31720516085624695,0.6008551120758057,0.001387586584314704,17.370887756347656,89.66850280761719,0.33897924423217773,1.9653428792953491,0,10,50.599998474121094,5.459057807922363,1.001962423324585,0.6008551120758057,1.0019623041152954,1,107.03941345214844,1.7274175882339478,0.0019767088815569878,186.84706115722656,5.07144021987915,0.05482148379087448,19.299999237060547,0.584564208984375,1943.849528258,0.12653888761997223,2.5067801475524902,0,0.610629141330719,17,0.584564208984375,0.007537745404988527,-0.4078032970428467,340000.0,2.2888182460434336e-09,0.005957921035587788,0,1842.7635498046875,0.0002646583307068795,-0.07482752203941345,1.001962423324585,0.584564208984375,1000,0.003182703163474798,16,2.1573593616485596,-0.0032447457779198885
0.6371937394142151,1746498334.5818212,0.34325048327445984,0.6371937394142151,0.0008565363823436201,17.176258087158203,82.6682357788086,-1.7898757457733154,1.9726725816726685,0,10,8.199999809265137,5.031054496765137,1.001211404800415,0.6371937394142151,1.0012112855911255,1,99.84451293945312,1.739931583404541,-0.0029968791641294956,200.31146240234375,3.281564474105835,0.039880987256765366,11.0,0.6166843771934509,2048.474460776,0.09713710099458694,3.533670425415039,0,-0.22312170267105103,18,0.6166843771934509,0.004540866240859032,-0.529321014881134,360000.0,-9.155272984173735e-09,0.0019190082093700767,0,1943.01220703125,0.00022298729163594544,-0.12151771783828735,1.001211404800415,0.6166843771934509,1000,0.0016016778536140919,17,1.722537875175476,-0.04074312373995781
0.6729361414909363,1746498439.2067056,0.31839519739151,0.6729361414909363,0.0009675792534835637,16.696426391601562,87.86878204345703,1.195072889328003,1.9802039861679077,0,10,41.29999923706055,4.7537760734558105,1.0013684034347534,0.6729361414909363,1.0013684034347534,1,104.56524658203125,1.75297212600708,0.0020549632608890533,191.2681427001953,4.476637363433838,0.07365147024393082,13.09000015258789,0.6487168669700623,2154.282982663,0.11678104847669601,2.726428747177124,0,-0.46047332882881165,19,0.6487168669700623,0.006595829501748085,-0.3992059528827667,380000.0,2.479553229406406e-09,0.0029038682114332914,0,2047.652587890625,0.00026466010604053736,0.1301150619983673,1.0013684034347534,0.6487168669700623,1000,0.0026905438862740993,18,1.723292589187622,-0.1892985701560974
0.7084065675735474,1746498545.0152543,0.3108692169189453,0.7084065675735474,0.0012069172225892544,17.00762176513672,88.73817443847656,1.2155823707580566,1.9821401834487915,0,10,50.650001525878906,4.5499267578125,1.001706838607788,0.7084065675735474,1.0017067193984985,1,105.7458267211914,1.7563691139221191,-0.00012658536434173584,189.1327667236328,5.6922197341918945,0.06456447392702103,14.6899995803833,0.6811503171920776,2262.868546841,0.1104503646492958,2.8145604133605957,0,0.07224041223526001,20,0.6811503171920776,0.006469244137406349,-0.36795637011528015,400000.0,-1.0681151962899094e-08,-0.007809420581907034,0,2153.458740234375,0.0002711304696276784,0.031249582767486572,1.001706838607788,0.6811503171920776,1000,0.002524684416130185,19,1.5182563066482544,-0.18608509004116058
0.7439306378364563,1746498653.600822,0.3012752830982208,0.7439306378364563,0.00037156662438064814,17.390766143798828,91.1276626586914,1.4845542907714844,1.9668574333190918,0,10,47.650001525878906,5.977574348449707,1.0005254745483398,0.7439306378364563,1.0005254745483398,1,108.5184555053711,1.7297741174697876,0.00014438526704907417,184.3004608154297,7.176774024963379,0.06756237894296646,16.729999542236328,0.7137883901596069,2369.168222983,0.13149309158325195,2.291187047958374,0,-0.12070109695196152,21,0.7137883901596069,0.006613629404455423,-0.43981340527534485,420000.0,1.0299681996173149e-08,-0.007601544260978699,0,2262.039794921875,0.00034515548031777143,-0.0718570351600647,1.0005254745483398,0.7137883901596069,1000,0.003809848567470908,20,3.0519533157348633,0.0771903321146965
0.7796710133552551,1746498759.900463,0.3053417205810547,0.7796710133552551,0.0012632253346964717,17.388328552246094,88.84356689453125,-1.9047598838806152,1.9594093561172485,0,10,37.25,3.755723714828491,1.0017865896224976,0.7796710133552551,1.0017865896224976,1,106.23192596435547,1.7175966501235962,-0.0005127950571477413,188.26731872558594,5.272014141082764,0.042859237641096115,18.040000915527344,0.7460591793060303,2475.13088833,0.10390602797269821,2.9386332035064697,0,0.22028835117816925,22,0.7460591793060303,0.006100834347307682,-0.35842815041542053,440000.0,-1.5258788677030566e-09,0.008901925757527351,0,2368.33837890625,0.00031064735958352685,0.08138525485992432,1.0017865896224976,0.7460591793060303,1000,0.0023159936536103487,21,1.6991976499557495,0.12290436774492264
0.8162354230880737,1746498865.8630502,0.3431692123413086,0.8162354230880737,0.001374493003822863,16.8900203704834,89.00529479980469,0.14884710311889648,1.9741524457931519,0,10,55.04999923706055,4.969780445098877,1.0019439458847046,0.8162354230880737,1.0019439458847046,1,105.89534759521484,1.7445017099380493,-0.001740503590553999,188.86570739746094,5.42086124420166,0.0363248735666275,23.8799991607666,0.7789245247840881,2582.395836909,0.13614869117736816,2.5205471515655518,0,0.7916547060012817,23,0.7789245247840881,0.004360330756753683,-0.3543451130390167,460000.0,3.814697002724188e-09,0.013086562976241112,0,2474.3037109375,0.00023628983763046563,0.004083037376403809,1.0019439458847046,0.7789245247840881,1000,0.0031480304896831512,22,2.055919647216797,0.18600597977638245
0.8533135056495667,1746498973.1280897,0.319070041179657,0.8533135056495667,0.0009652752196416259,17.215595245361328,89.96739959716797,0.10619449615478516,2.003923177719116,0,10,34.150001525878906,4.774320125579834,1.001365065574646,0.8533135056495667,1.001365065574646,1,107.18301391601562,1.798701286315918,-0.0008647874929010868,186.5967254638672,5.527055740356445,0.06007720157504082,22.190000534057617,0.8112170100212097,2687.019144275,0.13786686956882477,2.3143343925476074,0,-0.4137055575847626,24,0.8112170100212097,0.0034955432638525963,-0.43221959471702576,480000.0,1.5258788677030566e-09,0.01618211343884468,0,2581.552734375,0.0002507760364096612,-0.07787448167800903,1.001365065574646,0.8112170100212097,1000,0.003734019584953785,23,2.313957929611206,0.28046685457229614
0.8904942870140076,1746499077.7514818,0.30407145619392395,0.8904942870140076,0.0016536737093701959,17.14818572998047,87.40831756591797,-1.228940486907959,2.0253331661224365,0,10,26.700000762939453,3.8254971504211426,1.0023387670516968,0.8904942870140076,1.0023387670516968,1,104.55652618408203,1.836659550666809,-0.00010144943371415138,191.28408813476562,4.298115253448486,0.08567154407501221,19.329999923706055,0.842549204826355,2794.321638189,0.1166348084807396,2.607038736343384,0,-0.07135830819606781,25,0.842549204826355,0.003394093830138445,-0.4135464131832123,500000.0,3.051757735406113e-09,0.01336261909455061,0,2686.191162109375,0.00028461060719564557,0.018673181533813477,1.0023387670516968,0.842549204826355,1000,0.0029426158871501684,24,1.9840160608291626,0.3007936477661133
0.9273955225944519,1746499185.0539026,0.3037374019622803,0.9273955225944519,0.00039932734216563404,16.7954044342041,90.44535064697266,1.4041991233825684,2.0465445518493652,0,10,51.04999923706055,4.982322692871094,1.0005648136138916,0.9273955225944519,1.000564694404602,1,107.24077606201172,1.8747135400772095,-0.00021579931490123272,186.49623107910156,5.702314376831055,0.071963831782341,16.559999465942383,0.8744367957115173,2900.264435611,0.14456041157245636,2.1011104583740234,0,-0.7567469477653503,26,0.8744367957115173,0.003178294515237212,-0.3618026077747345,520000.0,-1.3732909920349812e-08,0.011407346464693546,0,2793.498291015625,0.0003016236878465861,0.05174380540847778,1.0005648136138916,0.8744367957115173,1000,0.004530345555394888,25,2.6988322734832764,0.23413856327533722
0.9641885161399841,1746499290.9967067,0.3553047776222229,0.9641885161399841,0.0006730008753947914,17.078693389892578,88.80363464355469,0.9581608772277832,2.0518805980682373,0,10,49.849998474121094,4.85998010635376,1.0009517669677734,0.9641885161399841,1.0009517669677734,1,105.8823471069336,1.8854894638061523,0.0012255727779120207,188.88890075683594,6.660475254058838,0.04479455202817917,17.56999969482422,0.9067504405975342,3007.717269367,0.14911530911922455,2.382751941680908,0,-0.29455530643463135,27,0.9067504405975342,0.004403867293149233,-0.3396836817264557,540000.0,0.0,0.02043917216360569,0,2899.441162109375,0.00022180890664458275,0.02211892604827881,1.0009517669677734,0.9067504405975342,1000,0.0035226631443947554,26,2.1211915016174316,0.3102361857891083
1.0007356405258179,1746499398.4495704,0.3459824323654175,1.0007356405258179,0.0006415311945602298,17.040773391723633,90.3511962890625,-0.572115421295166,2.0512826442718506,0,10,49.849998474121094,4.179411888122559,1.000907301902771,1.0007356405258179,1.000907301902771,1,107.3919906616211,1.8842744827270508,0.0010556508786976337,186.23362731933594,6.088359832763672,0.04080796614289284,16.510000228881836,0.9394396543502808,3113.762001766,0.1456032693386078,2.376199722290039,0,0.3585125207901001,28,0.9394396543502808,0.005459518171846867,-0.3189525604248047,560000.0,6.484984993448961e-09,0.023228520527482033,0,3006.8955078125,0.00023603027511853725,0.020731121301651,1.000907301902771,0.9394396543502808,1000,0.00354211637750268,27,2.1340126991271973,0.19254907965660095
1.0369572639465332,1746499504.4943407,0.3518950045108795,1.0369572639465332,0.0006699101068079472,16.892446517944336,89.09302520751953,-1.7375149726867676,2.050093173980713,0,10,37.349998474121094,5.8250508308410645,1.00094735622406,1.0369572639465332,1.00094735622406,1,105.9854965209961,1.8810409307479858,-0.0028657622169703245,188.70506286621094,4.350844860076904,0.0607064850628376,15.770000457763672,0.9717741012573242,3222.041522487,0.19720470905303955,1.7844147682189941,0,-0.0136527419090271,29,0.9717741012573242,0.002593755954876542,-0.47325989603996277,580000.0,1.1444091230217168e-09,0.029638351872563362,0,3112.939453125,0.00023855727340560406,-0.15430733561515808,1.00094735622406,0.9717741012573242,1000,0.0062811290845274925,28,2.243466377258301,0.32035186886787415
1.0732914209365845,1746499612.7737076,0.33830177783966064,1.0732914209365845,0.0014413660392165184,17.286720275878906,90.93781280517578,2.1790409088134766,2.0560617446899414,0,10,51.849998474121094,4.7733154296875,1.0020383596420288,1.0732914209365845,1.0020383596420288,1,108.22457122802734,1.89175283908844,0.0007669134065508842,184.80091857910156,6.529885768890381,0.07426785677671432,18.56999969482422,1.004598617553711,3325.589091685,0.15312157571315765,2.209367036819458,0,-0.13821864128112793,30,1.004598617553711,0.0033606693614274263,-0.32976892590522766,600000.0,-4.577636492086867e-09,0.04498583823442459,0,3221.224609375,0.0002365563705097884,0.1434909701347351,1.0020383596420288,1.004598617553711,1000,0.004097256809473038,29,2.3776960372924805,0.35578152537345886
1.109594464302063,1746499716.3214273,0.3197935223579407,1.109594464302063,0.0014828946441411972,17.123350143432617,86.3641586303711,-1.9711365699768066,2.0792360305786133,0,10,16.350000381469727,4.411597728729248,1.0020971298217773,1.109594464302063,1.0020971298217773,1,103.48753356933594,1.936521053314209,0.0013381291646510363,193.25999450683594,4.558749198913574,0.08651252835988998,17.670000076293945,1.0357047319412231,3435.490736344,0.13422924280166626,2.3824429512023926,0,-0.7433321475982666,31,1.0357047319412231,0.004698798526078463,-0.48646029829978943,620000.0,-5.340575981449547e-09,0.04300970584154129,0,3324.7666015625,0.0002771938743535429,-0.15669137239456177,1.0020971298217773,1.0357047319412231,1000,0.003523576771840453,30,2.1631052494049072,0.1869279444217682
1.1453888416290283,1746499826.222956,0.334408164024353,1.1453888416290283,0.0003408275078982115,16.723468780517578,93.12060546875,0.020702362060546875,2.107855796813965,0,10,55.25,4.60538911819458,1.0004819631576538,1.1453888416290283,1.0004819631576538,1,109.8441162109375,1.9921178817749023,0.0015858118422329426,182.0762176513672,4.579451560974121,0.05829218402504921,14.479999542236328,1.0676424503326416,3536.201885248,0.16393586993217468,2.0398716926574707,0,0.2550981044769287,32,1.0676424503326416,0.006284610368311405,-0.30272307991981506,640000.0,7.629394338515283e-10,0.057892780750989914,0,3434.672119140625,0.00023286606301553547,0.18373721837997437,1.0004819631576538,1.0676424503326416,1000,0.00480643892660737,31,2.058929204940796,0.14484594762325287
1.1798118352890015,1746499926.9341567,0.34291213750839233,1.1798118352890015,0.0012701936066150665,16.79952049255371,83.84782409667969,-2.3010997772216797,2.115211248397827,0,10,11.149999618530273,3.1168887615203857,1.0017964839935303,1.1798118352890015,1.0017963647842407,1,100.64738464355469,2.006779670715332,-0.001038573682308197,198.71356201171875,2.2783517837524414,0.038371141999959946,9.079999923706055,1.0975706577301025,3642.748922299,0.11065008491277695,3.0990679264068604,0,-0.47883695363998413,33,1.0975706577301025,0.005246036686003208,-0.42709073424339294,660000.0,-7.629394005448376e-09,0.040311213582754135,0,3535.377197265625,0.00022954786254558712,-0.12436765432357788,1.0017964839935303,1.0975706577301025,1000,0.002082407707348466,32,1.0911822319030762,0.1639488935470581
1.2128530740737915,1746500033.4812803,0.3443807363510132,1.2128530740737915,0.0015226813266053796,17.23586082458496,89.22796630859375,0.30451488494873047,2.12402081489563,0,10,24.5,4.287615776062012,1.0021533966064453,1.2128530740737915,1.0021533966064453,1,106.46385192871094,2.024911880493164,0.0004856642335653305,187.85719299316406,2.582866668701172,0.07599116116762161,8.270000457763672,1.1266212463378906,3748.592076549,0.14740127325057983,2.336348533630371,0,-0.42028239369392395,34,1.1266212463378906,0.005731700919568539,-0.44665899872779846,680000.0,1.0681151962899094e-08,0.053308214992284775,0,3641.902587890625,0.00021270250726956874,-0.019568264484405518,1.0021533966064453,1.1266212463378906,1000,0.0036639838945120573,33,1.2352781295776367,0.03413398191332817
1.2442188262939453,1746500139.3243601,0.33888480067253113,1.2442188262939453,0.0010295070242136717,17.105533599853516,88.6339340209961,0.5604441165924072,2.1437084674835205,0,10,35.70000076293945,3.3843276500701904,1.0014560222625732,1.2442188262939453,1.0014559030532837,1,105.73950958251953,2.06600022315979,-0.0007788753136992455,189.14407348632812,3.143310785293579,0.054000888019800186,6.050000190734863,1.1556310653686523,3853.480924323,0.1598629355430603,2.1198458671569824,0,-0.33650892972946167,35,1.1556310653686523,0.004952825605869293,-0.3197188079357147,700000.0,1.5258788677030566e-09,0.04097748547792435,0,3747.72802734375,0.00023123202845454216,0.12694019079208374,1.0014560222625732,1.1556310653686523,1000,0.004450619220733643,34,1.0765539407730103,0.074525386095047
