Loss/Loss_pi/Delta,_step,Value/Adv,Loss/Loss_cost_critic,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Train/LR,Train/PolicyRatio/Max,_timestamp,Time/Rollout,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi,TotalEnvSteps,Train/StopIter,Time/FPS,Loss/Loss_reward_critic,Train/Entropy,Metrics/LagrangeMultiplier,Metrics/EpRet,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Value/cost,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Train/KL,_runtime,Time/Update,Train/PolicyStd,Safety/shield_adv_c,Value/reward,Time/Total,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Time/Epoch,Train/Epoch,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Safety/shield_violation
0.12484925054013729,11,-0.22646412253379822,11.474189758300781,1.0010267496109009,0,0.3744574189186096,2.0027379989624023,0.38540440797805786,0.00026699999580159783,1.0010267496109009,1746551495.452916,107.2726821899414,41.83000183105469,0,-0.024557510390877724,220000.0,40,92.29264068603516,0.03494727239012718,1.3068394660949707,0.3744574189186096,6.278180122375488,1000,0.3744574189186096,4.8856024742126465,0.0013640671968460083,0.01137335691601038,0.011360559612512589,2640.198381825,109.42924499511719,0.8941953778266907,NaN,0.4499632716178894,2417.962158203125,0.38540440797805786,1.0010267496109009,216.70199584960938,10,0.38540440797805786,129.5500030517578,10.9376220703125
0.14187843538820744,12,0.03658081218600273,15.021370887756348,0.9978678822517395,0,0.40705329179763794,3.5471811294555664,0.4189968407154083,0.0002640000020619482,0.9978678822517395,1746551716.6099346,108.90339660644531,48.279998779296875,0,0.11732092499732971,240000.0,40,90.46170043945312,0.038805823773145676,1.305044174194336,0.40705329179763794,6.828035831451416,1000,0.40705329179763794,4.510762691497803,0.0038585513830184937,0.01185186393558979,0.014748552814126015,2855.955228443,112.1845932006836,0.892598032951355,NaN,0.4594230353832245,2639.114501953125,0.4189968407154083,0.9978678822517395,221.08804321289062,11,0.4189968407154083,164.60000610351562,10.930171966552734
-0.2349962517619133,13,0.12185515463352203,12.749534606933594,1.0021227598190308,0,0.4395422339439392,-2.271836280822754,0.45275771617889404,0.0002610000083222985,1.0021227598190308,1746551932.36682,106.5757064819336,47.349998474121094,0,-0.11767532676458359,260000.0,40,92.72334289550781,0.036478765308856964,1.2996559143066406,0.4395422339439392,7.09379768371582,1000,0.4395422339439392,6.095833778381348,-0.0023270584642887115,0.011438796296715736,0.011540628969669342,3071.563325373,109.11965942382812,0.8877729177474976,NaN,0.598619818687439,2854.87744140625,0.45275771617889404,1.0021227598190308,215.69541931152344,12,0.45275771617889404,140.6999969482422,13.672359466552734
-0.18743015080690384,14,-0.2548592686653137,10.592992782592773,1.0035278797149658,0,0.47179386019706726,-2.1565418243408203,0.48593512177467346,0.0002579999854788184,1.0035278797149658,1746552147.9749107,106.12503814697266,43.9900016784668,0,-0.3051054775714874,280000.0,40,92.78666687011719,0.03475556522607803,1.2815866470336914,0.47179386019706726,7.583995342254639,1000,0.47179386019706726,6.17629861831665,-0.0017232000827789307,0.011759496293962002,0.01327463611960411,3288.465936128,109.4231185913086,0.8719198703765869,NaN,0.5469008088111877,3070.4873046875,0.48593512177467346,1.0035278797149658,215.5482177734375,13,0.48593512177467346,99.55000305175781,13.699593544006348
0.4928206205368042,15,-0.060651399195194244,17.084705352783203,0.9980241656303406,0,0.504412055015564,6.49171257019043,0.5200778245925903,0.00025499999173916876,0.9980241656303406,1746552364.8774848,108.01210021972656,56.66999816894531,0,0.18771514296531677,300000.0,40,92.23490905761719,0.044809892773628235,1.2740488052368164,0.504412055015564,8.145095825195312,1000,0.504412055015564,6.546602249145508,0.010054327547550201,0.01230326946824789,0.011378281749784946,3504.890463682,108.82547760009766,0.8653181791305542,NaN,0.6531855463981628,3287.38525390625,0.5200778245925903,0.9980241656303406,216.83763122558594,14,0.5200778245925903,201.3000030517578,13.243453025817871
-0.34016697108745575,16,0.01757708191871643,13.518373489379883,1.0035316944122314,0,0.5374585390090942,-3.5663318634033203,0.5543383359909058,0.0002519999979995191,1.0035316944122314,1746552581.3020246,107.7536849975586,59.72999954223633,0,-0.15245182812213898,320000.0,40,92.43749237060547,0.043808259069919586,1.2618125677108765,0.5374585390090942,8.434696197509766,1000,0.5374585390090942,6.363839149475098,-0.0010016337037086487,0.011951480992138386,0.011330909095704556,3718.446814256,108.60868072509766,0.8547787070274353,NaN,0.7576908469200134,3503.8154296875,0.5543383359909058,1.0035316944122314,216.3624267578125,15,0.5543383359909058,145.1999969482422,14.497865676879883
-0.1413799375295639,17,0.05673275887966156,10.651235580444336,1.0024425983428955,0,0.5706438422203064,-2.867137908935547,0.5879748463630676,0.00024900000425986946,1.002442717552185,1746552794.8583899,105.67544555664062,54.040000915527344,0,-0.2938317656517029,340000.0,40,93.67855072021484,0.0538167767226696,1.2480570077896118,0.5706438422203064,8.621788024902344,1000,0.5706438422203064,6.18513822555542,0.010008517652750015,0.012016859836876392,0.012013869360089302,3933.219956003,107.8205337524414,0.8431056141853333,NaN,0.6728178858757019,3717.370361328125,0.5879748463630676,1.002442717552185,213.49603271484375,16,0.5879748463630676,102.9000015258789,13.131081581115723
-0.02795320749282837,18,0.024948108941316605,11.64031982421875,1.0056828260421753,0,0.6037600636482239,0.9890842437744141,0.6212434768676758,0.0002460000105202198,1.0056828260421753,1746553009.6315598,106.53671264648438,49.560001373291016,0,-0.32178497314453125,360000.0,40,93.14671325683594,0.047437068074941635,1.229635238647461,0.6037600636482239,8.728313446044922,1000,0.6037600636482239,6.368445873260498,-0.006379708647727966,0.01222976390272379,0.015583215281367302,4147.581220885,108.17828369140625,0.8277417421340942,NaN,0.8304995894432068,3932.14453125,0.6212434768676758,1.0056828260421753,214.7150421142578,17,0.6212434768676758,111.55000305175781,14.152801513671875
0.11487579345703125,19,0.0354476124048233,11.005475997924805,1.0032408237457275,0,0.63706374168396,-0.6348438262939453,0.6545112133026123,0.00024300000222865492,1.0032408237457275,1746553223.9927669,106.4521255493164,55.18000030517578,0,-0.2069091796875,380000.0,40,93.32623291015625,0.03946036845445633,1.2105227708816528,0.63706374168396,8.855490684509277,1000,0.63706374168396,6.49820613861084,-0.007976699620485306,0.012450320646166801,0.013254165649414062,4360.097046612,107.84983825683594,0.8120487332344055,NaN,0.8468017578125,4146.50537109375,0.6545112133026123,1.0032408237457275,214.30201721191406,18,0.6545112133026123,128.6999969482422,13.683246612548828
-0.09596818685531616,20,0.12394215911626816,9.071704864501953,1.0051774978637695,0,0.6699425578117371,-1.9337711334228516,0.687171995639801,0.00023999999393709004,1.0051774978637695,1746553436.5086107,104.70068359375,42.18000030517578,0,-0.30287736654281616,400000.0,40,94.1365737915039,0.03935065120458603,1.1931281089782715,0.6699425578117371,8.93795394897461,1000,0.6699425578117371,5.591557025909424,-0.00010971724987030029,0.012425757013261318,0.013554546982049942,4575.078012427,107.75654602050781,0.7980339527130127,NaN,0.8904333710670471,4359.021484375,0.687171995639801,1.0051774978637695,212.457275390625,19,0.687171995639801,96.5,12.381196022033691
0.0952882468700409,21,-0.3844751715660095,9.506109237670898,1.003466010093689,0,0.7022790908813477,0.4344043731689453,0.7198562622070312,0.00023700000019744039,1.003466010093689,1746553651.4895515,107.36499786376953,38.68000030517578,0,-0.20758911967277527,420000.0,40,93.0769271850586,0.06199369952082634,1.1735483407974243,0.7022790908813477,9.366416931152344,1000,0.7022790908813477,6.025112628936768,0.02264304831624031,0.012845506891608238,0.012807757593691349,4789.509236509,107.51097106933594,0.7825385928153992,NaN,0.9440847635269165,4573.95703125,0.7198562622070312,1.003466010093689,214.8760223388672,20,0.7198562622070312,124.6500015258789,13.26215934753418
0.06775949895381927,22,-0.09125224500894547,12.053433418273926,1.0020573139190674,0,0.7344106435775757,2.5473241806030273,0.7527247667312622,0.00023400000645779073,1.0020573139190674,1746553865.9207895,106.82284545898438,43.86000061035156,0,-0.139829620718956,440000.0,40,93.30659484863281,0.04783175513148308,1.1618456840515137,0.7344106435775757,9.295989036560059,1000,0.7344106435775757,5.789052963256836,-0.014161944389343262,0.012684181332588196,0.015402242541313171,5001.381342249,107.52422332763672,0.7734610438346863,NaN,0.9156333208084106,4788.40771484375,0.7527247667312622,1.0020573139190674,214.3471221923828,21,0.7527247667312622,133.4499969482422,13.044864654541016
-0.2696022242307663,23,-0.06837016344070435,11.623019218444824,1.0057846307754517,0,0.7662650346755981,-0.43041419982910156,0.7852094173431396,0.00023099999816622585,1.0057846307754517,1746554077.7928977,104.73556518554688,41.790000915527344,0,-0.4094318449497223,460000.0,40,94.42852783203125,0.06559588760137558,1.139116644859314,0.7662650346755981,9.640589714050293,1000,0.7662650346755981,6.950695991516113,0.017764132469892502,0.012912162579596043,0.014421812258660793,5214.45028089,107.06476593017578,0.7561403512954712,NaN,0.9342852830886841,5000.29541015625,0.7852094173431396,1.0057846307754517,211.80039978027344,22,0.7852094173431396,104.5,14.057296752929688
-0.10303863883018494,24,0.11329392343759537,11.170762062072754,1.0086389780044556,0,0.7976744771003723,-0.4522571563720703,0.8173515200614929,0.0002280000044265762,1.0086389780044556,1746554290.8618681,105.93608093261719,37.84000015258789,0,-0.5124704837799072,480000.0,40,93.89231872558594,0.06638884544372559,1.1165258884429932,0.7976744771003723,10.152351379394531,1000,0.7976744771003723,7.266515731811523,0.0007929578423500061,0.013116801157593727,0.015667317435145378,5428.594896927,107.0738296508789,0.7393351197242737,NaN,1.0735870599746704,5213.375,0.8173515200614929,1.0086389780044556,213.0099639892578,23,0.8173515200614929,103.94999694824219,15.37213134765625
0.6502779871225357,25,0.20977085828781128,13.370377540588379,0.9983625411987305,0,0.8294152617454529,2.199615478515625,0.8506435751914978,0.00022499999613501132,0.9983625411987305,1746554505.0064883,106.66303253173828,51.90999984741211,0,0.13780750334262848,500000.0,40,93.42147827148438,0.06571031361818314,1.110609769821167,0.8294152617454529,10.21450424194336,1000,0.8294152617454529,7.164083003997803,-0.00067853182554245,0.012667433358728886,0.014612873084843159,5642.920291209,107.42045593261719,0.7348793745040894,NaN,0.9842023253440857,5427.5205078125,0.8506435751914978,0.9983625411987305,214.0835418701172,24,0.8506435751914978,187.14999389648438,13.905915260314941
-0.7332774549722672,26,-0.017056599259376526,10.569904327392578,1.0083075761795044,0,0.8614879250526428,-2.800473213195801,0.8832911252975464,0.00022200000239536166,1.008307695388794,1746554719.3318791,106.7646255493164,52.689998626708984,0,-0.5954699516296387,520000.0,40,93.34322357177734,0.04580071195960045,1.0941706895828247,0.8614879250526428,9.748161315917969,1000,0.8614879250526428,6.837426662445068,-0.019909601658582687,0.012958159670233727,0.014251147396862507,5856.418615044,107.49832916259766,0.7228966355323792,NaN,1.0874512195587158,5641.841796875,0.8832911252975464,1.008307695388794,214.2630157470703,25,0.8832911252975464,94.75,15.404903411865234
0.3209778070449829,27,-0.15618491172790527,11.460501670837402,1.0043058395385742,0,0.8937535881996155,0.8905973434448242,0.9162520170211792,0.00021899999410379678,1.0043059587478638,1746554932.8301907,106.12664794921875,50.560001373291016,0,-0.27449214458465576,540000.0,40,93.71119689941406,0.06161300837993622,1.0731232166290283,0.8937535881996155,10.053869247436523,1000,0.8937535881996155,7.030973434448242,0.01581229642033577,0.0134429931640625,0.014884992502629757,6068.556092165,107.29496765136719,0.7077680230140686,NaN,1.0090415477752686,5855.32666015625,0.9162520170211792,1.0043059587478638,213.4216766357422,26,0.9162520170211792,139.5500030517578,14.9423189163208
-0.22001740336418152,28,0.005544044077396393,11.894489288330078,1.0049068927764893,0,0.9264371991157532,0.4339876174926758,0.9488817453384399,0.00021600000036414713,1.0049068927764893,1746555144.967686,104.71776580810547,55.70000076293945,0,-0.4945095479488373,560000.0,40,94.30467987060547,0.05282192304730415,1.0486146211624146,0.9264371991157532,9.43993854522705,1000,0.9264371991157532,6.971945285797119,-0.008791085332632065,0.013183844275772572,0.015070333145558834,6282.884480995,107.36073303222656,0.6906746029853821,NaN,1.0859061479568481,6067.4794921875,0.9488817453384399,1.0049068927764893,212.0785675048828,27,0.9488817453384399,107.9000015258789,14.986381530761719
-0.015795737504959106,29,-0.04570496082305908,9.56108570098877,1.0081905126571655,0,0.9594947695732117,-2.3334035873413086,0.9808398485183716,0.00021300000662449747,1.0081905126571655,1746555359.2960422,105.29782104492188,55.83000183105469,0,-0.5103052854537964,580000.0,40,93.34571075439453,0.04953274130821228,1.0185935497283936,0.9594947695732117,8.60766315460205,1000,0.9594947695732117,6.625182628631592,-0.003289181739091873,0.01338671799749136,0.016291631385684013,6493.831663723,108.95942687988281,0.6702907085418701,NaN,0.9018970727920532,6281.79638671875,0.9808398485183716,1.0081905126571655,214.25730895996094,28,0.9808398485183716,89.80000305175781,13.563249588012695
-0.1306895613670349,30,0.05635303258895874,9.833081245422363,1.0100862979888916,0,0.9922349452972412,0.27199554443359375,1.0123374462127686,0.0002099999983329326,1.0100864171981812,1746555570.2432244,103.44192504882812,42.720001220703125,0,-0.6409948468208313,600000.0,40,94.8379135131836,0.05473121628165245,0.9822542667388916,0.9922349452972412,8.482353210449219,1000,0.9922349452972412,7.241566181182861,0.00519847497344017,0.014063607901334763,0.01661149226129055,6707.183512272,107.44413757324219,0.6463524103164673,NaN,1.0238101482391357,6492.75537109375,1.0123374462127686,1.0100864171981812,210.88612365722656,29,1.0123374462127686,95.8499984741211,15.593362808227539
0.4826211482286453,31,0.0939498022198677,9.5736665725708,1.0025140047073364,0,1.0246763229370117,-0.2594146728515625,1.04434072971344,0.00020700000459328294,1.0025140047073364,1746555783.5950842,105.70148468017578,42.29999923706055,0,-0.15837369859218597,620000.0,40,93.76812744140625,0.043392740190029144,0.9737586379051208,1.0246763229370117,8.111360549926758,1000,1.0246763229370117,5.998867511749268,-0.011338476091623306,0.012828750535845757,0.016746917739510536,6917.956380225,107.59056091308594,0.64080411195755,NaN,0.923049807548523,6706.107421875,1.04434072971344,1.0025140047073364,213.29209899902344,30,1.04434072971344,140.14999389648438,13.614277839660645
-0.3134413808584213,32,0.04828640818595886,8.072391510009766,1.0059983730316162,0,1.0566643476486206,-1.5012750625610352,1.0759010314941406,0.00020399999630171806,1.0059983730316162,1746555994.3679383,103.49604797363281,38.7400016784668,0,-0.4718150794506073,640000.0,40,94.91680908203125,0.04596341773867607,0.9528727531433105,1.0566643476486206,7.057758808135986,1000,1.0566643476486206,5.5182976722717285,0.002570677548646927,0.013326188549399376,0.01625172421336174,7129.098546017,107.21473693847656,0.6275551915168762,NaN,0.8180997967720032,6916.876953125,1.0759010314941406,1.0059983730316162,210.71084594726562,31,1.0759010314941406,96.69999694824219,13.439043998718262
-0.10221675038337708,33,0.26679307222366333,9.448447227478027,1.0107481479644775,0,1.0879861116409302,1.3760557174682617,1.1070024967193604,0.0002010000025620684,1.0107481479644775,1746556205.510089,103.35313415527344,34.0099983215332,0,-0.5740318298339844,660000.0,40,94.7562026977539,0.05816928297281265,0.9187861680984497,1.0879861116409302,7.531445503234863,1000,1.0879861116409302,6.007746696472168,0.012205865234136581,0.01451475452631712,0.018940333276987076,7340.174536468,107.71476745605469,0.6065720319747925,NaN,0.9917117357254028,7128.00830078125,1.1070024967193604,1.0107481479644775,211.06797790527344,32,1.1070024967193604,93.55000305175781,14.267844200134277
0.20593756437301636,34,0.29843446612358093,9.304261207580566,1.0062673091888428,0,1.118759274482727,-0.14418601989746094,1.1379512548446655,0.00019799999427050352,1.0062673091888428,1746556416.586091,103.4608154296875,34.72999954223633,0,-0.368094265460968,680000.0,40,94.77855682373047,0.058330237865448,0.8988676071166992,1.118759274482727,7.722174167633057,1000,1.118759274482727,6.012646675109863,0.00016095489263534546,0.014223952777683735,0.016845477744936943,7549.391241419,107.55731964111328,0.594563364982605,NaN,0.9496564269065857,7339.099609375,1.1379512548446655,1.0062673091888428,211.0181884765625,33,1.1379512548446655,104.80000305175781,12.813921928405762
-0.3003658652305603,35,-0.05188256502151489,6.679934978485107,1.0107249021530151,0,1.1488934755325317,-2.624326229095459,1.1677383184432983,0.00019500000053085387,1.0107249021530151,1746556625.80281,101.19427490234375,32.119998931884766,0,-0.6684601306915283,700000.0,40,95.62203979492188,0.046698231250047684,0.8639988303184509,1.1488934755325317,7.251872539520264,1000,1.1488934755325317,5.459870338439941,-0.011632006615400314,0.01437348686158657,0.019678421318531036,7757.607180024,107.96246337890625,0.5742706060409546,NaN,0.9835174083709717,7548.31494140625,1.1677383184432983,1.0107249021530151,209.15679931640625,34,1.1677383184432983,60.70000076293945,12.557270050048828
-0.07751178741455078,36,-0.12679938971996307,5.349401473999023,1.013933539390564,0,1.178139567375183,-1.330533504486084,1.1960110664367676,0.00019200000679120421,1.0139336585998535,1746556834.0187547,100.29672241210938,26.889999389648438,0,-0.7459719181060791,720000.0,40,96.16943359375,0.04336223378777504,0.8204393982887268,1.178139567375183,7.481549263000488,1000,1.178139567375183,4.987541675567627,-0.003335997462272644,0.014663759618997574,0.018188921734690666,7971.576284971,107.66950225830078,0.5498848557472229,NaN,0.9049035310745239,7756.34033203125,1.1960110664367676,1.0139336585998535,207.96629333496094,35,1.1960110664367676,42.25,11.661079406738281
0.44395962357521057,37,0.22124230861663818,6.384549617767334,1.0078158378601074,0,1.2064588069915771,1.0351481437683105,1.2244348526000977,0.00018899999849963933,1.0078158378601074,1746557047.9878435,104.70932006835938,24.790000915527344,0,-0.30201229453086853,740000.0,40,93.49885559082031,0.051087796688079834,0.7978405356407166,1.2064588069915771,8.285296440124512,1000,1.2064588069915771,4.667178153991699,0.007725562900304794,0.014178859069943428,0.014330714009702206,8182.601664052,109.19699096679688,0.5376238822937012,NaN,0.9888250231742859,7970.49658203125,1.2244348526000977,1.0078158378601074,213.9063720703125,36,1.2244348526000977,103.4000015258789,11.914721488952637
-0.1890503168106079,38,0.08809307962656021,5.07068395614624,1.0081106424331665,0,1.233704924583435,-1.3138656616210938,1.251733422279358,0.00018600000475998968,1.0081106424331665,1746557259.0132217,102.85136413574219,21.06999969482422,0,-0.49106261134147644,760000.0,40,94.80297088623047,0.05327301844954491,0.7740194201469421,1.233704924583435,7.347940444946289,1000,1.233704924583435,4.000836372375488,0.0021852217614650726,0.013875960372388363,0.01643422804772854,8394.20951791,108.11244201660156,0.5249542593955994,NaN,0.8777605295181274,8181.5244140625,1.251733422279358,1.0081106424331665,210.96385192871094,37,1.251733422279358,52.0,9.543869972229004
0.2504971921443939,39,-0.19843041896820068,6.634396076202393,1.0059247016906738,0,1.2602229118347168,1.5637121200561523,1.279202938079834,0.0001829999964684248,1.0059247016906738,1746557470.6210954,103.02658081054688,24.6200008392334,0,-0.24056541919708252,780000.0,40,94.54241180419922,0.04510238394141197,0.7508625984191895,1.2602229118347168,7.196756362915039,1000,1.2602229118347168,3.9621188640594482,-0.008170634508132935,0.01463138684630394,0.019625065848231316,8574.892118071,108.51863098144531,0.5129729509353638,NaN,1.0387226343154907,8393.130859375,1.279202938079834,1.0059247016906738,211.54527282714844,38,1.279202938079834,98.9000015258789,10.677807807922363
-0.33404022455215454,40,-0.37988370656967163,5.916447639465332,1.0091514587402344,0,1.285977840423584,-0.7179484367370605,1.3055297136306763,0.00018000000272877514,1.0091514587402344,1746557651.30368,99.13243103027344,22.920000076293945,0,-0.5746056437492371,800000.0,30,110.73777770996094,0.05433039739727974,0.7178797721862793,1.285977840423584,7.285043716430664,1000,1.285977840423584,4.1741461753845215,0.009228013455867767,0.014315606094896793,0.020176220685243607,8784.062470872,81.47434997558594,0.4964607357978821,NaN,0.9325105547904968,8573.80078125,1.3055297136306763,1.0091514587402344,180.60684204101562,39,1.3055297136306763,47.599998474121094,10.097768783569336
0.19356557726860046,41,-0.0745435506105423,5.945980548858643,1.0074347257614136,0,1.3111664056777954,0.029532909393310547,1.331414818763733,0.00017699999443721026,1.0074347257614136,1746557860.4740179,100.2767333984375,24.6200008392334,0,-0.3810400664806366,820000.0,40,95.6484146118164,0.04592859372496605,0.6904140710830688,1.3111664056777954,7.305786609649658,1000,1.3111664056777954,3.74210786819458,-0.00840180367231369,0.014660126529633999,0.018821438774466515,8992.088050592,108.82233428955078,0.48303642868995667,NaN,0.9270196557044983,8782.9736328125,1.331414818763733,1.0074347257614136,209.09913635253906,40,1.331414818763733,69.69999694824219,9.735671997070312
