Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,Train/KL,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,_runtime,Safety/ShieldLagrangeMultiplier/Min,Train/Epoch,Value/reward,Time/Total,Loss/Loss_reward_critic/Delta,Time/Epoch,Train/Entropy,_step,Loss/Loss_reward_critic,Time/Update,Time/Rollout,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Train/StopIter,Train/PolicyStd,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Time/FPS,Metrics/EpRet,Train/LR,Metrics/EpCost,_timestamp,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Safety/EpCostShield,Train/PolicyRatio/Min,Loss/Loss_pi,Value/Adv,Train/PolicyRatio,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Value/cost,Train/PolicyRatio/Std
1.2990080118179321,1.012091040611267,0.015832552686333656,9.623245239257812,0,6521.796005501,1.2990080118179321,41,0.767428994178772,6370.7236328125,-0.0074325501918792725,145.01951599121094,0.7714742422103882,42,0.036154210567474365,79.34941864013672,65.67002868652344,840000.0,1.3838657140731812,1.2990080118179321,1000,40,0.5254161953926086,0.1204291582107544,0,5.206533908843994,137.9124755859375,6.53057861328125,0.0001740000006975606,23.780000686645508,1746556617.3437066,-1.9990344047546387,NaN,54.099998474121094,1.012091040611267,-0.5207912921905518,-0.0536927804350853,1.012091040611267,1.3838657140731812,1.3838657140731812,3.3540382385253906,0.013927707448601723
1.324386715888977,1.0090588331222534,0.016459476202726364,11.151809692382812,0,6669.418794853,1.324386715888977,42,0.8747806549072266,6521.1171875,0.01402033120393753,150.31729125976562,0.7492063045501709,43,0.050174541771411896,81.91372680664062,68.40348815917969,860000.0,1.4115315675735474,1.324386715888977,1000,40,0.5138508081436157,-0.03748607635498047,0,5.687986373901367,133.05189514160156,6.58753776550293,0.00017100000695791095,24.829999923706055,1746556767.719088,0.48145246505737305,NaN,67.19999694824219,1.0090588331222534,-0.5582773685455322,-0.21965137124061584,1.0090588331222534,1.4115315675735474,1.4115315675735474,3.120469570159912,0.014225147664546967
1.3493207693099976,1.0100828409194946,0.01786237210035324,9.200319290161133,0,6817.914261493,1.3493207693099976,43,0.7091338038444519,6668.740234375,-0.003432605415582657,147.56768798828125,0.7248807549476624,44,0.04674193635582924,78.68537902832031,68.88224029541016,880000.0,1.4387543201446533,1.3493207693099976,1000,40,0.5012872815132141,0.08081921935081482,0,5.662211894989014,135.53103637695312,6.806448936462402,0.00016799999866634607,21.31999969482422,1746556915.3394256,-0.025774478912353516,NaN,57.70000076293945,1.0100828409194946,-0.4774581491947174,-0.0204826220870018,1.0100828409194946,1.4387543201446533,1.4387543201446533,2.8648293018341064,0.014449882321059704
1.3742706775665283,1.0064369440078735,0.015967607498168945,8.365985870361328,0,6965.749128722,1.3742706775665283,44,0.6341041326522827,6817.2197265625,-0.007912494242191315,148.428955078125,0.7183382511138916,45,0.038829442113637924,82.26878356933594,66.16012573242188,900000.0,1.4657354354858398,1.3742706775665283,1000,40,0.497993141412735,0.14976277947425842,0,5.20023775100708,134.74459838867188,6.918448448181152,0.00016500000492669642,22.959999084472656,1746557063.8364587,-0.4619741439819336,NaN,71.1500015258789,1.0064369440078735,-0.327695369720459,-0.18102625012397766,1.0064369440078735,1.4657354354858398,1.4657354354858398,3.179304361343384,0.014013507403433323
1.3989897966384888,1.0097068548202515,0.01619724929332733,10.062102317810059,0,7106.138908752,1.3989897966384888,45,0.8347412347793579,6965.06787109375,0.014901090413331985,147.7744140625,0.6997119784355164,46,0.05373053252696991,81.2658920288086,66.50846862792969,920000.0,1.4924522638320923,1.3989897966384888,1000,40,0.4887791872024536,-0.18972349166870117,0,6.103397846221924,135.3414306640625,7.270291805267334,0.00016199999663513154,22.350000381469727,1746557211.6722019,0.9031600952148438,NaN,62.75,1.0097068548202515,-0.5174188613891602,0.20959432423114777,1.0097068548202515,1.4924522638320923,1.4924522638320923,3.432462215423584,0.014617330394685268
1.4225338697433472,1.0145540237426758,0.01592622883617878,8.619266510009766,0,7249.646133352,1.4225338697433472,46,0.6807889938354492,7105.42529296875,-0.014003071933984756,140.30032348632812,0.6723624467849731,47,0.03972746059298515,76.67684173583984,63.623443603515625,940000.0,1.5187664031982422,1.4225338697433472,1000,40,0.4757566452026367,-0.07360827922821045,0,4.616621494293213,142.5513458251953,7.079381942749023,0.00015900000289548188,20.479999542236328,1746557352.0613413,-1.486776351928711,NaN,32.0,1.0145540237426758,-0.5910271406173706,-0.0527140274643898,1.0145540237426758,1.5187664031982422,1.5187664031982422,2.7938103675842285,0.014668000862002373
1.4457604885101318,1.0082018375396729,0.014732934534549713,7.494303226470947,0,7396.197411909,1.4457604885101318,47,0.6342368125915527,7248.94921875,-0.010764339938759804,143.4331512451172,0.658143937587738,48,0.02896312065422535,78.78005981445312,64.65304565429688,960000.0,1.5446487665176392,1.4457604885101318,1000,40,0.4692109227180481,0.24924159049987793,0,4.161754131317139,139.43777465820312,6.354112148284912,0.000155999994603917,19.65999984741211,1746557495.5687373,-0.4548673629760742,NaN,54.95000076293945,1.0082018375396729,-0.3417855501174927,0.06776440888643265,1.0082018375396729,1.5446487665176392,1.5446487665176392,2.6009931564331055,0.013639980927109718
1.4689549207687378,1.0072553157806396,0.01765555329620838,6.979702949523926,0,7536.654852655,1.4689549207687378,48,0.5664962530136108,7395.5185546875,0.012060834094882011,146.4937286376953,0.6440070271492004,49,0.04102395474910736,79.36507415771484,67.12859344482422,980000.0,1.570188283920288,1.4689549207687378,1000,40,0.46283167600631714,0.07109880447387695,0,5.207552909851074,136.5246124267578,5.960933208465576,0.00015300000086426735,20.059999465942383,1746557642.1203887,1.0457987785339355,NaN,62.650001525878906,1.0072553157806396,-0.2706867456436157,0.16180762648582458,1.0072553157806396,1.570188283920288,1.570188283920288,2.24086332321167,0.014712047763168812
1.4922590255737305,1.0095465183258057,0.014672722667455673,8.092504501342773,0,7682.559721631,1.4922590255737305,49,0.6506754159927368,7535.97607421875,-0.0044752322137355804,140.4022979736328,0.6306948661804199,50,0.03654872253537178,76.99666595458984,63.40559005737305,1000000.0,1.5953762531280518,1.4922590255737305,1000,40,0.45741328597068787,-0.05752861499786377,0,4.450318813323975,142.44781494140625,6.077143669128418,0.0001500000071246177,19.530000686645508,1746557782.5769327,-0.7572340965270996,NaN,66.69999694824219,1.0095465183258057,-0.3282153606414795,0.03884181007742882,1.0095465183258057,1.5953762531280518,1.5953762531280518,2.88983154296875,0.014093113131821156
1.5153251886367798,1.0060383081436157,0.01603085547685623,7.93311882019043,0,7828.554733969,1.5153251886367798,50,0.8306894302368164,7681.87841796875,0.008835949003696442,145.8484649658203,0.6201388835906982,51,0.04538467153906822,80.81085968017578,65.03756713867188,1020000.0,1.6202605962753296,1.5153251886367798,1000,40,0.4526522755622864,-0.05227050185203552,0,4.688958644866943,137.1286163330078,5.486077308654785,0.00014699999883305281,19.579999923706055,1746557928.4828331,0.23863983154296875,NaN,55.900001525878906,1.0060383081436157,-0.380485862493515,0.052269503474235535,1.0060383081436157,1.6202605962753296,1.6202605962753296,3.2953426837921143,0.013676938600838184
1.5382933616638184,1.0080866813659668,0.015908844769001007,7.582509517669678,0,7973.24782346,1.5382933616638184,51,0.799061119556427,7827.87255859375,-0.007469348609447479,145.9340057373047,0.6121400594711304,52,0.03791532292962074,81.39280700683594,64.5411376953125,1040000.0,1.6451934576034546,1.5382933616638184,1000,40,0.4489162266254425,0.05327707529067993,0,5.293491363525391,137.04824829101562,5.5901665687561035,0.00014400000509340316,22.809999465942383,1746558074.4734108,0.6045327186584473,NaN,59.20000076293945,1.0080866813659668,-0.3272087872028351,0.23492799699306488,1.0080866813659668,1.6451934576034546,1.6451934576034546,3.232671022415161,0.013955049216747284
1.5614283084869385,1.0057942867279053,0.017291728407144547,7.727449893951416,0,8119.491723383,1.5614283084869385,52,0.8816912174224854,7972.552734375,0.021615881472826004,144.6262969970703,0.6030789613723755,53,0.05953120440244675,77.57276916503906,67.053466796875,1060000.0,1.6702131032943726,1.5614283084869385,1000,40,0.4451548159122467,0.05007389187812805,0,5.908748149871826,138.2874298095703,6.499655723571777,0.00014099999680183828,23.15999984741211,1746558219.170369,0.6152567863464355,NaN,66.75,1.0057942867279053,-0.27713489532470703,-0.1099926233291626,1.0057942867279053,1.6702131032943726,1.6702131032943726,2.938727617263794,0.01440072525292635
1.5844370126724243,1.0072911977767944,0.01701967790722847,8.5224027633667,0,8263.858486098,1.5844370126724243,53,0.7542448043823242,8118.81298828125,-0.017728250473737717,146.18499755859375,0.5890531539916992,54,0.04180295392870903,80.60843658447266,65.57650756835938,1080000.0,1.6951894760131836,1.5844370126724243,1000,40,0.4390508830547333,-0.13264378905296326,0,4.770071983337402,136.8129425048828,6.735655307769775,0.00013800000306218863,21.81999969482422,1746558365.414971,-1.1386761665344238,NaN,58.0,1.0072911977767944,-0.4097786843776703,0.03237342834472656,1.0072911977767944,1.6951894760131836,1.6951894760131836,3.0371787548065186,0.013815189711749554
1.608109951019287,1.0027968883514404,0.018908752128481865,8.188567161560059,0,8408.104056545,1.608109951019287,54,0.8221371173858643,8263.1767578125,0.008458185940980911,144.30857849121094,0.5761309862136841,55,0.05026113986968994,77.1744384765625,67.13406372070312,1100000.0,1.7199429273605347,1.608109951019287,1000,40,0.43363702297210693,0.189270481467247,0,5.483582019805908,138.59190368652344,6.975639820098877,0.00013499999477062374,19.8700008392334,1746558509.7815118,0.7135100364685059,NaN,81.5999984741211,1.0027968883514404,-0.22050820291042328,0.08164918422698975,1.0027968883514404,1.7199429273605347,1.7199429273605347,3.4646308422088623,0.014232720248401165
1.6318894624710083,1.0058300495147705,0.017227236181497574,7.881332874298096,0,8555.515655314,1.6318894624710083,55,0.8155852556228638,8407.39453125,-0.004307866096496582,144.15771484375,0.565448522567749,56,0.04595327377319336,78.06916046142578,66.08848571777344,1120000.0,1.7447773218154907,1.6318894624710083,1000,40,0.4291149079799652,-0.08334873616695404,0,6.515275955200195,138.7369384765625,7.006208419799805,0.0001320000010309741,22.6200008392334,1746558654.0265436,1.031693935394287,NaN,66.19999694824219,1.0058300495147705,-0.3038569390773773,-0.07599154114723206,1.005829930305481,1.7447773218154907,1.7447773218154907,3.071944236755371,0.014554157853126526
1.6568180322647095,1.004064917564392,0.015170219354331493,9.042448997497559,0,8701.514385838,1.6568180322647095,56,0.7386041879653931,8554.8076171875,-0.008419569581747055,147.32632446289062,0.5593164563179016,57,0.037533704191446304,80.61823272705078,66.70805358886719,1140000.0,1.7699872255325317,1.6568180322647095,1000,40,0.4266761839389801,0.132529154419899,0,6.408548831939697,135.75306701660156,6.628452777862549,0.0001289999927394092,25.600000381469727,1746558801.438146,-0.10672712326049805,NaN,98.69999694824219,1.004064917564392,-0.17132778465747833,-0.03828015550971031,1.004064917564392,1.7699872255325317,1.7699872255325317,4.0324554443359375,0.01378567237406969
1.682017207145691,1.0067048072814941,0.015887191519141197,9.493370056152344,0,8841.981417361,1.682017207145691,57,1.0368973016738892,8700.8291015625,0.015985157340765,145.93519592285156,0.5514534115791321,58,0.053518861532211304,77.0222396850586,68.91289520263672,1160000.0,1.7956446409225464,1.682017207145691,1000,40,0.42351967096328735,-0.20285271108150482,0,5.981414318084717,137.04713439941406,6.911558151245117,0.00012599999899975955,26.639999389648438,1746558947.4374511,-0.42713451385498047,NaN,74.69999694824219,1.0067048072814941,-0.37418049573898315,-0.04751747101545334,1.0067048072814941,1.7956446409225464,1.7956446409225464,3.9586453437805176,0.013625667430460453
1.7058284282684326,1.012050747871399,0.01713133044540882,7.195525169372559,0,8989.118775779,1.7058284282684326,58,0.5687896609306335,8841.2978515625,-0.0066458918154239655,140.40440368652344,0.5255448818206787,59,0.04687296971678734,77.23126220703125,63.173099517822266,1180000.0,1.821446180343628,1.7058284282684326,1000,40,0.4130845069885254,-0.14970695972442627,0,3.8907310962677,142.4456787109375,6.518317699432373,0.0001230000052601099,23.940000534057617,1746559087.9045599,-2.0906832218170166,NaN,26.25,1.012050747871399,-0.5238874554634094,0.1978931427001953,1.012050747871399,1.821446180343628,1.821446180343628,3.3407485485076904,0.013887148350477219
1.7293261289596558,1.0119826793670654,0.01693921722471714,8.498011589050293,0,9132.536911057,1.7293261289596558,59,0.8504430651664734,8988.4375,0.005517140030860901,147.0771942138672,0.5001769065856934,60,0.05239010974764824,79.93052673339844,67.14659881591797,1200000.0,1.8471933603286743,1.7293261289596558,1000,40,0.403028666973114,0.07906582951545715,0,3.8162121772766113,135.98301696777344,6.345049858093262,0.00011999999696854502,22.020000457763672,1746559235.0417457,-0.07451891899108887,NaN,53.29999923706055,1.0119826793670654,-0.44482162594795227,-0.014157811179757118,1.0119826793670654,1.8471933603286743,1.8471933603286743,3.558717966079712,0.014660627581179142
1.7521660327911377,1.0131088495254517,0.01806614175438881,8.495826721191406,0,9275.621165169,1.7521660327911377,60,0.9129566550254822,9131.85546875,-0.0017838217318058014,143.3578338623047,0.47163456678390503,61,0.05060628801584244,78.231201171875,65.12657928466797,1220000.0,1.8724315166473389,1.7521660327911377,1000,40,0.3922569453716278,-0.0908525288105011,0,3.618339776992798,139.5110321044922,6.570705413818359,0.00011700000322889537,17.440000534057617,1746559378.4599624,-0.19787240028381348,NaN,42.25,1.0131088495254517,-0.5356741547584534,-0.13372571766376495,1.0131088495254517,1.8724315166473389,1.8724315166473389,3.3916969299316406,0.014731165021657944
1.774175763130188,1.010452389717102,0.016954096034169197,8.389240264892578,0,9416.742852788,1.774175763130188,61,0.7491361498832703,9274.939453125,-0.005020033568143845,143.02725219726562,0.45128485560417175,62,0.04558625444769859,79.66325378417969,63.363948822021484,1240000.0,1.8965532779693604,1.774175763130188,1000,40,0.38469910621643066,-0.03362607955932617,0,3.401338815689087,139.83348083496094,6.795922756195068,0.0001140000022132881,11.149999618530273,1746559521.5441685,-0.21700096130371094,NaN,35.400001525878906,1.010452389717102,-0.5693002343177795,0.13750989735126495,1.0104522705078125,1.8965532779693604,1.8965532779693604,3.242985963821411,0.013773222453892231
1.7957426309585571,1.0110793113708496,0.01504104770720005,8.175739288330078,0,9565.381683015,1.7957426309585571,62,0.8015429973602295,9416.0625,0.0015632398426532745,141.0629119873047,0.43291470408439636,63,0.04714949429035187,77.34080505371094,63.72206115722656,1260000.0,1.9194362163543701,1.7957426309585571,1000,40,0.37790238857269287,0.07865491509437561,0,3.6706552505493164,141.7807159423828,6.3585028648376465,0.00011100000119768083,9.0,1746559662.6656785,0.2693164348602295,NaN,43.900001525878906,1.0110793113708496,-0.49064531922340393,-0.21020454168319702,1.0110793113708496,1.9194362163543701,1.9194362163543701,2.9077954292297363,0.013955580070614815
1.8184456825256348,1.0020713806152344,0.015178924426436424,7.106545448303223,0,9705.402230764,1.8184456825256348,63,0.7295325994491577,9564.701171875,-0.00010103359818458557,148.5826416015625,0.4334319531917572,64,0.04704846069216728,81.26447296142578,67.318115234375,1280000.0,1.9415136575698853,1.8184456825256348,1000,40,0.3781217336654663,0.44664931297302246,0,4.237306594848633,134.605224609375,6.4675445556640625,0.00010800000018207356,11.859999656677246,1746559811.3051322,0.5666513442993164,NaN,88.0,1.0020713806152344,-0.04399600625038147,-0.1998881995677948,1.0020713806152344,1.9415136575698853,1.9415136575698853,2.3561651706695557,0.014137964695692062
1.8405767679214478,1.0068728923797607,0.015001870691776276,6.741059303283691,0,9851.671240368,1.8405767679214478,64,0.6526444554328918,9704.7177734375,-0.008855193853378296,139.95645141601562,0.4279729127883911,65,0.038193266838788986,76.51043701171875,63.44597244262695,1300000.0,1.962864875793457,1.8405767679214478,1000,40,0.37646588683128357,-0.3267245292663574,0,3.694303035736084,142.90159606933594,6.370794773101807,0.0001049999991664663,11.829999923706055,1746559951.3249953,-0.5430035591125488,NaN,41.900001525878906,1.0068728923797607,-0.3707205355167389,0.3600096106529236,1.0068728923797607,1.962864875793457,1.962864875793457,2.9231905937194824,0.013259314931929111
1.8629828691482544,1.0076189041137695,0.01759704016149044,8.818947792053223,0,9997.455521774,1.8629828691482544,65,0.9760875105857849,9850.9501953125,-0.00030532851815223694,146.1693572998047,0.40993788838386536,66,0.03788793832063675,78.78463745117188,67.38467407226562,1320000.0,1.9838554859161377,1.8629828691482544,1000,40,0.3697291314601898,-0.021809309720993042,0,5.122593879699707,136.82757568359375,6.148547172546387,0.00010199999815085903,14.470000267028809,1746560097.593785,1.428290843963623,NaN,64.0,1.0076189041137695,-0.39252984523773193,0.2733277976512909,1.0076189041137695,1.9838554859161377,1.9838554859161377,3.2990012168884277,0.013962069526314735
1.8856103420257568,1.0067285299301147,0.015702148899435997,7.26423454284668,0,10139.042020614,1.8856103420257568,66,0.9736636877059937,9996.7490234375,0.005440142005681992,145.69940185546875,0.39647239446640015,67,0.04332808032631874,80.24657440185547,65.45275115966797,1340000.0,2.004892587661743,1.8856103420257568,1000,40,0.36503347754478455,0.12921005487442017,0,4.955760955810547,137.26893615722656,6.475317478179932,9.899999713525176e-05,17.799999237060547,1746560243.377946,-0.16683292388916016,NaN,63.0,1.0067285299301147,-0.26331979036331177,-0.19291090965270996,1.0067285299301147,2.004892587661743,2.004892587661743,3.185899496078491,0.01410328596830368
1.908481240272522,1.0037635564804077,0.016744576394557953,7.707505702972412,0,10281.886709818,1.908481240272522,67,0.8172829151153564,10138.345703125,0.0022014640271663666,141.51124572753906,0.39720582962036133,68,0.04552954435348511,76.8280258178711,64.68315887451172,1360000.0,2.0262537002563477,1.908481240272522,1000,40,0.3660096526145935,-0.024550259113311768,0,4.810605525970459,141.33152770996094,6.180518627166748,9.600000339560211e-05,20.309999465942383,1746560384.9645338,-0.1451554298400879,NaN,64.0,1.0037635564804077,-0.28787004947662354,-0.20690461993217468,1.0037635564804077,2.0262537002563477,2.0262537002563477,3.217350482940674,0.013868292793631554
1.931337594985962,1.008790373802185,0.016405563801527023,8.610782623291016,0,10424.388238179,1.931337594985962,68,0.9187683463096619,10281.201171875,-0.0077353790402412415,142.78106689453125,0.38302499055862427,69,0.037794165313243866,76.38646697998047,66.3945541381836,1380000.0,2.0479233264923096,1.931337594985962,1000,40,0.3611045777797699,-0.14516523480415344,0,4.378345966339111,140.07460021972656,6.584784507751465,9.300000237999484e-05,20.3799991607666,1746560527.8094325,-0.43225955963134766,NaN,57.20000076293945,1.008790373802185,-0.433035284280777,0.24929973483085632,1.0087902545928955,2.0479233264923096,2.0479233264923096,3.3994078636169434,0.013945044949650764
1.9537067413330078,1.011950135231018,0.016904683783650398,7.501569747924805,0,10571.819493538,1.9537067413330078,69,0.7928146719932556,10423.6796875,0.0008419081568717957,142.4150390625,0.36026936769485474,70,0.03863607347011566,78.40492248535156,64.01007080078125,1400000.0,2.070129871368408,1.9537067413330078,1000,40,0.35315439105033875,-0.014054298400878906,0,3.6359617710113525,140.4346160888672,6.549765586853027,9.000000136438757e-05,22.68000030517578,1746560670.310868,-0.7423841953277588,NaN,43.900001525878906,1.011950135231018,-0.4470895826816559,0.2283790111541748,1.011950135231018,2.070129871368408,2.070129871368408,2.826815605163574,0.014018721878528595
1.9751657247543335,1.012527346611023,0.015049251727759838,7.866429805755615,0,10721.197733491,1.9751657247543335,70,0.8540002107620239,10571.1025390625,0.0006880573928356171,147.33619689941406,0.34276512265205383,71,0.03932413086295128,84.19650268554688,63.1396369934082,1420000.0,2.0923473834991455,1.9751657247543335,1000,40,0.347371369600296,-0.106801837682724,0,2.8515090942382812,135.7439727783203,6.522640228271484,8.70000003487803e-05,18.290000915527344,1746560817.742045,-0.7844526767730713,NaN,31.049999237060547,1.012527346611023,-0.5538914203643799,-0.06240648031234741,1.012527346611023,2.0923473834991455,2.0923473834991455,3.157928228378296,0.013361873105168343
1.9970040321350098,1.006693959236145,0.015039891004562378,6.820267200469971,0,10872.514716236,1.9970040321350098,71,0.9120622873306274,10720.4921875,0.010282587260007858,149.29359436035156,0.3382493853569031,72,0.04960671812295914,82.38611602783203,66.90743255615234,1440000.0,2.114611864089966,1.9970040321350098,1000,40,0.3461773991584778,0.3378535956144333,0,3.973945140838623,133.96421813964844,6.488409519195557,8.399999933317304e-05,18.549999237060547,1746560967.1204748,1.1224360466003418,NaN,63.45000076293945,1.006693959236145,-0.2160378247499466,-0.15845802426338196,1.006693959236145,2.114611864089966,2.114611864089966,2.7225122451782227,0.01396640669554472
2.0185563564300537,1.007334589958191,0.013634228147566319,7.136647701263428,0,11018.770309373,2.0185563564300537,72,0.9083806872367859,10871.7998046875,0.0008165724575519562,151.22296142578125,0.3359615206718445,73,0.05042329058051109,84.95397186279297,66.26895141601562,1460000.0,2.1366477012634277,2.0185563564300537,1000,40,0.3452174961566925,-0.15161345899105072,0,3.917829751968384,132.2550506591797,6.815412521362305,8.099999831756577e-05,16.059999465942383,1746561118.4373639,-0.05611538887023926,NaN,46.150001525878906,1.007334589958191,-0.3676512837409973,0.04637174308300018,1.007334589958191,2.1366477012634277,2.1366477012634277,2.648089647293091,0.013210445642471313
2.039649486541748,1.005528211593628,0.016105862334370613,5.411443710327148,0,11167.779594046,2.039649486541748,73,0.6869336366653442,11018.072265625,-0.00751248374581337,146.17750549316406,0.3336244523525238,74,0.04291080683469772,83.53244018554688,62.644996643066406,1480000.0,2.1584370136260986,2.039649486541748,1000,40,0.34488019347190857,0.10620763897895813,0,4.069576263427734,136.8199462890625,6.4227614402771,7.79999973019585e-05,15.640000343322754,1746561264.6926873,0.15174651145935059,NaN,40.599998474121094,1.005528211593628,-0.2614436447620392,0.2513675391674042,1.005528211593628,2.1584370136260986,2.1584370136260986,2.5117266178131104,0.012928864918649197
2.0602774620056152,1.0090067386627197,0.014596512541174889,6.808584213256836,0,11314.160213912,2.0602774620056152,74,0.8809878826141357,11167.0810546875,0.009306482970714569,148.93333435058594,0.32477420568466187,75,0.05221728980541229,82.64559936523438,66.28768157958984,1500000.0,2.179704427719116,2.0602774620056152,1000,40,0.34249165654182434,-0.1358618140220642,0,3.7810497283935547,134.2882843017578,6.821910858154297,7.500000356230885e-05,12.960000038146973,1746561413.7021635,-0.2885265350341797,NaN,39.099998474121094,1.0090067386627197,-0.3973054587841034,0.2871846556663513,1.0090067386627197,2.179704427719116,2.179704427719116,2.4464902877807617,0.013164364732801914
2.08135986328125,1.0038080215454102,0.012574470601975918,6.504745960235596,0,11465.209650394,2.08135986328125,75,0.8083966374397278,11313.4541015625,-0.0023144297301769257,146.29000854492188,0.32658907771110535,76,0.04990286007523537,79.66869354248047,66.62126922607422,1520000.0,2.2009353637695312,2.08135986328125,1000,40,0.34341302514076233,0.21735243499279022,0,5.9016900062561035,136.71473693847656,6.996146202087402,7.200000254670158e-05,16.690000534057617,1746561560.082867,2.120640277862549,NaN,62.150001525878906,1.0038080215454102,-0.17995302379131317,0.027358263731002808,1.0038080215454102,2.2009353637695312,2.2009353637695312,2.4139554500579834,0.013294190168380737
2.103642225265503,1.0004127025604248,0.014573922380805016,6.2257537841796875,0,11614.740594839,2.103642225265503,76,0.7722516655921936,11464.50390625,0.0011282749474048615,150.96530151367188,0.3355362117290497,77,0.05103113502264023,82.46585083007812,68.4993896484375,1540000.0,2.222276210784912,2.103642225265503,1000,40,0.34657105803489685,0.1916523678228259,0,4.803089141845703,132.48077392578125,6.951554775238037,6.900000153109431e-05,17.8700008392334,1746561711.1322105,-1.0986008644104004,NaN,83.4000015258789,1.0004127025604248,0.011699344031512737,-0.04172809422016144,1.0004127025604248,2.222276210784912,2.222276210784912,2.3202030658721924,0.01361370924860239
2.1259818077087402,1.0048362016677856,0.015353704802691936,6.791784286499023,0,11771.114454828,2.1259818077087402,77,0.8966206312179565,11614.0283203125,0.01755068451166153,149.4404296875,0.33526191115379333,78,0.06858181953430176,79.50211334228516,69.93824768066406,1560000.0,2.243892192840576,2.1259818077087402,1000,40,0.3466716408729553,-0.2888029171153903,0,4.724116325378418,133.8325958251953,7.0549702644348145,6.600000051548705e-05,19.34000015258789,1746561860.6631718,-0.07897281646728516,NaN,55.599998474121094,1.0048362016677856,-0.27710357308387756,-0.06014116480946541,1.0048362016677856,2.243892192840576,2.243892192840576,2.1846187114715576,0.013448578305542469
2.1483826637268066,1.0070507526397705,0.014110226184129715,8.016401290893555,0,11922.833069042,2.1483826637268066,78,0.9324283003807068,11770.3916015625,-0.011557582765817642,156.27285766601562,0.3226335048675537,79,0.057024236768484116,87.17967987060547,69.0931396484375,1580000.0,2.2657055854797363,2.1483826637268066,1000,40,0.34293001890182495,-0.10077264904975891,0,5.158332347869873,127.98127746582031,7.709493637084961,6.299999949987978e-05,18.829999923706055,1746562017.037121,0.4342160224914551,NaN,55.650001525878906,1.0070507526397705,-0.3778762221336365,-0.006568241864442825,1.007050633430481,2.2657055854797363,2.2657055854797363,2.7102644443511963,0.012797730974853039
2.170959234237671,1.0073530673980713,0.013129368424415588,6.629660129547119,0,12067.61232194,2.170959234237671,79,0.8092831969261169,11922.09765625,-0.013332627713680267,151.60391235351562,0.3092670738697052,80,0.04369160905480385,85.37824249267578,66.22560119628906,1600000.0,2.288264274597168,2.170959234237671,1000,40,0.3390977680683136,0.12361574172973633,0,3.651724338531494,131.92271423339844,7.317987442016602,5.999999848427251e-05,23.729999542236328,1746562168.7555773,-1.506608009338379,NaN,58.650001525878906,1.0073530673980713,-0.25426048040390015,-0.03415496647357941,1.0073530673980713,2.288264274597168,2.288264274597168,1.7959517240524292,0.012358580715954304
2.192844867706299,1.0079426765441895,0.012752381153404713,6.403788089752197,0,12213.674759301,2.192844867706299,80,0.7988636493682861,12066.888671875,0.004205789417028427,144.67706298828125,0.30066877603530884,81,0.047897398471832275,81.09829711914062,63.578712463378906,1620000.0,2.311197519302368,2.192844867706299,1000,40,0.33687472343444824,-0.14572742581367493,0,3.1788129806518555,138.23890686035156,7.201676845550537,5.700000110664405e-05,21.06999969482422,1746562313.5348423,-0.47291135787963867,NaN,36.29999923706055,1.0079426765441895,-0.3999879062175751,0.07521189004182816,1.0079426765441895,2.311197519302368,2.311197519302368,1.6306349039077759,0.01235006470233202
2.214723587036133,1.0058753490447998,0.012993334792554379,6.81374979019165,0,12369.005570536,2.214723587036133,81,0.7866955399513245,12212.974609375,-0.0038038380444049835,145.98489379882812,0.29880478978157043,82,0.04409356042742729,79.84180450439453,66.14305114746094,1640000.0,2.3341381549835205,2.214723587036133,1000,40,0.3366224467754364,0.09227925539016724,0,3.843811511993408,137.00047302246094,7.138103008270264,5.400000009103678e-05,18.149999618530273,1746562459.5973783,0.6649985313415527,NaN,52.099998474121094,1.0058753490447998,-0.30770865082740784,0.16965985298156738,1.0058753490447998,2.3341381549835205,2.3341381549835205,2.337373733520508,0.012430837377905846
2.237773895263672,1.0005378723144531,0.012672348879277706,6.994389057159424,0,12512.748772482,2.237773895263672,82,0.87461256980896,12368.267578125,-0.0007218904793262482,155.21456909179688,0.3097047209739685,83,0.043371669948101044,82.7267837524414,72.48775482177734,1660000.0,2.3573803901672363,2.237773895263672,1000,40,0.340284526348114,0.24794574826955795,0,4.773602485656738,128.8538818359375,6.81599235534668,5.0999999075429514e-05,20.6299991607666,1746562614.9282682,0.9297909736633301,NaN,83.0,1.0005378723144531,-0.059762902557849884,0.13391658663749695,1.0005377531051636,2.3573803901672363,2.3573803901672363,2.080213785171509,0.012800132855772972
