Time/FPS,Value/Adv,Loss/Loss_cost_critic,Misc/xHx,Train/Entropy,Train/PolicyRatio/Min,Misc/AcceptanceStep,Safety/EpCostShield,Train/KL,Time/Update,Time/Rollout,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,_step,Train/Epoch,Misc/gradient_norm,Value/reward,Metrics/LagrangeMultiplier,Loss/Loss_pi,Misc/Alpha,Train/StopIter,Safety/shield_violation,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Time/Epoch,Misc/FinalStepNorm,Metrics/EpLen,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Value/cost,_runtime,Misc/H_inv_g,Metrics/LagrangeMultiplier/Std,Time/Total,Train/LR,Train/PolicyRatio,Loss/Loss_pi/Delta,TotalEnvSteps,_timestamp
162.29319763183594,-4.577636492086867e-09,14.045543670654297,0.004025442525744438,1.7086830139160156,1.0025527477264404,1,114.6500015258789,0.0002594224351923913,17.015844345092773,106.21788024902344,0.023145947605371475,0.3974156975746155,0.3974156975746155,1.0025527477264404,-1.9877643585205078,11,10,0.048983119428157806,0.21145322918891907,0.3932424485683441,-0.29372742772102356,2.228987693786621,10,6.756006240844727,1.3363093137741089,0.3932424485683441,2.447779655456543,123.2337646484375,0.33280205726623535,1000,48.16999816894531,0.005490919575095177,0.3974156975746155,-0.4599063992500305,0.3932424485683441,0.0018050651997327805,0,3.3723409175872803,1455.111322712,0.14930637180805206,0,1334.90771484375,0,1.0025526285171509,8.380413055419922e-05,220000.0,1746526362.8178673
167.76902770996094,0.0,8.005635261535645,0.0041791778057813644,1.719944953918457,1.003668189048767,1,60.95000076293945,0.00026510475436225533,17.436386108398438,101.77510070800781,0.02157347835600376,0.4327552616596222,0.4327552616596222,1.003668189048767,-6.039908409118652,12,11,0.05425600707530975,0.23702803254127502,0.4302055239677429,-0.4636650085449219,2.187605857849121,10,7.690781116485596,1.3512643575668335,0.4302055239677429,2.6709890365600586,119.21150970458984,0.3238200545310974,1000,44.709999084472656,-0.001572469249367714,0.4327552616596222,-1.331278681755066,0.4302055239677429,0.0025937731843441725,0,4.023136615753174,1576.538763064,0.14802485704421997,0,1454.1741943359375,0,1.003668189048767,-0.16993758082389832,240000.0,1746526482.0863304
164.80909729003906,0.0,15.609469413757324,0.005343704484403133,1.7246084213256836,1.001067876815796,1,125.75,0.0002678300079423934,17.092927932739258,104.25956726074219,0.0367557592689991,0.4686940312385559,0.4686940312385559,1.001067876815796,7.60383415222168,13,12,0.0452105775475502,0.2874794900417328,0.46737614274024963,-0.271699994802475,1.9346097707748413,10,7.332775115966797,1.3575663566589355,0.46737614274024963,3.240253210067749,121.35252380371094,0.32998597621917725,1000,46.2400016784668,0.015182280912995338,0.4686940312385559,-0.10502780973911285,0.46737614274024963,0.0007550467271357775,0,3.701158285140991,1693.651819953,0.1705697774887085,0,1575.58447265625,0,1.0010677576065063,0.1919650137424469,260000.0,1746526603.51375
170.87281799316406,1.1444091230217168e-09,9.827548027038574,0.0062239328399300575,1.7374187707901,1.0032236576080322,1,76.5999984741211,0.0002930228947661817,17.244178771972656,99.80191802978516,0.03474299609661102,0.5042331218719482,0.5042331218719482,1.0032236576080322,-5.78192138671875,14,13,0.06980422139167786,0.3290550708770752,0.5043838620185852,-0.40596795082092285,1.7925950288772583,10,7.5220794677734375,1.3751646280288696,0.5043838620185852,3.7088623046875,117.04611206054688,0.30961698293685913,1000,37.84000015258789,-0.0020127631723880768,0.5042331218719482,-1.014360785484314,0.5043838620185852,0.0022794140968471766,0,3.596630573272705,1811.925507263,0.17271998524665833,0,1692.704345703125,0,1.0032235383987427,-0.13426795601844788,280000.0,1746526720.6268642
169.2112579345703,4.959106458812812e-09,7.086966514587402,0.006947455927729607,1.7613705396652222,1.0047452449798584,1,46.79999923706055,0.00030432865605689585,17.453731536865234,100.74169158935547,0.02305939607322216,0.5384896993637085,0.5384896993637085,1.0047452449798584,-2.740581512451172,15,14,0.0885116383433342,0.35150742530822754,0.5406649708747864,-0.5056092739105225,1.6966872215270996,10,7.749539852142334,1.4086040258407593,0.5406649708747864,3.7591962814331055,118.19544982910156,0.303954154253006,1000,28.049999237060547,-0.011683600023388863,0.5384896993637085,0.9062937498092651,0.5406649708747864,0.0033552825916558504,0,2.9909040927886963,1930.771395959,0.1791456639766693,0,1810.966552734375,0,1.0047451257705688,-0.09964132308959961,300000.0,1746526838.9004965
168.3942108154297,-1.5258788677030566e-09,7.279603958129883,0.007949722930788994,1.7664356231689453,1.0032395124435425,1,75.4000015258789,0.00029795465525239706,17.009016036987305,101.75989532470703,0.025722969323396683,0.572577953338623,0.572577953338623,1.0032395124435425,0.19263744354248047,16,15,0.07425864040851593,0.35599949955940247,0.5765253305435181,-0.45975837111473083,1.5861297845840454,10,8.843242645263672,1.4155960083007812,0.5765253305435181,3.753037691116333,118.76893615722656,0.3073987066745758,1000,30.93000030517578,0.0026635732501745224,0.572577953338623,-0.5128756761550903,0.5765253305435181,0.0022906530648469925,0,3.3652992248535156,2051.988459597,0.19380426406860352,0,1929.8160400390625,0,1.0032395124435425,0.045850902795791626,320000.0,1746526957.746293
165.098388671875,-1.5258788677030566e-09,12.296855926513672,0.011139608919620514,1.7589348554611206,1.0004584789276123,1,125.0999984741211,0.00028040120378136635,17.45939826965332,103.68045043945312,0.024506475776433945,0.6075766682624817,0.6075766682624817,1.0004584789276123,5.017251968383789,17,16,0.06727884709835052,0.40523403882980347,0.6122903823852539,-0.20723426342010498,1.3399229049682617,10,6.753952980041504,1.4049955606460571,0.6122903823852539,4.016789436340332,121.13988494873047,0.3256186246871948,1000,35.09000015258789,-0.001216493546962738,0.6075766682624817,2.6209559440612793,0.6122903823852539,0.0003241935628466308,0,2.8029701709747314,2170.284722929,0.2430129498243332,0,2051.03125,0,1.0004583597183228,0.25252410769462585,340000.0,1746527078.9633946
169.1692352294922,3.051757735406113e-09,11.881476402282715,0.010831626132130623,1.7606682777404785,1.0023176670074463,1,102.8499984741211,0.00030343193793669343,16.894311904907227,101.3304672241211,0.03031926229596138,0.6429219841957092,0.6429219841957092,1.0023176670074463,-0.41537952423095703,18,17,0.0908256471157074,0.3797001540660858,0.6482430100440979,-0.35581305623054504,1.3588387966156006,10,9.048588752746582,1.40743887424469,0.6482430100440979,3.9170732498168945,118.22480010986328,0.3061605989933014,1000,39.88999938964844,0.005812786519527435,0.6429219841957092,0.34540247917175293,0.6482430100440979,0.0016387818614020944,0,3.0977394580841064,2287.537335481,0.22531047463417053,0,2169.333984375,0,1.0023175477981567,-0.14857879281044006,360000.0,1746527197.2597628
170.66476440429688,8.392333938900265e-09,10.055418968200684,0.008784283883869648,1.767208456993103,1.0028457641601562,1,61.54999923706055,0.0002741623902693391,17.309675216674805,99.87910461425781,0.04211292788386345,0.6774735450744629,0.6774735450744629,1.0028457641601562,-1.8260574340820312,19,18,0.09586209803819656,0.4035145044326782,0.6843850016593933,-0.46769657731056213,1.5089037418365479,10,8.342974662780762,1.4166998863220215,0.6843850016593933,3.9515326023101807,117.18881225585938,0.3234134316444397,1000,40.560001373291016,0.011793665587902069,0.6774735450744629,-0.7095574140548706,0.6843850016593933,0.0020123152062296867,0,2.982060432434082,2405.81555566,0.21433667838573456,0,2286.59326171875,0,1.0028457641601562,-0.11188352108001709,380000.0,1746527314.5123281
169.19593811035156,-3.051757735406113e-09,7.0849223136901855,0.0074334158562123775,1.7847174406051636,1.0022672414779663,1,91.0999984741211,0.00031511764973402023,17.43873405456543,100.76739501953125,0.028840962797403336,0.7121739387512207,0.7121739387512207,1.0022672414779663,-2.970496654510498,20,19,0.08994127064943314,0.32295167446136475,0.7206739783287048,-0.2618795931339264,1.640289545059204,10,6.128233432769775,1.4419221878051758,0.7206739783287048,3.9024908542633057,118.2061538696289,0.30004915595054626,1000,40.400001525878906,-0.013271965086460114,0.7121739387512207,-0.5644690990447998,0.7206739783287048,0.0016030975384637713,0,2.1554648876190186,2521.58335072,0.18292450904846191,0,2404.86376953125,0,1.0022672414779663,0.20581698417663574,400000.0,1746527432.7905962
172.84521484375,0.0,5.822817802429199,0.008759611286222935,1.8032326698303223,1.0037808418273926,1,30.850000381469727,0.0003048311627935618,17.113346099853516,98.59709167480469,0.03870393708348274,0.7450648546218872,0.7450648546218872,1.0037808418273926,-1.2621045112609863,21,20,0.08397215604782104,0.32128337025642395,0.7566717267036438,-0.5446260571479797,1.5110273361206055,10,7.229466438293457,1.4696273803710938,0.7566717267036438,3.685906410217285,115.71046447753906,0.29789116978645325,1000,33.4900016784668,0.009862974286079407,0.7450648546218872,-0.7058422565460205,0.7566717267036438,0.002673459006473422,0,2.5981521606445312,2640.089884691,0.19714480638504028,0,2520.6455078125,0,1.0037808418273926,-0.28274646401405334,420000.0,1746527548.5583618
168.85833740234375,2.2888182460434336e-09,6.108063697814941,0.009393956512212753,1.822524070739746,1.0006754398345947,1,78.3499984741211,0.00028586856205947697,17.55425453186035,100.88819885253906,0.030008789151906967,0.7779849171638489,0.7779849171638489,1.0006754398345947,0.2852458953857422,22,21,0.09968389570713043,0.3763260841369629,0.792047917842865,-0.31356945633888245,1.4591182470321655,10,6.378010272979736,1.4992942810058594,0.792047917842865,3.288958787918091,118.4424819946289,0.31462404131889343,1000,28.18000030517578,-0.008695147931575775,0.7779849171638489,0.03453722596168518,0.792047917842865,0.00047755189007148147,0,2.6246089935302734,2754.154073931,0.21562613546848297,0,2639.1455078125,0,1.0006753206253052,0.2310566008090973,440000.0,1746527667.064866
175.43563842773438,-1.1444091230217168e-09,5.203592777252197,0.007220877800136805,1.8367952108383179,1.0018596649169922,1,44.29999923706055,0.00025469737011007965,16.76728630065918,97.234619140625,0.03317108750343323,0.8098033666610718,0.8098033666610718,1.0018596649169922,-0.9044709205627441,23,22,0.06034882739186287,0.2595548927783966,0.8262223601341248,-0.44687163829803467,1.6642544269561768,10,6.051536560058594,1.5215320587158203,0.8262223601341248,3.0530402660369873,114.00192260742188,0.33407148718833923,1000,19.940000534057617,0.0031622983515262604,0.8098033666610718,-0.40841519832611084,0.8262223601341248,0.0013149253791198134,0,2.366619825363159,2873.476110865,0.20073342323303223,0,2753.21240234375,0,1.0018596649169922,-0.13330218195915222,460000.0,1746527781.1290228
167.70372009277344,9.918212917625624e-09,6.030234336853027,0.008508010767400265,1.8485733270645142,1.0030521154403687,1,43.650001525878906,0.0002782132651191205,17.035600662231445,102.22230529785156,0.030629314482212067,0.8406211137771606,0.8406211137771606,1.0030521154403687,0.8266415596008301,24,23,0.07768705487251282,0.34504058957099915,0.8592257499694824,-0.505913257598877,1.5332067012786865,10,7.1019673347473145,1.539584755897522,0.8592257499694824,2.8284311294555664,119.25794219970703,0.31948772072792053,1000,18.739999771118164,-0.002541773021221161,0.8406211137771606,-0.619821310043335,0.8592257499694824,0.002158143324777484,0,2.716006278991699,2986.08793834,0.20837877690792084,0,2872.53466796875,0,1.0030521154403687,-0.059041619300842285,480000.0,1746527900.4511487
177.70513916015625,-6.866454960174906e-09,3.8813018798828125,0.009359309449791908,1.85403311252594,1.0034446716308594,1,27.75,0.0003202239749953151,17.374380111694336,95.17158508300781,0.03971554711461067,0.8699169158935547,0.8699169158935547,1.0034446716308594,-2.148932456970215,25,24,0.08791546523571014,0.3775152266025543,0.8909808993339539,-0.5651237964630127,1.461816430091858,10,6.9173455238342285,1.5485233068466187,0.8909808993339539,2.996854782104492,112.54598999023438,0.3029535412788391,1000,16.469999313354492,0.009086232632398605,0.8699169158935547,-0.7574551105499268,0.8909808993339539,0.002435806905850768,0,2.8640058040618896,3102.839190234,0.20724458992481232,0,2985.142822265625,0,1.0034446716308594,-0.05921053886413574,500000.0,1746528013.0629337
171.38795471191406,-7.629394005448376e-09,4.319427013397217,0.008869931101799011,1.864467978477478,1.0011085271835327,1,42.95000076293945,0.00022151337179820985,17.821054458618164,98.87322998046875,0.030230343341827393,0.8984659314155579,0.8984659314155579,1.0011085271835327,0.4381251335144043,26,25,0.07033755630254745,0.31882497668266296,0.9217122793197632,-0.4216386377811432,1.501601219177246,10,5.549103736877441,1.5658187866210938,0.9217122793197632,3.071580171585083,116.69432067871094,0.3424089848995209,1000,17.420000076293945,-0.00948520377278328,0.8984659314155579,-0.5821229815483093,0.9217122793197632,0.0007837628363631666,0,2.284680128097534,3218.677652966,0.22802923619747162,0,3101.900634765625,0,1.0011085271835327,0.1434851586818695,520000.0,1746528129.8140984
172.73367309570312,3.814697002724188e-09,4.289669990539551,0.00903315283358097,1.8771404027938843,1.0031636953353882,1,32.95000076293945,0.00027868684264831245,17.006500244140625,98.77864837646484,0.03120310790836811,0.9259471893310547,0.9259471893310547,1.0031636953353882,-0.029757022857666016,27,26,0.06965572386980057,0.3541029393672943,0.9514145851135254,-0.4830947816371918,1.4879730939865112,10,5.761251449584961,1.5885852575302124,0.9514145851135254,3.2775464057922363,115.78518676757812,0.31863605976104736,1000,16.18000030517578,0.0009727645665407181,0.9259471893310547,-1.1924022436141968,0.9514145851135254,0.002236986067146063,0,2.2134206295013428,3340.08919031,0.21414101123809814,0,3217.744873046875,0,1.0031636953353882,-0.061456143856048584,540000.0,1746528245.6527278
164.82034301757812,4.577636492086867e-09,6.958897113800049,0.013465460389852524,1.8884357213974,1.002024531364441,1,76.6500015258789,0.0002520946436561644,17.308338165283203,104.03587341308594,0.03521384298801422,0.9541530013084412,0.9541530013084412,1.002024531364441,2.669227123260498,28,27,0.0714661031961441,0.40860995650291443,0.9805896282196045,-0.31360191106796265,1.21872079372406,10,6.463351726531982,1.6089040040969849,0.9805896282196045,3.629387617111206,121.34424591064453,0.33363333344459534,1000,20.25,0.0040107350796461105,0.9541530013084412,-1.281765103340149,0.9805896282196045,0.0014315317384898663,0,2.5792601108551025,3457.839845194,0.2737569808959961,0,3339.140625,0,1.002024531364441,0.16949287056922913,560000.0,1746528367.064115
169.95823669433594,1.5258788677030566e-09,8.26478099822998,0.01632063277065754,1.9048981666564941,1.0015020370483398,1,101.69999694824219,0.00028329560882411897,17.38316535949707,100.29277038574219,0.031498342752456665,0.9838040471076965,0.9838040471076965,1.0015020370483398,1.3058838844299316,29,28,0.11430637538433075,0.35409584641456604,1.0101021528244019,-0.13152313232421875,1.106996774673462,10,5.442513465881348,1.6346508264541626,1.0101021528244019,3.4417552947998047,117.67596435546875,0.3114941716194153,1000,29.15999984741211,-0.003715500235557556,0.9838040471076965,1.3070359230041504,1.0101021528244019,0.001062044408172369,0,2.6046245098114014,3575.344540202,0.28138667345046997,0,3456.884033203125,0,1.0015020370483398,0.1820787787437439,580000.0,1746528484.8148139
170.31448364257812,-9.53674250681047e-10,5.559721946716309,0.009597796946763992,1.9071941375732422,1.0018028020858765,1,62.5,0.00023649074137210846,17.128278732299805,100.30152893066406,0.03389386087656021,1.0134235620498657,1.0134235620498657,1.0018028020858765,-2.705059051513672,30,29,0.09266583621501923,0.3089663088321686,1.04038405418396,-0.38212713599205017,1.4435405731201172,10,6.608860015869141,1.6415449380874634,1.04038405418396,3.1482465267181396,117.4298324584961,0.33207225799560547,1000,34.79999923706055,0.002395518124103546,1.0134235620498657,-0.9969446659088135,1.04038405418396,0.001274801674298942,0,2.7760798931121826,3690.622275418,0.23004013299942017,0,3574.388427734375,0,1.0018028020858765,-0.2506040036678314,600000.0,1746528602.3195968
173.59716796875,-1.1444091230217168e-09,5.741799831390381,0.008689211681485176,1.9109596014022827,1.002877116203308,1,72.8499984741211,0.0002444404235575348,17.09986686706543,98.10934448242188,0.030619584023952484,1.0433926582336426,1.0433926582336426,1.002877116203308,0.18207788467407227,31,30,0.06101508066058159,0.2776450216770172,1.0719488859176636,-0.2578154504299164,1.5171360969543457,10,5.2398271560668945,1.652316689491272,1.0719488859176636,2.986527442932129,115.2092514038086,0.33731117844581604,1000,42.95000076293945,-0.003274276852607727,1.0433926582336426,0.9872034788131714,1.0719488859176636,0.002034400124102831,0,2.100156307220459,3804.107929851,0.2223341464996338,0,3689.673583984375,0,1.002877116203308,0.12431168556213379,620000.0,1746528717.597206
176.33970642089844,-1.5258788677030566e-09,6.999604225158691,0.011427514255046844,1.9224001169204712,1.0021188259124756,1,42.95000076293945,0.00023582763969898224,16.91820526123047,96.49922180175781,0.05450606718659401,1.0725609064102173,1.0725609064102173,1.0021188259124756,1.2578043937683105,32,31,0.07733827084302902,0.45703086256980896,1.104633092880249,-0.5629580020904541,1.3229362964630127,10,7.850212574005127,1.6710695028305054,1.104633092880249,2.9370276927948,113.41744995117188,0.3363269865512848,1000,43.150001525878906,0.023886483162641525,1.0725609064102173,-1.061080813407898,1.104633092880249,0.0014981237472966313,0,3.084425210952759,3915.981282858,0.2542276382446289,0,3803.160888671875,0,1.002118706703186,-0.3051425516605377,640000.0,1746528831.083031
178.8952178955078,-4.577636492086867e-09,5.888449192047119,0.011572224088013172,1.935439109802246,1.0040943622589111,1,45.650001525878906,0.0002877875813283026,16.925395965576172,94.87187194824219,0.042654361575841904,1.1011253595352173,1.1011253595352173,1.0040943622589111,-1.1111550331115723,33,32,0.09548784047365189,0.3811635673046112,1.1380541324615479,-0.4718504250049591,1.314638614654541,10,6.903489112854004,1.6931447982788086,1.1380541324615479,2.849888324737549,111.79728698730469,0.31202927231788635,1000,39.869998931884766,-0.011851705610752106,1.1011253595352173,0.1936231255531311,1.1380541324615479,0.0028950951527804136,0,2.8034820556640625,4029.471661113,0.23734983801841736,0,3915.0244140625,0,1.0040942430496216,0.091107577085495,660000.0,1746528942.956413
176.35304260253906,9.155272984173735e-09,5.058341979980469,0.012667138129472733,1.9441280364990234,1.0027703046798706,1,51.099998474121094,0.00032163356081582606,16.600547790527344,96.80830383300781,0.027761809527873993,1.1293747425079346,1.1293747425079346,1.0027703046798706,-0.8301072120666504,34,33,0.11969941854476929,0.3632742166519165,1.1715550422668457,-0.42238011956214905,1.2565377950668335,10,6.4786787033081055,1.7050180435180664,1.1715550422668457,2.864982843399048,113.40888214111328,0.2928703725337982,1000,32.380001068115234,-0.01489255204796791,1.1293747425079346,-0.22523437440395355,1.1715550422668457,0.0019588731229305267,0,2.540210247039795,4138.219718814,0.2330772578716278,0,4028.5185546875,0,1.0027703046798706,0.04947030544281006,680000.0,1746529056.4465783
184.03741455078125,-1.9836425835251248e-08,4.486886978149414,0.007306580897420645,1.952597975730896,1.0036885738372803,1,21.700000762939453,0.0002757862093858421,16.96845245361328,91.705078125,0.02466512843966484,1.1561048030853271,1.1561048030853271,1.0036885738372803,-0.5714550018310547,35,34,0.07858984172344208,0.38505035638809204,1.2047592401504517,-0.5217065215110779,1.6544650793075562,10,5.450428009033203,1.7168558835983276,1.2047592401504517,2.8462719917297363,108.67355346679688,0.3186337649822235,1000,27.84000015258789,-0.0030966810882091522,1.1561048030853271,-0.8896931409835815,1.2047592401504517,0.002608103211969137,0,2.3749032020568848,4249.012907496,0.19259019196033478,0,4137.2646484375,0,1.0036884546279907,-0.09932640194892883,700000.0,1746529165.1948202
