Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Time/Rollout,_timestamp,Value/Adv,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_adv_c,Train/LR,Metrics/EpLen,Metrics/EpCost,Metrics/EpRet,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Train/KL,Train/Entropy,Value/cost,TotalEnvSteps,Train/PolicyRatio,Train/Epoch,Loss/Loss_cost_critic/Delta,_step,Train/PolicyStd,Train/PolicyRatio/Min,Train/StopIter,Metrics/LagrangeMultiplier/Std,Value/reward,Time/Epoch,_runtime,Time/Update,Time/FPS,Metrics/LagrangeMultiplier,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Safety/EpCostShield,Loss/Loss_reward_critic/Delta
0.47351452708244324,0.04368944466114044,103.9390869140625,1746540150.3933315,0.004649840295314789,-0.531892716884613,0.4797295033931732,0.026459693908691406,0.01488441601395607,0,NaN,0.0002579999854788184,500,32.779998779296875,5.787006378173828,30.146961212158203,0.4797295033931732,0.47351452708244324,1.0167312622070312,0.016745269298553467,1.006048321723938,8.725292205810547,280000.0,1.0167312622070312,13,-26.15966033935547,14,0.6629235744476318,1.0167312622070312,40,0,0.9871119260787964,245.369873046875,3925.982026181,141.43072509765625,81.50959777832031,0.47351452708244324,11.191967964172363,0.4797295033931732,3674.524658203125,30.575000762939453,-0.010619547218084335
0.5001615881919861,0.05372683331370354,105.14643859863281,1746540399.9994771,-0.14800560474395752,-0.49854522943496704,0.5057106018066406,0.033347487449645996,0.015650657936930656,0,NaN,0.00025499999173916876,500,22.979999542236328,5.54452657699585,30.89374542236328,0.5057106018066406,0.5001615881919861,1.01675546169281,0.017883528023958206,0.9657096862792969,7.4044880867004395,300000.0,1.01675546169281,14,0.7467842102050781,15,0.6371118426322937,1.01675546169281,40,0,1.0723589658737183,249.5220184326172,4168.879471257,144.37550354003906,80.15325164794922,0.5001615881919861,10.069926261901855,0.5057106018066406,3924.1845703125,29.0,0.010037388652563095
0.5246846675872803,0.05456963926553726,100.81761169433594,1746540642.8972564,-0.01008964329957962,-0.49331527948379517,0.5298752784729004,0.005229949951171875,0.015265018679201603,0,NaN,0.0002519999979995191,500,13.539999961853027,5.815540313720703,20.960474014282227,0.5298752784729004,0.5246846675872803,1.017525553703308,0.01711360737681389,0.9353517293930054,6.084217548370361,320000.0,1.0175254344940186,15,-9.933271408081055,16,0.618341863155365,1.017525553703308,40,0,1.1060020923614502,242.8012237548828,4414.894045172,141.98353576660156,82.37191009521484,0.5246846675872803,9.117941856384277,0.5298752784729004,4167.0654296875,25.524999618530273,0.000842805951833725
0.5473803877830505,0.04371413588523865,103.5136489868164,1746540888.911059,0.2443058043718338,-0.44162023067474365,0.5523314476013184,0.051695048809051514,0.015085230581462383,0,NaN,0.00024900000425986946,500,16.040000915527344,6.267490863800049,10.446930885314941,0.5523314476013184,0.5473803877830505,1.019181489944458,0.015392321161925793,0.906054675579071,4.130904674530029,340000.0,1.019181489944458,16,-10.513543128967285,17,0.6005651950836182,1.019181489944458,40,0,1.0136981010437012,245.92782592773438,4661.979973856,142.4141082763672,81.32467651367188,0.5473803877830505,7.051949977874756,0.5523314476013184,4413.08447265625,21.625,-0.010855503380298615
0.5682956576347351,0.047801125794649124,102.68106079101562,1746541135.9976735,-0.01601332612335682,-0.4783151149749756,0.5730713605880737,-0.036694884300231934,0.015496666543185711,0,NaN,0.0002460000105202198,500,10.770000457763672,5.886098861694336,9.242310523986816,0.5730713605880737,0.5682956576347351,1.0185247659683228,0.017044680193066597,0.86957186460495,3.9119656085968018,360000.0,1.0185247659683228,17,-1.204620361328125,18,0.5795530080795288,1.0185247659683228,40,0,1.0908913612365723,246.9865264892578,4903.871798099,144.30538940429688,80.97607421875,0.5682956576347351,6.73730993270874,0.5730713605880737,4660.1728515625,13.850000381469727,0.004086989909410477
0.587507426738739,0.04674116522073746,98.78750610351562,1746541377.8889267,0.17841601371765137,-0.4697324335575104,0.5920460820198059,0.00858268141746521,0.01602265052497387,0,NaN,0.00024300000222865492,500,7.090000152587891,5.930270195007324,4.956328392028809,0.5920460820198059,0.587507426738739,1.022790551185608,0.015991026535630226,0.8396742343902588,3.177187204360962,380000.0,1.022790551185608,18,-4.285982131958008,19,0.5628441572189331,1.022790551185608,40,0,1.1468321084976196,241.80206298828125,5148.257541223,143.01446533203125,82.7122802734375,0.587507426738739,5.356123924255371,0.5920460820198059,4902.05908203125,4.925000190734863,-0.0010599605739116669
0.6050342917442322,0.04231874644756317,100.45225524902344,1746541622.274721,0.30424973368644714,-0.43256083130836487,0.6093631386756897,0.03717160224914551,0.015340213663876057,0,NaN,0.00023999999393709004,500,1.909999966621399,6.043488025665283,3.013134479522705,0.6093631386756897,0.6050342917442322,1.0213550329208374,0.013690438121557236,0.8203756213188171,2.657090187072754,400000.0,1.0213550329208374,19,-1.9431939125061035,20,0.5525928735733032,1.0213550329208374,40,0,1.134947657585144,244.2715301513672,5391.66119216,143.8192138671875,81.8760986328125,0.6050342917442322,4.00923490524292,0.6093631386756897,5146.43359375,2.375,-0.004422418773174286
0.621048629283905,0.04966670647263527,99.42311096191406,1746541865.6783829,-0.09073008596897125,-0.38841214776039124,0.6252740025520325,0.04414868354797363,0.015605325810611248,0,NaN,0.00023700000019744039,500,2.2899999618530273,6.384693622589111,3.2142274379730225,0.6252740025520325,0.621048629283905,1.0218275785446167,0.01422552578151226,0.7956477403640747,2.245978593826294,420000.0,1.0218275785446167,20,0.20109295845031738,21,0.5394410490989685,1.0218275785446167,40,0,1.1756880283355713,243.2886199951172,5633.688148141,143.86537170410156,82.2068862915039,0.621048629283905,3.690403938293457,0.6252740025520325,5389.8349609375,5.949999809265137,0.007347960025072098
0.6357008218765259,0.04376557841897011,99.88756561279297,1746542107.7058394,0.06929554045200348,-0.36566677689552307,0.6399229168891907,0.022745370864868164,0.01586381532251835,0,NaN,0.00023400000645779073,500,2.5399999618530273,6.608881950378418,3.0003788471221924,0.6399229168891907,0.6357008218765259,1.0229638814926147,0.015499746426939964,0.7762050032615662,1.916215181350708,440000.0,1.0229638814926147,21,-0.21384859085083008,22,0.5293729901313782,1.0229638814926147,40,0,1.1805789470672607,241.91384887695312,5875.111789352,142.02618408203125,82.67406463623047,0.6357008218765259,3.1647958755493164,0.6399229168891907,5631.86083984375,6.324999809265137,-0.005901128053665161
0.649122416973114,0.046671848744153976,100.47357177734375,1746542349.128762,0.24039046466350555,-0.35072848200798035,0.6534020900726318,0.014938294887542725,0.015419221483170986,0,NaN,0.00023099999816622585,500,2.680000066757202,6.422000885009766,2.5905709266662598,0.6534020900726318,0.649122416973114,1.0213340520858765,0.01407946553081274,0.7632684111595154,1.6103674173355103,460000.0,1.0213340520858765,22,-0.4098079204559326,23,0.5227424502372742,1.0213340520858765,40,0,1.2254767417907715,240.20294189453125,6116.981877364,139.72930908203125,83.26293182373047,0.649122416973114,2.7200374603271484,0.6534020900726318,5872.16845703125,5.300000190734863,0.0029062703251838684
0.6614131927490234,0.03663727641105652,98.52420806884766,1746542590.998666,-0.1768239438533783,-0.3487487733364105,0.6657441258430481,0.0019797086715698242,0.015949677675962448,0,NaN,0.0002280000044265762,500,2.2100000381469727,6.824912071228027,1.9515361785888672,0.6657441258430481,0.6614131927490234,1.0214072465896606,0.01852654106914997,0.7486807107925415,1.4419058561325073,480000.0,1.0214072465896606,23,-0.6390347480773926,24,0.5156199336051941,1.0214072465896606,40,0,1.2309420108795166,241.5686492919922,6363.050740161,143.04434204101562,82.79219818115234,0.6614131927490234,2.3025894165039062,0.6657441258430481,6114.97314453125,2.450000047683716,-0.010034572333097458
0.672648549079895,0.035336241126060486,101.62674713134766,1746542837.067525,0.22651706635951996,-0.23718902468681335,0.6774027347564697,0.11155974864959717,0.014398215338587761,0,NaN,0.00022499999613501132,500,1.2899999618530273,6.325860023498535,2.290705442428589,0.6774027347564697,0.672648549079895,1.0165457725524902,0.013489565812051296,0.7496646642684937,1.2156158685684204,500000.0,1.0165457725524902,24,0.3391692638397217,25,0.5164353847503662,1.0165457725524902,40,0,1.2386709451675415,245.88735961914062,6606.127220343,144.26052856445312,81.33805847167969,0.672648549079895,1.976704716682434,0.6774027347564697,6361.1630859375,15.324999809265137,-0.0013010352849960327
0.6829473972320557,0.041785940527915955,99.12184143066406,1746543080.1440501,0.10946986079216003,-0.2970176339149475,0.6882369518280029,-0.059828609228134155,0.015348255634307861,0,NaN,0.00022200000239536166,500,2.0299999713897705,6.730787754058838,2.3628652095794678,0.6882369518280029,0.6829473972320557,1.0192992687225342,0.015257236547768116,0.7456563115119934,1.0987383127212524,520000.0,1.0192992687225342,25,0.0721597671508789,26,0.5150169134140015,1.0192992687225342,40,0,1.3302059173583984,242.9287567138672,6847.552765646,143.8068084716797,82.32866668701172,0.6829473972320557,1.844316840171814,0.6882369518280029,6604.27294921875,7.724999904632568,0.006449699401855469
0.692393958568573,0.04032682999968529,99.00784301757812,1746543321.5706444,-0.10395237803459167,-0.3148531913757324,0.698180615901947,-0.017835557460784912,0.0160524919629097,0,NaN,0.00021899999410379678,500,2.009999990463257,7.218667984008789,1.722651481628418,0.698180615901947,0.692393958568573,1.0225706100463867,0.015104696154594421,0.7351648211479187,0.9921171069145203,540000.0,1.0225706100463867,26,-0.6402137279510498,27,0.5105268955230713,1.0225706100463867,40,0,1.3184876441955566,241.31039428710938,7088.031303873,142.302490234375,82.88080596923828,0.692393958568573,1.6298617124557495,0.698180615901947,6845.73046875,2.5999999046325684,-0.0014591105282306671
0.7010610103607178,0.02420312725007534,98.3729248046875,1746543562.0482898,0.0962061658501625,-0.2975582182407379,0.707438588142395,0.017294973134994507,0.015459269285202026,0,NaN,0.00021600000036414713,500,1.8799999952316284,6.639257907867432,2.846665382385254,0.707438588142395,0.7010610103607178,1.0169376134872437,0.017113912850618362,0.7203195691108704,0.8775249123573303,560000.0,1.0169376134872437,27,1.124013900756836,28,0.5035935640335083,1.0169376134872437,40,0,1.277556300163269,240.3756103515625,7328.617257195,142.0026092529297,83.20311737060547,0.7010610103607178,1.625694990158081,0.707438588142395,7086.20556640625,7.0,-0.016123702749609947
0.7090203166007996,0.024485895410180092,97.85364532470703,1746543802.6345158,-0.2513844966888428,-0.28394514322280884,0.7159526944160461,0.013613075017929077,0.015431741252541542,0,NaN,0.00021300000662449747,500,1.9299999475479126,6.599679946899414,1.4356955289840698,0.7159526944160461,0.7090203166007996,1.0178139209747314,0.015764104202389717,0.725674569606781,0.599795401096344,580000.0,1.0178139209747314,28,-1.410969853401184,29,0.5068238377571106,1.0178139209747314,40,0,1.2867623567581177,240.4849853515625,7572.850299971,142.63124084472656,83.16527557373047,0.7090203166007996,1.1920855045318604,0.7159526944160461,7326.80859375,2.75,0.0002827681601047516
0.716326892375946,0.023882867768406868,98.37632751464844,1746544046.8672352,-0.08415113389492035,-0.28596821427345276,0.7237840890884399,-0.002023071050643921,0.015510914847254753,0,NaN,0.0002099999983329326,500,1.6699999570846558,6.819223403930664,1.3890146017074585,0.7237840890884399,0.716326892375946,1.0184178352355957,0.014572320505976677,0.7254347205162048,0.5569518804550171,600000.0,1.0184178352355957,29,-0.04668092727661133,30,0.5074272155761719,1.0184178352355957,40,0,1.2779797315597534,244.1214599609375,7795.633943852,145.74505615234375,81.92643737792969,0.716326892375946,1.167128086090088,0.7237840890884399,7571.0234375,2.549999952316284,-0.0006030276417732239
0.7231124043464661,0.03956636041402817,100.75935363769531,1746544269.6516616,-0.23528917133808136,-0.2777263820171356,0.7313178181648254,0.008241832256317139,0.01630222238600254,0,NaN,0.00020700000459328294,500,3.880000114440918,7.295770645141602,4.086974620819092,0.7313178181648254,0.7231124043464661,1.0186049938201904,0.020127642899751663,0.6972067952156067,0.4583868682384491,620000.0,1.01860511302948,30,2.6979600191116333,31,0.49431851506233215,1.0186049938201904,35,0,1.334940791130066,222.67079162597656,8037.124486943,121.9113540649414,89.81869506835938,0.7231124043464661,1.0933624505996704,0.7313178181648254,7793.8134765625,13.600000381469727,0.0156834926456213
0.7295295596122742,0.04482601583003998,105.15890502929688,1746544511.14223,0.17495372891426086,-0.1532476544380188,0.7388611435890198,0.12447872757911682,0.015665661543607712,0,NaN,0.00020399999630171806,500,7.019999980926514,8.016426086425781,5.047086715698242,0.7388611435890198,0.7295295596122742,1.012970209121704,0.02059793286025524,0.6825753450393677,0.40230992436408997,640000.0,1.012970209121704,31,0.9601120948791504,32,0.4880354702472687,1.012970209121704,38,0,1.3606889247894287,241.40481567382812,8279.822500559,136.2458038330078,82.848388671875,0.7295295596122742,0.9105331897735596,0.7388611435890198,8035.31591796875,22.975000381469727,0.00525965541601181
0.7354945540428162,0.030406344681978226,99.94615936279297,1746544753.8401277,0.10332675278186798,-0.22733174264431,0.7458102703094482,-0.0740840882062912,0.014715304598212242,0,NaN,0.0002010000025620684,500,3.509999990463257,7.645730018615723,1.3070098161697388,0.7458102703094482,0.7354945540428162,1.0149215459823608,0.015694333240389824,0.680303692817688,0.3903527855873108,660000.0,1.0149215459823608,32,-3.7400768995285034,33,0.4874986410140991,1.0149215459823608,40,0,1.3563616275787354,242.6094207763672,8524.57567148,142.66319274902344,82.43702697753906,0.7354945540428162,0.6154110431671143,0.7458102703094482,8278.013671875,2.575000047683716,-0.014419671148061752
0.7410144805908203,0.03874047473073006,98.58596801757812,1746544998.5928733,-0.08046870678663254,-0.2354569286108017,0.7522990703582764,-0.0081251859664917,0.015700027346611023,0,NaN,0.00019799999427050352,500,2.5199999809265137,7.839527606964111,2.0126264095306396,0.7522990703582764,0.7410144805908203,1.0179972648620605,0.017175201326608658,0.6702434420585632,0.4064149558544159,680000.0,1.0179972648620605,33,0.7056165933609009,34,0.48355358839035034,1.0179972648620605,40,0,1.4281623363494873,244.6472930908203,8753.906306688,146.06118774414062,81.7503433227539,0.7410144805908203,0.7681947946548462,0.7522990703582764,8522.7490234375,5.224999904632568,0.008334130048751831
0.7461532354354858,0.0607200488448143,100.94847106933594,1746545227.9233289,-0.13654538989067078,-0.25058478116989136,0.7586333155632019,-0.01512785255908966,0.016482455655932426,0,NaN,0.00019500000053085387,500,3.200000047683716,8.459488868713379,4.0156168937683105,0.7586333155632019,0.7461532354354858,1.0192265510559082,0.020637333393096924,0.6409976482391357,0.23582006990909576,700000.0,1.0192265510559082,34,2.002990484237671,35,0.470321387052536,1.0192265510559082,35,0,1.489072322845459,229.2187042236328,8998.748355232,128.2701416015625,87.25291442871094,0.7461532354354858,0.8699007034301758,0.7586333155632019,8752.0810546875,13.800000190734863,0.021979574114084244
0.7509604096412659,0.04258192330598831,99.31817626953125,1746545472.765378,-0.28861668705940247,-0.2423148900270462,0.7644921541213989,0.008269891142845154,0.01586894877254963,0,NaN,0.00019200000679120421,500,3.619999885559082,8.206472396850586,1.597070574760437,0.7644921541213989,0.7509604096412659,1.0198630094528198,0.017803717404603958,0.61761873960495,0.22057588398456573,720000.0,1.0198628902435303,35,-2.4185463190078735,36,0.4606022834777832,1.0198630094528198,40,0,1.4545769691467285,244.5703582763672,9236.564804341,145.25210571289062,81.77605438232422,0.7509604096412659,0.6058529019355774,0.7644921541213989,8996.76953125,2.9000000953674316,-0.01813812553882599
0.7553814053535461,0.03491703048348427,99.72834014892578,1746545710.5825322,-0.2134842574596405,-0.2323010414838791,0.7699617743492126,0.010013848543167114,0.015323932282626629,0,NaN,0.00018899999849963933,500,1.2300000190734863,7.257225513458252,1.7934902906417847,0.7699617743492126,0.7553814053535461,1.0161212682724,0.015244833193719387,0.6079513430595398,0.22795063257217407,740000.0,1.0161212682724,36,0.19641971588134766,37,0.4565669596195221,1.0161212682724,40,0,1.4141615629196167,237.7073516845703,9483.697551424,137.97889709472656,84.13706970214844,0.7553814053535461,0.6562258005142212,0.7699617743492126,9234.7490234375,4.275000095367432,-0.007664892822504044
0.7596359252929688,0.039831604808568954,103.06229400634766,1746545957.7143788,-0.018393903970718384,-0.20775645971298218,0.7755724191665649,0.02454458177089691,0.016264300793409348,0,NaN,0.00018600000475998968,500,6.369999885559082,7.045880317687988,3.362427234649658,0.7755724191665649,0.7596359252929688,1.0193431377410889,0.020527873188257217,0.5840116143226624,0.20557385683059692,760000.0,1.0193431377410889,37,1.5689369440078735,38,0.44646134972572327,1.0193431377410889,40,0,1.3645062446594238,246.98703002929688,9723.71354772,143.92462158203125,80.97591400146484,0.7596359252929688,0.7008072733879089,0.7755724191665649,9481.8291015625,19.825000762939453,0.004914574325084686
0.7637085318565369,0.049807798117399216,97.8017578125,1746546197.7307951,-0.580773651599884,-0.19532349705696106,0.7807863354682922,0.012432962656021118,0.015770461410284042,0,NaN,0.0001829999964684248,500,5.480000019073486,7.752190589904785,1.5336077213287354,0.7807863354682922,0.7637085318565369,1.0161473751068115,0.015513088554143906,0.587343692779541,0.2553386688232422,780000.0,1.0161473751068115,38,-1.8288195133209229,39,0.44869232177734375,1.0161473751068115,40,0,1.4927469491958618,239.89112854003906,9948.751395958,142.0892791748047,83.37115478515625,0.7637085318565369,0.61107337474823,0.7807863354682922,9721.8818359375,3.299999952316284,0.009976193308830261
0.7677178382873535,0.050013232976198196,101.14494323730469,1746546422.7683423,0.36742502450942993,-0.24829182028770447,0.7859360575675964,-0.05296832323074341,0.016749616712331772,0,NaN,0.00018000000272877514,500,8.210000038146973,8.444655418395996,3.53804087638855,0.7859360575675964,0.7677178382873535,1.0190935134887695,0.02128211222589016,0.5574772953987122,0.3322223126888275,800000.0,1.0190935134887695,39,2.0044331550598145,40,0.4359815716743469,1.0190935134887695,35,0,1.527937650680542,224.7396240234375,10198.025287382,123.59456634521484,88.99187469482422,0.7677178382873535,0.9489322304725647,0.7859360575675964,9946.740234375,12.399999618530273,0.0002054348587989807
0.7715420722961426,0.049063801765441895,98.51982879638672,1746546672.0420878,0.20951883494853973,-0.2442334145307541,0.7908904552459717,0.004058405756950378,0.016262294724583626,0,NaN,0.00017699999443721026,500,4.710000038146973,8.89150619506836,2.9964230060577393,0.7908904552459717,0.7715420722961426,1.0186822414398193,0.019193699583411217,0.536139190196991,0.36500948667526245,820000.0,1.0186822414398193,40,-0.5416178703308105,41,0.4272143840789795,1.0186822414398193,40,0,1.5195949077606201,249.07655334472656,10395.906453684,150.55653381347656,80.29660034179688,0.7715420722961426,0.925576388835907,0.7908904552459717,10196.12109375,8.125,-0.0009494312107563019
