Train/Epoch,Metrics/LagrangeMultiplier/Std,Time/Epoch,Time/Rollout,Metrics/EpRet,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,_step,_runtime,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Train/PolicyRatio/Std,_timestamp,Train/StopIter,Loss/Loss_pi/Delta,Time/Update,TotalEnvSteps,Value/cost,Train/LR,Metrics/EpLen,Time/FPS,Loss/Loss_cost_critic,Loss/Loss_pi,Value/Adv,Train/Entropy,Time/Total,Loss/Loss_reward_critic/Delta,Value/reward,Metrics/LagrangeMultiplier,Metrics/EpCost,Train/PolicyRatio,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Train/KL
49,0,161.0614471435547,84.68487548828125,19.00982666015625,1.000291109085083,1.65756094455719,1.65756094455719,50,8230.8227438,-0.5161963701248169,0.6023884415626526,0.013003922067582607,1743314000.0786283,40,0.00459933839738369,76.3764877319336,1000000.0,4.639230251312256,0.0001500000071246177,1000,124.17620849609375,1.4041715860366821,-0.025809409096837044,-0.07319173961877823,0.9094641208648682,8067.5537109375,-0.003361344337463379,1.8858394622802734,1.65756094455719,42.560001373291016,1.000291109085083,1.000291109085083,0.025063537061214447,0.01619507372379303
50,0,162.0242156982422,85.94644165039062,19.884824752807617,0.9968165159225464,1.689725637435913,1.689725637435913,51,8392.186661291,0.06651782989501953,0.5949098467826843,0.012770714238286018,1743314162.1880894,40,-0.00013355910778045654,76.07766723632812,1020000.0,4.7878336906433105,0.00014699999883305281,1000,123.43833923339844,1.4706894159317017,-0.0259429682046175,0.2416389435529709,0.8975173234939575,8229.697265625,0.009004563093185425,1.9982662200927734,1.689725637435913,35.7599983215332,0.9968165159225464,0.9968165159225464,0.03406810015439987,0.01392684318125248
51,0,161.3037872314453,84.77815246582031,20.28119659423828,1.0018205642700195,1.721643090248108,1.721643090248108,52,8552.887109081,0.3137129545211792,0.5900551676750183,0.013220283202826977,1743314323.5521157,40,-0.00326523557305336,76.52556610107422,1040000.0,5.411043167114258,0.00014400000509340316,1000,123.98965454101562,1.7844023704528809,-0.02920820377767086,0.029120519757270813,0.8893759250640869,8391.0751953125,-0.0059831272810697556,2.083294630050659,1.721643090248108,36.119998931884766,1.0018205642700195,1.0018205642700195,0.028084972873330116,0.014998679980635643
52,0,160.62693786621094,84.31002807617188,20.697769165039062,0.9979792237281799,1.7534420490264893,1.7534420490264893,53,8713.743791265,-0.13997936248779297,0.5889557600021362,0.012561924755573273,1743314484.2526212,40,0.0014743916690349579,76.31685638427734,1060000.0,4.864606857299805,0.00014099999680183828,1000,124.51211547851562,1.644423007965088,-0.027733812108635902,-0.07950387895107269,0.8875045776367188,8551.76171875,0.002935396507382393,2.1025688648223877,1.7534420490264893,37.560001373291016,0.9979792237281799,0.9979792237281799,0.03102036938071251,0.013091431930661201
53,0,160.67532348632812,84.58619689941406,21.012710571289062,1.000822901725769,1.784994125366211,1.784994125366211,54,8840.951532801,0.020137310028076172,0.5865105390548706,0.013447511941194534,1743314645.109256,40,-0.00318218395113945,76.08905792236328,1080000.0,5.2401227951049805,0.00013800000306218863,1000,124.47462463378906,1.664560317993164,-0.030915996059775352,-0.09094147384166718,0.8832428455352783,8712.51171875,0.00031645968556404114,2.002117872238159,1.784994125366211,35.45000076293945,1.000822901725769,1.000822901725769,0.03133682906627655,0.014835578389465809
54,0,126.9252700805664,67.8850326538086,21.365793228149414,0.9993377327919006,1.8164387941360474,1.8164387941360474,55,8968.192866564,-0.05130875110626221,0.5835450887680054,0.012949984520673752,1743314772.316017,40,0.0038534458726644516,59.040191650390625,1100000.0,5.365935325622559,0.00013499999477062374,1000,157.57302856445312,1.6132515668869019,-0.0270625501871109,0.22952844202518463,0.8782773017883301,8839.6181640625,0.0013665221631526947,2.1144397258758545,1.8164387941360474,37.02000045776367,0.9993377327919006,0.9993377327919006,0.032703351229429245,0.015345421619713306
55,0,127.14476776123047,68.34696960449219,20.941211700439453,0.9985445141792297,1.8478327989578247,1.8478327989578247,56,9093.715093888,-0.23515844345092773,0.5763399600982666,0.01299218274652958,1743314899.558332,40,-0.0003495030105113983,58.79774475097656,1120000.0,5.08555793762207,0.0001320000010309741,1000,157.30101013183594,1.3780931234359741,-0.0274120531976223,-0.24767057597637177,0.8654667735099792,8967.05859375,0.0007279478013515472,2.07991361618042,1.8478327989578247,37.61000061035156,0.9985445141792297,0.9985445141792297,0.03343129903078079,0.014869019389152527
56,0,125.4490966796875,66.66220092773438,20.729520797729492,0.9998423457145691,1.8792859315872192,1.8792859315872192,57,9219.085800182,0.4672427177429199,0.5749571323394775,0.013244087807834148,1743315025.0807173,40,-0.005182623863220215,58.786834716796875,1140000.0,4.366271495819092,0.0001289999927394092,1000,159.42721557617188,1.845335841178894,-0.032594677060842514,0.23449137806892395,0.8630368113517761,9092.5888671875,0.0021116547286510468,1.96614408493042,1.8792859315872192,39.04999923706055,0.9998423457145691,0.9998423457145691,0.03554295375943184,0.014401769265532494
57,0,125.28723907470703,66.47889709472656,20.13812255859375,0.9983105659484863,1.9106805324554443,1.9106805324554443,58,9344.639018241,-0.39705419540405273,0.5715599060058594,0.012874312698841095,1743315150.4514568,40,0.005819354206323624,58.80826187133789,1160000.0,4.255501747131348,0.00012599999899975955,1000,159.63320922851562,1.4482816457748413,-0.02677532285451889,0.002407290041446686,0.8562604784965515,9217.9580078125,0.003620840609073639,1.9528050422668457,1.9106805324554443,37.38999938964844,0.9983105063438416,0.9983105659484863,0.03916379436850548,0.014663790352642536
58,0,125.48291015625,66.71239471435547,20.095930099487305,1.0000207424163818,1.941882610321045,1.941882610321045,59,9470.060890332,0.08339488506317139,0.5679881572723389,0.013043263927102089,1743315276.0046585,40,-0.0014710761606693268,58.770450592041016,1180000.0,4.389594078063965,0.0001230000052601099,1000,159.38426208496094,1.5316765308380127,-0.028246399015188217,0.049070313572883606,0.8498917818069458,9343.515625,-0.009583601728081703,1.9706244468688965,1.941882610321045,35.34000015258789,1.0000206232070923,1.0000207424163818,0.029580192640423775,0.0143399927765131
59,0,125.32990264892578,66.57830047607422,20.157642364501953,0.9994111061096191,1.9729546308517456,1.9729546308517456,60,9595.735823553,0.08766591548919678,0.5644457936286926,0.012943453155457973,1743315401.4265134,40,0.0020453892648220062,58.75153350830078,1200000.0,4.75945520401001,0.00011999999696854502,1000,159.57884216308594,1.6193424463272095,-0.02620100975036621,0.1757591962814331,0.8437915444374084,9468.9150390625,-0.004691023379564285,2.184377431869507,1.9729546308517456,35.869998931884766,0.9994111061096191,0.9994111061096191,0.02488916926085949,0.013434718362987041
60,0,125.60932159423828,66.81044006347656,19.773738861083984,1.000933051109314,2.0040507316589355,2.0040507316589355,61,9721.553703538,-0.13719236850738525,0.564021110534668,0.012818392366170883,1743315527.101502,40,-0.0022423043847084045,58.79882049560547,1220000.0,4.115638732910156,0.00011700000322889537,1000,159.22386169433594,1.4821500778198242,-0.028443314135074615,0.1016211211681366,0.8431286811828613,9594.619140625,0.0010041669011116028,2.0013747215270996,2.0040507316589355,37.779998779296875,1.000933051109314,1.000933051109314,0.025893336161971092,0.013151931576430798
61,0,125.70157623291016,66.92752838134766,19.532615661621094,0.9992715716362,2.0350141525268555,2.0350141525268555,62,9847.066072873,0.034232497215270996,0.5628848671913147,0.012943237088620663,1743315652.9192173,40,-0.0015680119395256042,58.77399444580078,1240000.0,4.370188236236572,0.0001140000022132881,1000,159.10699462890625,1.5163825750350952,-0.03001132607460022,-0.08093789219856262,0.8408010005950928,9720.38671875,0.005679389461874962,2.0765819549560547,2.0350141525268555,35.560001373291016,0.9992715716362,0.9992715716362,0.031572725623846054,0.015348696149885654
62,0,125.426513671875,66.58981323242188,19.67261505126953,1.0019004344940186,2.065925359725952,2.065925359725952,63,9973.050223186,0.2026463747024536,0.5549220442771912,0.012482328340411186,1743315778.4316835,40,0.003491070121526718,58.836647033691406,1260000.0,4.320480823516846,0.00011100000119768083,1000,159.45591735839844,1.7190289497375488,-0.0265202559530735,-0.13271920382976532,0.82649827003479,9845.9287109375,0.005485076457262039,2.01082706451416,2.065925359725952,36.41999816894531,1.0019004344940186,1.0019004344940186,0.03705780208110809,0.014405330643057823
63,0,125.89607238769531,67.12498474121094,19.736024856567383,1.0012320280075073,2.0969536304473877,2.0969536304473877,64,10098.718821815,0.03524363040924072,0.5527545809745789,0.012875293381512165,1743315904.4158194,40,-0.004937361925840378,58.771026611328125,1280000.0,4.921368598937988,0.00010800000018207356,1000,158.86119079589844,1.7542725801467896,-0.03145761787891388,0.03359679877758026,0.8228330016136169,9971.9091796875,-0.004497107118368149,2.0359644889831543,2.0969536304473877,38.63999938964844,1.0012320280075073,1.0012320280075073,0.032560694962739944,0.013214807026088238
64,0,125.51419067382812,66.77452087402344,19.411287307739258,0.9983274340629578,2.1280674934387207,2.1280674934387207,65,10224.442802277,-0.043454647064208984,0.5506368279457092,0.012448359280824661,1743316030.0841937,40,-0.0013320967555046082,58.739601135253906,1300000.0,4.958864688873291,0.0001049999991664663,1000,159.3445281982422,1.7108179330825806,-0.03278971463441849,-0.01499822735786438,0.8191303610801697,10097.521484375,-0.000615537166595459,2.0546257495880127,2.1280674934387207,38.310001373291016,0.998327374458313,0.9983274340629578,0.031945157796144485,0.013625663705170155
65,0,125.65279388427734,66.92274475097656,19.67322540283203,0.9994857907295227,2.159304141998291,2.159304141998291,66,10350.084753316,-0.009776711463928223,0.5461755990982056,0.01249698642641306,1743316155.8083925,40,0.003368159756064415,58.72999572753906,1320000.0,4.3526201248168945,0.00010199999815085903,1000,159.16876220703125,1.7010412216186523,-0.029421554878354073,-0.14868727326393127,0.810725212097168,10223.3173828125,-0.004441531375050545,1.919779896736145,2.159304141998291,38.900001525878906,0.9994857311248779,0.9994857907295227,0.02750362642109394,0.013749378733336926
66,0,125.59009552001953,66.52703857421875,20.231287002563477,0.9993707537651062,2.1904585361480713,2.1904585361480713,67,10476.886717044,-0.36059117317199707,0.5415887832641602,0.012173029594123363,1743316281.450219,40,0.0021278876811265945,59.06300354003906,1340000.0,4.757434368133545,9.899999713525176e-05,1000,159.24822998046875,1.3404500484466553,-0.027293667197227478,0.09531010687351227,0.8024628758430481,10348.9794921875,0.0024764779955148697,2.206043004989624,2.1904585361480713,36.189998626708984,0.9993707537651062,0.9993707537651062,0.02998010441660881,0.014474964700639248
67,0,126.59191131591797,67.64850616455078,20.596580505371094,0.9999479055404663,2.221480369567871,2.221480369567871,68,10602.846886926,0.15659761428833008,0.5433027744293213,0.012084567919373512,1743316408.2522166,40,0.002445181831717491,58.94335174560547,1360000.0,4.701745510101318,9.600000339560211e-05,1000,157.98797607421875,1.4970476627349854,-0.024848485365509987,0.22791045904159546,0.8052740693092346,10475.6279296875,-0.0019434336572885513,2.0691163539886475,2.221480369567871,35.33000183105469,0.9999479055404663,0.9999479055404663,0.02803667075932026,0.013568169437348843
68,0,125.85598754882812,66.83566284179688,20.83636474609375,1.0004538297653198,2.252415895462036,2.252415895462036,69,10728.568669963,0.19393706321716309,0.5428957343101501,0.013306902721524239,1743316534.2125475,40,-0.011888915672898293,59.02027130126953,1380000.0,4.430454730987549,9.300000237999484e-05,1000,158.9117889404297,1.6909847259521484,-0.03673740103840828,0.33773544430732727,0.8051103353500366,10601.6943359375,0.0016342196613550186,2.157960891723633,2.252415895462036,35.709999084472656,1.0004537105560303,1.0004538297653198,0.029670890420675278,0.014660981483757496
69,0,125.52609252929688,66.70830535888672,21.202363967895508,0.998996376991272,2.2832605838775635,2.2832605838775635,70,10854.303383092,-0.13936996459960938,0.5402584671974182,0.012218310497701168,1743316659.9343238,40,0.009180450811982155,58.81772994995117,1400000.0,4.368598461151123,9.000000136438757e-05,1000,159.3294219970703,1.551614761352539,-0.027556950226426125,0.23907916247844696,0.7999889850616455,10727.3193359375,0.0025545060634613037,2.1970200538635254,2.2832605838775635,35.470001220703125,0.998996376991272,0.998996376991272,0.03222539648413658,0.013953656889498234
70,0,125.6221923828125,66.72738647460938,21.638446807861328,0.9994795322418213,2.314033269882202,2.314033269882202,71,10979.068106806,0.10422372817993164,0.5376586318016052,0.012536134570837021,1743316785.6689398,40,-0.004777347669005394,58.894752502441406,1420000.0,4.169734954833984,8.70000003487803e-05,1000,159.20753479003906,1.6558384895324707,-0.03233429789543152,0.07463248074054718,0.7944244146347046,10853.1376953125,0.0045745037496089935,2.245866298675537,2.314033269882202,35.540000915527344,0.9994795322418213,0.9994795322418213,0.036799900233745575,0.013290738686919212
71,0,124.61983489990234,66.08094024658203,20.941478729248047,0.9992981553077698,2.344975233078003,2.344975233078003,72,11103.920622963,0.13443565368652344,0.5312569737434387,0.012863409705460072,1743316910.4337788,40,-0.0007824413478374481,58.53883361816406,1440000.0,4.65573787689209,8.399999933317304e-05,1000,160.48809814453125,1.7902741432189941,-0.03311673924326897,0.10942427814006805,0.7820144295692444,10977.869140625,-0.0030211396515369415,2.0085573196411133,2.344975233078003,38.63999938964844,0.9992981553077698,0.9992981553077698,0.03377876058220863,0.014650460332632065
72,0,124.76493072509766,66.27051544189453,20.889467239379883,0.9986143112182617,2.3760836124420166,2.3760836124420166,73,11228.5163176,-0.29288315773010254,0.5292591452598572,0.012124844826757908,1743317035.2862585,40,0.006308773532509804,58.494361877441406,1460000.0,4.348214149475098,8.099999831756577e-05,1000,160.30145263671875,1.4973909854888916,-0.026807965710759163,0.165710911154747,0.7775232195854187,11102.779296875,-0.0019263587892055511,2.202573537826538,2.3760836124420166,38.790000915527344,0.9986143112182617,0.9986143112182617,0.03185240179300308,0.01318648923188448
73,0,124.50367736816406,66.01729583740234,20.9049015045166,0.998643696308136,2.407339096069336,2.407339096069336,74,11353.369066724,0.23273956775665283,0.5290376543998718,0.012100308202207088,1743317159.881535,40,-0.0059474799782037735,58.486324310302734,1480000.0,4.593441963195801,7.79999973019585e-05,1000,160.63783264160156,1.7301305532455444,-0.032755445688962936,0.33995604515075684,0.7769123911857605,11227.3759765625,-0.0007388703525066376,2.1141812801361084,2.407339096069336,38.720001220703125,0.998643696308136,0.998643696308136,0.031113531440496445,0.013200176879763603
74,0,124.73779296875,66.25526428222656,20.837064743041992,0.9989582896232605,2.438791275024414,2.438791275024414,75,11478.112958279,-0.033843994140625,0.5299950242042542,0.011907151900231838,1743317284.7347214,40,0.00404597632586956,58.482444763183594,1500000.0,5.085789203643799,7.500000356230885e-05,1000,160.33633422851562,1.6962865591049194,-0.028709469363093376,-0.006715461611747742,0.7787723541259766,11352.2109375,0.001309860497713089,2.1996116638183594,2.438791275024414,39.54999923706055,0.9989582896232605,0.9989582896232605,0.032423391938209534,0.012802593410015106
75,0,124.65057373046875,66.1860122680664,20.274459838867188,0.9993346333503723,2.4703705310821533,2.4703705310821533,76,11602.535182055,0.025957345962524414,0.5265410542488098,0.011935519054532051,1743317409.478623,40,-0.002568783238530159,58.464508056640625,1520000.0,4.843509197235107,7.200000254670158e-05,1000,160.4485321044922,1.7222439050674438,-0.031278252601623535,-0.3942784070968628,0.7724774479866028,11476.966796875,0.00186852365732193,2.0571835041046143,2.4703705310821533,38.849998474121094,0.9993345737457275,0.9993346333503723,0.034291915595531464,0.011816210113465786
76,0,124.33445739746094,65.93626403808594,20.475948333740234,1.0004432201385498,2.502134323120117,2.502134323120117,77,11727.446063294,-0.02819538116455078,0.5216765999794006,0.011612542904913425,1743317533.9007645,40,-0.0023150071501731873,58.39812469482422,1540000.0,5.507402420043945,6.900000153109431e-05,1000,160.85646057128906,1.694048523902893,-0.03359325975179672,0.04003288969397545,0.7633553743362427,11601.39453125,0.011500634253025055,2.179055690765381,2.502134323120117,39.7599983215332,1.0004432201385498,1.0004432201385498,0.04579254984855652,0.011136866174638271
77,0,124.76531219482422,66.27500915527344,20.28801918029785,1.0005847215652466,2.5342578887939453,2.5342578887939453,78,11852.113737332,-0.03248929977416992,0.5185714960098267,0.011827467009425163,1743317658.811546,40,0.0026862379163503647,58.49025344848633,1560000.0,4.493782997131348,6.600000051548705e-05,1000,160.30096435546875,1.6615592241287231,-0.030907021835446358,-0.07485684007406235,0.7566609978675842,11726.2470703125,-0.011225659400224686,2.14920711517334,2.5342578887939453,42.369998931884766,1.0005847215652466,1.0005847215652466,0.03456689044833183,0.011995915323495865
78,0,124.5683822631836,66.1082992553711,19.89240074157715,0.9988648295402527,2.566585063934326,2.566585063934326,79,11976.96814433,-0.17871534824371338,0.5166871547698975,0.011213391087949276,1743317783.4793422,40,0.00447884202003479,58.459999084472656,1580000.0,5.1020917892456055,6.299999949987978e-05,1000,160.55438232421875,1.4828438758850098,-0.026428179815411568,-0.14287465810775757,0.7530869841575623,11850.97265625,-0.0018069073557853699,1.9912760257720947,2.566585063934326,40.7400016784668,0.9988648295402527,0.9988648295402527,0.03275998309254646,0.012112471275031567
79,0,124.77679443359375,66.3416519165039,19.741487503051758,0.9988887310028076,2.5989513397216797,2.5989513397216797,80,12101.723126973,-0.19969582557678223,0.5159071683883667,0.011192118749022484,1743317908.3337271,40,-0.002631913870573044,58.43507385253906,1600000.0,4.90029764175415,5.999999848427251e-05,1000,160.2862091064453,1.2831480503082275,-0.02906009368598461,-0.0768597424030304,0.7521742582321167,11975.845703125,-0.004912687465548515,1.9627801179885864,2.5989513397216797,38.779998779296875,0.9988886713981628,0.9988887310028076,0.027847295626997948,0.010765247978270054
80,0,124.68357849121094,66.00772857666016,19.892091751098633,0.9990178346633911,2.6313209533691406,2.6313209533691406,81,12228.194790947,0.3206443786621094,0.5154263377189636,0.011469553224742413,1743318033.0887845,40,0.0028906259685754776,58.67579650878906,1620000.0,4.543546676635742,5.700000110664405e-05,1000,160.4060516357422,1.603792428970337,-0.026169467717409134,-0.2920266091823578,0.7519623041152954,12100.6015625,0.004559608176350594,1.9668694734573364,2.6313209533691406,38.31999969482422,0.9990178346633911,0.9990178346633911,0.03240690380334854,0.010961643420159817
81,0,126.39409637451172,66.0268325805664,19.538793563842773,1.0002751350402832,2.663647174835205,2.663647174835205,82,12353.2154649,0.10432946681976318,0.5143320560455322,0.011336601339280605,1743318159.560409,40,-0.006581533700227737,60.36720275878906,1640000.0,4.851891994476318,5.400000009103678e-05,1000,158.23524475097656,1.7081218957901,-0.03275100141763687,-0.2187730073928833,0.7497318983078003,12227.064453125,-0.0005943477153778076,1.9334336519241333,2.663647174835205,37.66999816894531,1.0002751350402832,1.0002751350402832,0.031812556087970734,0.011158179491758347
82,0,124.95191192626953,66.19080352783203,19.694503784179688,1.0003739595413208,2.695833444595337,2.695833444595337,83,12477.838657946,-0.12857651710510254,0.512820303440094,0.011416605673730373,1743318284.5811229,40,0.0038890764117240906,58.76103973388672,1660000.0,3.8725523948669434,5.0999999075429514e-05,1000,160.06158447265625,1.5795453786849976,-0.02886192500591278,0.05550619214773178,0.7469130158424377,12352.09375,-0.001675281673669815,2.1132705211639404,2.695833444595337,36.290000915527344,1.0003739595413208,1.0003739595413208,0.03013727441430092,0.011039159260690212
83,0,124.54750061035156,65.98741149902344,19.56735610961914,1.0006225109100342,2.7278711795806885,2.7278711795806885,84,12602.367215305,-0.2388821840286255,0.5110673308372498,0.010878662578761578,1743318409.204156,40,0.0021987929940223694,58.55999755859375,1680000.0,4.61230993270874,4.8000001697801054e-05,1000,160.581298828125,1.340663194656372,-0.02666313201189041,-0.1127944216132164,0.7441000938415527,12476.7109375,0.010490618646144867,1.926487684249878,2.7278711795806885,35.95000076293945,1.0006225109100342,1.0006225109100342,0.040627893060445786,0.011957812123000622
84,0,124.3961410522461,65.89351654052734,19.510366439819336,1.0006271600723267,2.7599291801452637,2.7599291801452637,85,12727.028162718,0.21260392665863037,0.5076887607574463,0.011025268584489822,1743318533.7328963,40,-0.003170020878314972,58.5025749206543,1700000.0,5.0019989013671875,4.5000000682193786e-05,1000,160.7766876220703,1.5532671213150024,-0.029833152890205383,0.13717517256736755,0.7372188568115234,12601.1806640625,-0.006095375865697861,2.0944652557373047,2.7599291801452637,37.93000030517578,1.0006271600723267,1.0006271600723267,0.034532517194747925,0.010681014508008957
85,0,124.57720184326172,66.05086517333984,19.192716598510742,0.9996209144592285,2.792005777359009,2.792005777359009,86,12852.537128569,0.02598273754119873,0.5055236220359802,0.010493081994354725,1743318658.3937914,40,0.003276349976658821,58.52627182006836,1720000.0,4.909026622772217,4.199999966658652e-05,1000,160.5430145263672,1.5792498588562012,-0.026556802913546562,-0.3769684433937073,0.7323687076568604,12725.890625,-0.0010559111833572388,1.906243920326233,2.792005777359009,37.900001525878906,0.9996208548545837,0.9996209144592285,0.033476606011390686,0.009810260497033596
86,0,125.40225219726562,66.92742156982422,19.25714874267578,1.0010719299316406,2.824036121368408,2.824036121368408,87,12977.147042829,0.16239476203918457,0.5049652457237244,0.010776005685329437,1743318783.9027922,40,-0.0013565346598625183,58.47477722167969,1740000.0,5.04616117477417,3.899999865097925e-05,1000,159.4867706298828,1.7416446208953857,-0.02791333757340908,-0.28337281942367554,0.7311725616455078,12851.3779296875,0.006545640528202057,1.9772263765335083,2.824036121368408,37.040000915527344,1.0010719299316406,1.0010719299316406,0.04002224653959274,0.009495413862168789
87,0,124.52533721923828,65.96646118164062,19.502349853515625,1.0006237030029297,2.855952262878418,2.855952262878418,88,13101.865866529,-0.16816353797912598,0.5023155212402344,0.010373219847679138,1743318908.5127044,40,0.0007170252501964569,58.55882263183594,1760000.0,5.340599060058594,3.600000127335079e-05,1000,160.60987854003906,1.5734810829162598,-0.027196312323212624,-0.10054473578929901,0.7260157465934753,12976.009765625,-0.0028595030307769775,2.143033981323242,2.855952262878418,36.04999923706055,1.0006237030029297,1.0006237030029297,0.037162743508815765,0.00975131057202816
88,0,124.6507339477539,66.14862823486328,19.85248565673828,0.9995620250701904,2.8878626823425293,2.8878626823425293,89,13226.626760972,0.24549221992492676,0.4999518394470215,0.010216213762760162,1743319033.2314901,40,0.003207040950655937,58.50204849243164,1780000.0,4.901597499847412,3.300000025774352e-05,1000,160.4483184814453,1.8189733028411865,-0.023989271372556686,-0.12133666127920151,0.7211184501647949,13100.744140625,-0.009683068841695786,2.1391003131866455,2.8878626823425293,37.27000045776367,0.9995620250701904,0.9995620250701904,0.02747967466711998,0.009159097447991371
89,0,124.67403411865234,66.18545532226562,19.881561279296875,1.000688076019287,2.919728994369507,2.919728994369507,90,13351.480966404,-0.25624334812164307,0.49725937843322754,0.00981355644762516,1743319157.9924002,40,0.0003278665244579315,58.488521575927734,1800000.0,4.968620300292969,2.9999999242136255e-05,1000,160.4183349609375,1.5627299547195435,-0.023661404848098755,-0.1059861034154892,0.7152610421180725,13225.494140625,0.0016299691051244736,2.0236480236053467,2.919728994369507,36.72999954223633,1.000688076019287,1.000688076019287,0.029109643772244453,0.008289244957268238
90,0,124.77377319335938,66.1773452758789,20.56887435913086,1.0010652542114258,2.9515111446380615,2.9515111446380615,91,13477.26749275,0.10480344295501709,0.4939018487930298,0.010014173574745655,1743319282.8466167,40,0.001675272360444069,58.59637451171875,1820000.0,5.2410454750061035,2.700000004551839e-05,1000,160.29010009765625,1.6675333976745605,-0.021986132487654686,-0.09281107038259506,0.7081618309020996,13350.3466796875,0.0007847677916288376,2.151073455810547,2.9515111446380615,36.11000061035156,1.0010652542114258,1.0010652542114258,0.02989441156387329,0.009359171614050865
91,0,125.6566162109375,67.22940063476562,20.710561752319336,0.9991923570632935,2.9832074642181396,2.9832074642181396,92,13601.916706225,-0.08187520503997803,0.49346745014190674,0.00981142744421959,1743319408.6331737,40,-0.001469891518354416,58.42715835571289,1840000.0,4.3282294273376465,2.4000000848900527e-05,1000,159.16392517089844,1.5856581926345825,-0.023456024006009102,0.007217191159725189,0.7066694498062134,13476.0849609375,0.009969577193260193,2.1111183166503906,2.9832074642181396,35.939998626708984,0.9991922974586487,0.9991923570632935,0.039863988757133484,0.008740709163248539
92,0,124.46964263916016,65.91828155517578,20.342378616333008,0.9997326135635376,3.014854669570923,3.014854669570923,93,13726.898225669,-0.020777583122253418,0.4928618371486664,0.009524387307465076,1743319533.282367,40,0.0033017434179782867,58.55131149291992,1860000.0,4.114954471588135,2.099999983329326e-05,1000,160.68174743652344,1.564880609512329,-0.020154280588030815,-0.15612295269966125,0.7052096724510193,13600.68359375,-0.004101604223251343,2.1104793548583984,3.014854669570923,36.2599983215332,0.9997326135635376,0.9997326135635376,0.03576238453388214,0.0073774708434939384
93,0,124.76837921142578,66.245849609375,20.626264572143555,0.9993950128555298,3.046466112136841,3.046466112136841,94,13851.726115076,0.15993070602416992,0.4931718409061432,0.009369084611535072,1743319658.2637866,40,-0.003022128716111183,58.52247619628906,1880000.0,4.2570061683654785,1.8000000636675395e-05,1000,160.29702758789062,1.724811315536499,-0.023176409304142,-0.16886648535728455,0.7059831023216248,13725.63671875,-0.0006562471389770508,2.175809860229492,3.046466112136841,36.33000183105469,0.9993950128555298,0.9993950128555298,0.03510613739490509,0.007551327347755432
94,0,124.73922729492188,66.04768371582031,20.634571075439453,1.0000656843185425,3.078101396560669,3.078101396560669,95,13976.281876145,-0.05893576145172119,0.4936780035495758,0.008915017358958721,1743319783.0916786,40,0.0018515083938837051,58.69147872924805,1900000.0,4.289213180541992,1.4999999621068127e-05,1000,160.33448791503906,1.6658755540847778,-0.021324900910258293,-0.17656126618385315,0.7069472074508667,13850.5927734375,0.002238757908344269,2.138716220855713,3.078101396560669,37.0099983215332,1.000065565109253,1.0000656843185425,0.03734489530324936,0.007342093624174595
95,0,124.4740982055664,65.94552612304688,20.16765785217285,0.9987756013870239,3.109684467315674,3.109684467315674,96,14102.256427202,-0.1495649814605713,0.49186307191848755,0.008599989116191864,1743319907.6474764,40,0.002279244363307953,58.52852249145508,1920000.0,4.766905307769775,1.2000000424450263e-05,1000,160.67599487304688,1.5163105726242065,-0.01904565654695034,-0.4950592517852783,0.7033008933067322,13975.1474609375,-0.006409410387277603,1.9639592170715332,3.109684467315674,36.029998779296875,0.9987755417823792,0.9987756013870239,0.030935484915971756,0.006437299307435751
96,0,125.79065704345703,66.9480972290039,20.26581382751465,1.0000723600387573,3.141179084777832,3.141179084777832,97,14226.91163353,0.02365589141845703,0.49140384793281555,0.00802111066877842,1743320033.622052,40,0.004036877304315567,58.84250259399414,1940000.0,4.373279094696045,9.000000318337698e-06,1000,158.99432373046875,1.5399664640426636,-0.015008779242634773,-0.09453416615724564,0.7027251720428467,14101.0263671875,0.0012804120779037476,1.9111449718475342,3.141179084777832,35.459999084472656,1.0000723600387573,1.0000723600387573,0.032215896993875504,0.005627706181257963
97,0,124.58624267578125,66.03048706054688,19.809038162231445,1.000315546989441,3.1726529598236084,3.1726529598236084,98,14351.444066062,-0.08837258815765381,0.4916180372238159,0.007739626336842775,1743320158.277299,40,0.0006200335919857025,58.555702209472656,1960000.0,4.580511093139648,6.000000212225132e-06,1000,160.5313720703125,1.4515938758850098,-0.01438874565064907,-0.09609129279851913,0.7034193873405457,14225.7900390625,-0.003407856449484825,1.8371267318725586,3.1726529598236084,36.16999816894531,1.000315546989441,1.000315546989441,0.02880804054439068,0.005040290765464306
98,0,124.45014953613281,65.94341278076172,19.642820358276367,0.9987597465515137,3.2040741443634033,3.2040741443634033,99,14476.146248278,0.2795668840408325,0.4909050762653351,0.007390398997813463,1743320282.8097384,40,-0.00031047314405441284,58.506656646728516,1980000.0,5.149225234985352,3.000000106112566e-06,1000,160.70692443847656,1.7311607599258423,-0.014699218794703484,0.18286803364753723,0.7018627524375916,14350.3076171875,0.004692865535616875,1.9918941259384155,3.2040741443634033,35.70000076293945,0.9987596869468689,0.9987597465515137,0.03350090608000755,0.004649578593671322
