Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Value/cost,Metrics/EpRet,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio,Time/Total,Metrics/LagrangeMultiplier/Std,Time/Rollout,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,_timestamp,Train/KL,Value/reward,Value/Adv,Train/Epoch,Metrics/LagrangeMultiplier/Min,Train/LR,Time/Update,Safety/ShieldLagrangeMultiplier/Std,_runtime,Train/StopIter,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,_step,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Train/Entropy,TotalEnvSteps,Time/FPS,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Train/PolicyRatio/Std,Time/Epoch,Safety/shield_adv_c,Metrics/EpCost
2.75,1.124250888824463,0.8812821507453918,22.15118980407715,1.0008211135864258,1.124250888824463,-0.015614357776939869,1.0008211135864258,21578.591796875,0,108.9312973022461,0.17494381964206696,0.013064935803413391,1746574862.2179973,0.008503273129463196,4.406049728393555,-0.3448488414287567,71,1.124250888824463,8.399999933317304e-05,184.52565002441406,0,21871.807085975,40,0.4056417942047119,-0.5813428163528442,-0.04688162077218294,1.1404519081115723,1.1404519081115723,500,72,1.0008211135864258,1.6484380960464478,0.5141739249229431,1440000.0,68.15308380126953,1.1404519081115723,0.404967337846756,0.010278050787746906,293.4570007324219,NaN,1.0099999904632568
6.875,1.1258128881454468,1.0422567129135132,22.943525314331055,0.9986525177955627,1.1258128881454468,0.016464248299598694,0.998652458190918,21870.416015625,0,109.91413879394531,0.1979820877313614,0.023038268089294434,1746575154.0091708,0.008704455569386482,4.517829895019531,0.020920947194099426,72,1.1258128881454468,8.099999831756577e-05,181.78228759765625,0,22168.291026098,40,0.7361369132995605,1.219241976737976,0.03207860607653856,1.1432762145996094,1.1432762145996094,500,73,0.9986525177955627,2.867680072784424,0.5111194252967834,1460000.0,68.56440734863281,1.1432762145996094,0.40384528040885925,0.010679500177502632,291.696533203125,NaN,2.9800000190734863
4.125,1.1273994445800781,0.6981380581855774,22.772666931152344,0.999299943447113,1.1273994445800781,-0.0007004991639405489,0.999299943447113,22166.90625,0,109.0587158203125,0.1697368025779724,-0.028245285153388977,1746575450.4931433,0.012837561778724194,4.430073261260986,-0.3739704489707947,73,1.1273994445800781,7.79999973019585e-05,187.34864807128906,0,22466.419299961,40,0.5264632105827332,-0.8916767835617065,-0.017164747463539243,1.1460570096969604,1.1460570096969604,500,74,0.999299943447113,1.9760032892227173,0.5150336623191833,1480000.0,67.47467803955078,1.1460570096969604,0.40549564361572266,0.01096689235419035,296.407470703125,NaN,2.640000104904175
10.274999618530273,1.12905752658844,0.8064795732498169,23.417797088623047,0.9982593655586243,1.12905752658844,0.05583129823207855,0.9982593655586243,22465.029296875,0,109.92991638183594,0.22215639054775238,0.05241958796977997,1746575748.6213775,0.009971813298761845,4.845064640045166,-0.11023598909378052,74,1.12905752658844,7.500000356230885e-05,188.11627197265625,0,22761.469394796,40,0.8557814359664917,1.3933113813400269,0.0565317973960191,1.1491310596466064,1.1491310596466064,500,75,0.9982593655586243,3.369314670562744,0.5214570164680481,1500000.0,67.10366821289062,1.1491310596466064,0.4084063172340393,0.011067245155572891,298.04632568359375,NaN,3.380000114440918
0.550000011920929,1.1307024955749512,0.5548223853111267,23.135414123535156,1.0016950368881226,1.1307024955749512,-0.0571628212928772,1.0016950368881226,22760.0859375,0,107.5690689086914,0.18199396133422852,-0.040162429213523865,1746576043.67152,0.009514464996755123,4.464340686798096,-0.0027766115963459015,75,1.1307024955749512,7.200000254670158e-05,187.40560913085938,0,23050.679639025,40,0.5110695958137512,-2.118113398551941,-0.11299411952495575,1.1519465446472168,1.1519465446472168,500,76,1.0016950368881226,1.2512012720108032,0.5169669985771179,1520000.0,67.80241394042969,1.1519465446472168,0.4066046178340912,0.01014979463070631,294.9747314453125,NaN,2.1700000762939453
6.150000095367432,1.1322987079620361,0.2940651774406433,22.582080841064453,0.9996881484985352,1.1322987079620361,0.04417407885193825,0.9996881484985352,23049.275390625,0,108.9145736694336,0.14499689638614655,-0.03699706494808197,1746576332.8820627,0.009186387062072754,4.275722026824951,-0.04912867769598961,76,1.1322987079620361,6.900000153109431e-05,180.19821166992188,0,23344.786286553,40,0.3089829683303833,0.7085195779800415,0.10133690014481544,1.1548339128494263,1.1548339128494263,500,77,0.9996881484985352,1.9597208499908447,0.5253590941429138,1540000.0,69.17713928222656,1.1548339128494263,0.4099171757698059,0.010726400651037693,289.11285400390625,NaN,1.600000023841858
0.4000000059604645,1.133810043334961,0.38470742106437683,21.8117618560791,0.9999895691871643,1.133810043334961,-0.04161342978477478,0.9999895691871643,23343.388671875,0,107.23285675048828,0.12257784605026245,-0.022419050335884094,1746576626.987869,0.007353353779762983,4.110291957855225,0.22571083903312683,77,1.133810043334961,6.600000051548705e-05,186.7892608642578,0,23645.564830631,40,0.33483102917671204,-1.0748241543769836,-0.08578750863671303,1.1574718952178955,1.1574718952178955,500,78,0.9999895691871643,0.8848966956138611,0.5273034572601318,1560000.0,68.02206420898438,1.1574718952178955,0.41073527932167053,0.009650121442973614,294.0222473144531,NaN,0.9800000190734863
2.375,1.135250210762024,0.8538514375686646,22.97616195678711,1.0004304647445679,1.135250210762024,-0.030538175255060196,1.0004304647445679,23644.1796875,0,108.03372192382812,0.21199087798595428,0.08941303193569183,1746576927.7670476,0.009253379888832569,4.921505451202393,-0.013151176273822784,78,1.135250210762024,6.299999949987978e-05,192.66043090820312,0,23943.016082939,40,0.5763113498687744,0.3898616433143616,0.011075254529714584,1.1599934101104736,1.1599934101104736,500,79,1.0004304647445679,1.2747583389282227,0.523952841758728,1580000.0,66.51275634765625,1.1599934101104736,0.4094507396221161,0.009777206927537918,300.6942138671875,NaN,1.059999942779541
16.625,1.1368311643600464,0.4075703024864197,23.968801498413086,0.9971607327461243,1.1368311643600464,0.17004957795143127,0.9971607327461243,23941.60546875,0,110.14856719970703,0.19201691448688507,-0.019973963499069214,1746577225.2178507,0.010541645810008049,4.522120475769043,-0.0720655545592308,79,1.1368311643600464,5.999999848427251e-05,187.2013397216797,0,24236.970224673,40,0.5668512582778931,2.8185644149780273,0.20058775320649147,1.1632035970687866,1.1632035970687866,500,80,0.9971607327461243,4.09332275390625,0.5430232286453247,1600000.0,67.26080322265625,1.1632035970687866,0.41736525297164917,0.012804977595806122,297.3500061035156,NaN,4.099999904632568
12.75,1.1387004852294922,1.1314494609832764,24.721054077148438,1.0003299713134766,1.1387004852294922,0.01449663657695055,1.000329852104187,24235.580078125,0,109.36688232421875,0.2652769386768341,0.07326002418994904,1746577519.1721296,0.0083043547347188,4.928412437438965,0.010847603902220726,80,1.1387004852294922,5.700000110664405e-05,184.49977111816406,0,24535.119560061,40,1.673179268836975,0.826052188873291,-0.15555294137448072,1.1668260097503662,1.1668260097503662,500,81,1.0003299713134766,4.919374942779541,0.5524182915687561,1620000.0,68.05805206298828,1.1668260097503662,0.421251118183136,0.009920656681060791,293.8667907714844,NaN,6.449999809265137
