Misc/gradient_norm,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/LR,Safety/EpCostShield,Value/cost,Time/Epoch,Misc/H_inv_g,Time/FPS,Loss/Loss_pi,Train/StopIter,Misc/Alpha,_runtime,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Train/Epoch,Train/PolicyRatio,Metrics/EpCost,_step,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Time/Rollout,TotalEnvSteps,Train/KL,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Value/reward,Metrics/LagrangeMultiplier/Max,Value/Adv,_timestamp,Misc/AcceptanceStep,Metrics/EpLen,Loss/Loss_pi/Delta,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Train/Entropy,Time/Update,Metrics/EpRet,Loss/Loss_cost_critic/Delta
0.07086101174354553,0.3791329264640808,14.113736152648926,0.0023113894276320934,0,16.25,3.14788818359375,122.7056655883789,0.13079623878002167,162.99166870117188,-0.4243835508823395,10,2.169109582901001,1642.114391075,0.007359083741903305,1.0032689571380615,10,1.003268837928772,14.75,11,0.38179811835289,4.329799175262451,98.8701171875,220000.0,0.00034214684274047613,0.38179811835289,0.06462215632200241,0,0.00425075413659215,1.0032689571380615,0.3791329264640808,1.069923996925354,0.28371137380599976,0.38179811835289,1514.1124267578125,0.752174437046051,0.3791329264640808,-3.814697002724188e-09,1746534931.17894,1,500,-0.03873947262763977,0.25152355432510376,0,1.486410140991211,23.835514068603516,5.34604024887085,-10.048911094665527
0.057290565222501755,0.4077398478984833,10.176740646362305,0.0025119520723819733,0,13.225000381469727,1.9920222759246826,126.3565902709961,0.13630956411361694,158.28221130371094,-0.39261290431022644,10,2.2189126014709473,1767.572559093,0.012594573199748993,1.0035524368286133,11,1.0035524368286133,9.380000114440918,12,0.4093983769416809,2.9670746326446533,98.06846618652344,240000.0,0.00029197466210462153,0.4093983769416809,0.0772167295217514,0,0.004062080755829811,1.0035524368286133,0.4077398478984833,1.095736026763916,0.3024590015411377,0.4093983769416809,1640.572998046875,0.9430973529815674,0.4077398478984833,7.629394338515283e-10,1746535057.6175933,1,500,0.03177064657211304,0.8005467653274536,0,1.5100593566894531,28.288103103637695,5.728851318359375,-3.936995506286621
0.07886471599340439,0.4342558681964874,8.136676788330078,0.0028579498175531626,0,12.225000381469727,1.942374587059021,125.30814361572266,0.13985425233840942,159.60655212402344,-0.41176870465278625,10,2.096764326095581,1892.383689642,-0.011353820562362671,1.0040416717529297,12,1.0040416717529297,7.059999942779541,13,0.4351610541343689,2.7040958404541016,98.81221771240234,260000.0,0.00031931910780258477,0.4351610541343689,0.06586290895938873,0,0.004549144767224789,1.0040416717529297,0.4342558681964874,1.1054835319519043,0.293241411447525,0.4351610541343689,1765.9510498046875,0.9154782295227051,0.4342558681964874,-1.7738342350526182e-08,1746535183.0745943,1,500,-0.019155800342559814,0.05337570980191231,0,1.5190925598144531,26.49587631225586,6.547191143035889,-2.0400638580322266
0.05810761824250221,0.4586537480354309,2.982675075531006,0.0030125442426651716,0,2.625,1.5279316902160645,124.698486328125,0.13283012807369232,160.38687133789062,-0.4402744472026825,10,2.3750853538513184,2019.563539453,0.007643930613994598,1.0042604207992554,13,1.0042604207992554,4.21999979019165,14,0.4586317539215088,2.1848537921905518,98.33003997802734,280000.0,0.0002580297878012061,0.4586317539215088,0.07350683957338333,0,0.003545441199094057,1.0042604207992554,0.4586537480354309,1.1105806827545166,0.31548288464546204,0.4586317539215088,1890.8192138671875,1.0362346172332764,0.4586537480354309,-1.602172794434864e-08,1746535307.8859632,1,500,-0.02850574254989624,-0.33172595500946045,0,1.523725152015686,26.36842155456543,6.368725776672363,-5.154001712799072
0.07049672305583954,0.4809782803058624,4.337419033050537,0.0023439268115907907,0,14.824999809265137,1.2731531858444214,127.05657958984375,0.14251475036144257,157.41018676757812,-0.35553422570228577,10,2.043449640274048,2145.107141578,0.01488477736711502,1.0033148527145386,14,1.0033148527145386,2.299999952316284,15,0.48094695806503296,1.8089898824691772,98.9332504272461,300000.0,0.0003323160344734788,0.48094695806503296,0.08839161694049835,0,0.004789621569216251,1.0033148527145386,0.4809782803058624,1.1109644174575806,0.2912217080593109,0.48094695806503296,2017.984375,1.2043508291244507,0.4809782803058624,-2.0217894913798773e-08,1746535435.0655692,1,500,0.08474022150039673,0.7144670486450195,0,1.524033546447754,28.123292922973633,7.3716888427734375,1.3547439575195312
0.08080635964870453,0.5013746619224548,2.044095754623413,0.003171297488734126,0,11.050000190734863,1.0162543058395386,125.43891906738281,0.12150484323501587,159.4401397705078,-0.3703936040401459,10,2.3554494380950928,2274.344082945,-0.022137954831123352,1.0044848918914795,15,1.00448477268219,1.5299999713897705,16,0.5019860863685608,1.6131963729858398,98.72547149658203,320000.0,0.0003361555573064834,0.5019860863685608,0.066253662109375,0,0.0036048004403710365,1.0044848918914795,0.5013746619224548,1.1147381067276,0.28619852662086487,0.5019860863685608,2143.55078125,1.2050713300704956,0.5013746619224548,-4.959106458812812e-09,1746535560.6097279,1,500,-0.014859378337860107,-0.2981376051902771,0,1.5272270441055298,26.71342658996582,7.3610944747924805,-2.293323278427124
0.07899210602045059,0.5200625061988831,2.7524986267089844,0.003764556488022208,0,14.074999809265137,1.0503336191177368,129.12124633789062,0.11739116162061691,154.8931884765625,-0.35876473784446716,10,2.456977367401123,2401.97106081,0.0067290738224983215,1.005323886871338,16,1.005323886871338,1.6799999475479126,17,0.5221144556999207,1.9917476177215576,100.00373840332031,340000.0,0.00030514533864334226,0.5221144556999207,0.07298273593187332,0,0.0033130375668406487,1.005323886871338,0.5200625061988831,1.1071734428405762,0.2884274423122406,0.5221144556999207,2272.76904296875,1.252531886100769,0.5200625061988831,6.103515470812226e-09,1746535689.846109,1,500,0.011628866195678711,0.11967569589614868,0,1.5199174880981445,29.117460250854492,7.658283710479736,0.7084028720855713
0.09615863114595413,0.5376034379005432,4.629443645477295,0.0025182459503412247,0,16.024999618530273,0.986066997051239,127.51332092285156,0.15659154951572418,156.8463592529297,-0.34042903780937195,10,1.8769829273223877,2523.082581369,0.005110904574394226,1.0035613775253296,17,1.0035613775253296,5.260000228881836,18,0.5415819883346558,2.0399601459503174,101.0308609008789,360000.0,0.0002963667793665081,0.5415819883346558,0.07809364050626755,0,0.005676865577697754,1.0035613775253296,0.5376034379005432,1.1128064393997192,0.2939196825027466,0.5415819883346558,2400.403076171875,1.2898460626602173,0.5376034379005432,-1.1444091896350983e-08,1746535817.4735243,1,500,0.018335700035095215,0.2886729836463928,0,1.52432119846344,26.482439041137695,7.591611385345459,1.8769450187683105
0.07578282803297043,0.5541208982467651,1.4439432621002197,0.0029822546057403088,0,0.675000011920929,0.7218672633171082,121.00796508789062,0.13610747456550598,165.27838134765625,-0.41775381565093994,10,2.3024184703826904,2649.563462883,-0.011414110660552979,1.004217505455017,18,1.004217505455017,5.260000228881836,19,0.5593273639678955,1.1372531652450562,95.2332763671875,380000.0,0.0002587785420473665,0.5593273639678955,0.06667952984571457,0,0.0037727700546383858,1.004217505455017,0.5541208982467651,1.1138944625854492,0.31337636709213257,0.5593273639678955,2521.523681640625,1.2926809787750244,0.5541208982467651,-1.7166137400437265e-09,1746535938.5851538,1,500,-0.077324777841568,-0.16587315499782562,0,1.5240392684936523,25.77465057373047,7.691277503967285,-3.185500383377075
0.1024889349937439,0.569717288017273,1.7222058773040771,0.0047951312735676765,0,2.8499999046325684,0.6736275553703308,126.34537506103516,0.11904185265302658,158.29624938964844,-0.38839754462242126,10,2.3304312229156494,2778.962312058,-0.00021201372146606445,1.0067813396453857,19,1.0067812204360962,5.199999809265137,20,0.575687825679779,1.0647685527801514,97.84273529052734,400000.0,0.00031121139181777835,0.575687825679779,0.0664675161242485,0,0.0036826145369559526,1.0067813396453857,0.569717288017273,1.1150181293487549,0.277418851852417,0.575687825679779,2647.969970703125,1.2709201574325562,0.569717288017273,4.577636492086867e-09,1746536065.0653508,1,500,0.029356271028518677,0.6640416383743286,0,1.523114562034607,28.502601623535156,7.059877395629883,0.2782626152038574
0.08593711256980896,0.5846784710884094,7.485445976257324,0.0022472699638456106,0,23.549999237060547,0.6166296005249023,129.2659912109375,0.13745905458927155,154.71975708007812,-0.25644415616989136,10,2.0595128536224365,2906.021450205,0.02436770498752594,1.0031781196594238,20,1.0031781196594238,6.920000076293945,21,0.5923537015914917,1.248380422592163,101.7337646484375,420000.0,0.00032403969089500606,0.5923537015914917,0.09083522111177444,0,0.004715199116617441,1.0031781196594238,0.5846784710884094,1.131108045578003,0.2830986976623535,0.5923537015914917,2777.375244140625,1.402256965637207,0.5846784710884094,-1.4495848965623281e-08,1746536194.464671,1,500,0.1319533884525299,0.5414913296699524,0,1.5363909006118774,27.53217315673828,7.52836799621582,5.763240098953247
0.08605505526065826,0.5993272066116333,6.531084060668945,0.0023085796274244785,0,16.575000762939453,0.9038823246955872,126.96405029296875,0.1325899362564087,157.52490234375,-0.3069821298122406,10,2.369433879852295,3029.944129014,0.031813450157642365,1.0032647848129272,21,1.0032647848129272,9.210000038146973,22,0.608803927898407,1.315273404121399,99.88349914550781,440000.0,0.00022870804241392761,0.608803927898407,0.12264867126941681,0,0.0035623745061457157,1.0032647848129272,0.5993272066116333,1.1506786346435547,0.31416308879852295,0.608803927898407,2904.47314453125,1.5777199268341064,0.5993272066116333,1.0299681996173149e-08,1746536321.5238953,1,500,-0.05053797364234924,0.23821426928043365,0,1.5527887344360352,27.08052635192871,9.075115203857422,-0.9543619155883789
0.06373568624258041,0.613562822341919,2.463730573654175,0.0034299104008823633,0,2.575000047683716,0.622886061668396,123.81395721435547,0.09783590584993362,161.53268432617188,-0.3712809979915619,10,2.8596951961517334,3150.705242869,-0.03858117759227753,1.0048507452011108,22,1.0048507452011108,7.909999847412109,23,0.623988687992096,0.8216086626052856,96.4267578125,460000.0,0.0003237967030145228,0.623988687992096,0.08406749367713928,0,0.002445618389174342,1.0048507452011108,0.613562822341919,1.1734235286712646,0.27978089451789856,0.623988687992096,3028.377197265625,1.4766032695770264,0.613562822341919,-2.6702879907247734e-09,1746536445.446089,1,500,-0.06429886817932129,-0.2315438985824585,0,1.5719283819198608,27.387163162231445,9.195795059204102,-4.0673534870147705
0.0471012257039547,0.6267477869987488,1.5136581659317017,0.0031002096366137266,0,1.5499999523162842,0.6125006675720215,120.67506408691406,0.10247665643692017,165.7343292236328,-0.3763011395931244,10,2.890791893005371,3275.23434958,-0.009105473756790161,1.0043843984603882,23,1.0043843984603882,1.8899999856948853,24,0.6379440426826477,0.7261603474617004,95.1609878540039,480000.0,0.000322643609251827,0.6379440426826477,0.07496201992034912,0,0.002393285511061549,1.0043843984603882,0.6267477869987488,1.1904518604278564,0.29623866081237793,0.6379440426826477,3149.1640625,1.5530617237091064,0.6267477869987488,-6.103515470812226e-09,1746536566.2084703,1,500,-0.0050201416015625,-0.20450153946876526,0,1.584886908531189,25.514047622680664,8.053796768188477,-0.9500724077224731
0.0915212631225586,0.6389842629432678,3.161466121673584,0.0035326925572007895,0,8.574999809265137,0.631761908531189,124.43962860107422,0.11343012005090714,160.7205047607422,-0.32281866669654846,10,2.359128952026367,3400.142649278,0.009047932922840118,1.0049960613250732,24,1.0049959421157837,1.9199999570846558,25,0.6513542532920837,0.656197190284729,97.7809829711914,500000.0,0.0003468396607786417,0.6513542532920837,0.08400995284318924,0,0.0035935640335083008,1.0049960613250732,0.6389842629432678,1.203619122505188,0.2675963044166565,0.6513542532920837,3273.673583984375,1.5479834079742432,0.6389842629432678,3.814697002724188e-09,1746536690.736614,1,500,0.05348247289657593,-0.08205427974462509,0,1.59418523311615,26.65862274169922,8.172799110412598,1.6478079557418823
0.05296298488974571,0.6504548788070679,2.6257848739624023,0.0037429772783070803,0,4.400000095367432,0.4835472106933594,124.82217407226562,0.11592487245798111,160.22793579101562,-0.3510201871395111,10,2.594616413116455,3525.038407549,-0.0131768137216568,1.005293369293213,25,1.005293369293213,2.7100000381469727,26,0.6639361381530762,0.6652807593345642,96.55694580078125,520000.0,0.0003063738695345819,0.6639361381530762,0.07083313912153244,0,0.0029708605725318193,1.005293369293213,0.6504548788070679,1.214348316192627,0.30078059434890747,0.6639361381530762,3398.5986328125,1.4300377368927002,0.6504548788070679,-4.386901952813105e-09,1746536815.6453462,1,500,-0.028201520442962646,0.18122881650924683,0,1.6011744737625122,28.265207290649414,8.004855155944824,-0.5356812477111816
0.07058880478143692,0.6615515947341919,3.4788901805877686,0.002215406857430935,0,11.100000381469727,0.512455940246582,124.43482208251953,0.12007378786802292,160.72671508789062,-0.31649884581565857,10,2.4824624061584473,3649.212405071,0.0014850050210952759,1.0031331777572632,26,1.0031331777572632,5.380000114440918,27,0.6763226985931396,0.7309446334838867,98.11947631835938,540000.0,0.0003301002725493163,0.6763226985931396,0.07231814414262772,0,0.0032453627791255713,1.0031331777572632,0.6615515947341919,1.210249423980713,0.2980786859989166,0.6763226985931396,3523.1171875,1.4783339500427246,0.6615515947341919,4.577636492086867e-09,1746536940.5404792,1,500,0.03452134132385254,-0.3094462752342224,0,1.597434163093567,26.315303802490234,7.843080997467041,0.8531053066253662
0.05770677700638771,0.6721289157867432,2.842196464538574,0.0038339020684361458,0,7.724999904632568,0.4616341292858124,123.97957611083984,0.1175239309668541,161.31689453125,-0.33570238947868347,10,2.371887683868408,3772.331388455,0.02374495565891266,1.0054219961166382,27,1.0054219961166382,3.8299999237060547,28,0.6882616877555847,0.7755264639854431,96.0068588256836,560000.0,0.0003297788789495826,0.6882616877555847,0.09606309980154037,0,0.00355500727891922,1.0054219961166382,0.6721289157867432,1.2058483362197876,0.2787535786628723,0.6882616877555847,3647.567138671875,1.5328201055526733,0.6721289157867432,-3.051757735406113e-09,1746537064.7145922,1,500,-0.019203543663024902,-0.20654991269111633,0,1.5931991338729858,27.97269058227539,8.122760772705078,-0.6366937160491943
0.06587687134742737,0.6822928190231323,1.537237524986267,0.0038359251338988543,0,1.7000000476837158,0.42535164952278137,123.02872467041016,0.10735367238521576,162.56365966796875,-0.37517818808555603,10,2.7848169803619385,3895.788878439,-0.0366922989487648,1.0054248571395874,28,1.0054248571395874,4.269999980926514,29,0.6992863416671753,0.5401421785354614,95.31954193115234,580000.0,0.00029977914527989924,0.6992863416671753,0.059370800852775574,0,0.002578902989625931,1.0054248571395874,0.6822928190231323,1.194288730621338,0.2989603281021118,0.6992863416671753,3770.787109375,1.3703426122665405,0.6822928190231323,2.2888182460434336e-09,1746537187.833808,1,500,-0.03947579860687256,-0.0744825229048729,0,1.5830098390579224,27.709156036376953,7.667901515960693,-1.3049589395523071
0.08391206711530685,0.6916825175285339,1.6324238777160645,0.00343738473020494,0,2.875,0.37109851837158203,123.35845947265625,0.11432138830423355,162.12913513183594,-0.3415866196155548,10,2.403137683868408,4023.734023521,0.022127047181129456,1.0048612356185913,29,1.0048612356185913,1.0299999713897705,30,0.7095818519592285,0.5697281360626221,96.86689758300781,600000.0,0.00031982181826606393,0.7095818519592285,0.08149784803390503,0,0.0034631509333848953,1.0048612356185913,0.6916825175285339,1.2203611135482788,0.27473002672195435,0.7095818519592285,3894.23046875,1.572011947631836,0.6916825175285339,6.103515470812226e-09,1746537311.2909186,1,500,0.03359156847000122,-0.029056088998913765,0,1.6039947271347046,26.491539001464844,7.550473690032959,0.09518635272979736
0.08711064606904984,0.7002855539321899,1.8179110288619995,0.0037189254071563482,0,4.224999904632568,0.34421733021736145,127.86344909667969,0.11865122616291046,156.4168701171875,-0.33883965015411377,10,2.3584039211273193,4150.301840088,0.019993744790554047,1.005259394645691,30,1.005259394645691,0.3799999952316284,31,0.7193345427513123,0.7608303427696228,98.04839324951172,620000.0,0.00030862027779221535,0.7193345427513123,0.10149159282445908,0,0.003595774294808507,1.005259394645691,0.7002855539321899,1.2649120092391968,0.2798275351524353,0.7193345427513123,4022.1943359375,1.6784605979919434,0.7002855539321899,-5.722045615108584e-10,1746537439.2370925,1,500,0.00274696946144104,0.22370867431163788,0,1.640745759010315,29.815021514892578,8.123077392578125,0.18548715114593506
0.07716634124517441,0.7086330056190491,5.157249450683594,0.0007338047144003212,0,16.75,0.30903223156929016,126.01089477539062,0.13999447226524353,158.71644592285156,-0.2553628385066986,10,2.1915035247802734,4277.156267027,-0.007133468985557556,1.001037836074829,31,1.0010377168655396,3.9800000190734863,32,0.7296932935714722,0.8585839867591858,98.44720458984375,640000.0,0.0002763911325018853,0.7296932935714722,0.09435812383890152,0,0.004164325073361397,1.001037836074829,0.7086330056190491,1.282525658607483,0.30679836869239807,0.7296932935714722,4148.2783203125,1.6003497838974,0.7086330056190491,-7.820129432900558e-09,1746537565.8039112,1,500,0.08347681164741516,0.10733640193939209,0,1.6559616327285767,27.56365966796875,8.994248390197754,3.3393384218215942
0.11350381374359131,0.7171855568885803,6.028467178344727,0.0014191686641424894,0,18.350000381469727,0.3904115855693817,126.76052856445312,0.1801258772611618,157.77783203125,-0.25922951102256775,10,1.625091314315796,4398.514929726,0.033393003046512604,1.002007007598877,32,1.002007007598877,7.349999904632568,33,0.7407546639442444,1.1906818151474,99.5162582397461,660000.0,0.000296397804049775,0.7407546639442444,0.12775112688541412,0,0.007573103532195091,1.002007007598877,0.7171855568885803,1.2903107404708862,0.2927210032939911,0.7407546639442444,4275.60888671875,1.8295464515686035,0.7171855568885803,-7.629394338515283e-10,1746537692.6586208,1,500,-0.0038666725158691406,0.3849750757217407,0,1.6620880365371704,27.24422264099121,9.596675872802734,0.8712177276611328
0.07718179374933243,0.7259009480476379,3.330479621887207,0.0017419573850929737,0,9.850000381469727,0.3575417101383209,121.24752807617188,0.13791504502296448,164.95181274414062,-0.3316650092601776,10,2.181898832321167,4526.092124771,-0.03823687136173248,1.0024635791778564,33,1.002463459968567,7.090000152587891,34,0.7517192363739014,0.9717676043510437,96.22415924072266,680000.0,0.00031748239416629076,0.7517192363739014,0.08951425552368164,0,0.004201068542897701,1.0024635791778564,0.7259009480476379,1.2913404703140259,0.3009166717529297,0.7517192363739014,4396.94482421875,1.7001417875289917,0.7259009480476379,-3.814697002724188e-09,1746537814.0170708,1,500,-0.07243549823760986,0.07385948300361633,0,1.6610485315322876,25.023347854614258,8.971439361572266,-2.6979875564575195
0.16207605600357056,0.7342815399169922,3.319995880126953,0.001667554141022265,0,9.475000381469727,0.15693411231040955,127.48625946044922,0.15187008678913116,156.87965393066406,-0.2594805657863617,10,1.8360780477523804,4647.591783786,-0.015875250101089478,1.002358317375183,34,1.002358317375183,3.3399999141693115,35,0.7625707983970642,0.9500863552093506,98.05016326904297,700000.0,0.0003384777810424566,0.7625707983970642,0.07363900542259216,0,0.005932625848799944,1.002358317375183,0.7342815399169922,1.304823875427246,0.27884534001350403,0.7625707983970642,4524.5458984375,1.732848882675171,0.7342815399169922,-3.433227480087453e-09,1746537941.5947628,1,500,0.07218444347381592,1.2918095588684082,0,1.6703335046768188,29.43607521057129,8.661642074584961,-0.010483741760253906
