Time/Rollout,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Metrics/EpCost,Misc/FinalStepNorm,Value/cost,TotalEnvSteps,Safety/shield_adv_c,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Time/Epoch,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,_runtime,Train/StopIter,Train/Epoch,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Train/KL,Time/Total,Misc/H_inv_g,Misc/Alpha,_timestamp,Metrics/LagrangeMultiplier,Misc/gradient_norm,Train/Entropy,Time/Update,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Misc/xHx,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Train/LR,_step,Train/PolicyStd,Train/PolicyRatio/Max,Loss/Loss_pi,Time/FPS,Value/reward,Safety/ShieldLagrangeMultiplier/Std
72.22139739990234,-3.051757735406113e-09,0.3846455514431,36.349998474121094,0,40.599998474121094,0.3083018958568573,5.200361251831055,220000.0,-0.6946936249732971,7.749573230743408,-6.050745487213135,0.38459381461143494,2.4735000133514404,86.11268615722656,0.38459381461143494,10.019998550415039,1105.537983722,10,10,-0.248162180185318,0.023341501131653786,0.00030088351923041046,1015.3935546875,0.14024755358695984,2.1982693672180176,1746528013.4283125,0.38459381461143494,0.072150319814682,1.6539206504821777,13.891256332397461,0.0026870581787079573,0.3846455514431,1.0038001537322998,1.0038000345230103,0.3846455514431,1000,0.004138730466365814,0.0019222777336835861,1,0,11,1.2691293954849243,1.0038001537322998,-0.5829527378082275,232.2538299560547,0.2500951886177063,0
75.18417358398438,3.2424924967244806e-09,0.4167022109031677,130.10000610351562,0,40.95000076293945,0.28784361481666565,4.194602966308594,240000.0,0.8072641491889954,12.622278213500977,4.872704982757568,0.41796040534973145,3.021514892578125,89.27079010009766,0.41796040534973145,9.279315948486328,1195.85306888,10,11,0.26472926139831543,0.033377740532159805,0.00035572180058807135,1104.784423828125,0.18136651813983917,1.5870825052261353,1746528102.8019402,0.41796040534973145,0.07991848886013031,1.6580204963684082,14.08659553527832,0.0019494323059916496,0.4167022109031677,1.002756953239441,1.002756953239441,0.4167022109031677,1000,0.007940181531012058,0.01003623940050602,1,0,12,1.2751818895339966,1.002756953239441,-0.3182234764099121,224.03746032714844,0.28124603629112244,0
76.25323486328125,-3.433227480087453e-09,0.44800490140914917,67.44999694824219,0,40.630001068115234,0.29868894815444946,5.663766384124756,260000.0,-1.8212952613830566,10.318565368652344,-2.303712844848633,0.450961172580719,3.2835559844970703,90.22472381591797,0.450961172580719,10.538053512573242,1289.854322368,10,12,-0.21215486526489258,0.024996686726808548,0.0003391049976926297,1195.1126708984375,0.1765250265598297,1.6920486688613892,1746528193.117086,0.450961172580719,0.07334426790475845,1.6670292615890503,13.971474647521973,0.0029145951848477125,0.44800490140914917,1.0041217803955078,1.0041217803955078,0.44800490140914917,1000,0.006985599175095558,-0.008381053805351257,1,0,13,1.286781668663025,1.0041217803955078,-0.5303783416748047,221.66873168945312,0.30304640531539917,0
79.81109619140625,1.2207030941624453e-08,0.47823867201805115,52.95000076293945,0,37.130001068115234,0.3126125633716583,4.777965068817139,280000.0,-0.07518261671066284,7.913041114807129,-2.405524253845215,0.483476847410202,3.683936834335327,93.91390228271484,0.483476847410202,9.784000396728516,1380.850952516,10,13,-0.01556164026260376,0.03698963671922684,0.00027717044577002525,1289.11767578125,0.16587276756763458,1.8846527338027954,1746528287.1181293,0.483476847410202,0.06121398136019707,1.6774253845214844,14.102787017822266,0.0025889966636896133,0.47823867201805115,1.0036615133285522,1.0036615133285522,0.47823867201805115,1000,0.00563075440004468,0.01199294999241829,1,0,14,1.3009587526321411,1.0036615133285522,-0.5459399819374084,212.9610137939453,0.3025229573249817,0
77.10869598388672,-7.629394338515283e-10,0.5082533955574036,76.1500015258789,0,29.43000030517578,0.3121744692325592,3.9034969806671143,300000.0,-0.8830971717834473,8.904902458190918,0.9918613433837891,0.5151342749595642,3.877103567123413,90.90768432617188,0.5151342749595642,8.204602241516113,1474.120936071,10,14,0.1152222752571106,0.0322837196290493,0.000295443955110386,1380.1109619140625,0.17283572256565094,1.8061919212341309,1746528378.114825,0.5151342749595642,0.06005118414759636,1.6852965354919434,13.798967361450195,0.002125662285834551,0.5082533955574036,1.0030062198638916,1.003006100654602,0.5082533955574036,1000,0.0061305793933570385,-0.004705917090177536,1,0,15,1.312057375907898,1.0030062198638916,-0.43071770668029785,220.00341796875,0.3264785408973694,0
79.00244140625,0.0,0.5392481088638306,125.75,0,34.709999084472656,0.30822038650512695,4.116767406463623,320000.0,-0.16171468794345856,9.7144775390625,0.809575080871582,0.546382486820221,3.8612236976623535,93.17681121826172,0.546382486820221,8.653387069702148,1571.107551864,10,15,0.1403712034225464,0.022722803056240082,0.00027496134862303734,1473.3780517578125,0.1881340593099594,1.638301968574524,1746528471.3848464,0.546382486820221,0.08634167164564133,1.7035359144210815,14.174345016479492,0.0014543472789227962,0.5392481088638306,1.0020568370819092,1.0020567178726196,0.5392481088638306,1000,0.007451463025063276,-0.00956091657280922,1,0,16,1.3359781503677368,1.0020568370819092,-0.29034650325775146,214.6456756591797,0.36363524198532104,0
83.17002868652344,9.155272984173735e-09,0.570172131061554,85.4000015258789,0,28.040000915527344,0.3169736862182617,4.328087329864502,340000.0,0.06488986313343048,11.107588768005371,1.393111228942871,0.576874852180481,4.107583522796631,96.89818572998047,0.576874852180481,9.033205032348633,1660.755729142,10,16,-0.1356935203075409,0.039750196039676666,0.0002824301482178271,1570.368408203125,0.20015454292297363,1.5836446285247803,1746528568.37133,0.576874852180481,0.06117253378033638,1.7187563180923462,13.72813892364502,0.002672784496098757,0.570172131061554,1.0037798881530762,1.0037798881530762,0.570172131061554,1000,0.00797469262033701,0.017027392983436584,1,0,17,1.3564648628234863,1.0037798881530762,-0.42604002356529236,206.4022216796875,0.3613066077232361,0
74.51567077636719,5.340575981449547e-09,0.5994786024093628,33.150001525878906,0,26.6299991607666,0.3246665596961975,3.768373727798462,360000.0,-0.7133049964904785,8.487580299377441,-2.6200084686279297,0.6066237688064575,4.348989486694336,89.54780578613281,0.6066237688064575,8.172462463378906,1748.997490752,10,17,-0.13238927721977234,0.041436437517404556,0.0002784716198220849,1660.0054931640625,0.17889615893363953,1.8148324489593506,1746528658.0195632,0.6066237688064575,0.05480441451072693,1.7222298383712769,15.032110214233398,0.002682899823412299,0.5994786024093628,1.0037941932678223,1.0037941932678223,0.5994786024093628,1000,0.006072341930121183,0.00168624147772789,1,0,18,1.3616703748703003,1.0037941932678223,-0.5584293007850647,223.34439086914062,0.4814833998680115,0
73.70072937011719,-1.5258788677030566e-09,0.6283377408981323,63.54999923706055,0,27.139999389648438,0.31808531284332275,4.058771133422852,380000.0,-0.9494671821594238,7.079544544219971,-1.4080357551574707,0.6357647776603699,4.382257461547852,88.15880584716797,0.6357647776603699,8.414128303527832,1837.440714306,10,18,0.0856592059135437,0.03189582750201225,0.0002699334581848234,1748.26318359375,0.19980408251285553,1.5919861793518066,1746528746.2614026,0.6357647776603699,0.07488269358873367,1.7313176393508911,14.458059310913086,0.0015433052321895957,0.6283377408981323,1.0021827220916748,1.0021826028823853,0.6283377408981323,1000,0.007891341112554073,-0.009540610015392303,1,0,19,1.3758043050765991,1.0021827220916748,-0.472770094871521,226.8633270263672,0.4369274377822876,0
74.66816711425781,5.722045615108584e-10,0.6569902300834656,69.3499984741211,0,25.40999984741211,0.31150752305984497,3.8595335483551025,400000.0,-0.5908387899398804,8.931532859802246,1.8519883155822754,0.6642632484436035,4.807644844055176,88.36735534667969,0.6642632484436035,8.379826545715332,1930.736704064,10,19,0.025447845458984375,0.048819269984960556,0.00029402528889477253,1836.713623046875,0.21004998683929443,1.4830161333084106,1746528834.7048059,0.6642632484436035,0.10422589629888535,1.7395826578140259,13.699166297912598,0.001561119221150875,0.6569902300834656,1.0022077560424805,1.0022077560424805,0.6569902300834656,1000,0.009093640372157097,0.016923442482948303,1,0,20,1.3894885778427124,1.0022077560424805,-0.4473222494125366,226.3279266357422,0.5171437859535217,0
78.83744812011719,-7.629394005448376e-09,0.686482846736908,106.9000015258789,0,31.549999237060547,0.31018397212028503,3.971540689468384,420000.0,-0.23710395395755768,11.048929214477539,2.117396354675293,0.6926222443580627,5.312574863433838,93.21966552734375,0.6926222443580627,8.622581481933594,2022.006602048,10,20,0.11678531765937805,0.039386481046676636,0.00028773461235687137,1930.010009765625,0.2152905911207199,1.440768837928772,1746528928.0007145,0.6926222443580627,0.06469637900590897,1.7494679689407349,14.382197380065918,0.0003259918303228915,0.686482846736908,1.0004609823226929,1.0004609823226929,0.686482846736908,1000,0.009634760208427906,-0.00943278893828392,1,0,21,1.4039602279663086,1.0004609823226929,-0.33053693175315857,214.54701232910156,0.5571053624153137,0
77.26936340332031,5.340575981449547e-09,0.7175979018211365,150.14999389648438,0,42.650001525878906,0.3037988841533661,4.651106357574463,440000.0,0.2275823950767517,12.783377647399902,1.7344484329223633,0.7215620875358582,5.155511856079102,91.17560577392578,0.7215620875358582,9.218528747558594,2114.615957266,10,21,0.14974990487098694,0.032563574612140656,0.00030847860034555197,2021.2615966796875,0.2592976689338684,1.1716220378875732,1746529019.270544,0.7215620875358582,0.0974062904715538,1.7490339279174805,13.90622615814209,0.00016563711687922478,0.7175979018211365,0.9997657537460327,0.9997656941413879,0.7175979018211365,1000,0.014569834806025028,-0.00682290643453598,1,0,22,1.4031705856323242,0.9997657537460327,-0.18078702688217163,219.35691833496094,0.47971123456954956,0
78.54330444335938,-2.0980834847250662e-09,0.7495526075363159,123.30000305175781,0,52.790000915527344,0.3231388032436371,5.370786666870117,460000.0,-0.22018977999687195,15.814465522766113,3.031087875366211,0.7515692710876465,5.551295757293701,92.53155517578125,0.7515692710876465,10.233731269836426,2209.925976008,10,22,-0.1460770070552826,0.05051128566265106,0.00028174585895612836,2113.888427734375,0.24054907262325287,1.3433383703231812,1746529111.8799946,0.7515692710876465,0.10533493757247925,1.745108723640442,13.988232612609863,0.0017706172075122595,0.7495526075363159,1.0025041103363037,1.0025039911270142,0.7495526075363159,1000,0.011083035729825497,0.017947711050510406,1,0,23,1.3964519500732422,1.0025041103363037,-0.3268640339374542,216.14248657226562,0.5864468216896057,0
80.67577362060547,-1.0681151962899094e-08,0.7814422845840454,89.19999694824219,0,57.0099983215332,0.33179935812950134,4.831009864807129,480000.0,-0.0026816725730895996,16.2141170501709,0.39965152740478516,0.7827026844024658,5.835381031036377,95.23430633544922,0.7827026844024658,10.794300079345703,2299.367218627,10,23,-0.15221267938613892,0.046608321368694305,0.00024041562573984265,2209.200927734375,0.28497403860092163,1.1643143892288208,1746529207.1898286,0.7827026844024658,0.13533256947994232,1.7519421577453613,14.55851936340332,0.0015760111855342984,0.7814422845840454,1.0022287368774414,1.0022287368774414,0.7814422845840454,1000,0.014753296971321106,-0.0039029642939567566,1,0,24,1.4059762954711914,1.0022287368774414,-0.47907671332359314,210.0083465576172,0.5442469716072083,0
75.55413055419922,5.340575981449547e-09,0.8119162321090698,41.599998474121094,0,54.540000915527344,0.3001977205276489,5.049015045166016,500000.0,-1.4159109592437744,10.40451431274414,-5.809602737426758,0.8146823644638062,5.644731044769287,89.35028076171875,0.8146823644638062,10.339682579040527,2394.873528982,10,24,-0.19221779704093933,0.04461919516324997,0.00030310600413940847,2298.62548828125,0.23318630456924438,1.2873729467391968,1746529296.6308951,0.8146823644638062,0.09890728443861008,1.7567445039749146,13.796123504638672,0.003389674238860607,0.8119162321090698,1.0047938823699951,1.0047937631607056,0.8119162321090698,1000,0.012067600153386593,-0.001989126205444336,1,0,25,1.4140695333480835,1.0047938823699951,-0.6712945103645325,223.838134765625,0.5957262516021729,0
80.52165985107422,9.155272984173735e-09,0.8431847095489502,116.1500015258789,0,50.29999923706055,0.2952940762042999,4.057990074157715,520000.0,-0.3157641887664795,12.393448829650879,1.9889345169067383,0.8471821546554565,5.457081317901611,95.40000915527344,0.8471821546554565,8.610309600830078,2484.642872123,10,25,0.4154723286628723,0.030397893860936165,0.00031675127684138715,2394.115966796875,0.26112496852874756,1.1308534145355225,1746529392.137231,0.8471821546554565,0.14623011648654938,1.773599624633789,14.878324508666992,0.00011744922812795267,0.8431847095489502,1.0001661777496338,1.0001660585403442,0.8431847095489502,1000,0.0156392902135849,-0.014221301302313805,1,0,26,1.4394069910049438,1.0001661777496338,-0.25582218170166016,209.64358520507812,0.5477622151374817,0
75.010986328125,-4.577636492086867e-09,0.873579204082489,57.04999923706055,0,36.13999938964844,0.3263702392578125,4.424389362335205,540000.0,-0.4875766932964325,8.944514274597168,-3.448934555053711,0.8793513774871826,5.432135581970215,89.6731948852539,0.8793513774871826,9.291707038879395,2578.025781431,10,26,-0.30552762746810913,0.034226857125759125,0.00026899451040662825,2483.896728515625,0.22296519577503204,1.463772177696228,1746529481.906604,0.8793513774871826,0.0806267037987709,1.78790283203125,14.662185668945312,0.0024249611888080835,0.873579204082489,1.0034294128417969,1.0034294128417969,0.873579204082489,1000,0.009334316477179527,0.00382896326482296,1,0,27,1.4603487253189087,1.0034294128417969,-0.5613498091697693,223.0321044921875,0.45671337842941284,0
77.12032318115234,1.7166137400437265e-09,0.9035350680351257,68.30000305175781,0,29.3799991607666,0.3301716446876526,4.294369697570801,560000.0,-1.7242507934570312,9.060157775878906,0.11564350128173828,0.9108107686042786,5.087134838104248,93.27488708496094,0.9108107686042786,10.480968475341797,2668.652691299,10,27,-0.0057985782623291016,0.04690162464976311,0.00023788816179148853,2577.2685546875,0.25459662079811096,1.2968422174453735,1746529575.2897003,0.9108107686042786,0.09231418371200562,1.8008126020431519,16.154541015625,0.0024480014108121395,0.9035350680351257,1.0034620761871338,1.0034619569778442,0.9035350680351257,1000,0.011892012320458889,0.012674767524003983,1,0,28,1.4783729314804077,1.0034620761871338,-0.5671483874320984,214.4199981689453,0.5895830988883972,0
76.49039459228516,1.7356871495621817e-08,0.9337345361709595,90.4000015258789,0,25.790000915527344,0.31093528866767883,3.9711804389953613,580000.0,-0.9859320521354675,7.969982147216797,-1.0901756286621094,0.941403865814209,4.643519401550293,90.5559310913086,0.941403865814209,8.793707847595215,2760.12936373,10,28,0.19196954369544983,0.03013441525399685,0.0002821375383064151,2667.93017578125,0.2638084590435028,1.1786402463912964,1746529665.9167225,0.941403865814209,0.11329910904169083,1.8130329847335815,14.06551742553711,0.0017203781753778458,0.9337345361709595,1.0024330615997314,1.002432942390442,0.9337345361709595,1000,0.01439683884382248,-0.016767209395766258,1,0,29,1.4936643838882446,1.0024330615997314,-0.37517884373664856,220.8579864501953,0.563240647315979,0
76.09407043457031,-4.959106458812812e-09,0.9637731909751892,76.6500015258789,0,27.290000915527344,0.33849966526031494,4.1783366203308105,600000.0,-0.0684194266796112,8.6244478225708,0.6544656753540039,0.9713295102119446,4.805039882659912,91.37599182128906,0.9713295102119446,9.64321517944336,2848.236593552,10,29,-0.12076219916343689,0.053020354360342026,0.00022786302724853158,2759.37890625,0.2836393415927887,1.1934157609939575,1746529757.3931062,0.9713295102119446,0.08664864301681519,1.8297981023788452,15.281896591186523,0.0017788218101486564,0.9637731909751892,1.0025156736373901,1.0025156736373901,0.9637731909751892,1000,0.014042554423213005,0.022885939106345177,1,0,30,1.516413688659668,1.0025156736373901,-0.49594104290008545,218.87588500976562,0.5815081596374512,0
74.00833892822266,5.340575981449547e-09,0.9925556778907776,40.45000076293945,0,19.8799991607666,0.2913254201412201,3.7025842666625977,620000.0,-1.240142822265625,6.197563648223877,-2.426884174346924,1.0001407861709595,4.779152870178223,88.00865173339844,1.0001407861709595,8.99954891204834,2939.031981171,10,30,-0.1432235836982727,0.0399051308631897,0.000319569167913869,2847.486572265625,0.21322233974933624,1.366298794746399,1746529845.5005338,1.0001407861709595,0.15207721292972565,1.8379541635513306,14.00029468536377,0.002774948487058282,0.9925556778907776,1.0039243698120117,1.0039243698120117,0.9925556778907776,1000,0.010713668540120125,-0.013115223497152328,1,0,31,1.5258349180221558,1.0039243698120117,-0.6391646265983582,227.25038146972656,0.5311374664306641,0
76.81027221679688,-2.2888182460434336e-09,1.0208441019058228,60.0,0,21.399999618530273,0.33342060446739197,3.4030444622039795,640000.0,-1.972710371017456,7.297058582305908,1.0994949340820312,1.0280652046203613,4.9979939460754395,90.7124252319336,1.0280652046203613,9.185113906860352,3031.658077935,10,31,0.09266889095306396,0.03225305303931236,0.0002615392440930009,2938.299072265625,0.26716312766075134,1.2480038404464722,1746529936.2959325,1.0280652046203613,0.08055413514375687,1.84344482421875,13.902138710021973,0.001788824680261314,1.0208441019058228,1.0025298595428467,1.0025297403335571,1.0208441019058228,1000,0.012840969488024712,-0.007652077823877335,1,0,32,1.532640814781189,1.0025298595428467,-0.5464957356452942,220.47695922851562,0.5988251566886902,0
77.9674072265625,-1.5258788677030566e-09,1.0493347644805908,80.69999694824219,0,22.18000030517578,0.3135294020175934,2.907758951187134,660000.0,-0.3715597093105316,7.533174514770508,0.2361159324645996,1.0552557706832886,4.974577903747559,92.54513549804688,1.0552557706832886,8.353281021118164,3118.127927588,10,32,0.15635338425636292,0.04422235116362572,0.00027831841725856066,3030.92626953125,0.25428640842437744,1.2329773902893066,1746530028.9219587,1.0552557706832886,0.10226623713970184,1.8514513969421387,14.577709197998047,0.002275255508720875,1.0493347644805908,1.0032176971435547,1.0032176971435547,1.0493347644805908,1000,0.013155866414308548,0.011969298124313354,1,0,33,1.5434890985488892,1.0032176971435547,-0.3901423513889313,216.1107635498047,0.5374077558517456,0
72.2568359375,4.577636492086867e-09,1.0770598649978638,50.25,0,22.520000457763672,0.3198557496070862,2.5624172687530518,680000.0,-1.0676803588867188,6.906960487365723,-0.6262140274047852,1.0818192958831787,4.997411727905273,86.39614868164062,1.0818192958831787,7.811275959014893,3208.109969842,10,33,-0.12656590342521667,0.03638916462659836,0.00027517820126377046,3117.404541015625,0.2607887387275696,1.2264937162399292,1746530115.3917594,1.0818192958831787,0.07661974430084229,1.8603845834732056,14.139293670654297,0.0021636507008224726,1.0770598649978638,1.0030598640441895,1.0030598640441895,1.0770598649978638,1000,0.013295325450599194,-0.007833186537027359,1,0,34,1.55819571018219,1.0030598640441895,-0.516708254814148,231.49180603027344,0.5156272053718567,0
75.31909942626953,-2.6702879907247734e-09,1.1040465831756592,48.54999923706055,0,21.93000030517578,0.3105330467224121,2.6244935989379883,700000.0,-0.34259018301963806,5.983764171600342,-0.9231963157653809,1.107782244682312,4.696560382843018,89.89106750488281,1.107782244682312,7.426226615905762,3295.045837913,10,34,0.012797892093658447,0.037357572466135025,0.00030050842906348407,3207.369140625,0.2537190914154053,1.2239247560501099,1746530205.3739297,1.107782244682312,0.1032082587480545,1.8639183044433594,14.571943283081055,0.0019257175736129284,1.1040465831756592,1.0027234554290771,1.0027233362197876,1.1040465831756592,1000,0.01335119642317295,0.0009684078395366669,1,0,35,1.5657968521118164,1.0027234554290771,-0.5039103627204895,222.4915313720703,0.4769642651081085,0
