Metrics/LagrangeMultiplier/Min,Time/Total,Train/Entropy,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Train/Epoch,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Train/LR,Safety/shield_violation,Time/Epoch,Metrics/LagrangeMultiplier/Max,Time/FPS,Value/cost,_timestamp,Loss/Loss_pi,Train/PolicyStd,Train/PolicyRatio,Misc/gradient_norm,Metrics/EpLen,Train/KL,Metrics/EpRet,Train/PolicyRatio/Std,Misc/H_inv_g,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Metrics/EpCost,_runtime,TotalEnvSteps,Misc/AcceptanceStep,Safety/shield_adv_c,Time/Rollout,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Time/Update,_step,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Misc/xHx,Value/Adv
0.3821125328540802,1491.8463134765625,1.600163459777832,1.001763105392456,1.001763105392456,0.027658401057124138,0.3821125328540802,10,10,0.37471315264701843,-0.0037699658423662186,92.30000305175781,0,0,11.337778091430664,130.81405639648438,0.3821125328540802,152.88876342773438,4.1769609451293945,1746497908.9061048,-0.45445287227630615,1.202004313468933,1.0017629861831665,0.05972488597035408,1000,0.0003100333851762116,3.7981297969818115,0.0012466475600376725,0.18682162463665009,1.7366244792938232,0,0.30514025688171387,45.54999923706055,1625.853964471,220000.0,1,-1.0104544162750244,109.30130767822266,0.32443898916244507,-3.787238121032715,0.37471315264701843,12.16015911102295,21.512710571289062,11,-0.03175809979438782,0.37471315264701843,0.006631587632000446,1.831054596834747e-08
0.4167424440383911,1624.66259765625,1.6103562116622925,1.0012528896331787,1.0012528896331787,0.035305894911289215,0.4167424440383911,11,10,0.40731725096702576,0.007647493854165077,88.69999694824219,0,0,11.422584533691406,132.743896484375,0.4167424440383911,150.6660614013672,4.832817077636719,1746498041.7198799,-0.4849153459072113,1.2153260707855225,1.0012527704238892,0.10010099411010742,1000,0.00026826313114725053,4.426161766052246,0.0008858143701218069,0.14842534065246582,2.1948447227478027,0,0.3695750832557678,38.880001068115234,1758.519183054,240000.0,1,0.15094995498657227,110.29727172851562,0.3257705569267273,-0.2572507858276367,0.40731725096702576,11.902908325195312,22.446598052978516,12,-0.03046247363090515,0.40731725096702576,0.004151655826717615,3.051757735406113e-09
0.45078569650650024,1757.3094482421875,1.6207164525985718,1.0020707845687866,1.0020707845687866,0.04104331508278847,0.45078569650650024,12,10,0.4387114644050598,0.005737420171499252,59.54999923706055,0,0,9.562578201293945,132.5780792236328,0.45078569650650024,150.85450744628906,4.143795967102051,1746498174.3847957,-0.4886906147003174,1.2273284196853638,1.0020707845687866,0.04858245700597763,1000,0.0002380801015533507,4.772520065307617,0.0014641814632341266,0.15303674340248108,2.2158584594726562,0,0.3571398854255676,35.7599983215332,1888.72886462,260000.0,1,-0.13746562600135803,109.1825180053711,0.3391077518463135,-3.2899322509765625,0.4387114644050598,8.61297607421875,23.3955078125,13,-0.003775268793106079,0.4387114644050598,0.004073285963386297,-7.629394005448376e-09
0.48390811681747437,1887.5001220703125,1.6415468454360962,1.0015109777450562,1.0015109777450562,0.03976147249341011,0.48390811681747437,13,10,0.469662070274353,-0.001281842589378357,81.19999694824219,0,0,10.774526596069336,130.09727478027344,0.48390811681747437,153.7311248779297,4.0570149421691895,1746498304.5940254,-0.48137784004211426,1.2535794973373413,1.0015109777450562,0.08739807456731796,1000,0.0003115790896117687,5.1252923011779785,0.0010683945147320628,0.17290860414505005,1.7657194137573242,0,0.42823681235313416,28.709999084472656,2020.990052031,280000.0,1,-1.136354923248291,108.31133270263672,0.30530810356140137,1.075042724609375,0.469662070274353,9.688018798828125,21.785919189453125,14,0.007312774658203125,0.469662070274353,0.006414841394871473,1.2207030941624453e-08
0.5160363912582397,2019.7860107421875,1.659976840019226,1.0021531581878662,1.0021531581878662,0.0371379591524601,0.5160363912582397,14,10,0.5001740455627441,-0.002623513340950012,78.30000305175781,0,0,9.000665664672852,132.16336059570312,0.5160363912582397,151.327880859375,3.961662530899048,1746498436.85531,-0.43288183212280273,1.2768354415893555,1.0021530389785767,0.08826388418674469,1000,0.0002922207931987941,5.064824104309082,0.0015224565286189318,0.1581263393163681,1.9744935035705566,0,0.37243735790252686,25.59000015258789,2145.507349749,300000.0,1,-0.1910889744758606,109.90029907226562,0.31221944093704224,0.29485321044921875,0.5001740455627441,9.982872009277344,22.263031005859375,15,0.04849600791931152,0.5001740455627441,0.005130004603415728,-1.5258788677030566e-09
0.5471961498260498,2144.29638671875,1.6818896532058716,1.003333330154419,1.003333330154419,0.04084653779864311,0.5471961498260498,15,10,0.5299057960510254,0.003708578646183014,62.95000076293945,0,0,10.18005657196045,124.4188232421875,0.5471961498260498,160.74737548828125,4.159883499145508,1746498561.3729784,-0.5356618762016296,1.3063784837722778,1.0033332109451294,0.06863975524902344,1000,0.0003012845409102738,5.352807521820068,0.002356964163482189,0.15466754138469696,2.021392822265625,0,0.42633065581321716,23.969999313354492,2282.785327889,320000.0,1,-0.6910067200660706,102.59309387207031,0.3126438856124878,-1.6099624633789062,0.5299057960510254,8.372909545898438,21.82571029663086,16,-0.1027800440788269,0.5299057960510254,0.004894718062132597,0.0
0.577531635761261,2281.592041015625,1.6939231157302856,1.0005269050598145,1.0005269050598145,0.03526723012328148,0.577531635761261,16,10,0.5596001148223877,-0.005579307675361633,86.4000015258789,0,0,8.953551292419434,137.203125,0.577531635761261,145.76927185058594,3.693195343017578,1746498698.6513472,-0.40399250388145447,1.3222767114639282,1.0005269050598145,0.08717826008796692,1000,0.0002941733691841364,4.9411420822143555,0.0003725781280081719,0.18690122663974762,1.6883997917175293,0,0.32434210181236267,24.1200008392334,2414.844786365,340000.0,1,0.4856361150741577,111.65892028808594,0.31556397676467896,2.563671112060547,0.5596001148223877,10.936580657958984,25.544179916381836,17,0.13166937232017517,0.5596001148223877,0.007015826180577278,-7.629394338515283e-10
0.6074805855751038,2413.63623046875,1.7058156728744507,1.0019900798797607,1.0019900798797607,0.05074334517121315,0.6074805855751038,17,10,0.5893612504005432,0.015476115047931671,89.80000305175781,0,0,10.593860626220703,131.97341918945312,0.6074805855751038,151.54568481445312,4.293966293334961,1746498830.7104099,-0.4673658311367035,1.3393077850341797,1.0019899606704712,0.0580986924469471,1000,0.0002354638563701883,5.628145694732666,0.0014070866163820028,0.1831711232662201,1.8538718223571777,0,0.5287986397743225,28.6200008392334,2554.192916544,360000.0,1,1.1024765968322754,107.2489013671875,0.33957579731941223,0.3398723602294922,0.5893612504005432,11.276453018188477,24.72447395324707,18,-0.06337332725524902,0.5893612504005432,0.005819288548082113,2.1362303925798187e-08
0.6372517347335815,2552.993408203125,1.711912989616394,1.002720594406128,1.002720594406128,0.06591504067182541,0.6372517347335815,18,10,0.6193603277206421,0.015171695500612259,96.6500015258789,0,0,10.09585189819336,139.26980590820312,0.6372517347335815,143.6061553955078,4.724143981933594,1746498970.0584855,-0.4212915003299713,1.348965048789978,1.0027204751968384,0.0906902402639389,1000,0.0002543781592976302,6.182889461517334,0.0019237507367506623,0.19027234613895416,1.7517579793930054,0,0.6257309317588806,30.739999771118164,2689.490898422,380000.0,1,-0.31225359439849854,114.80723571777344,0.3333110809326172,-0.4261474609375,0.6193603277206421,10.850305557250977,24.462543487548828,19,0.04607433080673218,0.6193603277206421,0.00651750061661005,2.2888182460434336e-09
0.6669657826423645,2688.295654296875,1.7221183776855469,1.0026544332504272,1.0026544332504272,0.05528256669640541,0.6669657826423645,19,10,0.6492238640785217,-0.010632473975419998,82.44999694824219,0,0,9.385007858276367,135.2178497314453,0.6669657826423645,147.90945434570312,4.25449275970459,1746499105.3565655,-0.4416907727718353,1.3648797273635864,1.0026544332504272,0.10335909575223923,1000,0.00027315778424963355,7.078057289123535,0.0018769396701827645,0.1839977353811264,1.7675796747207642,0,0.5919971466064453,31.989999771118164,2814.399246856,400000.0,1,-0.7644579410552979,110.9696044921875,0.3252306282520294,0.8093204498291016,0.6492238640785217,11.659626007080078,24.248220443725586,20,-0.020399272441864014,0.6492238640785217,0.006401346065104008,6.103515470812226e-09
0.6969472765922546,2813.20068359375,1.7323803901672363,1.002862811088562,1.002862811088562,0.0476221963763237,0.6969472765922546,20,10,0.6793479919433594,-0.007660370320081711,97.0999984741211,0,0,10.475944519042969,124.8260498046875,0.6969472765922546,160.22296142578125,4.428119659423828,1746499230.2647176,-0.4290693700313568,1.379907488822937,1.002862811088562,0.16323153674602509,1000,0.00034477037843316793,7.469934463500977,0.002024285029619932,0.20730532705783844,1.3753575086593628,0,0.7385309338569641,36.61000061035156,2947.432677183,420000.0,1,-0.2800741195678711,102.77877044677734,0.2851189374923706,-0.5000095367431641,0.6793479919433594,11.159616470336914,22.047250747680664,21,0.012621402740478516,0.6793479919433594,0.010573002509772778,2.2888182460434336e-09
0.7271602153778076,2946.23388671875,1.7338820695877075,1.0028661489486694,1.0028661489486694,0.0478987954556942,0.7271602153778076,21,10,0.7094473242759705,0.00027659907937049866,86.55000305175781,0,0,9.272526741027832,132.9484100341797,0.7271602153778076,150.43429565429688,3.951587438583374,1746499363.2979574,-0.41120877861976624,1.3833674192428589,1.0028661489486694,0.16913580894470215,1000,0.0002957468095701188,8.433725357055664,0.0020266452338546515,0.21218639612197876,1.4602988958358765,0,0.737005352973938,36.41999816894531,3077.660503861,440000.0,1,0.293367862701416,110.82218170166016,0.30985555052757263,0.6309919357299805,0.7094473242759705,11.790608406066895,22.126190185546875,22,0.017860591411590576,0.7094473242759705,0.009378773160278797,-6.103515470812226e-09
0.7574822306632996,3076.458740234375,1.7511829137802124,1.0025768280029297,1.0025768280029297,0.059884361922740936,0.7574822306632996,22,10,0.7398168444633484,0.011985566467046738,97.80000305175781,0,0,10.62564468383789,130.14288330078125,0.7574822306632996,153.67724609375,3.930973529815674,1746499493.525628,-0.42087647318840027,1.4090954065322876,1.0025768280029297,0.11154796183109283,1000,0.00029267865465953946,9.048999786376953,0.0018221487989649177,0.174687460064888,1.7137188911437988,0,0.8622964024543762,34.84000015258789,3210.751537685,460000.0,1,0.7856383323669434,107.21261596679688,0.29936519265174866,0.8116865158081055,0.7398168444633484,12.602294921875,22.93024444580078,23,-0.009667694568634033,0.7398168444633484,0.006810048129409552,-1.3732909920349812e-08
0.7880579233169556,3209.554931640625,1.7671289443969727,1.0021013021469116,1.0021013021469116,0.05859493464231491,0.7880579233169556,23,10,0.7705163359642029,-0.0012894272804260254,101.30000305175781,0,0,10.390405654907227,133.00283813476562,0.7880579233169556,150.3727264404297,4.4713592529296875,1746499626.6170602,-0.40773820877075195,1.4331083297729492,1.0021013021469116,0.08214116096496582,1000,0.0002946064923889935,8.964134216308594,0.0014857606729492545,0.22573529183864594,1.4158159494400024,0,0.84586501121521,37.11000061035156,3345.986096587,480000.0,1,-0.49878621101379395,110.28866577148438,0.31959962844848633,0.23388290405273438,0.7705163359642029,12.836177825927734,22.71414566040039,24,0.013138264417648315,0.7705163359642029,0.009977366775274277,3.051757735406113e-09
0.8189475536346436,3344.763671875,1.7759886980056763,1.0022847652435303,1.0022847652435303,0.05748073384165764,0.8189475536346436,24,10,0.8014237880706787,-0.0011142008006572723,97.6500015258789,0,0,12.002667427062988,135.12533569335938,0.8189475536346436,148.01072692871094,5.260127544403076,1746499761.8512979,-0.5034660696983337,1.449118971824646,1.0022846460342407,0.16269725561141968,1000,0.00032254462712444365,9.045171737670898,0.0016154606128111482,0.20395615696907043,1.3859615325927734,0,0.8714962005615234,38.40999984741211,3473.689554061,500000.0,1,-1.1184117794036865,111.95155334472656,0.2826753854751587,0.4339876174926758,0.8014237880706787,13.27016544342041,23.173763275146484,25,-0.09572786092758179,0.8014237880706787,0.01041183341294527,-1.3160705414350105e-08
0.8500159978866577,3472.490478515625,1.7760759592056274,1.0021203756332397,1.0021203756332397,0.05913730338215828,0.8500159978866577,25,10,0.8322288990020752,0.0016565695405006409,86.05000305175781,0,0,9.595325469970703,127.61089324951172,0.8500159978866577,156.7264404296875,4.137881278991699,1746499889.5548382,-0.4247662127017975,1.4504280090332031,1.0021203756332397,0.1550808995962143,1000,0.000263013644143939,8.758667945861816,0.0014993600780144334,0.2076825350522995,1.5501210689544678,0,0.816029965877533,36.79999923706055,3606.638996458,520000.0,1,-0.7959380745887756,105.40262603759766,0.3219330608844757,-2.0123729705810547,0.8322288990020752,11.257792472839355,22.208236694335938,26,0.07869985699653625,0.8322288990020752,0.008323351852595806,2.2888182460434336e-09
0.8813629150390625,3605.425537109375,1.7632297277450562,1.0041497945785522,1.0041497945785522,0.08765758574008942,0.8813629150390625,26,10,0.8630131483078003,0.028520282357931137,88.4000015258789,0,0,11.556648254394531,132.8423614501953,0.8813629150390625,150.5543975830078,4.611908435821533,1746500022.5045006,-0.5139281749725342,1.4360164403915405,1.0041497945785522,0.22893773019313812,1000,0.00033422873821109533,9.342419624328613,0.0029343198984861374,0.22354468703269958,1.2942328453063965,0,1.038084626197815,38.560001373291016,3737.745034285,540000.0,1,-2.0690784454345703,110.2303695678711,0.28931888937950134,1.127370834350586,0.8630131483078003,12.385163307189941,22.611967086791992,27,-0.0891619622707367,0.8630131483078003,0.011940013617277145,6.866454960174906e-09
0.9129768013954163,3736.5517578125,1.7543672323226929,1.0035178661346436,1.0035178661346436,0.07107260823249817,0.9129768013954163,27,10,0.8937466740608215,-0.016584977507591248,86.8499984741211,0,0,11.773706436157227,131.03257751464844,0.9129768013954163,152.63380432128906,4.91041374206543,1746500153.6106029,-0.5368142127990723,1.421429991722107,1.003517746925354,0.14521905779838562,1000,0.0003090480749960989,9.268582344055176,0.00248750695027411,0.23980534076690674,1.2442212104797363,0,1.1127921342849731,38.810001373291016,3876.090116836,560000.0,1,-0.6810472011566162,108.7386474609375,0.298370897769928,-0.3103523254394531,0.8937466740608215,12.074810981750488,22.293901443481445,28,-0.022886037826538086,0.8937466740608215,0.012919164262712002,1.5258788677030566e-09
0.9449875950813293,3874.88134765625,1.748134732246399,1.000822901725769,1.000822901725769,0.06423968076705933,0.9449875950813293,28,10,0.9250591993331909,-0.006832927465438843,111.3499984741211,0,0,10.7605562210083,138.2511444091797,0.9449875950813293,144.66427612304688,4.927320957183838,1746500291.9554496,-0.3742799758911133,1.4116555452346802,1.000822901725769,0.16922250390052795,1000,0.0002666587242856622,9.465754508972168,0.000581851287279278,0.29442882537841797,1.0911461114883423,0,1.1078540086746216,41.279998779296875,3997.638276951,580000.0,1,0.6426745653152466,115.90718841552734,0.3212648630142212,2.4807300567626953,0.9250591993331909,14.555541038513184,22.34392547607422,29,0.16253423690795898,0.9250591993331909,0.016798244789242744,2.2888182460434336e-09
0.9770544171333313,3996.408203125,1.7494186162948608,1.0044505596160889,1.0044505596160889,0.07592077553272247,0.9770544171333313,29,10,0.955001711845398,0.011681094765663147,42.75,0,0,9.552334785461426,121.4290771484375,0.9770544171333313,164.7052001953125,4.358145713806152,1746500413.503302,-0.6243181824684143,1.4121805429458618,1.0044504404067993,0.10866964608430862,1000,0.0003056079731322825,9.612386703491211,0.0031469084788113832,0.21206852793693542,1.4266623258590698,0,1.0032953023910522,36.66999816894531,4116.584776808,600000.0,1,-0.7914888262748718,98.93189239501953,0.30255016684532166,-5.6565752029418945,0.955001711845398,8.898965835571289,22.497146606445312,30,-0.250038206577301,0.955001711845398,0.009826235473155975,3.051757735406113e-09
1.0088427066802979,4115.3857421875,1.7505412101745605,1.002746343612671,1.002746343612671,0.0498751699924469,1.0088427066802979,30,10,0.9836258888244629,-0.026045605540275574,40.0,0,0,7.138586044311523,118.853759765625,1.0088427066802979,168.27403259277344,3.1842057704925537,1746500532.4502304,-0.504977285861969,1.4130557775497437,1.0027462244033813,0.19330483675003052,1000,0.00035134743666276336,9.540776252746582,0.0019419582094997168,0.19781625270843506,1.4373071193695068,0,0.814131498336792,31.780000686645508,4238.954185703,620000.0,1,-0.40548425912857056,95.74838256835938,0.28432270884513855,-2.7114109992980957,0.9836258888244629,6.187554836273193,23.1053466796875,31,0.11934089660644531,0.9836258888244629,0.009681226685643196,7.629394005448376e-09
1.0398858785629272,4237.75634765625,1.7507619857788086,1.003493309020996,1.003493309020996,0.08071290701627731,1.0398858785629272,31,10,1.0109508037567139,0.030837737023830414,36.5,0,0,8.560992240905762,122.28302001953125,1.0398858785629272,163.5550079345703,3.5424749851226807,1746500654.8195672,-0.6095014214515686,1.4149612188339233,1.003493309020996,0.1416301429271698,1000,0.00030799864907748997,8.688848495483398,0.0024701424408704042,0.21597740054130554,1.4070024490356445,0,0.9245409965515137,24.889999389648438,4364.923266945,640000.0,1,-0.699145495891571,99.25236511230469,0.3038807213306427,-0.7718229293823242,1.0109508037567139,5.415731906890869,23.030616760253906,32,-0.10452413558959961,1.0109508037567139,0.010102756321430206,7.629394005448376e-09
1.0699419975280762,4363.71826171875,1.7602697610855103,1.004400610923767,1.004400610923767,0.08889993280172348,1.0699419975280762,32,10,1.0376918315887451,0.008187025785446167,54.650001525878906,0,0,8.537116050720215,125.88166046142578,1.0699419975280762,158.87937927246094,3.3500475883483887,1746500780.788852,-0.5198150873184204,1.4285632371902466,1.004400610923767,0.14759781956672668,1000,0.0003250752342864871,8.55920124053955,0.0031117298640310764,0.1982329785823822,1.4324829578399658,0,1.0550639629364014,20.709999084472656,4494.256513996,660000.0,1,-0.4847460091114044,104.21812438964844,0.2839653789997101,0.8249521255493164,1.0376918315887451,6.2406840324401855,21.66351890563965,33,0.0896863341331482,1.0376918315887451,0.009746542200446129,-5.340575981449547e-09
1.098565936088562,4493.0244140625,1.7712160348892212,1.0018523931503296,1.0018523931503296,0.09636761248111725,1.098565936088562,33,10,1.06471586227417,0.007467679679393768,80.69999694824219,0,0,7.918856143951416,129.2145233154297,1.098565936088562,154.78135681152344,2.813636302947998,1746500910.1217616,-0.35659870505332947,1.4452050924301147,1.0018523931503296,0.17407025396823883,1000,0.00032224543974734843,9.15578842163086,0.0013098116032779217,0.29365602135658264,0.9931728839874268,0,1.0916695594787598,14.050000190734863,4619.634479126,680000.0,1,0.7599890232086182,107.44989013671875,0.29165118932724,2.0889315605163574,1.06471586227417,8.329615592956543,21.764610290527344,34,0.16321638226509094,1.06471586227417,0.020275898277759552,-4.959106458812812e-09
1.1259173154830933,4618.40087890625,1.7832690477371216,1.0034863948822021,1.0034863948822021,0.0684606209397316,1.1259173154830933,34,10,1.0909831523895264,-0.02790699154138565,47.900001525878906,0,0,8.27515697479248,125.26026153564453,1.1259173154830933,159.6675567626953,3.0874600410461426,1746501035.4994836,-0.54762202501297,1.4632645845413208,1.0034862756729126,0.1114141121506691,1000,0.00029092791373841465,8.90833854675293,0.0024651410058140755,0.2202758640050888,1.4364482164382935,0,1.1063052415847778,14.270000457763672,4743.628506509,700000.0,1,-0.550452470779419,103.27880096435547,0.31641486287117004,-1.9614276885986328,1.0909831523895264,6.36818790435791,21.98143196105957,35,-0.1910233199596405,1.0909831523895264,0.00969280768185854,1.5258788677030566e-09
