Misc/Nu_star,Train/PolicyRatio,Train/PolicyRatio/Std,Misc/Lambda_star,Misc/H_inv_g,_timestamp,Value/cost,_step,Time/Total,Time/Epoch,Train/PolicyStd,Value/Adv,Loss/Loss_cost_critic,TotalEnvSteps,Train/KL,Metrics/EpCost,Misc/B,Misc/A,Misc/FinalStepNorm,Loss/Loss_pi,_runtime,Train/PolicyRatio/Min,Misc/Alpha,Misc/q,Time/FPS,Loss/Loss_pi/Delta,Misc/s,Metrics/EpLen,Misc/r,Time/Update,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Train/LR,Metrics/EpRet,Loss/Loss_reward_critic,Misc/AcceptanceStep,Train/Epoch,Train/Entropy,Misc/OptimCase,Train/StopIter,Misc/gradient_norm,Misc/cost_gradient_norm,Misc/xHx,Value/reward,Time/Rollout
6.803238868713379,1.0004768371582031,0.00033717480255290866,0.0,0.36160898208618164,1743306954.0869236,0.11783844977617264,11,1029.144775390625,93.32775115966797,0.9874494671821594,-7.629394005448376e-09,0.6281808018684387,220000.0,0.00017030365415848792,4.590000152587891,-48755.84765625,0.04017239063978195,0.3030664920806885,-0.003783697262406349,1125.69374727,1.0004768371582031,0.7011928558349609,0.04067756235599518,214.29855346679688,0.0038267960771918297,0.0004321041633374989,500,-0.0004672170034609735,8.305463790893555,-1.0390554070472717,-0.001314566470682621,1.0004768371582031,0,0.15203985571861267,0.014819738455116749,1,10,1.401589035987854,0,10,0.34595614671707153,0.01805284433066845,0.04067756235599518,-0.012976995669305325,85.02225494384766
4.664917945861816,0.9984505772590637,0.0010955651523545384,0.0,0.28546369075775146,1743307048.2329981,0.26796430349349976,12,1123.3001708984375,94.06082153320312,0.9718107581138611,8.392333938900265e-09,0.5449426174163818,240000.0,0.0001756125275278464,1.5399999618530273,-2580.4541015625,0.025304310023784637,0.303809255361557,0.005156397819519043,1219.644470677,0.9984506368637085,0.8332744836807251,0.028804056346416473,212.62838745117188,0.008940095081925392,0.0009190458222292364,500,0.0017934496281668544,8.825414657592773,-0.08323818445205688,0.0010162005200982094,0.9984506368637085,0,0.5122406482696533,0.015835938975214958,1,11,1.386223316192627,0,10,0.27192679047584534,0.04265528917312622,0.028804056346416473,0.014195095747709274,85.23538970947266
24.608325958251953,0.9986858367919922,0.0009292536997236311,0.0,0.3161761164665222,1743307142.1832616,0.04314234480261803,13,1217.2437744140625,93.86675262451172,0.9563520550727844,5.340575981449547e-09,0.31813615560531616,260000.0,0.00021263177040964365,0.3199999928474426,-3100.496826171875,0.033832572400569916,0.2602437436580658,-0.004115879535675049,1313.095153836,0.9986858367919922,0.760497510433197,0.034580737352371216,213.0679931640625,-0.009272277355194092,3.301674951217137e-05,500,-0.000157192291226238,8.977471351623535,-0.22680646181106567,-0.002243095077574253,0.9986858367919922,0,0.6370287537574768,0.013592843897640705,1,12,1.3699626922607422,0,10,0.26406726241111755,0.009502422995865345,0.034580737352371216,0.028305895626544952,84.88926696777344
6.762449741363525,1.0,0.0,-43781.15625,0.2755058705806732,1743307235.634625,0.08801376819610596,14,1310.708251953125,93.37435150146484,0.9508253335952759,-7.629394005448376e-09,0.21692457795143127,280000.0,0.0,0.0,0.019999999552965164,0.028741560876369476,9.925125965537518e-08,1.7653755435276253e-07,1406.380496148,1.0,0.7942732572555542,0.03170223906636238,214.19158935546875,0.004116056073229402,6.473156827269122e-05,500,-0.00043781157000921667,8.356048583984375,-0.10121157765388489,0.00041990727186203003,1.0,0,0.6293814778327942,0.014012751169502735,20,13,1.3639830350875854,1,10,0.3901682198047638,0.0098390132188797,0.03170223906636238,0.09987178444862366,85.0182876586914
0.0,1.0003565549850464,0.0004316627455409616,1.3244471549987793,0.2955750823020935,1743307328.9196143,0.12305595725774765,15,1403.9908447265625,93.21736145019531,0.9510647058486938,0.0,0.13938751816749573,300000.0,4.5900041101276656e-08,0.0,0.019999999552965164,0.03498034551739693,0.0,-0.005791457369923592,1500.101186534,1.0003565549850464,0.7550318837165833,0.03508320450782776,214.55230712890625,-0.005791633907477944,7.867482054280117e-05,500,8.996433462016284e-05,8.361316680908203,-0.07753705978393555,-0.001330566592514515,1.0003565549850464,0,0.613197922706604,0.01268218457698822,0,14,1.3642516136169434,1,10,0.2966948449611664,0.007335859816521406,0.03508320450782776,0.04162264242768288,84.85601806640625
0.0,1.000159740447998,0.00020313730055931956,1.3655506372451782,0.3117186725139618,1743307422.640043,0.024885231629014015,16,1497.671630859375,93.60778045654297,0.9504767060279846,7.629394338515283e-10,0.08713499456644058,320000.0,4.5195836406719536e-08,0.0,0.019999999552965164,0.03715371713042259,0.0,-0.005943906493484974,1593.843864712,1.000159740447998,0.7323052287101746,0.03729457035660744,213.65745544433594,-0.0001524491235613823,3.30400034727063e-05,500,6.822900468250737e-05,8.374427795410156,-0.052252523601055145,7.797311991453171e-05,1.000159740447998,0,0.6511679887771606,0.012760157696902752,0,15,1.3635445833206177,1,10,0.27994388341903687,0.0106572350487113,0.03729457035660744,0.057712260633707047,85.23332977294922
0.0,1.0000975131988525,0.000110102046164684,1.1509720087051392,0.2777560353279114,1743307516.3825617,0.13526399433612823,17,1591.4215087890625,93.61117553710938,0.9490787386894226,-1.0681151962899094e-08,0.059022948145866394,340000.0,4.3325172782715526e-08,0.0,0.019999999552965164,0.02608494833111763,0.0,-0.005013243295252323,1688.07978974,1.0000975131988525,0.868830680847168,0.02649473212659359,213.6497039794922,0.0009306631982326508,2.9183960577938706e-05,500,0.00010937634942820296,8.365682601928711,-0.028112046420574188,6.529875099658966e-05,1.0000975131988525,0,0.5012767910957336,0.012825456447899342,0,16,1.3620966672897339,1,10,0.233908548951149,0.007123261224478483,0.02649473212659359,0.07308197021484375,85.24546813964844
0.8827085494995117,0.9999999403953552,1.40935796366648e-07,-608.33984375,0.25342297554016113,1743307610.618632,0.07080373167991638,18,1685.6572265625,94.12183380126953,0.9508253335952759,-2.2888182460434336e-09,0.04151412099599838,360000.0,2.0898315835502298e-16,0.0,0.019999999552965164,0.023315221071243286,0.0,8.240395800385159e-06,1782.087138467,0.9999999403953552,0.9260727763175964,0.02332059107720852,212.4905548095703,0.005021483691052708,6.881740773678757e-06,500,-6.083398602640955e-06,8.526449203491211,-0.01750882714986801,-0.0005691200494766235,0.9999999403953552,0,0.5166724920272827,0.012256336398422718,0,17,1.363983154296875,1,10,0.2421623319387436,0.004236141219735146,0.02332059107720852,0.08241267502307892,85.59536743164062
0.0,0.9999856352806091,2.4510580260539427e-05,1.2297148704528809,0.2886701822280884,1743307704.6262631,0.04721656069159508,19,1779.6962890625,93.9260482788086,0.9494994878768921,1.525878801089675e-08,0.028886517509818077,380000.0,4.432614630900389e-08,0.0,0.019999999552965164,0.029315177351236343,0.0,-0.005398287903517485,1877.911742016,0.9999856352806091,0.8131964802742004,0.030243974179029465,212.93348693847656,-0.00540652829931787,6.071364282433933e-07,500,2.3941471226862632e-05,8.377021789550781,-0.012627603486180305,-0.0007569482550024986,0.9999856352806091,0,0.5017514228820801,0.01149938814342022,0,18,1.3626341819763184,1,10,0.30552494525909424,0.0020415536127984524,0.030243974179029465,0.07272852957248688,85.54900360107422
3.0061843395233154,0.9989604949951172,0.0007350691594183445,0.0,0.27637702226638794,1743307800.4512255,0.07914355397224426,20,1875.529052734375,95.75839233398438,0.9512025713920593,2.4414061883248905e-08,0.6222648620605469,400000.0,0.00016476947348564863,0.9599999785423279,-416.41162109375,0.02927340567111969,0.2750179171562195,2.778897760435939e-05,1971.826453561,0.9989604949951172,0.8252351880073547,0.029368000105023384,208.85897827148438,0.005426076881121844,0.0022130783181637526,500,0.0004575424827635288,10.36791706085205,0.5933783445507288,0.0009096497669816017,0.9989604949951172,0,0.8070938587188721,0.012409037910401821,1,19,1.3652819395065308,0,10,0.3133910596370697,0.07425407320261002,0.029368000105023384,0.08221659064292908,85.39044952392578
15.64700698852539,0.9998891949653625,7.836504664737731e-05,0.0,0.26457440853118896,1743307894.3659384,0.020594587549567223,21,1969.44140625,93.85082244873047,0.9527047276496887,1.5258788677030566e-09,0.0788060799241066,420000.0,0.00016663876886013895,0.9599999785423279,-11281.693359375,0.028576744720339775,0.2842034101486206,0.00048460578545928,2065.674602065,0.9998892545700073,0.8358190059661865,0.02862894907593727,213.10415649414062,0.0004568168078549206,8.16797255538404e-05,500,6.53039023745805e-05,8.30342960357666,-0.5434587821364403,-0.0014527328312397003,0.9998892545700073,0,0.40155112743377686,0.01095630507916212,1,20,1.367361068725586,0,10,0.3002135753631592,0.00970564503222704,0.02862894907593727,-0.025363102555274963,85.54737854003906
2.299631118774414,1.0,2.665600717932648e-08,-11215.8896484375,0.25897762179374695,1743307988.2137957,-0.00902994442731142,22,2063.282470703125,93.77757263183594,0.9533613920211792,6.103515470812226e-09,0.04739983752369881,440000.0,0.0,0.0,0.019999999552965164,0.02096797153353691,5.331596071300737e-07,4.458563580556074e-07,2159.961837601,1.0,0.9706929922103882,0.02122589573264122,213.27061462402344,-0.0004841599291012244,4.8762562073534355e-05,500,-0.00011215890117455274,8.556644439697266,-0.03140624240040779,0.00018468499183654785,1.0,0,-0.007109842263162136,0.011140990070998669,18,21,1.368075966835022,1,10,0.2105378359556198,0.012936561368405819,0.02122589573264122,-0.009470883756875992,85.22090148925781
1.4483205080032349,1.0004347562789917,0.0003073910193052143,0.0,0.2658604681491852,1743308082.5010765,0.006056783255189657,23,2157.574951171875,94.21609497070312,0.95161372423172,6.866454960174906e-09,1.8913925886154175,460000.0,0.0001723732566460967,3.3299999237060547,-1163.0015869140625,0.023419275879859924,0.2801058888435364,-0.005681001115590334,2254.272134001,1.0004347562789917,0.915180504322052,0.02387900836765766,212.2779541015625,-0.0056814469719483895,0.00953454989939928,500,-0.0020936457440257072,8.642487525939941,1.8439927510917187,0.002499888651072979,1.0004347562789917,0,-0.010039320215582848,0.013640878722071648,1,22,1.3662885427474976,0,10,0.2761380076408386,0.11643332988023758,0.02387900836765766,0.018759451806545258,85.57359313964844
6.02427339553833,0.9992848038673401,0.000505706004332751,0.0,0.27582669258117676,1743308176.8108542,-0.009127956815063953,24,2251.850341796875,94.20463562011719,0.9552982449531555,-1.5258788677030566e-09,0.35207661986351013,480000.0,0.00019283205620013177,3.680000066757202,-24573.931640625,0.026307936757802963,0.28385597467422485,0.006943150423467159,2348.278691139,0.9992848634719849,0.8056563138961792,0.030812732875347137,212.3037872314453,0.012624151539057493,0.0005510775954462588,500,0.0015756071079522371,9.040804862976074,-1.5393159687519073,-0.003214450553059578,0.9992848634719849,0,0.1365480124950409,0.01042642816901207,1,23,1.370758056640625,0,10,0.2979781925678253,0.038684263825416565,0.030812732875347137,0.018900500610470772,85.16381072998047
1.804398536682129,0.9997618198394775,0.00016841880278661847,0.0,0.19237668812274933,1743308270.8178782,-0.016126256436109543,25,2345.888916015625,93.92596435546875,0.9366054534912109,6.103515470812226e-09,1.792668104171753,500000.0,0.0001967132993740961,5.130000114440918,-4284.17919921875,0.016124866902828217,0.2653711438179016,-0.0024679433554410934,2442.025045023,0.9997618198394775,1.1135637760162354,0.01612870767712593,212.9336700439453,-0.009411093778908253,0.006142771802842617,500,-0.0001536055060569197,8.286840438842773,1.4405914843082428,0.0009245174005627632,0.9997618198394775,0,-0.24531875550746918,0.011350945569574833,1,24,1.352054238319397,0,10,0.29698145389556885,0.10672485828399658,0.01612870767712593,0.010444588959217072,85.63909912109375
