Misc/s,Misc/q,Value/reward,Loss/Loss_cost_critic,Time/FPS,Value/cost,Train/KL,Misc/AcceptanceStep,Time/Epoch,_step,Misc/Lambda_star,Train/StopIter,Metrics/EpLen,Metrics/EpCost,Metrics/EpRet,Misc/Nu_star,Train/PolicyRatio,Misc/r,Misc/H_inv_g,Train/LR,_timestamp,Misc/FinalStepNorm,Train/PolicyRatio/Std,Misc/cost_gradient_norm,Value/Adv,Time/Total,Loss/Loss_pi,Misc/OptimCase,Time/Rollout,_runtime,TotalEnvSteps,Misc/xHx,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Misc/B,Time/Update,Misc/gradient_norm,Train/PolicyRatio/Max,Misc/A,Loss/Loss_reward_critic,Train/Epoch,Train/Entropy,Misc/Alpha,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Train/PolicyStd
0.029321905225515366,0.0193787869066,0.0981898307800293,3.646395683288574,208.19725036621094,1.4080755710601807,0.00019795123080257326,1,96.06275177001953,11,0.0,10,500,20.149999618530273,-0.7283250689506531,0.8258835673332214,1.0010267496109009,0.006298240274190903,0.2575025260448456,0,1743306960.592604,0.2808837294578552,0.0007259934791363776,0.23010051250457764,9.918212917625624e-09,1035.6572265625,-0.002208293415606022,0,85.47242736816406,1131.782613238,220000.0,0.0193787869066,1.0010268688201904,2.106011748313904,-13847.0458984375,10.590301513671875,0.20088434219360352,1.0010268688201904,0.018025947734713554,0.02584868110716343,10,1.4438036680221558,1.0159014463424683,0.00041983998380601406,-0.003422638401389122,1.0276697874069214
0.023036625236272812,0.020254064351320267,-0.000374572176951915,5.460285663604736,213.43406677246094,2.9997305870056152,0.00013413454871624708,1,93.70575714111328,12,0.0,10,500,26.540000915527344,-1.004633903503418,0.9317630529403687,0.9995360374450684,-0.0005798385245725513,0.25534117221832275,0,1743307054.3684695,0.3165450990200043,0.00032807106617838144,0.14963777363300323,-3.8814544467413725e-08,1129.4432373046875,-0.005504437256604433,0,85.46174621582031,1225.415277495,240000.0,0.020254064351320267,0.9995360374450684,1.813889980316162,-30576.1328125,8.243986129760742,0.174078568816185,0.9995360374450684,0.020239470526576042,0.0342043898999691,11,1.4399901628494263,0.9937080144882202,-0.003296143840998411,0.008355708792805672,1.0229369401931763
0.01824112795293331,0.022211745381355286,-0.011246629059314728,2.7226979732513428,213.7489013671875,2.1780948638916016,0.00014938284584786743,1,93.56773376464844,13,0.0,10,500,31.56999969482422,-1.6816900968551636,1.0471020936965942,0.9999367594718933,-0.006495242472738028,0.27025389671325684,0,1743307148.0012221,0.3068251311779022,4.470376006793231e-05,0.16055814921855927,1.5640258865801115e-08,1223.0758056640625,-0.009215518832206726,0,85.33599090576172,1319.924446067,260000.0,0.022211745381355286,0.9999367594718933,-2.7375876903533936,-54638.2890625,8.23172378540039,0.2739545702934265,0.9999367594718933,0.01989894174039364,0.03570123016834259,12,1.4525337219238281,0.9489067792892456,-0.003711081575602293,0.0014968402683734894,1.0348831415176392
0.04328599199652672,0.02474023588001728,0.019854513928294182,4.293385982513428,211.76986694335938,3.008354663848877,0.00019426130165811628,1,94.44214630126953,14,0.0,10,500,26.020000457763672,-1.0128023624420166,0.6797375082969666,0.9997507929801941,-0.013650648295879364,0.30840161442756653,0,1743307242.5103765,0.25001785159111023,0.0001762300089467317,0.3908531367778778,-5.7220459481754915e-09,1317.5823974609375,-0.014352606609463692,0,85.91050720214844,1415.652805839,280000.0,0.02474023588001728,0.9997507929801941,1.570688009262085,-15641.0732421875,8.531618118286133,0.19517508149147034,0.9997507929801941,0.020435376092791557,0.02892167493700981,13,1.4589223861694336,0.8991103768348694,-0.005137087777256966,-0.006779555231332779,1.0409682989120483
0.02831530012190342,0.014758102595806122,0.07891982793807983,1.8740018606185913,209.04019165039062,2.5280022621154785,0.00020901915559079498,1,95.67538452148438,15,0.0,10,500,24.59000015258789,-0.12053833156824112,0.8404353857040405,1.0005220174789429,-0.0025105345994234085,0.24757425487041473,0,1743307338.2386749,0.26956596970558167,0.0003690939920488745,0.377612441778183,-3.051757735406113e-09,1413.3248291015625,-0.00779491662979126,0,86.162109375,1510.699806625,300000.0,0.014758102595806122,1.0005220174789429,-2.4193841218948364,-21354.79296875,9.51325798034668,0.12903618812561035,1.0005220174789429,0.014535509981215,0.025177467614412308,14,1.454366683959961,1.164124846458435,0.006557689979672432,-0.0037442073225975037,1.0360826253890991
0.0004582314286381006,0.02719683013856411,0.10334426164627075,0.6772677302360535,210.57684326171875,0.1652238965034485,0.00018465385073795915,1,94.97721099853516,16,0.0,10,500,14.9399995803833,0.19867868721485138,6.606444835662842,1.0002537965774536,-0.0014619522262364626,0.2854980528354645,0,1743307433.2855818,0.2943955063819885,0.00017948937602341175,0.023386012762784958,1.0681151962899094e-08,1508.3551025390625,-0.008855880238115788,0,86.26334381103516,1604.841295042,320000.0,0.02719683013856411,1.0002539157867432,-1.1967341303825378,-487087.25,8.713835716247559,0.2801799476146698,1.0002539157867432,0.022532686591148376,0.024494675919413567,15,1.442559838294983,0.8575426936149597,-0.0010609636083245277,-0.0006827916949987411,1.0239472389221191
0.0005911781918257475,0.016420217230916023,0.09359466284513474,0.4939911961555481,212.62034606933594,0.42338651418685913,0.00019289726333227009,1,94.06437683105469,17,0.0,10,500,2.140000104904175,0.4185224771499634,5.816370964050293,0.9999564290046692,0.0005983019364066422,0.24477021396160126,0,1743307527.4267352,0.28924357891082764,3.082340117543936e-05,0.030150992795825005,-9.155272984173735e-09,1602.4901123046875,0.0021439148113131523,0,85.81442260742188,1699.001027724,340000.0,0.016420217230916023,0.999956488609314,-0.18327653408050537,-7746.41357421875,8.249931335449219,0.19550225138664246,0.999956488609314,0.01581471599638462,0.026514412835240364,16,1.4378312826156616,1.1036348342895508,0.01099979504942894,0.0020197369158267975,1.0191656351089478
0.012514464557170868,0.013673863373696804,0.09444478899240494,1.2771250009536743,212.57269287109375,0.4914701581001282,0.00017450051382184029,1,94.08546447753906,18,0.0,10,500,3.180000066757202,0.3233126699924469,1.2641793489456177,1.0005764961242676,0.0009526915964670479,0.24856819212436676,0,1743307621.5866597,0.27906808257102966,0.00040764431469142437,0.16432663798332214,-1.3732909920349812e-08,1696.6571044921875,-0.002367752604186535,0,85.8154067993164,1793.32409258,360000.0,0.013673863373696804,1.0005764961242676,0.7831338047981262,-808.0363159179688,8.27004337310791,0.11719595640897751,1.0005764961242676,0.013601337559521198,0.020267529413104057,17,1.4266729354858398,1.2093979120254517,-0.004511667415499687,-0.006246883422136307,1.0078823566436768
0.00028618803480640054,0.015316217206418514,0.05139721557497978,0.4102753698825836,212.1844940185547,0.20675507187843323,0.00022084696684032679,1,94.2575912475586,19,0.0,10,500,3.180000066757202,0.05790172144770622,8.359525680541992,1.0009924173355103,0.0005406989366747439,0.23776650428771973,0,1743307715.910026,0.2340015470981598,0.0007018293254077435,0.04014752805233002,1.0681151962899094e-08,1790.9891357421875,0.002440469339489937,0,85.96278381347656,1888.287980752,380000.0,0.015316217206418514,1.0009925365447998,-0.8668496310710907,-35333.5546875,8.294766426086426,0.2123229056596756,1.0009925365447998,0.014294703491032124,0.01839117705821991,18,1.4177273511886597,1.1427180767059326,0.004808221943676472,-0.0018763523548841476,0.9988492131233215
7.414137508021668e-05,0.018930446356534958,-0.005106928758323193,0.3199153244495392,210.79127502441406,0.17701022326946259,0.00016502772632520646,1,94.88058471679688,20,0.0,10,500,1.399999976158142,-0.4618399441242218,16.42310905456543,1.000888466835022,0.0003706872812472284,0.2355201095342636,0,1743307810.8733642,0.28997835516929626,0.0006282689864747226,0.007882771082222462,-4.577636492086867e-09,1885.9295654296875,0.0043969484977424145,0,85.60121154785156,1984.132613794,400000.0,0.018930446356534958,1.0008885860443115,-0.09036004543304443,-26432.396484375,9.279354095458984,0.2827712595462799,1.0008885860443115,0.017077358439564705,0.019451618194580078,19,1.4166659116744995,1.02786123752594,0.0019564791582524776,0.0010604411363601685,0.9977934956550598
0.00047468626871705055,0.017344871535897255,-0.008106831461191177,0.4275013208389282,208.87030029296875,0.07401406764984131,0.0001720542786642909,1,95.7531967163086,21,0.0,10,500,0.38999998569488525,-0.4941379129886627,6.490932464599609,1.0011440515518188,0.0009232424199581146,0.2200281172990799,0,1743307906.718261,0.28352969884872437,0.0008089946932159364,0.03393326699733734,1.678466787780053e-08,1981.7786865234375,0.0035444768145680428,0,85.32972717285156,2078.104574188,420000.0,0.017344871535897255,1.0011441707611084,0.10758599638938904,-320.3953552246094,10.423456192016602,0.2469390332698822,1.0011441707611084,0.015549246221780777,0.021678511053323746,20,1.4093860387802124,1.0738146305084229,-0.0008524716831743717,0.0022268928587436676,0.9906551837921143
0.0025306101888418198,0.014571042731404305,-0.04476679861545563,0.36046433448791504,213.02371215820312,0.2843681275844574,0.000137255949084647,1,93.88626098632812,22,0.0,10,500,1.0299999713897705,-0.6199175119400024,2.811263084411621,1.0003374814987183,-0.002618806902319193,0.23568589985370636,0,1743308000.6897063,0.3018651604652405,0.0002386073610978201,0.08012491464614868,-1.5258788677030566e-09,2075.74853515625,-0.006180416326969862,0,85.47259521484375,2173.053128677,440000.0,0.014571042731404305,1.0003374814987183,-0.06703698635101318,-419.2052917480469,8.41364574432373,0.21324080228805542,1.0003374814987183,0.011860975995659828,0.03224561735987663,21,1.3996297121047974,1.1715734004974365,-0.009724893141537905,0.010567106306552887,0.981040894985199
0.000111554836621508,0.022506965324282646,-0.0446426160633564,0.20252446830272675,210.80587768554688,0.31750690937042236,0.00019954616436734796,1,94.87401580810547,23,0.0,10,500,1.0299999713897705,-0.5855466723442078,13.389098167419434,1.0003395080566406,0.0002938441757578403,0.25917699933052063,0,1743308095.638956,0.2626091539859772,0.00024006844614632428,0.01765122078359127,-3.814697002724188e-09,2170.715087890625,0.0021506149787455797,0,85.63172912597656,2267.089010662,460000.0,0.022506965324282646,1.0003395080566406,-0.1579398661851883,-9509.2490234375,9.242259979248047,0.307157963514328,1.0003395080566406,0.021733026951551437,0.024715876206755638,22,1.3987022638320923,0.9426629543304443,0.008331031305715442,-0.007529741153120995,0.9800906777381897
0.0002712296845857054,0.020891133695840836,-0.051287975162267685,0.17890794575214386,212.81341552734375,0.24141228199005127,0.00015460944268852472,1,93.97904205322266,24,0.0,10,500,0.5400000214576721,-0.7001306414604187,8.586938858032227,1.0003434419631958,0.00023795080778654665,0.23684120178222656,0,1743308189.67488,0.26985687017440796,0.00024287824635393918,0.02655336633324623,1.1444091230217168e-09,2264.75732421875,-6.686961569357663e-05,0,85.5677490234375,2361.407267041,480000.0,0.020891133695840836,1.0003435611724854,-0.023616522550582886,-1075.0439453125,8.411263465881348,0.3359956443309784,1.0003435611724854,0.020682387053966522,0.02785010077059269,23,1.3942126035690308,0.9784393310546875,-0.0022174845944391564,0.0031342245638370514,0.9759265780448914
0.010622677393257618,0.020071735605597496,-0.05454915761947632,0.8872846961021423,212.29335021972656,0.32119593024253845,0.00015293211617972702,1,94.20925903320312,25,0.0,10,500,3.700000047683716,-0.8148677945137024,1.3721380233764648,1.0005431175231934,-0.0040223258547484875,0.23475052416324615,0,1743308283.9925585,0.2998327910900116,0.00038404209772124887,0.20539559423923492,7.486343100993054e-09,2359.024169921875,-0.007446892559528351,0,85.57433319091797,2455.807592517,500000.0,0.020071735605597496,1.0005431175231934,0.7083767503499985,-1288.7310791015625,8.634915351867676,0.281948983669281,1.0005431175231934,0.018548665568232536,0.0359434112906456,24,1.398903727531433,0.998211145401001,-0.007380022943834774,0.00809331052005291,0.9808385968208313
0.013723289594054222,0.017823658883571625,-0.016005627810955048,1.047898530960083,212.0966339111328,0.4912775456905365,0.00013189800665713847,1,94.29663848876953,26,0.0,10,500,7.989999771118164,-0.5830090045928955,1.207218050956726,0.9999729990959167,-0.0010874585714191198,0.24262583255767822,0,1743308378.3928063,0.3127836287021637,1.907848309201654e-05,0.15969586372375488,0.0,2453.441162109375,-0.0045513431541621685,0,85.61805725097656,2550.082752148,520000.0,0.017823658883571625,0.9999729990959167,0.16061383485794067,-4651.9296875,8.67856216430664,0.25770872831344604,0.9999729990959167,0.017737487331032753,0.025116946548223495,25,1.4056755304336548,1.0592938661575317,0.0028955494053661823,-0.010826464742422104,0.9877324104309082
0.001475313794799149,0.013821735978126526,0.011406009085476398,0.38871657848358154,212.34446716308594,0.3550196886062622,0.00016886623052414507,1,94.18658447265625,27,0.0,10,500,6.920000076293945,0.05098141357302666,3.681894302368164,1.0001368522644043,-0.001772633520886302,0.23301811516284943,0,1743308472.6682372,0.25810572504997253,9.676916670287028e-05,0.06986241042613983,3.814697002724188e-09,2547.7314453125,-0.005681482143700123,0,85.52564239501953,2645.632334194,540000.0,0.013821735978126526,1.0001368522644043,-0.6591819524765015,-32458.212890625,8.660923957824707,0.1953788697719574,1.0001368522644043,0.01169187854975462,0.026296118274331093,26,1.4203872680664062,1.202911138534546,-0.0011301389895379543,0.0011791717261075974,1.002318024635315
0.012520085088908672,0.014268811792135239,0.00040017280844040215,1.6556109189987183,209.4628448486328,0.4427048861980438,0.00017731243860907853,1,95.4823226928711,28,0.0,10,500,6.300000190734863,0.8057968020439148,1.2638955116271973,1.001287579536438,-0.000614101649262011,0.216053768992424,0,1743308568.2182717,0.28797340393066406,0.0009104842902161181,0.17500725388526917,-3.433227480087453e-09,2643.30126953125,-0.004563616588711739,0,85.86320495605469,2739.588932573,560000.0,0.014268811792135239,1.0012876987457275,1.2668943405151367,-3170.083984375,9.619104385375977,0.24383407831192017,1.0012876987457275,0.014238690957427025,0.0371464379131794,27,1.4118918180465698,1.1839160919189453,0.0011178655549883842,0.010850319638848305,0.9935929775238037
7.932546577649191e-05,0.017766891047358513,-0.03906625509262085,0.25182604789733887,213.03408813476562,0.18871359527111053,0.00017127236060332507,1,93.88168334960938,29,0.0,10,500,4.039999961853027,0.6212602853775024,15.877470970153809,1.0004278421401978,0.000195281594642438,0.23213830590248108,0,1743308662.1742103,0.2581678330898285,0.0003026143822353333,0.0166877880692482,-2.2888182460434336e-09,2737.23876953125,0.0020166521426290274,0,85.64391326904297,2833.7296001,580000.0,0.017766891047358513,1.0004279613494873,-1.4037848711013794,-205728.921875,8.237754821777344,0.2728152275085449,1.0004279613494873,0.017286211252212524,0.022772494703531265,28,1.3887614011764526,1.0609848499298096,0.006580268731340766,-0.014373943209648132,0.9705739617347717
0.008523576892912388,0.015648066997528076,-0.04280756041407585,0.8984661102294922,212.71800231933594,0.3312806785106659,0.00019454924040473998,1,94.02119445800781,30,0.0,10,500,5.239999771118164,0.08301166445016861,1.5318061113357544,1.0008583068847656,0.002529316581785679,0.24281218647956848,0,1743308756.3148348,0.2684418559074402,0.0006069708033464849,0.18508026003837585,0.0,2831.344970703125,-0.0008565958705730736,0,85.78360748291016,2927.382863471,600000.0,0.015648066997528076,1.0008583068847656,0.6466400623321533,-3221.346435546875,8.237570762634277,0.17607441544532776,1.0008583068847656,0.014897509478032589,0.029712876304984093,29,1.3872638940811157,1.1305363178253174,-0.002873248013202101,0.0069403816014528275,0.9690885543823242
0.024071861058473587,0.01429518312215805,-0.09655236452817917,1.1808679103851318,213.7017822265625,0.7720962166786194,0.00014308006211649626,1,93.58836364746094,31,0.0,10,500,10.1899995803833,-0.3669380843639374,0.9115071296691895,1.0007022619247437,0.0016165541019290686,0.23890307545661926,0,1743308849.9688196,0.29152441024780273,0.0004965460393577814,0.236421599984169,5.340575981449547e-09,2925.0546875,-0.0034293360076844692,0,85.34774017333984,3021.193256044,620000.0,0.01429518312215805,1.0007022619247437,0.28240180015563965,-4313.56591796875,8.240610122680664,0.20587944984436035,1.0007022619247437,0.014186622574925423,0.033018771559000015,30,1.3853427171707153,1.1828235387802124,-0.0025727401371113956,0.0033058952540159225,0.9671286940574646
0.009670227766036987,0.018439309671521187,-0.12677772343158722,0.6278336644172668,213.32235717773438,0.3857243061065674,0.0001821172918425873,1,93.75482177734375,32,0.0,10,500,10.350000381469727,-0.44199562072753906,1.438124179840088,1.00006103515625,-0.0015557175502181053,0.2817018926143646,0,1743308943.7790954,0.2822372019290924,4.3102249037474394e-05,0.1890135556459427,-7.629394338515283e-10,3018.863037109375,-0.003712298581376672,0,85.43953704833984,3114.943633313,640000.0,0.018439309671521187,1.00006103515625,-0.553034245967865,-11077.5263671875,8.315271377563477,0.20317000150680542,1.00006103515625,0.01818903163075447,0.02862417697906494,31,1.3699358701705933,1.0414599180221558,-0.00028296257369220257,-0.004394594579935074,0.9526193737983704
0.04843391478061676,0.019450718536973,-0.10488535463809967,2.9478673934936523,213.48992919921875,1.6286932229995728,0.00018037001427728683,1,93.68123626708984,33,0.0,10,500,23.059999465942383,-0.30989301204681396,0.6425991654396057,1.0001907348632812,0.005582691170275211,0.2541733980178833,0,1743309037.5295544,0.2784549593925476,0.00013486991520039737,0.4069867730140686,0.0,3112.599853515625,-0.004951941780745983,0,85.44904327392578,3209.284389507,660000.0,0.019450718536973,1.0001907348632812,2.3200337290763855,-10979.134765625,8.232177734375,0.25856083631515503,1.0001907348632812,0.01880723424255848,0.03558686003088951,32,1.3667017221450806,1.0140212774276733,-0.0012396431993693113,0.00696268305182457,0.9494193196296692
0.00694848271086812,0.0153749268501997,-0.12135389447212219,0.7123978137969971,212.1551971435547,0.3942403197288513,0.0001669589546509087,1,94.2706069946289,34,0.0,10,500,16.559999465942383,-0.3866344690322876,1.6965618133544922,1.000123143196106,0.0017962020356208086,0.24811646342277527,0,1743309131.8701596,0.2941823899745941,8.710349356988445e-05,0.10350869596004486,-9.155272984173735e-09,3206.939208984375,-0.0005025275168009102,0,85.1765365600586,3304.836281704,680000.0,0.0153749268501997,1.0001232624053955,-2.2354695796966553,-39466.609375,9.094043731689453,0.1902824491262436,1.0001232624053955,0.014910603873431683,0.03128346428275108,33,1.3512567281723022,1.1405342817306519,0.004449414263945073,-0.004303395748138428,0.934727668762207
0.00018100695160683244,0.013182426802814007,-0.12118645012378693,0.3250139653682709,209.4556427001953,0.17177186906337738,0.00014390300202649087,1,95.48561096191406,35,0.0,10,500,9.550000190734863,-0.5492134690284729,10.511274337768555,0.9983962178230286,-0.00010081014625029638,0.23961757123470306,0,1743309227.421938,0.3076842725276947,0.0011340592755004764,0.01796529069542885,4.577636492086867e-09,3302.497314453125,-0.0016635300125926733,0,85.63848114013672,3398.769576072,700000.0,0.013182426802814007,0.9983962774276733,-0.3873838484287262,-503834.0625,9.847101211547852,0.17095041275024414,0.9983962774276733,0.013126284815371037,0.027614356949925423,34,1.3440828323364258,1.2317346334457397,-0.001161002495791763,-0.0036691073328256607,0.9279628396034241
0.00014032103354111314,0.014448321424424648,-0.11396989971399307,0.22978055477142334,213.0864715576172,0.17771710455417633,0.0001645243028178811,1,93.85861206054688,36,0.0,10,500,1.0199999809265137,-0.5719652771949768,11.938180923461914,0.9983091354370117,6.845023017376661e-05,0.2715609073638916,0,1743309321.35512,0.2886382043361664,0.0011956498492509127,0.012312782928347588,1.5258788677030566e-09,3396.425048828125,0.00037936121225357056,0,85.596435546875,3492.754691866,720000.0,0.014448321424424648,0.9983091354370117,-0.09523341059684753,-7413.8779296875,8.26215648651123,0.06203418970108032,0.9983091354370117,0.014414932578802109,0.02213733270764351,35,1.3345555067062378,1.1765384674072266,0.002042891224846244,-0.005477024242281914,0.9191710352897644
