Metrics/LagrangeMultiplier/Max,Value/Adv,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Loss/Loss_pi,_timestamp,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Train/Entropy,Time/Total,Train/KL,Misc/Alpha,Time/FPS,Metrics/EpCost,Train/StopIter,Value/cost,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Misc/gradient_norm,Train/Epoch,Metrics/EpLen,Time/Update,Train/PolicyRatio/Std,Safety/shield_adv_c,Train/PolicyRatio/Min,Time/Rollout,Loss/Loss_pi/Delta,Safety/shield_violation,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,_step,Misc/AcceptanceStep,Misc/xHx,Value/reward,_runtime,Time/Epoch,Safety/EpCostShield,Train/PolicyStd,Metrics/EpRet,TotalEnvSteps
0.5216041803359985,6.103515470812226e-09,2.1714532375335693,0.5216041803359985,0.521377444267273,0.5216041803359985,0,0,0,-0.40174224972724915,1746512386.8608947,1.0039972066879272,0.006183346267789602,1.6574324369430542,1256.9022216796875,0.00030171804246492684,2.652144193649292,250.46495056152344,13.220000267028809,10,0.9915675520896912,0.11556758731603622,0.521377444267273,0.3065018951892853,0.061003800481557846,14,1000,14.17738151550293,0.0028263675048947334,-0.2858002185821533,1.0039972066879272,65.6740951538086,-0.10619744658470154,2.1728415489196777,1.0039972066879272,-3.3228094577789307,0.001001590397208929,0.521377444267273,15,1,0.002843375550583005,0.02729049138724804,1339.605401948,79.85149383544922,4.449999809265137,1.2693771123886108,0.2626224160194397,300000.0
0.5574803948402405,-1.5258788677030566e-09,2.284327983856201,0.5574803948402405,0.5538148880004883,0.5574803948402405,0,0,0,-0.40567460656166077,1746512468.8331249,1.0027412176132202,0.003887550439685583,1.684926152229309,1338.8795166015625,0.00029816257301717997,2.2039682865142822,244.25389099121094,12.020000457763672,10,1.1021552085876465,0.13250038027763367,0.5538148880004883,0.2920266091823578,0.05691882222890854,15,1000,13.947643280029297,0.0019383615581318736,-0.834607720375061,1.0027412176132202,67.93434143066406,-0.003932356834411621,4.011434078216553,1.0027412176132202,0.11287474632263184,-0.002295795828104019,0.5538148880004883,16,1,0.00411735475063324,0.019551657140254974,1420.78682219,81.88201141357422,30.700000762939453,1.3050742149353027,0.35551512241363525,320000.0
0.5927786827087402,-2.2888182460434336e-09,2.792984962463379,0.5927786827087402,0.5851596593856812,0.5927786827087402,0,0,0,-0.3405616283416748,1746512550.0146432,1.0029586553573608,0.0060224453918635845,1.718021273612976,1420.033203125,0.0002667949302121997,2.237581729888916,246.72647094726562,9.15999984741211,10,0.6495025157928467,0.14190344512462616,0.5851596593856812,0.3175205588340759,0.05577392503619194,16,1000,14.318230628967285,0.0020920573733747005,-0.9026476740837097,1.0029586553573608,66.74317932128906,0.06511297821998596,2.8225290775299072,1.0029586553573608,0.5086569786071777,0.0021348949521780014,0.5851596593856812,17,1,0.003994579426944256,0.022002488374710083,1502.54090997,81.0614242553711,19.600000381469727,1.349143624305725,0.2513306736946106,340000.0
0.6268190145492554,1.5258788677030566e-09,2.3288440704345703,0.6268190145492554,0.6169235110282898,0.6268190145492554,0,0,0,-0.2861839234828949,1746512631.76878,1.0018014907836914,0.006589083932340145,1.7512251138687134,1501.8116455078125,0.0002952887152787298,2.3778982162475586,244.91571044921875,6.110000133514404,10,0.4357817769050598,0.1254645586013794,0.6169235110282898,0.2983419597148895,0.048090480268001556,17,1000,13.693357467651367,0.0012737901415675879,-0.7812243103981018,1.0018014907836914,67.96736907958984,0.05437770485877991,2.4390053749084473,1.0018014907836914,-0.4641408920288086,0.0005666385404765606,0.6169235110282898,18,1,0.003537058364599943,0.016684699803590775,1584.225849313,81.6607437133789,38.25,1.3949804306030273,0.1628991663455963,360000.0
0.6599659323692322,3.051757735406113e-09,3.474888563156128,0.6599659323692322,0.6493217349052429,0.6599659323692322,0,0,0,-0.3364456593990326,1746512713.45361,1.0015957355499268,0.006760840304195881,1.7779326438903809,1583.4798583984375,0.00029754231218248606,2.0491034984588623,245.175048828125,6.869999885559082,10,0.5351271629333496,0.1476449817419052,0.6493217349052429,0.3025398552417755,0.05324381962418556,18,1000,13.978338241577148,0.0011282992782071233,0.0721951276063919,1.0015957355499268,67.59601593017578,-0.050261735916137695,3.3909430503845215,1.0015956163406372,1.1460444927215576,0.00017175637185573578,0.6493217349052429,19,1,0.004763227887451649,0.007026626728475094,1665.367057626,81.57437133789062,42.900001525878906,1.4331680536270142,-0.018850689753890038,380000.0
0.6924819350242615,-1.5258788677030566e-09,2.0940463542938232,0.6924819350242615,0.6796880960464478,0.6924819350242615,0,0,0,-0.45630335807800293,1746512794.594952,1.0031249523162842,0.004948768299072981,1.7707010507583618,1664.640869140625,0.00027456492534838617,3.0545389652252197,246.76173400878906,7.420000076293945,10,0.5823801159858704,0.1057269498705864,0.6796880960464478,0.32294708490371704,0.06020073965191841,19,1000,14.417060852050781,0.0022096747998148203,-0.5268663763999939,1.0031249523162842,66.63276672363281,-0.11985769867897034,2.8706953525543213,1.0031248331069946,-1.3808422088623047,-0.0018120720051229,0.6796880960464478,20,1,0.0021435648668557405,0.002652118680998683,1746.700367845,81.04984283447266,8.949999809265137,1.422999382019043,0.043230343610048294,400000.0
0.7246454358100891,-1.5258788677030566e-09,2.5690462589263916,0.7246454358100891,0.709820032119751,0.7246454358100891,0,0,0,-0.2952654957771301,1746512875.9282126,1.0025088787078857,0.006244217976927757,1.7842735052108765,1745.9693603515625,0.00026860437355935574,2.4865877628326416,246.19302368164062,8.15999984741211,10,0.3105228841304779,0.1288648098707199,0.709820032119751,0.32043367624282837,0.05380626022815704,20,1000,14.002364158630371,0.0017740451730787754,-0.10545477271080017,1.0025088787078857,67.23468780517578,0.1610378623008728,2.2807157039642334,1.0025087594985962,0.47499990463256836,0.0012954496778547764,0.709820032119751,21,1,0.003234603675082326,-0.0003363145515322685,1826.233638246,81.23706817626953,27.100000381469727,1.443129539489746,0.05637332797050476,420000.0
0.7568573355674744,3.051757735406113e-09,3.1777169704437256,0.7568573355674744,0.740018904209137,0.7568573355674744,0,0,0,-0.3255215585231781,1746512955.4613414,1.0016961097717285,0.00964083056896925,1.7977138757705688,1825.52587890625,0.0002871622273232788,2.051469326019287,251.6912841796875,9.5600004196167,10,0.34087783098220825,0.15428298711776733,0.740018904209137,0.3165068030357361,0.10718174278736115,21,1000,13.974430084228516,0.0011993306688964367,0.406491219997406,1.0016961097717285,65.48796844482422,-0.030256062746047974,2.09818172454834,1.0016961097717285,0.608670711517334,0.0033966125920414925,0.740018904209137,22,1,0.004752247128635645,0.008844386786222458,1909.499034289,79.4624252319336,30.549999237060547,1.4633532762527466,0.14212378859519958,440000.0
0.7892765998840332,-4.577636492086867e-09,2.3994104862213135,0.7892765998840332,0.7690569758415222,0.7892765998840332,0,0,0,-0.3939289152622223,1746513038.7274323,1.0040720701217651,0.013181434012949467,1.805187702178955,1908.8021240234375,0.0002489075995981693,2.591874837875366,240.37185668945312,10.229999542236328,10,0.3631594181060791,0.12967433035373688,0.7690569758415222,0.33609965443611145,0.03858857974410057,22,1000,14.984476089477539,0.002879360457882285,0.05523768067359924,1.0040720701217651,68.21992492675781,-0.06840735673904419,2.2483863830566406,1.0040720701217651,-0.7783064842224121,0.003540603443980217,0.7690569758415222,23,1,0.0029771483968943357,0.012745097279548645,1993.834497317,83.20441436767578,15.649999618530273,1.4740471839904785,0.17556816339492798,460000.0
0.8214753270149231,1.5258788677030566e-09,3.969900608062744,0.8214753270149231,0.7985576391220093,0.8214753270149231,0,0,0,-0.299669086933136,1746513123.0623264,1.0025634765625,0.025676926597952843,1.8113447427749634,1993.1309814453125,0.0002995530085172504,1.8919079303741455,237.33653259277344,8.569999694824219,10,0.6066179871559143,0.15989844501018524,0.7985576391220093,0.30251315236091614,0.06329186260700226,23,1000,14.076700210571289,0.0018127078656107187,-0.5164003372192383,1.0025634765625,70.19181060791016,0.0942598283290863,2.404909372329712,1.0025634765625,1.5704901218414307,0.012495492585003376,0.7985576391220093,24,1,0.005587650462985039,0.002921277889981866,2077.310319337,84.2685317993164,33.75,1.482985496520996,0.08280368149280548,480000.0
0.8538334369659424,-3.051757735406113e-09,2.911156177520752,0.8538334369659424,0.8281061053276062,0.8538334369659424,0,0,0,-0.28689077496528625,1746513206.5381024,1.002041220664978,0.024791518226265907,1.8331750631332397,2076.604736328125,0.0002664538915269077,2.0612828731536865,239.79266357421875,9.960000038146973,10,0.5771033763885498,0.15216752886772156,0.8281061053276062,0.31366029381752014,0.05674215778708458,24,1000,13.929668426513672,0.0014433891046792269,0.17648927867412567,1.002041220664978,69.47569274902344,0.012778311967849731,2.2561721801757812,1.002041220664978,-1.0587444305419922,-0.0008854083716869354,0.8281061053276062,25,1,0.004707104992121458,-0.0033861969131976366,2160.000908714,83.40538787841797,28.899999618530273,1.5169671773910522,-0.10611555725336075,500000.0
0.8867001533508301,3.051757735406113e-09,3.269786834716797,0.8867001533508301,0.8598204255104065,0.8867001533508301,0,0,0,-0.14078639447689056,1746513289.2288535,1.0016164779663086,0.007041442673653364,1.86353600025177,2159.298583984375,0.0003098560846410692,1.461357831954956,242.05703735351562,11.529999732971191,10,0.5645501613616943,0.20079205930233002,0.8598204255104065,0.29342904686927795,0.11498798429965973,25,1000,14.256234169006348,0.00114307866897434,1.3523273468017578,1.0016164779663086,68.36890411376953,0.1461043804883957,2.5640907287597656,1.0016164779663086,0.3586306571960449,-0.017750075552612543,0.8598204255104065,26,1,0.009365185163915157,-0.02398099936544895,2241.109273879,82.62516021728516,63.5,1.5645341873168945,-0.16408006846904755,520000.0
0.9193295240402222,-3.051757735406113e-09,2.397752285003662,0.9193295240402222,0.8895123600959778,0.9193295240402222,0,0,0,-0.42703020572662354,1746513370.3372157,1.0040186643600464,0.009242863394320011,1.8897415399551392,2240.396484375,0.0002811322920024395,2.4357316493988037,246.81399536132812,8.6899995803833,10,0.9296746253967285,0.12641218304634094,0.8895123600959778,0.3079061508178711,0.04894369840621948,26,1000,14.02631950378418,0.0028415967244654894,-0.4562264084815979,1.0040186643600464,67.00634765625,-0.28624381124973297,2.681161403656006,1.0040186643600464,-0.8720345497131348,0.002201420720666647,0.8895123600959778,27,1,0.003371085971593857,0.003911074250936508,2318.592337109,81.03268432617188,8.149999618530273,1.6066322326660156,-0.23553554713726044,540000.0
0.9518781304359436,4.00543198608716e-09,1.6144744157791138,0.9518781304359436,0.9180704951286316,0.9518781304359436,0,0,0,-0.3459074795246124,1746513447.8200219,1.001575231552124,0.005263781640678644,1.9033304452896118,2317.86376953125,0.0002721930795814842,2.4000751972198486,258.4248352050781,9.170000076293945,10,0.4923709034919739,0.13413357734680176,0.9180704951286316,0.3219306468963623,0.04433665797114372,27,1000,13.924001693725586,0.0011138569097965956,-0.2932160198688507,1.001575231552124,63.46792221069336,0.08112272620201111,1.9464000463485718,1.0015751123428345,-0.7832778692245483,-0.003979081753641367,0.9180704951286316,28,1,0.0034719943068921566,-0.016390958800911903,2399.322873213,77.3919448852539,15.649999618530273,1.6270971298217773,-0.17610891163349152,560000.0
0.9837003946304321,6.484984993448961e-09,1.2401633262634277,0.9837003946304321,0.9447858333587646,0.9837003946304321,0,0,0,-0.3967303931713104,1746513528.5508108,1.003395438194275,0.014216368086636066,1.9206689596176147,2398.600830078125,0.0002571790828369558,2.8141350746154785,247.9969024658203,6.730000019073486,10,0.595291793346405,0.1158587634563446,0.9447858333587646,0.32604220509529114,0.041191402822732925,28,1000,14.092632293701172,0.0024008529726415873,-0.37695425748825073,1.003395438194275,66.55352020263672,-0.050822913646698,1.9628568887710571,1.003395438194275,-0.37431108951568604,0.008952586445957422,0.9447858333587646,29,1,0.002525447867810726,-0.010420537553727627,2479.335205142,80.64617156982422,6.900000095367432,1.6551772356033325,-0.051539115607738495,580000.0
1.0146244764328003,0.0,1.3466757535934448,1.0146244764328003,0.970585823059082,1.0146244764328003,0,0,0,-0.34538018703460693,1746513608.563098,1.0034387111663818,0.007489378098398447,1.9366159439086914,2478.630615234375,0.00028972013387829065,2.401796340942383,250.17808532714844,5.860000133514404,10,0.4958513677120209,0.12908689677715302,0.970585823059082,0.3100404441356659,0.05238308757543564,29,1000,13.733036041259766,0.0024314236361533403,-0.18899449706077576,1.0034387111663818,66.20999908447266,0.05135020613670349,1.8579609394073486,1.0034385919570923,0.10651242733001709,-0.006726989988237619,0.970585823059082,30,1,0.0034670201130211353,-0.01802542433142662,2559.071560066,79.94305419921875,14.699999809265137,1.6821190118789673,0.04127617925405502,600000.0
1.0452088117599487,0.0,2.203320264816284,1.0452088117599487,0.9967514276504517,1.0452088117599487,0,0,0,-0.2569945752620697,1746513688.2991426,1.0022859573364258,0.020623834803700447,1.9641553163528442,2558.333251953125,0.00026912085013464093,1.9337663650512695,251.14547729492188,7.420000076293945,10,0.5237327218055725,0.16577839851379395,0.9967514276504517,0.32057666778564453,0.0654379278421402,30,1000,14.068854331970215,0.0016164721455425024,-0.34935522079467773,1.0022859573364258,65.56623840332031,0.08838561177253723,1.6426864862442017,1.0022859573364258,0.8566445112228394,0.013134456705302,0.9967514276504517,31,1,0.0053483666852116585,-0.02312488667666912,2638.514483438,79.63512420654297,27.850000381469727,1.7298353910446167,0.03415926918387413,620000.0
1.0760120153427124,-1.5258788677030566e-09,3.788144826889038,1.0760120153427124,1.0225948095321655,1.0760120153427124,0,0,0,-0.35768190026283264,1746513767.7423458,1.0019181966781616,0.010737823322415352,1.9849375486373901,2637.798095703125,0.00028386746998876333,1.6822292804718018,252.0025177001953,9.260000228881836,10,0.8301244378089905,0.18275311589241028,1.0225948095321655,0.3074326515197754,0.08192964643239975,31,1000,14.104433059692383,0.0013562856474891305,0.9314813017845154,1.0019181966781616,65.25984191894531,-0.10068732500076294,2.179450273513794,1.0019181966781616,1.584824562072754,-0.009886011481285095,1.0225948095321655,32,1,0.007067388389259577,-0.02890508994460106,2717.00566308,79.36428833007812,20.350000381469727,1.765405297279358,-0.057316895574331284,640000.0
1.107034683227539,-3.051757735406113e-09,2.9622867107391357,1.107034683227539,1.0477285385131836,1.107034683227539,0,0,0,-0.3789408206939697,1746513846.233486,1.0022634267807007,0.017399350181221962,1.9959625005722046,2716.296875,0.00023480734671466053,1.9714515209197998,255.03787231445312,9.329999923706055,10,1.0298677682876587,0.17136827111244202,1.0477285385131836,0.33784425258636475,0.053921256214380264,32,1000,14.002881050109863,0.0016004564240574837,-0.5245410799980164,1.0022634267807007,64.41683197021484,-0.021258920431137085,2.4441823959350586,1.0022634267807007,-0.8258581161499023,0.00666152685880661,1.0477285385131836,33,1,0.005145848263055086,-0.013605267740786076,2797.489023059,78.41973114013672,15.75,1.7853212356567383,-0.2390015423297882,660000.0
1.1382063627243042,-1.1444091230217168e-09,1.2469121217727661,1.1382063627243042,1.0710878372192383,1.1382063627243042,0,0,0,-0.3922840654850006,1746513926.7168183,1.002124547958374,0.006407351233065128,2.012706756591797,2796.76611328125,0.0002817144268192351,3.154740810394287,248.76296997070312,9.140000343322754,10,0.8521472811698914,0.09583212435245514,1.0710878372192383,0.3023255169391632,0.04311865568161011,33,1000,13.97303581237793,0.0015022822190076113,-0.14456796646118164,1.002124547958374,66.42475891113281,-0.013343244791030884,1.9457992315292358,1.0021244287490845,-1.7153745889663696,-0.010991998948156834,1.0710878372192383,34,1,0.0020095575600862503,-0.048751141875982285,2883.39815504,80.39781951904297,4.400000095367432,1.8167375326156616,-0.27088630199432373,680000.0
