Loss/Loss_reward_critic/Delta,Safety/shield_adv_c,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Time/Update,TotalEnvSteps,Value/reward,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Time/FPS,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Misc/xHx,Loss/Loss_reward_critic,Train/StopIter,Train/PolicyStd,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Train/Entropy,Misc/H_inv_g,Misc/FinalStepNorm,Metrics/LagrangeMultiplier,Time/Rollout,Train/KL,Value/Adv,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Train/LR,_timestamp,Misc/gradient_norm,Safety/shield_violation,Time/Total,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,_step,_runtime,Value/cost,Metrics/EpRet,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Train/Epoch,Misc/Alpha,Time/Epoch,Loss/Loss_cost_critic,Loss/Loss_pi,Train/PolicyRatio/Min
-0.008831247687339783,-1.1931171417236328,-0.08732184767723083,1.0029122829437256,24.623281478881836,220000.0,1.4493463039398193,0.36249038577079773,0.36307811737060547,159.15956115722656,1,0.36307811737060547,500,0.004575760569423437,0.14335772395133972,10,1.0209366083145142,0.0020592387299984694,0,1.4360026121139526,0.1309312880039215,0.2737324833869934,0.36249038577079773,101.0367431640625,0.0003350190236233175,1.1444091230217168e-09,24.5,-35.48316192626953,0,1746509765.3430226,0.11129670590162277,8.52784252166748,1513.8070068359375,43.400001525878906,0.36307811737060547,0,11,1638.670958625,4.49679708480835,12.225595474243164,1.002912163734436,0.36249038577079773,10,2.0906574726104736,125.66006469726562,25.58031463623047,-0.5317391157150269,1.0029122829437256
-0.014114320278167725,-1.9807302951812744,0.16295823454856873,1.0028486251831055,25.063413619995117,240000.0,1.5073310136795044,0.3926912248134613,0.39186808466911316,162.00204467773438,1,0.39186808466911316,500,0.0042502498254179955,0.129243403673172,10,1.0474257469177246,0.0020142821595072746,0,1.461727499961853,0.12201835215091705,0.2646869122982025,0.3926912248134613,98.39179992675781,0.00034314877120777965,4.50134258755952e-08,36.150001525878906,8.482730865478516,0,1746509888.9091747,0.07974974811077118,9.354034423828125,1637.3673095703125,27.530000686645508,0.39186808466911316,0,12,1759.958615035,5.51461935043335,11.853083610534668,1.0028486251831055,0.3926912248134613,11,2.169238328933716,123.45523834228516,34.063045501708984,-0.36878088116645813,1.0028486251831055
-0.031011417508125305,-0.2263171374797821,-0.11024606227874756,1.0046628713607788,25.84337615966797,260000.0,1.5682443380355835,0.42093610763549805,0.41822436451911926,165.02574157714844,1,0.41822436451911926,500,0.003321766620501876,0.09823198616504669,10,1.0903774499893188,0.0032971759792417288,0,1.499643325805664,0.09895174205303192,0.24280254542827606,0.42093610763549805,95.34981536865234,0.0003589313419070095,-4.577636492086867e-09,7.800000190734863,-24.46999740600586,0,1746510010.196907,0.06599404662847519,4.883747100830078,1758.6688232421875,16.360000610351562,0.41822436451911926,0,13,1888.559536575,2.283595323562622,10.20874309539795,1.0046628713607788,0.42093610763549805,12,2.453747034072876,121.1932144165039,9.593048095703125,-0.4790269434452057,1.0046628713607788
0.030776843428611755,-0.25949278473854065,0.09265139698982239,1.0025532245635986,26.670021057128906,280000.0,1.8968701362609863,0.4474429190158844,0.44356194138526917,155.65872192382812,1,0.44356194138526917,500,0.0038585015572607517,0.12900882959365845,10,1.1600419282913208,0.0018053462263196707,0,1.5603747367858887,0.08755551278591156,0.19933730363845825,0.4474429190158844,101.81614685058594,0.00040666910354048014,-1.525878801089675e-08,31.225000381469727,16.418588638305664,0,1746510138.7973847,0.09904726594686508,7.2418437004089355,1887.2469482421875,15.779999732971191,0.44356194138526917,0,14,2008.237960976,4.174222469329834,10.61158561706543,1.002553105354309,0.4474429190158844,13,2.27669620513916,128.48622131347656,26.01163673400879,-0.3863755464553833,1.0025532245635986
-0.03066345304250717,-0.010808201506733894,-0.07373359799385071,1.002608299255371,25.72865104675293,300000.0,1.883697271347046,0.472201406955719,0.4667787551879883,167.23873901367188,1,0.4667787551879883,500,0.0027155166026204824,0.09834537655115128,10,1.1999446153640747,0.0018442898290231824,0,1.5955251455307007,0.09859731048345566,0.2675796151161194,0.472201406955719,93.86083221435547,0.00036644405918195844,-1.0681151962899094e-08,5.5,-18.794379711151123,0,1746510258.4769497,0.05192156881093979,4.002658367156982,2006.9573974609375,12.0600004196167,0.4667787551879883,0,15,2141.479143964,1.8807289600372314,10.564828872680664,1.002608299255371,0.472201406955719,14,2.7138631343841553,119.58952331542969,7.217257022857666,-0.460109144449234,1.002608299255371
0.05573778599500656,1.5336172580718994,0.09182849526405334,1.0026507377624512,27.863079071044922,320000.0,2.323276996612549,0.4957287609577179,0.49004536867141724,150.20530700683594,1,0.49004536867141724,500,0.002877616323530674,0.15408316254615784,10,1.2449291944503784,0.0018743546679615974,0,1.6303764581680298,0.0946442261338234,0.24951227009296417,0.4957287609577179,105.28799438476562,0.00033584609627723694,-1.2588500908350397e-08,46.42499923706055,20.4872088432312,0,1746510391.7172089,0.12755636870861053,9.24695110321045,2140.179443359375,17.170000076293945,0.49004536867141724,0,16,2268.7311302,5.660647869110107,11.854092597961426,1.0026507377624512,0.4957287609577179,15,2.6363179683685303,133.15109252929688,27.704465866088867,-0.36828064918518066,1.0026507377624512
-0.0010895878076553345,-1.0970700979232788,-0.025988489389419556,1.0024926662445068,25.827232360839844,340000.0,2.171299457550049,0.5185516476631165,0.512510359287262,157.2861328125,1,0.512510359287262,500,0.002522330731153488,0.1529935747385025,10,1.2575348615646362,0.001762581174261868,0,1.638468623161316,0.08738553524017334,0.2460666000843048,0.5185516476631165,101.32952880859375,0.0004152577603235841,-3.8146971692576415e-10,27.024999618530273,-10.864791870117188,0,1746510518.9695463,0.06792954355478287,5.753187656402588,2267.439208984375,23.479999542236328,0.512510359287262,0,17,2395.98701734,3.524235486984253,12.461870193481445,1.0024925470352173,0.5185516476631165,16,2.815873384475708,127.15679168701172,16.83967399597168,-0.3942691385746002,1.0024926662445068
0.007300823926925659,1.1088550090789795,-0.0010519027709960938,1.0014674663543701,24.918840408325195,360000.0,2.482222557067871,0.5411111116409302,0.5351296067237854,157.30349731445312,1,0.5351296067237854,500,0.0028652516193687916,0.16029439866542816,10,1.2500654458999634,0.0010375992860645056,0,1.630043387413025,0.10963296890258789,0.2896503210067749,0.5411111116409302,102.223876953125,0.00032825686503201723,2.2888182460434336e-09,45.75,19.8563175201416,0,1746510646.2250369,0.08951697498559952,9.183030128479004,2394.675048828125,29.420000076293945,0.5351296067237854,0,18,2520.228747293,6.21340799331665,13.316929817199707,1.0014673471450806,0.5411111116409302,17,2.642000198364258,127.14276123046875,36.69599151611328,-0.3953210413455963,1.0014674663543701
0.007755681872367859,-0.22402063012123108,-0.020667970180511475,1.000746726989746,25.526796340942383,380000.0,2.5003371238708496,0.5632586479187012,0.5573339462280273,161.1161346435547,1,0.5573339462280273,500,0.00339868338778615,0.16805008053779602,10,1.2546948194503784,0.0005280718905851245,0,1.6309839487075806,0.1081150695681572,0.26226794719696045,0.5632586479187012,98.60720825195312,0.0003645668621174991,-1.5258788677030566e-09,32.974998474121094,-12.473722457885742,0,1746510770.4674447,0.10445586591959,7.373402118682861,2518.92919921875,26.010000228881836,0.5573339462280273,0,19,2645.133831456,5.0431694984436035,13.388222694396973,1.000746726989746,0.5632586479187012,18,2.4258222579956055,124.1340560913086,24.22226905822754,-0.4159890115261078,1.000746726989746
0.011003181338310242,-0.5485366582870483,-0.013547718524932861,1.0031406879425049,25.086774826049805,400000.0,2.7735373973846436,0.5851468443870544,0.5788661241531372,160.25296020507812,1,0.5788661241531372,500,0.0040385182946920395,0.17905326187610626,10,1.249385118484497,0.002220745664089918,0,1.6225662231445312,0.11766031384468079,0.26183849573135376,0.5851468443870544,99.71589660644531,0.0004187043523415923,-9.155272984173735e-09,26.25,-3.145477294921875,0,1746510895.3719819,0.11490100622177124,7.197949409484863,2643.826904296875,27.540000915527344,0.5788661241531372,0,20,2769.725093599,4.1480865478515625,15.249306678771973,1.0031405687332153,0.5851468443870544,19,2.2253763675689697,124.80269622802734,21.076791763305664,-0.42953673005104065,1.0031406879425049
-0.061953045427799225,-0.46336185932159424,0.012941151857376099,1.0032908916473389,27.616355895996094,420000.0,2.3623948097229004,0.6061391234397888,0.5991840958595276,160.6575469970703,1,0.5991840958595276,500,0.002140731317922473,0.11710021644830704,10,1.2596575021743774,0.002326899440959096,0,1.6304229497909546,0.07868196815252304,0.24049614369869232,0.6061391234397888,96.87199401855469,0.0003825866151601076,1.5258788677030566e-09,13.774999618530273,-7.814182281494141,0,1746511019.963024,0.06491797417402267,4.177532196044922,2768.42529296875,16.389999389648438,0.5991840958595276,0,21,2896.338315027,2.4318907260894775,13.993810653686523,1.0032907724380493,0.6061391234397888,20,3.0565598011016846,124.48839569091797,13.262609481811523,-0.41659557819366455,1.0032908916473389
0.048272572457790375,-0.6035633683204651,-0.010242491960525513,1.003391981124878,25.820220947265625,440000.0,2.5534019470214844,0.6260751485824585,0.6190588474273682,158.10546875,1,0.6190588474273682,500,0.002410849090665579,0.1653727889060974,10,1.279854655265808,0.0023984930012375116,0,1.6471065282821655,0.09305708110332489,0.2680269777774811,0.6260751485824585,100.67759704589844,0.0003494801349006593,3.051757735406113e-09,26.450000762939453,1.609452247619629,0,1746511146.5768585,0.08469004929065704,6.351278305053711,2895.029296875,12.350000381469727,0.6190588474273682,0,22,3022.617858026,3.8243515491485596,13.120527267456055,1.0033918619155884,0.6260751485824585,21,2.8802425861358643,126.49784088134766,14.872061729431152,-0.42683807015419006,1.003391981124878
0.03750847280025482,0.09382426738739014,0.020515024662017822,1.0017974376678467,26.730192184448242,460000.0,2.87487530708313,0.6457824110984802,0.6390925645828247,158.51380920410156,1,0.6390925645828247,500,0.0055512916296720505,0.20288126170635223,10,1.297876000404358,0.00127086800057441,0,1.6621605157852173,0.1450820416212082,0.2753792703151703,0.6457824110984802,99.44175720214844,0.00034348800545558333,6.484984993448961e-09,37.5,12.163521766662598,0,1746511272.8561242,0.0883910208940506,7.376944541931152,3021.31005859375,23.479999542236328,0.6390925645828247,0,23,3146.670732435,4.618424415588379,14.942072868347168,1.0017973184585571,0.6457824110984802,22,1.8980934619903564,126.17198181152344,27.03558349609375,-0.40632304549217224,1.0017974376678467
-0.010488703846931458,-0.1565539538860321,0.024860233068466187,1.0027350187301636,25.096342086791992,480000.0,2.8093316555023193,0.6654810309410095,0.6590220928192139,161.35980224609375,1,0.6590220928192139,500,0.002423423808068037,0.19239255785942078,10,1.3029980659484863,0.0019339221762493253,0,1.665136694908142,0.10246749222278595,0.2943645417690277,0.6654810309410095,98.85022735595703,0.0003114723367616534,7.247924482811641e-09,32.07500076293945,-3.670347213745117,0,1746511396.9088504,0.06371305882930756,6.125065803527832,3145.37060546875,26.360000610351562,0.6590220928192139,0,24,3274.54985482,4.138010025024414,15.59241008758545,1.0027350187301636,0.6654810309410095,23,2.87276029586792,123.94660949707031,23.365236282348633,-0.38146281242370605,1.0027350187301636
-0.005460858345031738,-1.0262970924377441,-0.12076705694198608,1.001908302307129,27.51009178161621,500000.0,3.083479881286621,0.6847748756408691,0.678695797920227,156.53656005859375,1,0.678695797920227,500,0.006431453861296177,0.18693169951438904,10,1.3073240518569946,0.0013493734877556562,0,1.6675888299942017,0.15684975683689117,0.27659475803375244,0.6847748756408691,100.25556945800781,0.0003327146405354142,-1.0681151962899094e-08,28.524999618530273,5.14552116394043,0,1746511524.7879684,0.1062086746096611,8.141349792480469,3273.2421875,19.889999389648438,0.678695797920227,0,25,3397.307664681,5.029211044311523,15.884160041809082,1.001908302307129,0.6847748756408691,24,1.7634375095367432,127.76568603515625,28.510757446289062,-0.5022298693656921,1.001908302307129
-0.052414119243621826,0.24181637167930603,0.1294192373752594,1.00275456905365,24.932710647583008,520000.0,2.7130608558654785,0.7032881379127502,0.6972072124481201,163.0470428466797,1,0.6972072124481201,500,0.0017192130908370018,0.1345175802707672,10,1.3121193647384644,0.0019476901507005095,0,1.6723384857177734,0.07627064734697342,0.26013949513435364,0.7032881379127502,97.73123931884766,0.00035149010363966227,3.814697002724188e-09,10.625,-20.184561729431152,0,1746511647.546056,0.03833221271634102,2.818295478820801,3396.020263671875,13.470000267028809,0.6972072124481201,0,26,3520.650230795,1.634283185005188,15.282855987548828,1.00275456905365,0.7032881379127502,25,3.4107420444488525,122.66398620605469,8.32619571685791,-0.37281063199043274,1.00275456905365
0.08886070549488068,-0.2458333522081375,-0.044262588024139404,1.0013799667358398,24.475011825561523,540000.0,3.2508819103240967,0.7212609648704529,0.7159038186073303,162.2788848876953,1,0.7159038186073303,500,0.0046819658018648624,0.2233782857656479,10,1.3270055055618286,0.0009757838561199605,0,1.68519926071167,0.11973553150892258,0.24747051298618317,0.7212609648704529,98.76959228515625,0.00037089220131747425,6.103515470812226e-09,33.82500076293945,13.542263984680176,0,1746511770.8885748,0.12791334092617035,7.45739221572876,3519.352783203125,15.779999732971191,0.7159038186073303,0,27,3643.939176487,5.1184186935424805,15.6793794631958,1.0013799667358398,0.7212609648704529,26,2.0668094158172607,123.24462890625,21.868459701538086,-0.41707322001457214,1.0013799667358398
-0.09088978171348572,-0.5347110033035278,0.021000027656555176,1.002407431602478,26.701492309570312,560000.0,2.951451539993286,0.7386853098869324,0.7338878512382507,162.34437561035156,1,0.7338878512382507,500,0.0036136959679424763,0.13248850405216217,10,1.3423455953598022,0.0017022830434143543,0,1.6970659494400024,0.12265747785568237,0.28855767846107483,0.7386853098869324,96.4933853149414,0.00034469523234292865,0.0,16.950000762939453,-5.471490859985352,0,1746511894.17749,0.09493367373943329,3.827807903289795,3642.6494140625,14.770000457763672,0.7338878512382507,0,28,3761.635416922,2.476576089859009,15.520625114440918,1.002407431602478,0.7386853098869324,27,2.352548599243164,123.19490814208984,16.396968841552734,-0.39607319235801697,1.002407431602478
-0.010549306869506836,0.5582172274589539,0.01901182532310486,1.001584768295288,23.485286712646484,580000.0,2.7527315616607666,0.7553234100341797,0.7504382133483887,170.12225341796875,1,0.7504382133483887,500,0.0026456359773874283,0.12193919718265533,10,1.3502540588378906,0.0011206005001440644,0,1.7019304037094116,0.07381679862737656,0.2029571533203125,0.7553234100341797,94.07720947265625,0.0004384804342407733,3.051757735406113e-09,2.8499999046325684,-11.899721622467041,0,1746512011.873708,0.0911974385380745,1.3359507322311401,3760.304931640625,10.529999732971191,0.7504382133483887,0,29,3884.529142743,0.7100406885147095,14.576362609863281,1.0015846490859985,0.7553234100341797,28,2.7494709491729736,117.5625228881836,4.497247219085693,-0.3770613670349121,1.001584768295288
-0.014755673706531525,-0.21886120736598969,0.002260923385620117,1.0042275190353394,27.841690063476562,600000.0,2.683346748352051,0.7707175612449646,0.7658526301383972,162.86424255371094,1,0.7658526301383972,500,0.0025410326197743416,0.10718352347612381,10,1.3508940935134888,0.002989279106259346,0,1.7016669511795044,0.0759422779083252,0.21305543184280396,0.7707175612449646,94.95995330810547,0.00040124368388205767,-1.5258788677030566e-09,5.75,0.7445788383483887,0,1746512134.7681222,0.08258123695850372,1.6990034580230713,3883.243896484375,3.1700000762939453,0.7658526301383972,0,30,4008.670164417,0.9001166820526123,13.296154022216797,1.0042275190353394,0.7707175612449646,29,2.8054919242858887,122.80166625976562,5.241826057434082,-0.374800443649292,1.0042275190353394
0.05255263298749924,0.43147221207618713,0.066194087266922,1.00241219997406,26.51127052307129,620000.0,3.014820098876953,0.7850717306137085,0.7807294726371765,161.22251892089844,1,0.7807294726371765,500,0.0036149336956441402,0.15973615646362305,10,1.3961290121078491,0.0017056548967957497,0,1.7340525388717651,0.10238157957792282,0.2408163845539093,0.7850717306137085,97.54084777832031,0.00037683662958443165,-4.959106458812812e-09,14.25,3.0798873901367188,0,1746512258.9086652,0.07294082641601562,2.6962738037109375,4007.380859375,4.389999866485596,0.7807294726371765,0,31,4130.778933833,1.3930691480636597,14.2011079788208,1.00241219997406,0.7850717306137085,30,2.3521456718444824,124.05215454101562,8.3217134475708,-0.30860635638237,1.00241219997406
0.015370503067970276,0.8495186567306519,0.0007985532283782959,1.0019433498382568,25.19671058654785,640000.0,3.1067137718200684,0.7989159822463989,0.7958521246910095,163.95216369628906,1,0.7958521246910095,500,0.0025222240947186947,0.17510665953159332,10,1.4158252477645874,0.0013740435242652893,0,1.7457937002182007,0.08784809708595276,0.24737434089183807,0.7989159822463989,96.7900619506836,0.00037624413380399346,0.0,26.924999237060547,5.133275032043457,0,1746512381.0170288,0.1234465017914772,3.7776827812194824,4129.46630859375,10.1899995803833,0.7958521246910095,0,32,4255.057119476,2.3660171031951904,15.781768798828125,1.0019432306289673,0.7989159822463989,31,2.8159329891204834,121.98680114746094,13.454988479614258,-0.3078078031539917,1.0019433498382568
0.02640269696712494,0.7764377593994141,0.04855415225028992,1.001983642578125,24.443851470947266,660000.0,3.282118082046509,0.8130499124526978,0.811909556388855,161.03733825683594,1,0.811909556388855,500,0.007610649801790714,0.20150935649871826,10,1.419002890586853,0.001402591005899012,0,1.7442878484725952,0.1778152883052826,0.28825241327285767,0.8130499124526978,99.75093078613281,0.0003185990499332547,-3.051757735406113e-09,39.42499923706055,9.259950637817383,0,1746512505.296162,0.16177673637866974,4.9841108322143555,4253.779296875,20.260000228881836,0.811909556388855,0,33,4380.539238982,2.8176963329315186,17.167400360107422,1.001983642578125,0.8130499124526978,32,1.6210777759552002,124.19480895996094,22.71493911743164,-0.2592536509037018,1.001983642578125
-0.01590593159198761,-0.13902735710144043,-0.0865599513053894,1.0028419494628906,26.183542251586914,680000.0,3.4821054935455322,0.8278012871742249,0.8282296061515808,159.52273559570312,1,0.8282296061515808,500,0.004483373835682869,0.18560342490673065,10,1.4035674333572388,0.0020096178632229567,0,1.7314952611923218,0.11138499528169632,0.2352549284696579,0.8278012871742249,99.19041442871094,0.00038868593401275575,6.103515470812226e-09,28.75,-4.508333206176758,0,1746512630.777284,0.15744097530841827,4.988708972930908,4379.220703125,24.93000030517578,0.8282296061515808,0,34,4503.558128585,3.1466286182403564,18.432201385498047,1.0028419494628906,0.8278012871742249,33,2.112088203430176,125.37398529052734,18.206605911254883,-0.3458136022090912,1.0028419494628906
0.0002801567316055298,-1.3540159463882446,0.023409336805343628,1.0014804601669312,23.7785701751709,700000.0,3.537428617477417,0.8427113890647888,0.8448243737220764,162.72511291503906,1,0.8448243737220764,500,0.0043844180181622505,0.18588358163833618,10,1.3806415796279907,0.0010468715336173773,0,1.7170883417129517,0.1182282343506813,0.252510666847229,0.8427113890647888,99.1280517578125,0.0003841142461169511,5.7220459481754915e-09,29.149999618530273,-3.1171722412109375,0,1746512753.7964072,0.10096298903226852,4.643033027648926,4502.25341796875,19.290000915527344,0.8448243737220764,0,35,4627.710280536,3.3671514987945557,17.70577621459961,1.0014804601669312,0.8427113890647888,34,2.1357898712158203,122.90666198730469,15.089433670043945,-0.32240426540374756,1.0014804601669312
