Loss/Loss_reward_critic/Delta,Misc/B,Loss/Loss_pi/Delta,Misc/Nu_star,Train/Entropy,Train/StopIter,Time/FPS,Train/Epoch,Misc/q,Misc/cost_gradient_norm,TotalEnvSteps,Misc/xHx,Misc/FinalStepNorm,Misc/A,Metrics/EpLen,Misc/gradient_norm,Misc/r,Time/Epoch,Value/reward,Value/Adv,Loss/Loss_cost_critic/Delta,Misc/s,Train/LR,Loss/Loss_pi,Time/Total,Time/Rollout,Train/PolicyRatio,Train/PolicyRatio/Max,Misc/AcceptanceStep,Train/KL,Metrics/EpRet,Time/Update,Misc/OptimCase,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Misc/H_inv_g,_timestamp,Loss/Loss_cost_critic,_step,_runtime,Misc/Lambda_star,Train/PolicyStd,Value/cost,Misc/Alpha,Metrics/EpCost
-0.008800933603197336,-13779.3095703125,0.001428245916031301,0.985210657119751,1.4809260368347168,10,58.18782043457031,18,0.011815693229436874,0.15498259663581848,380000.0,0.011815693229436874,0.31138163805007935,0.010968386195600033,1000,0.22903624176979065,0.004178364295512438,343.71453857421875,-0.1789333075284958,4.577636492086867e-09,-0.03864586353302002,0.020604949444532394,0,-0.0019317526603117585,6544.896484375,334.93634033203125,0.9999492764472961,0.9999493360519409,1,0.00016955245519056916,-2.6360034942626953,8.778182029724121,0,3.58248726115562e-05,0.9999493360519409,0.007555312942713499,0.19013474881649017,1743334175.4441426,1.113631248474121,19,6894.086261373,0,1.0641658306121826,3.0220518112182617,1.3010237216949463,16.850000381469727
0.015465684700757265,-14590.7412109375,-0.001619580085389316,0.9645737409591675,1.480177402496338,10,57.50514602661133,19,0.008314268663525581,0.11341153085231781,400000.0,0.008314268663525581,0.32347604632377625,0.008124378509819508,1000,0.14140699803829193,0.0020203683525323868,347.7949523925781,-0.2215765118598938,4.577636492086867e-09,-0.174543559551239,0.021496064960956573,0,-0.0035513327457010746,6892.77001953125,339.0220031738281,1.000309944152832,1.000309944152832,1,0.00014132086653262377,-2.994633674621582,8.772915840148926,0,0.0002192198153352365,1.000309944152832,0.023020997643470764,0.19110913574695587,1743334523.3139188,0.9390876889228821,20,7237.491826986,0,1.0632026195526123,1.7907953262329102,1.5509674549102783,17.709999084472656
-0.0038916952908039093,-19175.05078125,-0.0024808384478092194,0.9202626943588257,1.47837495803833,10,58.250953674316406,20,0.011654260568320751,0.11219744384288788,420000.0,0.011654260568320751,0.3450910449028015,0.011578954756259918,1000,0.23397092521190643,-0.0013335738331079483,343.3420104980469,-0.25467121601104736,1.7166137400437265e-09,0.3304212689399719,0.023615989834070206,0,-0.006032171193510294,7236.18603515625,334.5455017089844,0.9990377426147461,0.9990377426147461,1,0.0001146830472862348,-3.0124640464782715,8.796483993530273,0,0.0006804187432862818,0.9990377426147461,0.019129302352666855,0.19303345680236816,1743334866.7196004,1.269508957862854,21,7583.206874328,0,1.0614337921142578,1.9067103862762451,1.310003399848938,21.280000686645508
-0.0007951110601425171,-20467.451171875,-0.0005812966264784336,0.7900189161300659,1.4652409553527832,10,57.86123275756836,21,0.01185411587357521,0.15781979262828827,440000.0,0.01185411587357521,0.31506916880607605,0.011845458298921585,1000,0.12677979469299316,-0.0005267210653983057,345.6545715332031,-0.2211749255657196,4.959106458812812e-09,0.40586256980895996,0.03204460069537163,0,-0.006613467819988728,7581.90625,336.8943176269531,1.0003186464309692,1.0003187656402588,1,0.0001629266480449587,-2.8109264373779297,8.760233879089355,0,0.00022534515301231295,1.0003187656402588,0.018334191292524338,0.21207590401172638,1743335212.4346466,1.675371527671814,22,7925.138652169,0,1.0477107763290405,2.287567377090454,1.2989134788513184,25.610000610351562
-0.0021308958530426025,-39715.6328125,0.0016213329508900642,1.2498252391815186,1.4499715566635132,10,58.5020751953125,22,0.014888189733028412,0.08592977374792099,460000.0,0.014888189733028412,0.33132967352867126,0.014795810915529728,1000,0.20032432675361633,-0.0010875551961362362,341.8681945800781,-0.24938642978668213,3.814697002724188e-09,-0.7421234846115112,0.012803568504750729,0,-0.004992134869098663,7923.83154296875,333.1085510253906,1.0014241933822632,1.0014241933822632,1,0.00013700703857466578,-2.6463353633880615,8.75963020324707,0,0.001006972510367632,1.0014241933822632,0.016203295439481735,0.22432954609394073,1743335554.3664281,0.9332480430603027,23,8270.731487682,0,1.031662106513977,1.8586019277572632,1.1590279340744019,22.549999237060547
-0.005363015457987785,-17203.26953125,0.0009920550510287285,0.8110629320144653,1.4439191818237305,10,57.88457489013672,23,0.009691650047898293,0.15573851764202118,480000.0,0.009691650047898293,0.30625778436660767,0.009241470135748386,1000,0.1984521895647049,0.003699587658047676,345.51519775390625,-0.23085296154022217,9.918212917625624e-09,-0.13631939888000488,0.030403301119804382,0,-0.004000079818069935,8269.4111328125,336.7657470703125,1.000199317932129,1.000199317932129,1,0.00018663286755327135,-2.726717472076416,8.749420166015625,0,0.0001409390679327771,1.000199317932129,0.01084027998149395,0.19099955260753632,1743335899.959258,0.7969286441802979,24,8615.097483851,0,1.0253163576126099,1.2132309675216675,1.4365339279174805,22.8700008392334
0.005169041454792023,-25880.291015625,0.001489417627453804,1.094848871231079,1.4467369318008423,10,58.09464645385742,24,0.016895832493901253,0.1193215474486351,500000.0,0.016895832493901253,0.3209877610206604,0.01660117506980896,1000,0.35475093126296997,0.00221727741882205,344.26580810546875,-0.23567600548267365,-5.340575981449547e-09,0.0008491873741149902,0.016684815287590027,0,-0.002510662190616131,8613.75390625,335.5520935058594,1.0012201070785522,1.0012201070785522,1,0.00013757460692431778,-2.668450355529785,8.713675498962402,0,0.0008627178613096476,1.0012201070785522,0.016009321436285973,0.21014930307865143,1743336244.325165,0.7977778315544128,25,8955.125795421,0,1.0282353162765503,1.5360381603240967,1.087990403175354,20.780000686645508
0.008033355697989464,-22304.966796875,0.0012704427354037762,1.2468165159225464,1.444811463356018,10,58.83052444458008,25,0.015432467684149742,0.10973088443279266,520000.0,0.015432467684149742,0.3303828537464142,0.014790534973144531,1000,0.2620415687561035,0.002873804187402129,339.9595642089844,-0.24713486433029175,-8.392333938900265e-09,0.22671836614608765,0.012865436263382435,0,-0.0012402194552123547,8953.8134765625,331.3815002441406,1.0008107423782349,1.0008108615875244,1,0.0001346366188954562,-2.536109685897827,8.578039169311523,0,0.0005733094876632094,1.0008108615875244,0.024042677134275436,0.22399941086769104,1743336584.3535192,1.0244961977005005,26,9299.230105101,0,1.0262399911880493,1.5059901475906372,1.1384060382843018,16.940000534057617
-0.00859889481216669,-7750.9775390625,-0.00686586694791913,0.8658344745635986,1.4272781610488892,10,58.134254455566406,26,0.015233617275953293,0.14572763442993164,540000.0,0.015233617275953293,0.31365498900413513,0.014898322522640228,1000,0.28564852476119995,-0.0029908420983701944,344.03125,-0.206893652677536,5.7220459481754915e-09,-0.2692081332206726,0.026678416877985,0,-0.008106086403131485,9297.9140625,335.3714294433594,1.0003703832626343,1.0003703832626343,1,0.00017505652795080096,-2.6885290145874023,8.659795761108398,0,0.00026192862424068153,1.0003703832626343,0.015443782322108746,0.22615410387516022,1743336928.4578843,0.7552880644798279,27,9641.060132302,0,1.0084542036056519,1.675891637802124,1.145811915397644,14.380000114440918
0.003487485460937023,-20514.962890625,0.004902021959424019,1.4284805059432983,1.4230552911758423,10,58.5202522277832,27,0.014554135501384735,0.10880965739488602,560000.0,0.014554135501384735,0.30115482211112976,0.014518351294100285,1000,0.2848893105983734,0.0005922237178310752,341.76202392578125,-0.2730199992656708,-3.051757735406113e-09,-0.08125531673431396,0.009801235981285572,0,-0.003204064443707466,9639.7490234375,333.09869384765625,1.0019298791885376,1.0019299983978271,1,0.00017726540681906044,-2.786661386489868,8.663293838500977,0,0.0013646025909110904,1.0019299983978271,0.01893126778304577,0.24500887095928192,1743337270.2878551,0.6740327477455139,28,9985.87486879,0,1.0041974782943726,1.3825175762176514,1.1722537279129028,14.180000305175781
-0.007299390621483326,-6171.49072265625,-0.0011246432550251484,0.9455246925354004,1.4238916635513306,10,58.012046813964844,28,0.012270703911781311,0.14899252355098724,580000.0,0.012270703911781311,0.2714582681655884,0.012226458638906479,1000,0.3054533004760742,0.000994891976006329,344.7559814453125,-0.26082560420036316,1.907348501362094e-09,-0.06060981750488281,0.02237093076109886,0,-0.0043287076987326145,9984.57421875,336.0540771484375,0.9996110796928406,0.9996110796928406,1,0.0001896052126539871,-2.7811999320983887,8.701878547668457,0,0.0002749941486399621,0.9996110796928406,0.011631877161562443,0.2071070820093155,1743337615.10266,0.6134229302406311,29,10331.373410904,0,1.0051809549331665,1.062587857246399,1.2766741514205933,11.75
0.00023581832647323608,-9853.29296875,-0.0002517281100153923,1.202915906906128,1.435828685760498,10,57.90015411376953,29,0.0166078582406044,0.13616229593753815,600000.0,0.0166078582406044,0.302906334400177,0.016549035906791687,1000,0.3093448281288147,-0.0009016727562993765,345.4222106933594,-0.255312442779541,-3.051757735406113e-09,-0.13560253381729126,0.013821626082062721,0,-0.004580435808748007,10330.0546875,336.7086181640625,1.0003010034561157,1.0003011226654053,1,0.00015789171447977424,-2.674548387527466,8.713576316833496,0,0.00021292590827215463,1.0003011226654053,0.011867695488035679,0.2427978217601776,1743337960.6011732,0.47782039642333984,30,10674.546163888,0,1.0173351764678955,1.0822325944900513,1.0973825454711914,11.670000076293945
0.005065259523689747,-11078.595703125,0.001686690142378211,1.4082597494125366,1.4456506967544556,10,58.29005432128906,30,0.01392902061343193,0.0806904062628746,620000.0,0.01392902061343193,0.33839917182922363,0.013927830383181572,1000,0.2146373987197876,0.00010954833123832941,343.1116943359375,-0.22544118762016296,6.103515470812226e-09,0.02895224094390869,0.010084724053740501,0,-0.002893745666369796,10673.2421875,334.4122314453125,0.9995131492614746,0.9995131492614746,1,0.00012745334242936224,-2.593595027923584,8.699454307556152,0,0.00034425544436089694,0.9995131492614746,0.016932955011725426,0.2288755625486374,1743338303.773986,0.5067726373672485,31,11017.618037532,0,1.0271666049957275,1.1033716201782227,1.1982696056365967,10.569999694824219
0.0025420133024454117,-6123.833984375,-0.0005450213793665171,1.4080071449279785,1.4524997472763062,10,58.309349060058594,31,0.009932244196534157,0.09550823271274567,640000.0,0.009932244196534157,0.31765714287757874,0.009930490516126156,1000,0.14151793718338013,0.00013301066064741462,342.9981689453125,-0.2462635040283203,3.051757735406113e-09,0.08362501859664917,0.010088343173265457,0,-0.003438767045736313,11016.30078125,334.341796875,0.9993374943733215,0.9993375539779663,1,0.00014243117766454816,-2.3980066776275635,8.656354904174805,0,0.0004684200685005635,0.9993375539779663,0.019474968314170837,0.2126307636499405,1743338646.845861,0.5903976559638977,32,11361.924836431,0,1.0342134237289429,0.7795118093490601,1.4190282821655273,7.860000133514404
-0.0078103551641106606,-8371.6953125,-0.00017554871737957,1.4538922309875488,1.4574989080429077,10,58.100250244140625,32,0.01657658815383911,0.068805031478405,660000.0,0.01657658815383911,0.3332308232784271,0.016573937609791756,1000,0.3307953178882599,-0.0001583786797709763,344.23260498046875,-0.22388872504234314,7.629394005448376e-09,-0.033052682876586914,0.009461610578000546,0,-0.003614315763115883,11360.607421875,335.6417236328125,1.0005348920822144,1.0005348920822144,1,0.00012804282596334815,-2.28249454498291,8.590852737426758,0,0.00037819769931957126,1.0005348920822144,0.011664613150060177,0.22117984294891357,1743338991.1526027,0.5573449730873108,33,11702.954401168,0,1.0394102334976196,0.8040507435798645,1.0984171628952026,8.899999618530273
-0.0009588161483407021,-5551.64013671875,-0.00037655141204595566,1.0863122940063477,1.458457350730896,10,58.65559387207031,33,0.014953944832086563,0.10454589873552322,680000.0,0.014953944832086563,0.3479633033275604,0.014924000948667526,1000,0.33544328808784485,0.0007123843533918262,340.97344970703125,-0.23489849269390106,-8.01086397217432e-09,0.00121307373046875,0.016948074102401733,0,-0.0039908671751618385,11701.654296875,332.3617248535156,1.0002635717391968,1.0002635717391968,1,0.00012863268784713,-2.4091925621032715,8.61168384552002,0,0.00018634527805261314,1.0002635717391968,0.010705797001719475,0.18781627714633942,1743339332.1821582,0.5585580468177795,34,12044.742330446,0,1.0403953790664673,0.8205249905586243,1.1564768552780151,9.699999809265137
0.0028008120134472847,-4358.7958984375,-0.001358091365545988,0.7584748268127441,1.4533038139343262,10,58.525150299072266,34,0.017706025391817093,0.14845286309719086,700000.0,0.017706025391817093,0.3352428376674652,0.017606813460588455,1000,0.329595148563385,0.0018571841064840555,341.7334289550781,-0.1805543154478073,-3.8146971692576415e-10,0.9814717173576355,0.034765422344207764,0,-0.005348958540707827,12043.4443359375,333.1499938964844,0.9990787506103516,0.9990787506103516,1,0.00012871535727754235,-2.248034954071045,8.583401679992676,0,0.0006514216656796634,0.9990787506103516,0.01350660901516676,0.22621068358421326,1743339673.9701166,1.540029764175415,35,12388.184171786,0,1.0351958274841309,0.9572135806083679,1.0628068447113037,12.3100004196167
0.0029648644849658012,-7547.7158203125,-5.2240677177906036e-05,0.9300804734230042,1.4475065469741821,10,58.24643325805664,35,0.015005066059529781,0.13065512478351593,720000.0,0.015005066059529781,0.33541402220726013,0.015002460218966007,1000,0.2437983900308609,-0.0002454689238220453,343.36865234375,-0.24398742616176605,-5.340575981449547e-09,-0.6867324709892273,0.023120051249861717,0,-0.005401199217885733,12386.8681640625,334.6899108886719,0.9991701245307922,0.999170184135437,1,0.00012389139737933874,-2.5127997398376465,8.67874526977539,0,0.0005867684376426041,0.999170184135437,0.01647147350013256,0.2221456617116928,1743340017.411942,0.8532972931861877,36,12731.086519283,0,1.0292010307312012,0.8741132020950317,1.1545051336288452,13.210000038146973
0.005946962162852287,-21119.80859375,0.002765905810520053,1.6056474447250366,1.447258472442627,10,58.33918762207031,36,0.017731329426169395,0.07425004988908768,740000.0,0.017731329426169395,0.3209197223186493,0.0177012886852026,1000,0.31964540481567383,0.00048275303561240435,342.8227233886719,-0.28361889719963074,9.155272984173735e-09,-0.3924140930175781,0.007757629733532667,0,-0.0026352934073656797,12729.765625,334.1531982421875,1.0002096891403198,1.0002096891403198,1,0.00013351879897527397,-2.916884660720825,8.669498443603516,0,0.00014824452227912843,1.0002096891403198,0.022418435662984848,0.22175273299217224,1743340360.3142393,0.4608832001686096,37,13072.591987367,0,1.0288265943527222,0.6192147731781006,1.0620481967926025,12.800000190734863
