_step,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Misc/xHx,Train/StopIter,Time/Epoch,Train/PolicyRatio/Std,_timestamp,Time/Update,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Train/PolicyRatio,Train/PolicyStd,_runtime,Misc/H_inv_g,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Loss/Loss_cost_critic,Value/reward,Misc/Alpha,Safety/EpCostShield,Metrics/EpCost,Loss/Loss_pi/Delta,Safety/shield_adv_c,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,TotalEnvSteps,Misc/FinalStepNorm,Train/Epoch,Time/FPS,Value/Adv,Train/KL,Time/Rollout,Metrics/LagrangeMultiplier,Train/Entropy,Misc/gradient_norm,Metrics/LagrangeMultiplier/Max,Time/Total,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Value/cost
36,0,1.1060699224472046,0.017018798738718033,10,111.2423324584961,0.0017133536748588085,1746530662.712103,16.99481964111328,5.584388256072998,-1.774294376373291,0.04724383354187012,1.0024230480194092,1.1446996927261353,-0.4355120360851288,1.0024229288101196,1.517500400543213,4153.693458369,0.30552905797958374,7.349154472351074,0.002163812518119812,1,7.001163005828857,0.6750611066818237,1.0840528011322021,62.349998474121094,39.16999816894531,-0.17738181352615356,0.105629563331604,0,1.1060699224472046,1000,720000.0,0.331209659576416,35,179.7876739501953,7.629394338515283e-10,0.0002481444098521024,94.24748992919922,1.1446996927261353,1.835516333580017,0.08736315369606018,1.1446996927261353,4040.532958984375,0,1.1060699224472046,1.0024230480194092,3.277552366256714
37,0,1.1370182037353516,0.02176418900489807,10,112.22181701660156,0.0015149825485423207,1746530775.0267584,16.83684539794922,5.43537712097168,2.2311768531799316,0.04980798810720444,1.0021426677703857,1.1764439344406128,-0.2889563739299774,1.0021425485610962,1.5222111940383911,4264.669155931,0.32060378789901733,7.630428314208984,0.00256415456533432,1,9.232339859008789,0.5769578218460083,0.9586137533187866,91.4000015258789,43.58000183105469,0.14655566215515137,0.8302789926528931,0,1.1370182037353516,1000,740000.0,0.3073351979255676,36,178.21847534179688,3.051757735406113e-09,0.00030288740526884794,95.38494110107422,1.1764439344406128,1.8383464813232422,0.18035314977169037,1.1764439344406128,4152.8095703125,0,1.1370182037353516,1.0021426677703857,3.3361141681671143
38,0,1.1678637266159058,0.020881395787000656,10,110.92278289794922,0.0017627497436478734,1746530886.0024865,16.99687385559082,5.457547187805176,-0.8190650939941406,0.04916505143046379,1.002492904663086,1.2090110778808594,-0.4030233323574066,1.002492904663086,1.514809250831604,4378.208756739,0.3196956515312195,7.859440803527832,-0.0006429366767406464,1,8.413274765014648,0.6423792243003845,0.9786674380302429,70.4000015258789,43.31999969482422,-0.1140669584274292,-0.36694130301475525,0,1.1678637266159058,1000,760000.0,0.3128757178783417,37,180.3056182861328,1.5258788677030566e-09,0.0002849334559869021,93.92588806152344,1.2090110778808594,1.833014965057373,0.1519751101732254,1.2090110778808594,4263.82421875,0,1.1678637266159058,1.002492904663086,3.4978725910186768
39,0,1.199084758758545,0.02095183916389942,10,113.47493743896484,0.001087051467038691,1746530999.542065,16.739442825317383,5.321956157684326,-0.7093768119812012,0.03712506219744682,1.0015373229980469,1.2419241666793823,-0.35377320647239685,1.0015373229980469,1.5117334127426147,4491.56076346,0.30797404050827026,8.099915504455566,-0.012039989233016968,1,7.703897953033447,0.7155126333236694,0.977020800113678,84.3499984741211,38.0099983215332,0.049250125885009766,0.4746952950954437,0,1.199084758758545,1000,780000.0,0.3008970618247986,38,176.2503662109375,-1.5258788677030566e-09,0.0003233152674511075,96.7354736328125,1.2419241666793823,1.8309248685836792,0.12493821233510971,1.2419241666793823,4377.35205078125,0,1.199084758758545,1.0015373229980469,3.6414289474487305
40,0,1.2305642366409302,0.022373173385858536,10,113.29865264892578,0.0009532493422739208,1746531112.894139,16.598617553710938,5.71137809753418,2.3675742149353027,0.05469099059700966,1.0013482570648193,1.2752406597137451,-0.38640812039375305,1.0013481378555298,1.5152934789657593,4606.424123688,0.3269137740135193,8.482110023498535,0.017565928399562836,1,10.07147216796875,0.7045224905014038,0.945477306842804,81.9000015258789,39.33000183105469,-0.0326349139213562,-0.9657176733016968,0,1.2305642366409302,1000,800000.0,0.3090895712375641,39,176.5246124267578,2.6702879907247734e-09,0.00028767192270606756,96.70001983642578,1.2752406597137451,1.8323736190795898,0.13217705488204956,1.2752406597137451,4490.71533203125,0,1.2305642366409302,1.0013482570648193,3.5180647373199463
41,0,1.262730360031128,0.02423284389078617,10,114.79676818847656,0.0006125341751612723,1746531227.743903,16.9853572845459,6.017825126647949,0.8090658187866211,0.04638735204935074,1.0008662939071655,1.309507131576538,-0.4362123906612396,1.0008662939071655,1.5041900873184204,4716.493521379,0.34380191564559937,10.521123886108398,-0.00830363854765892,1,10.880537986755371,0.7046248912811279,0.9084744453430176,96.1500015258789,47.91999816894531,-0.04980427026748657,0.14732137322425842,0,1.262730360031128,1000,820000.0,0.3123352825641632,40,174.22093200683594,0.0,0.0002844333939719945,97.8113784790039,1.309507131576538,1.8235362768173218,0.19242951273918152,1.309507131576538,4605.56494140625,0,1.262730360031128,1.0008662939071655,4.3084259033203125
42,0,1.294197916984558,0.024186592549085617,10,110.02397155761719,0.0017047557048499584,1746531337.8267968,16.792369842529297,6.231690883636475,-3.3756661415100098,0.05211767554283142,1.002410888671875,1.3440568447113037,-0.5892794132232666,1.002410888671875,1.490970492362976,4829.060168251,0.32221558690071106,9.29997444152832,0.005730323493480682,1,7.504871845245361,0.8572037816047668,0.9093426465988159,56.79999923706055,39.9900016784668,-0.15306702256202698,-1.2436140775680542,0,1.294197916984558,1000,840000.0,0.2930043637752533,41,181.77857971191406,3.051757735406113e-09,0.00033615774009376764,93.2315673828125,1.3440568447113037,1.8133925199508667,0.16823475062847137,1.3440568447113037,4715.64404296875,0,1.294197916984558,1.002410888671875,3.8004863262176514
43,0,1.325982928276062,0.03545727953314781,10,112.51358032226562,0.0009765143622644246,1746531450.3935046,17.06485939025879,6.305704116821289,0.31085634231567383,0.042857564985752106,1.0013809204101562,1.378836989402771,-0.37035027146339417,1.0013809204101562,1.4813804626464844,4939.980577061,0.3976835012435913,8.33514404296875,-0.009260110557079315,1,7.815728187561035,0.6767807602882385,0.7510384917259216,84.1500015258789,39.720001220703125,0.21892914175987244,-0.24889203906059265,0,1.325982928276062,1000,860000.0,0.2986755967140198,42,177.75631713867188,0.0,0.0003023616736754775,95.44869995117188,1.378836989402771,1.8065277338027954,0.1871841698884964,1.378836989402771,4828.21435546875,0,1.325982928276062,1.0013809204101562,3.190556287765503
44,0,1.3569878339767456,0.01564454846084118,10,110.866943359375,0.0023064441047608852,1746531561.3138738,17.203168869018555,6.65816593170166,-1.8287668228149414,0.05391683429479599,1.003261923789978,1.4133847951889038,-0.5757165551185608,1.003261923789978,1.4792319536209106,5053.885856785,0.28883424401283264,8.820154190063477,0.011059269309043884,1,5.986961364746094,0.7571516633033752,1.1306633949279785,53.349998474121094,33.79999923706055,-0.20536628365516663,-1.0176668167114258,0,1.3569878339767456,1000,880000.0,0.32657429575920105,43,180.39642333984375,-3.814697002724188e-09,0.00027368971495889127,93.66375732421875,1.4133847951889038,1.8053483963012695,0.08708949387073517,1.4133847951889038,4939.13427734375,0,1.3569878339767456,1.003261923789978,3.0567851066589355
45,0,1.387994408607483,0.03146626055240631,10,113.84879302978516,0.002060924656689167,1746531675.2192094,16.653823852539062,6.751619815826416,1.6000022888183594,0.057163555175065994,1.0029146671295166,1.4477492570877075,-0.4998590648174286,1.002914547920227,1.4977165460586548,5162.443174481,0.39811545610427856,9.4492769241333,0.0032467208802700043,1,7.586963653564453,0.759270429611206,0.797245979309082,72.9000015258789,34.09000015258789,0.0758574903011322,0.20458513498306274,0,1.387994408607483,1000,900000.0,0.317395955324173,44,175.67160034179688,-5.340575981449547e-09,0.00026359816547483206,97.1949462890625,1.4477492570877075,1.8176040649414062,0.18653671443462372,1.4477492570877075,5053.03857421875,0,1.387994408607483,1.0029146671295166,3.0769903659820557
46,0,1.4174962043762207,0.012051225639879704,10,108.48390197753906,0.0026852600276470184,1746531783.776408,16.762666702270508,6.239221096038818,-3.559659004211426,0.05364656075835228,1.0037975311279297,1.4809942245483398,-0.5725526213645935,1.0037975311279297,1.4941822290420532,5270.645565429,0.2515675723552704,6.898684501647949,-0.0035169944167137146,1,4.027304649353027,0.6086810231208801,1.2882472276687622,32.04999923706055,22.1299991607666,-0.07269355654716492,-0.1861976832151413,0,1.4174962043762207,1000,920000.0,0.3240812122821808,45,184.35916137695312,-1.5258788677030566e-09,0.000256979139521718,91.72119903564453,1.4809942245483398,1.8157094717025757,0.08533568680286407,1.4809942245483398,5161.5771484375,0,1.4174962043762207,1.0037975311279297,2.3686258792877197
47,0,1.4462883472442627,0.02791598066687584,10,108.14876556396484,0.0014315879670903087,1746531891.9789104,17.013153076171875,5.497650623321533,1.0886054039001465,0.03679057955741882,1.0020246505737305,1.513330340385437,-0.5184118151664734,1.0020246505737305,1.4902257919311523,5378.19161764,0.36569178104400635,7.550515651702881,-0.016855981200933456,1,5.115910053253174,0.7249520421028137,0.8464249968528748,48.75,23.260000228881836,0.05414080619812012,-0.597240686416626,0,1.4462883472442627,1000,940000.0,0.30953067541122437,46,184.93045043945312,-1.2588500908350397e-08,0.0002868142619263381,91.13558959960938,1.513330340385437,1.8141587972640991,0.14629803597927094,1.513330340385437,5269.7998046875,0,1.4462883472442627,1.0020246505737305,2.3510754108428955
48,0,1.4744954109191895,0.01598748005926609,10,107.47273254394531,0.0017952872440218925,1746531999.5249662,16.862903594970703,5.125899791717529,-0.5592465400695801,0.03593816980719566,1.002539038658142,1.5446274280548096,-0.45519784092903137,1.002539038658142,1.5060619115829468,5489.326397298,0.2862595021724701,6.7703142166137695,-0.0008524097502231598,1,4.556663513183594,0.6275324821472168,1.118471384048462,50.0,20.6299991607666,0.06321397423744202,0.40474018454551697,0,1.4744954109191895,1000,960000.0,0.32017308473587036,47,186.09371948242188,3.814697002724188e-09,0.0002568963391240686,90.60980224609375,1.5446274280548096,1.825670599937439,0.10464814305305481,1.5446274280548096,5377.32763671875,0,1.4744954109191895,1.002539038658142,2.3141233921051025
49,0,1.50347900390625,0.021875590085983276,10,111.05740356445312,0.0009586440864950418,1746532110.6597407,17.036169052124023,4.968361854553223,2.962446689605713,0.056741129606962204,1.0013558864593506,1.5753190517425537,-0.19976568222045898,1.001355767250061,1.5209250450134277,5598.24825543,0.319781631231308,6.310758113861084,0.02080295979976654,1,7.519110202789307,0.6978861093521118,0.9561697840690613,85.1500015258789,24.399999618530273,0.2554321587085724,1.092423439025879,0,1.50347900390625,1000,980000.0,0.3057655394077301,48,180.08705139160156,-4.959106458812812e-09,0.00029098649974912405,94.02120971679688,1.5753190517425537,1.835824966430664,0.19833770394325256,1.5753190517425537,5488.45849609375,0,1.50347900390625,1.0013558864593506,2.0589683055877686
50,0,1.5320733785629272,0.024891816079616547,10,108.85475158691406,0.001259460230357945,1746532219.5815945,16.770421981811523,4.53183650970459,-0.23348617553710938,0.046357445418834686,1.0017812252044678,1.6052474975585938,-0.3978242576122284,1.0017811059951782,1.5217849016189575,5709.095427601,0.3464457094669342,6.383486747741699,-0.010383684188127518,1,7.285624027252197,0.6792876124382019,0.8963685631752014,55.45000076293945,21.81999969482422,-0.1980585753917694,-0.0843481719493866,0,1.5320733785629272,1000,1000000.0,0.3105430603027344,49,183.73106384277344,9.155272984173735e-09,0.0002886744914576411,92.08431243896484,1.6052474975585938,1.8369392156600952,0.15138579905033112,1.6052474975585938,5597.3896484375,0,1.5320733785629272,1.0017812252044678,2.1281256675720215
51,0,1.5601437091827393,0.02132597751915455,10,110.77711486816406,0.0016240585828199983,1746532330.4287422,16.993221282958984,5.200230598449707,-0.5870003700256348,0.054738543927669525,1.002296805381775,1.6347324848175049,-0.4408077299594879,1.002296805381775,1.5305323600769043,5813.538068052,0.3240097761154175,6.629182815551758,0.008381098508834839,1,6.6986236572265625,0.6840120553970337,0.9684125781059265,50.75,24.530000686645508,-0.04298347234725952,-1.0065362453460693,0,1.5601437091827393,1000,1020000.0,0.3137751519680023,50,180.54270935058594,-7.629394338515283e-10,0.0002700676559470594,93.78387451171875,1.6347324848175049,1.8430322408676147,0.14755868911743164,1.6347324848175049,5708.2353515625,0,1.5601437091827393,1.002296805381775,2.618295192718506
52,0,1.586353063583374,0.010186058469116688,10,104.37352752685547,0.002988829743117094,1746532434.8714383,17.18666648864746,5.878767013549805,-2.388962745666504,0.063469298183918,1.0042269229888916,1.66354238986969,-0.6416037678718567,1.004226803779602,1.5306254625320435,5925.345225515,0.24012649059295654,6.405317306518555,0.008730754256248474,1,4.309660911560059,0.8161189556121826,1.4012373685836792,16.450000762939453,21.34000015258789,-0.20079603791236877,-1.128899097442627,0,1.586353063583374,1000,1040000.0,0.33647421002388,51,191.61947631835938,-7.629394005448376e-09,0.00023218616843223572,87.18683624267578,1.66354238986969,1.8437618017196655,0.0942094624042511,1.66354238986969,5812.677734375,0,1.586353063583374,1.0042269229888916,2.345458507537842
53,0,1.6129461526870728,0.019152145832777023,10,111.73663330078125,0.0004123647522646934,1746532546.6785629,17.12086296081543,5.782098293304443,1.2879090309143066,0.040588509291410446,1.0005831718444824,1.6922457218170166,-0.1917133331298828,1.0005831718444824,1.5298007726669312,6035.894272902,0.32011878490448,4.877432823181152,-0.022880788892507553,1,5.597569942474365,0.6538885235786438,1.0218946933746338,67.55000305175781,26.90999984741211,0.4498904347419739,1.444331407546997,0,1.6129461526870728,1000,1060000.0,0.32712769508361816,52,178.99232482910156,6.103515470812226e-09,0.0002520317502785474,94.6157455444336,1.6922457218170166,1.8435883522033691,0.08661811053752899,1.6922457218170166,5924.4833984375,0,1.6129461526870728,1.0005831718444824,1.776199221611023
54,0,1.6414837837219238,0.019723113626241684,10,110.49559020996094,0.00035144848516210914,1746532657.2276034,16.638349533081055,5.435634613037109,2.2050867080688477,0.0315772108733654,1.0004971027374268,1.721658706665039,0.06468721479177475,1.0004969835281372,1.5298913717269897,6143.40876189,0.33301517367362976,5.281615734100342,-0.009011298418045044,1,7.802656650543213,0.550435483455658,1.006994605064392,111.5,36.22999954223633,0.25640054792165756,-0.08162820339202881,0,1.6414837837219238,1000,1080000.0,0.33534449338912964,53,181.00270080566406,-9.155272984173735e-09,0.00022496645397040993,93.85722351074219,1.721658706665039,1.843855381011963,0.1240224838256836,1.721658706665039,6035.048828125,0,1.6414837837219238,1.0004971027374268,1.8804831504821777
55,0,1.6690202951431274,0.017170418053865433,10,107.44804382324219,0.001752522075548768,1746532764.7420623,17.29014778137207,5.3189191818237305,-1.9050140380859375,0.04577963426709175,1.0024784803390503,1.7514837980270386,-0.5324657559394836,1.0024784803390503,1.519608497619629,6254.58666836,0.3032791018486023,6.752840518951416,0.014202423393726349,1,5.897642612457275,0.5269888639450073,1.0792559385299683,38.45000076293945,33.54999923706055,-0.5971529707312584,-0.5623977184295654,0,1.6690202951431274,1000,1100000.0,0.3273157775402069,54,186.136474609375,7.629394338515283e-10,0.0002682032063603401,90.15787506103516,1.7514837980270386,1.836767554283142,0.11631345003843307,1.7514837980270386,6142.5498046875,0,1.6690202951431274,1.0024784803390503,2.510789394378662
56,0,1.6964190006256104,0.023251088336110115,10,111.10851287841797,0.0012866590404883027,1746532875.9199657,16.658334732055664,4.49368953704834,0.6152358055114746,0.04016951471567154,1.0018196105957031,1.7816150188446045,-0.36105313897132874,1.0018196105957031,1.51194429397583,6363.9536196,0.34189897775650024,6.31326150894165,-0.005610119551420212,1,6.51287841796875,0.6002206206321716,0.9274559020996094,57.45000076293945,32.7599983215332,0.1714126169681549,-1.1617445945739746,0,1.6964190006256104,1000,1120000.0,0.3170962333679199,55,180.00421142578125,2.0599363992346298e-08,0.00027314916951581836,94.45014953613281,1.7816150188446045,1.8316999673843384,0.13560527563095093,1.7816150188446045,6253.72509765625,0,1.6964190006256104,1.0018196105957031,2.785033941268921
57,0,1.7233707904815674,0.01885898783802986,10,109.29459381103516,0.0012779486132785678,1746532985.2869215,17.177919387817383,4.344570159912109,-1.0624618530273438,0.055170536041259766,1.0018072128295898,1.8123164176940918,-0.37330254912376404,1.0018072128295898,1.5309613943099976,6476.809487273,0.31010207533836365,5.656774997711182,0.015001021325588226,1,5.450416564941406,0.550437331199646,1.0298067331314087,49.150001525878906,36.220001220703125,-0.012249410152435303,-0.42496204376220703,0,1.7233707904815674,1000,1140000.0,0.3193452060222626,56,182.99166870117188,-1.7166137400437265e-09,0.00026413946761749685,92.11665344238281,1.8123164176940918,1.8442435264587402,0.156227245926857,1.8123164176940918,6363.09130859375,0,1.7233707904815674,1.0018072128295898,2.38757586479187
58,0,1.7498459815979004,0.019356749951839447,10,112.78365325927734,0.001780114253051579,1746533098.1428268,17.004901885986328,4.6770172119140625,1.0209321975708008,0.03974759951233864,1.0025174617767334,1.8430578708648682,-0.4542466104030609,1.0025173425674438,1.5474934577941895,6582.420231776,0.3237907588481903,6.477875709533691,-0.015422936528921127,1,6.471348762512207,0.5547698140144348,1.0164796113967896,47.150001525878906,30.65999984741211,-0.08094406127929688,0.9315778017044067,0,1.7498459815979004,1000,1160000.0,0.3291267156600952,57,177.33065795898438,-1.5258788677030566e-09,0.0002516736276447773,95.77872467041016,1.8430578708648682,1.8552356958389282,0.09992147982120514,1.8430578708648682,6475.94482421875,0,1.7498459815979004,1.0025174617767334,2.3719358444213867
59,0,1.776280164718628,0.028401529416441917,10,105.53227233886719,0.0021021724678575993,1746533203.753568,16.818893432617188,4.964412689208984,0.6928396224975586,0.04642575606703758,1.002972960472107,1.8728315830230713,-0.37596920132637024,1.002972960472107,1.566379427909851,6689.853877193,0.35564202070236206,6.338587284088135,0.006678156554698944,1,7.164188385009766,0.5122047662734985,0.8391585946083069,56.54999923706055,19.3700008392334,0.07827740907669067,-0.6471393704414368,0,1.776280164718628,1000,1180000.0,0.2984400689601898,58,189.51548767089844,-6.103515470812226e-09,0.0003047322097700089,88.71336364746094,1.8728315830230713,1.8674620389938354,0.23982463777065277,1.8728315830230713,6581.5498046875,0,1.776280164718628,1.002972960472107,2.560778856277466
60,0,1.8023900985717773,0.024039458483457565,10,107.35291290283203,0.00098466279450804,1746533311.1872504,16.68157386779785,5.195547103881836,-1.1366724967956543,0.051684267818927765,1.0013926029205322,1.9018300771713257,-0.4279571771621704,1.0013924837112427,1.5763612985610962,6801.043645557,0.3606387674808502,6.383682727813721,0.0052585117518901825,1,6.027515888214111,0.5881805419921875,0.9121212363243103,49.29999923706055,20.3700008392334,-0.05198797583580017,-0.31082528829574585,0,1.8023900985717773,1000,1200000.0,0.3289462924003601,59,186.30140686035156,0.0,0.0002626563364174217,90.67132568359375,1.9018300771713257,1.8739022016525269,0.13265734910964966,1.9018300771713257,6688.9814453125,0,1.8023900985717773,1.0013926029205322,2.7638001441955566
61,0,1.829315185546875,0.02738557569682598,10,111.12261962890625,0.0008189413929358125,1746533422.3769417,17.237937927246094,5.928534030914307,0.3579745292663574,0.0543002150952816,1.0011581182479858,1.930527687072754,-0.14429010450839996,1.0011581182479858,1.5740865468978882,6910.540498902,0.3750568926334381,5.320745468139648,0.002615947276353836,1,6.385490417480469,0.4838477671146393,0.8545824885368347,76.69999694824219,24.6200008392334,0.28366707265377045,0.14666302502155304,0,1.829315185546875,1000,1220000.0,0.32051706314086914,60,179.98135375976562,1.1444091230217168e-09,0.000283915112959221,93.88465881347656,1.930527687072754,1.8722978830337524,0.19788910448551178,1.930527687072754,6800.18505859375,0,1.829315185546875,1.0011581182479858,2.2456023693084717
62,0,1.8562626838684082,0.024907298386096954,10,109.422119140625,0.001667554141022265,1746533531.8733382,17.38262939453125,5.992512226104736,-0.2855825424194336,0.053535111248493195,1.002358317375183,1.9591593742370605,-0.32713210582733154,1.002358317375183,1.5803946256637573,7020.597210738,0.33515477180480957,6.163932800292969,-0.0007651038467884064,1,6.099907875061035,0.7328064441680908,0.8960899710655212,58.75,26.790000915527344,-0.18284200131893158,0.639377772808075,0,1.8562626838684082,1000,1240000.0,0.3003288209438324,61,182.7783966064453,-3.814697002724188e-09,0.00028254903736524284,92.03945922851562,1.9591593742370605,1.8764090538024902,0.12397918850183487,1.9591593742370605,6909.6748046875,0,1.8562626838684082,1.002358317375183,2.3886780738830566
63,0,1.883415699005127,0.026866190135478973,10,109.83859252929688,0.00057448964798823,1746533641.9305477,16.845252990722656,6.1576080322265625,-0.7146239280700684,0.04215886443853378,1.0008125305175781,1.988153338432312,-0.2962416708469391,1.0008125305175781,1.5854829549789429,7130.39622445,0.3641478717327118,6.030235767364502,-0.011376246809959412,1,5.385283946990967,0.7679663896560669,0.8628034591674805,63.150001525878906,31.389999389648438,0.030890434980392456,-0.11719223856925964,0,1.883415699005127,1000,1260000.0,0.31418806314468384,62,182.08535766601562,-9.155272984173735e-09,0.0002964416053146124,92.99330139160156,1.988153338432312,1.8797575235366821,0.10942325741052628,1.988153338432312,7019.587890625,0,1.883415699005127,1.0008125305175781,2.206923007965088
64,0,1.9097791910171509,0.021785862743854523,10,109.74333190917969,0.00138269760645926,1746533751.729509,17.176401138305664,5.903404712677002,-1.077404499053955,0.04056880623102188,1.0019553899765015,2.0173497200012207,-0.406169056892395,1.0019553899765015,1.5765196084976196,7241.498957097,0.3537527024745941,5.249791622161865,-0.0015900582075119019,1,4.307879447937012,0.50698322057724,0.958136796951294,39.45000076293945,29.969999313354492,-0.10992738604545593,-0.9238883852958679,0,1.9097791910171509,1000,1280000.0,0.3389434814453125,63,182.24342346191406,-1.5258788677030566e-09,0.00022925615485291928,92.56690979003906,2.0173497200012207,1.8740628957748413,0.10186628252267838,2.0173497200012207,7129.5498046875,0,1.9097791910171509,1.0019553899765015,2.2367196083068848
65,0,1.938544750213623,0.05738264322280884,10,111.04912567138672,0.0002173372486140579,1746533862.8323014,16.654163360595703,6.072380542755127,5.647653579711914,0.05489969253540039,0.9996926188468933,2.047718048095703,0.12079337984323502,0.9996926188468933,1.5577045679092407,7350.52021624,0.5285181999206543,5.764606475830078,0.01433088630437851,1,9.955533027648926,0.6324496865272522,0.5903705358505249,118.3499984741211,41.220001220703125,0.52696243673563,2.4305548667907715,0,1.938544750213623,1000,1300000.0,0.3120215833187103,64,180.10047912597656,-7.629394338515283e-10,0.00029368026298470795,94.39494323730469,2.047718048095703,1.8619381189346313,0.19185000658035278,2.047718048095703,7240.654296875,0,1.938544750213623,0.9996926188468933,2.400880813598633
66,0,1.9666011333465576,0.022456735372543335,10,108.94974517822266,0.0012581677874550223,1746533971.8535028,16.878679275512695,5.858555793762207,-2.210442066192627,0.051558446139097214,1.001779317855835,2.078859806060791,-0.48854950070381165,1.0017791986465454,1.5580726861953735,7462.166425408,0.33299124240875244,6.805941581726074,-0.003341246396303177,1,7.745090961456299,0.7050729393959045,0.9437165856361389,45.29999923706055,38.08000183105469,-0.6093428805470467,-0.01956811547279358,0,1.9666011333465576,1000,1320000.0,0.3142493665218353,65,183.5708770751953,6.103515470812226e-09,0.0002840683446265757,92.071044921875,2.078859806060791,1.862170696258545,0.13745005428791046,2.078859806060791,7349.658203125,0,1.9666011333465576,1.001779317855835,3.1866836547851562
67,0,1.9957910776138306,0.03487720340490341,10,111.57076263427734,0.000524700153619051,1746534083.4996984,16.98453712463379,5.51544189453125,-1.4517650604248047,0.04313982278108597,1.000741958618164,2.1110565662384033,-0.1384730190038681,1.000741958618164,1.5516610145568848,7571.913913648,0.41299712657928467,6.471831798553467,-0.008418623358011246,1,6.293325901031494,0.7515473961830139,0.7572583556175232,89.3499984741211,42.400001525878906,0.35007648169994354,1.3534821271896362,0,1.9957910776138306,1000,1340000.0,0.31274551153182983,66,179.25843811035156,-1.7929076889799944e-08,0.00028003129409626126,94.58619689941406,2.1110565662384033,1.8580069541931152,0.17187729477882385,2.1110565662384033,7461.29931640625,0,1.9957910776138306,1.000741958618164,3.2758312225341797
68,0,2.0255699157714844,0.039995692670345306,10,109.671142578125,0.0014164712047204375,1746534193.2472317,16.894107818603516,5.5945143699646,0.24745655059814453,0.05201044678688049,1.0020031929016113,2.143937826156616,-0.24019403755664825,1.0020031929016113,1.5236058235168457,7682.32655179,0.45108896493911743,6.602248668670654,0.008870624005794525,1,6.540782451629639,0.6917204260826111,0.7071447372436523,78.4000015258789,39.41999816894531,-0.10172101855278015,-0.198217511177063,0,2.0255699157714844,1000,1360000.0,0.3189851939678192,67,182.36337280273438,-1.5258788677030566e-09,0.0002835184277500957,92.77701568603516,2.143937826156616,1.8395706415176392,0.19912494719028473,2.143937826156616,7571.046875,0,2.0255699157714844,1.0020031929016113,3.103731155395508
69,0,2.0555105209350586,0.03655498847365379,10,110.34247589111328,9.744351700646803e-05,1746534303.659903,16.657697677612305,6.342791557312012,0.5213069915771484,0.06769230216741562,1.0001378059387207,2.177471876144409,-0.24150289595127106,1.0001378059387207,1.4966329336166382,7792.626994879,0.4213787615299225,6.065295219421387,0.015681855380535126,1,7.062089443206787,0.7687041759490967,0.7396761178970337,69.05000305175781,39.95000076293945,-0.0013088583946228027,0.23154009878635406,0,2.0555105209350586,1000,1380000.0,0.3116838037967682,68,181.2538604736328,7.629394005448376e-09,0.0002856638457160443,93.68476104736328,2.177471876144409,1.8215913772583008,0.1887628585100174,2.177471876144409,7681.46484375,0,2.0555105209350586,1.0001378059387207,2.7420363426208496
70,0,2.0850117206573486,0.0232732892036438,10,110.21693420410156,0.0014414783800020814,1746534413.9603581,17.159225463867188,5.961024284362793,-1.6656384468078613,0.04942890256643295,1.0020387172698975,2.210547685623169,-0.3601938784122467,1.002038598060608,1.4899659156799316,7904.99249286,0.34002888202667236,6.173641204833984,-0.018263399600982666,1,5.396450996398926,0.7106789350509644,0.9270134568214417,54.5,27.969999313354492,-0.11869098246097565,0.1497829556465149,0,2.0850117206573486,1000,1400000.0,0.31521135568618774,69,181.4603271484375,9.918212917625624e-09,0.0002704004873521626,93.05768585205078,2.210547685623169,1.81708824634552,0.17044129967689514,2.210547685623169,7791.75244140625,0,2.0850117206573486,1.0020387172698975,2.8432629108428955
71,0,2.1134045124053955,0.030458517372608185,10,112.29187774658203,0.0015622993232682347,1746534526.3257942,16.640079498291016,5.907413482666016,0.2896132469177246,0.05002516135573387,1.0022094249725342,2.243112564086914,-0.47529420256614685,1.0022093057632446,1.5004554986953735,8012.229673221,0.40209493041038513,5.95403528213501,0.0005962587893009186,1,5.68606424331665,0.7350666522979736,0.810327410697937,37.400001525878906,26.829999923706055,-0.11510032415390015,-0.2540191113948822,0,2.1134045124053955,1000,1420000.0,0.32582855224609375,70,178.10726928710938,1.525878801089675e-08,0.00026751565746963024,95.65176391601562,2.243112564086914,1.8241358995437622,0.18687069416046143,2.243112564086914,7904.1279296875,0,2.1134045124053955,1.0022094249725342,2.505378007888794
72,0,2.1411004066467285,0.025667868554592133,10,107.16593933105469,0.0010378800798207521,1746534633.5628905,16.83667755126953,6.161678314208984,0.5649547576904297,0.05518639087677002,1.0014677047729492,2.2746081352233887,-0.4362880289554596,1.0014677047729492,1.5094941854476929,8125.044609204,0.3827076554298401,6.015520095825195,0.005161229521036148,1,6.25101900100708,0.749343991279602,0.882714033126831,44.400001525878906,20.18000030517578,0.039006173610687256,0.007061421871185303,0,2.1411004066467285,1000,1440000.0,0.3378213942050934,71,186.62646484375,1.3732909920349812e-08,0.0002394528710283339,90.32923126220703,2.2746081352233887,1.8303030729293823,0.10309688001871109,2.2746081352233887,8011.3671875,0,2.1411004066467285,1.0014677047729492,2.4453775882720947
