Loss/Loss_pi,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Train/Entropy,Train/PolicyRatio,Time/FPS,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,Value/reward,_timestamp,Time/Update,Metrics/LagrangeMultiplier,Value/cost,Train/StopIter,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Misc/H_inv_g,Train/PolicyRatio/Std,Time/Total,Safety/ShieldLagrangeMultiplier/Min,Misc/xHx,Metrics/EpLen,Train/Epoch,Loss/Loss_cost_critic,Metrics/EpRet,Time/Rollout,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Metrics/EpCost,Train/LR,Loss/Loss_reward_critic/Delta,Safety/shield_violation,_step,Safety/EpCostShield,Misc/AcceptanceStep,Train/KL,Value/Adv,Misc/Alpha,Misc/gradient_norm,_runtime,Train/PolicyRatio/Min,Misc/FinalStepNorm,Train/PolicyRatio/Max,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta
-0.09521486610174179,0.37842684984207153,220000.0,1.4152107238769531,0.9995757937431335,148.2132568359375,0.3750941753387451,0.176389642059803,0.4714563488960266,1746547721.449675,24.81139373779297,0.37842684984207153,3.718461275100708,10,0,0.9963545799255371,0.37842684984207153,0.04287603124976158,0,0.25870534777641296,0.0002999731514137238,1520.79345703125,0.3750941753387451,0.011758542619645596,1000,10,15.175719261169434,5.7462334632873535,110.12928009033203,0.3750941753387451,134.94068908691406,36.689998626708984,0,0.006878986954689026,11.334177017211914,11,113.05000305175781,1,0.0002527668548282236,3.051757735406113e-09,1.3041815757751465,0.0757787823677063,1649.969863965,0.9995757937431335,0.3373987674713135,0.9995757937431335,-0.255207359790802,3.2688398361206055
-0.27723249793052673,0.4109540581703186,240000.0,1.405945897102356,1.0010493993759155,157.43057250976562,0.40583744645118713,-0.18201763182878494,0.4838034212589264,1746547848.6119783,22.65851593017578,0.4109540581703186,3.9151148796081543,10,0,0.9873201251029968,0.4109540581703186,0.03796176612377167,0,0.24150687456130981,0.0007420093170367181,1648.3668212890625,0.40583744645118713,0.014234889298677444,1000,11,9.22851848602295,5.924943447113037,104.38158416748047,0.40583744645118713,127.04012298583984,35.41999816894531,0,-0.004914265125989914,10.899765968322754,12,65.5,1,0.00033182441256940365,-6.866454960174906e-09,1.1853258609771729,0.20910874009132385,1780.221849557,1.0010493993759155,0.2862643599510193,1.0010493993759155,-0.9438475966453552,-5.947200775146484
-0.3811861276626587,0.44248223304748535,260000.0,1.4079910516738892,1.0018209218978882,153.677001953125,0.43508243560791016,-0.10395362973213196,0.5062764883041382,1746547978.8640454,25.74846839904785,0.44248223304748535,3.305192232131958,10,0,0.9894372820854187,0.44248223304748535,0.03397803008556366,0,0.23476450145244598,0.0012876143446192145,1778.63037109375,0.43508243560791016,0.012104696594178677,1000,12,7.513576507568359,6.406247615814209,104.39459228515625,0.43508243560791016,130.14309692382812,28.809999465942383,0,-0.003983736038208008,11.04227066040039,13,45.95000076293945,1,0.0003418131382204592,6.103515470812226e-09,1.2853987216949463,0.1564258188009262,1917.015180585,1.0018209218978882,0.3017660081386566,1.0018209218978882,-1.7625938653945923,-1.7149419784545898
-0.061443015933036804,0.4731857478618622,280000.0,1.4046207666397095,1.000133991241455,146.40126037597656,0.46467125415802,0.3197431117296219,0.46459561586380005,1746548115.657379,23.436250686645508,0.4731857478618622,3.322064161300659,10,0,0.9863421320915222,0.4731857478618622,0.042183276265859604,0,0.26782459020614624,9.474611579207703e-05,1915.347412109375,0.46467125415802,0.01423606462776661,1000,13,10.425549507141113,6.6228928565979,113.17456817626953,0.46467125415802,136.61085510253906,29.09000015258789,0,0.008205246180295944,10.2274751663208,14,109.19999694824219,1,0.00030698595219291747,-1.4495848965623281e-08,1.185276985168457,0.1239335909485817,2049.291741487,1.000133991241455,0.31744635105133057,1.000133991241455,0.5532898306846619,2.911972999572754
-0.3581037223339081,0.503106951713562,300000.0,1.4040743112564087,1.000847339630127,151.53627014160156,0.4938245117664337,-0.2966607064008713,0.7606732845306396,1746548247.9339628,24.117826461791992,0.503106951713562,4.176432132720947,10,0,0.9857887625694275,0.503106951713562,0.054973963648080826,0,0.25300395488739014,0.0005991596262902021,2047.516845703125,0.4938245117664337,0.01412348821759224,1000,14,9.118988037109375,7.361182689666748,107.86376190185547,0.4938245117664337,131.9816131591797,27.770000457763672,0,0.012790687382221222,12.852416038513184,15,77.4000015258789,1,0.00032741305767558515,1.907348501362094e-09,1.1899914741516113,0.11181990802288055,2186.57756969,1.000847339630127,0.30107253789901733,1.000847339630127,-0.3315865993499756,-1.3065614700317383
-0.010608014650642872,0.5323911905288696,320000.0,1.3924392461776733,0.9995725750923157,145.80043029785156,0.5237895250320435,0.3474957076832652,0.7861337661743164,1746548385.219702,22.766937255859375,0.5323911905288696,3.705245018005371,10,0,0.9742637276649475,0.5323911905288696,0.049523208290338516,0,0.2906796336174011,0.0003021929005626589,2184.984375,0.5237895250320435,0.022630345076322556,1000,15,14.349172592163086,7.675465106964111,114.4068374633789,0.5237895250320435,137.17381286621094,28.200000762939453,0,-0.00545075535774231,11.056640625,16,130.35000610351562,1,0.00035745458444580436,-3.814697002724188e-09,0.940089762210846,0.2911297678947449,2322.399407077,0.9995726346969604,0.27326494455337524,0.9995726346969604,-0.0012797415256500244,5.230184555053711
-0.20867078006267548,0.5614027380943298,340000.0,1.3936794996261597,1.0012603998184204,147.37213134765625,0.553726077079773,-0.1980627654120326,0.8507918119430542,1746548521.041613,25.541820526123047,0.5614027380943298,4.526123523712158,10,0,0.9753634333610535,0.5614027380943298,0.050913043320178986,0,0.3025030791759491,0.0008912654011510313,2320.804443359375,0.553726077079773,0.0224189143627882,1000,16,13.152422904968262,8.603281021118164,110.16902923583984,0.553726077079773,135.71087646484375,32.36000061035156,0,0.0013898350298404694,11.40811538696289,17,95.44999694824219,1,0.0003571754787117243,-4.959106458812812e-09,0.9445123076438904,0.24948635697364807,2459.755060256,1.00126051902771,0.2857178747653961,1.00126051902771,-0.7519048452377319,-1.1967496871948242
-0.21461735665798187,0.5904406309127808,360000.0,1.392666220664978,1.0004245042800903,145.72059631347656,0.5839213728904724,-0.0059465765953063965,0.9856120944023132,1746548658.3970857,23.153579711914062,0.5904406309127808,5.206126689910889,10,0,0.9745121598243713,0.5904406309127808,0.05369384214282036,0,0.2619842290878296,0.00030019794940017164,2458.16455078125,0.5839213728904724,0.015214268118143082,1000,17,13.656704902648926,9.718971252441406,114.0953369140625,0.5839213728904724,137.24896240234375,36.38999938964844,0,0.0027807988226413727,12.485215187072754,18,107.5999984741211,1,0.00031749799381941557,1.2969969986897922e-08,1.1465402841567993,0.1545543223619461,2595.593903894,1.0004246234893799,0.30037546157836914,1.0004246234893799,-0.895939826965332,0.5042819976806641
-0.3137442469596863,0.6194118857383728,380000.0,1.3843826055526733,1.0006955862045288,147.35494995117188,0.6140275597572327,-0.0991268903017044,1.1580990552902222,1746548794.236156,24.635868072509766,0.6194118857383728,4.712315559387207,10,0,0.9666561484336853,0.6194118857383728,0.08332058042287827,0,0.2947253882884979,0.0004918818012811244,2593.996337890625,0.6140275597572327,0.02291523478925228,1000,18,11.572548866271973,11.291657447814941,111.0907974243164,0.6140275597572327,135.7266845703125,34.68000030517578,0,0.029626738280057907,12.707003593444824,19,93.0999984741211,1,0.00035842700162902474,-4.577636492086867e-09,0.934227705001831,0.25653403997421265,2729.983188656,1.0006955862045288,0.27534061670303345,1.0006955862045288,-2.64298152923584,-2.084156036376953
-0.12167157977819443,0.6486138105392456,400000.0,1.3732744455337524,1.0007386207580566,148.93222045898438,0.6444138884544373,0.19207266718149185,1.1807851791381836,1746548928.6253731,23.881990432739258,0.6486138105392456,4.1334075927734375,10,0,0.9560049176216125,0.6486138105392456,0.07694689184427261,0,0.31663087010383606,0.0005222837207838893,2728.398193359375,0.6444138884544373,0.027555841952562332,1000,19,14.326375007629395,11.831323623657227,110.40726470947266,0.6444138884544373,134.28927612304688,39.2400016784668,0,-0.006373688578605652,10.940134048461914,20,108.5,1,0.00036943613667972386,5.7220459481754915e-09,0.8519381284713745,0.21372947096824646,2858.762039259,1.0007386207580566,0.2697499394416809,1.0007386207580566,0.6555788516998291,2.753826141357422
-0.0012671718141064048,0.6779465675354004,420000.0,1.368467926979065,0.9983358979225159,155.4283905029297,0.6754924058914185,0.12040440796408802,1.1409906148910522,1746549057.404427,24.219879150390625,0.6779465675354004,4.237476348876953,10,0,0.9515020251274109,0.6779465675354004,0.07971030473709106,0,0.3676280081272125,0.001176683814264834,2857.17578125,0.6754924058914185,0.03992161899805069,1000,20,13.835407257080078,12.143314361572266,104.45671844482422,0.6754924058914185,128.67662048339844,37.84000015258789,0,0.002763412892818451,10.94478702545166,21,130.0500030517578,1,0.0003693988255690783,-8.392333938900265e-09,0.7078005075454712,0.23095117509365082,2993.579194937,0.9983359575271606,0.26020729541778564,0.9983359575271606,0.2255929410457611,-0.4909677505493164
-0.2485901117324829,0.7074192762374878,440000.0,1.3618263006210327,1.0001558065414429,148.477783203125,0.7065418362617493,-0.2473229399183765,1.3152495622634888,1746549192.2212875,23.483461380004883,0.7074192762374878,4.996603012084961,10,0,0.9451918601989746,0.7074192762374878,0.08151227980852127,0,0.2948954999446869,0.00011014377378160134,2991.974365234375,0.7065418362617493,0.03061935119330883,1000,21,11.258757591247559,13.26211929321289,111.21678924560547,0.7065418362617493,134.70028686523438,38.060001373291016,0,0.0018019750714302063,11.976348876953125,22,99.75,1,0.00040556315798312426,-1.2588500908350397e-08,0.8081964254379272,0.40146762132644653,3130.026167252,1.0001558065414429,0.23833349347114563,1.0001558065414429,-1.3936249017715454,-2.5766496658325195
-0.16458214819431305,0.7372254133224487,460000.0,1.3465970754623413,1.0004262924194336,146.6708221435547,0.738085925579071,0.08400796353816986,1.4238500595092773,1746549328.6687064,24.61313247680664,0.7372254133224487,5.0581865310668945,10,0,0.9309541583061218,0.7372254133224487,0.09638199210166931,0,0.3505970537662506,0.00030143425101414323,3128.456787109375,0.738085925579071,0.031089259311556816,1000,22,13.78836727142334,14.023479461669922,111.74662017822266,0.738085925579071,136.3597869873047,41.439998626708984,0,0.01486971229314804,12.896624565124512,23,123.75,1,0.0003495663113426417,0.0,0.8020653128623962,0.2627122104167938,3268.935670288,1.0004262924194336,0.2812017500400543,1.0004262924194336,0.07135665416717529,2.5296096801757812
-0.04160798713564873,0.7676833271980286,480000.0,1.3335905075073242,1.0011214017868042,144.0656280517578,0.7704300880432129,0.12297416105866432,1.4664075374603271,1746549467.5780375,25.023767471313477,0.7676833271980286,5.355369567871094,10,0,0.9190125465393066,0.7676833271980286,0.11780553311109543,0,0.3464215397834778,0.0007929226849228144,3267.361328125,0.7704300880432129,0.03194348141551018,1000,23,19.071792602539062,14.5748929977417,113.80181884765625,0.7704300880432129,138.82562255859375,47.720001220703125,0,0.021423541009426117,12.787245750427246,24,142.9499969482422,1,0.00034906965447589755,-4.577636492086867e-09,0.7912683486938477,0.31150856614112854,3411.23506079,1.0011214017868042,0.27411240339279175,1.0011214017868042,0.768499493598938,5.283425331115723
-0.1878722757101059,0.7986509203910828,500000.0,1.3282203674316406,1.0006824731826782,140.64183044433594,0.8030891418457031,-0.14626428857445717,1.3900095224380493,1746549609.877512,24.574766159057617,0.7986509203910828,6.0613884925842285,10,0,0.9142784476280212,0.7986509203910828,0.0878913626074791,0,0.400878369808197,0.00048255332512781024,3409.652099609375,0.8030891418457031,0.03680385649204254,1000,24,16.744394302368164,14.591495513916016,117.63040924072266,0.8030891418457031,142.2052001953125,46.54999923706055,0,-0.029914170503616333,13.318090438842773,25,123.30000305175781,1,0.00032205574098043144,2.8610229740877458e-09,0.7371710538864136,0.2030542492866516,3548.500690602,1.0006825923919678,0.29551592469215393,1.0006825923919678,1.550386667251587,-2.3273983001708984
-0.3378729820251465,0.8299940824508667,520000.0,1.324181079864502,1.0024605989456177,145.81288146972656,0.8358481526374817,-0.1500007063150406,1.6624761819839478,1746549747.14296,25.114078521728516,0.8299940824508667,5.853801727294922,10,0,0.9108088612556458,0.8299940824508667,0.07393531501293182,0,0.3401244878768921,0.0017399343196302652,3546.909912109375,0.8358481526374817,0.031222013756632805,1000,25,15.884069442749023,15.361528396606445,112.04798889160156,0.8358481526374817,137.16209411621094,45.18000030517578,0,-0.013956047594547272,14.266753196716309,26,114.5999984741211,1,0.00035346316872164607,-5.340575981449547e-09,0.8003583550453186,0.2333218902349472,3686.260741642,1.0024607181549072,0.27222147583961487,1.0024607181549072,-1.8804264068603516,-0.8603248596191406
-0.32034799456596375,0.8617302775382996,540000.0,1.3262263536453247,1.0007072687149048,145.27171325683594,0.8686802387237549,0.01752498745918274,1.714341640472412,1746549884.9036202,23.248794555664062,0.8617302775382996,5.464503288269043,10,0,0.912527322769165,0.8617302775382996,0.1072859838604927,0,0.37588590383529663,0.0005001988029107451,3684.68896484375,0.8686802387237549,0.04166947305202484,1000,26,13.587751388549805,15.258152961730957,114.42423248291016,0.8686802387237549,137.67306518554688,46.2400016784668,0,0.03335066884756088,13.719709396362305,27,113.69999694824219,1,0.0003507348883431405,3.051757735406113e-09,0.6927968859672546,0.30712345242500305,3821.575876678,1.0007073879241943,0.2604125738143921,1.0007073879241943,-0.9269213676452637,-2.2963180541992188
-0.44565698504447937,0.8937520980834961,560000.0,1.3258819580078125,1.0019394159317017,147.9087677001953,0.9013392925262451,-0.12530899047851562,1.6809183359146118,1746550020.2179582,24.221023559570312,0.8937520980834961,6.118034362792969,10,0,0.9116833806037903,0.8937520980834961,0.08131374418735504,0,0.3799470365047455,0.0013714022934436798,3819.98876953125,0.9013392925262451,0.03515393286943436,1000,27,13.092353820800781,15.223796844482422,110.9974365234375,0.9013392925262451,135.21849060058594,45.09000015258789,0,-0.025972239673137665,14.379359245300293,28,102.5999984741211,1,0.0003320388204883784,1.525878801089675e-08,0.7542719841003418,0.3220079839229584,3962.000472204,1.0019395351409912,0.28658339381217957,1.0019395351409912,-0.11603552103042603,-0.49539756774902344
-0.2373112440109253,0.9258905649185181,580000.0,1.313806414604187,1.0005348920822144,142.5185546875,0.9341100454330444,0.20834574103355408,1.6351730823516846,1746550160.6395695,24.00541877746582,0.9258905649185181,5.455647945404053,10,0,0.900609016418457,0.9258905649185181,0.08863639831542969,0,0.40261733531951904,0.00037819769931957126,3960.425048828125,0.9341100454330444,0.044094525277614594,1000,28,12.643142700195312,14.686981201171875,116.32716369628906,0.9341100454330444,140.33261108398438,42.630001068115234,0,0.007322654128074646,12.898348808288574,29,114.4000015258789,1,0.00036986576742492616,-1.907348590179936e-08,0.6734767556190491,0.313990980386734,4101.089548641,1.0005348920822144,0.27115342020988464,1.0005348920822144,-1.0248228311538696,-0.44921112060546875
-0.19641298055648804,0.9580629467964172,600000.0,1.3072872161865234,1.000470519065857,143.86378479003906,0.9671363830566406,0.040898263454437256,1.6518168449401855,1746550299.7323763,26.36765480041504,0.9580629467964172,5.672890663146973,10,0,0.8946168422698975,0.9580629467964172,0.10228537768125534,0,0.4078388810157776,0.0003327353042550385,4099.52734375,0.9671363830566406,0.04216541349887848,1000,29,11.552607536315918,14.833013534545898,112.6527099609375,0.9671363830566406,139.02040100097656,41.349998474121094,0,0.013648979365825653,12.780573844909668,30,121.5999984741211,1,0.00032383701181970537,0.0,0.6887105703353882,0.2755734324455261,4236.384348413,1.000470519065857,0.28088295459747314,1.000470519065857,0.31190913915634155,-1.0905351638793945
-0.345575213432312,0.9903280138969421,620000.0,1.3096548318862915,1.0003937482833862,148.162353515625,0.9998383522033691,-0.14916223287582397,1.5780302286148071,1746550435.0266025,23.824771881103516,0.9903280138969421,4.885395526885986,10,0,0.8967068791389465,0.9903280138969421,0.082492396235466,0,0.37896728515625,0.00027839397080242634,4234.58154296875,0.9998383522033691,0.03772112727165222,1000,30,11.753533363342285,14.412328720092773,111.16226196289062,0.9998383522033691,134.987060546875,42.33000183105469,0,-0.019792981445789337,12.334307670593262,31,96.6500015258789,1,0.0003318900126032531,1.9836425835251248e-08,0.7281529307365417,0.3015143871307373,4371.171546209,1.0003937482833862,0.27594617009162903,1.0003937482833862,-0.35209208726882935,0.2009258270263672
-0.3654608726501465,1.0224473476409912,640000.0,1.3130773305892944,1.0018657445907593,148.47479248046875,1.0319570302963257,-0.019885659217834473,1.3230868577957153,1746550569.8146172,24.17266273498535,1.0224473476409912,4.332313537597656,10,0,0.8997811675071716,1.0224473476409912,0.08971359580755234,0,0.3863770067691803,0.0013192525366321206,4369.60595703125,1.0319570302963257,0.03448446840047836,1000,31,9.303327560424805,13.229562759399414,110.53030395507812,1.0319570302963257,134.7030029296875,38.43000030517578,0,0.007221199572086334,11.393529891967773,32,84.0999984741211,1,0.0003228104906156659,1.5258788677030566e-09,0.7615582942962646,0.3166807293891907,4506.231179209,1.0018657445907593,0.29424864053726196,1.0018657445907593,-0.7046791315078735,-2.4502058029174805
-0.37794360518455505,1.054139494895935,660000.0,1.312503695487976,1.0018458366394043,148.1788787841797,1.0635876655578613,-0.01248273253440857,1.4004696607589722,1746550704.8742275,24.921310424804688,1.054139494895935,4.2178263664245605,10,0,0.8993019461631775,1.054139494895935,0.10049998015165329,0,0.4192657172679901,0.001305203652009368,4504.64501953125,1.0635876655578613,0.04239429906010628,1000,32,10.044107437133789,12.440749168395996,110.0506591796875,1.0635876655578613,134.9720001220703,33.58000183105469,0,0.010786384344100952,11.709992408752441,33,85.19999694824219,1,0.00034592451993376017,0.0,0.6868489384651184,0.2955668270587921,4632.78233379,1.0018458366394043,0.28797221183776855,1.0018458366394043,-0.8880394101142883,0.7407798767089844
-0.5223196148872375,1.0850481986999512,680000.0,1.3217700719833374,1.0018348693847656,158.1912841796875,1.0940091609954834,-0.1443760097026825,1.3538610935211182,1746550831.4244158,25.126678466796875,1.0850481986999512,3.7373764514923096,10,0,0.9079267978668213,1.0850481986999512,0.0977269858121872,0,0.3079720139503479,0.0012974485289305449,4631.162109375,1.0940091609954834,0.02702922374010086,1000,33,8.196310997009277,12.0897798538208,101.3025131225586,1.0940091609954834,126.4292221069336,27.40999984741211,0,-0.002772994339466095,10.614998817443848,34,55.29999923706055,1,0.0003526256186887622,-6.866454960174906e-09,0.8601974248886108,0.2599194049835205,4762.879713884,1.0018348693847656,0.2649167478084564,1.0018348693847656,-1.0979551076889038,-1.8477964401245117
-0.3649856746196747,1.1150264739990234,700000.0,1.3285719156265259,1.001778483390808,153.86807250976562,1.1233618259429932,0.15733394026756287,1.1819640398025513,1746550961.521877,26.796241760253906,1.1150264739990234,3.258525848388672,10,0,0.9141756892204285,1.1150264739990234,0.1034431979060173,0,0.29789504408836365,0.0012575495056807995,4761.28173828125,1.1233618259429932,0.020250169560313225,1000,34,7.1555681228637695,11.399881362915039,103.18521881103516,1.1233618259429932,129.9814910888672,24.049999237060547,0,0.005716212093830109,8.932493209838867,35,55.900001525878906,1,0.0003139757609460503,-3.051757735406113e-09,0.9938035607337952,0.3024958372116089,4897.98719226,1.001778483390808,0.29604917764663696,1.001778483390808,-1.343306064605713,-1.0407428741455078
