Train/Entropy,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,_step,Time/Epoch,Train/PolicyStd,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Safety/EpCostShield,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Train/Epoch,_timestamp,Value/reward,TotalEnvSteps,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,Train/StopIter,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Time/FPS,Loss/Loss_reward_critic,_runtime,Train/PolicyRatio/Max,Time/Update,Metrics/EpRet,Safety/shield_adv_c,Value/Adv,Time/Rollout,Value/cost,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Time/Total,Train/KL
1.0008010864257812,0.7467569708824158,1.0052049160003662,0.7497733235359192,25,285.0606689453125,0.6622909903526306,0.07569822669029236,0.7497733235359192,500,31.950000762939453,0.7467569708824158,0.7497733235359192,0,0.00022499999613501132,1.0052049160003662,0,24,1746518146.5915432,4.297065258026123,500000.0,9.475918769836426,0.7467569708824158,40,19.457700729370117,0.008913380093872547,-0.4737145006656647,-2.4184913635253906,70.1604995727539,0.3564413785934448,7843.74699627,1.0052049160003662,180.73768615722656,24.35873031616211,NaN,0.37265533208847046,104.32292938232422,6.722352504730225,-0.10867565870285034,24.690000534057617,7551.41162109375,0.006807547528296709
0.9885736107826233,0.7628073692321777,1.0042855739593506,0.7663176655769348,26,290.92474365234375,0.6540682911872864,0.05614584684371948,0.7663176655769348,500,32.45000076293945,0.7628073692321777,0.7663176655769348,0,0.00022200000239536166,1.0042855739593506,0,25,1746518437.6146488,4.405238151550293,520000.0,8.18632698059082,0.7628073692321777,40,16.335575103759766,0.009443778544664383,-0.4175686538219452,-3.1221256256103516,68.74629974365234,0.36406803131103516,8127.982798904,1.0042855739593506,184.0068359375,22.95330047607422,NaN,-0.0792541652917862,106.91783905029297,6.6819868087768555,0.007626652717590332,22.280000686645508,7842.41552734375,0.007077798247337341
0.9887945652008057,0.7778447866439819,1.003975749015808,0.781728982925415,27,284.14654541015625,0.6542947888374329,0.009368896484375,0.781728982925415,500,17.75,0.7778447866439819,0.781728982925415,0,0.00021899999410379678,1.0039756298065186,0,26,1746518721.8509057,4.160619735717773,540000.0,5.794804096221924,0.7778447866439819,40,11.9700288772583,0.0085846446454525,-0.4081997573375702,-4.365546226501465,70.38621520996094,0.32523781061172485,8419.910573909,1.003975749015808,180.8884735107422,22.321035385131836,NaN,0.03125994652509689,103.2579574584961,4.3180060386657715,-0.0388302206993103,19.799999237060547,8126.66552734375,0.004650086164474487
0.9919335842132568,0.7918415069580078,1.005947232246399,0.796277642250061,28,291.8163146972656,0.6567591428756714,-2.73287296295166e-05,0.796277642250061,500,26.375,0.7918415069580078,0.796277642250061,0,0.00021600000036414713,1.005947232246399,0,27,1746519013.7780335,4.644209384918213,560000.0,7.053088188171387,0.7918415069580078,40,11.979199409484863,0.009215612895786762,-0.4082270860671997,0.0091705322265625,68.53627014160156,0.4278116226196289,8712.345602474,1.005947232246399,186.92239379882812,22.880678176879883,NaN,-0.053825248032808304,104.89378356933594,5.057878017425537,0.10257381200790405,13.930000305175781,8418.5732421875,0.005118297412991524
0.9833990335464478,0.8048877120018005,1.0047193765640259,0.8097179532051086,29,292.3306884765625,0.6510245203971863,0.026231706142425537,0.8097179532051086,500,9.425000190734863,0.8048877120018005,0.8097179532051086,0,0.00021300000662449747,1.0047193765640259,0,28,1746519306.213036,3.698026657104492,580000.0,3.4314165115356445,0.8048877120018005,40,5.549609184265137,0.009020240046083927,-0.38199537992477417,-6.429590225219727,68.41566467285156,0.19166897237300873,9005.63225339,1.0047193765640259,190.91143798828125,21.85372543334961,NaN,-0.05696447938680649,101.41918182373047,2.5849215984344482,-0.23614265024662018,13.640000343322754,8711.017578125,0.006508146412670612
0.9877222180366516,0.8170572519302368,1.003799319267273,0.8223053216934204,30,293.1815185546875,0.6537155508995056,0.035840243101119995,0.8223053216934204,500,17.274999618530273,0.8170572519302368,0.8223053216934204,0,0.0002099999983329326,1.003799319267273,0,29,1746519599.4998937,4.068117618560791,600000.0,4.190608978271484,0.8170572519302368,40,6.5972580909729,0.008483407087624073,-0.3461551368236542,1.0476489067077637,68.21712493896484,0.2597733736038208,9294.900677406,1.003799319267273,190.7494354248047,21.285898208618164,NaN,0.046768926084041595,102.43197631835938,2.997025489807129,0.06810440123081207,12.989999771118164,9004.30078125,0.005521468352526426
0.9889428615570068,0.8284733295440674,1.0035303831100464,0.8344257473945618,31,289.1696472167969,0.6547476649284363,0.062042236328125,0.8344257473945618,500,32.724998474121094,0.8284733295440674,0.8344257473945618,0,0.00020700000459328294,1.0035302639007568,0,30,1746519888.768735,4.375746250152588,620000.0,5.7495622634887695,0.8284733295440674,40,10.254262924194336,0.009699606336653233,-0.2841129004955292,3.6570048332214355,69.1635513305664,0.27252495288848877,9582.180726,1.0035303831100464,183.0504608154297,21.503250122070312,NaN,0.03187250345945358,106.11907958984375,4.57319450378418,0.012751579284667969,14.90999984741211,9293.57421875,0.00645080953836441
0.990795910358429,0.8392667174339294,1.0044164657592773,0.8457976579666138,32,287.1828918457031,0.6560078263282776,-0.08323314785957336,0.8457976579666138,500,16.274999618530273,0.8392667174339294,0.8457976579666138,0,0.00020399999630171806,1.0044164657592773,0,31,1746520176.0486424,4.397028923034668,640000.0,4.685884475708008,0.8392667174339294,40,10.230432510375977,0.009011182934045792,-0.36734604835510254,-0.023830413818359375,69.64203643798828,0.31255170702934265,9864.269800557,1.0044164657592773,185.7467803955078,23.376609802246094,NaN,-0.14342857897281647,101.43603515625,3.174011707305908,0.04002675414085388,17.6299991607666,9580.8564453125,0.005526786670088768
0.9916651844978333,0.849489688873291,1.0045266151428223,0.8565471172332764,33,281.9871520996094,0.6562414765357971,0.012977123260498047,0.8565471172332764,500,19.024999618530273,0.849489688873291,0.8565471172332764,0,0.0002010000025620684,1.0045264959335327,0,32,1746520458.1376026,4.743095874786377,660000.0,4.964456081390381,0.849489688873291,40,9.666245460510254,0.009293675422668457,-0.3543689250946045,-0.5641870498657227,70.92522430419922,0.35107550024986267,10153.322074136,1.0045266151428223,179.7495880126953,23.89321517944336,NaN,0.021940555423498154,102.23748779296875,3.4228382110595703,0.03852379322052002,17.309999465942383,9862.9384765625,0.008539245463907719
0.9972403645515442,0.8589805364608765,1.0048611164093018,0.8666029572486877,34,288.96820068359375,0.659507155418396,0.023506581783294678,0.8666029572486877,500,12.725000381469727,0.8589805364608765,0.8666029572486877,0,0.00019799999427050352,1.0048611164093018,0,33,1746520747.1900492,4.3530802726745605,680000.0,3.096421957015991,0.8589805364608765,40,4.9000244140625,0.008577548898756504,-0.3308623433113098,-4.766221046447754,69.2117691040039,0.24201440811157227,10437.955776417,1.0048611164093018,187.1597137451172,22.503095626831055,NaN,-0.11458182334899902,101.80841064453125,2.322815179824829,-0.1090610921382904,7.820000171661377,10152.009765625,0.004645181819796562
0.985885500907898,0.867823600769043,1.005865454673767,0.8760250806808472,35,284.54266357421875,0.6520816683769226,0.010510802268981934,0.8760250806808472,500,12.524999618530273,0.867823600769043,0.8760250806808472,0,0.00019500000053085387,1.005865454673767,0,34,1746521031.8240392,4.4320807456970215,700000.0,2.8244450092315674,0.867823600769043,40,4.658346176147461,0.009146875701844692,-0.3203515410423279,-0.24167823791503906,70.2882308959961,0.2485504001379013,10729.419049771,1.005865454673767,183.59689331054688,22.22614288330078,NaN,-0.014952700585126877,100.9456558227539,1.9742391109466553,0.0065359920263290405,8.59000015258789,10436.6337890625,0.006557262968271971
0.984194278717041,0.8760145902633667,1.0053420066833496,0.8847892880439758,36,291.3697509765625,0.6506980657577515,0.01215389370918274,0.8847892880439758,500,8.625,0.8760145902633667,0.8847892880439758,0,0.00019200000679120421,1.0053420066833496,0,35,1746521323.286402,4.153609275817871,720000.0,2.1729817390441895,0.8760145902633667,40,3.705451250076294,0.0090635372325778,-0.30819764733314514,-0.952894926071167,68.64130401611328,0.22370263934135437,11008.188600921,1.0053420066833496,189.76429748535156,21.596782684326172,NaN,-0.08647766709327698,101.60533142089844,1.4801428318023682,-0.024847760796546936,5.880000114440918,10728.087890625,0.005781123880296946
0.9766833186149597,0.8836575746536255,1.0064027309417725,0.8929458260536194,37,278.6664123535156,0.6452246308326721,-0.051190346479415894,0.8929458260536194,500,8.175000190734863,0.8836575746536255,0.8929458260536194,0,0.00018899999849963933,1.0064027309417725,0,36,1746521602.0563796,4.585439682006836,740000.0,3.1580004692077637,0.8836575746536255,40,4.801910877227783,0.009632725268602371,-0.35938799381256104,1.0964596271514893,71.77040100097656,0.29024821519851685,11291.756472007,1.0064027309417725,178.5513916015625,22.242650985717773,NaN,0.30236926674842834,100.11490631103516,1.851828694343567,0.06654557585716248,7.78000020980835,11006.861328125,0.007184080313891172
0.9648200869560242,0.8908330202102661,1.0056798458099365,0.9010075330734253,38,283.4613952636719,0.6372016072273254,0.03283014893531799,0.9010075330734253,500,29.25,0.8908330202102661,0.9010075330734253,0,0.00018600000475998968,1.0056798458099365,0,37,1746521885.6238673,4.673635959625244,760000.0,5.758950233459473,0.8908330202102661,40,10.039410591125488,0.00970502570271492,-0.32655784487724304,5.237499713897705,70.55634307861328,0.3339085578918457,11574.61207245,1.0056798458099365,181.06329345703125,23.629985809326172,NaN,-0.05619382485747337,102.39795684814453,3.1479625701904297,0.04366034269332886,9.039999961853027,11290.4208984375,0.00644035916775465
0.9703876972198486,0.8975914716720581,1.0060354471206665,0.9085468649864197,39,282.74658203125,0.6407685279846191,-0.02831360697746277,0.9085468649864197,500,9.100000381469727,0.8975914716720581,0.9085468649864197,0,0.0001829999964684248,1.0060354471206665,0,38,1746522168.479685,4.481738090515137,780000.0,3.54351806640625,0.8975914716720581,40,5.395080089569092,0.00911218486726284,-0.3548714518547058,-4.6443305015563965,70.7347183227539,0.3131341338157654,11856.280601384,1.0060354471206665,182.8062286376953,24.423908233642578,NaN,0.16245833039283752,99.94027709960938,1.9717023372650146,-0.020774424076080322,9.329999923706055,11573.2802734375,0.005312779452651739
0.9718512296676636,0.9039329886436462,1.005995273590088,0.9155780673027039,40,281.5566101074219,0.6419380903244019,0.009002745151519775,0.9155780673027039,500,7.574999809265137,0.9039329886436462,0.9155780673027039,0,0.00018000000272877514,1.0059951543807983,0,39,1746522450.1484716,4.396544456481934,800000.0,3.026921033859253,0.9039329886436462,40,5.442903518676758,0.008852814324200153,-0.34586870670318604,0.047823429107666016,71.03367614746094,0.2546508312225342,12145.05256843,1.005995273590088,181.17274475097656,23.313861846923828,NaN,0.06924382597208023,100.3837661743164,1.743646502494812,-0.0584833025932312,7.739999771118164,11854.9423828125,0.006439828313887119
0.9610143303871155,0.9098690748214722,1.004410982131958,0.9224132299423218,41,288.6847229003906,0.6348662376403809,0.0635230541229248,0.9224132299423218,500,19.375,0.9098690748214722,0.9224132299423218,0,0.00017699999443721026,1.004410982131958,0,40,1746522738.9206526,4.898473262786865,820000.0,3.1603782176971436,0.9098690748214722,40,7.905521392822266,0.00946384109556675,-0.28234565258026123,2.462617874145508,69.27973175048828,0.3162209689617157,12436.026154861,1.004410982131958,183.87718200683594,24.17354965209961,NaN,-0.025492794811725616,104.80746459960938,1.7339882850646973,0.06157013773918152,6.639999866485596,12143.736328125,0.006660302635282278
