Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Time/Update,Safety/shield_violation,Metrics/LagrangeMultiplier,_timestamp,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Value/Adv,Metrics/EpLen,Time/Total,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Train/Epoch,Misc/xHx,Metrics/EpRet,Loss/Loss_pi,Time/FPS,_runtime,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Train/PolicyRatio/Std,Time/Epoch,Loss/Loss_cost_critic,Misc/Alpha,Time/Rollout,Train/PolicyRatio/Max,Safety/EpCostShield,Misc/H_inv_g,Train/LR,Value/reward,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Train/Entropy,Misc/gradient_norm,Train/StopIter,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Value/cost,Misc/FinalStepNorm,Train/KL,Train/PolicyRatio
0.04500000178813934,0.04500000178813934,22.816558837890625,-0.13794760406017303,0.03599999472498894,1746496526.5318148,0.005110559053719044,2.5657742023468018,-7.057189943537878e-09,1000,140.07818603515625,-0.002460593357682228,0,0.03599999472498894,1,0.005110559053719044,0.03599999472498894,0,0.0015202561626210809,-0.541326642036438,-0.03768174350261688,142.7782745361328,254.797180208,-0.03768174350261688,1,0.0001543698599562049,140.07733154296875,2.5657742023468018,3.627063512802124,117.26075744628906,0.9997817277908325,15.350000381469727,0.046824708580970764,0,-0.023001281544566154,9.600000381469727,0.04500000178813934,20000.0,1.4644007682800293,0.05104120448231697,10,0.9997817277908325,0,1.0470503568649292,-0.07218276709318161,0.16983619332313538,0.0004356190038379282,0.9997816681861877
0.07466709613800049,0.07466709613800049,23.260826110839844,0.18301977217197418,0.06929855048656464,1746496640.435791,-0.0025201428215950727,-1.4591530561447144,4.959106458812812e-09,1000,253.95602416992188,-0.00627379585057497,0,0.06929855048656464,2,0.002590416232123971,0.06929855048656464,1,0.0010826039360836148,-0.5141199827194214,-0.4733515679836273,175.71530151367188,375.265946701,-0.43566982448101044,1,0.0017197037814185023,113.82048034667969,1.1066211462020874,4.298116683959961,90.55961608886719,1.002432107925415,4.349999904632568,0.06651461124420166,0,-0.029334839433431625,5.5,0.07466709613800049,40000.0,1.51567804813385,0.027051959186792374,10,1.002432107925415,0,1.1023212671279907,0.08133010566234589,0.28588756918907166,0.0003152222197968513,1.0024319887161255
0.10100098699331284,0.10100098699331284,22.996633529663086,0.7686193585395813,0.10305441915988922,1746496760.9044597,-0.000442305114120245,5.039716362953186,-1.4495848965623281e-08,1000,374.4437561035156,1.5916637182235718,0,0.10305441915988922,3,0.002148111118003726,0.10305441915988922,2,0.0024734411854296923,-0.5178707838058472,-0.384305864572525,166.10694885253906,491.94521404,0.0890457034111023,1,0.00011565095337573439,120.40436553955078,6.146337509155273,2.8435659408569336,97.40769958496094,1.0001635551452637,81.75,0.09103899449110031,0,-0.034084901213645935,7.150000095367432,0.10100098699331284,60000.0,1.5252447128295898,0.06502807140350342,10,1.0001635551452637,0,1.112850308418274,0.29299312829971313,0.25887539982795715,0.0004896547761745751,1.0001635551452637
0.12550102174282074,0.12550102174282074,22.988662719726562,1.8263353109359741,0.13723021745681763,1746496877.5838242,0.001133230049163103,-0.7266201972961426,-4.577636492086867e-09,1000,491.1281433105469,0.30501213669776917,0,0.13723021745681763,4,0.003281341167166829,0.13723021745681763,3,0.0013776773121207952,-0.5280628204345703,-0.44928374886512756,171.49899291992188,618.326545838,-0.06497788429260254,1,0.0013421804178506136,116.61875915527344,5.419717311859131,3.810128927230835,93.63007354736328,1.001898169517517,13.25,0.07423662394285202,0,-0.035250820219516754,7.900000095367432,0.12550102174282074,80000.0,1.5290145874023438,0.043761249631643295,10,1.001898169517517,0,1.1175240278244019,0.5807976126670837,0.28285109996795654,0.00038601679261773825,1.001898169517517
0.1533050239086151,0.1533050239086151,22.89655876159668,3.465754985809326,0.17125114798545837,1746497003.9651868,-0.0014765283558517694,4.42219877243042,-2.2888182460434336e-09,1000,617.4986572265625,0.8677434921264648,0,0.17125114798545837,5,0.0018048128113150597,0.17125114798545837,4,0.002588211791589856,-0.3376106023788452,-0.3166251480579376,158.33816528320312,744.834657552,0.13265860080718994,1,0.0011625224724411964,126.31193542480469,9.84191608428955,2.7798044681549072,103.41535186767578,1.0016441345214844,107.3499984741211,0.11621071398258209,0,-0.037033725529909134,14.90999984741211,0.1533050239086151,100000.0,1.554768443107605,0.03770853951573372,10,1.0016441345214844,0,1.1486423015594482,0.5974781513214111,0.3230430781841278,0.00031321431742981076,1.0016441345214844
0.18331566452980042,0.18331566452980042,22.674331665039062,6.012363433837891,0.2054842859506607,1746497130.4731941,0.0010257011745125055,3.6643571853637695,-1.2207030941624453e-08,1000,744.0144653320312,-1.2062370777130127,0,0.2054842859506607,6,0.002830513985827565,0.2054842859506607,5,0.002396578202024102,-0.10765888541936874,-0.38215693831443787,158.1707305908203,869.07293965,-0.06553179025650024,1,0.0014409726718440652,126.44564056396484,13.50627326965332,2.888805389404297,103.77128601074219,1.0020378828048706,125.25,0.11475948244333267,0,-0.02326580509543419,17.75,0.18331566452980042,120000.0,1.5638118982315063,0.03626161068677902,10,1.0020378828048706,0,1.1588330268859863,1.177779197692871,0.3315178155899048,0.00031784779275767505,1.0020378828048706
0.21386510133743286,0.21386510133743286,22.74590492248535,3.8967020511627197,0.2399216890335083,1746497254.7114165,-0.0008938821265473962,-5.5351433753967285,0.0,1000,868.2568359375,-0.03983007371425629,0,0.2399216890335083,7,0.001936631859280169,0.2399216890335083,6,0.0027846619486808777,0.06497783958911896,-0.30357444286346436,161.0565948486328,994.727621538,0.07858249545097351,1,0.0014659236185252666,124.17994689941406,7.971129894256592,2.679957866668701,101.43400573730469,1.0020731687545776,63.70000076293945,0.11221669614315033,0,-0.008741708472371101,22.020000457763672,0.21386510133743286,140000.0,1.5987807512283325,0.04085985943675041,10,1.0020731687545776,0,1.201248288154602,1.0737533569335938,0.3007360100746155,0.0003127832314930856,1.0020731687545776
0.2452629804611206,0.2452629804611206,23.428091049194336,4.223041534423828,0.27468401193618774,1746497380.3660955,-0.00012084678746759892,2.5562500953674316,-6.103515470812226e-09,1000,993.90185546875,0.7402806282043457,0,0.27468401193618774,8,0.00181578507181257,0.27468401193618774,7,0.002521676477044821,0.2620914876461029,-0.3890162408351898,159.253662109375,1115.597019363,-0.08544179797172546,1,0.001124084577895701,125.5858154296875,10.527379989624023,2.8162386417388916,102.1576919555664,1.0015897750854492,76.4000015258789,0.11780893802642822,0,-0.002604658482596278,25.700000762939453,0.2452629804611206,160000.0,1.6096100807189941,0.07198918610811234,10,1.0015897750854492,0,1.2145625352859497,1.3923532962799072,0.33177807927131653,0.00029873705352656543,1.0015897750854492
0.27622637152671814,0.27622637152671814,22.586341857910156,5.0486626625061035,0.3099227249622345,1746497501.2356079,0.0015599679900333285,-2.1341066360473633,-2.2888182460434336e-09,1000,1114.7801513671875,0.6105565428733826,0,0.3099227249622345,9,0.0033757530618458986,0.3099227249622345,8,0.0028135604225099087,0.4416041970252991,-0.3167130649089813,165.54843139648438,1237.601984196,0.0723031759262085,1,0.0014070303877815604,120.81057739257812,8.39327335357666,2.6661593914031982,98.22421264648438,1.0019898414611816,47.54999923706055,0.1044616773724556,0,0.007201354950666428,27.229999542236328,0.27622637152671814,180000.0,1.6441646814346313,0.057395968586206436,10,1.0019898414611816,0,1.2578920125961304,1.014936923980713,0.2785114645957947,0.00033020463888533413,1.0019898414611816
0.3078264892101288,0.3078264892101288,22.853717803955078,5.116060256958008,0.34557026624679565,1746497623.2405298,8.248467929661274e-05,-1.2746529579162598,-3.051757735406113e-09,1000,1236.7757568359375,1.0534136295318604,0,0.34557026624679565,10,0.0034582377411425114,0.34557026624679565,9,0.0019033413846045732,0.43497300148010254,-0.37889084219932556,164.01844787597656,1361.682560498,-0.06217777729034424,1,0.001986915012821555,121.9375,7.1186203956604,3.2415707111358643,99.08375549316406,1.0028098821640015,72.44999694824219,0.10520890355110168,0,0.013389358296990395,23.43000030517578,0.3078264892101288,200000.0,1.6763620376586914,0.03161142021417618,10,1.0028098821640015,0,1.2984637022018433,1.8357625007629395,0.34104210138320923,0.00023574760416522622,1.0028098821640015
0.33885493874549866,0.33885493874549866,23.238666534423828,5.2861833572387695,0.3812901973724365,1746497747.321057,-0.0013883407227694988,-3.4533638954162598,5.340575981449547e-09,1000,1360.866943359375,-0.7718987464904785,0,0.3812901973724365,11,0.0020698970183730125,0.3812901973724365,10,0.0025098565965890884,0.39450645446777344,-0.4240591526031494,161.2633056640625,1481.751194373,-0.04516831040382385,1,0.0004048907139804214,124.02078247070312,3.6652565002441406,2.822862148284912,100.7820816040039,1.0005725622177124,44.29999923706055,0.11211389303207397,0,0.015910042449831963,19.700000762939453,0.33885493874549866,220000.0,1.6985903978347778,0.06426368653774261,10,1.0005725622177124,0,1.3288129568099976,1.6733201742172241,0.3164820671081543,0.00030006971792317927,1.0005725622177124
0.36996355652809143,0.36996355652809143,22.716876983642578,4.039657115936279,0.41699135303497314,1746497867.3897188,0.0037292432971298695,3.0543594360351562,-4.577636492086867e-09,1000,1480.9188232421875,-1.391076683998108,0,0.41699135303497314,12,0.005799140315502882,0.41699135303497314,11,0.00311395525932312,0.30357009172439575,-0.33071696758270264,166.6754913330078,1602.184626724,0.09334218502044678,1,0.0015957921277731657,119.99364471435547,6.719615936279297,2.5343005657196045,97.27674865722656,1.0022567510604858,56.650001525878906,0.1192706823348999,0,0.01909162662923336,18.90999984741211,0.36996355652809143,240000.0,1.740120530128479,0.050486572086811066,10,1.0022567510604858,0,1.3852195739746094,1.5112528800964355,0.30226776003837585,0.00029252844979055226,1.0022567510604858
0.4012375771999359,0.4012375771999359,22.73000717163086,4.212945938110352,0.4526699483394623,1746497987.8231804,-0.001960247755050659,-0.9980792999267578,3.8146971692576415e-10,1000,1601.363525390625,-0.9838484525680542,0,0.4526699483394623,13,0.003838892560452223,0.4526699483394623,12,0.0020592757500708103,0.2809980809688568,-0.3717823922634125,166.15113830566406,1725.543209081,-0.04106542468070984,1,0.0008145018946379423,120.3723373413086,5.721536636352539,3.116425037384033,97.64229583740234,1.0011519193649292,58.79999923706055,0.1026214063167572,0,0.01555762067437172,18.860000610351562,0.4012375771999359,260000.0,1.7735905647277832,0.042609602212905884,10,1.0011519193649292,0,1.4316860437393188,1.4140429496765137,0.3198119103908539,0.00025753010413609445,1.0011519193649292
