_step,Time/Epoch,Loss/Loss_pi,Misc/AcceptanceStep,Metrics/EpLen,Train/Epoch,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Time/FPS,Train/KL,Value/reward,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Misc/FinalStepNorm,Metrics/EpRet,Metrics/EpCost,Time/Update,_timestamp,Metrics/LagrangeMultiplier/Std,Misc/gradient_norm,Value/Adv,Misc/H_inv_g,TotalEnvSteps,Train/Entropy,Train/LR,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,_runtime,Value/cost,Misc/Alpha,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Time/Total,Misc/xHx,Time/Rollout,Train/StopIter
43,125.3449935913086,-0.05574500560760498,1,500,42,-0.4268527030944824,0.9971960186958313,1.435744285583496,5.756139278411865,159.5596160888672,0.00021559454035013914,-0.7229543924331665,1.00090491771698,1.00090491771698,1.435744285583496,0.3489758372306824,-0.8548343181610107,24.149999618530273,9.338224411010742,1743334632.8080573,0,0.27922534942626953,-3.6239622414058204e-09,1.5120373964309692,860000.0,1.4071440696716309,0,5.621140480041504,0.000639845326077193,1.435744285583496,5550.734164138,6.434067249298096,0.2307984083890915,1.00090491771698,0.4315981864929199,0.011210933327674866,5423.94677734375,0.37546059489250183,116.00675201416016,10
44,125.81824493408203,-0.04725389555096626,1,500,43,0.4514150619506836,1.004140019416809,1.4682705402374268,4.764401912689209,158.95945739746094,0.00022092252038419247,-0.5695178508758545,0.999721884727478,0.9997218251228333,1.4682705402374268,0.3471440076828003,0.7261242866516113,17.079999923706055,9.40145206451416,1743334758.685736,0,0.2531023621559143,-9.155272984173735e-09,1.3326328992843628,880000.0,1.4131770133972168,0,6.0725555419921875,0.0001966852869372815,1.4682705402374268,5675.920841954,5.520000457763672,0.2604948580265045,0.999721884727478,-0.9917373657226562,0.008491110056638718,5549.82763671875,0.2947349548339844,116.4167709350586,10
45,125.11190795898438,-0.0874130129814148,1,500,44,0.6296849250793457,1.0031452178955078,1.500948190689087,12.726701736450195,159.8568878173828,0.00021410574845504016,-0.32045817375183105,1.001096487045288,1.0010963678359985,1.500948190689087,0.35253602266311646,1.7052346467971802,32.61000061035156,9.397571563720703,1743334883.8724213,0,0.4510479271411896,-1.1444091230217168e-09,2.47770619392395,900000.0,1.4114974737167358,0,6.702240467071533,0.000775221036747098,1.500948190689087,5800.950876562,6.498157024383545,0.14228321611881256,1.001096487045288,7.962299823760986,-0.04015911743044853,5675.00048828125,0.9879220724105835,115.71430969238281,10
46,124.96736145019531,-0.06824681162834167,1,500,45,-1.3263134956359863,1.004439353942871,1.5340144634246826,5.429635047912598,160.04177856445312,0.00021872884826734662,0.20616933703422546,1.0031421184539795,1.00314199924469,1.5340144634246826,0.34727099537849426,2.825167179107666,35.650001525878906,9.304250717163086,1743335008.9024866,0,0.3588547110557556,9.155272984173735e-09,1.92609441280365,920000.0,1.41244637966156,0,5.375926971435547,0.0022217007353901863,1.5340144634246826,5925.924884629,7.737922668457031,0.18029801547527313,1.0031421184539795,-7.297066688537598,0.01916620135307312,5800.0419921875,0.61524498462677,115.66309356689453,10
47,124.92507934570312,-0.05691598728299141,1,500,46,0.5097641944885254,1.0053256750106812,1.5671327114105225,5.205771446228027,160.09596252441406,0.00022022992197889835,0.3643862009048462,1.0012702941894531,1.0012702941894531,1.5671327114105225,0.3461444079875946,2.583967924118042,32.099998474121094,9.425536155700684,1743335133.8764231,0,0.29785630106925964,3.8146971692576415e-10,1.6027350425720215,940000.0,1.4134441614151,0,5.885691165924072,0.0008982336148619652,1.5671327114105225,6051.779706009,6.51666784286499,0.21597109735012054,1.0012702941894531,-0.2238636016845703,0.011330824345350266,5925.0283203125,0.4287841022014618,115.49951934814453,10
48,125.80475616455078,-0.07393284887075424,1,500,47,0.43640661239624023,0.9951546788215637,1.6000043153762817,7.393758773803711,158.97650146484375,0.00021845837181899697,0.2494790107011795,1.0000553131103516,1.0000553131103516,1.6000043153762817,0.35107874870300293,1.5225982666015625,28.649999618530273,9.336569786071777,1743335259.7313268,0,0.3781735897064209,3.051757735406113e-09,2.1094448566436768,960000.0,1.4033946990966797,0,6.3220977783203125,3.9112273952923715e-05,1.6000043153762817,6177.690449168,5.703614234924316,0.16643181443214417,1.0000553131103516,2.1879873275756836,-0.017016861587762833,6050.8818359375,0.7220335006713867,116.4681625366211,10
49,125.84297180175781,-0.0757061168551445,1,500,48,-1.2442288398742676,0.9950886368751526,1.6327333450317383,4.9369916915893555,158.92822265625,0.00020308179955463856,0.411027193069458,0.9988522529602051,0.9988522529602051,1.6327333450317383,0.3534697890281677,-0.36565834283828735,29.5,9.386648178100586,1743335385.6420617,0,0.3736740052700043,-3.051757735406113e-09,2.0799529552459717,980000.0,1.4038385152816772,0,5.077868938446045,0.0008116078097373247,1.6327333450317383,6303.278977817,5.7685136795043945,0.169941246509552,0.9988522529602051,-2.4567670822143555,-0.0017732679843902588,6176.7763671875,0.6925201416015625,116.456298828125,10
50,125.5374526977539,-0.07610607147216797,1,500,49,0.9580264091491699,1.0054746866226196,1.6652367115020752,7.657514572143555,159.3150177001953,0.00021791660401504487,0.25129497051239014,1.001382827758789,1.001382827758789,1.6652367115020752,0.34698963165283203,-2.043834924697876,28.34000015258789,9.360276222229004,1743335511.2305539,0,0.3959718346595764,-2.6702879907247734e-09,2.120194673538208,1000000.0,1.4141559600830078,0,6.035895347595215,0.0009778630919754505,1.6652367115020752,6431.970390425,7.511940002441406,0.16365931928157806,1.001382827758789,2.720522880554199,-0.000399954617023468,6302.38037109375,0.7467041015625,116.1771469116211,10
51,128.62445068359375,-0.07807087898254395,1,500,50,-0.7971291542053223,1.009198784828186,1.698235273361206,7.386430263519287,155.49143981933594,0.00018795668438542634,0.23967228829860687,0.9985761642456055,0.9985761642456055,1.698235273361206,0.36251989006996155,-2.5722200870513916,36.38999938964844,9.29752254486084,1743335639.921983,0,0.3738587498664856,-1.5258788677030566e-09,2.24403715133667,1020000.0,1.4179086685180664,0,5.238766193389893,0.0010068039409816265,1.698235273361206,6558.081472207,6.473388195037842,0.16154807806015015,0.9985761642456055,-0.2710843086242676,-0.0019648075103759766,6431.056640625,0.766348659992218,119.326904296875,10
52,126.04059600830078,-0.1003299131989479,1,500,51,3.397148609161377,1.0146842002868652,1.7327113151550293,10.55929946899414,158.6790313720703,0.00021443325385916978,0.20850585401058197,1.00083327293396,1.0008331537246704,1.7327113151550293,0.34861302375793457,0.661307692527771,49.54999923706055,9.43396282196045,1743335766.033015,0,0.523284912109375,3.8146971692576415e-10,2.7008886337280273,1040000.0,1.4235445261001587,0,8.63591480255127,0.0005891567561775446,1.7327113151550293,6683.209283081,8.819319725036621,0.12907345592975616,1.00083327293396,3.1728692054748535,-0.02225903421640396,6557.16455078125,1.2004833221435547,116.60660552978516,10
53,125.058349609375,-0.08194033056497574,1,500,52,-1.6505632400512695,1.015365481376648,1.7681547403335571,7.920194149017334,159.92535400390625,0.00023381802020594478,0.3387356400489807,0.9988095164299011,0.9988095164299011,1.7681547403335571,0.3411470651626587,1.0296076536178589,45.380001068115234,9.332734107971191,1743335891.1608925,0,0.4526594877243042,-6.103515470812226e-09,2.2112905979156494,1060000.0,1.4240354299545288,0,6.9853515625,0.000841813045553863,1.7681547403335571,6808.609964939,9.795524597167969,0.1542750895023346,0.9988095164299011,-2.6391053199768066,0.018389582633972168,6682.2958984375,0.8403077125549316,115.7255859375,10
54,125.34825134277344,-0.0896533951163292,1,500,53,0.6255865097045898,1.0139845609664917,1.804216742515564,6.326797008514404,159.55548095703125,0.00022366252960637212,0.2794246971607208,0.9984089732170105,0.9984089732170105,1.804216742515564,0.34395572543144226,0.6066870093345642,42.459999084472656,9.393285751342773,1743336016.5615218,0,0.4528735280036926,-3.051757735406113e-09,2.414860248565674,1080000.0,1.42263662815094,0,7.61093807220459,0.0011250398820266128,1.804216742515564,6933.441443396,8.742907524108887,0.14243297278881073,0.9984089732170105,-1.5933971405029297,-0.007713064551353455,6807.71044921875,0.9858455657958984,115.95494079589844,10
55,124.76846313476562,-0.1048913300037384,1,500,54,-1.1575407981872559,1.0117863416671753,1.841437578201294,12.782388687133789,160.2969207763672,0.00020720114116556942,-0.0584733821451664,0.9999649524688721,0.9999649524688721,1.841437578201294,0.3548813760280609,-0.5307415127754211,50.7599983215332,9.450716972351074,1743336141.393029,0,0.5398139953613281,4.959106458812812e-09,2.9408202171325684,1100000.0,1.4211007356643677,0,6.453397274017334,2.4782346372376196e-05,1.841437578201294,7058.540938038,6.341648578643799,0.12067427486181259,0.9999649524688721,6.455591678619385,-0.01523793488740921,6932.52978515625,1.3734111785888672,115.31771850585938,10
56,125.02828216552734,-0.06759361177682877,1,500,55,0.723114013671875,1.0154074430465698,1.8790459632873535,7.039529800415039,159.96380615234375,0.0002153622917830944,0.07116876542568207,1.002701759338379,1.002701759338379,1.8790459632873535,0.347710520029068,1.459254503250122,42.47999954223633,9.376630783081055,1743336266.49253,0,0.3541664183139801,-3.051757735406113e-09,1.8512532711029053,1120000.0,1.4249814748764038,0,7.176511287689209,0.0019104322418570518,1.8790459632873535,7184.005535315,7.803696155548096,0.18782438337802887,1.002701759338379,-5.74285888671875,0.03729771822690964,7057.625,0.5669256448745728,115.65162658691406,10
57,125.3942642211914,-0.0710790827870369,1,500,56,-2.129216194152832,1.017661690711975,1.9162490367889404,5.280187606811523,159.49693298339844,0.0002203082840424031,0.2530844509601593,1.0019598007202148,1.0019598007202148,1.9162490367889404,0.3486804664134979,1.783085823059082,33.150001525878906,9.326878547668457,1743336391.957111,0,0.3753046691417694,-1.5258788677030566e-09,1.9693608283996582,1140000.0,1.4271057844161987,0,5.047295093536377,0.0013858445454388857,1.9162490367889404,7309.572912153,7.55249547958374,0.17705261707305908,1.0019598007202148,-1.7593421936035156,-0.00348547101020813,7183.08935546875,0.6380067467689514,116.06732177734375,10
58,125.48316192626953,-0.09236403554677963,1,500,57,2.4229016304016113,1.0220838785171509,1.9531551599502563,11.780750274658203,159.38392639160156,0.00020314288849476725,0.36360782384872437,0.9997950792312622,0.9997950196266174,1.9531551599502563,0.3543122410774231,1.4748470783233643,33.95000076293945,9.213260650634766,1743336517.524499,0,0.4755241572856903,2.0980834847250662e-09,2.6015591621398926,1160000.0,1.4316787719726562,0,7.470196723937988,0.00014492897025775164,1.9531551599502563,7431.496908338,7.01768684387207,0.13619226217269897,0.9997950792312622,6.50056266784668,-0.021284952759742737,7308.64208984375,1.0782639980316162,116.26988220214844,10
59,121.87175750732422,-0.08626272529363632,1,500,58,2.967924118041992,1.0238596200942993,1.9903078079223633,10.811116218566895,164.10693359375,0.00020428653806447983,0.208647221326828,1.0025838613510132,1.0025838613510132,1.9903078079223633,0.35568612813949585,0.8475343585014343,40.290000915527344,9.067157745361328,1743336639.4485133,0,0.4491417407989502,-1.5258788677030566e-09,2.4181935787200928,1180000.0,1.4337773323059082,0,10.43812084197998,0.0018269815482199192,1.9903078079223633,7553.678570967,9.865056037902832,0.14708752930164337,1.0025838613510132,-0.9696340560913086,0.0061013102531433105,7430.5986328125,0.9244390726089478,112.8045654296875,10
60,122.11834716796875,-0.08979757875204086,1,500,59,-3.232438087463379,1.0216870307922363,2.0282270908355713,10.457608222961426,163.7755584716797,0.00022411835379898548,0.12646935880184174,0.9995710849761963,0.9995710849761963,2.0282270908355713,0.34503552317619324,0.9210825562477112,47.4900016784668,9.087291717529297,1743336761.6301656,0,0.4863991141319275,3.051757735406113e-09,2.4417953491210938,1200000.0,1.431846022605896,0,7.205682754516602,0.00030328871798701584,2.0282270908355713,7676.30311224,10.087712287902832,0.14130403101444244,0.9995710849761963,-0.35350799560546875,-0.003534853458404541,7552.76806640625,1.0016613006591797,113.03103637695312,10
61,122.55988311767578,-0.07743915915489197,1,500,60,-1.955493450164795,1.0158519744873047,2.065983772277832,6.177337646484375,163.18553161621094,0.00022305721358861774,0.3318102955818176,1.0011957883834839,1.0011957883834839,2.065983772277832,0.3462362289428711,0.8932478427886963,36.81999969482422,8.99907112121582,1743336884.2546906,0,0.41824012994766235,-7.629394005448376e-09,2.1580684185028076,1220000.0,1.4259432554244995,0,5.250189304351807,0.0008455219794996083,2.065983772277832,7800.075150458,7.93759822845459,0.16043803095817566,1.0011957883834839,-4.280270576477051,0.012358419597148895,7675.39208984375,0.7769898176193237,113.560791015625,10
62,123.71461486816406,-0.07418818771839142,1,500,61,-1.00773286819458,1.0171705484390259,2.1031172275543213,6.241000175476074,161.66238403320312,0.00018345692660659552,0.4385245144367218,1.0012964010238647,1.0012964010238647,2.1031172275543213,0.3646419644355774,3.1628432273864746,31.059999465942383,9.024116516113281,1743337008.0267866,0,0.3703581690788269,-6.103515470812226e-09,2.175114393234253,1240000.0,1.4276447296142578,0,4.242456436157227,0.0009167220559902489,2.1031172275543213,7922.759478668,6.190327167510986,0.16764265298843384,1.0012964010238647,0.06366252899169922,0.0032509714365005493,7799.1708984375,0.7116409540176392,114.69047546386719,10
63,122.62307739257812,-0.06382659822702408,1,500,62,2.6734061241149902,1.0190620422363281,2.138922691345215,5.513219833374023,163.1014404296875,0.00021755103080067784,0.46589383482933044,1.0033845901489258,1.0033845901489258,2.138922691345215,0.34878021478652954,1.5134453773498535,22.219999313354492,9.012080192565918,1743337130.7110932,0,0.3348343074321747,-4.577636492086867e-09,1.7384928464889526,1260000.0,1.4294418096542358,0,6.915862560272217,0.0023932666517794132,2.138922691345215,8045.365277796,7.907229900360107,0.20062217116355896,1.0033845901489258,-0.7277803421020508,0.01036158949136734,7921.8515625,0.49690359830856323,113.61097717285156,10
64,122.54984283447266,-0.08654221147298813,1,500,63,-0.316408634185791,1.0119454860687256,2.17405104637146,8.952750205993652,163.19891357421875,0.0002262720954604447,0.10295829176902771,1.0012688636779785,1.0012688636779785,2.17405104637146,0.3446763753890991,-0.0825154110789299,28.030000686645508,9.02031135559082,1743337253.3168874,0,0.47462502121925354,4.577636492086867e-09,2.459268808364868,1280000.0,1.4227958917617798,0,6.599453926086426,0.0008972220821306109,2.17405104637146,8166.889831065,7.071432590484619,0.14015400409698486,1.0012688636779785,3.439530372619629,-0.02271561324596405,8044.4609375,1.0181667804718018,113.52950286865234,10
65,121.46048736572266,-0.0903848186135292,1,500,64,-0.33541011810302734,1.0042680501937866,2.209453582763672,9.535521507263184,164.66261291503906,0.00022169266594573855,0.2494220733642578,1.000952124595642,1.000952124595642,2.209453582763672,0.3467342257499695,-2.6711623668670654,38.34000015258789,9.033733367919922,1743337374.841449,0,0.4931168854236603,3.051757735406113e-09,2.539278745651245,1300000.0,1.4150810241699219,0,6.264043807983398,0.0006732256733812392,2.209453582763672,8290.971424036,7.8717217445373535,0.13654831051826477,1.000952124595642,0.5827713012695312,-0.0038426071405410767,8165.98193359375,1.0726481676101685,112.4267349243164,10
66,124.02466583251953,-0.09288845211267471,1,500,65,-1.4654345512390137,1.0020688772201538,2.245765209197998,7.728575229644775,161.2582550048828,0.00022617301146965474,0.0635729655623436,1.0012128353118896,1.0012127161026,2.245765209197998,0.34436318278312683,0.43234556913375854,46.63999938964844,9.031881332397461,1743337498.9230337,0,0.5246559381484985,-3.051757735406113e-09,2.5653626918792725,1320000.0,1.4126137495040894,0,4.798609256744385,0.0008576040854677558,2.245765209197998,8412.827714538,8.84715461730957,0.134235680103302,1.0012128353118896,-1.8069462776184082,-0.002503633499145508,8290.0673828125,1.1099262237548828,114.99275970458984,10
67,121.80802917480469,-0.10412484407424927,1,500,66,3.0906143188476562,1.0039020776748657,2.2831034660339355,12.578953742980957,164.1927947998047,0.0002086992608383298,-0.10403759777545929,1.0011810064315796,1.0011810064315796,2.2831034660339355,0.35271722078323364,0.8361442685127258,49.65999984741211,9.042564392089844,1743337620.7793152,0,0.5335699915885925,6.103515470812226e-09,2.900979518890381,1340000.0,1.4137552976608276,0,7.889223575592041,0.0008350695134140551,2.2831034660339355,8535.104129295,9.519562721252441,0.12158557027578354,1.0011810064315796,4.850378513336182,-0.011236391961574554,8411.931640625,1.3529006242752075,112.76544189453125,10
68,122.22858428955078,-0.11863244324922562,1,500,67,0.08022451400756836,1.0090652704238892,2.3215038776397705,11.704731941223145,163.6278533935547,0.00023510456958319992,0.34558022022247314,1.0010088682174683,1.0010088682174683,2.3215038776397705,0.33934351801872253,0.18872833251953125,51.93000030517578,9.008790969848633,1743337743.0557592,0,0.6612604856491089,-9.155272984173735e-09,3.0778703689575195,1360000.0,1.4187651872634888,0,7.969448089599609,0.0007133494364097714,2.3215038776397705,8658.221358497,10.27318000793457,0.11025270074605942,1.0010088682174683,-0.8742218017578125,-0.014507599174976349,8534.2099609375,1.6453242301940918,113.21977233886719,10
69,123.0543441772461,-0.09030336141586304,1,500,68,-1.6805977821350098,1.007199764251709,2.3600540161132812,6.2698187828063965,162.52981567382812,0.00021786535216961056,-0.16848398745059967,0.9975303411483765,0.9975302815437317,2.3600540161132812,0.34930452704429626,-2.8072128295898438,41.84000015258789,8.993328094482422,1743337866.1729305,0,0.5045546293258667,-3.814697002724188e-09,2.5765421390533447,1380000.0,1.4172013998031616,0,6.2888503074646,0.0017463687108829618,2.3600540161132812,8780.924421212,9.946945190429688,0.13557104766368866,0.9975303411483765,-5.434913158416748,0.02832908183336258,8657.3115234375,1.0881683826446533,114.06098937988281,10
70,122.63494873046875,-0.10654622316360474,1,500,69,-0.6328186988830566,1.005905270576477,2.3994290828704834,11.464086532592773,163.0856475830078,0.000209567035199143,-0.11737260967493057,0.9999112486839294,0.9999112486839294,2.3994290828704834,0.3517252504825592,0.07124267518520355,50.959999084472656,9.023822784423828,1743337988.875991,0,0.5706593990325928,1.0681151962899094e-08,3.028836250305176,1400000.0,1.4158058166503906,0,5.656031608581543,6.277071224758402e-05,2.3994290828704834,8903.321457472,8.74499797821045,0.11612553894519806,0.9999112486839294,5.194267749786377,-0.0162428617477417,8780.009765625,1.4831138849258423,113.61109924316406,10
71,122.33531188964844,-0.09896411746740341,1,500,70,2.0304408073425293,1.0015305280685425,2.4393744468688965,7.316291809082031,163.48509216308594,0.00021257078333292156,-0.3664087951183319,0.9970366358757019,0.9970366358757019,2.4393744468688965,0.3541138768196106,0.4244833290576935,49.040000915527344,9.056085586547852,1743338111.2730775,0,0.5183397531509399,0.0,2.8412466049194336,1420000.0,1.4110771417617798,0,7.686472415924072,0.0020954569336026907,2.4393744468688965,9026.53567439,11.40019702911377,0.12463327497243881,0.9970366358757019,-4.147794723510742,0.0075821056962013245,8902.4140625,1.2875436544418335,113.2791976928711,10
72,123.16252136230469,-0.0761091411113739,1,500,71,-0.45804405212402344,0.9971306920051575,2.478353500366211,6.022634506225586,162.38706970214844,0.0002182716125389561,-0.017491420730948448,1.000549077987671,1.0005489587783813,2.478353500366211,0.3503437638282776,-1.1697211265563965,30.600000381469727,9.039117813110352,1743338234.4873066,0,0.40219518542289734,-4.577636492086867e-09,2.1420674324035645,1440000.0,1.4071687459945679,0,7.228428363800049,0.00038814436993561685,2.478353500366211,9149.713330204,8.895770072937012,0.16355402767658234,1.000549077987671,-1.2936573028564453,0.02285497635602951,9025.6376953125,0.7476657629013062,114.12338256835938,10
73,123.12052154541016,-0.09278446435928345,1,500,72,-2.370394229888916,0.9929242730140686,2.5162034034729004,10.338698387145996,162.4424591064453,0.00019829861412290484,-0.11350974440574646,0.9990432262420654,0.9990432262420654,2.5162034034729004,0.3586081266403198,-1.0067998170852661,27.510000228881836,9.099656105041504,1743338357.6649601,0,0.4887354373931885,-4.577636492086867e-09,2.6595757007598877,1460000.0,1.402737021446228,0,4.858034133911133,0.0006765412399545312,2.5162034034729004,9272.338727392,8.156641960144043,0.1348365992307663,0.9990432262420654,4.31606388092041,-0.016675323247909546,9148.80859375,1.1000549793243408,114.02084350585938,10
74,122.56348419189453,-0.08318846672773361,1,500,73,2.845165729522705,0.9902394413948059,2.5529942512512207,5.759592533111572,163.1807403564453,0.0002168045029975474,-0.18401093780994415,1.0014302730560303,1.0014301538467407,2.5529942512512207,0.34835174679756165,-0.15125492215156555,26.979999542236328,8.96937370300293,1743338480.2903204,0,0.4508759379386902,-6.103515470812226e-09,2.348266839981079,1480000.0,1.3995863199234009,0,7.703199863433838,0.001011299667879939,2.5529942512512207,9395.060140958,8.36227035522461,0.14834420382976532,1.0014302730560303,-4.579105854034424,0.009595997631549835,9271.4306640625,0.9088428616523743,113.59408569335938,10
75,122.66007232666016,-0.09571751207113266,1,500,74,-0.6251482963562012,0.9898865818977356,2.589503288269043,8.38546371459961,163.05224609375,0.0002109370252583176,-0.2841257154941559,0.9983546137809753,0.9983546137809753,2.589503288269043,0.3510604500770569,-0.7769784331321716,34.810001373291016,9.042366027832031,1743338603.0117226,0,0.5107483267784119,-3.8146971692576415e-10,2.6315701007843018,1500000.0,1.3993453979492188,0,7.078051567077637,0.0011634777765721083,2.589503288269043,9517.86928126,9.635580062866211,0.13340342044830322,0.9983546137809753,2.625871181488037,-0.012529045343399048,9394.150390625,1.1238181591033936,113.61768341064453,10
76,122.74048614501953,-0.0872422456741333,1,500,75,-2.5920047760009766,0.994480550289154,2.6253654956817627,5.879239082336426,162.94541931152344,0.00022755537065677345,-0.46343252062797546,1.0009483098983765,1.0009483098983765,2.6253654956817627,0.34182223677635193,-1.7131526470184326,30.170000076293945,8.987377166748047,1743338725.8208733,0,0.4659121632575989,6.866454960174906e-09,2.375798463821411,1520000.0,1.403907299041748,0,4.48604679107666,0.0006705282721668482,2.6253654956817627,9640.529100383,7.6097846031188965,0.14387677609920502,1.0009483098983765,-2.5062246322631836,0.008475266396999359,9516.9541015625,0.9661589860916138,113.75308990478516,10
77,122.59576416015625,-0.06283146142959595,1,500,76,1.2692747116088867,0.9915103316307068,2.659548282623291,4.443401336669922,163.1377716064453,0.00021818852110300213,-0.2528286278247833,1.0008399486541748,1.0008398294448853,2.659548282623291,0.350929856300354,1.0721169710159302,17.799999237060547,9.077588081359863,1743338848.4807146,0,0.3311670422554016,-1.5258788677030566e-09,1.7519129514694214,1540000.0,1.4000874757766724,0,5.755321502685547,0.0005939333932474256,2.659548282623291,9762.371867735,8.430512428283691,0.20031239092350006,1.0008399486541748,-1.435837745666504,0.024410784244537354,9639.619140625,0.4984416961669922,113.51815032958984,10
78,121.77816009521484,-0.10979411751031876,1,500,77,1.1342968940734863,0.9926571846008301,2.6934006214141846,8.6494779586792,164.23306274414062,0.00019539498316589743,-0.04642142355442047,0.9994158148765564,0.9994158148765564,2.6934006214141846,0.3584842085838318,0.4456388056278229,30.979999542236328,9.027498245239258,1743338970.323452,0,0.576870858669281,4.577636492086867e-09,3.1639647483825684,1560000.0,1.4009143114089966,0,6.889618396759033,0.0004130953166168183,2.6934006214141846,9884.75669178,7.902328014373779,0.11330220103263855,0.9994158148765564,4.206076622009277,-0.04696265608072281,9761.4609375,1.5579490661621094,112.75062561035156,10
79,122.318115234375,-0.11926645785570145,1,500,78,-1.115579605102539,0.9917042255401611,2.7285473346710205,11.812532424926758,163.50808715820312,0.0002152801607735455,-0.19643352925777435,0.9987707138061523,0.9987707138061523,2.7285473346710205,0.34960052371025085,-1.0545226335525513,50.0,9.074981689453125,1743339092.7083032,0,0.6571909785270691,8.01086397217432e-09,3.2920961380004883,1580000.0,1.3998655080795288,0,5.774038791656494,0.0008692647097632289,2.7285473346710205,10009.000763871,7.492968559265137,0.1061939001083374,0.9987707138061523,3.1630544662475586,-0.00947234034538269,9883.8427734375,1.773498773574829,113.24311065673828,10
80,124.19229888916016,-0.10851272195577621,1,500,79,-1.0535969734191895,0.9865202307701111,2.7656137943267822,8.290546417236328,161.04058837890625,0.0002295252779731527,0.07856160402297974,0.9980140924453735,0.9980140328407288,2.7656137943267822,0.34630876779556274,-1.709140658378601,60.2400016784668,9.057405471801758,1743339216.952369,0,0.5924743413925171,6.103515470812226e-09,3.0126655101776123,1600000.0,1.3946833610534668,0,4.720441818237305,0.001404276816174388,2.7656137943267822,10131.739805117,8.134958267211914,0.11495094746351242,0.9980140924453735,-3.5219860076904297,0.010753735899925232,10008.1015625,1.513578176498413,115.1348648071289,10
81,122.69049072265625,-0.10460367053747177,1,500,80,1.6576957702636719,0.9865674376487732,2.8032186031341553,9.315642356872559,163.01182556152344,0.0002131236979039386,0.013673407025635242,1.0002201795578003,1.0002201795578003,2.8032186031341553,0.35052111744880676,0.30858519673347473,45.5099983215332,9.052120208740234,1743339339.6913402,0,0.5697444677352905,-1.5258788677030566e-09,2.9115381240844727,1620000.0,1.3950330018997192,0,6.378137588500977,0.00015566236106678843,2.8032186031341553,10254.085514591,10.317626953125,0.12039036303758621,1.0002201795578003,1.0250959396362305,0.003909051418304443,10130.84375,1.379896640777588,113.63835144042969,10
82,122.2952880859375,-0.08724395185709,1,500,81,-2.018988609313965,0.9858696460723877,2.840683937072754,7.6591033935546875,163.53860473632812,0.00021410312911029905,-0.22204287350177765,0.9988105297088623,0.9988105297088623,2.840683937072754,0.3503073751926422,-0.5941434502601624,37.95000076293945,8.965229988098145,1743339462.0370953,0,0.47866523265838623,7.629394005448376e-09,2.5692617893218994,1640000.0,1.3951772451400757,0,4.359148979187012,0.0008410824812017381,2.840683937072754,10376.411785394,8.515459060668945,0.1363455355167389,0.9988105297088623,-1.656538963317871,0.017359718680381775,10253.189453125,1.0758411884307861,113.33003997802734,10
83,122.21642303466797,-0.11968525499105453,1,500,82,-0.3706245422363281,0.9781336784362793,2.8779678344726562,7.5717034339904785,163.64413452148438,0.0002201846073148772,-0.4573369026184082,1.0009722709655762,1.0009722709655762,2.8779678344726562,0.34934839606285095,-1.4501287937164307,37.290000915527344,8.95693588256836,1743339584.3633952,0,0.6392664313316345,9.155272984173735e-09,3.282696485519409,1660000.0,1.387332558631897,0,3.9885244369506836,0.0006874993559904397,2.8779678344726562,10499.188892828,7.329678058624268,0.10642116516828537,1.0009722709655762,-0.08739995956420898,-0.03244130313396454,10375.455078125,1.7659320831298828,113.25946807861328,10
84,122.72869873046875,-0.07929185032844543,1,500,83,1.4329090118408203,0.9758588671684265,2.914324998855591,8.0595064163208,162.9610595703125,0.00021029598428867757,-0.1272064745426178,1.0007274150848389,1.0007272958755493,2.914324998855591,0.3510536551475525,-0.7219141125679016,28.290000915527344,9.037108421325684,1743339707.1405125,0,0.4205996096134186,2.2888182460434336e-09,2.2452423572540283,1680000.0,1.3851852416992188,0,5.421433448791504,0.0005142477457411587,2.914324998855591,10622.186505952,5.3032307624816895,0.15635447204113007,1.0007274150848389,0.48780298233032227,0.0403934046626091,10498.2919921875,0.8181055188179016,113.69157409667969,10
85,122.94103240966797,-0.08031836152076721,1,500,84,-0.3021354675292969,0.9767405986785889,2.949594020843506,4.519303798675537,162.67962646484375,0.00021769960585515946,-0.21465946733951569,1.0031342506408691,1.0031342506408691,2.949594020843506,0.3479014039039612,0.239238440990448,25.350000381469727,9.110187530517578,1743339830.138103,0,0.42956817150115967,1.5258788677030566e-09,2.2187185287475586,1700000.0,1.3867090940475464,0,5.119297981262207,0.002216249704360962,2.949594020843506,10740.699735278,8.691015243530273,0.15680286288261414,1.0031342506408691,-3.5402026176452637,-0.0010265111923217773,10621.283203125,0.8134334087371826,113.83081817626953,10
