Metrics/EpLen,Safety/EpCostShield,Loss/Loss_pi,Time/Rollout,_timestamp,Misc/AcceptanceStep,Misc/xHx,Misc/FinalStepNorm,_step,Train/Epoch,Train/PolicyStd,Train/PolicyRatio/Max,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Value/cost,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Time/Epoch,Loss/Loss_cost_critic/Delta,Train/Entropy,Loss/Loss_pi/Delta,Time/Update,Train/LR,Train/KL,Value/reward,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/StopIter,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Misc/Alpha,Metrics/EpCost,Train/PolicyRatio,Safety/shield_adv_c,Time/FPS,Safety/ShieldLagrangeMultiplier/Min,_runtime,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Value/Adv,Misc/H_inv_g
1000,26.600000381469727,-0.29254260659217834,99.56669616699219,1746542583.9407527,1,0.004085991531610489,0.31214943528175354,21,20,1.2522741556167603,1.000020980834961,0.06984926015138626,0.6546365022659302,0,1.5698566436767578,1.4892098079144489e-05,0.6426346898078918,134.8183135986328,0.78497314453125,1.6276923418045044,0.004065483808517456,35.2515869140625,0,0.00029837372130714357,0.039930570870637894,4.093871116638184,0.6426346898078918,0.6546365022659302,3.3346033096313477,10,1.000020980834961,-0.005073372274637222,0.23385843634605408,0.008802122436463833,0.6426346898078918,2.2124106884002686,12.529999732971191,1.000020980834961,0.12928973138332367,148.34779357910156,0.6546365022659302,3055.522114703,420000.0,0,2922.372314453125,-3.051757735406113e-09,0.14109019935131073
1000,42.79999923706055,-0.21449147164821625,97.6589126586914,1746542715.7770004,1,0.0043193381279706955,0.3333108127117157,22,21,1.2492932081222534,1.001479148864746,0.0740094929933548,0.6823403835296631,0,1.4864672422409058,0.0010459162294864655,0.6726945042610168,131.62185668945312,-0.4028172492980957,1.6282304525375366,0.0780511349439621,33.96292495727539,0,0.0002460288815200329,0.022886008024215698,3.6780459880828857,0.6726945042610168,0.6823403835296631,2.931786060333252,10,1.001479148864746,0.001237398013472557,0.30212706327438354,0.01003952044993639,0.6726945042610168,2.151819944381714,11.779999732971191,1.001479148864746,0.09241750836372375,151.95045471191406,0.6823403835296631,3190.68532196,440000.0,0,3054.14013671875,0.0,0.15489716827869415
1000,57.900001525878906,-0.1396278738975525,100.05784606933594,1746542850.940102,1,0.009654700756072998,0.3246695101261139,23,22,1.260903000831604,1.0001718997955322,0.10702251642942429,0.7114744782447815,0,1.2047404050827026,0.00012149532267358154,0.7031034827232361,135.01364135742188,2.0097904205322266,1.6380267143249512,0.07486359775066376,34.95576858520508,0,0.0002638484875205904,0.023562142625451088,3.7847063541412354,0.7031034827232361,0.7114744782447815,4.9415764808654785,10,1.0001718997955322,-0.0013883160427212715,0.2985946536064148,0.008651204407215118,0.7031034827232361,1.4392801523208618,13.420000076293945,1.0001717805862427,0.6405833959579468,148.1331787109375,0.7114744782447815,3331.144988263,460000.0,0,3189.367431640625,9.155272984173735e-09,0.2255776971578598
1000,43.29999923706055,-0.2699790298938751,106.50684356689453,1746542991.39978,1,0.0058370837941765785,0.33625614643096924,24,23,1.27715265750885,1.0007548332214355,0.08957073837518692,0.7410690784454346,0,1.8824615478515625,0.0005337476613931358,0.7337843179702759,140.22142028808594,-0.056509971618652344,1.647810459136963,-0.13035115599632263,33.714542388916016,0,0.0002405509731033817,0.034997206181287766,4.698432445526123,0.7337843179702759,0.7410690784454346,4.885066509246826,10,1.0007548332214355,0.0015813503414392471,0.371286541223526,0.010232554748654366,0.7337843179702759,1.8510435819625854,13.1899995803833,1.0007548332214355,0.6271599531173706,142.63156127929688,0.7410690784454346,3466.531510802,480000.0,0,3329.73779296875,3.814697002724188e-09,0.181657612323761
1000,55.0,-0.2685619294643402,100.90097045898438,1746543126.7861836,1,0.011990153230726719,0.3235546350479126,25,24,1.3030593395233154,1.0012073516845703,0.1677248775959015,0.7716985940933228,0,2.2188384532928467,0.0008536703535355628,0.7648886442184448,135.1884002685547,-0.12308359146118164,1.6673755645751953,0.0014171004295349121,34.28738784790039,0,0.0002443151315674186,0.034301016479730606,5.867255687713623,0.7648886442184448,0.7716985940933228,4.7619829177856445,10,1.0012073516845703,0.0021118130534887314,0.5834817290306091,0.012344367802143097,0.7648886442184448,1.291523814201355,14.180000305175781,1.0012073516845703,-1.2260116338729858,147.94168090820312,0.7716985940933228,3599.856710319,500000.0,0,3465.165771484375,6.103515470812226e-09,0.25052160024642944
1000,42.599998474121094,-0.21931898593902588,98.96194458007812,1746543260.1118436,1,0.006469167768955231,0.34063291549682617,26,25,1.3134297132492065,0.9996627569198608,0.07458153367042542,0.8025669455528259,0,1.4895031452178955,0.00023852306185290217,0.7963179349899292,133.20620727539062,-0.6665129661560059,1.677078366279602,0.04924294352531433,34.2442512512207,0,0.00024249507987406105,0.024409107863903046,4.1536712646484375,0.7963179349899292,0.8025669455528259,4.095469951629639,10,0.9996627569198608,-0.002632593736052513,0.5727217793464661,0.009711774066090584,0.7963179349899292,1.7582898139953613,13.890000343322754,0.9996626973152161,-0.48626387119293213,150.1431427001953,0.8025669455528259,3733.330857326,520000.0,0,3598.572265625,8.392333938900265e-09,0.19372966885566711
1000,23.950000762939453,-0.32144060730934143,100.36144256591797,1746543393.5864046,1,0.004793200176209211,0.312372088432312,27,26,1.32079017162323,1.0022666454315186,0.07163792103528976,0.8324849009513855,0,1.1392732858657837,0.0016026479424908757,0.8280432820320129,133.36541748046875,-1.3827753067016602,1.6847563982009888,-0.10212162137031555,33.00392532348633,0,0.00027044714079238474,0.022563323378562927,4.30070686340332,0.8280432820320129,0.8324849009513855,2.7126946449279785,10,1.0022666454315186,0.0007444228976964951,0.4296018183231354,0.010456196963787079,0.8280432820320129,2.042686700820923,13.920000076293945,1.002266526222229,-0.7981797456741333,149.9639129638672,0.8324849009513855,3869.934888017,540000.0,0,3732.04736328125,9.155272984173735e-09,0.15292218327522278
1000,29.25,-0.3086697459220886,101.1323013305664,1746543530.189595,1,0.005642451345920563,0.3174985647201538,28,27,1.3433656692504883,1.000910758972168,0.09125187247991562,0.8619167804718018,0,1.5028737783432007,0.0006440038559958339,0.859289824962616,136.48580932617188,-0.12659239768981934,1.7038078308105469,0.012770861387252808,35.35348129272461,0,0.0002721847267821431,-0.002933480544015765,4.422303199768066,0.859289824962616,0.8619167804718018,2.586102247238159,10,1.000910758972168,-0.0008933180943131447,0.4447322189807892,0.009562878869473934,0.859289824962616,1.8826981782913208,10.029999732971191,1.000910758972168,-1.021710753440857,146.53538513183594,0.8619167804718018,4009.508166064,560000.0,0,3868.64599609375,1.5258788677030566e-09,0.16864018142223358
1000,47.95000076293945,-0.21075189113616943,103.50275421142578,1746543669.7630756,1,0.00899960845708847,0.28309163451194763,29,28,1.3758455514907837,1.0004549026489258,0.2044546753168106,0.8920772075653076,0,1.2406092882156372,0.0003216085606254637,0.889844536781311,139.44729614257812,0.5211703777313232,1.7274812459945679,0.09791785478591919,35.94451141357422,0,0.0003465306363068521,0.004076818935573101,4.6054182052612305,0.889844536781311,0.8920772075653076,3.1072726249694824,10,1.0004549026489258,0.00014639273285865784,0.19498339295387268,0.009709271602332592,0.889844536781311,1.490743637084961,8.729999542236328,1.0004549026489258,0.9420809149742126,143.42337036132812,0.8920772075653076,4139.959088407,580000.0,0,4008.21337890625,8.583068478174027e-09,0.18989959359169006
1000,23.049999237060547,-0.3007827699184418,95.42884063720703,1746543800.2136667,1,0.002644303487613797,0.35007244348526,30,29,1.4161633253097534,1.0015192031860352,0.04244643449783325,0.9213089942932129,0,1.0144354104995728,0.0010741825681179762,0.9196058511734009,130.32449340820312,-0.7115986347198486,1.7555269002914429,-0.09003087878227234,34.89559555053711,0,0.00020322628552094102,0.006636795122176409,3.783027410507202,0.9196058511734009,0.9213089942932129,2.395673990249634,10,1.0015192031860352,0.00026860740035772324,0.11125148832798004,0.009977879002690315,0.9196058511734009,2.7501635551452637,7.900000095367432,1.0015192031860352,-0.2814249098300934,153.4630889892578,0.9213089942932129,4274.259882446,600000.0,0,4138.66455078125,7.629394005448376e-09,0.1272915005683899
1000,32.400001525878906,-0.3696451485157013,96.32317352294922,1746543934.5149317,1,0.006739232689142227,0.30056843161582947,31,30,1.4522799253463745,1.0029923915863037,0.12315084785223007,0.9503545761108398,0,1.667256236076355,0.002115884330123663,0.9484397768974304,134.1696319580078,0.8621392250061035,1.7807502746582031,-0.06886237859725952,37.846412658691406,0,0.00031558715272694826,0.031894877552986145,5.51096248626709,0.9484397768974304,0.9503545761108398,3.2578132152557373,10,1.0029923915863037,-0.0018907170742750168,0.2419058233499527,0.008087161928415298,0.9484397768974304,1.7226991653442383,6.920000076293945,1.0029922723770142,-0.7978470325469971,149.06503295898438,0.9503545761108398,4408.995799346,620000.0,0,4272.95947265625,7.629394005448376e-09,0.17447529733181
1000,35.150001525878906,-0.2548794448375702,97.60415649414062,1746544069.25054,1,0.008104395121335983,0.33155202865600586,32,31,1.4687739610671997,1.0019235610961914,0.11471933871507645,0.9794250726699829,0,1.2172563076019287,0.0013601630926132202,0.9770702123641968,134.4049835205078,-0.06016945838928223,1.7920109033584595,0.1147657036781311,36.80080032348633,0,0.00024349821615032852,0.03300156816840172,4.047814846038818,0.9770702123641968,0.9794250726699829,3.197643756866455,10,1.0019235610961914,0.0058729927986860275,0.42912179231643677,0.013960154727101326,0.9770702123641968,1.5709211826324463,9.680000305175781,1.0019235610961914,-0.237511545419693,148.8040008544922,0.9794250726699829,4539.559928256,640000.0,0,4407.49267578125,7.629394338515283e-10,0.21105580031871796
1000,32.75,-0.20917420089244843,96.73164367675781,1746544199.8146656,1,0.00511528505012393,0.30387401580810547,33,32,1.4526667594909668,1.0016095638275146,0.09918573498725891,1.008367896080017,0,0.9277917742729187,0.0011381334625184536,1.0059125423431396,130.44021606445312,-0.36751222610473633,1.7809983491897583,0.045705243945121765,33.70854187011719,0,0.00031799066346138716,0.03454117476940155,3.1826233863830566,1.0059125423431396,1.008367896080017,2.8301315307617188,10,1.0016095638275146,-0.00302185770124197,0.4752517342567444,0.010938297025859356,1.0059125423431396,1.9773322343826294,11.460000038146973,1.001609444618225,0.6777458190917969,153.3269500732422,1.008367896080017,4673.085647725,660000.0,0,4538.2685546875,-8.392333938900265e-09,0.1536787748336792
