Train/Epoch,Time/Rollout,Train/KL,Misc/H_inv_g,Train/PolicyRatio,Safety/shield_adv_c,Train/PolicyStd,Train/PolicyRatio/Max,_runtime,Time/Total,Loss/Loss_cost_critic/Delta,Misc/xHx,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Loss/Loss_pi,Misc/Alpha,Loss/Loss_pi/Delta,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,Train/LR,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Metrics/EpRet,Train/StopIter,Safety/EpCostShield,Train/PolicyRatio/Min,_timestamp,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Misc/FinalStepNorm,Value/Adv,Loss/Loss_reward_critic/Delta,_step,Train/Entropy,Value/reward,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Misc/gradient_norm,Time/Update,Misc/AcceptanceStep,Train/PolicyRatio/Std,Value/cost,Loss/Loss_cost_critic
35,93.12741088867188,0.00026078862720169127,0.1639326512813568,1.0043319463729858,-0.4713436961174011,1.5594784021377563,1.0043319463729858,4303.854192189,4194.53662109375,-1.3113210201263428,0.005175245460122824,1.1039670705795288,109.4154281616211,-0.47827276587486267,1.9658442735671997,-0.10168847441673279,4.79481840133667,1.1172605752944946,0,720000.0,1.1172605752944946,1000,1.1172605752944946,0,0.041717518121004105,2.964182138442993,10,22.549999237060547,1.0043319463729858,1746628179.5315776,11.850000381469727,0,0.3222660720348358,6.103515470812226e-09,0.015835369005799294,36,1.8631290197372437,0.34481897950172424,1.1039670705795288,1.1039670705795288,182.78958129882812,0.05735352635383606,16.287994384765625,1,0.00306312064640224,1.647597074508667,2.853064775466919
36,91.42971801757812,0.000233425191254355,0.19139060378074646,1.0019062757492065,-0.35587847232818604,1.567684531211853,1.0019062757492065,4414.109417559,4302.669921875,1.1201891899108887,0.00629243440926075,1.126362919807434,108.03113555908203,-0.4149239957332611,1.7828110456466675,0.06334877014160156,4.729084014892578,1.139256477355957,0,740000.0,1.139256477355957,1000,1.139256477355957,0,0.03054770454764366,2.690807580947876,10,32.599998474121094,1.0019062757492065,1746628287.6512623,11.210000038146973,0,0.34121328592300415,-5.340575981449547e-09,-0.011169813573360443,37,1.8684223890304565,0.28219184279441833,1.126362919807434,1.126362919807434,185.13180541992188,0.05592643842101097,16.601402282714844,1,0.0013479124754667282,1.430601716041565,3.9732539653778076
37,93.87725067138672,0.00020205468172207475,0.2231786847114563,1.003177285194397,-0.32978570461273193,1.5765212774276733,1.0031774044036865,4524.323307052,4412.89794921875,-0.25949573516845703,0.00790944043546915,1.1483949422836304,110.15144348144531,-0.45612964034080505,1.5901637077331543,-0.041205644607543945,5.87808084487915,1.16029691696167,0,760000.0,1.16029691696167,1000,1.16029691696167,0,0.030939534306526184,2.7129709720611572,10,39.900001525878906,1.0031774044036865,1746628397.9064,10.510000228881836,0,0.3548906147480011,0.0,0.0003918297588825226,38,1.8740434646606445,0.44879522919654846,1.1483949422836304,1.1483949422836304,181.56820678710938,0.05063457414507866,16.274169921875,1,0.0022466517984867096,1.827438235282898,3.7137582302093506
38,93.8555679321289,0.00029507020371966064,0.22795644402503967,1.0042110681533813,0.5425541400909424,1.6028194427490234,1.004211187362671,4639.859844276,4523.12646484375,0.30965209007263184,0.011256422847509384,1.1701185703277588,110.1241226196289,-0.3872106075286865,1.3329522609710693,0.06891903281211853,4.674389362335205,1.1805050373077393,0,780000.0,1.1805050373077393,1000,1.1805050373077393,0,0.055062517523765564,2.6839020252227783,10,40.150001525878906,1.004211187362671,1746628508.1203036,10.8100004196167,0,0.3038550615310669,-3.051757735406113e-09,0.02412298321723938,39,1.890525460243225,0.31979116797447205,1.1701185703277588,1.1701185703277588,181.61325073242188,0.08693523705005646,16.268531799316406,1,0.00297775911167264,1.459884762763977,4.023410320281982
39,98.86155700683594,0.0002730060659814626,0.2833445370197296,1.001606822013855,-0.016688555479049683,1.6104044914245605,1.001606822013855,4748.307548949,4638.658203125,4.457568645477295,0.015643544495105743,1.1925609111785889,115.44071960449219,-0.3191045820713043,1.1306997537612915,0.0681060254573822,5.738654136657715,1.2003592252731323,0,800000.0,1.2003592252731323,1000,1.2003592252731323,0,0.0341079905629158,3.1176013946533203,10,65.5,1.001606822013855,1746628623.656836,14.9399995803833,0,0.3203775882720947,-1.1444091230217168e-09,-0.020954526960849762,40,1.895281434059143,0.3251466751098633,1.1925609111785889,1.1925609111785889,173.2490997314453,0.11186070740222931,16.579139709472656,1,0.0011361666256561875,2.0559065341949463,8.480978965759277
40,92.08661651611328,0.000261620240053162,0.24508944153785706,1.0025731325149536,-0.9199001789093018,1.6145960092544556,1.0025732517242432,4856.828998626,4747.0986328125,-4.2169189453125,0.011221639811992645,1.2142565250396729,108.33454895019531,-0.45425841212272644,1.3350164890289307,-0.13515383005142212,5.082417011260986,1.2200958728790283,0,820000.0,1.2200958728790283,1000,1.2200958728790283,0,0.031778931617736816,3.213999032974243,10,29.950000762939453,1.0025732517242432,1746628732.104517,16.969999313354492,0,0.32719844579696655,8.392333938900265e-09,-0.0023290589451789856,41,1.89785635471344,0.33593809604644775,1.2142565250396729,1.2142565250396729,184.61331176757812,0.10328952968120575,16.247901916503906,1,0.0018195075681433082,2.0024573802948,4.264060020446777
41,92.15174102783203,0.00026910624001175165,0.2228112369775772,1.0024375915527344,-0.10786557197570801,1.6358369588851929,1.0024375915527344,4966.113973917,4855.5966796875,0.12353277206420898,0.010167107917368412,1.2357481718063354,108.3964614868164,-0.35117635130882263,1.4025425910949707,0.10308206081390381,4.657763481140137,1.239825963973999,0,840000.0,1.239825963973999,1000,1.239825963973999,0,0.03378884494304657,3.2409472465515137,10,41.25,1.0024375915527344,1746628840.6260293,17.899999618530273,0,0.3125022351741791,7.629394005448376e-09,0.0020099133253097534,42,1.9107799530029297,0.2691245973110199,1.2357481718063354,1.2357481718063354,184.50787353515625,0.08641642332077026,16.244693756103516,1,0.0017235813429579139,1.6524618864059448,4.387592792510986
42,92.62470245361328,0.00023934573982842267,0.22243045270442963,1.0024298429489136,-0.5481481552124023,1.6440157890319824,1.0024298429489136,5078.582738108,4964.91796875,0.6782169342041016,0.008508925326168537,1.2567768096923828,109.19591522216797,-0.38805636763572693,1.533124327659607,-0.0368800163269043,4.530649185180664,1.2596584558486938,0,860000.0,1.2596584558486938,1000,1.2596584558486938,0,0.03726552054286003,3.18154239654541,10,34.25,1.0024298429489136,1746628949.9110513,18.90999984741211,0,0.34101352095603943,-6.103515470812226e-09,0.0034766755998134613,43,1.9158483743667603,0.2726685404777527,1.2567768096923828,1.2567768096923828,183.15704345703125,0.1001492440700531,16.571189880371094,1,0.0017181303119286895,1.6990773677825928,5.065809726715088
43,96.12374114990234,0.00022937606263440102,0.2808230519294739,1.0010757446289062,-0.45543861389160156,1.6552759408950806,1.0010757446289062,5188.52168246,5077.375,0.7118887901306152,0.013961438089609146,1.2787193059921265,112.36764526367188,-0.1815265268087387,1.1968775987625122,0.20652984082698822,4.517307758331299,1.279951572418213,0,880000.0,1.279951572418213,1000,1.279951572418213,0,0.03169386088848114,2.879592180252075,10,66.8499984741211,1.0010757446289062,1746629062.3797054,22.649999618530273,0,0.33611080050468445,3.051757735406113e-09,-0.005571659654378891,44,1.9227491617202759,0.2650910019874573,1.2787193059921265,1.2787193059921265,177.9871826171875,0.10469669848680496,16.243873596191406,1,0.0007606100989505649,1.5065268278121948,5.777698516845703
44,93.28972625732422,0.00023682609025854617,0.2832760810852051,1.001672387123108,-0.07738547027111053,1.65339195728302,1.0016725063323975,5301.50480489,5187.33251953125,0.28249311447143555,0.013940578326582909,1.3006738424301147,109.85647583007812,-0.3625234067440033,1.1977728605270386,-0.1809968799352646,4.985285758972168,1.300438642501831,0,900000.0,1.300438642501831,1000,1.300438642501831,0,0.032264504581689835,2.6926465034484863,10,46.400001525878906,1.0016725063323975,1746629172.318595,20.200000762939453,0,0.33930039405822754,-3.051757735406113e-09,0.0005706436932086945,45,1.9215728044509888,0.2658085823059082,1.3006738424301147,1.3006738424301147,182.05572509765625,0.09046181291341782,16.566720962524414,1,0.0011826405534520745,1.9600257873535156,6.060191631317139
45,96.28201293945312,0.0002639494778122753,0.2845485508441925,1.0028120279312134,-0.6403528451919556,1.6543868780136108,1.002812147140503,5408.31637681,5300.30322265625,1.6248564720153809,0.015331477858126163,1.3229738473892212,112.88800048828125,-0.38740411400794983,1.1421492099761963,-0.024880707263946533,6.027048110961914,1.321244478225708,0,920000.0,1.321244478225708,1000,1.321244478225708,0,0.042897358536720276,2.9726455211639404,10,54.29999923706055,1.002812147140503,1746629285.3017747,21.56999969482422,0,0.3249969184398651,-9.155272984173735e-09,0.010632853955030441,46,1.9220060110092163,0.36802586913108826,1.3229738473892212,1.3229738473892212,177.166748046875,0.1249300017952919,16.605974197387695,1,0.0019884321372956038,2.435953140258789,7.6850481033325195
46,90.1585693359375,0.00022728189651388675,0.22770479321479797,1.0023727416992188,-0.8119319677352905,1.6861199140548706,1.0023727416992188,5515.774469114,5407.126953125,-3.8925235271453857,0.008844354189932346,1.3445260524749756,106.72959899902344,-0.3406977951526642,1.5037709474563599,0.046706318855285645,3.6078546047210693,1.3422586917877197,0,940000.0,1.3422586917877197,1000,1.3422586917877197,0,0.035850245505571365,2.861531972885132,10,28.799999237060547,1.0023727416992188,1746629392.1133368,20.6299991607666,0,0.34241583943367004,9.727477490173442e-09,-0.0070471130311489105,47,1.9409583806991577,0.17871834337711334,1.3445260524749756,1.3445260524749756,187.38943481445312,0.0640241801738739,16.571006774902344,1,0.001677725580520928,1.295426368713379,3.792524576187134
47,91.10430145263672,0.0003260079538449645,0.33688047528266907,1.0010913610458374,0.08018183708190918,1.7051706314086914,1.0010913610458374,5626.392088579,5514.58447265625,0.6798937320709229,0.027533693239092827,1.366201400756836,107.37507629394531,-0.3923278748989105,0.8522807359695435,-0.05163007974624634,5.6829142570495605,1.3637341260910034,0,960000.0,1.3637341260910034,1000,1.3637341260910034,0,0.025648292154073715,2.6939051151275635,10,47.349998474121094,1.0010913610458374,1746629499.5714989,23.329999923706055,0,0.28711673617362976,-6.103515470812226e-09,-0.01020195335149765,48,1.9524774551391602,0.250827819108963,1.366201400756836,1.366201400756836,186.26296997070312,0.2374439388513565,16.270748138427734,1,0.0007716806721873581,2.4720242023468018,4.472418308258057
48,94.22803497314453,0.0002609394723549485,0.3071247935295105,1.000714898109436,-0.20524658262729645,1.7080583572387695,1.0007150173187256,5739.391097614,5625.2021484375,0.705021858215332,0.018730156123638153,1.3883835077285767,110.52340698242188,-0.36329272389411926,1.0333422422409058,0.02903515100479126,6.025820255279541,1.385314702987671,0,980000.0,1.385314702987671,1000,1.385314702987671,0,0.027155114337801933,2.5753679275512695,10,56.54999923706055,1.0007150173187256,1746629610.1890538,20.030000686645508,0,0.31736505031585693,6.103515470812226e-09,0.001506822183728218,49,1.954166293144226,0.3264608383178711,1.3883835077285767,1.3883835077285767,180.95713806152344,0.18672354519367218,16.295347213745117,1,0.0005055936053395271,2.7521843910217285,5.177440166473389
49,96.34748840332031,0.00023106561275199056,0.3092377483844757,1.0010132789611816,-0.2836880683898926,1.7119194269180298,1.0010132789611816,5849.296852373,5738.20751953125,3.538957118988037,0.016708696261048317,1.4112000465393066,112.92350769042969,-0.2840273082256317,1.0940661430358887,0.07926541566848755,5.266488075256348,1.407041311264038,0,1000000.0,1.407041311264038,1000,1.407041311264038,0,0.04009628668427467,2.60212779045105,10,60.599998474121094,1.0010132789611816,1746629723.1881125,20.440000534057617,0,0.3383265435695648,6.103515470812226e-09,0.01294117234647274,50,1.9564638137817383,0.2962108552455902,1.4112000465393066,1.4112000465393066,177.11105346679688,0.08023382723331451,16.57598876953125,1,0.0007164963753893971,2.3521225452423096,8.716397285461426
50,93.55323028564453,0.0002580469590611756,0.2561483085155487,1.0007432699203491,1.29042387008667,1.743577480316162,1.0007432699203491,5958.636977783,5848.09814453125,-3.1561217308044434,0.012715238146483898,1.4348325729370117,109.8135986328125,-0.20280654728412628,1.2541589736938477,0.08122076094150543,4.649817943572998,1.4291495084762573,0,1020000.0,1.4291495084762573,1000,1.4291495084762573,0,0.029031231999397278,2.167208671569824,10,66.3499984741211,1.0007432699203491,1746629833.0937774,22.860000610351562,0,0.32125070691108704,0.0,-0.011065054684877396,51,1.9746803045272827,0.23700815439224243,1.4348325729370117,1.4348325729370117,182.12681579589844,0.10079137235879898,16.260337829589844,1,0.0005255431169643998,1.8305015563964844,5.560275554656982
51,92.98624420166016,0.00026158138643950224,0.25485464930534363,1.002366542816162,-0.44091135263442993,1.766587257385254,1.002366542816162,6064.717809207,5957.4580078125,-1.354964256286621,0.012754379771649837,1.4578403234481812,109.26879119873047,-0.3938933312892914,1.2522330284118652,-0.1910867840051651,4.4185333251953125,1.451532006263733,0,1040000.0,1.451532006263733,1000,1.451532006263733,0,0.03392617404460907,2.3501884937286377,10,34.0,1.002366542816162,1746629942.4339845,22.049999237060547,0,0.31913742423057556,5.340575981449547e-09,0.004894942045211792,52,1.987855315208435,0.23256830871105194,1.4578403234481812,1.4578403234481812,183.03488159179688,0.07651922106742859,16.28251838684082,1,0.0016733984230086207,1.9872376918792725,4.205311298370361
52,89.44367980957031,0.00028258265228942037,0.23596003651618958,1.0028295516967773,-1.1542139053344727,1.7824983596801758,1.0028295516967773,6170.959895324,6063.5380859375,-0.532487154006958,0.011543971486389637,1.4800931215286255,106.00767517089844,-0.4178771674633026,1.3162462711334229,-0.02398383617401123,4.464340686798096,1.4739611148834229,0,1060000.0,1.4739611148834229,1000,1.4739611148834229,0,0.025321392342448235,2.1060798168182373,10,29.549999237060547,1.0028295516967773,1746630048.514841,19.940000534057617,0,0.3105815351009369,-5.340575981449547e-09,-0.008604781702160835,53,1.996575951576233,0.1844450980424881,1.4800931215286255,1.4800931215286255,188.66558837890625,0.11032430827617645,16.5639705657959,1,0.002000851323828101,1.7904508113861084,3.6728241443634033
53,89.7594985961914,0.00026252237148582935,0.23097027838230133,1.0038760900497437,-1.2096900939941406,1.8075040578842163,1.0038760900497437,6277.972851646,6169.6376953125,-0.4825139045715332,0.010174781084060669,1.5010018348693848,106.02665710449219,-0.5920656323432922,1.4020136594772339,-0.17418846487998962,5.594690799713135,1.4960973262786865,0,1080000.0,1.4960973262786865,1000,1.4960973262786865,0,0.02082175202667713,1.9838577508926392,10,14.899999618530273,1.0038760900497437,1746630154.7568717,16.559999465942383,0,0.323823481798172,-1.4495848965623281e-08,-0.004499640315771103,54,2.0105340480804443,0.2639082372188568,1.5010018348693848,1.5010018348693848,188.63180541992188,0.09364473074674606,16.26713752746582,1,0.002740781521424651,2.4063808917999268,3.19031023979187
54,90.33219146728516,0.00026175324455834925,0.21300210058689117,1.0025901794433594,-0.5276095271110535,1.8193496465682983,1.0025901794433594,6384.76928584,6276.77392578125,-0.4177417755126953,0.00852358527481556,1.5208795070648193,106.92147827148438,-0.4133259356021881,1.531805396080017,0.17873969674110413,3.572421073913574,1.5176342725753784,0,1100000.0,1.5176342725753784,1000,1.5176342725753784,0,0.027776457369327545,1.7253177165985107,10,18.899999618530273,1.0025901794433594,1746630261.7698824,13.270000457763672,0,0.3262777626514435,6.103515470812226e-09,0.0069547053426504135,55,2.017108678817749,0.2555193603038788,1.5208795070648193,1.5208795070648193,187.05316162109375,0.0773259699344635,16.589269638061523,1,0.0018315335037186742,1.3885961771011353,2.772568464279175
55,90.47716522216797,0.000370822730474174,0.20474271476268768,1.0005111694335938,0.7630389928817749,1.8213716745376587,1.0005111694335938,6490.333004479,6383.57177734375,-0.22861075401306152,0.012416266836225986,1.5411913394927979,106.70672607421875,-0.1941538006067276,1.269168496131897,0.2191721349954605,3.163219451904297,1.5388137102127075,0,1120000.0,1.5388137102127075,1000,1.5388137102127075,0,0.02042493410408497,1.4192155599594116,10,48.79999923706055,1.0005111694335938,1746630368.5663404,14.949999809265137,0,0.2598530054092407,7.629394005448376e-09,-0.007351523265242577,56,2.0182971954345703,0.13178078830242157,1.5411913394927979,1.5411913394927979,187.4296112060547,0.09144951403141022,16.229537963867188,1,0.0003615075838752091,1.465950608253479,2.5439577102661133
56,89.2424087524414,0.00025040117907337844,0.15913602709770203,1.0032705068588257,0.15826764702796936,1.7867398262023926,1.0032705068588257,6604.295466482,6489.14599609375,-0.31694984436035156,0.004638764541596174,1.560407280921936,105.48385620117188,-0.4042881727218628,2.076411247253418,-0.2101343721151352,3.068687915802002,1.5596472024917603,0,1140000.0,1.5596472024917603,1000,1.5596472024917603,0,0.02474863827228546,1.2334306240081787,10,16.200000762939453,1.0032705068588257,1746630474.1300387,14.65999984741211,0,0.33043184876441956,-6.103515470812226e-09,0.004323704168200493,57,1.9990142583847046,0.1804991513490677,1.560407280921936,1.560407280921936,189.60247802734375,0.04482224956154823,16.24142837524414,1,0.0023126257583498955,1.3124724626541138,2.2270078659057617
57,97.28105926513672,0.0002785157412290573,0.3041536211967468,0.9997107982635498,0.2800617218017578,1.7642062902450562,0.9997107982635498,6712.960553252,6603.10546875,1.5984838008880615,0.01926574483513832,1.5815905332565308,113.87979125976562,-0.025187695398926735,1.0188775062561035,0.37910047732293606,3.761256694793701,1.5801299810409546,0,1160000.0,1.5801299810409546,1000,1.5801299810409546,0,0.03359881043434143,1.521275281906128,10,81.75,0.9997107982635498,1746630588.092269,14.229999542236328,0,0.3098953068256378,-6.103515470812226e-09,0.00885017216205597,58,1.9864444732666016,0.2790099084377289,1.5815905332565308,1.5815905332565308,175.623779296875,0.1384110003709793,16.59871482849121,1,0.00020449650764930993,1.4378557205200195,3.8254916667938232
58,92.33573913574219,0.0002824873081408441,0.28503498435020447,1.0012539625167847,-0.07185736298561096,1.760902762413025,1.0012539625167847,6822.123386312,6711.77734375,-0.02637958526611328,0.015887465327978134,1.6025168895721436,108.5773696899414,-0.2730571925640106,1.1219862699508667,-0.24786949716508389,3.0955114364624023,1.6005481481552124,0,1180000.0,1.6005481481552124,1000,1.6005481481552124,0,0.02899724803864956,1.7769775390625,10,35.900001525878906,1.0012539625167847,1746630696.7574403,16.5,0,0.3198053538799286,-4.577636492086867e-09,-0.004601562395691872,59,1.9844633340835571,0.25385111570358276,1.6025168895721436,1.6025168895721436,184.20045471191406,0.09762606024742126,16.241605758666992,1,0.0008866572752594948,0.9639357328414917,3.79911208152771
59,92.83033752441406,0.00023770565167069435,0.23296166956424713,1.0021816492080688,0.13702629506587982,1.771325945854187,1.0021817684173584,6934.139643376,6820.93408203125,-0.8156208992004395,0.009793533012270927,1.6233347654342651,109.07708740234375,-0.3751038610935211,1.4290422201156616,-0.1020466685295105,4.702362537384033,1.6211950778961182,0,1200000.0,1.6211950778961182,1000,1.6211950778961182,0,0.026167316362261772,1.8765232563018799,10,38.400001525878906,1.0021817684173584,1746630805.9203742,19.09000015258789,0,0.33291205763816833,2.6702879907247734e-09,-0.002829931676387787,60,1.990439772605896,0.23630337417125702,1.6233347654342651,1.6233347654342651,183.3565673828125,0.06619952619075775,16.246732711791992,1,0.0015426308382302523,1.6240966320037842,2.9834911823272705
60,95.68859100341797,0.0003063547483179718,0.2900949716567993,1.0003288984298706,-0.25112926959991455,1.755454421043396,1.0003288984298706,7042.008476166,6932.95654296875,2.40138840675354,0.01788422092795372,1.64527428150177,111.94168853759766,-0.16568292677402496,1.057498812675476,0.20942093431949615,4.261905670166016,1.6418273448944092,0,1220000.0,1.6418273448944092,1000,1.6418273448944092,0,0.034997910261154175,2.409466028213501,10,65.1500015258789,1.0003288984298706,1746630917.9366639,16.950000762939453,0,0.3067750930786133,3.051757735406113e-09,0.008830593898892403,61,1.9815820455551147,0.2889317274093628,1.64527428150177,1.64527428150177,178.66444396972656,0.13011926412582397,16.253068923950195,1,0.00023253820836544037,1.5204535722732544,5.3848795890808105
61,91.1712875366211,0.00026396606699563563,0.20273537933826447,1.0026048421859741,-0.3582560420036316,1.7671350240707397,1.0026048421859741,7149.085283129,7040.82177734375,-2.4701032638549805,0.007933517917990685,1.6661170721054077,107.7904281616211,-0.4874981641769409,1.5877488851547241,-0.32181523740291595,4.539796352386475,1.662338376045227,0,1240000.0,1.662338376045227,1000,1.662338376045227,0,0.024774568155407906,2.4834039211273193,10,19.25,1.0026048421859741,1746631025.805491,15.880000114440918,0,0.3218928873538971,1.7166137400437265e-09,-0.01022334210574627,62,1.98823082447052,0.2535935640335083,1.6661170721054077,1.6661170721054077,185.5452423095703,0.07274147123098373,16.619123458862305,1,0.0018418735126033425,1.642029047012329,2.91477632522583
62,90.74166870117188,0.0002467950398568064,0.1888035088777542,1.0029386281967163,-0.3415554165840149,1.7817190885543823,1.0029386281967163,7256.186861695,7147.90576171875,-0.7642016410827637,0.0065139904618263245,1.6859097480773926,106.99809265136719,-0.369386225938797,1.752229928970337,0.11811193823814392,2.971851110458374,1.6825350522994995,0,1260000.0,1.6825350522994995,1000,1.6825350522994995,0,0.03303244709968567,2.160088539123535,10,18.0,1.0029386281967163,1746631132.8823116,13.949999809265137,0,0.33082714676856995,3.8146971692576415e-10,0.008257878944277763,63,1.9964977502822876,0.19865448772907257,1.6859097480773926,1.6859097480773926,186.91921997070312,0.059632185846567154,16.25640296936035,1,0.002077839570119977,0.9799189567565918,2.1505746841430664
63,90.41358184814453,0.0002510399208404124,0.18010374903678894,1.0037177801132202,-0.5835779905319214,1.7999845743179321,1.0037177801132202,7360.948912398,7254.9931640625,-0.5617341995239258,0.0060509853065013885,1.7047035694122314,107.01580047607422,-0.3529936373233795,1.8180322647094727,0.01639258861541748,2.5979528427124023,1.7021111249923706,0,1280000.0,1.7021111249923706,1000,1.7021111249923706,0,0.03330061957240105,2.121335983276367,10,16.950000762939453,1.0037177801132202,1746631239.9838982,10.890000343322754,0,0.3274344205856323,-1.5258788677030566e-09,0.0002681724727153778,64,2.0066778659820557,0.21367797255516052,1.7047035694122314,1.7047035694122314,186.88829040527344,0.0680028572678566,16.602195739746094,1,0.002628783229738474,0.8506144285202026,1.5888404846191406
64,88.41998291015625,0.00020271565881557763,0.17433039844036102,1.0033038854599,-0.31743162870407104,1.8165212869644165,1.0033038854599,7467.258808661,7359.75537109375,0.03652620315551758,0.004839885979890823,1.7222869396209717,104.6771011352539,-0.4117293655872345,2.032810926437378,-0.05873572826385498,2.836042642593384,1.7207465171813965,0,1300000.0,1.7207465171813965,1000,1.7207465171813965,0,0.0416082963347435,2.0110230445861816,10,10.699999809265137,1.0033038854599,1746631344.7458878,7.53000020980835,0,0.35438072681427,0.0,0.008307676762342453,65,2.0157887935638428,0.2264629453420639,1.7222869396209717,1.7222869396209717,191.06375122070312,0.049840278923511505,16.257097244262695,1,0.002336115576326847,0.7708885669708252,1.6253666877746582
65,89.62055969238281,0.00025743068545125425,0.18716301023960114,1.0025972127914429,-0.235497385263443,1.805410385131836,1.0025972127914429,7575.55609427,7466.06494140625,0.15970063209533691,0.006515194661915302,1.739019513130188,106.22444152832031,-0.36847615242004395,1.752068042755127,0.04325321316719055,2.752902030944824,1.7379568815231323,0,1320000.0,1.7379568815231323,1000,1.7379568815231323,0,0.030728859826922417,1.7479586601257324,10,15.600000381469727,1.0025972127914429,1746631451.0558279,2.5999999046325684,0,0.3279223144054413,-6.866454960174906e-09,-0.010879436507821083,66,2.009488582611084,0.20977969467639923,1.739019513130188,1.739019513130188,188.28057861328125,0.06304022669792175,16.603864669799805,1,0.0018364787101745605,0.639434278011322,1.7850673198699951
66,91.57844543457031,0.0002521387068554759,0.18642009794712067,1.004128098487854,0.38672077655792236,1.8236459493637085,1.0041282176971436,7681.82455538,7574.369140625,-0.3920164108276367,0.006490740925073624,1.7546926736831665,108.20536041259766,-0.41962623596191406,1.7553653717041016,-0.05115008354187012,2.842855215072632,1.7538647651672363,0,1340000.0,1.7538647651672363,1000,1.7538647651672363,0,0.029145497828722,1.944682002067566,10,9.800000190734863,1.0041282176971436,1746631559.3531759,2.509999990463257,0,0.3272353708744049,-1.5258788677030566e-09,-0.0015833619982004166,67,2.019390344619751,0.2556958496570587,1.7546926736831665,1.7546926736831665,184.83372497558594,0.06181478500366211,16.62689208984375,1,0.002919034333899617,0.6721521615982056,1.3930509090423584
67,89.90692138671875,0.00026518001686781645,0.15075547993183136,1.0035487413406372,0.2192290723323822,1.8486151695251465,1.0035488605499268,7791.866767594,7680.62255859375,-0.26552724838256836,0.004458583891391754,1.7695423364639282,106.17511749267578,-0.3413071930408478,2.1179516315460205,0.07831904292106628,2.118558883666992,1.7685202360153198,0,1360000.0,1.7685202360153198,1000,1.7685202360153198,0,0.02482770010828972,1.9616937637329102,10,12.449999809265137,1.0035488605499268,1746631665.621474,1.909999966621399,0,0.319292813539505,2.2888182460434336e-09,-0.0043177977204322815,68,2.0330889225006104,0.18520759046077728,1.7695423364639282,1.7695423364639282,188.36805725097656,0.06979737430810928,16.268173217773438,1,0.002509367186576128,0.5298394560813904,1.12752366065979
68,93.68232727050781,0.0002550973149482161,0.3201998472213745,1.0007871389389038,0.058446675539016724,1.8199983835220337,1.0007871389389038,7904.550670578,7790.68212890625,2.7668862342834473,0.019650189206004143,1.7857860326766968,109.95654296875,-0.06378339976072311,1.0088614225387573,0.27752379328012466,2.2705631256103516,1.7824859619140625,0,1380000.0,1.7824859619140625,1000,1.7824859619140625,0,0.03055315650999546,1.9326715469360352,10,55.20000076293945,1.0007871389389038,1746631775.6637816,5.610000133514404,0,0.3230372667312622,4.959106458812812e-09,0.005725456401705742,69,2.017393112182617,0.2681415379047394,1.7857860326766968,1.7857860326766968,181.89004516601562,0.15722493827342987,16.274187088012695,1,0.0005565069732256234,0.6137653589248657,3.8944098949432373
69,95.99790954589844,0.0002872643817681819,0.2641320824623108,1.001338005065918,-0.17365610599517822,1.826399803161621,1.001338005065918,8017.720064384,7903.36865234375,0.2113654613494873,0.015225159004330635,1.803393006324768,112.59114074707031,-0.09092456847429276,1.1461302042007446,-0.02714116871356964,2.8081631660461426,1.7965632677078247,0,1400000.0,1.7965632677078247,1000,1.7965632677078247,0,0.026672756299376488,2.1343917846679688,10,57.25,1.001338005065918,1746631888.347677,11.720000267028809,0,0.3027297854423523,3.051757735406113e-09,-0.0038804002106189728,70,2.020812749862671,0.28646132349967957,1.803393006324768,1.803393006324768,177.6338653564453,0.16754785180091858,16.593202590942383,1,0.0009461124427616596,0.6672488451004028,4.105775356292725
70,96.80364990234375,0.0002599739236757159,0.25212228298187256,1.0005742311477661,-0.06427620351314545,1.8427168130874634,1.0005743503570557,8128.841816869,8016.5400390625,0.8145394325256348,0.011870305985212326,1.821693778038025,113.08586120605469,-0.15477733314037323,1.2980273962020874,-0.06385276466608047,2.6055517196655273,1.811094045639038,0,1420000.0,1.811094045639038,1000,1.811094045639038,0,0.03425583243370056,2.3885610103607178,10,46.150001525878906,1.0005743503570557,1746632001.51702,14.609999656677246,0,0.3272615969181061,-3.433227480087453e-09,0.007583076134324074,71,2.0299315452575684,0.35636812448501587,1.821693778038025,1.821693778038025,176.8567657470703,0.0685599073767662,16.282190322875977,1,0.00040607081609778106,0.6852255463600159,4.920314788818359
