Metrics/LagrangeMultiplier/Std,_timestamp,Safety/ShieldLagrangeMultiplier/Max,Misc/H_inv_g,Metrics/LagrangeMultiplier,Metrics/EpLen,Misc/xHx,Train/PolicyStd,Misc/AcceptanceStep,Train/PolicyRatio,Safety/shield_violation,Time/FPS,Value/Adv,Train/LR,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,_step,Loss/Loss_pi/Delta,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Train/Epoch,Safety/shield_adv_c,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Time/Epoch,Value/cost,Metrics/EpCost,Value/reward,Train/PolicyRatio/Max,_runtime,Train/PolicyRatio/Std,Metrics/EpRet,Train/StopIter,Safety/ShieldLagrangeMultiplier,Train/Entropy,Misc/FinalStepNorm,Misc/Alpha,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Time/Update,Train/KL,Time/Rollout,Metrics/LagrangeMultiplier/Min
0,1746497800.2225535,0.3455715775489807,0.11475937813520432,0.3839571475982666,1000,0.0030137968715280294,1.3360838890075684,1,1.0023760795593262,7.120662689208984,164.68214416503906,3.8146971692576415e-10,0,13.095312118530273,1.0023760795593262,0.3839571475982666,220000.0,11,-0.07060122489929199,55.349998474121094,-0.30655384063720703,-0.4395650327205658,10,-0.6540510654449463,0.015302961692214012,0,0.3455715775489807,1392.073486328125,121.44608306884766,3.808255434036255,38.5,0.12362971156835556,1.0023760795593262,1522.142455619,0.0016801418969407678,1.9366438388824463,10,0.3455715775489807,1.7070955038070679,0.2956279516220093,2.5760679244995117,0.06347634643316269,0.006482073105871677,25.47686004638672,0.0003095018910244107,95.96920013427734,0.3839571475982666
0,1746497929.152424,0.3753127157688141,0.09992208331823349,0.41893020272254944,1000,0.0025265254080295563,1.377450942993164,1,1.0015357732772827,6.282430171966553,155.23977661132812,2.1362303925798187e-08,0,12.52332592010498,1.0015357732772827,0.41893020272254944,240000.0,12,0.05744171142578125,51.29999923706055,-0.571986198425293,-0.38212332129478455,11,-0.43080949783325195,0.018680362030863762,0,0.3753127157688141,1520.995361328125,128.8329620361328,2.9783897399902344,33.459999084472656,0.14621523022651672,1.0015357732772827,1647.30490391,0.0010858714813366532,2.2953994274139404,10,0.3753127157688141,1.73713219165802,0.2811342775821686,2.81353497505188,0.07397304475307465,0.0033774003386497498,24.829761505126953,0.0003462031309027225,104.00316619873047,0.41893020272254944
0,1746498054.3145428,0.40612274408340454,0.13062725961208344,0.45427989959716797,1000,0.003563662525266409,1.3990877866744995,1,1.0022897720336914,6.015781879425049,159.92535400390625,1.525878801089675e-08,0,14.065433502197266,1.0022897720336914,0.45427989959716797,260000.0,13,0.08643078804016113,94.0999984741211,1.5421075820922852,-0.2956925332546234,12,0.42863017320632935,0.01750955358147621,0,0.40612274408340454,1646.1522216796875,125.05834197998047,3.161268472671509,41.77000045776367,0.20397137105464935,1.0022897720336914,1770.863558605,0.0016191696049645543,2.5809993743896484,10,0.40612274408340454,1.7526445388793945,0.3094567060470581,2.3690056800842285,0.06739532947540283,-0.0011708084493875504,24.448314666748047,0.0003081050526816398,100.60999298095703,0.45427989959716797
0,1746498177.87325,0.43691399693489075,0.12386202812194824,0.48977169394493103,1000,0.004184798337519169,1.388888955116272,1,1.0023412704467773,6.72065544128418,162.00575256347656,-7.247924482811641e-09,0,12.154194831848145,1.0023412704467773,0.48977169394493103,280000.0,14,-0.1365349292755127,63.54999923706055,-1.911238670349121,-0.4322274625301361,13,-1.424722671508789,0.030724111944437027,0,0.43691399693489075,1769.713134765625,123.4524154663086,3.295614004135132,38.33000183105469,0.246856689453125,1.0023412704467773,1892.553213668,0.0016555844340473413,2.979207754135132,10,0.43691399693489075,1.7443108558654785,0.2707792818546295,2.186136245727539,0.08872513473033905,0.013214558362960815,25.11045265197754,0.0004023514920845628,98.3419189453125,0.48977169394493103
0,1746498299.562882,0.46774691343307495,0.145820751786232,0.525306224822998,1000,0.0038438118062913418,1.384271264076233,1,1.0016320943832397,6.932469367980957,164.52191162109375,3.814697002724188e-09,0,13.955687522888184,1.0016320943832397,0.525306224822998,300000.0,15,0.023504436016082764,64.80000305175781,1.801492691040039,-0.40872302651405334,14,0.13346216082572937,0.035175032913684845,0,0.46774691343307495,1891.379150390625,121.5643539428711,3.6991515159606934,36.970001220703125,0.3268369138240814,1.0016320943832397,2011.430295658,0.0011539807310327888,3.84665584564209,10,0.46774691343307495,1.7410974502563477,0.33262333273887634,2.2810423374176025,0.04932998865842819,0.004450920969247818,25.40704345703125,0.0002774513268377632,96.15728759765625,0.525306224822998
0,1746498418.4409046,0.49738097190856934,0.12016232311725616,0.5606963634490967,1000,0.0027679356280714273,1.382032036781311,1,1.002745270729065,6.232589244842529,168.3907928466797,-4.577636492086867e-09,0,8.898530960083008,1.0027453899383545,0.5606963634490967,320000.0,16,-0.0728972852230072,33.400001525878906,-5.057156562805176,-0.48162031173706055,15,-1.468774437904358,0.028071017935872078,0,0.49738097190856934,2010.279541015625,118.7713394165039,3.293178081512451,33.90999984741211,0.29226359724998474,1.0027453899383545,2133.808423972,0.001941227586939931,4.177881240844727,10,0.49738097190856934,1.7404026985168457,0.323001503944397,2.6880431175231934,0.05841498076915741,-0.007104014977812767,26.329605102539062,0.0002857293584384024,92.44170379638672,0.5606963634490967
0,1746498540.8180583,0.5270451903343201,0.12890271842479706,0.5960814356803894,1000,0.00342504377476871,1.395656704902649,1,1.0003935098648071,5.8209428787231445,163.59619140625,4.577636492086867e-09,0,10.138494491577148,1.0003936290740967,0.5960814356803894,340000.0,17,0.101194828748703,59.29999923706055,1.2399635314941406,-0.38042548298835754,16,-0.20965836942195892,0.024961179122328758,0,0.5270451903343201,2132.622802734375,122.25223541259766,2.9994895458221436,35.849998474121094,0.3615458011627197,1.0003936290740967,2251.073991956,0.00027822540141642094,4.631914138793945,10,0.5270451903343201,1.7506189346313477,0.311489462852478,2.4164693355560303,0.08233211934566498,-0.0031098388135433197,25.928302764892578,0.00028292080969549716,96.32388305664062,0.5960814356803894
0,1746498658.083533,0.5559902191162109,0.1392473429441452,0.6307509541511536,1000,0.003648399142548442,1.4132558107376099,1,1.0016368627548218,5.121189117431641,170.7203826904297,-6.103515470812226e-09,0,7.488800525665283,1.0016368627548218,0.6307509541511536,360000.0,18,-0.03633171319961548,40.45000076293945,-2.6496939659118652,-0.416757196187973,17,1.7024540901184082,0.02629099041223526,0,0.5559902191162109,2249.91650390625,117.15062713623047,2.7912909984588623,25.489999771118164,0.3412829339504242,1.0016368627548218,2371.164487286,0.0011574085801839828,5.0547990798950195,10,0.5559902191162109,1.762977957725525,0.3260244131088257,2.3413331508636475,0.06779351085424423,0.0013298112899065018,25.31493377685547,0.0002598182181827724,91.83566284179688,0.6307509541511536
0,1746498778.17391,0.5844553112983704,0.13514353334903717,0.6646873354911804,1000,0.005094824358820915,1.4191087484359741,1,1.0014410018920898,5.797083377838135,166.69125366210938,-2.4414061883248905e-08,0,7.9801154136657715,1.0014410018920898,0.6646873354911804,380000.0,19,-0.024081170558929443,43.70000076293945,0.4913148880004883,-0.44083836674690247,18,-0.9162191152572632,0.02838393859565258,0,0.5844553112983704,2370.012451171875,119.98230743408203,3.058718681335449,24.049999237060547,0.49257051944732666,1.0014410018920898,2494.166012066,0.0010188859887421131,5.912416934967041,10,0.5844553112983704,1.7658162117004395,0.2677597403526306,1.981298804283142,0.08083511888980865,0.0020929481834173203,26.60848617553711,0.0003697672509588301,93.37374114990234,0.6646873354911804
0,1746498901.175744,0.6126312017440796,0.13861554861068726,0.6976946592330933,1000,0.004097124561667442,1.4331403970718384,1,1.0011943578720093,4.981264114379883,162.7310333251953,-3.05175760217935e-08,0,8.16328239440918,1.0011943578720093,0.6976946592330933,400000.0,20,0.04173928499221802,46.5,0.1831669807434082,-0.39909908175468445,19,-0.09723338484764099,0.03552651405334473,0,0.6126312017440796,2493.02099609375,122.90219116210938,2.627528429031372,20.610000610351562,0.5466158986091614,1.0011943578720093,2612.889831548,0.0008445666753686965,6.651214599609375,10,0.6126312017440796,1.774575114250183,0.30625757575035095,2.2094027996063232,0.07914798706769943,0.007142575457692146,25.525814056396484,0.00031592498999089,97.37635040283203,0.6976946592330933
0,1746499019.8995497,0.640576958656311,0.11617171764373779,0.7299261689186096,1000,0.003518486861139536,1.4699510335922241,1,1.0015195608139038,6.646042346954346,168.6342010498047,-8.01086397217432e-09,0,9.021889686584473,1.0015195608139038,0.7299261689186096,420000.0,21,-0.0583416223526001,46.75,0.858607292175293,-0.45744070410728455,20,-0.4313289225101471,0.029709605500102043,0,0.640576958656311,2611.7158203125,118.59989929199219,3.279493808746338,21.030000686645508,0.6845811605453491,1.0015195608139038,2734.407894103,0.0010744637111201882,7.458670616149902,10,0.640576958656311,1.8008569478988647,0.27697259187698364,2.3841655254364014,0.08137424290180206,-0.005816908553242683,26.016042709350586,0.00033428019378334284,92.58383178710938,0.7299261689186096
0,1746499141.4177158,0.6682049036026001,0.12397146224975586,0.7613307237625122,1000,0.002746664686128497,1.488576889038086,1,1.0022093057632446,5.56145715713501,164.72186279296875,-1.5258788677030566e-09,0,7.346167087554932,1.0022094249725342,0.7613307237625122,440000.0,22,0.04341548681259155,43.79999923706055,-1.675722599029541,-0.414025217294693,21,-0.3297624886035919,0.031191105023026466,0,0.6682049036026001,2733.26318359375,121.41678619384766,2.625986099243164,19.399999618530273,0.557945728302002,1.0022094249725342,2849.712838337,0.0015621869824826717,7.665097236633301,10,0.6682049036026001,1.8144038915634155,0.33452847599983215,2.6984312534332275,0.05130552127957344,0.0014814995229244232,26.351404190063477,0.0002551075303927064,95.06535339355469,0.7613307237625122
0,1746499256.7233267,0.6961403489112854,0.15874730050563812,0.7922008633613586,1000,0.0055860355496406555,1.5029531717300415,1,1.0023512840270996,6.034976482391357,173.58547973632812,4.577636492086867e-09,0,9.259690284729004,1.0023512840270996,0.7922008633613586,460000.0,23,0.02704721689224243,57.349998474121094,1.9135231971740723,-0.38697800040245056,22,-0.5615622997283936,0.03633216395974159,0,0.6961403489112854,2848.577880859375,115.21701049804688,2.937026262283325,21.469999313354492,0.7842581272125244,1.0023512840270996,2968.829593406,0.0016626088181510568,8.660566329956055,10,0.6961403489112854,1.8243664503097534,0.300378680229187,1.8921812772750854,0.08550841361284256,0.005141058936715126,24.42637062072754,0.0003286583232693374,90.79061889648438,0.7922008633613586
0,1746499375.8397882,0.7234901189804077,0.15665091574192047,0.8225527405738831,1000,0.0050989799201488495,1.503656029701233,1,1.00303316116333,5.437381744384766,168.01284790039062,3.051757735406113e-09,0,7.2971954345703125,1.00303316116333,0.8225527405738831,480000.0,24,-0.05870157480239868,37.349998474121094,-1.9624948501586914,-0.44567957520484924,23,0.6304653882980347,0.03327564150094986,0,0.7234901189804077,2967.689697265625,119.03852081298828,2.549485445022583,20.889999389648438,0.746188759803772,1.00303316116333,3096.426352744,0.0021447688341140747,9.03418254852295,10,0.7234901189804077,1.824252724647522,0.3102457523345947,1.9804911613464355,0.09989984333515167,-0.003056522458791733,26.0899715423584,0.00029261710005812347,92.94852447509766,0.8225527405738831
0,1746499503.4364674,0.750716507434845,0.1412818878889084,0.8524828553199768,1000,0.004230260383337736,1.5046852827072144,1,1.0025488138198853,5.270294666290283,156.8462677001953,6.103515470812226e-09,0,8.159523010253906,1.0025489330291748,0.8524828553199768,500000.0,25,0.05735504627227783,45.849998474121094,0.8623275756835938,-0.3883245289325714,24,-0.004388272762298584,0.04073305055499077,0,0.750716507434845,3095.290771484375,127.51339721679688,2.248464822769165,21.200000762939453,0.8520792722702026,1.0025489330291748,3222.002350765,0.0018022553995251656,9.492164611816406,10,0.750716507434845,1.8242930173873901,0.30719730257987976,2.1743574142456055,0.07714790850877762,0.007457409054040909,27.731801986694336,0.00031007968937046826,99.78156280517578,0.8524828553199768
0,1746499629.012476,0.7781801223754883,0.1644839197397232,0.8821812272071838,1000,0.007189565803855658,1.52775239944458,1,1.0023428201675415,5.2628703117370605,159.4014892578125,7.629394338515283e-10,0,10.688063621520996,1.002342939376831,0.8821812272071838,520000.0,26,0.020962119102478027,53.45000076293945,2.52854061126709,-0.3673624098300934,25,-0.6459107398986816,0.0310151819139719,0,0.7781801223754883,3220.84619140625,125.46935272216797,2.2807960510253906,22.6200008392334,0.8765272498130798,1.002342939376831,3334.972797481,0.001656652195379138,9.713181495666504,10,0.7781801223754883,1.8399089574813843,0.2743385434150696,1.6678744554519653,0.174066424369812,-0.009717868641018867,25.821386337280273,0.0003395021194592118,99.64791107177734,0.8821812272071838
0,1746499741.9824317,0.8047125935554504,0.15439610183238983,0.9114409685134888,1000,0.004806417506188154,1.5308045148849487,1,1.0013141632080078,4.550859451293945,177.18304443359375,3.051757735406113e-09,0,6.675042152404785,1.0013141632080078,0.9114409685134888,540000.0,27,-0.05365690588951111,28.549999237060547,-4.013021469116211,-0.4210193157196045,26,-0.25873005390167236,0.03222763538360596,0,0.8047125935554504,3333.82666015625,112.87762451171875,2.085738182067871,20.079999923706055,0.7919259071350098,1.0013141632080078,3462.03383156,0.0009291975293308496,10.067303657531738,10,0.8047125935554504,1.8427972793579102,0.3149489164352417,2.0398762226104736,0.10583459585905075,0.001212453469634056,25.279460906982422,0.0003097890003118664,87.5981216430664,0.9114409685134888
0,1746499869.043444,0.8323760628700256,0.14704164862632751,0.9405698776245117,1000,0.004970033653080463,1.5283809900283813,1,1.0015071630477905,4.928722858428955,157.53631591796875,-3.051757735406113e-09,0,11.657710075378418,1.0015071630477905,0.9405698776245117,560000.0,28,0.17737676203250885,72.3499984741211,4.982667922973633,-0.24364255368709564,27,0.9028750658035278,0.039200909435749054,0,0.8323760628700256,3460.881103515625,126.95484924316406,2.0317916870117188,22.670000076293945,0.9509710073471069,1.0015071630477905,3584.366146807,0.0010656971717253327,9.849579811096191,10,0.8323760628700256,1.8421837091445923,0.29496824741363525,2.0060184001922607,0.11543088406324387,0.006973274052143097,28.220613479614258,0.00029814711888320744,98.73420715332031,0.9405698776245117
0,1746499991.3765378,0.8592378497123718,0.15118515491485596,0.969519317150116,1000,0.0058479998260736465,1.565786361694336,1,1.0029290914535522,5.1940717697143555,163.60765075683594,3.814697002724188e-09,0,7.379033088684082,1.0029290914535522,0.969519317150116,580000.0,29,-0.19991876184940338,31.450000762939453,-4.278676986694336,-0.443561315536499,28,-0.4631883502006531,0.040214844048023224,0,0.8592378497123718,3583.232421875,122.24366760253906,2.198896646499634,21.90999984741211,0.9610797762870789,1.0029290914535522,3709.470054528,0.002071208553388715,9.827359199523926,10,0.8592378497123718,1.8657150268554688,0.2795890271663666,1.8493152856826782,0.09024108201265335,0.00101393461227417,26.946998596191406,0.0003294913040008396,95.29663848876953,0.969519317150116
0,1746500116.4799578,0.886681318283081,0.16810624301433563,0.998449981212616,1000,0.007580282632261515,1.609419822692871,1,1.002043604850769,5.7184977531433105,159.99974060058594,1.5258788677030566e-09,0,11.082942008972168,1.002043604850769,0.998449981212616,600000.0,30,0.10334053635597229,59.349998474121094,3.703908920288086,-0.34022077918052673,29,-0.9501522183418274,0.04029998928308487,0,0.886681318283081,3708.309814453125,125.00020599365234,2.1442925930023193,23.260000228881836,1.1315205097198486,1.002043604850769,3825.261654512,0.0014450188027694821,9.975321769714355,10,0.886681318283081,1.8922306299209595,0.27305859327316284,1.6243215799331665,0.13042455911636353,8.514523506164551e-05,26.59437370300293,0.00034875021083280444,98.40580749511719,0.998449981212616
0,1746500232.2723389,0.9131561517715454,0.13956362009048462,1.0271368026733398,1000,0.004345347173511982,1.6452927589416504,1,1.0019817352294922,5.077378273010254,172.85879516601562,-1.2588500908350397e-08,0,7.165448188781738,1.0019817352294922,1.0271368026733398,620000.0,31,-0.11001136898994446,27.450000762939453,-3.9174938201904297,-0.4502321481704712,30,-0.3290817141532898,0.038731686770915985,0,0.9131561517715454,3824.126953125,115.70137023925781,1.7765699625015259,20.850000381469727,0.8605721592903137,1.0019817352294922,3945.30019933,0.0014012984465807676,9.599959373474121,10,0.9131561517715454,1.9122549295425415,0.29941561818122864,2.1453702449798584,0.10398589074611664,-0.0015683025121688843,25.908178329467773,0.0002889583120122552,89.79315948486328,1.0271368026733398
0,1746500352.3099961,0.9388104677200317,0.12908309698104858,1.055604338645935,1000,0.0039025405421853065,1.6716842651367188,1,1.0023657083511353,4.3631439208984375,166.7491455078125,-3.814697002724188e-09,0,5.45998477935791,1.0023658275604248,1.055604338645935,640000.0,32,0.03092321753501892,28.350000381469727,-1.7054634094238281,-0.41930893063545227,31,1.1032500267028809,0.04033580422401428,0,0.9388104677200317,3944.14111328125,119.94064331054688,1.565386176109314,20.739999771118164,0.8820540904998779,1.0023658275604248,4063.90383358,0.0016727802576497197,9.412077903747559,10,0.9388104677200317,1.9263701438903809,0.2922201156616211,2.2638139724731445,0.09985653311014175,0.0016041174530982971,27.383283615112305,0.0003329835890326649,92.55731201171875,1.055604338645935
0,1746500470.9131536,0.9633857607841492,0.13787733018398285,1.083329439163208,1000,0.004557859152555466,1.6858116388320923,1,1.0025991201400757,4.373541831970215,168.78201293945312,-8.964538444899972e-09,0,5.707364082336426,1.0025991201400757,1.083329439163208,660000.0,33,-0.021928369998931885,21.75,0.24737930297851562,-0.44123730063438416,32,-0.8416910767555237,0.046576570719480515,0,0.9633857607841492,4062.751708984375,118.49604034423828,1.7547357082366943,15.4399995803833,0.8481580018997192,1.0025991201400757,4182.971693066,0.0018378273816779256,9.413006782531738,10,0.9633857607841492,1.933203101158142,0.288819819688797,2.094759225845337,0.11687837541103363,0.006240766495466232,26.800458908081055,0.0003369472688063979,91.69554138183594,1.083329439163208
0,1746500589.9818082,0.9882758259773254,0.14695774018764496,1.110534429550171,1000,0.005397648084908724,1.6917816400527954,1,1.0027580261230469,4.0149149894714355,168.12452697753906,3.051757735406113e-09,0,6.386682510375977,1.0027580261230469,1.110534429550171,680000.0,34,0.13967370986938477,46.75,0.6793184280395508,-0.3015635907649994,33,0.6936221718788147,0.04223138093948364,0,0.9882758259773254,4181.818359375,118.9594497680664,1.5198798179626465,16.729999542236328,0.9360189437866211,1.0027580261230469,4302.78292572,0.0019502189243212342,9.292546272277832,10,0.9882758259773254,1.9346164464950562,0.28288164734840393,1.924918293952942,0.10049375146627426,-0.004345189779996872,25.990276336669922,0.0003328464226797223,92.96914672851562,1.110534429550171
0,1746500709.792901,1.0128521919250488,0.14860251545906067,1.1370011568069458,1000,0.005190256051719189,1.7268253564834595,1,1.0028362274169922,4.709486484527588,167.0440216064453,1.5258788677030566e-09,0,6.987854480743408,1.0028362274169922,1.1370011568069458,700000.0,35,-0.10539793968200684,34.650001525878906,0.6011719703674316,-0.4069615304470062,34,0.04638850688934326,0.04063273221254349,0,1.0128521919250488,4301.646484375,119.72891235351562,1.7836929559707642,14.199999809265137,0.909349799156189,1.0028362274169922,4423.319025888,0.0020055719651281834,8.71353816986084,10,1.0128521919250488,1.9538205862045288,0.2917066812515259,1.9629995822906494,0.09883181750774384,-0.001598648726940155,25.217159271240234,0.00030020929989404976,94.51173400878906,1.1370011568069458
