Metrics/LagrangeMultiplier/Std,Train/KL,Metrics/LagrangeMultiplier/Min,Train/Epoch,Train/PolicyRatio/Max,Value/reward,Time/Rollout,Metrics/EpLen,Train/PolicyRatio/Std,Safety/shield_violation,Metrics/EpRet,Train/LR,Safety/shield_adv_c,Value/Adv,_step,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Safety/EpCostShield,Train/PolicyRatio,_runtime,Train/PolicyStd,Time/FPS,Safety/ShieldLagrangeMultiplier,Train/Entropy,Loss/Loss_cost_critic,TotalEnvSteps,Time/Total,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Time/Update,Train/StopIter,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,_timestamp,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Time/Epoch,Metrics/EpCost,Loss/Loss_reward_critic
0,0.010567976161837578,0.3731819689273834,10,1.005967617034912,0.0342705138027668,102.51610565185547,1000,0.010821018368005753,5.0918450355529785,0.6135823130607605,0.00026699999580159783,NaN,-0.584746778011322,11,-0.36658012866973877,0.3761265277862549,0.3731819689273834,2.0359177142381668e-05,55.099998474121094,1.005967617034912,2534.397687387,0.7566928863525391,95.6707992553711,0.3761265277862549,1.135992407798767,5.02456521987915,220000.0,2323.371826171875,-0.013828426599502563,-0.47824764251708984,106.5340347290039,40,1.005967617034912,0,0.3731819689273834,1746498712.455285,2.191337823867798,0.3761265277862549,209.05020141601562,21.40999984741211,0.0018508079228922725
0,0.008915421552956104,0.4073472023010254,11,1.004964828491211,0.043052006512880325,102.97195434570312,1000,0.010544081218540668,7.5504326820373535,0.6192574501037598,0.0002640000020619482,NaN,-0.08136000484228134,12,-0.36579349637031555,0.40914106369018555,0.4073472023010254,0.0007489382987841964,77.9000015258789,1.0049647092819214,2740.848769313,0.7466526031494141,95.27513122558594,0.40914106369018555,1.123016595840454,7.838179111480713,240000.0,2533.357177734375,0.0007866322994232178,2.8136138916015625,106.94635772705078,40,1.004964828491211,0,0.4073472023010254,1746498922.4356356,2.919032335281372,0.40914106369018555,209.91836547851562,26.229999542236328,0.002599746221676469
0,0.010899652726948261,0.44147980213165283,12,1.0082719326019287,0.043985091149806976,99.92323303222656,1000,0.011164234951138496,11.895837783813477,0.5270806550979614,0.0002610000083222985,NaN,0.09361137449741364,13,-0.5978783965110779,0.44112205505371094,0.44147980213165283,-0.000785011681728065,36.400001525878906,1.0082719326019287,2947.361837525,0.7306939363479614,96.90594482421875,0.44112205505371094,1.1010535955429077,5.747121334075928,260000.0,2739.805419921875,-0.23208490014076233,-2.091057777404785,106.46239471435547,40,1.0082719326019287,0,0.44147980213165283,1746499128.8867178,3.402238368988037,0.44112205505371094,206.38568115234375,24.719999313354492,0.0018147345399484038
0,0.008668663911521435,0.4752635657787323,13,1.0065985918045044,0.04166320338845253,99.93185424804688,1000,0.010591737926006317,6.741137504577637,0.5252646803855896,0.0002579999854788184,NaN,0.15891163051128387,14,-0.35205209255218506,0.4734988212585449,0.4752635657787323,0.0004466039827093482,66.75,1.0065985918045044,3157.768378135,0.7201057076454163,96.8951644897461,0.4734988212585449,1.0860990285873413,5.060836315155029,280000.0,2946.27783203125,0.24582630395889282,-0.6862850189208984,106.47674560546875,40,1.0065985918045044,0,0.4752635657787323,1746499335.3997583,2.855379343032837,0.4734988212585449,206.4086456298828,21.170000076293945,0.002261338522657752
0,0.009866029024124146,0.5090675950050354,14,1.004416823387146,0.042018067091703415,101.1681137084961,1000,0.010722608305513859,10.142107009887695,0.5986619591712952,0.00025499999173916876,NaN,-0.16594301164150238,15,-0.31594040989875793,0.5073204040527344,0.5090675950050354,0.00042297225445508957,125.30000305175781,1.004416823387146,3365.46252667,0.709715723991394,95.08895874023438,0.5073204040527344,1.0714021921157837,8.449712753295898,300000.0,3156.712890625,0.036111682653427124,3.388876438140869,109.16117858886719,40,1.004416823387146,0,0.5090675950050354,1746499545.8062959,2.97111177444458,0.5073204040527344,210.32936096191406,24.469999313354492,0.0026843107771128416
0,0.009593435563147068,0.543064534664154,15,1.0050767660140991,0.04791179671883583,101.6839828491211,1000,0.010749319568276405,6.698144435882568,0.4941156506538391,0.0002519999979995191,NaN,-0.03527475893497467,16,-0.3904286026954651,0.5408858060836792,0.543064534664154,-0.0001651125494390726,59.79999923706055,1.0050767660140991,3569.341564322,0.6993234753608704,96.32467651367188,0.5408858060836792,1.056901454925537,6.693810939788818,320000.0,3364.419189453125,-0.07448819279670715,-1.75590181350708,105.94707489013672,40,1.0050767660140991,0,0.543064534664154,1746499753.5004692,2.887164354324341,0.5408858060836792,207.63111877441406,26.5,0.002519198227673769
0,0.009068027138710022,0.5772311687469482,16,1.005399227142334,0.04510272294282913,98.23883819580078,1000,0.011103229597210884,5.471889495849609,0.37316009402275085,0.00024900000425986946,NaN,0.19287022948265076,17,-0.3560853898525238,0.5740123391151428,0.5772311687469482,0.00014634826220571995,53.70000076293945,1.005399227142334,3776.106786997,0.6879581809043884,98.1335220336914,0.5740123391151428,1.041233777999878,6.360640048980713,340000.0,3568.28759765625,0.034343212842941284,-0.33317089080810547,105.5650634765625,40,1.005399227142334,0,0.5772311687469482,1746499957.3795109,1.9702035188674927,0.5740123391151428,203.803955078125,26.56999969482422,0.002665546489879489
0,0.008748426102101803,0.6116454005241394,17,1.0063722133636475,0.035515327006578445,101.70391082763672,1000,0.010738772340118885,7.30673885345459,0.49166688323020935,0.0002460000105202198,NaN,-0.2643057703971863,18,-0.40343087911605835,0.606730043888092,0.6116454005241394,7.123523391783237e-05,52.75,1.0063722133636475,3980.553516432,0.68039470911026,96.76933288574219,0.606730043888092,1.0299588441848755,5.9409918785095215,360000.0,3775.04052734375,-0.047345489263534546,-0.4196481704711914,104.97308349609375,40,1.0063722133636475,0,0.6116454005241394,1746500164.1447217,3.0892255306243896,0.606730043888092,206.6770477294922,27.84000015258789,0.0027367817237973213
0,0.01127687469124794,0.6463760733604431,18,1.0067369937896729,0.044067468494176865,98.64869689941406,1000,0.011350487358868122,10.231096267700195,0.5171334743499756,0.00024300000222865492,NaN,-0.09109411388635635,19,-0.42958346009254456,0.6400242447853088,0.6463760733604431,-0.0007035539019852877,79.6500015258789,1.0067369937896729,4185.085433015,0.6732434034347534,97.86019134521484,0.6400242447853088,1.0195337533950806,7.32314395904541,380000.0,3979.500732421875,-0.026152580976486206,1.3821520805358887,105.72443389892578,40,1.0067369937896729,0,0.6463760733604431,1746500368.5914383,4.629611015319824,0.6400242447853088,204.37319946289062,29.209999084472656,0.0020332278218120337
0,0.010925543494522572,0.6809982061386108,19,1.0084089040756226,0.04430354759097099,98.80721282958984,1000,0.011520816013216972,9.181632995605469,0.5928614735603333,0.00023999999393709004,NaN,-0.009278230369091034,20,-0.5258076786994934,0.6724948287010193,0.6809982061386108,0.002385043306276202,43.20000076293945,1.0084089040756226,4388.610874095,0.6603878140449524,97.81258392333984,0.6724948287010193,1.00035560131073,5.635754585266113,400000.0,4184.0478515625,-0.09622421860694885,-1.6873893737792969,105.66539764404297,40,1.0084089040756226,0,0.6809982061386108,1746500573.12342,2.951406955718994,0.6724948287010193,204.47267150878906,24.690000534057617,0.004418271128088236
0,0.012170144356787205,0.7153039574623108,20,1.0095164775848389,0.056333027780056,97.79493713378906,1000,0.011754368431866169,8.598033905029297,0.6635563373565674,0.00023700000019744039,NaN,-0.051409073173999786,21,-0.5379763245582581,0.7039515972137451,0.7153039574623108,-0.001997431507334113,36.599998474121094,1.0095164775848389,4597.345241489,0.6453273296356201,98.30615234375,0.7039515972137451,0.9769622087478638,4.282692909240723,420000.0,4387.55126953125,-0.012168645858764648,-1.3530616760253906,105.65107727050781,40,1.0095164775848389,0,0.7153039574623108,1746500776.6488295,3.6004655361175537,0.7039515972137451,203.44607543945312,22.290000915527344,0.0024208396207541227
0,0.01108513306826353,0.7492331862449646,21,1.0075972080230713,0.058494310826063156,102.01477813720703,1000,0.011983316391706467,7.315485954284668,0.7596092820167542,0.00023400000645779073,NaN,0.0012029856443405151,22,-0.40609613060951233,0.7353066205978394,0.7492331862449646,0.0004247932229191065,54.79999923706055,1.0075972080230713,4805.232588087,0.6378659605979919,95.85829162597656,0.7353066205978394,0.9649880528450012,5.558660984039307,440000.0,4596.2734375,0.13188019394874573,1.275968074798584,106.6264877319336,40,1.0075972080230713,0,0.7492331862449646,1746500985.3831787,3.4434051513671875,0.7353066205978394,208.6413116455078,21.239999771118164,0.0028456328436732292
0,0.011180638335645199,0.7825645208358765,22,1.0069563388824463,0.05537916347384453,100.91612243652344,1000,0.011364988051354885,8.038639068603516,0.6910455822944641,0.00023099999816622585,NaN,0.03622989356517792,23,-0.41464313864707947,0.7666955590248108,0.7825645208358765,0.00022259377874433994,57.650001525878906,1.0069563388824463,5017.511013572,0.631003201007843,96.23311614990234,0.7666955590248108,0.9546633958816528,4.812026023864746,460000.0,4804.1953125,-0.008547008037567139,-0.7466349601745605,106.91248321533203,40,1.0069563388824463,0,0.7825645208358765,1746501193.270547,3.3774707317352295,0.7666955590248108,207.82867431640625,18.649999618530273,0.003068226622417569
0,0.010453027673065662,0.8154414296150208,23,1.0083789825439453,0.05498940870165825,105.41731262207031,1000,0.011287357658147812,7.366856098175049,0.7140846252441406,0.0002280000044265762,NaN,-0.14758577942848206,24,-0.42441827058792114,0.7979432940483093,0.8154414296150208,-0.0007293226663023233,53.25,1.0083789825439453,5226.556343882,0.6280898451805115,94.2479476928711,0.7979432940483093,0.95013827085495,5.438674449920654,480000.0,5016.45947265625,-0.009775131940841675,0.6266484260559082,106.78885650634766,40,1.0083789825439453,0,0.8154414296150208,1746501405.5489488,2.9405810832977295,0.7979432940483093,212.2062225341797,19.270000457763672,0.002338903956115246
0,0.012065540999174118,0.8482065200805664,24,1.003732442855835,0.05499269440770149,101.35845947265625,1000,0.012429621070623398,9.156805992126465,0.6221008896827698,0.00022499999613501132,NaN,0.1154322400689125,25,-0.3431999385356903,0.8303942084312439,0.8482065200805664,0.0003416859544813633,90.0999984741211,1.003732442855835,5436.010260727,0.629583477973938,95.70391845703125,0.8303942084312439,0.9521529674530029,6.4510884284973145,500000.0,5225.5107421875,0.08121833205223083,1.0124139785766602,107.61934661865234,40,1.003732442855835,0,0.8482065200805664,1746501614.594298,3.9179413318634033,0.8303942084312439,208.9778594970703,21.920000076293945,0.002680589910596609
0,0.011316053569316864,0.8811299204826355,25,1.006317377090454,0.058683961629867554,101.9192123413086,1000,0.012044573202729225,11.297647476196289,0.6625985503196716,0.00022200000239536166,NaN,0.04701954126358032,26,-0.36318740248680115,0.8644286394119263,0.8811299204826355,0.0002935631200671196,111.44999694824219,1.006317377090454,5637.654837473,0.623641848564148,95.51988983154297,0.8644286394119263,0.9422439336776733,7.305810928344727,520000.0,5434.95751953125,-0.01998746395111084,0.8547224998474121,107.46121215820312,40,1.006317377090454,0,0.8811299204826355,1746501824.0481966,4.254484176635742,0.8644286394119263,209.38047790527344,24.3799991607666,0.0029741530306637287
0,0.012505749240517616,0.9137664437294006,26,1.0109626054763794,0.06413166224956512,94.5577392578125,1000,0.012251029722392559,7.443179130554199,0.7149302959442139,0.00021899999410379678,NaN,0.0009041428565979004,27,-0.5452397465705872,0.8964324593544006,0.9137664437294006,0.0011513964273035526,19.200000762939453,1.0109624862670898,5843.644358177,0.6136351227760315,99.22010040283203,0.8964324593544006,0.9258824586868286,3.9184980392456055,540000.0,5636.60302734375,-0.182052344083786,-3.387312889099121,107.0142593383789,40,1.0109626054763794,0,0.9137664437294006,1746502025.6927595,4.125950813293457,0.8964324593544006,201.57205200195312,20.270000457763672,0.004125549457967281
0,0.00971499178558588,0.9465571641921997,27,1.00835382938385,0.0656261071562767,98.69922637939453,1000,0.012194918468594551,5.591964244842529,0.7049898505210876,0.00021600000036414713,NaN,-0.03233635425567627,28,-0.28761693835258484,0.9284347295761108,0.9465571641921997,-0.0010043438524007797,60.150001525878906,1.00835382938385,6047.81495266,0.6114872694015503,97.12765502929688,0.9284347295761108,0.9219575524330139,6.655578136444092,560000.0,5842.59130859375,0.2576228082180023,2.7370800971984863,107.21529388427734,40,1.00835382938385,0,0.9465571641921997,1746502231.6823099,2.908496856689453,0.9284347295761108,205.91456604003906,24.059999465942383,0.0031212056055665016
0,0.012344103306531906,0.9797278642654419,28,1.0070438385009766,0.06404229998588562,97.21094512939453,1000,0.012315561063587666,6.877106189727783,0.7366992235183716,0.00021300000662449747,NaN,-0.21548041701316833,29,-0.33130356669425964,0.96075439453125,0.9797278642654419,0.0008073975332081318,68.30000305175781,1.0070438385009766,6255.578230552,0.6070321798324585,97.9932632446289,0.96075439453125,0.9147467017173767,6.816061496734619,580000.0,6046.76025390625,-0.043686628341674805,0.16048336029052734,106.8846664428711,40,1.0070438385009766,0,0.9797278642654419,1746502435.8528857,3.2364492416381836,0.96075439453125,204.09567260742188,26.459999084472656,0.003928603138774633
0,0.012116489931941032,1.0129096508026123,29,1.0061770677566528,0.06762327253818512,100.33979034423828,1000,0.012085778638720512,6.840373516082764,0.7228922247886658,0.0002099999983329326,NaN,0.026455316692590714,30,-0.33921971917152405,0.9929614067077637,1.0129096508026123,-0.0015965416096150875,58.099998474121094,1.0061770677566528,6460.68792108,0.6053564548492432,96.29685974121094,0.9929614067077637,0.9116999506950378,5.216566562652588,600000.0,6254.52783203125,-0.007916152477264404,-1.5994949340820312,107.35122680664062,40,1.0061770677566528,0,1.0129096508026123,1746502643.616166,3.028674840927124,0.9929614067077637,207.6910858154297,23.270000457763672,0.002332061529159546
0,0.011565270833671093,1.0457566976547241,30,1.0085605382919312,0.06783492118120193,98.48138427734375,1000,0.012288587167859077,7.032532691955566,0.7095078229904175,0.00020700000459328294,NaN,-0.12048930674791336,31,-0.45406219363212585,1.0243741273880005,1.0457566976547241,0.000679543474689126,41.650001525878906,1.0085604190826416,6670.799348265,0.5978026390075684,97.53849792480469,1.0243741273880005,0.8985922336578369,4.953796863555908,620000.0,6459.64599609375,-0.1148424744606018,-0.2627696990966797,106.5657958984375,40,1.0085605382919312,0,1.0457566976547241,1746502848.7258759,3.3511664867401123,1.0243741273880005,205.0472412109375,20.059999465942383,0.003011605003848672
0,0.013478736393153667,1.0786164999008179,31,1.0083003044128418,0.07023729383945465,101.14595794677734,1000,0.012593497522175312,7.745242118835449,0.7017600536346436,0.00020399999630171806,NaN,-0.11933183670043945,32,-0.3831600546836853,1.0560041666030884,1.0786164999008179,-0.0007881363853812218,63.29999923706055,1.0083003044128418,6876.440485073,0.5912486910820007,95.21544647216797,1.0560041666030884,0.8866366147994995,5.1056647300720215,640000.0,6669.7578125,0.07090213894844055,0.15186786651611328,108.9039306640625,40,1.0083003044128418,0,1.0786164999008179,1746503058.8372967,3.5674984455108643,1.0560041666030884,210.04995727539062,22.829999923706055,0.00222346861846745
0,0.01164381206035614,1.1110999584197998,32,1.0109766721725464,0.0684986561536789,98.86478424072266,1000,0.012117335572838783,7.314757823944092,0.697652280330658,0.0002010000025620684,NaN,0.38026532530784607,33,-0.49378326535224915,1.0865379571914673,1.1110999584197998,-4.566670395433903e-05,33.70000076293945,1.0109766721725464,7082.482332812,0.5785307288169861,97.28456115722656,1.0865379571914673,0.864116907119751,3.9219186305999756,660000.0,6875.40283203125,-0.11062321066856384,-1.183746099472046,106.7176284790039,40,1.0109766721725464,0,1.1110999584197998,1746503264.4784691,2.4364681243896484,1.0865379571914673,205.5824737548828,19.31999969482422,0.002177801914513111
0,0.013750671409070492,1.1428642272949219,33,1.0064374208450317,0.0642862543463707,99.80279541015625,1000,0.012925833463668823,7.239859580993652,0.659993588924408,0.00019799999427050352,NaN,0.060632504522800446,34,-0.30876627564430237,1.1177582740783691,1.1428642272949219,0.0015134764835238457,72.05000305175781,1.0064374208450317,7288.278964754,0.574098527431488,97.1679916381836,1.1177582740783691,0.8555881977081299,5.8471784591674805,680000.0,7081.291015625,0.18501698970794678,1.9252598285675049,106.0262451171875,40,1.0064374208450317,0,1.1428642272949219,1746503470.5202749,2.6195998191833496,1.1177582740783691,205.8291015625,16.049999237060547,0.003691278398036957
0,0.011741635389626026,1.173951268196106,34,1.0080770254135132,0.06291382014751434,99.42261505126953,1000,0.012348974123597145,7.953895092010498,0.6354491710662842,0.00019500000053085387,NaN,0.06492224335670471,35,-0.4510456919670105,1.1486363410949707,1.173951268196106,-0.0008273257408291101,49.20000076293945,1.0080770254135132,7494.632933858,0.5713717937469482,97.21122741699219,1.1486363410949707,0.850265622138977,4.661042213439941,700000.0,7287.24169921875,-0.14227941632270813,-1.186136245727539,106.31489562988281,40,1.0080770254135132,0,1.173951268196106,1746503676.3169532,4.070477485656738,1.1486363410949707,205.73756408691406,15.739999771118164,0.0028639526572078466
0,0.012709568254649639,1.204289197921753,35,1.0093215703964233,0.061082739382982254,99.83163452148438,1000,0.012438950128853321,8.280579566955566,0.6531397104263306,0.00019200000679120421,NaN,0.2008405327796936,36,-0.47409310936927795,1.1792577505111694,1.204289197921753,9.30598471313715e-05,50.150001525878906,1.0093215703964233,7707.09862083,0.5641977787017822,96.94962310791016,1.1792577505111694,0.8373277187347412,4.867616653442383,720000.0,7493.59228515625,-0.023047417402267456,0.2065744400024414,106.46101379394531,40,1.0093215703964233,0,1.204289197921753,1746503882.670884,3.61301326751709,1.1792577505111694,206.29270935058594,14.569999694824219,0.002957012504339218
0,0.012252647429704666,1.2338016033172607,36,1.0084054470062256,0.06582318991422653,100.36245727539062,1000,0.012304428033530712,6.734439849853516,0.6378130912780762,0.00018899999849963933,NaN,0.12709519267082214,37,-0.48030197620391846,1.2088185548782349,1.2338016033172607,-0.0009520729072391987,32.25,1.0084054470062256,7925.255667219,0.5605307221412659,94.16307067871094,1.2088185548782349,0.8313972353935242,3.690340518951416,740000.0,7706.052734375,-0.006208866834640503,-1.1772761344909668,112.03497314453125,40,1.0084054470062256,0,1.2338016033172607,1746504095.136584,2.97737455368042,1.2088185548782349,212.39749145507812,13.350000381469727,0.0020049395971000195
0,0.013633178547024727,1.2627935409545898,37,1.0075322389602661,0.06337982416152954,106.9402084350586,1000,0.01363060437142849,5.619441986083984,0.6206037402153015,0.00018600000475998968,NaN,0.30748650431632996,38,-0.2685490846633911,1.2386891841888428,1.2627935409545898,0.0008124117739498615,59.29999923706055,1.0075322389602661,8128.446159742,0.5603688359260559,91.7139892578125,1.2386891841888428,0.8314709663391113,4.809765338897705,760000.0,7924.19140625,0.21175289154052734,1.119424819946289,111.12896728515625,40,1.0075322389602661,0,1.2627935409545898,1746504313.293592,2.2042720317840576,1.2386891841888428,218.06922912597656,14.989999771118164,0.002817351371049881
0,0.014548003673553467,1.291060209274292,38,1.0074524879455566,0.06002097204327583,97.01292419433594,1000,0.012746972031891346,6.904448509216309,0.5796329975128174,0.0001829999964684248,NaN,-0.04770629107952118,39,-0.4625847637653351,1.2680017948150635,1.291060209274292,4.853168502449989e-05,40.95000076293945,1.0074524879455566,8328.61687838,0.5495425462722778,98.46170043945312,1.2680017948150635,0.8111497759819031,3.834303379058838,780000.0,8127.39990234375,-0.19403567910194397,-0.9754619598388672,106.11167907714844,40,1.0074524879455566,0,1.291060209274292,1746504516.4840925,1.761715292930603,1.2680017948150635,203.12466430664062,13.0,0.002865883056074381
0,0.01275193877518177,1.318496584892273,39,1.0138187408447266,0.056982506066560745,94.41763305664062,1000,0.012697546742856503,6.503816604614258,0.6265615820884705,0.00018000000272877514,NaN,-0.05858279764652252,40,-0.5652974843978882,1.2954717874526978,1.318496584892273,-0.0001761382445693016,14.449999809265137,1.013818621635437,8538.434802038,0.5400416851043701,99.95523071289062,1.2954717874526978,0.7934228181838989,2.235196828842163,800000.0,8327.556640625,-0.1027127206325531,-1.5991065502166748,105.6718978881836,40,1.0138187408447266,0,1.318496584892273,1746504716.6548276,2.1641383171081543,1.2954717874526978,200.08958435058594,11.65999984741211,0.0026897448115050793
