Train/KL,Misc/r,Train/PolicyRatio/Max,Train/Epoch,Loss/Loss_cost_critic,Misc/cost_gradient_norm,Time/Total,Loss/Loss_cost_critic/Delta,Misc/Alpha,TotalEnvSteps,Misc/xHx,Loss/Loss_pi,Misc/q,Time/Epoch,Value/cost,Misc/B,Misc/Nu_star,Train/PolicyRatio/Std,Misc/Lambda_star,Time/Update,Misc/FinalStepNorm,_timestamp,Train/PolicyRatio/Min,Loss/Loss_pi/Delta,_runtime,Train/LR,Misc/A,Value/reward,Misc/AcceptanceStep,Metrics/EpRet,Misc/OptimCase,Value/Adv,Metrics/EpCost,Train/StopIter,_step,Misc/s,Train/Entropy,Time/FPS,Loss/Loss_reward_critic,Metrics/EpLen,Misc/H_inv_g,Misc/gradient_norm,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Time/Rollout
0.00010984089021803811,-0.019298840314149857,1.0007213354110718,10,6.74244499206543,0.43238285183906555,1520.9390869140625,0.43982362747192383,0.5080217719078064,220000.0,0.07749351114034653,-0.03597481548786163,0.07749351114034653,136.43930053710938,6.690776348114014,-633.8201904296875,0.1417941004037857,0.0005100330454297364,0,13.250398635864258,0.3519413471221924,1743335921.6828294,1.0007213354110718,0.0035894475877285004,1661.611691283,0,0.07711909711360931,0.16452986001968384,1,0.7195502519607544,0,1.5258788677030566e-09,25.110000610351562,10,11,0.9947493076324463,1.4298820495605469,146.5853271484375,6.172725200653076,500,0.699987530708313,0.11914154142141342,1.012975811958313,2.1634926795959473,1.0007213354110718,123.18887329101562
0.00010804337216541171,0.007867535576224327,1.0014795064926147,11,7.133768558502197,0.4608273208141327,1660.4088134765625,0.3913235664367676,0.46802088618278503,240000.0,0.09130603075027466,-0.035988714545965195,0.09130603075027466,139.37744140625,4.377106666564941,-662.5960693359375,0.13310325145721436,0.0010461971396580338,0,15.862380981445312,0.3552412986755371,1743336061.1549914,1.0014795064926147,-1.3899058103561401e-05,1800.136106854,0,0.0912512019276619,-0.08282148838043213,1,1.5465760231018066,0,-4.1961669694501325e-09,27.350000381469727,10,12,1.1288927793502808,1.431848168373108,143.4952392578125,6.610049247741699,500,0.7594723701477051,0.12899403274059296,1.014854907989502,0.43732404708862305,1.0014795064926147,123.5150375366211
0.0001178626116598025,0.017944075167179108,0.9990856647491455,12,3.134233236312866,0.3340551257133484,1798.9183349609375,-3.999535322189331,0.4733008146286011,260000.0,0.08928025513887405,-0.022031445056200027,0.08928025513887405,138.41549682617188,5.057590961456299,-802.9320678710938,0.18983294069766998,0.0006465326296165586,0,15.636940956115723,0.34789419174194336,1743336199.6792986,0.9990856647491455,0.013957269489765167,1938.857295782,0,0.08870008587837219,0.22773881256580353,1,0.10009735077619553,0,-1.5258788677030566e-09,21.110000610351562,10,13,0.554992139339447,1.4302517175674438,144.49249267578125,5.246829986572266,500,0.7496641278266907,0.13006621599197388,1.0129666328430176,-1.3632192611694336,0.9990856647491455,122.77853393554688
0.0001019698684103787,-0.01501790713518858,1.0017484426498413,13,8.418561935424805,0.5100287795066833,1937.6397705078125,5.2843286991119385,0.4865596890449524,280000.0,0.08448073267936707,-0.04100361466407776,0.08448073267936707,138.61074829101562,4.779309272766113,-519.9657592773438,0.11869189888238907,0.0012362513225525618,0,15.420539855957031,0.3595134913921356,1743336338.400476,1.0017484426498413,-0.01897216960787773,2077.947458817,0,0.08432186394929886,-0.019186342135071754,1,-1.6301312446594238,0,-3.051757735406113e-09,27.170000076293945,10,14,1.4196712970733643,1.4311190843582153,144.28895568847656,4.95650577545166,500,0.7280900478363037,0.12756772339344025,1.01339590549469,-0.29032421112060547,1.0017484426498413,123.19017791748047
0.0001081341179087758,0.027259618043899536,0.9973659515380859,14,4.639723300933838,0.4487970471382141,2076.73291015625,-3.778838634490967,0.5202414393424988,300000.0,0.07389584928750992,-0.031750619411468506,0.07389584928750992,138.98178100585938,4.835819721221924,-609.8936767578125,0.13611078262329102,0.0018625535303726792,0,15.601608276367188,0.35490289330482483,1743336477.4903343,0.9973659515380859,0.009252995252609253,2218.001502982,0,0.07320751994848251,0.050078246742486954,1,-0.8413522243499756,0,-1.3732909920349812e-08,25.65999984741211,10,15,1.0795553922653198,1.4272276163101196,143.90374755859375,5.246439456939697,500,0.6802077889442444,0.11954286694526672,1.0092511177062988,0.2899336814880371,0.9973659515380859,123.38014221191406
0.00010709938214858994,-0.028681516647338867,0.9984673261642456,15,4.778083801269531,0.4728555977344513,2216.764892578125,0.13836050033569336,0.49294841289520264,320000.0,0.08230515569448471,-0.039093032479286194,0.08230515569448471,139.92344665527344,4.645288944244385,-522.7067260742188,0.12902423739433289,0.0010837921872735023,0,15.4945650100708,0.35555654764175415,1743336617.5444567,0.9984673261642456,-0.007342413067817688,2355.539633844,0,0.08162043243646622,-0.317889541387558,1,-1.8892401456832886,0,3.051757735406113e-09,25.059999465942383,10,16,1.2013994455337524,1.4304680824279785,142.935302734375,4.174962043762207,500,0.7189436554908752,0.12445610016584396,1.0125175714492798,-1.0714774131774902,0.9984672665596008,124.4288558959961
0.00010574107727734372,-0.004777595400810242,1.0012946128845215,16,8.387371063232422,0.6137170791625977,2354.331787109375,3.6092872619628906,0.4958880543708801,340000.0,0.08133222907781601,-0.04787454009056091,0.08133222907781601,137.43612670898438,6.179816246032715,-634.2039794921875,0.09956745058298111,0.0009154294966720045,0,15.555168151855469,0.35539793968200684,1743336755.0826392,1.0012946128845215,-0.00878150761127472,2494.326926221,0,0.08132091164588928,-0.4239109754562378,1,-0.255615770816803,0,-1.5258788677030566e-09,35.77000045776367,10,17,2.0174148082733154,1.437963604927063,145.5221405029297,5.966122627258301,500,0.7124613523483276,0.12421628087759018,1.0201102495193481,1.7911605834960938,1.0012946128845215,121.88092041015625
0.00011806360998889431,-0.06694142520427704,0.9974629282951355,17,7.720037460327148,0.5754182934761047,2493.11962890625,-0.6673336029052734,0.4778765141963959,360000.0,0.08757871389389038,-0.04857705160975456,0.08757871389389038,138.6875762939453,7.044938087463379,-812.0471801757812,0.10996057093143463,0.0017939666286110878,0,15.405116081237793,0.345066636800766,1743336893.870181,0.9974629282951355,-0.0007025115191936493,2633.351790529,0,0.08486955612897873,-0.3158414959907532,1,-0.7112053036689758,0,2.2888182460434336e-09,36.650001525878906,10,18,1.6540782451629639,1.4386802911758423,144.20901489257812,4.360738277435303,500,0.7241846919059753,0.13508395850658417,1.0206718444824219,-1.605384349822998,0.9974629282951355,123.28244018554688
0.00010101206135004759,-0.022629402577877045,1.0009078979492188,18,4.759526252746582,0.4515317976474762,2632.125,-2.9605112075805664,0.48904088139533997,380000.0,0.0836256742477417,-0.03755783662199974,0.0836256742477417,138.90838623046875,6.021344184875488,-1324.40625,0.13196668028831482,0.0006420370191335678,0,15.317109107971191,0.3622315526008606,1743337032.8953822,1.0009078979492188,0.011019214987754822,2771.916973015,0,0.0831797644495964,-0.09101978689432144,1,-0.6409326195716858,0,7.629394338515283e-10,39.0,10,19,1.1484217643737793,1.4394794702529907,143.9797821044922,3.397301197052002,500,0.7173710465431213,0.13253800570964813,1.0214003324508667,-0.9634370803833008,1.0009078979492188,123.59124755859375
0.0001184039720101282,-0.00035134819336235523,1.0025891065597534,19,6.5580949783325195,0.52590012550354,2770.693359375,1.7985687255859375,0.5035171508789062,400000.0,0.07888626307249069,-0.03853645175695419,0.07888626307249069,138.45852661132812,5.899652004241943,-576.1441040039062,0.12246017903089523,0.001830746652558446,0,15.254859924316406,0.34328362345695496,1743337171.4597898,1.0025891065597534,-0.0009786151349544525,2911.332181214,0,0.07888617366552353,-0.11413335055112839,1,-0.9272092580795288,0,0.0,27.719999313354492,10,20,1.333644986152649,1.4466458559036255,144.4475860595703,5.332314968109131,500,0.7039936780929565,0.1241956576704979,1.028967022895813,1.935013771057129,1.0025891065597534,123.20361328125
0.00011608556815190241,-0.0037106256932020187,1.0031356811523438,20,4.906375885009766,0.37300676107406616,2910.1142578125,-1.651719093322754,0.48539766669273376,420000.0,0.08488571643829346,-0.029514959082007408,0.08488571643829346,139.3026580810547,5.7388505935668945,-456.6156921386719,0.16604603826999664,0.0022172052413225174,0,15.665884017944336,0.350131094455719,1743337310.8755636,1.0031356811523438,0.009021492674946785,3049.712628057,0,0.0848667323589325,0.07243437319993973,1,1.6377534866333008,0,-6.103515470812226e-09,18.200000762939453,10,21,0.7253923416137695,1.4536441564559937,143.57228088378906,5.189489364624023,500,0.7328318953514099,0.12784531712532043,1.0363175868988037,-0.14282560348510742,1.0031356811523438,123.63675689697266
0.00010501953511266038,0.022470032796263695,1.0004148483276367,21,6.7926812171936035,0.47538310289382935,3048.497314453125,1.886305332183838,0.47464779019355774,440000.0,0.08877425640821457,-0.034423910081386566,0.08877425640821457,138.27711486816406,4.766067981719971,-493.98651123046875,0.1276712864637375,0.0002933420764748007,0,15.681440353393555,0.3581542670726776,1743337449.2558112,1.0004148483276367,-0.004908950999379158,3187.987895572,0,0.08836276084184647,0.19197338819503784,1,2.3927114009857178,0,-6.103515470812226e-09,24.6200008392334,10,22,1.226996898651123,1.453603744506836,144.6370849609375,6.040112495422363,500,0.7326632738113403,0.13632676005363464,1.0362743139266968,0.8506231307983398,1.0004148483276367,122.59564971923828
0.0001057571716955863,0.027406912297010422,1.0014963150024414,22,8.068095207214355,0.6135085225105286,3186.77294921875,1.275413990020752,0.4680682420730591,460000.0,0.09128756821155548,-0.04552067443728447,0.09128756821155548,138.16702270507812,5.107049465179443,-601.692626953125,0.10026133805513382,0.0010580545058473945,0,15.573538780212402,0.3572527766227722,1743337587.5312228,1.0014963150024414,-0.011096764355897903,3326.257637187,0,0.09091003239154816,-0.015854215249419212,1,2.417914628982544,0,3.051757735406113e-09,34.599998474121094,10,23,1.9895875453948975,1.4564405679702759,144.75234985351562,5.793332576751709,500,0.7553949356079102,0.13297554850578308,1.0392889976501465,-0.2467799186706543,1.0014963150024414,122.59343719482422
0.00011616124538704753,-0.008844217285513878,0.9967079162597656,23,3.472827911376953,0.3984867036342621,3325.044189453125,-4.595267295837402,0.4227762222290039,480000.0,0.11189452558755875,-0.02931874431669712,0.11189452558755875,138.1675262451172,5.588143348693848,-1448.9986572265625,0.15912923216819763,0.0023278547450900078,0,15.436418533325195,0.34830883145332336,1743337725.8007326,0.9967079162597656,0.01620193012058735,3464.160114426,0,0.11179549247026443,0.25986385345458984,1,-1.9398196935653687,0,8.392333938900265e-09,33.83000183105469,10,24,0.7898235321044922,1.4584039449691772,144.75181579589844,5.52927303314209,500,0.8209255337715149,0.15296867489814758,1.0414522886276245,-0.26405954360961914,0.9967079162597656,122.73107147216797
0.0001081029768101871,-0.018398847430944443,1.001924991607666,24,4.205852508544922,0.4890868365764618,3462.961181640625,0.7330245971679688,0.4702810049057007,500000.0,0.09043052792549133,-0.039521340280771255,0.09043052792549133,137.80995178222656,5.061149597167969,-732.5902099609375,0.1250104308128357,0.0013611746253445745,0,15.200098037719727,0.3535999357700348,1743337863.7033985,1.001924991607666,-0.010202595964074135,3603.633450262,0,0.09016601741313934,0.052125804126262665,1,-3.346505641937256,0,-7.629394338515283e-10,30.6200008392334,10,25,1.279786229133606,1.463118076324463,145.12741088867188,4.570394515991211,500,0.7379327416419983,0.13926461338996887,1.0463957786560059,-0.9588785171508789,1.001924991607666,122.60982513427734
0.00010854523861780763,-0.0071939630433917046,0.9961695671081543,25,9.20015811920166,0.5162039995193481,3602.431396484375,4.994305610656738,0.45529064536094666,520000.0,0.09648338705301285,-0.039382752031087875,0.09648338705301285,139.38121032714844,4.416212558746338,-570.796142578125,0.11939240992069244,0.002708553336560726,0,15.585038185119629,0.3566448390483856,1743338003.1763875,0.9961695671081543,0.00013858824968338013,3741.70495287,0,0.09644649922847748,0.033872392028570175,1,-0.7427929639816284,0,1.9073485846288207e-10,28.299999237060547,10,26,1.403061032295227,1.4652525186538696,143.4913787841797,6.593644142150879,500,0.7489145398139954,0.14546212553977966,1.0488349199295044,2.023249626159668,0.9961695671081543,123.79612731933594
0.00012030509969918057,0.04515679180622101,1.0004925727844238,26,11.83398723602295,0.7766678333282471,3740.48828125,2.633829116821289,0.46786046028137207,540000.0,0.0913686528801918,-0.05331333726644516,0.0913686528801918,137.9615936279297,5.274428844451904,-1002.4544067382812,0.08327441662549973,0.00034830154618248343,0,15.36384105682373,0.3449646234512329,1743338141.2483904,1.0004925727844238,-0.013930585235357285,3880.570778738,0,0.09066162258386612,0.14589311182498932,1,-0.8614112734794617,0,3.8146971692576415e-10,53.77000045776367,10,27,2.8840763568878174,1.4616860151290894,144.96788024902344,6.402585029602051,500,0.7555313110351562,0.13547305762767792,1.045230746269226,-0.19105911254882812,1.0004925727844238,122.59772491455078
0.00011527533933985978,0.012912743724882603,1.0016359090805054,27,7.688780307769775,0.6684612035751343,3879.351318359375,-4.145206928253174,0.4616728127002716,560000.0,0.09383423626422882,-0.04557166248559952,0.09383423626422882,138.75120544433594,6.978126525878906,-1130.835205078125,0.10077864676713943,0.0011566781904548407,0,15.618941307067871,0.34773480892181396,1743338280.1140547,1.0016359090805054,0.007741674780845642,4020.353481368,0,0.09374956041574478,-0.11182912439107895,1,0.6257261633872986,0,0.0,47.189998626708984,10,28,1.9692140817642212,1.4580925703048706,144.1428985595703,6.485775947570801,500,0.7478957176208496,0.14131779968738556,1.0417343378067017,0.08319091796875,1.0016359090805054,123.13221740722656
0.00010490116983419284,0.010566335171461105,0.9991599321365356,28,3.2191169261932373,0.4663825035095215,4019.143310546875,-4.469663381576538,0.46257540583610535,580000.0,0.09346842020750046,-0.03561859577894211,0.09346842020750046,139.6832275390625,6.423311233520508,-1491.35302734375,0.13153786957263947,0.0005940457922406495,0,15.813632011413574,0.3584670424461365,1743338419.8963523,0.9991599321365356,0.00995306670665741,4158.380367172,0,0.09337183088064194,0.0013404418714344501,1,-1.9700360298156738,0,-3.051757735406113e-09,41.52000045776367,10,29,1.1559216976165771,1.4583258628845215,143.1811065673828,4.797826766967773,500,0.7534613013267517,0.13763973116874695,1.0421093702316284,-1.6879491806030273,0.9991598725318909,123.86955261230469
0.00011193189129699022,0.0034600282087922096,0.9995449781417847,29,7.51084041595459,0.5711140036582947,4157.19140625,4.2917234897613525,0.46139609813690186,600000.0,0.09394682943820953,-0.0417846143245697,0.09394682943820953,137.94473266601562,6.8127360343933105,-373.83245849609375,0.11220432072877884,0.0003217490448150784,0,15.509390830993652,0.35169580578804016,1743338557.9234567,0.9995449781417847,-0.006166018545627594,4296.222038702,0,0.09393929690122604,-0.43313416838645935,1,-1.8692353963851929,0,1.0681151962899094e-08,24.3700008392334,10,30,1.5885863304138184,1.45840585231781,144.98561096191406,5.5803117752075195,500,0.7506385445594788,0.1393585056066513,1.0420883893966675,0.7824850082397461,0.9995449185371399,122.43529510498047
0.00011171436926815659,0.0018376077059656382,1.002646803855896,30,7.926998138427734,0.6345190405845642,4295.00390625,0.41615772247314453,0.4505694508552551,620000.0,0.09851593524217606,-0.049293048679828644,0.09851593524217606,137.73489379882812,7.539988994598389,-477.98651123046875,0.09775358438491821,0.0018715448677539825,0,15.866341590881348,0.3517901301383972,1743338695.7650783,1.002646803855896,-0.007508434355258942,4436.917528282,0,0.09851431846618652,-0.5408498644828796,1,-0.7067672610282898,0,2.2888182460434336e-09,31.6299991607666,10,31,2.092977523803711,1.459416389465332,145.20648193359375,7.901930809020996,500,0.7805343270301819,0.13846497237682343,1.0434938669204712,2.3216190338134766,1.002646803855896,121.86851501464844
0.00011367903061909601,0.010273316875100136,1.0006790161132812,31,5.515810489654541,0.49501118063926697,4435.71923828125,-2.4111876487731934,0.4803988039493561,640000.0,0.08666148781776428,-0.03513750061392784,0.08666148781776428,140.60308837890625,6.594590663909912,-705.749267578125,0.1276603639125824,0.00048013689229264855,0,15.726509094238281,0.35367581248283386,1743338836.4612613,1.0006790161132812,0.014155548065900803,4574.91371919,0,0.08657548576593399,-0.4983132779598236,1,0.01834961026906967,0,4.577636492086867e-09,29.43000030517578,10,32,1.2272069454193115,1.4561724662780762,142.244384765625,5.469890117645264,500,0.7510136961936951,0.12784558534622192,1.0405808687210083,-2.4320406913757324,1.0006790161132812,124.87655639648438
0.00011108053149655461,0.047254592180252075,0.9991445541381836,32,5.53831672668457,0.6133962869644165,4573.712890625,0.022506237030029297,0.43198633193969727,660000.0,0.1071741133928299,-0.04062093794345856,0.1071741133928299,137.9129638671875,5.850974082946777,-573.3429565429688,0.10477519035339355,0.0006048634531907737,0,15.414234161376953,0.3509644567966461,1743338974.4569557,0.9991445541381836,-0.005483437329530716,4713.558083051,0,0.10594844073057175,-0.25133392214775085,1,4.508622646331787,0,1.5258788677030566e-09,32.31999969482422,10,33,1.8218518495559692,1.4573688507080078,145.01901245117188,6.026955604553223,500,0.8117781281471252,0.14883984625339508,1.0418853759765625,0.557065486907959,0.9991445541381836,122.49868774414062
0.00011413524771342054,-0.021065210923552513,0.9988726377487183,33,8.597084999084473,0.6301299333572388,4712.34716796875,3.0587682723999023,0.4612593352794647,680000.0,0.09400254487991333,-0.048370636999607086,0.09400254487991333,138.5429229736328,7.046143531799316,-539.810791015625,0.10217103362083435,0.0007971654995344579,0,15.520718574523926,0.3510502576828003,1743339113.1009529,0.9988726377487183,-0.007749699056148529,4852.320470988,0,0.09377093613147736,0.05150413140654564,1,2.7779271602630615,0,-2.2888182460434336e-09,32.15999984741211,10,34,1.9159070253372192,1.4588736295700073,144.35958862304688,5.2134108543396,500,0.7655805349349976,0.1395915448665619,1.0431489944458008,-0.813544750213623,0.9988725781440735,123.02217102050781
0.00010030078556155786,0.022163977846503258,0.9992316961288452,34,4.857722759246826,0.45823317766189575,4851.0126953125,-3.7393622398376465,0.4680063724517822,700000.0,0.09131169319152832,-0.032698486000299454,0.09131169319152832,138.56092834472656,4.727288246154785,-715.7731323242188,0.13229478895664215,0.0005433291080407798,0,15.519449234008789,0.36215701699256897,1743339251.863397,0.9992316961288452,0.015672150999307632,4991.481430228,0,0.09088180959224701,-0.39127281308174133,1,1.525380253791809,0,6.866454960174906e-09,28.600000381469727,10,35,1.1427323818206787,1.4594049453735352,144.34083557128906,5.8241167068481445,500,0.7805501818656921,0.13104461133480072,1.0437272787094116,0.6107058525085449,0.9992316365242004,123.04145050048828
0.00011595846444834024,0.018343904986977577,1.0008180141448975,35,10.096115112304688,0.6739016175270081,4990.29150390625,5.238392353057861,0.4589035212993622,720000.0,0.09497016668319702,-0.05103834718465805,0.09497016668319702,139.07614135742188,6.508707523345947,-592.8406372070312,0.0942888930439949,0.0005783671513199806,0,15.501897811889648,0.3510740399360657,1743339391.0243592,1.0008180141448975,-0.018339861184358597,5130.888807697,0,0.09482058882713318,-0.016175072640180588,1,1.1972060203552246,0,-1.9073485846288207e-10,36.52000045776367,10,36,2.2496187686920166,1.4573320150375366,143.80612182617188,7.716989040374756,500,0.7549712657928467,0.14507752656936646,1.0415942668914795,1.8928723335266113,1.000817894935608,123.57421112060547
0.00011621516750892624,1.3425946235656738e-05,1.002340316772461,36,3.86853289604187,0.3937872350215912,5129.70068359375,-6.227582216262817,0.45941197872161865,740000.0,0.09476006031036377,-0.02879195660352707,0.09476006031036377,139.32818603515625,5.7972588539123535,-1453.2730712890625,0.16416798532009125,0.001654797582887113,0,15.51490592956543,0.34585633873939514,1743339530.4324398,1.002340316772461,0.02224639058113098,5271.30273649,0,0.09476006031036377,-0.003129265969619155,1,3.1536409854888916,0,1.5258788677030566e-09,32.84000015258789,10,37,0.7420840263366699,1.459612250328064,143.5459747314453,5.349964618682861,500,0.7722283601760864,0.13721057772636414,1.0438679456710815,-2.3670244216918945,1.002340316772461,123.8132553100586
