Train/LR,Train/KL,Loss/Loss_cost_critic,_runtime,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,TotalEnvSteps,Safety/EpCostShield,Misc/AcceptanceStep,Safety/shield_violation,Train/Epoch,Misc/gradient_norm,Value/Adv,Loss/Loss_pi,Time/Total,Metrics/LagrangeMultiplier/Max,Train/StopIter,Loss/Loss_pi/Delta,Value/cost,_timestamp,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Value/reward,Misc/FinalStepNorm,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Train/Entropy,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Loss/Loss_reward_critic,_step,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Std,Metrics/EpRet,Metrics/EpLen,Time/Update,Train/PolicyRatio/Max,Misc/H_inv_g,Time/Rollout,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Misc/xHx,Time/Epoch
0,0.0003525602223817259,14.23983383178711,2068.226007572,1.2246657609939575,0.6155881285667419,1.2947063446044922,360000.0,110.6500015258789,1,10.160021781921387,17,0.17045721411705017,-4.577636492086867e-09,-0.23501528799533844,1961.9775390625,0.5610296726226807,10,0.09136508405208588,3.0877139568328857,1746550531.805319,0.01824241876602173,0.6155881285667419,5.039163589477539,0.6604881882667542,0.29325559735298157,0.5610296726226807,0.9995576739311218,1.677036166191101,0.006210744380950928,22.5,0.04373209923505783,18,0.5610296726226807,0.9995576739311218,0,0.00031278582173399627,6.17510986328125,1000,17.060335159301758,0.9995576739311218,0.23945766687393188,90.1063003540039,186.62521362304688,0,0.6155881285667419,0.013335044495761395,107.16665649414062
0,0.0002476416702847928,10.342329025268555,2174.811812263,1.607191562652588,0.6466678977012634,1.279765248298645,380000.0,83.9000015258789,1,10.075968742370605,18,0.08946538716554642,0.0,-0.3522772490978241,2067.34912109375,0.5847744941711426,10,-0.11726196110248566,3.102193832397461,1746550637.1770568,-1.0152312517166138,0.6466678977012634,-3.8975048065185547,0.5967390537261963,0.32729876041412354,0.5847744941711426,1.0009440183639526,1.6652530431747437,0.005098473280668259,23.639999389648438,0.04883057251572609,19,0.5847744941711426,1.0009440183639526,0,0.0006674936739727855,6.321265697479248,1000,16.855937957763672,1.0009440183639526,0.20364639163017273,88.45570373535156,189.91249084472656,0,0.6466678977012634,0.007742731366306543,105.31166076660156
0,0.00028231090982444584,10.635513305664062,2279.096737895,1.264796495437622,0.6780911087989807,1.2888656854629517,400000.0,109.6500015258789,1,9.001357078552246,19,0.1465640366077423,-3.814697002724188e-09,-0.16755597293376923,2173.934326171875,0.6080741882324219,10,0.18472127616405487,2.4668214321136475,1746550743.7628286,-0.6079846620559692,0.6780911087989807,0.2931842803955078,0.5702746510505676,0.3057068884372711,0.6080741882324219,1.001318335533142,1.6715177297592163,0.0012010447680950165,22.969999313354492,0.050031617283821106,20,0.6080741882324219,1.001318335533142,0,0.0009321196703240275,6.411124229431152,1000,16.81171226501465,1.001318335533142,0.24170441925525665,89.71578216552734,187.7449188232422,0,0.6780911087989807,0.012502253986895084,106.52751922607422
0,0.00028475106228142977,8.332833290100098,2383.138217692,1.4086562395095825,0.7088379859924316,1.316723108291626,420000.0,69.19999694824219,1,8.921265602111816,20,0.25333061814308167,4.577636492086867e-09,-0.33649423718452454,2278.183349609375,0.6311702132225037,10,-0.1689382642507553,2.098414897918701,1746550848.0477686,-0.700449526309967,0.7088379859924316,-2.302680015563965,0.5952242016792297,0.2913839817047119,0.6311702132225037,1.0022943019866943,1.6925190687179565,-0.004556629806756973,25.549999237060547,0.04547498747706413,21,0.6311702132225037,1.0022941827774048,0,0.0016222603153437376,6.623223781585693,1000,16.999414443969727,1.0022943019866943,0.20685245096683502,87.19113159179688,191.95594787597656,0,0.7088379859924316,0.01007904764264822,104.1905746459961
0,0.00028234871570020914,7.697529315948486,2490.68289373,1.5471163988113403,0.7387911677360535,1.3374322652816772,440000.0,61.79999923706055,1,8.185898780822754,21,0.13907593488693237,-7.629394338515283e-10,-0.33534368872642517,2382.24462890625,0.6541150808334351,10,0.0011505484580993652,2.084637403488159,1746550952.0891967,-0.9968936443328857,0.7387911677360535,-0.6353039741516113,0.5501832962036133,0.30637723207473755,0.6541150808334351,1.0007623434066772,1.7084852457046509,-0.007031939923763275,25.739999771118164,0.03844304755330086,22,0.6541150808334351,1.0007623434066772,0,0.0005390862934291363,6.416593074798584,1000,16.921390533447266,1.0007623434066772,0.19803114235401154,87.04431915283203,192.37106323242188,0,0.7387911677360535,0.008355711586773396,103.96574401855469
0,0.0002459930256009102,11.792798042297363,2597.840739059,1.321441411972046,0.7693232893943787,1.358411192893982,460000.0,111.80000305175781,1,9.047807693481445,22,0.08761069923639297,6.103515470812226e-09,-0.14896784722805023,2489.787109375,0.6770689487457275,10,0.18637584149837494,2.4566731452941895,1746551059.633797,0.5170700550079346,0.7693232893943787,4.095268726348877,0.7352333664894104,0.3296422064304352,0.6770689487457275,1.0001977682113647,1.7246861457824707,0.012870613485574722,27.59000015258789,0.05131366103887558,23,0.6770689487457275,1.0001977682113647,0,0.0001398151507601142,6.678563117980957,1000,16.69504737854004,1.0001977682113647,0.24945653975009918,90.77257537841797,186.1024932861328,0,0.7693232893943787,0.011453382670879364,107.46765899658203
0,0.00026639504358172417,11.49031925201416,2704.610624353,1.461182951927185,0.8002731204032898,1.3723465204238892,480000.0,107.75,1,11.08695125579834,23,0.12672656774520874,-3.8146971692576415e-10,-0.27601876854896545,2596.95849609375,0.7000920176506042,10,-0.12705092132091522,2.721693277359009,1746551166.7916348,0.12292850017547607,0.8002731204032898,-0.3024787902832031,0.9052336812019348,0.3210575580596924,0.7000920176506042,1.000335454940796,1.7353239059448242,-0.0008421652019023895,28.229999542236328,0.05047149583697319,24,0.7000920176506042,1.0003353357315063,0,0.00023709007655270398,7.180195331573486,1000,17.356657028198242,1.000335454940796,0.21972441673278809,89.7371597290039,186.75210571289062,0,0.8002731204032898,0.009367427788674831,107.09384155273438
0,0.00029713421827182174,10.850668907165527,2811.740178462,1.1273702383041382,0.8314886689186096,1.3554600477218628,500000.0,103.19999694824219,1,10.0374174118042,24,0.20677030086517334,3.051757735406113e-09,-0.2480497807264328,2703.7333984375,0.7231642007827759,10,0.027968987822532654,3.0949971675872803,1746551273.5616322,0.37487858533859253,0.8314886689186096,-0.6396503448486328,0.8333235383033752,0.31440210342407227,0.7231642007827759,1.0003999471664429,1.7230037450790405,-0.00397515669465065,27.799999237060547,0.04649633914232254,25,0.7231642007827759,1.0003999471664429,0,0.0002827210701070726,7.265330791473389,1000,16.684701919555664,1.0003999471664429,0.2788809835910797,90.02618408203125,187.42227172851562,0,0.8314886689186096,0.015736080706119537,106.71090698242188
0,0.0002780226059257984,10.329431533813477,2920.126290492,1.1687628030776978,0.8626654744148254,1.3413763046264648,520000.0,91.69999694824219,1,8.967159271240234,25,0.17857477068901062,0.0,-0.24709422886371613,2810.864990234375,0.7462870478630066,10,0.0009555518627166748,2.5147016048431396,1746551380.6911263,0.6687606573104858,0.8626654744148254,-0.5212373733520508,0.8568662405014038,0.3185303509235382,0.7462870478630066,1.0015500783920288,1.712563395500183,0.009458795189857483,27.65999984741211,0.05595513433218002,26,0.7462870478630066,1.0015500783920288,0,0.0010960429208353162,7.801858901977539,1000,17.354019165039062,1.0015500783920288,0.27253636717796326,89.7197265625,186.787109375,0,0.8626654744148254,0.014641208574175835,107.07376861572266
0,0.0002540444547776133,12.953093528747559,3027.510379642,1.1143629550933838,0.8942515850067139,1.3604637384414673,540000.0,109.80000305175781,1,9.805094718933105,26,0.15530848503112793,-6.103515470812226e-09,-0.20303337275981903,2919.253173828125,0.7698084712028503,10,0.044060856103897095,2.7230563163757324,1746551489.077221,0.6217594146728516,0.8942515850067139,2.623661994934082,0.7974501252174377,0.32135555148124695,0.7698084712028503,1.0014170408248901,1.7266273498535156,-0.00608409196138382,32.54999923706055,0.049871042370796204,27,0.7698084712028503,1.0014170408248901,0,0.0010019710753113031,8.255537033081055,1000,17.029260635375977,1.0014170408248901,0.2883760333061218,91.3013916015625,184.61990356445312,0,0.8942515850067139,0.01610558107495308,108.3306884765625
0,0.0002765707904472947,10.779861450195312,3132.695411244,1.290950059890747,0.9255234003067017,1.372717261314392,560000.0,82.25,1,8.975448608398438,27,0.12127920985221863,4.577636492086867e-09,-0.29785117506980896,3026.6337890625,0.7936762571334839,10,-0.09481780230998993,2.8429007530212402,1746551596.4613051,-0.2822275161743164,0.9255234003067017,-2.173232078552246,0.6677680611610413,0.3256567716598511,0.7936762571334839,1.0017011165618896,1.7357090711593628,-0.01464289054274559,32.18000030517578,0.03522815182805061,28,0.7936762571334839,1.0017009973526,0,0.0012028710916638374,7.647771835327148,1000,16.929908752441406,1.0017011165618896,0.25226131081581116,90.39434814453125,186.3511199951172,0,0.9255234003067017,0.012000814080238342,107.32428741455078
0,0.00029908903525210917,8.481260299682617,3238.483733979,1.3091659545898438,0.955560028553009,1.3937677145004272,580000.0,48.0,1,8.57580280303955,28,0.1250324696302414,-8.392333938900265e-09,-0.46158793568611145,3131.81884765625,0.8176651000976562,10,-0.1637367606163025,2.911470651626587,1746551701.646439,-0.5003927946090698,0.955560028553009,-2.2986011505126953,0.7330979108810425,0.30526238679885864,0.8176651000976562,1.0022876262664795,1.750779628753662,0.0041443221271038055,29.239999771118164,0.03937247395515442,29,0.8176651000976562,1.00228750705719,0,0.0016175960190594196,7.090692520141602,1000,17.101350784301758,1.0022876262664795,0.2331731766462326,88.0240478515625,190.24893188476562,0,0.955560028553009,0.011669175699353218,105.12542724609375
0,0.0003150390984956175,10.68958854675293,3341.726931241,1.2277882099151611,0.9856454730033875,1.3917561769485474,600000.0,88.75,1,8.908313751220703,29,0.13420143723487854,9.155272984173735e-09,-0.2596910893917084,3237.610595703125,0.8419245481491089,10,0.20189684629440308,3.0049943923950195,1746551807.434774,-0.8536497354507446,0.9856454730033875,2.2083282470703125,0.8196377158164978,0.3115476369857788,0.8419245481491089,1.0007107257843018,1.748767375946045,0.021322276443243027,31.350000381469727,0.060694750398397446,30,0.8419245481491089,1.0007106065750122,0,0.000502502778545022,7.484411716461182,1000,17.13062858581543,1.0007107257843018,0.25374704599380493,88.60350799560547,189.15362548828125,0,0.9856454730033875,0.013267306610941887,105.73416137695312
0,0.0002594542456790805,9.828949928283691,3445.542819431,1.3291842937469482,1.015410304069519,1.4066208600997925,620000.0,75.05000305175781,1,9.53745174407959,30,0.1024927869439125,-8.77380390562621e-09,-0.381619930267334,3340.83203125,0.8664661645889282,10,-0.12192884087562561,3.0117573738098145,1746551910.6779015,-1.158814787864685,1.015410304069519,-0.8606386184692383,0.8752320408821106,0.327240526676178,0.8664661645889282,1.0015196800231934,1.7586594820022583,-0.020684286952018738,31.719999313354492,0.04001046344637871,31,0.8664661645889282,1.0015196800231934,0,0.0010745760519057512,7.201495170593262,1000,16.84341812133789,1.0015196800231934,0.24619650840759277,86.31858825683594,193.86978149414062,0,1.015410304069519,0.011320333927869797,103.16203308105469
0,0.00028191355522722006,7.906431674957275,3551.454170529,1.4623891115188599,1.0448509454727173,1.4285067319869995,640000.0,73.4000015258789,1,7.3115553855896,31,0.12240634858608246,1.5258788677030566e-09,-0.2369946837425232,3444.668701171875,0.8909684419631958,10,0.1446252465248108,2.6286914348602295,1746552014.4937596,-1.1094281673431396,1.0448509454727173,-1.922518253326416,0.6425150632858276,0.30705758929252625,0.8909684419631958,1.000319004058838,1.774216651916504,0.0057607367634773254,27.420000076293945,0.04577120020985603,32,0.8909684419631958,1.000319004058838,0,0.00022556993644684553,7.106917858123779,1000,16.67997932434082,1.000319004058838,0.20996983349323273,87.0802993774414,192.75193786621094,0,1.0448509454727173,0.009351980872452259,103.76030731201172
0,0.00026373410946689546,10.053980827331543,3656.435559463,1.27176833152771,1.074094533920288,1.4340600967407227,660000.0,76.3499984741211,1,7.619767189025879,32,0.1372319906949997,-7.629394338515283e-10,-0.2513318955898285,3550.576904296875,0.9152332544326782,10,-0.014337211847305298,3.03438663482666,1746552120.4051023,0.5643504858016968,1.074094533920288,2.1475491523742676,0.7307863235473633,0.3260946571826935,0.9152332544326782,1.00084388256073,1.7782353162765503,-4.9892812967300415e-05,24.489999771118164,0.04572130739688873,33,0.9152332544326782,1.00084388256073,0,0.000596686964854598,7.326411247253418,1000,17.326406478881836,1.00084388256073,0.2564104199409485,88.52523040771484,188.9436492919922,0,1.074094533920288,0.012365555390715599,105.85166931152344
0,0.00028602383099496365,10.883293151855469,3759.5389246,1.0829304456710815,1.1039198637008667,1.4297577142715454,680000.0,103.75,1,8.336087226867676,33,0.1801324039697647,-4.577636492086867e-09,-0.11322524398565292,3655.55810546875,0.9396494626998901,10,0.13810665160417557,2.8440918922424316,1746552225.3865054,0.06539422273635864,1.1039198637008667,0.8293123245239258,0.7502326965332031,0.3237111270427704,0.9396494626998901,1.0000441074371338,1.7749930620193481,0.00760577991604805,29.280000686645508,0.05332708731293678,34,0.9396494626998901,1.0000439882278442,0,3.11324984068051e-05,7.836587429046631,1000,16.690296173095703,1.0000441074371338,0.2989214360713959,88.23209381103516,190.6170196533203,0,1.1039198637008667,0.01705409213900566,104.92242431640625
0,0.00031133127049542964,7.797236442565918,3864.730919827,1.085532784461975,1.1330490112304688,1.4328641891479492,700000.0,60.349998474121094,1,7.302288055419922,34,0.2567554712295532,-6.103515470812226e-09,-0.3195834755897522,3758.656005859375,0.9639676213264465,10,-0.20635823160409927,2.5184104442596436,1746552328.4899511,-0.6766576766967773,1.1330490112304688,-3.086056709289551,0.6447150111198425,0.28034624457359314,0.9639676213264465,1.002030372619629,1.7776330709457397,-0.005419448018074036,25.940000534057617,0.04790763929486275,35,0.9639676213264465,1.002030372619629,0,0.0014356339816004038,7.248748779296875,1000,17.240854263305664,1.002030372619629,0.25825682282447815,85.79936981201172,194.0989227294922,0,1.1330490112304688,0.01697242259979248,103.04024505615234
