Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Loss/Loss_reward_critic,Misc/xHx,Time/Rollout,Time/Update,Misc/AcceptanceStep,Train/PolicyRatio/Min,Misc/FinalStepNorm,Time/FPS,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Safety/shield_adv_c,Train/KL,Train/LR,Loss/Loss_cost_critic/Delta,Time/Total,Metrics/LagrangeMultiplier/Std,Safety/shield_violation,Train/Epoch,Train/StopIter,Safety/EpCostShield,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Value/reward,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Time/Epoch,_runtime,Value/cost,Misc/H_inv_g,Train/PolicyStd,_timestamp,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Misc/Alpha,Metrics/EpRet,_step,Metrics/EpCost,Misc/gradient_norm,Train/PolicyRatio,Train/PolicyRatio/Max,Loss/Loss_pi/Delta
0.3766542971134186,0.3803943395614624,-1.1444091230217168e-09,0.03522364795207977,0.0030303127132356167,114.73298645019531,35.40741729736328,1,1.0013669729232788,0.3517591059207916,133.2086181640625,-0.308705598115921,0.3803943395614624,18.63427734375,0.0009665677207522094,1.9218497276306152,0.00022233686468098313,0,4.7174272537231445,1693.9437255859375,0,11.195884704589844,10,10,152.75,220000.0,0.3766542971134186,0.2886098027229309,1.7260671854019165,0.3803943395614624,1000,150.14044189453125,1840.711053164,5.336493015289307,0.13692249357700348,1.3611940145492554,1746498111.0690005,0.3766542971134186,0.0034495368599891663,0,2.569038152694702,4.196524143218994,11,51.68000030517578,0.04296618327498436,1.0013669729232788,1.0013669729232788,0.05590146780014038
0.40811216831207275,0.41314977407455444,-7.629394005448376e-09,0.033079542219638824,0.00822648499161005,112.3509750366211,33.159542083740234,1,1.0036338567733765,0.30471816658973694,137.44708251953125,-0.40803995728492737,0.41314977407455444,14.414892196655273,0.0025694966316223145,0.020833685994148254,0.00030655338196083903,0,-4.219385147094727,1839.5634765625,0,11.33851432800293,11,10,124.05000305175781,240000.0,0.40811216831207275,0.2820790410041809,1.751271367073059,0.41314977407455444,1000,145.51055908203125,1980.598687829,7.08186149597168,0.19542980194091797,1.395002841949463,1746498256.6902244,0.40811216831207275,-0.0021441057324409485,0,1.5592206716537476,4.738859176635742,12,42.7599983215332,0.10035161674022675,1.0036338567733765,1.0036338567733765,-0.09933435916900635
0.43890389800071716,0.4452373683452606,9.155272984173735e-09,0.0417112298309803,0.004990856628865004,107.25144958496094,32.51933288574219,1,1.0021333694458008,0.30749747157096863,143.0913848876953,-0.4320831298828125,0.4452373683452606,13.147753715515137,0.0015085762133821845,0.3691720962524414,0.00029493271722458303,0,-1.2671384811401367,1979.445068359375,0,10.09834098815918,12,10,94.6500015258789,260000.0,0.43890389800071716,0.47241562604904175,1.7812379598617554,0.4452373683452606,1000,139.77081298828125,2131.66528847,5.317880630493164,0.15360824763774872,1.437486171722412,1746498396.577998,0.43890389800071716,0.008631687611341476,0,2.001829147338867,5.349531173706055,13,43.0099983215332,0.07188592851161957,1.0021333694458008,1.0021333694458008,-0.024043172597885132
0.46944883465766907,0.47754696011543274,-6.103515470812226e-09,0.04853309690952301,0.006288486532866955,114.68354797363281,36.281455993652344,1,1.0011634826660156,0.3518054485321045,132.4810028076172,-0.3762419521808624,0.47754696011543274,15.503228187561035,0.0008227626676671207,0.9301698803901672,0.00023410847643390298,0,2.3554744720458984,2130.533203125,0,11.911294937133789,13,10,136.0500030517578,280000.0,0.46944883465766907,0.5783368349075317,1.7887463569641113,0.47754696011543274,1000,150.96505737304688,2277.835973973,5.923098087310791,0.1972699612379074,1.4484800100326538,1746498547.644755,0.46944883465766907,0.006821867078542709,0,1.7833704948425293,5.8605194091796875,14,49.90999984741211,0.04535411670804024,1.0011634826660156,1.0011634826660156,0.05584117770195007
0.4997991621494293,0.5100748538970947,-7.629394005448376e-09,0.05362186208367348,0.006338112987577915,111.45267486572266,34.61375045776367,1,1.0011481046676636,0.32287460565567017,136.92398071289062,-0.3067649304866791,0.5100748538970947,16.981685638427734,0.0008118044934235513,0.01997894048690796,0.00028672016924247146,0,1.4784574508666992,2276.6943359375,0,10.432026863098145,14,10,137.60000610351562,300000.0,0.4997991621494293,0.6071395874023438,1.7901121377944946,0.5100748538970947,1000,146.0664520263672,2418.809673709,5.214957237243652,0.18176038563251495,1.4499268531799316,1746498693.8153517,0.4997991621494293,0.005088765174150467,0,1.7763750553131104,6.334102630615234,15,49.90999984741211,0.07866601645946503,1.0011481046676636,1.0011481046676636,0.06947702169418335
0.5296815037727356,0.5413492321968079,3.814697002724188e-09,0.033054277300834656,0.005047853570431471,107.88855743408203,32.969505310058594,1,1.0032275915145874,0.31059542298316956,141.98687744140625,-0.507786750793457,0.5413492321968079,10.089755058288574,0.002282280009239912,0.07906723022460938,0.0003094827989116311,0,-6.89193058013916,2417.658935546875,0,9.915421485900879,15,10,65.5999984741211,320000.0,0.5296815037727356,0.40556302666664124,1.7768532037734985,0.5413492321968079,1000,140.85809326171875,2563.412248201,4.52631950378418,0.1560392528772354,1.4308795928955078,1746498834.7897048,0.5296815037727356,-0.02056758478283882,0,1.9904955625534058,6.369598388671875,16,42.790000915527344,0.059379223734140396,1.0032275915145874,1.0032275915145874,-0.20102182030677795
0.5592043399810791,0.5721262693405151,-4.1961669694501325e-09,0.051234036684036255,0.006902454420924187,109.54515838623047,34.94864273071289,1,1.0021448135375977,0.3016692101955414,138.41419982910156,-0.4126009941101074,0.5721262693405151,12.209847450256348,0.0015166121302172542,-0.13624101877212524,0.00029939552769064903,0,2.1200923919677734,2562.259033203125,0,9.488991737365723,16,10,91.44999694824219,340000.0,0.5592043399810791,0.5260692238807678,1.78009831905365,0.5721262693405151,1000,144.4938507080078,2703.452623408,4.858378887176514,0.17722217738628387,1.436022162437439,1746498979.392039,0.5592043399810791,0.0181797593832016,0,1.7022091150283813,6.677099704742432,17,43.4900016784668,0.11048620939254761,1.0021448135375977,1.0021448135375977,0.09518575668334961
0.5883629322052002,0.6017823815345764,7.629394005448376e-09,0.0504562072455883,0.0054594590328633785,106.20409393310547,33.70354080200195,1,1.0026726722717285,0.2896578907966614,142.951416015625,-0.5146427154541016,0.6017823815345764,9.252113342285156,0.0018898646812886,-0.860897958278656,0.0003157157334499061,0,-2.9577341079711914,2702.278076171875,0,9.843979835510254,17,10,61.45000076293945,360000.0,0.5883629322052002,0.5643903613090515,1.7983158826828003,0.6017823815345764,1000,139.9076690673828,2850.062554625,4.619851589202881,0.1513371616601944,1.463240146636963,1746499119.4317622,0.5883629322052002,-0.0007778294384479523,0,1.9139906167984009,6.519082069396973,18,42.09000015258789,0.11401737481355667,1.0026726722717285,1.0026726722717285,-0.10204172134399414
0.6169135570526123,0.6308517456054688,0.0,0.065840944647789,0.008700266480445862,111.91973876953125,34.59133529663086,1,1.0027540922164917,0.3160291612148285,136.5084228515625,-0.4621454179286957,0.6308517456054688,10.052521705627441,0.0019474092405289412,-0.9802669882774353,0.0002860145759768784,0,0.8004083633422852,2848.929931640625,0,9.674050331115723,18,10,77.6500015258789,380000.0,0.6169135570526123,0.6443814039230347,1.8043384552001953,0.6308517456054688,1000,146.5111083984375,2994.37472364,4.477028846740723,0.20843885838985443,1.4716682434082031,1746499266.0422535,0.6169135570526123,0.015384737402200699,0,1.516171932220459,6.571575164794922,19,35.869998931884766,0.1165493056178093,1.0027540922164917,1.0027540922164917,0.052497297525405884
0.6445303559303284,0.6596196889877319,0.0,0.062198176980018616,0.006155893672257662,109.710205078125,34.49516296386719,1,1.0013272762298584,0.2997576594352722,138.69107055664062,-0.3038996756076813,0.6596196889877319,9.619643211364746,0.0009384136064909399,-0.09953621029853821,0.00029573144274763763,0,-0.4328784942626953,2993.232177734375,0,7.566757678985596,19,10,86.30000305175781,400000.0,0.6445303559303284,0.5070133209228516,1.8232556581497192,0.6596196889877319,1000,144.2053985595703,3131.983146404,3.3526875972747803,0.16630342602729797,1.4996147155761719,1746499410.354744,0.6445303559303284,-0.0036427676677703857,0,1.8024743795394897,6.28386116027832,20,28.010000228881836,0.10175538808107376,1.0013271570205688,1.0013272762298584,0.1582457423210144
0.6712111234664917,0.6872917413711548,1.0681151962899094e-08,0.07409176230430603,0.006075918208807707,103.92570495605469,33.58910369873047,1,1.0020511150360107,0.3032132089138031,145.43882751464844,-0.5730288624763489,0.6872917413711548,8.14688777923584,0.0014503012644127011,-0.555374026298523,0.00030657940078526735,0,-1.4727554321289062,3130.843505859375,0,9.750910758972168,20,10,52.349998474121094,420000.0,0.6712111234664917,0.668940544128418,1.8361748456954956,0.6872917413711548,1000,137.51486206054688,3269.456760035,4.14260721206665,0.16712424159049988,1.5183724164962769,1746499547.9628596,0.6712111234664917,0.011893585324287415,0,1.8142982721328735,6.838485240936279,21,25.90999984741211,0.10891261696815491,1.0020509958267212,1.0020511150360107,-0.2691291868686676
0.6967945694923401,0.7138975262641907,-1.2207030941624453e-08,0.05520954355597496,0.007122378796339035,103.49954986572266,33.88079833984375,1,1.003922462463379,0.2862790822982788,145.58119201660156,-0.5090133547782898,0.7138975262641907,6.643407821655273,0.0027735435869544744,-1.4679086208343506,0.0003236000775359571,0,-1.5034799575805664,3268.322021484375,0,8.083852767944336,21,10,48.79999923706055,440000.0,0.6967945694923401,0.629797101020813,1.8569527864456177,0.7138975262641907,1000,137.38038635253906,3411.060006181,3.1705429553985596,0.17083917558193207,1.5499571561813354,1746499685.4360602,0.6967945694923401,-0.01888221874833107,0,1.6757227182388306,6.610828876495361,22,21.139999389648438,0.09194179624319077,1.003922462463379,1.003922462463379,0.06401550769805908
0.7212361097335815,0.7392706274986267,3.051757735406113e-09,0.06147867068648338,0.005443428177386522,105.92355346679688,35.58284378051758,1,1.0034774541854858,0.29309001564979553,141.3363494873047,-0.5605685114860535,0.7392706274986267,5.2748894691467285,0.0024589034728705883,-0.9521557092666626,0.0003145526861771941,0,-1.368518352508545,3409.927490234375,0,8.379993438720703,22,10,38.54999923706055,460000.0,0.7212361097335815,0.8090173006057739,1.8864001035690308,0.7392706274986267,1000,141.5064239501953,3549.663870703,3.101391315460205,0.15290534496307373,1.596209168434143,1746499827.0394807,0.7212361097335815,0.006269127130508423,0,1.9168068170547485,6.998877048492432,23,18.34000015258789,0.10399561375379562,1.0034774541854858,1.0034774541854858,-0.05155515670776367
0.7446137070655823,0.7643353939056396,-3.814697002724188e-09,0.07979229092597961,0.005244136787950993,104.8060073852539,33.70737075805664,1,1.0018762350082397,0.3232392966747284,144.39036560058594,-0.3653019368648529,0.7643353939056396,7.021229267120361,0.0013266142923384905,0.13899660110473633,0.00025979624479077756,0,1.7463397979736328,3548.534912109375,0,6.61389684677124,23,10,67.30000305175781,480000.0,0.7446137070655823,0.5890415906906128,1.916693091392517,0.7643353939056396,1000,138.51339721679688,3698.849771863,2.556568145751953,0.16551852226257324,1.6454205513000488,1746499965.6435378,0.7446137070655823,0.01831362023949623,0,1.952889084815979,7.008638381958008,24,17.6200008392334,0.07616683095693588,1.0018762350082397,1.0018762350082397,0.19526657462120056
0.7673097848892212,0.7904164791107178,-1.1825560974898508e-08,0.06291250884532928,0.012618456035852432,115.52690887451172,33.549617767333984,1,0.9988030791282654,0.32430973649024963,134.1592559814453,-0.257013201713562,0.7904164791107178,11.676169395446777,0.0008463648846372962,-0.39300113916397095,0.00027854135259985924,0,4.654940128326416,3697.70068359375,0,8.843546867370605,24,10,119.0999984741211,500000.0,0.7673097848892212,0.852737307548523,1.92303466796875,0.7904164791107178,1000,149.07655334472656,3835.161442442,3.607844591140747,0.25760143995285034,1.6555923223495483,1746500114.8290455,0.7673097848892212,-0.01687978208065033,0,1.2589592933654785,7.227336406707764,25,22.049999237060547,0.10963466018438339,0.9988030791282654,0.9988030791282654,0.1082887351512909
0.7893916964530945,0.8158837556838989,3.051757735406113e-09,0.04706154018640518,0.006923157721757889,101.74833679199219,34.467567443847656,1,1.0024690628051758,0.30228132009506226,146.82568359375,-0.5015202164649963,0.8158837556838989,6.466944217681885,0.001745890942402184,-0.8960973024368286,0.00031137396581470966,0,-5.209225177764893,3834.029541015625,0,8.807334899902344,25,10,58.04999923706055,520000.0,0.7893916964530945,0.7466186285018921,1.9234508275985718,0.8158837556838989,1000,136.2159423828125,3983.644121711,3.041456937789917,0.17784789204597473,1.6562700271606445,1746500251.1410952,0.7893916964530945,-0.015850968658924103,0,1.6996619701385498,6.6274285316467285,26,21.860000610351562,0.15695072710514069,1.0024690628051758,1.0024690628051758,-0.24450701475143433
0.8112188577651978,0.8417916297912598,-1.7166137400437265e-09,0.07144319266080856,0.007598805241286755,111.54000091552734,36.845611572265625,1,1.0018110275268555,0.3020126223564148,134.783935546875,-0.36105260252952576,0.8417916297912598,10.177835464477539,0.0012805898441001773,-0.701228678226471,0.00029036859632469714,0,3.7108912467956543,3982.50927734375,0,9.287223815917969,26,10,95.5,540000.0,0.8112188577651978,0.9301370978355408,1.9402246475219727,0.8417916297912598,1000,148.38563537597656,4126.109637606,3.0244674682617188,0.18615856766700745,1.6843417882919312,1746500399.6239653,0.8112188577651978,0.02438165247440338,0,1.6223407983779907,7.476330757141113,27,26.559999465942383,0.12162178754806519,1.0018110275268555,1.0018110275268555,0.14046761393547058
0.8328746557235718,0.8670821189880371,-4.577636492086867e-09,0.06289717555046082,0.007455246988683939,108.37947845458984,33.97854995727539,1,1.003598928451538,0.3181245028972626,140.4907989501953,-0.5715987682342529,0.8670821189880371,7.0336174964904785,0.002544770482927561,-1.5342695713043213,0.0003020232543349266,0,-3.1442179679870605,4124.96044921875,0,9.862030029296875,27,10,56.599998474121094,560000.0,0.8328746557235718,1.0366230010986328,1.9405301809310913,0.8670821189880371,1000,142.3580780029297,4270.7269576,3.2154226303100586,0.19422870874404907,1.6847314834594727,1746500542.0888355,0.8328746557235718,-0.008546017110347748,0,1.6378860473632812,7.746288299560547,28,27.280000686645508,0.12261883914470673,1.0035988092422485,1.003598928451538,-0.21054616570472717
0.8544327616691589,0.8925877213478088,-6.103515470812226e-09,0.05050542578101158,0.00926706288009882,110.82726287841797,33.7011833190918,1,1.001281499862671,0.3147861063480377,138.38104248046875,-0.37446698546409607,0.8925877213478088,7.809101104736328,0.0009060448501259089,-0.7353476881980896,0.00026528441230766475,0,0.7754836082458496,4269.60302734375,0,8.448143005371094,28,10,84.6500015258789,580000.0,0.8544327616691589,0.8736472725868225,1.9503087997436523,0.8925877213478088,1000,144.52847290039062,4413.851406443,2.9971835613250732,0.21427519619464874,1.7013450860977173,1746500686.7072663,0.8544327616691589,-0.012391749769449234,0,1.469074010848999,8.067973136901855,29,27.969999313354492,0.11322805285453796,1.0012813806533813,1.001281499862671,0.19713178277015686
0.8755778074264526,0.9177784323692322,-7.629394338515283e-10,0.061756692826747894,0.009011955931782722,109.54043579101562,33.45452880859375,1,1.0031473636627197,0.28283315896987915,139.8650360107422,-0.4904451072216034,0.9177784323692322,7.362850666046143,0.0022254660725593567,-1.0157450437545776,0.000321145576890558,0,-0.44625043869018555,4412.6708984375,0,8.979264259338379,29,10,65.30000305175781,600000.0,0.8755778074264526,0.9166973829269409,1.9696964025497437,0.9177784323692322,1000,142.9949951171875,4555.949864325,2.800110101699829,0.1898563653230667,1.7347183227539062,1746500829.8306954,0.8755778074264526,0.011251267045736313,0,1.4897218942642212,8.352163314819336,30,22.559999465942383,0.08016009628772736,1.0031472444534302,1.0031473636627197,-0.11597812175750732
0.8965816497802734,0.9433002471923828,8.77380390562621e-09,0.049412816762924194,0.01055650319904089,109.01443481445312,32.965179443359375,1,0.9998895525932312,0.30392423272132874,140.86526489257812,-0.27214205265045166,0.9433002471923828,9.764284133911133,7.808406371623278e-05,-1.1234815120697021,0.00029225338948890567,0,2.4014334678649902,4554.79736328125,0,7.163470268249512,30,10,87.5,620000.0,0.8965816497802734,0.7799818515777588,1.976794719696045,0.9433002471923828,1000,141.97962951660156,4699.124263619,1.9475021362304688,0.22080585360527039,1.7471040487289429,1746500971.9293256,0.8965816497802734,-0.0123438760638237,0,1.376431941986084,8.851714134216309,31,26.010000228881836,0.11339042335748672,0.9998895525932312,0.9998895525932312,0.21830305457115173
0.9171572923660278,0.9678182601928711,7.629394005448376e-09,0.056688856333494186,0.007977781817317009,106.40971374511719,36.644012451171875,1,1.0034141540527344,0.3072820007801056,139.80755615234375,-0.6223884224891663,0.9678182601928711,6.695889949798584,0.0024141715839505196,-1.5726194381713867,0.0002918931422755122,0,-3.068394184112549,4697.9765625,0,9.009278297424316,31,10,40.79999923706055,640000.0,0.9171572923660278,0.852526843547821,1.9830608367919922,0.9678182601928711,1000,143.0537872314453,4837.490023661,3.156071186065674,0.19407227635383606,1.7582539319992065,1746501115.103591,0.9171572923660278,0.007276039570569992,0,1.5833380222320557,8.426201820373535,32,21.149999618530273,0.12160386890172958,1.0034141540527344,1.0034141540527344,-0.3502463698387146
0.9374477863311768,0.9922353029251099,-1.5258788677030566e-09,0.0745076835155487,0.00846077874302864,104.70724487304688,33.552162170410156,1,1.0019681453704834,0.32476475834846497,144.6555938720703,-0.428720086812973,0.9922353029251099,6.37896203994751,0.0013916327152401209,1.354496717453003,0.00026405605603940785,0,-0.3169279098510742,4836.34521484375,0,8.20113468170166,32,10,68.1500015258789,660000.0,0.9374477863311768,0.7336786985397339,1.9921611547470093,0.9922353029251099,1000,138.25942993164062,4977.151764342,2.690135955810547,0.21123182773590088,1.774621844291687,1746501253.4694176,0.9374477863311768,0.01781882718205452,0,1.5374802350997925,8.205737113952637,33,22.530000686645508,0.10343128442764282,1.0019680261611938,1.0019681453704834,0.19366833567619324
0.9572761654853821,1.0157352685928345,-9.155272984173735e-09,0.06534470617771149,0.005471651442348957,105.15264129638672,34.39665985107422,1,1.002549171447754,0.31543344259262085,143.31849670410156,-0.5688571929931641,1.0157352685928345,5.067718029022217,0.001802536309696734,-0.15499377250671387,0.0002960595884360373,0,-1.311244010925293,4976.00244140625,0,7.876154899597168,33,10,39.75,680000.0,0.9572761654853821,0.7578137516975403,1.9904781579971313,1.0157352685928345,1000,139.54933166503906,5116.691596229,2.6841213703155518,0.1649879813194275,1.7717838287353516,1746501393.130893,0.9572761654853821,-0.00916297733783722,0,1.911857008934021,7.721391677856445,34,19.299999237060547,0.10627638548612595,1.002549171447754,1.002549171447754,-0.14013710618019104
0.9766499400138855,1.0393203496932983,1.5258788677030566e-09,0.06511843949556351,0.010805772617459297,104.7591323852539,34.68607711791992,1,1.002846121788025,0.30655235052108765,143.42547607421875,-0.43554040789604187,1.0393203496932983,6.492677688598633,0.002012483775615692,-0.18135665357112885,0.00030184572096914053,0,1.424959659576416,5115.56103515625,0,8.43710708618164,34,10,70.0999984741211,700000.0,0.9766499400138855,0.9523771405220032,2.003535509109497,1.0393203496932983,1000,139.4452362060547,5258.808164105,2.730362892150879,0.22532936930656433,1.7953687906265259,1746501532.6714506,0.9766499400138855,-0.00022626668214797974,0,1.3604633808135986,8.150847434997559,35,18.6200008392334,0.12138783931732178,1.002846121788025,1.002846121788025,0.1333167850971222
