Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Time/FPS,Loss/Loss_pi,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,_step,Metrics/LagrangeMultiplier/Min,Train/Entropy,Value/reward,Train/Epoch,Train/KL,Time/Epoch,Train/PolicyRatio/Std,Value/Adv,Train/LR,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Metrics/LagrangeMultiplier,Metrics/EpRet,Value/cost,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Train/StopIter,_runtime,Safety/EpCostShield,_timestamp,Time/Rollout,Train/PolicyRatio
NaN,0.3921356201171875,0.3921356201171875,151.97296142578125,1000,14.401725769042969,0.99998539686203,77.34781646728516,-0.1904355138540268,0.02479386143386364,0,11,0.39088889956474304,1.2491867542266846,0.4588610827922821,10,0.011320594698190689,258.572265625,0.010831080377101898,0.1320597529411316,0.00026699999580159783,50.9900016784668,-1.0227670669555664,0.8439744114875793,0,0.39088889956474304,220000.0,-0.10031869262456894,0.3921356201171875,2953.960693359375,0.39088889956474304,7.009456157684326,5.270854473114014,9.903839111328125,0.002509400248527527,0.99998539686203,40,3214.998528987,81.0999984741211,1746547531.0274491,106.5992202758789,0.99998539686203
NaN,0.42671722173690796,0.42671722173690796,155.44430541992188,1000,12.780486106872559,1.0006887912750244,77.01834106445312,-0.17658089101314545,0.022109631448984146,0,12,0.42663729190826416,1.2361416816711426,0.5281184315681458,11,0.008901168592274189,259.67840576171875,0.010553332976996899,0.11650612205266953,0.0002640000020619482,48.939998626708984,-1.6212396621704102,0.8330607414245605,0,0.42663729190826416,240000.0,0.013854622840881348,0.42671722173690796,3213.7705078125,0.42663729190826416,7.543572425842285,5.76584005355835,10.512269020080566,-0.0026842299848794937,1.0006887912750244,40,3485.485247338,93.5999984741211,1746547790.8219619,104.23397827148438,1.0006887912750244
NaN,0.4613373875617981,0.4613373875617981,160.79612731933594,1000,14.290072441101074,1.0022821426391602,73.96881103515625,-0.1267673522233963,0.028680097311735153,0,13,0.46216586232185364,1.2197502851486206,0.6135562658309937,12,0.0104615343734622,270.38421630859375,0.011209789663553238,0.027413949370384216,0.0002610000083222985,47.16999816894531,1.5095863342285156,0.8196170330047607,0,0.46216586232185364,260000.0,0.049813538789749146,0.4613373875617981,3484.2705078125,0.46216586232185364,8.348333358764648,5.837075710296631,9.608259201049805,0.006570465862751007,1.0022821426391602,40,3747.100467735,95.75,1746548061.3093543,109.58802795410156,1.0022821426391602
NaN,0.4950965642929077,0.4950965642929077,153.3843536376953,1000,10.55545425415039,1.0025973320007324,76.48084259033203,-0.2392544448375702,0.021494852378964424,0,14,0.49730899930000305,1.212438702583313,0.5801321268081665,13,0.008541916497051716,261.5033874511719,0.010919620282948017,0.07721760123968124,0.0002579999854788184,42.66999816894531,-3.7346181869506836,0.8135850429534912,0,0.49730899930000305,280000.0,-0.11248709261417389,0.4950965642929077,3745.8671875,0.49730899930000305,8.771557807922363,4.8630805015563965,8.813353538513184,-0.007185244932770729,1.0025973320007324,40,4011.705820838,61.75,1746548322.9240217,108.11895751953125,1.0025973320007324
NaN,0.5285630226135254,0.5285630226135254,156.15013122558594,1000,11.469014167785645,1.0023250579833984,75.6147689819336,-0.17015007138252258,0.027304884046316147,0,15,0.5319986343383789,1.1854453086853027,0.7246665358543396,14,0.011875756084918976,264.49859619140625,0.01201939582824707,-0.19826655089855194,0.00025499999173916876,40.02000045776367,0.9135599136352539,0.7919194102287292,0,0.5319986343383789,300000.0,0.06910437345504761,0.5285630226135254,4010.487060546875,0.5319986343383789,8.878442764282227,4.8479204177856445,8.55610179901123,0.005810031667351723,1.0023250579833984,40,4282.157638466,76.5,1746548587.5297015,108.348388671875,1.0023250579833984
NaN,0.5615525841712952,0.5615525841712952,165.1300506591797,1000,9.596470832824707,1.0025031566619873,73.9784927368164,-0.1802210956811905,0.03217998892068863,0,16,0.5662015080451965,1.1771857738494873,0.7718141674995422,15,0.009341497905552387,270.3488464355469,0.01098832581192255,0.033888690173625946,0.0002519999979995191,38.029998779296875,-1.8725433349609375,0.7854424715042114,0,0.5662015080451965,320000.0,-0.010071024298667908,0.5615525841712952,4280.93701171875,0.5662015080451965,9.481228828430176,4.403375625610352,8.095551490783691,0.004875104874372482,1.0025031566619873,40,4540.97358338,68.3499984741211,1746548857.981431,105.21875,1.0025031566619873
NaN,0.594469428062439,0.594469428062439,153.06781005859375,1000,11.897953987121582,0.9991952776908875,77.3050765991211,-0.13011476397514343,0.03273450583219528,0,17,0.6000220775604248,1.1686972379684448,0.8274831771850586,16,0.009244924411177635,258.7152404785156,0.01143098995089531,-0.07512922585010529,0.00024900000425986946,38.58000183105469,2.301483154296875,0.7787821292877197,0,0.6000220775604248,340000.0,0.05010633170604706,0.594469428062439,4539.75634765625,0.6000220775604248,9.97226333618164,3.972991466522217,8.066269874572754,0.0005545169115066528,0.9991952776908875,40,4801.468442612,79.80000305175781,1746549116.7973933,105.64732360839844,0.9991952776908875
NaN,0.6265772581100464,0.6265772581100464,154.5576171875,1000,10.205574989318848,1.00246262550354,76.80786895751953,-0.23547744750976562,0.030492296442389488,0,18,0.6332747340202332,1.152897596359253,0.894378125667572,17,0.009381839074194431,260.3899841308594,0.01085142232477665,0.1336163580417633,0.0002460000105202198,34.27000045776367,-1.6923789978027344,0.7664881944656372,0,0.6332747340202332,360000.0,-0.10536268353462219,0.6265772581100464,4800.24560546875,0.6332747340202332,10.101468086242676,4.595412731170654,7.706474304199219,-0.0022422093898057938,1.00246262550354,40,5068.168565593,55.150001525878906,1746549377.292104,105.83229064941406,1.0024625062942505
NaN,0.6582043170928955,0.6582043170928955,158.83839416503906,1000,9.204760551452637,1.0038936138153076,75.01982116699219,-0.20374242961406708,0.03257574513554573,0,19,0.6660545468330383,1.1305162906646729,0.9903091788291931,18,0.013720240443944931,266.5962219238281,0.011755847372114658,0.21234998106956482,0.00024300000222865492,34.5099983215332,-1.000814437866211,0.7495291233062744,0,0.6660545468330383,380000.0,0.03173501789569855,0.6582043170928955,5066.9501953125,0.6660545468330383,10.80999755859375,4.227226257324219,7.675674915313721,0.0020834486931562424,1.0038936138153076,40,5328.742736876,61.75,1746549643.9921355,107.75773620605469,1.0038936138153076
NaN,0.6894152164459229,0.6894152164459229,156.18385314941406,1000,8.97701644897461,1.0018908977508545,76.78736114501953,-0.21733634173870087,0.027911921963095665,0,20,0.6982479095458984,1.1142215728759766,1.0201727151870728,19,0.010340899229049683,260.45953369140625,0.011188027448952198,-0.3434605598449707,0.00023999999393709004,31.549999237060547,-0.22774410247802734,0.7373771667480469,0,0.6982479095458984,400000.0,-0.013593912124633789,0.6894152164459229,5327.5146484375,0.6982479095458984,11.293615341186523,4.508776664733887,7.670231342315674,-0.004663823172450066,1.0018908977508545,40,5588.151617706,61.599998474121094,1746549904.5661416,104.27555084228516,1.0018908977508545
NaN,0.7204983234405518,0.7204983234405518,154.2013702392578,1000,9.449178695678711,1.0024287700653076,77.12640380859375,-0.18190081417560577,0.030338238924741745,0,21,0.7299790978431702,1.0990102291107178,1.025679588317871,20,0.010793525725603104,259.3145446777344,0.011466462165117264,-0.14031800627708435,0.00023700000019744039,32.2599983215332,0.47216224670410156,0.7262447476387024,0,0.7299790978431702,420000.0,0.03543552756309509,0.7204983234405518,5586.94677734375,0.7299790978431702,11.329636573791504,4.154042720794678,7.915826797485352,0.00242631696164608,1.0024287700653076,40,5854.263283342,68.5999984741211,1746550163.9754953,105.11307525634766,1.0024287700653076
NaN,0.751491904258728,0.751491904258728,156.35958862304688,1000,10.376399040222168,1.0030112266540527,75.19226837158203,-0.18291407823562622,0.02702140621840954,0,22,0.7611358165740967,1.0832815170288086,1.16048264503479,21,0.010805295780301094,265.9847717285156,0.011621534824371338,-0.07274993509054184,0.00023400000645779073,29.530000686645508,0.927220344543457,0.7149019241333008,0,0.7611358165740967,440000.0,-0.0010132640600204468,0.751491904258728,5853.01708984375,0.7611358165740967,11.94507122039795,3.897754192352295,7.879356384277344,-0.0033168327063322067,1.0030112266540527,40,6117.699468149,69.0,1746550430.086788,109.6251220703125,1.0030112266540527
NaN,0.7827977538108826,0.7827977538108826,153.70457458496094,1000,10.156291961669922,1.0002822875976562,75.94690704345703,-0.06253156810998917,0.028610965237021446,0,23,0.7920821309089661,1.0828440189361572,1.0827285051345825,22,0.010937608778476715,263.34185791015625,0.011877072975039482,-0.021733157336711884,0.00023099999816622585,33.97999954223633,-0.2201070785522461,0.7145894765853882,0,0.7920821309089661,460000.0,0.12038251012563705,0.7827977538108826,6116.4931640625,0.7920821309089661,12.02331256866455,3.35152530670166,7.090157985687256,0.001589559018611908,1.0002822875976562,40,6381.051695372,81.3499984741211,1746550693.5232,109.63722229003906,1.0002822875976562
NaN,0.813881516456604,0.813881516456604,158.46942138671875,1000,8.44906997680664,1.0021705627441406,75.97488403320312,-0.1415010541677475,0.03225978836417198,0,24,0.8228833675384521,1.0696830749511719,1.1037685871124268,23,0.011714876629412174,263.244873046875,0.011749004013836384,0.06900511682033539,0.0002280000044265762,34.470001220703125,-1.7072219848632812,0.7052479386329651,0,0.8228833675384521,480000.0,-0.07896948605775833,0.813881516456604,6379.82763671875,0.8228833675384521,12.042433738708496,3.8625805377960205,6.909514904022217,0.0036488231271505356,1.0021705627441406,40,6645.992745255,65.3499984741211,1746550956.8755126,104.775390625,1.0021705627441406
NaN,0.843990683555603,0.843990683555603,157.1829071044922,1000,7.136422634124756,1.0042318105697632,75.51837921142578,-0.29253092408180237,0.03833997622132301,0,25,0.8535208106040955,1.0545148849487305,1.1786383390426636,24,0.011936280876398087,264.8362121582031,0.012460239231586456,0.23044270277023315,0.00022499999613501132,33.77000045776367,-1.3126473426818848,0.6946055293083191,0,0.8535208106040955,500000.0,-0.15102986991405487,0.843990683555603,6644.76953125,0.8535208106040955,12.368846893310547,3.6023597717285156,6.948877334594727,0.0060801878571510315,1.0042318105697632,40,6910.263916096,43.150001525878906,1746551221.8163679,107.6531982421875,1.0042318105697632
NaN,0.8735548853874207,0.8735548853874207,155.2185516357422,1000,7.3545308113098145,1.0039502382278442,75.70545196533203,-0.23158526420593262,0.03587692975997925,0,26,0.8838708400726318,1.0369542837142944,1.1769148111343384,25,0.012299377471208572,264.1817626953125,0.011888560838997364,-0.1410534679889679,0.00022200000239536166,31.469999313354492,0.2181081771850586,0.6825112104415894,0,0.8838708400726318,520000.0,0.06094565987586975,0.8735548853874207,6909.05859375,0.8838708400726318,12.47668170928955,3.7184133529663086,6.886843681335449,-0.0024630464613437653,1.0039502382278442,40,7167.588237058,51.70000076293945,1746551486.087771,108.96314239501953,1.0039502382278442
NaN,0.9029011726379395,0.9029011726379395,153.84886169433594,1000,8.054869651794434,1.0019316673278809,77.74917602539062,-0.1636740118265152,0.03298114985227585,0,27,0.9139207601547241,1.0121827125549316,1.2662442922592163,26,0.014314481988549232,257.2374572753906,0.012794619426131248,0.14765754342079163,0.00021899999410379678,30.670000076293945,0.7003388404846191,0.6658213138580322,0,0.9139207601547241,540000.0,0.06791125237941742,0.9029011726379395,7166.3837890625,0.9139207601547241,12.430571556091309,3.4891726970672607,6.573753833770752,-0.0028957799077033997,1.0019316673278809,40,7433.182880481,58.79999923706055,1746551743.4120476,103.38849639892578,1.0019316673278809
NaN,0.9318455457687378,0.9318455457687378,155.0654754638672,1000,7.800474166870117,1.0024874210357666,75.33152770996094,-0.17699667811393738,0.034034792333841324,0,28,0.9434033036231995,0.990872323513031,1.2042958736419678,27,0.01255863718688488,265.49310302734375,0.012117095291614532,0.06604193150997162,0.00021600000036414713,26.260000228881836,-0.2543954849243164,0.6517760157585144,0,0.9434033036231995,560000.0,-0.01332266628742218,0.9318455457687378,7431.96630859375,0.9434033036231995,12.8834867477417,3.2760350704193115,6.278270244598389,0.0010536424815654755,1.0024874210357666,40,7696.936254956,52.849998474121094,1746552009.006537,110.42753601074219,1.0024874210357666
NaN,0.9612530469894409,0.9612530469894409,157.04776000976562,1000,8.692713737487793,0.9990654587745667,75.8582763671875,-0.046639252454042435,0.043618131428956985,0,29,0.9724907279014587,0.983913004398346,1.151948094367981,28,0.013362356461584568,263.6495361328125,0.012200535275042057,0.14289605617523193,0.00021300000662449747,27.690000534057617,0.8922395706176758,0.6472516655921936,0,0.9724907279014587,580000.0,0.13035742565989494,0.9612530469894409,7695.71875,0.9724907279014587,12.823265075683594,3.33378005027771,6.381589889526367,0.009583339095115662,0.9990654587745667,40,7965.040233259,75.6500015258789,1746552272.7600791,106.60166931152344,0.9990653991699219
NaN,0.9911561012268066,0.9911561012268066,157.53396606445312,1000,9.446063995361328,1.0006974935531616,74.62149810791016,-0.084492027759552,0.03450087830424309,0,30,1.0014005899429321,0.9720154404640198,1.203791618347168,29,0.01261980552226305,268.0192565917969,0.012759051285684109,0.03897319734096527,0.0002099999983329326,30.0,0.7533502578735352,0.6396039724349976,0,1.0014005899429321,600000.0,-0.03785277530550957,0.9911561012268066,7963.84033203125,1.0014005899429321,12.533857345581055,3.8390114307403564,7.119997024536133,-0.009117253124713898,1.0006974935531616,40,8228.038262016,78.0,1746552540.8643703,110.48524475097656,1.000697374343872
NaN,1.020728349685669,1.020728349685669,157.191162109375,1000,8.382253646850586,1.0040837526321411,76.08292388916016,-0.2928972542285919,0.03274882584810257,0,31,1.0302098989486694,0.9515032768249512,1.38422429561615,30,0.01568443886935711,262.8710632324219,0.013265361078083515,-0.09010675549507141,0.00020700000459328294,30.670000076293945,-1.0638103485107422,0.6266341209411621,0,1.0302098989486694,620000.0,-0.20840522646903992,1.020728349685669,8226.7900390625,1.0302098989486694,13.183459281921387,4.028099060058594,7.698500633239746,-0.0017520524561405182,1.0040837526321411,40,8489.238026838,55.95000076293945,1746552803.8617222,105.67979431152344,1.0040836334228516
NaN,1.0509766340255737,1.0509766340255737,150.9441375732422,1000,10.343957901000977,1.0012590885162354,76.59532928466797,-0.0865475982427597,0.03687305375933647,0,32,1.0591537952423096,0.9412621259689331,1.393794298171997,31,0.013861083425581455,261.1125183105469,0.013339612632989883,-0.08319859951734543,0.00020399999630171806,33.689998626708984,1.9617042541503906,0.6202353835105896,0,1.0591537952423096,640000.0,0.20634965598583221,1.0509766340255737,8488.0400390625,1.0591537952423096,13.421792984008789,3.7161741256713867,7.5944905281066895,0.004124227911233902,1.0012590885162354,40,8753.042449904,83.3499984741211,1746553065.0621042,110.16830444335938,1.0012590885162354
NaN,1.081011176109314,1.081011176109314,156.3362579345703,1000,9.555459022521973,1.0030988454818726,75.9059829711914,-0.19725926220417023,0.031859710812568665,0,33,1.0882999897003174,0.9304170608520508,1.3980640172958374,32,0.014366691000759602,263.48382568359375,0.012733970768749714,0.11113172769546509,0.0002010000025620684,34.72999954223633,-0.7884988784790039,0.6135504841804504,0,1.0882999897003174,660000.0,-0.11071166396141052,1.081011176109314,8751.6005859375,1.0882999897003174,13.854248046875,3.548057794570923,7.009895324707031,-0.005013342946767807,1.0030988454818726,40,9007.936450914,59.900001525878906,1746553328.8660927,107.14749908447266,1.0030988454818726
NaN,1.1108390092849731,1.1108390092849731,151.02224731445312,1000,8.308255195617676,1.0032827854156494,78.4984130859375,-0.2158234566450119,0.034348346292972565,0,34,1.117496371269226,0.9057561755180359,1.3794920444488525,33,0.014305329881608486,254.7822265625,0.012464016675949097,0.25061535835266113,0.00019799999427050352,32.77000045776367,-1.2472038269042969,0.5986089706420898,0,1.117496371269226,680000.0,-0.018564194440841675,1.1108390092849731,9006.7138671875,1.117496371269226,14.116341590881348,3.506696939468384,7.131657123565674,0.0024886354804039,1.0032827854156494,40,9271.752209874,59.25,1746553583.7602956,103.7599105834961,1.0032827854156494
NaN,1.1407142877578735,1.1407142877578735,154.64088439941406,1000,8.870390892028809,1.0029149055480957,75.84761047363281,-0.18710482120513916,0.03642662987112999,0,35,1.1467665433883667,0.8929978013038635,1.4495458602905273,34,0.01277456060051918,263.6866149902344,0.012775670737028122,0.19447249174118042,0.00019500000053085387,33.04999923706055,0.5621356964111328,0.5910271406173706,0,1.1467665433883667,700000.0,0.02871863543987274,1.1407142877578735,9270.5068359375,1.1467665433883667,14.892722129821777,3.5151264667510986,7.354542255401611,0.002078283578157425,1.0029149055480957,40,9538.104478904,65.30000305175781,1746553847.5756361,109.04561614990234,1.0029149055480957
NaN,1.1705937385559082,1.1705937385559082,157.40699768066406,1000,8.896001815795898,1.0049611330032349,75.11518859863281,-0.19740557670593262,0.03141045942902565,0,36,1.1762137413024902,0.8753986954689026,1.5387917757034302,35,0.014720870181918144,266.25775146484375,0.01296643540263176,-0.11464308202266693,0.00019200000679120421,34.47999954223633,0.025610923767089844,0.5807358026504517,0,1.1762137413024902,720000.0,-0.010300755500793457,1.1705937385559082,9536.8984375,1.1762137413024902,14.93992805480957,3.5875768661499023,7.289952278137207,-0.00501617044210434,1.0049611330032349,40,9799.04119093,64.05000305175781,1746554113.9283295,108.85064697265625,1.0049611330032349
NaN,1.200304627418518,1.200304627418518,157.01791381835938,1000,8.074525833129883,1.0040600299835205,76.67961120605469,-0.2474793791770935,0.03943204879760742,0,37,1.2056055068969727,0.8593240976333618,1.4522939920425415,36,0.012631998397409916,260.8255310058594,0.012922422960400581,-0.07471690326929092,0.00018899999849963933,31.43000030517578,-0.8214759826660156,0.5714800953865051,0,1.2056055068969727,740000.0,-0.05007380247116089,1.200304627418518,9797.8125,1.2056055068969727,14.817180633544922,3.854196786880493,7.438384532928467,0.008021589368581772,1.0040600299835205,40,10055.7212214,59.25,1746554374.8646395,103.8074951171875,1.0040600299835205
NaN,1.2296520471572876,1.2296520471572876,154.550537109375,1000,7.489745616912842,1.0032612085342407,77.95307922363281,-0.22830145061016083,0.033370185643434525,0,38,1.2349574565887451,0.8460419774055481,1.4633036851882935,37,0.012648401781916618,256.5646057128906,0.012489025481045246,0.5436187982559204,0.00018600000475998968,31.450000762939453,-0.584780216217041,0.5639156103134155,0,1.2349574565887451,760000.0,0.019177928566932678,1.2296520471572876,10054.4931640625,1.2349574565887451,14.706286430358887,3.4595961570739746,6.547728061676025,-0.006061863154172897,1.0032612085342407,40,10313.928425064,53.54999923706055,1746554631.544898,102.01399230957031,1.0032610893249512
NaN,1.2592593431472778,1.2592593431472778,153.70419311523438,1000,8.274833679199219,1.0006204843521118,77.48345184326172,-0.12497523427009583,0.03587929904460907,0,39,1.2643615007400513,0.8378878831863403,1.5036296844482422,38,0.01348748430609703,258.11962890625,0.012626180425286293,-0.03917323052883148,0.0001829999964684248,32.52000045776367,0.785088062286377,0.5593224167823792,0,1.2643615007400513,780000.0,0.103326216340065,1.2592593431472778,10312.7275390625,1.2643615007400513,15.075267791748047,3.633409261703491,6.752567768096924,0.0025091134011745453,1.0006204843521118,40,10572.633922141,68.5999984741211,1746554889.7524345,104.41532897949219,1.0006204843521118
NaN,1.288893699645996,1.288893699645996,152.5506591796875,1000,8.70821762084961,1.0027313232421875,77.33287048339844,-0.1798025667667389,0.0378849133849144,0,40,1.2937670946121216,0.8362564444541931,1.4314403533935547,39,0.01586577109992504,258.62225341796875,0.013618966564536095,-0.29933425784111023,0.00018000000272877514,31.809999465942383,0.4333839416503906,0.5584009885787964,0,1.2937670946121216,800000.0,-0.054827332496643066,1.288893699645996,10571.4296875,1.2937670946121216,14.637219429016113,3.610847234725952,6.981327533721924,0.0020056143403053284,1.0027313232421875,40,10836.694948615,63.0,1746555148.458114,106.07148742675781,1.0027313232421875
NaN,1.3189113140106201,1.3189113140106201,156.07955932617188,1000,9.570365905761719,1.0005340576171875,75.76828002929688,-0.0632789134979248,0.03737920895218849,0,41,1.3232120275497437,0.8327351212501526,1.418500542640686,40,0.016558516770601273,263.96270751953125,0.013334624469280243,-0.031089596450328827,0.00017699999443721026,32.209999084472656,0.8621482849121094,0.5564368963241577,0,1.3232120275497437,820000.0,0.11652365326881409,1.3189113140106201,10835.48046875,1.3232120275497437,14.397704124450684,3.6948139667510986,6.37168025970459,-0.0005057044327259064,1.0005340576171875,40,11097.528580214,72.30000305175781,1746555412.5184877,107.8830337524414,1.0005340576171875
