Value/cost,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Metrics/EpRet,Metrics/EpLen,Metrics/LagrangeMultiplier,Train/Epoch,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Train/LR,Train/PolicyRatio,Metrics/EpCost,Time/Update,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/KL,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Time/Total,Value/reward,Train/StopIter,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/Entropy,Loss/Loss_reward_critic/Delta,Time/Epoch,Time/Rollout,_step,_runtime,_timestamp,Value/Adv
1.5846747159957886,0.8042225241661072,0.3831075131893158,0.35479938983917236,0.011273491196334362,1.0035313367843628,0.35479938983917236,220000.0,0.3061067461967468,1000,0.3831075131893158,10,NaN,0.3831075131893158,69.0,0.00026699999580159783,1.0035313367843628,22.030000686645508,81.53758239746094,132.88900756835938,0,0.010521926917135715,1.0035313367843628,6.073676586151123,-0.22243720293045044,0.006488025188446045,0.007046219427138567,1658.1939697265625,0.040309563279151917,40,0.535099983215332,5.367988109588623,0,0.35479938983917236,1.2002193927764893,0.0020355144515633583,150.5015411376953,68.96388244628906,11,1808.885585421,1746543482.4614615,-0.24269214272499084
1.5964539051055908,0.7931758165359497,0.4198315739631653,0.388366162776947,0.011190729215741158,1.002332091331482,0.388366162776947,240000.0,0.20245952904224396,1000,0.4198315739631653,11,NaN,0.4198315739631653,91.0,0.0002640000020619482,1.002332091331482,28.100000381469727,81.5625228881836,133.55662536621094,0,0.010507985949516296,1.002332091331482,5.546806812286377,-0.16093873977661133,0.06149846315383911,0.005098875146359205,1808.0211181640625,0.04764005169272423,40,-0.5268697738647461,5.043345928192139,0,0.388366162776947,1.1863692998886108,-0.0019473442807793617,149.74920654296875,68.1866226196289,12,1955.8928325,1746543632.3098614,0.2847059369087219
1.9740620851516724,0.7775721549987793,0.45698606967926025,0.4222280979156494,0.011392581276595592,1.0044108629226685,0.4222280979156494,260000.0,0.11685755848884583,1000,0.45698606967926025,12,NaN,0.45698606967926025,65.8499984741211,0.0002610000083222985,1.0044108629226685,29.81999969482422,80.94850158691406,136.1345672607422,0,0.011102571152150631,1.0044108629226685,5.47953462600708,-0.23132707178592682,-0.07038833200931549,0.005316552240401506,1955.0352783203125,0.029509063810110092,40,-0.06727218627929688,5.737827301025391,0,0.4222280979156494,1.1661428213119507,0.00021767709404230118,146.91346740722656,65.96491241455078,13,2102.332816198,1746543779.317244,-0.07239633053541183
1.1942893266677856,0.7653959393501282,0.49442625045776367,0.4550704061985016,0.011003924533724785,1.0055567026138306,0.4550704061985016,280000.0,-0.05367778614163399,1000,0.49442625045776367,13,NaN,0.49442625045776367,35.400001525878906,0.0002579999854788184,1.0055567026138306,25.420000076293945,82.71726989746094,136.71798706054688,0,0.009598542004823685,1.0055567026138306,4.330414772033691,-0.23788993060588837,-0.006562858819961548,0.005826708395034075,2101.413818359375,0.028110068291425705,40,-1.1491198539733887,3.9211535453796387,0,0.4550704061985016,1.1504788398742676,0.0005101561546325684,146.28652954101562,63.569217681884766,14,2250.396518091,1746543925.7571616,0.011124834418296814
1.2507461309432983,0.7470414638519287,0.5319833755493164,0.48627856373786926,0.012035395950078964,1.0075041055679321,0.48627856373786926,300000.0,-0.04719657078385353,1000,0.5319833755493164,14,NaN,0.5319833755493164,21.899999618530273,0.00025499999173916876,1.0075041055679321,23.489999771118164,81.16437530517578,135.14527893066406,0,0.015439345501363277,1.0075041055679321,2.8578007221221924,-0.31242334842681885,-0.07453341782093048,0.006522757932543755,2249.556884765625,0.03398823365569115,40,-1.472614049911499,4.3039116859436035,0,0.48627856373786926,1.125880479812622,0.0006960495375096798,147.9888916015625,66.82444763183594,15,2399.151753036,1746544073.821039,-0.23406612873077393
1.9091705083847046,0.7349996566772461,0.5694984793663025,0.5178492069244385,0.011631963774561882,1.0043566226959229,0.5178492069244385,320000.0,-0.16880089044570923,1000,0.5694984793663025,15,NaN,0.5694984793663025,56.900001525878906,0.0002519999979995191,1.0043566226959229,21.790000915527344,82.10086059570312,134.52667236328125,0,0.011349854059517384,1.0043566226959229,3.876084804534912,-0.24390974640846252,0.06851360201835632,0.004821739625185728,2398.303466796875,0.046388279646635056,40,1.0182840824127197,5.545126438140869,0,0.5178492069244385,1.1095595359802246,-0.0017010183073580265,148.66940307617188,66.56846618652344,16,2546.274226809,1746544222.5761137,-0.2972561717033386
1.9854625463485718,0.7253767251968384,0.6060882806777954,0.5486193299293518,0.0122278593480587,1.0047966241836548,0.5486193299293518,340000.0,-0.06506054103374481,1000,0.6060882806777954,16,NaN,0.6060882806777954,33.29999923706055,0.00024900000425986946,1.0047966241836548,13.930000305175781,81.36532592773438,136.015380859375,0,0.012648013420403004,1.0047966241836548,3.6063878536224365,-0.2893376350402832,-0.04542788863182068,0.006671144627034664,2545.427978515625,0.024521933868527412,40,-0.2696969509124756,4.834885120391846,0,0.5486193299293518,1.096428394317627,0.001849405001848936,147.04220581054688,65.67683410644531,17,2691.466152858,1746544369.6986983,0.05515214055776596
1.978998064994812,0.7071670293807983,0.6411506533622742,0.5780179500579834,0.01248954702168703,1.0099481344223022,0.5780179500579834,360000.0,0.047639358788728714,1000,0.6411506533622742,17,NaN,0.6411506533622742,21.600000381469727,0.0002460000105202198,1.0099481344223022,9.25,82.34613800048828,137.82550048828125,0,0.013376681134104729,1.0099481344223022,2.590682029724121,-0.38833722472190857,-0.09899958968162537,0.007496093865483999,2690.625244140625,0.04943704977631569,40,-1.0157058238983154,5.876791477203369,0,0.5780179500579834,1.0707054138183594,0.0008249492384493351,145.1110382080078,62.76482009887695,18,2842.68358729,1746544514.8905275,-0.12057378888130188
1.7174816131591797,0.702451229095459,0.6750757098197937,0.6092268824577332,0.01199532300233841,1.0034992694854736,0.6092268824577332,380000.0,0.3412632346153259,1000,0.6750757098197937,18,NaN,0.6750757098197937,90.80000305175781,0.00024300000222865492,1.0034992694854736,10.470000267028809,81.87452697753906,132.3248748779297,0,0.011421182192862034,1.0034992694854736,3.6628406047821045,-0.11761238425970078,0.2707248404622078,0.004475317895412445,2841.843994140625,0.06230564042925835,40,1.0721585750579834,6.072453022003174,0,0.6092268824577332,1.064138412475586,-0.003020775970071554,151.14317321777344,69.26860046386719,19,2991.985787274,1746544666.1081684,-0.2012166529893875
2.2000391483306885,0.6857064962387085,0.7088685631752014,0.6410797834396362,0.01281694695353508,1.0054347515106201,0.6410797834396362,400000.0,0.5226020812988281,1000,0.7088685631752014,19,NaN,0.7088685631752014,64.44999694824219,0.00023999999393709004,1.0054347515106201,16.1299991607666,81.94668579101562,134.02584838867188,0,0.014726702123880386,1.0054347515106201,5.615087985992432,-0.2292892038822174,-0.11167681962251663,0.005057936999946833,2991.1435546875,0.047520995140075684,40,1.9522473812103271,5.968017101287842,0,0.6410797834396362,1.0400474071502686,0.0005826191045343876,149.22496032714844,67.2782211303711,20,3139.66347422,1746544815.4103155,0.3669833540916443
2.8123505115509033,0.6691538691520691,0.7421916127204895,0.6711418628692627,0.012762637808918953,1.0099565982818604,0.6711418628692627,420000.0,0.5656546950340271,1000,0.7421916127204895,20,NaN,0.7421916127204895,16.799999237060547,0.00023700000019744039,1.0099565982818604,13.649999618530273,81.71499633789062,135.49954223632812,0,0.012909156270325184,1.0099565982818604,4.054068088531494,-0.39278867840766907,-0.16349947452545166,0.005623538047075272,3138.82373046875,0.07799845188856125,40,-1.5610198974609375,5.634283542633057,0,0.6711418628692627,1.015303373336792,0.000565601047128439,147.6019744873047,65.88690948486328,21,3290.206439609,1746544963.0878854,-0.013517647981643677
1.850375771522522,0.6643209457397461,0.775314450263977,0.701927900314331,0.012362070381641388,1.0037132501602173,0.701927900314331,440000.0,0.6008478403091431,1000,0.775314450263977,21,NaN,0.775314450263977,62.20000076293945,0.00023400000645779073,1.0037132501602173,15.020000457763672,82.22744750976562,132.9361572265625,0,0.011314444243907928,1.0037132501602173,3.4252326488494873,-0.17627279460430145,0.21651588380336761,0.004175113048404455,3289.34814453125,0.06831738352775574,40,-0.6288354396820068,5.034257888793945,0,0.701927900314331,1.0081506967544556,-0.0014484249986708164,150.44815063476562,68.22066497802734,22,3437.221033717,1746545113.6309671,-0.06403100490570068
1.8680906295776367,0.6608709692955017,0.8084189295768738,0.7317968010902405,0.012490254826843739,1.0074223279953003,0.7317968010902405,460000.0,0.5503900647163391,1000,0.8084189295768738,22,NaN,0.8084189295768738,29.899999618530273,0.00023099999816622585,1.0074223279953003,16.059999465942383,82.19206237792969,136.14064025878906,0,0.012423684820532799,1.0074223279953003,2.8561692237854004,-0.3007097542285919,-0.12443695962429047,0.005687566474080086,3436.34814453125,0.0778082013130188,40,-0.5690634250640869,4.701980113983154,0,0.7317968010902405,1.0028018951416016,0.0015124534256756306,146.90692138671875,64.71477508544922,23,3586.741839179,1746545260.64544,-0.14197500050067902
2.288759708404541,0.6523626446723938,0.8420006036758423,0.7628968358039856,0.012977813370525837,1.003508448600769,0.7628968358039856,480000.0,0.4809075593948364,1000,0.8420006036758423,23,NaN,0.8420006036758423,73.9000015258789,0.0002280000044265762,1.003508448600769,19.68000030517578,82.09356689453125,133.84719848632812,0,0.013880151323974133,1.003508448600769,5.837761402130127,-0.18733610212802887,0.11337365210056305,0.004869004245847464,3585.879150390625,0.07368774712085724,40,2.9815921783447266,6.120405673980713,0,0.7628968358039856,0.9896444082260132,-0.0008185622282326221,149.4241180419922,67.33050537109375,24,3734.721979964,1746545410.1663303,-0.19738738238811493
2.7885804176330566,0.639701783657074,0.8756495118141174,0.794186532497406,0.012983228079974651,1.0064575672149658,0.794186532497406,500000.0,0.38057100772857666,1000,0.8756495118141174,24,NaN,0.8756495118141174,52.79999923706055,0.00022499999613501132,1.0064575672149658,17.079999923706055,83.1942367553711,135.25955200195312,0,0.015188900753855705,1.0064575672149658,4.94512939453125,-0.35834646224975586,-0.171010360121727,0.005552433431148529,3733.840576171875,0.07092698663473129,40,-0.892632007598877,7.278404712677002,0,0.794186532497406,0.9700539112091064,0.0006834291853010654,147.86387634277344,64.66958618164062,25,3887.658939956,1746545558.1463988,0.21607348322868347
2.595729351043701,0.6262322664260864,0.9098595976829529,0.8251174092292786,0.013004357926547527,1.0072016716003418,0.8251174092292786,520000.0,0.4994056820869446,1000,0.9098595976829529,25,NaN,0.9098595976829529,41.650001525878906,0.00022200000239536166,1.0072015523910522,20.889999389648438,81.31535339355469,130.86932373046875,0,0.015170028433203697,1.0072016716003418,4.571923732757568,-0.32408347725868225,0.03426298499107361,0.004355141893029213,3886.7822265625,0.08270511776208878,40,-0.37320566177368164,6.108391284942627,0,0.8251174092292786,0.9486582279205322,-0.001197291538119316,152.82420349121094,71.5087890625,26,4037.374668467,1746545711.0833702,-0.07071057707071304
1.7135478258132935,0.614622950553894,0.9446628093719482,0.8555117249488831,0.013391627930104733,1.0078591108322144,0.8555117249488831,540000.0,0.538189172744751,1000,0.9446628093719482,26,NaN,0.9446628093719482,37.25,0.00021899999410379678,1.0078591108322144,21.809999465942383,82.72273254394531,133.6799774169922,0,0.015480163507163525,1.0078591108322144,3.89009690284729,-0.3597927987575531,-0.03570932149887085,0.003727641189470887,4036.50390625,0.0707128643989563,40,-0.6818268299102783,6.195082187652588,0,0.8555117249488831,0.9299651384353638,-0.0006275007035583258,149.6110382080078,66.88826751708984,27,4191.908497275,1746545860.799149,0.343002051115036
1.889504313468933,0.604668378829956,0.9800844788551331,0.8850135803222656,0.012988774105906487,1.008517861366272,0.8850135803222656,560000.0,0.5498425364494324,1000,0.9800844788551331,27,NaN,0.9800844788551331,29.5,0.00021600000036414713,1.008517861366272,22.760000228881836,88.64705657958984,129.50819396972656,0,0.014301025308668613,1.008517861366272,4.291305065155029,-0.33264240622520447,0.027150392532348633,0.006986144930124283,4191.0400390625,0.08254813402891159,40,0.40120816230773926,5.346164703369141,0,0.8850135803222656,0.9136667251586914,0.0032585037406533957,154.43038940429688,65.78328704833984,28,4341.136410658,1746546015.3330247,-0.29712986946105957
2.9519920349121094,0.5907856225967407,1.0155091285705566,0.9137645959854126,0.01374086830765009,1.0096327066421509,0.9137645959854126,580000.0,0.48061156272888184,1000,1.0155091285705566,28,NaN,1.0155091285705566,30.25,0.00021300000662449747,1.0096327066421509,18.530000686645508,82.37065124511719,134.12991333007812,0,0.016542870551347733,1.0096327066421509,3.7888524532318115,-0.5024210214614868,-0.16977861523628235,0.004439030308276415,4340.25341796875,0.09176208823919296,40,-0.5024526119232178,8.069437026977539,0,0.9137645959854126,0.8903512358665466,-0.002547114621847868,149.10916137695312,66.73847198486328,29,4490.280322465,1746546164.5610056,-0.09163117408752441
1.450201392173767,0.5939095616340637,1.0509767532348633,0.9448217749595642,0.01409623958170414,0.9985597133636475,0.9448217749595642,600000.0,0.45457661151885986,1000,1.0509767532348633,29,NaN,1.0509767532348633,95.94999694824219,0.0002099999983329326,0.9985597133636475,18.84000015258789,80.75601959228516,134.2168426513672,0,0.015297239646315575,0.9985597133636475,6.261560916900635,0.016734829172492027,0.5191558506339788,0.0057750241830945015,4489.3828125,0.04609784483909607,40,2.4727084636688232,5.291835308074951,0,0.9448217749595642,0.8955060839653015,0.0013359938748180866,149.01260375976562,68.25650787353516,30,4638.70262036,1746546313.704733,-0.12295354902744293
2.5765652656555176,0.590473473072052,1.0863161087036133,0.9753500819206238,0.013419722206890583,1.009828805923462,0.9753500819206238,620000.0,0.4617878198623657,1000,1.0863161087036133,30,NaN,1.0863161087036133,37.95000076293945,0.00020700000459328294,1.009828805923462,17.6299991607666,81.17222595214844,134.87294006347656,0,0.014425109140574932,1.009828805923462,4.350497722625732,-0.3892926871776581,-0.4060275163501501,0.005352526903152466,4637.80810546875,0.06426235288381577,40,-1.9110631942749023,6.730777263641357,0,0.9753500819206238,0.889777660369873,-0.0004224972799420357,148.28770446777344,67.11541748046875,31,4785.713833312,1746546462.1270287,-0.2492418885231018
2.6744720935821533,0.5785827040672302,1.1212347745895386,1.00466787815094,0.013151994906365871,1.0090994834899902,1.00466787815094,640000.0,0.3986925482749939,1000,1.1212347745895386,31,NaN,1.1212347745895386,24.5,0.00020399999630171806,1.0090994834899902,15.489999771118164,81.31732177734375,136.17294311523438,0,0.01367991417646408,1.0090994834899902,3.3138608932495117,-0.37997564673423767,0.00931704044342041,0.004256447311490774,4784.8095703125,0.07380743324756622,40,-1.0366368293762207,5.573861122131348,0,1.00466787815094,0.8695254325866699,-0.0010960795916616917,146.87205505371094,65.55467224121094,32,4933.552417448,1746546609.1382368,0.15847384929656982
2.5840656757354736,0.5674104690551758,1.155664324760437,1.033789038658142,0.013545900583267212,1.009221076965332,1.033789038658142,660000.0,0.43750494718551636,1000,1.155664324760437,32,NaN,1.155664324760437,40.400001525878906,0.0002010000025620684,1.009221076965332,14.710000038146973,80.57398986816406,135.38876342773438,0,0.01585313491523266,1.009221076965332,2.9462063312530518,-0.35360631346702576,0.026369333267211914,0.004601011518388987,4932.6708984375,0.06575296074151993,40,-0.36765456199645996,6.36924409866333,0,1.033789038658142,0.8499288558959961,0.00034456420689821243,147.72274780273438,67.14871978759766,33,5082.129575707,1746546756.9769795,0.15786805748939514
1.8632140159606934,0.5567704439163208,1.1895387172698975,1.0617011785507202,0.01283014565706253,1.0095345973968506,1.0617011785507202,680000.0,0.4907764196395874,1000,1.1895387172698975,33,NaN,1.1895387172698975,22.049999237060547,0.00019799999427050352,1.0095345973968506,13.920000076293945,80.60797119140625,134.70175170898438,0,0.013309171423316002,1.0095345973968506,3.010009527206421,-0.4167507588863373,-0.06314444541931152,0.004721139091998339,5081.26416015625,0.08057381957769394,40,0.06380319595336914,5.736268997192383,0,1.0617011785507202,0.830837607383728,0.00012012757360935211,148.47616577148438,67.86812591552734,34,5227.136348642,1746546905.5540183,0.17921411991119385
1.7327347993850708,0.5491273403167725,1.2226133346557617,1.0891399383544922,0.012878348119556904,1.0069409608840942,1.0891399383544922,700000.0,0.4868418872356415,1000,1.2226133346557617,34,NaN,1.2226133346557617,32.45000076293945,0.00019500000053085387,1.0069409608840942,12.020000457763672,80.92474365234375,137.99583435058594,0,0.013747643679380417,1.0069409608840942,2.7772130966186523,-0.27928483486175537,0.1374659240245819,0.003756438149139285,5226.2958984375,0.07815344631671906,40,-0.23279643058776855,4.560647010803223,0,1.0891399383544922,0.8174747228622437,-0.0009647009428590536,144.93191528320312,64.00711059570312,35,5376.977923162,1746547050.5609272,0.06223390996456146
1.5042442083358765,0.5430898666381836,1.254997730255127,1.1165754795074463,0.01357231941074133,1.0052192211151123,1.1165754795074463,720000.0,0.4048890769481659,1000,1.254997730255127,35,NaN,1.254997730255127,39.70000076293945,0.00019200000679120421,1.0052192211151123,12.149999618530273,83.55412292480469,133.5444793701172,0,0.01564064435660839,1.0052192211151123,2.90781569480896,-0.22967150807380676,0.04961332678794861,0.0043908655643463135,5376.13525390625,0.06410536915063858,40,0.13060259819030762,4.509120464324951,0,1.1165754795074463,0.8060362339019775,0.0006344274152070284,149.76284790039062,66.20868682861328,36,5524.070522121,1746547200.40247,-0.080787293612957
1.7312231063842773,0.5416982173919678,1.2866787910461426,1.1441137790679932,0.013852505944669247,1.0044071674346924,1.1441137790679932,740000.0,0.45335495471954346,1000,1.2866787910461426,36,NaN,1.2866787910461426,41.400001525878906,0.00018899999849963933,1.0044071674346924,11.619999885559082,81.72454833984375,136.056640625,0,0.01541680097579956,1.0044071674346924,3.348435640335083,-0.18479055166244507,0.044880956411361694,0.00523576932027936,5523.2119140625,0.0540267750620842,40,0.44061994552612305,4.2776384353637695,0,1.1441137790679932,0.8035840392112732,0.0008449037559330463,146.9976043701172,65.27301025390625,37,5670.208158494,1746547347.4951196,-0.24720929563045502
1.267470359802246,0.5353667140007019,1.317670226097107,1.1708935499191284,0.013115104287862778,1.0072944164276123,1.1708935499191284,760000.0,0.4099675118923187,1000,1.317670226097107,37,NaN,1.317670226097107,26.649999618530273,0.00018600000475998968,1.0072944164276123,11.25,81.60792541503906,136.94000244140625,0,0.015098667703568935,1.0072944164276123,2.3142449855804443,-0.288861483335495,-0.10407093167304993,0.004850650671869516,5669.35400390625,0.04679083079099655,40,-1.0341906547546387,4.387852191925049,0,1.1708935499191284,0.7916648387908936,-0.00038511864840984344,146.0493621826172,64.44139099121094,38,5817.837313799,1746547493.6325645,0.021534383296966553
1.8758150339126587,0.5279825329780579,1.3479794263839722,1.1968210935592651,0.013498733751475811,1.0088149309158325,1.1968210935592651,780000.0,0.4936729669570923,1000,1.3479794263839722,38,NaN,1.3479794263839722,23.799999237060547,0.0001829999964684248,1.0088149309158325,10.859999656677246,81.5576400756836,135.5439910888672,0,0.01578414812684059,1.0088149309158325,2.4878880977630615,-0.300102561712265,-0.01124107837677002,0.006602087989449501,5816.9970703125,0.06677235662937164,40,0.1736431121826172,4.376121997833252,0,1.1968210935592651,0.777362585067749,0.0017514373175799847,147.55357360839844,65.99585723876953,39,5967.873424477,1746547641.261663,0.09316625446081161
1.563551902770996,0.5240437984466553,1.3779571056365967,1.2233036756515503,0.013664564117789268,1.0059257745742798,1.2233036756515503,800000.0,0.6880506277084351,1000,1.3779571056365967,39,NaN,1.3779571056365967,45.849998474121094,0.00018000000272877514,1.0059257745742798,12.40999984741211,81.11481475830078,133.37863159179688,0,0.01550976186990738,1.0059257745742798,3.8158161640167236,-0.2197858691215515,0.0803166925907135,0.005946141202002764,5967.0224609375,0.07999926805496216,40,1.327928066253662,4.67392110824585,0,1.2233036756515503,0.7697332501411438,-0.0006559467874467373,149.94906616210938,68.8342056274414,40,6114.007917364,1746547791.2979245,-0.045753009617328644
