Misc/AcceptanceStep,Train/PolicyStd,Loss/Loss_pi/Delta,Train/LR,Loss/Loss_pi,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Misc/H_inv_g,Time/Epoch,_step,TotalEnvSteps,Safety/shield_violation,Misc/Alpha,Value/cost,Train/Epoch,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Time/Update,Value/Adv,Metrics/LagrangeMultiplier/Max,_runtime,Safety/shield_adv_c,Train/PolicyRatio/Max,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,Loss/Loss_cost_critic/Delta,Misc/FinalStepNorm,Misc/gradient_norm,Train/KL,Train/Entropy,Metrics/LagrangeMultiplier/Std,Time/Total,Train/StopIter,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Value/reward,Metrics/EpRet,Metrics/EpLen,Loss/Loss_cost_critic,Safety/EpCostShield,_timestamp,Misc/xHx,Time/Rollout
1,1.1332334280014038,0.14897911250591278,0,-0.19341464340686798,0.00018870549683924764,1.0573614835739136,1.0573614835739136,1.0573614835739136,1.1049326658248901,0.009399142116308212,0.2903478741645813,120.46764373779297,36,720000.0,4.786517143249512,1.012464165687561,1.9029090404510498,35,0.043449755758047104,1.0002669095993042,23.78824806213379,-1.5258788677030566e-09,1.1049326658248901,4446.109251861,-0.46320533752441406,1.0002669095993042,1.0002669095993042,0,166.01968383789062,2.089613914489746,0.2939668297767639,0.18680736422538757,0.00035592869971878827,1.5412602424621582,0,4325.26123046875,10,1.1049326658248901,24.459999084472656,1.1304271221160889,11.492863655090332,1000,7.4955315589904785,53.900001525878906,1746566775.7410216,0.01951059326529503,96.67937469482422
1,1.133325457572937,-0.05084845423698425,0,-0.24426309764385223,0.0020438972860574722,1.0827977657318115,1.0827977657318115,1.0827977657318115,1.1299885511398315,0.01021549105644226,0.3154950737953186,119.76741790771484,37,740000.0,4.767168045043945,0.9005033373832703,1.8433020114898682,36,0.053665246814489365,1.0028905868530273,23.241098403930664,-8.869171175263091e-09,1.1299885511398315,4564.648454293,-1.2713580131530762,1.0028905868530273,1.0028905868530273,0,166.99032592773438,-0.6471648216247559,0.2841043770313263,0.20736269652843475,0.00033376552164554596,1.5409469604492188,0,4445.12646484375,10,1.1299885511398315,22.3700008392334,0.9177653193473816,10.989487648010254,1000,6.848366737365723,45.849998474121094,1746566895.6009383,0.024663753807544708,96.52629852294922
1,1.1357582807540894,-0.03330974280834198,0,-0.2775728404521942,0.0013881485210731626,1.1079968214035034,1.1079968214035034,1.1079968214035034,1.1547455787658691,-0.0009635314345359802,0.30917054414749146,118.44758605957031,38,760000.0,4.989893913269043,0.9065141081809998,2.0079500675201416,37,0.052701715379953384,1.0019631385803223,23.249813079833984,5.912780487449254e-09,1.1547455787658691,4682.860721519,-0.22127419710159302,1.0019631385803223,1.0019631385803223,0,168.85105895996094,-0.2752547264099121,0.2802674472332001,0.20744165778160095,0.0003383730654604733,1.5427217483520508,0,4563.66357421875,10,1.1547455787658691,19.18000030517578,0.986740231513977,10.693437576293945,1000,6.5731120109558105,41.650001525878906,1746567014.140518,0.0243377648293972,95.19774627685547
1,1.1374598741531372,-0.0033372044563293457,0,-0.28091004490852356,0.0020186654292047024,1.1325368881225586,1.1325368881225586,1.1325368881225586,1.1791752576828003,0.004907287657260895,0.29049041867256165,118.12271881103516,39,780000.0,4.228990077972412,1.0026285648345947,1.6063529253005981,38,0.05760900303721428,1.002854824066162,22.802751541137695,5.340575981449547e-09,1.1791752576828003,4800.910400695,-0.5256938338279724,1.002854824066162,1.002854824066162,0,169.31544494628906,-1.4982333183288574,0.2912539839744568,0.18769754469394684,0.00032062357058748603,1.5439772605895996,0,4681.86962890625,10,1.1791752576828003,18.469999313354492,1.0299934148788452,10.704298973083496,1000,5.074878692626953,31.950000762939453,1746567132.3524654,0.019895261153578758,95.31993865966797
1,1.1372267007827759,0.09233620762825012,0,-0.18857383728027344,0.00018201820785179734,1.157421350479126,1.157421350479126,1.157421350479126,1.2034802436828613,-0.004246890544891357,0.3092074990272522,117.9678955078125,40,800000.0,4.544963359832764,0.9362817406654358,1.7694125175476074,39,0.05336211249232292,1.0002574920654297,23.221174240112305,1.525878801089675e-08,1.2034802436828613,4919.44244696,0.5430416464805603,1.0002574920654297,1.0002574920654297,0,169.53765869140625,1.1595582962036133,0.28950536251068115,0.21430255472660065,0.00032094158814288676,1.5434576272964478,0,4799.943359375,10,1.2034802436828613,20.1200008392334,1.0062886476516724,10.744743347167969,1000,6.234436988830566,51.849998474121094,1746567250.4024174,0.022814802825450897,94.74669647216797
1,1.1426331996917725,-0.06634107232093811,0,-0.25491490960121155,0.001190676586702466,1.1820149421691895,1.1820149421691895,1.1820149421691895,1.2274631261825562,0.009329069405794144,0.28359290957450867,118.46062469482422,41,820000.0,4.255900859832764,0.8751104474067688,1.9000133275985718,40,0.06269118189811707,1.0016839504241943,23.206586837768555,5.7220459481754915e-09,1.2274631261825562,5036.938657522,1.2361271381378174,1.0016839504241943,1.0016838312149048,0,168.8324737548828,-0.9112281799316406,0.24817512929439545,0.3846246004104614,0.00037281637196429074,1.547299861907959,0,4918.46923828125,10,1.2274631261825562,17.8700008392334,1.07805597782135,10.882412910461426,1000,5.323208808898926,38.70000076293945,1746567368.934159,0.026115844026207924,95.25401306152344
1,1.1455073356628418,-0.006592243909835815,0,-0.26150715351104736,0.0011489230673760176,1.2063299417495728,1.2063299417495728,1.2063299417495728,1.2510862350463867,-8.2455575466156e-05,0.2680855393409729,117.41848754882812,42,840000.0,4.413680553436279,1.0759165287017822,2.0385735034942627,41,0.06260872632265091,1.0016248226165771,23.103267669677734,3.814697002724188e-09,1.2510862350463867,5156.063537456,-0.3203892707824707,1.0016248226165771,1.0016247034072876,0,170.3309326171875,0.1416311264038086,0.2884376645088196,0.3079116940498352,0.0003266187268309295,1.549317717552185,0,5035.9658203125,10,1.2510862350463867,17.079999923706055,1.051011562347412,11.060959815979004,1000,5.464839935302734,38.150001525878906,1746567486.430658,0.017277169972658157,94.31520080566406
1,1.1434099674224854,0.008324414491653442,0,-0.2531827390193939,0.0018007381586357951,1.230810523033142,1.230810523033142,1.230810523033142,1.2744600772857666,-0.01682893931865692,0.2696896493434906,119.01154327392578,43,860000.0,5.07370138168335,0.9684187769889832,2.6092097759246826,42,0.04577978700399399,1.0025466680526733,22.825977325439453,9.155272984173735e-09,1.2744600772857666,5275.226983515,0.4745180010795593,1.0025466680526733,1.0025466680526733,0,168.05093383789062,0.6695146560668945,0.2611725330352783,0.24005772173404694,0.0003557200834620744,1.5470184087753296,0,5155.04833984375,10,1.2744600772857666,17.729999542236328,1.3808941841125488,11.697556495666504,1000,6.134354591369629,46.650001525878906,1746567605.5547328,0.02132570557296276,96.185546875
1,1.1385923624038696,-0.03929439187049866,0,-0.2924771308898926,0.000994834234006703,1.2549537420272827,1.2549537420272827,1.2549537420272827,1.2976497411727905,0.010328490287065506,0.27065128087997437,119.0776138305664,44,880000.0,4.693143844604492,1.0212607383728027,2.3805649280548096,43,0.056108277291059494,1.0014070272445679,23.20037078857422,-3.051757735406113e-09,1.2976497411727905,5392.247456809,-0.0967622697353363,1.0014070272445679,1.0014070272445679,0,167.95767211914062,-0.7066798210144043,0.2764055132865906,0.17933866381645203,0.00034224288538098335,1.5442131757736206,0,5274.25634765625,10,1.2976497411727905,18.030000686645508,1.273313283920288,12.068134307861328,1000,5.427674770355225,36.349998474121094,1746567724.7187076,0.019175935536623,95.8772201538086
1,1.1372265815734863,-0.057378560304641724,0,-0.3498556911945343,0.0017378550255671144,1.2783863544464111,1.2783863544464111,1.2783863544464111,1.3203948736190796,0.0007954798638820648,0.2999173700809479,116.94674682617188,45,900000.0,4.68433141708374,0.9805406332015991,2.4032504558563232,44,0.05690375715494156,1.002457618713379,23.501916885375977,2.6702879907247734e-09,1.3203948736190796,5508.498228908,-0.3542850613594055,1.002457618713379,1.002457618713379,0,171.01800537109375,-0.7385201454162598,0.2940811514854431,0.15624789893627167,0.0003109864774160087,1.543407917022705,0,5391.2783203125,10,1.3203948736190796,15.239999771118164,1.1922039985656738,12.225576400756836,1000,4.689154624938965,28.049999237060547,1746567841.7395117,0.020801691338419914,93.44480895996094
1,1.1357853412628174,0.04610544443130493,0,-0.30375024676322937,0.0016342299059033394,1.3012398481369019,1.3012398481369019,1.3012398481369019,1.342782974243164,0.007255464792251587,0.24314451217651367,116.16765594482422,46,920000.0,4.235202789306641,1.1675776243209839,2.12973952293396,45,0.06415922194719315,1.002311110496521,22.93514633178711,-3.814697002724188e-09,1.342782974243164,5626.56726598,0.4093901515007019,1.002311110496521,1.002311110496521,0,172.1649627685547,-0.24836301803588867,0.28389009833335876,0.15171761810779572,0.0003321054682601243,1.542041301727295,0,5507.51318359375,10,1.342782974243164,15.579999923706055,1.2475255727767944,12.49166488647461,1000,4.440791606903076,29.149999618530273,1746567957.98985,0.014670945703983307,93.23248291015625
1,1.1315218210220337,0.03981459140777588,0,-0.2639356553554535,0.0015471826773136854,1.3238214254379272,1.3238214254379272,1.3238214254379272,1.3647193908691406,-0.007038723677396774,0.2724289000034332,117.94239807128906,47,940000.0,4.0840983390808105,1.051877498626709,1.8614416122436523,46,0.05712049826979637,1.0021880865097046,23.159151077270508,7.247924482811641e-09,1.3647193908691406,5744.663392587,0.05156750977039337,1.0021880865097046,1.0021880865097046,0,169.5742950439453,-0.058130741119384766,0.2865618169307709,0.2085913121700287,0.0003336947993375361,1.5388082265853882,0,5625.548828125,10,1.3647193908691406,14.279999732971191,1.0822334289550781,12.443449974060059,1000,4.382660865783691,33.900001525878906,1746568076.0585053,0.01807587966322899,94.7832260131836
1,1.132360577583313,-0.03617483377456665,0,-0.30011048913002014,0.002416419330984354,1.34614896774292,1.34614896774292,1.34614896774292,1.3860803842544556,-0.006510883569717407,0.2645969092845917,117.99637603759766,48,960000.0,4.51498556137085,1.0712099075317383,2.0617566108703613,47,0.050609614700078964,1.0034173727035522,23.12270736694336,1.0681151962899094e-08,1.3860803842544556,5863.637046776,-0.3155193626880646,1.0034173727035522,1.0034173727035522,0,169.49673461914062,-0.18360424041748047,0.2834388315677643,0.18218138813972473,0.0003381638089194894,1.5396108627319336,0,5743.6796875,10,1.3860803842544556,12.65999984741211,1.2391479015350342,12.030200958251953,1000,4.199056625366211,33.54999923706055,1746568194.1549482,0.017429327592253685,94.87364196777344
1,1.141775131225586,0.043943196535110474,0,-0.25616729259490967,0.0018228230765089393,1.3684014081954956,1.3684014081954956,1.3684014081954956,1.407015085220337,0.0055647604167461395,0.277743935585022,118.84125518798828,49,980000.0,4.2311506271362305,1.0262227058410645,1.7838413715362549,48,0.056174375116825104,1.002577781677246,22.812061309814453,-5.340575981449547e-09,1.407015085220337,5982.452569137,0.31271040439605713,1.002577781677246,1.002577781677246,0,168.29173278808594,0.7013182640075684,0.2850271165370941,0.1658608764410019,0.0003245835832785815,1.5479726791381836,0,5862.6123046875,10,1.407015085220337,13.449999809265137,1.035786509513855,11.0330171585083,1000,4.900374889373779,36.349998474121094,1746568313.1287472,0.01899094134569168,96.0291748046875
1,1.148903489112854,0.10102547705173492,0,-0.15514181554317474,0.0012580553302541375,1.3914318084716797,1.3914318084716797,1.3914318084716797,1.4279656410217285,-0.008806448429822922,0.3366844356060028,118.716796875,50,1000000.0,4.427628517150879,0.8484561443328857,2.2304656505584717,49,0.04736792668700218,1.001779317855835,23.094165802001953,1.5258788677030566e-09,1.4279656410217285,6101.022465277,0.08802542090415955,1.001779317855835,1.0017791986465454,0,168.46815490722656,1.1783790588378906,0.2856619656085968,0.2580670118331909,0.00030834870995022357,1.5544195175170898,0,5981.4609375,10,1.4279656410217285,17.040000915527344,1.1226890087127686,10.593121528625488,1000,6.07875394821167,52.79999923706055,1746568431.9440389,0.027782481163740158,95.62259674072266
1,1.1495342254638672,-0.1669008582830429,0,-0.32204267382621765,0.00225850916467607,1.414341926574707,1.414341926574707,1.414341926574707,1.4489496946334839,0.027513835579156876,0.32076308131217957,118.4715805053711,51,1020000.0,5.014919757843018,0.8924313187599182,2.3894619941711426,50,0.07488176226615906,1.0031940937042236,22.89904022216797,-3.433227480087453e-09,1.4489496946334839,6217.938673619,-1.0129187107086182,1.0031940937042236,1.003193974494934,0,168.81686401367188,-0.14379405975341797,0.2862590253353119,0.2140926867723465,0.00032563996501266956,1.5546330213546753,0,6100.03515625,10,1.4489496946334839,17.1200008392334,1.3857507705688477,11.276566505432129,1000,5.934959888458252,36.5,1746568550.514431,0.025111937895417213,95.572509765625
1,1.145689845085144,-0.0065084099769592285,0,-0.3285510838031769,0.0026835179887712,1.436622977256775,1.436622977256775,1.436622977256775,1.4699654579162598,-0.010608561336994171,0.2916031777858734,116.82661437988281,52,1040000.0,4.2812604904174805,0.9487158060073853,2.065725088119507,51,0.06427320092916489,1.0037950277328491,22.79164695739746,6.103515470812226e-09,1.4699654579162598,6337.201633849,-0.14888231456279755,1.0037950277328491,1.0037950277328491,0,171.19386291503906,0.008306026458740234,0.27664855122566223,0.14816084504127502,0.0003535456780809909,1.5513068437576294,0,6216.94775390625,10,1.4699654579162598,17.040000915527344,1.3065571784973145,11.782221794128418,1000,5.943265914916992,26.5,1746568667.4301438,0.022220689803361893,94.03495025634766
1,1.1434986591339111,0.1111125648021698,0,-0.21743851900100708,0.0015492057427763939,1.458930492401123,1.458930492401123,1.458930492401123,1.4910444021224976,0.0006601661443710327,0.3072359263896942,119.13079071044922,53,1060000.0,3.9428765773773193,1.0080385208129883,1.9157452583312988,52,0.06493336707353592,1.0021909475326538,23.240182876586914,-2.0599363992346298e-08,1.4910444021224976,6455.373301258,-0.3119989335536957,1.0021909475326538,1.0021909475326538,0,167.88272094726562,-0.8854308128356934,0.3097056448459625,0.16935712099075317,0.00028514242148958147,1.54961359500885,0,6336.177734375,10,1.4910444021224976,17.260000228881836,1.4536070823669434,11.983650207519531,1000,5.057835102081299,37.5,1746568786.6928864,0.01968228630721569,95.89057922363281
1,1.1421705484390259,-0.05719214677810669,0,-0.27463066577911377,0.0020962718408554792,1.480766773223877,1.480766773223877,1.480766773223877,1.5120710134506226,-0.001291707158088684,0.2785210609436035,118.06205749511719,54,1080000.0,3.825333595275879,1.0372357368469238,1.8689054250717163,53,0.06364165991544724,1.002964735031128,23.12353515625,6.484984993448961e-09,1.5120710134506226,6572.384342115,-0.08148901164531708,1.002964735031128,1.0029646158218384,0,169.40243530273438,-1.057215690612793,0.28889200091362,0.164412721991539,0.0003392829967197031,1.5486469268798828,0,6454.37890625,10,1.5120710134506226,16.190000534057617,1.2771999835968018,12.6570405960083,1000,4.000619411468506,28.100000381469727,1746568904.8651996,0.01858980394899845,94.9384994506836
1,1.1371515989303589,0.034524574875831604,0,-0.24010609090328217,0.0016202372498810291,1.5022450685501099,1.5022450685501099,1.5022450685501099,1.532740831375122,0.0018938183784484863,0.33310821652412415,116.90923309326172,55,1100000.0,3.4638171195983887,0.8738606572151184,1.5609384775161743,54,0.06553547829389572,1.0022914409637451,22.89681053161621,6.866454960174906e-09,1.532740831375122,6691.883312842,-0.6177859306335449,1.0022914409637451,1.0022913217544556,0,171.07289123535156,-0.09884142875671387,0.2910901606082916,0.17044596374034882,0.00031555586610920727,1.5441635847091675,0,6571.384765625,10,1.532740831375122,13.380000114440918,1.242802619934082,13.28347396850586,1000,3.901777982711792,29.200000762939453,1746569021.8758054,0.02619059942662716,94.01239776611328
1,1.1384520530700684,0.11396101117134094,0,-0.12614507973194122,0.0006472631939686835,1.5242445468902588,1.5242445468902588,1.5242445468902588,1.5531882047653198,-0.010329525917768478,0.31883054971694946,119.41997528076172,56,1120000.0,3.47623872756958,0.8503896594047546,1.5684888362884521,55,0.05520595237612724,1.0009154081344604,23.106884002685547,-1.4495848965623281e-08,1.5531882047653198,6809.197626075,-0.17191500961780548,1.0009154081344604,1.0009154081344604,0,167.47616577148438,1.7051408290863037,0.27113020420074463,0.22357872128486633,0.0003429616626817733,1.5451663732528687,0,6690.91552734375,10,1.5531882047653198,14.180000305175781,1.1670982837677002,11.624216079711914,1000,5.606918811798096,44.650001525878906,1746569141.3753707,0.02765628695487976,96.31306457519531
1,1.1412781476974487,-0.1350061446428299,0,-0.2611512243747711,0.0012636749306693673,1.5459723472595215,1.5459723472595215,1.5459723472595215,1.573387622833252,0.02086630091071129,0.31881287693977356,117.19105529785156,57,1140000.0,3.802255868911743,0.9547617435455322,1.7368005514144897,56,0.07607225328683853,1.0017871856689453,22.957605361938477,-8.392333938900265e-09,1.573387622833252,6924.30341309,1.1026356220245361,1.0017871856689453,1.0017871856689453,0,170.66148376464844,-0.6273884773254395,0.3043903410434723,0.1566029191017151,0.00028926378581672907,1.5475648641586304,0,6808.1728515625,10,1.573387622833252,13.699999809265137,1.4911800622940063,12.425848007202148,1000,4.979530334472656,30.799999237060547,1746569258.6889148,0.021940160542726517,94.23342895507812
1,1.1398223638534546,-0.09121355414390564,0,-0.35236477851867676,0.0035270729567855597,1.5664790868759155,1.5664790868759155,1.5664790868759155,1.5931448936462402,-0.016708236187696457,0.23836016654968262,115.01133728027344,58,1160000.0,3.4123289585113525,1.2140164375305176,1.4558273553848267,57,0.059364017099142075,1.0049880743026733,22.95880126953125,-6.103515470812226e-09,1.5931448936462402,7039.408883114,-0.7208315134048462,1.0049880743026733,1.0049880743026733,0,173.89588928222656,-2.2301411628723145,0.28937315940856934,0.15013107657432556,0.000323789834510535,1.5470377206802368,0,6923.32470703125,10,1.5931448936462402,11.770000457763672,1.3494552373886108,12.530247688293457,1000,2.749389171600342,13.399999618530273,1746569373.7939146,0.013570021837949753,92.0525131225586
1,1.1300572156906128,0.10133159160614014,0,-0.2510331869125366,0.0019410590175539255,1.586449146270752,1.586449146270752,1.586449146270752,1.6125330924987793,0.0007807724177837372,0.24795013666152954,115.0151596069336,59,1180000.0,3.0868430137634277,1.2043853998184204,1.407654047012329,58,0.06014478951692581,1.0027450323104858,23.134347915649414,9.53674295089968e-09,1.6125330924987793,7156.295300671,-0.3941078186035156,1.0027450323104858,1.0027450323104858,0,173.89012145996094,0.8716087341308594,0.2986275255680084,0.13221275806427002,0.0003159232728648931,1.5391210317611694,0,7038.43017578125,10,1.6125330924987793,11.970000267028809,1.1650769710540771,12.055392265319824,1000,3.620997905731201,23.25,1746569488.9007077,0.013787919655442238,91.88079071044922
1,1.1235297918319702,0.01437300443649292,0,-0.2366601824760437,0.0018353547202423215,1.6057007312774658,1.6057007312774658,1.6057007312774658,1.6314618587493896,-0.006090611219406128,0.1974560022354126,116.8138198852539,60,1200000.0,2.5956406593322754,1.462297797203064,1.1778221130371094,59,0.054054178297519684,1.0025956630706787,23.285295486450195,9.155272984173735e-09,1.6314618587493896,7272.675626651,-0.610114336013794,1.0025956630706787,1.0025955438613892,0,171.21261596679688,-0.6550638675689697,0.28873947262763977,0.12769865989685059,0.00032559188548475504,1.5332988500595093,0,7155.3271484375,10,1.6314618587493896,10.859999656677246,1.001686692237854,11.18188762664795,1000,2.9659340381622314,19.100000381469727,1746569605.7873313,0.009353147819638252,93.52850341796875
1,1.1245611906051636,0.09468059241771698,0,-0.14197959005832672,0.000352909613866359,1.6251552104949951,1.6251552104949951,1.6251552104949951,1.6499162912368774,0.011089973151683807,0.3394356966018677,116.30325317382812,61,1220000.0,2.677610397338867,0.6702301502227783,1.1547025442123413,60,0.06514415144920349,0.9995009303092957,22.850013732910156,-5.340575981449547e-09,1.6499162912368774,7391.373018094,-0.33343908190727234,0.9995009303092957,0.9995009303092957,0,171.96424865722656,0.7815365791320801,0.2275000512599945,0.4378514885902405,0.00041114643681794405,1.5341730117797852,0,7271.69677734375,10,1.6499162912368774,10.319999694824219,1.040462851524353,11.274959564208984,1000,3.7474706172943115,33.79999923706055,1746569722.1672943,0.04452274739742279,93.45321655273438
1,1.1267253160476685,-0.11318542063236237,0,-0.2551650106906891,0.001002308214083314,1.6441171169281006,1.6441171169281006,1.6441171169281006,1.6678671836853027,0.0010937750339508057,0.23272015154361725,118.62086486816406,62,1240000.0,3.0752828121185303,1.2055872678756714,1.1335458755493164,61,0.0662379264831543,1.0014175176620483,23.090303421020508,-4.959106458812812e-09,1.6678671836853027,7508.399556733,-0.6701911687850952,1.0014175176620483,1.0014175176620483,0,168.60440063476562,-0.6595678329467773,0.28056445717811584,0.1503797173500061,0.000339043588610366,1.5360116958618164,0,7390.4033203125,10,1.6678671836853027,9.65999984741211,1.0958400964736938,9.9888277053833,1000,3.087902784347534,21.950000762939453,1746569840.8648436,0.013760440982878208,95.5305404663086
1,1.1297847032546997,0.023630961775779724,0,-0.23153404891490936,0.0009652189910411835,1.6625393629074097,1.6625393629074097,1.6625393629074097,1.6854844093322754,-0.002238854765892029,0.2475905418395996,116.91077423095703,63,1260000.0,2.6137170791625977,1.1571941375732422,1.1172020435333252,62,0.06399907171726227,1.001365065574646,23.37872886657715,2.2888182460434336e-09,1.6854844093322754,7626.595290489,0.47957268357276917,1.001365065574646,1.001365065574646,0,171.0706329345703,0.9304754734039307,0.2865103483200073,0.17189094424247742,0.0003296945069450885,1.5382766723632812,0,7507.38818359375,10,1.6854844093322754,10.600000381469727,1.1904178857803345,9.596010208129883,1000,4.018378257751465,20.25,1746569957.8914254,0.014935413375496864,93.53202056884766
1,1.1328829526901245,0.131662055850029,0,-0.09987199306488037,0.0002270310214953497,1.6819050312042236,1.6819050312042236,1.6819050312042236,1.702917218208313,-0.010637614876031876,0.3691845238208771,118.11251831054688,64,1280000.0,3.2244246006011963,0.7423936724662781,1.4364867210388184,63,0.05336145684123039,1.0003211498260498,22.699039459228516,1.2969969986897922e-08,1.702917218208313,7745.901104345,-0.6201877593994141,1.0003211498260498,1.0003210306167603,0,169.33006286621094,1.1483330726623535,0.2740802466869354,0.4042242467403412,0.00034989361301995814,1.5403703451156616,0,7625.61474609375,10,1.702917218208313,11.489999771118164,1.4613040685653687,10.349980354309082,1000,5.166711330413818,44.70000076293945,1746570076.086928,0.036287859082221985,95.41345977783203
1,1.130458116531372,-0.1550653874874115,0,-0.25493738055229187,0.0025402186438441277,1.7009044885635376,1.7009044885635376,1.7009044885635376,1.7202343940734863,0.010578367859125137,0.29445087909698486,119.20207214355469,65,1300000.0,3.1656315326690674,0.9022724032402039,1.2879143953323364,64,0.06393982470035553,1.0035924911499023,23.155729293823242,7.629394338515283e-10,1.7202343940734863,7862.397224708,0.11954212188720703,1.0035924911499023,1.0035924911499023,0,167.78231811523438,-0.9265322685241699,0.265674889087677,0.18525265157222748,0.00035591344931162894,1.538749098777771,0,7744.904296875,10,1.7202343940734863,11.84000015258789,1.2989306449890137,11.247697830200195,1000,4.240179061889648,23.649999618530273,1746570195.3925745,0.0245671309530735,96.04632568359375
1,1.1261926889419556,0.04848775267601013,0,-0.20644962787628174,0.0008088822942227125,1.7197080850601196,1.7197080850601196,1.7197080850601196,1.737398386001587,-0.0021974146366119385,0.2976762354373932,116.41085815429688,66,1320000.0,2.8101017475128174,0.9268487095832825,1.247589111328125,65,0.06174241006374359,1.0011439323425293,23.17257308959961,-1.1444091230217168e-09,1.737398386001587,7981.939398304,0.6577723026275635,1.0011439323425293,1.0011439323425293,0,171.80528259277344,-0.5947251319885254,0.27590081095695496,0.2764197885990143,0.00036546276533044875,1.5358678102493286,0,7861.4228515625,10,1.737398386001587,11.390000343322754,1.1733530759811401,11.637584686279297,1000,3.645453929901123,25.799999237060547,1746570311.8890204,0.023281563073396683,93.2382583618164
1,1.12592613697052,0.010593846440315247,0,-0.1958557814359665,6.108484376454726e-05,1.7385395765304565,1.7385395765304565,1.7385395765304565,1.7545576095581055,-0.004438973963260651,0.30317485332489014,119.46202850341797,67,1340000.0,2.940479278564453,0.9029754996299744,1.3247402906417847,66,0.05730343610048294,1.0000865459442139,23.146652221679688,1.1444091896350983e-08,1.7545576095581055,8099.071805092,-0.3862796127796173,1.0000865459442139,1.0000864267349243,0,167.41720581054688,-0.13715815544128418,0.2737594544887543,0.19935278594493866,0.0003455709957052022,1.5360256433486938,0,7980.9638671875,10,1.7545576095581055,12.390000343322754,1.431305170059204,12.280996322631836,1000,3.508295774459839,29.100000381469727,1746570431.4311402,0.02452889084815979,96.31535339355469
1,1.1179553270339966,0.060169368982315063,0,-0.13568641245365143,0.0003417828702367842,1.7574737071990967,1.7574737071990967,1.7574737071990967,1.7717219591140747,-0.004903111606836319,0.26468509435653687,117.05264282226562,68,1360000.0,2.4736711978912354,1.01637864112854,1.1203227043151855,67,0.05240032449364662,1.0004833936691284,23.236236572265625,1.5258788677030566e-09,1.7717219591140747,8217.271009103,-0.47285887598991394,1.0004833936691284,1.0004833936691284,0,170.86329650878906,-0.21671533584594727,0.26902028918266296,0.17017585039138794,0.00036614402779377997,1.5289673805236816,0,8098.09716796875,10,1.7717219591140747,12.399999618530273,1.1060631275177002,12.031350135803223,1000,3.2915804386138916,30.25,1746570548.5638845,0.01936059445142746,93.8163833618164
1,1.110621690750122,0.02675715833902359,0,-0.10892925411462784,0.000264682195847854,1.7769840955734253,1.7769840955734253,1.7769840955734253,1.788805603981018,0.01102539524435997,0.3544617295265198,118.10993957519531,69,1380000.0,2.7911081314086914,0.7625131607055664,1.155910611152649,68,0.06342571973800659,1.0003743171691895,23.161550521850586,2.2888182460434336e-09,1.788805603981018,8335.616845948,1.6339057683944702,1.0003743171691895,1.0003743171691895,0,169.33375549316406,1.5351231098175049,0.27028173208236694,0.19917967915534973,0.0003411236684769392,1.5221935510635376,0,8216.2802734375,10,1.788805603981018,11.670000076293945,1.425675392150879,12.277048110961914,1000,4.8267035484313965,38.20000076293945,1746570666.7625153,0.034398153424263,94.9483642578125
1,1.1066948175430298,-0.09622874110937119,0,-0.20515799522399902,0.0009094727574847639,1.7968143224716187,1.7968143224716187,1.7968143224716187,1.8058805465698242,0.004309520125389099,0.3655175268650055,118.26526641845703,70,1400000.0,3.4849233627319336,0.7346330285072327,1.2215038537979126,69,0.06773523986339569,1.001286268234253,22.794002532958984,-1.5258788677030566e-09,1.8058805465698242,8453.659768134,-0.32566213607788086,1.001286268234253,1.0012861490249634,0,169.11135864257812,0.0469059944152832,0.2685212790966034,0.31703299283981323,0.0003597369941417128,1.5186052322387695,0,8334.6455078125,10,1.8058805465698242,12.109999656677246,1.3845330476760864,12.66118049621582,1000,4.87360954284668,34.70000076293945,1746570785.1088872,0.03705859184265137,95.47123718261719
1,1.1055876016616821,-0.11974555253982544,0,-0.32490354776382446,0.0017520164838060737,1.8162215948104858,1.8162215948104858,1.8162215948104858,1.8228764533996582,-3.90857458114624e-05,0.2962147891521454,117.97364044189453,71,1420000.0,3.849405527114868,0.9571049213409424,1.490651249885559,70,0.06769615411758423,1.0024776458740234,23.089548110961914,-3.051757735406113e-09,1.8228764533996582,8572.871388935,-0.4082222580909729,1.0024776458740234,1.0024776458740234,0,169.52940368652344,-1.1815876960754395,0.2835085988044739,0.1868714988231659,0.00033322477247565985,1.5180498361587524,0,8452.6884765625,10,1.8228764533996582,11.5,1.4732412099838257,13.692756652832031,1000,3.6920218467712402,22.850000381469727,1746570903.1518354,0.021832862868905067,94.88407135009766
