Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Train/LR,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Std,Time/Update,_step,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Train/PolicyRatio/Max,Loss/Loss_cost_critic,Metrics/EpRet,_runtime,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Time/Rollout,_timestamp,Train/Entropy,Time/Epoch,Train/PolicyStd,Time/Total,Loss/Loss_reward_critic/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Metrics/EpCost,Train/PolicyRatio,Train/KL,Loss/Loss_pi/Delta,Train/StopIter,Time/FPS,Value/Adv,Safety/EpCostShield,Train/Epoch,Train/PolicyRatio/Std,Loss/Loss_reward_critic
1.004571795463562,0.37999820709228516,0.37999820709228516,0.00026699999580159783,0.3796177804470062,0.5359371304512024,0,-0.36365807056427,0,128.14642333984375,11,0.052585601806640625,NaN,1.004571795463562,11.205183029174805,7.077093601226807,2590.809616538,220000.0,0.3796177804470062,0.37999820709228516,1000,85.69074249267578,1746498783.5114617,1.16953706741333,213.8372344970703,0.7795349359512329,2375.51904296875,-0.0012832675129175186,7.376802921295166,0.3796177804470062,3.9105961322784424,38.900001525878906,1.0045716762542725,0.006750936154276133,0.03922167420387268,40,93.52908325195312,-0.030973955988883972,79.69999694824219,10,0.009823231026530266,0.023128168657422066
1.0030750036239624,0.41377153992652893,0.41377153992652893,0.0002640000020619482,0.41230374574661255,0.6467516422271729,0,-0.29127004742622375,0,127.83804321289062,12,6.683263778686523,NaN,1.0030750036239624,17.888446807861328,7.963542461395264,2802.450599364,240000.0,0.41230374574661255,0.41377153992652893,1000,86.4725341796875,1746498997.8904152,1.1611335277557373,214.31063842773438,0.7731667160987854,2589.90673828125,0.0038553085178136826,7.785104751586914,0.41230374574661255,3.791076183319092,43.47999954223633,1.0030750036239624,0.00737605569884181,0.07238802313804626,40,93.32247924804688,0.016724787652492523,117.44999694824219,11,0.010590928606688976,0.02698347717523575
1.0062626600265503,0.4474167823791504,0.4474167823791504,0.0002610000083222985,0.4443586468696594,0.7526822090148926,0,-0.44043004512786865,0,127.17510223388672,13,-6.644951820373535,NaN,1.0062626600265503,11.243494987487793,9.069896697998047,3016.021285197,260000.0,0.4443586468696594,0.4474167823791504,1000,84.39849853515625,1746499209.5311828,1.1426448822021484,211.5736541748047,0.7592196464538574,2801.548828125,-0.005159355700016022,8.803980827331543,0.4443586468696594,4.521703243255615,41.97999954223633,1.0062625408172607,0.009230724535882473,-0.1491599977016449,40,94.52972412109375,0.095171719789505,64.3499984741211,12,0.010641656816005707,0.021824121475219727
1.0047763586044312,0.48105496168136597,0.48105496168136597,0.0002579999854788184,0.4762789011001587,0.8006940484046936,0,-0.40351584553718567,0,127.66148376464844,14,1.3054075241088867,NaN,1.0047763586044312,12.54890251159668,9.87255573272705,3231.259340742,280000.0,0.4762789011001587,0.48105496168136597,1000,85.8341064453125,1746499423.1018827,1.1274086236953735,213.49563598632812,0.7475878000259399,3015.115966796875,-3.584660589694977e-05,8.645183563232422,0.4762789011001587,4.91888427734375,43.86000061035156,1.0047762393951416,0.007713937200605869,0.03691419959068298,40,93.67872619628906,0.3114609122276306,77.4000015258789,13,0.010230363346636295,0.021788274869322777
1.0042513608932495,0.5147770643234253,0.5147770643234253,0.00025499999173916876,0.5089970827102661,0.8968585133552551,0,-0.308170884847641,0,127.5661392211914,15,0.43386363983154297,NaN,1.0042513608932495,12.982766151428223,9.995928764343262,3445.023726576,300000.0,0.5089970827102661,0.5147770643234253,1000,87.27330017089844,1746499638.3393438,1.113138198852539,214.83949279785156,0.7371203303337097,3230.031494140625,0.0013461299240589142,9.255425453186035,0.5089970827102661,5.087695121765137,45.630001068115234,1.0042513608932495,0.008261241018772125,0.09534496068954468,40,93.0927505493164,0.09445953369140625,116.30000305175781,14,0.010544616729021072,0.02313440479338169
1.005580186843872,0.5486428141593933,0.5486428141593933,0.0002519999979995191,0.5417171120643616,0.9016619324684143,0,-0.41066601872444153,0,127.29080963134766,16,-0.4272642135620117,NaN,1.005580186843872,12.555501937866211,10.315093994140625,3658.865703265,320000.0,0.5417171120643616,0.5486428141593933,1000,86.38773345947266,1746499852.1043355,1.0984925031661987,213.67860412597656,0.726483941078186,3444.1220703125,0.0008935593068599701,9.752685546875,0.5417171120643616,4.611055850982666,47.119998931884766,1.005580186843872,0.009322852827608585,-0.10249513387680054,40,93.59851837158203,-0.23053984344005585,86.4000015258789,15,0.010868232697248459,0.02402796410024166
1.0055522918701172,0.582360029220581,0.582360029220581,0.00024900000425986946,0.5745596289634705,0.9832381010055542,0,-0.38845884799957275,0,127.21893310546875,17,-0.4594135284423828,NaN,1.0055522918701172,12.096088409423828,10.878266334533691,3869.500305775,340000.0,0.5745596289634705,0.582360029220581,1000,86.54788208007812,1746500065.946201,1.0863076448440552,213.76687622070312,0.717711865901947,3657.95947265625,0.001822546124458313,9.719335556030273,0.5745596289634705,4.539589881896973,41.56999969482422,1.0055522918701172,0.008862546645104885,0.022207170724868774,40,93.55986785888672,-0.021077286452054977,90.94999694824219,16,0.010479689575731754,0.025850510224699974
1.0068447589874268,0.6158878207206726,0.6158878207206726,0.0002460000105202198,0.6064688563346863,0.9619443416595459,0,-0.4685492515563965,0,126.11272430419922,18,-2.886770248413086,NaN,1.0068447589874268,9.209318161010742,11.07174301147461,4081.769414032,360000.0,0.6064688563346863,0.6158878207206726,1000,84.44731903076172,1746500276.5811412,1.0732896327972412,210.56008911132812,0.7083734273910522,3868.59716796875,-0.003398209810256958,8.783344268798828,0.6064688563346863,3.9748597145080566,40.29999923706055,1.0068447589874268,0.008216188289225101,-0.08009040355682373,40,94.9847640991211,-0.04697924852371216,54.45000076293945,17,0.010500210337340832,0.022452300414443016
1.005755066871643,0.6492042541503906,0.6492042541503906,0.00024300000222865492,0.6381577253341675,1.0293519496917725,0,-0.4017079770565033,0,126.35238647460938,19,1.3403501510620117,NaN,1.005755066871643,10.549668312072754,10.784626007080078,4294.030927357,380000.0,0.6381577253341675,0.6492042541503906,1000,85.83834838867188,1746500488.8498368,1.0508604049682617,212.19078063964844,0.6926557421684265,4080.856689453125,0.00420757569372654,8.586831092834473,0.6381577253341675,4.390114784240723,39.31999969482422,1.005755066871643,0.009760068729519844,0.06684127449989319,40,94.25480651855469,0.49172407388687134,73.5,18,0.011290106922388077,0.026659876108169556
1.0061891078948975,0.682093620300293,0.682093620300293,0.00023999999393709004,0.6695165634155273,1.044141173362732,0,-0.439912885427475,0,126.79998016357422,20,-0.6077461242675781,NaN,1.0061891078948975,9.941922187805176,11.178645133972168,4506.228277824,400000.0,0.6695165634155273,0.682093620300293,1000,85.381103515625,1746500701.1116824,1.0314117670059204,212.18113708496094,0.6791769862174988,4293.12353515625,0.0006214156746864319,9.040827751159668,0.6695165634155273,4.344901084899902,34.970001220703125,1.0061891078948975,0.011491961777210236,-0.03820490837097168,40,94.25908660888672,-0.17775538563728333,68.55000305175781,19,0.01103467121720314,0.027281291782855988
1.0066450834274292,0.7145243287086487,0.7145243287086487,0.00023700000019744039,0.7007481455802917,1.119144320487976,0,-0.4586276412010193,0,126.51859283447266,21,-0.42529964447021484,NaN,1.0066450834274292,9.516622543334961,11.588173866271973,4718.119767263,420000.0,0.7007481455802917,0.7145243287086487,1000,85.56851196289062,1746500913.3087325,1.0173628330230713,212.08718872070312,0.6694992184638977,4505.28369140625,0.0004189666360616684,9.95405387878418,0.7007481455802917,4.573970317840576,33.45000076293945,1.0066450834274292,0.00988348014652729,-0.01871475577354431,40,94.30084228515625,-0.3321528136730194,73.5999984741211,20,0.011405277997255325,0.027700258418917656
1.0076706409454346,0.7463762164115906,0.7463762164115906,0.00023400000645779073,0.7311415672302246,1.0510011911392212,0,-0.48775556683540344,0,127.61498260498047,22,-0.816187858581543,NaN,1.0076706409454346,8.700434684753418,11.501248359680176,4929.996446949,440000.0,0.7311415672302246,0.7463762164115906,1000,84.20392608642578,1746501125.2006016,1.000836730003357,211.81895446777344,0.6585617065429688,4717.22021484375,0.005016865208745003,8.691594123840332,0.7311415672302246,4.002016067504883,30.549999237060547,1.0076706409454346,0.010106015019118786,-0.029127925634384155,40,94.42025756835938,0.05148513615131378,50.650001525878906,21,0.011447681114077568,0.03271712362766266
1.0057265758514404,0.7776973843574524,0.7776973843574524,0.00023099999816622585,0.7612219452857971,1.108735203742981,0,-0.4275873005390167,0,126.16361999511719,23,-0.12871265411376953,NaN,1.0057265758514404,8.571722030639648,11.728005409240723,5141.373249056,460000.0,0.7612219452857971,0.7776973843574524,1000,85.63227081298828,1746501337.0767696,0.985564112663269,211.7959442138672,0.6485151648521423,4929.0810546875,-0.00016944482922554016,8.574859619140625,0.7612219452857971,3.6558351516723633,30.1299991607666,1.0057265758514404,0.010688100941479206,0.06016826629638672,40,94.43051147460938,0.03619198501110077,63.25,22,0.011277714744210243,0.03254767879843712
1.0083457231521606,0.8083536028862,0.8083536028862,0.0002280000044265762,0.7907076478004456,1.0832115411758423,0,-0.4376060664653778,0,126.78911590576172,24,-2.0349483489990234,NaN,1.0083457231521606,6.536773681640625,11.946076393127441,5355.320849396,480000.0,0.7907076478004456,0.8083536028862,1000,84.49397277832031,1746501548.4540706,0.9694666862487793,211.28314208984375,0.6381937265396118,5140.45458984375,0.0021048448979854584,7.938371658325195,0.7907076478004456,3.473085880279541,27.1200008392334,1.0083457231521606,0.01135211531072855,-0.010018765926361084,40,94.65970611572266,-0.17292818427085876,53.5,23,0.011346012353897095,0.03465252369642258
1.0073598623275757,0.8384499549865723,0.8384499549865723,0.00022499999613501132,0.820114016532898,1.1618599891662598,0,-0.37746939063072205,0,127.5394515991211,25,1.605168342590332,NaN,1.0073598623275757,8.141942024230957,12.312899589538574,5567.756380018,500000.0,0.820114016532898,0.8384499549865723,1000,86.3372573852539,1746501762.4013786,0.9536014795303345,213.8767852783203,0.6280785799026489,5354.4150390625,0.002546451985836029,7.699170112609863,0.820114016532898,3.6102194786071777,27.450000762939453,1.0073598623275757,0.011903100647032261,0.06013667583465576,40,93.51178741455078,0.17978541553020477,66.5,24,0.011814027093350887,0.037198975682258606
1.0050421953201294,0.8681186437606812,0.8681186437606812,0.00022200000239536166,0.8500047326087952,1.1754770278930664,0,-0.3267924189567566,0,126.3290786743164,26,0.8411540985107422,NaN,1.0050421953201294,8.9830961227417,12.254411697387695,5779.902217109,520000.0,0.8500047326087952,0.8681186437606812,1000,86.0312728881836,1746501974.8370695,0.9498805999755859,212.3603973388672,0.6257532835006714,5566.85205078125,-0.0063842590898275375,8.086579322814941,0.8500047326087952,3.888286828994751,28.329999923706055,1.0050421953201294,0.009514999575912952,0.050676971673965454,40,94.17951965332031,0.03351067006587982,83.75,25,0.011503549292683601,0.03081471659243107
1.0073003768920898,0.8974120020866394,0.8974120020866394,0.00021899999410379678,0.8796280026435852,1.303650975227356,0,-0.40399083495140076,0,127.00189971923828,27,-0.6671600341796875,NaN,1.0073003768920898,8.315936088562012,12.810968399047852,5992.560770252,540000.0,0.8796280026435852,0.8974120020866394,1000,85.05201721191406,1746502186.9829242,0.9371872544288635,212.05397033691406,0.6179008483886719,5778.97607421875,0.005440792068839073,7.964522838592529,0.8796280026435852,3.564009428024292,28.270000457763672,1.0073003768920898,0.011225624941289425,-0.07719841599464417,40,94.31561279296875,0.020237401127815247,61.79999923706055,26,0.011839269660413265,0.03625550866127014
1.0077431201934814,0.9265608191490173,0.9265608191490173,0.00021600000036414713,0.9092182517051697,1.3204333782196045,0,-0.39124253392219543,0,127.22933197021484,28,-0.5774245262145996,NaN,1.0077431201934814,7.738511562347412,12.870065689086914,6205.922410752,560000.0,0.9092182517051697,0.9265608191490173,1000,85.31766510009766,1746502399.6408615,0.9207724928855896,212.54705810546875,0.6077885627746582,5991.61474609375,-0.005558449774980545,8.035162925720215,0.9092182517051697,3.2845840454101562,30.81999969482422,1.0077431201934814,0.010648875497281551,0.012748301029205322,40,94.09680938720703,-0.0828564390540123,67.5999984741211,27,0.011909223161637783,0.030697058886289597
1.0061814785003662,0.9558862447738647,0.9558862447738647,0.00021300000662449747,0.9390124082565308,1.3360894918441772,0,-0.36283954977989197,0,126.76933288574219,29,2.2719969749450684,NaN,1.0061814785003662,10.01050853729248,13.365412712097168,6417.456969837,580000.0,0.9390124082565308,0.9558862447738647,1000,86.48682403564453,1746502613.0029953,0.9115735292434692,213.2562255859375,0.602229654788971,6204.99609375,0.003378678113222122,8.141437530517578,0.9390124082565308,3.8167757987976074,35.099998474121094,1.0061814785003662,0.011336378753185272,0.028402984142303467,40,93.78389739990234,-0.14461588859558105,74.4000015258789,28,0.012174041010439396,0.03407573699951172
1.0052484273910522,0.9853771924972534,0.9853771924972534,0.0002099999983329326,0.9686903953552246,1.0681605339050293,0,-0.3609639108181,0,125.44562530517578,30,-1.606236457824707,NaN,1.0052484273910522,8.404272079467773,12.728479385375977,6628.843256077,600000.0,0.9686903953552246,0.9853771924972534,1000,85.97091674804688,1746502824.537048,0.9040744304656982,211.41661071777344,0.597748875617981,6416.5087890625,0.0008619241416454315,7.338913917541504,0.9686903953552246,3.198127508163452,35.09000015258789,1.0052484273910522,0.011498477309942245,0.0018756389617919922,40,94.5999526977539,0.18892493844032288,65.19999694824219,29,0.01159493625164032,0.03493766114115715
1.0081311464309692,1.014832615852356,1.014832615852356,0.00020700000459328294,0.9976993799209595,1.3588907718658447,0,-0.47535136342048645,0,126.99882507324219,31,-0.5045819282531738,NaN,1.0081311464309692,7.8996901512146,13.135812759399414,6840.106718888,620000.0,0.9976993799209595,1.014832615852356,1000,84.29873657226562,1746503035.924079,0.8840205073356628,211.297607421875,0.5858614444732666,6627.935546875,-0.00017338618636131287,8.068045616149902,0.9976993799209595,3.6859796047210693,32.31999969482422,1.0081311464309692,0.012705650180578232,-0.11438745260238647,40,94.65322875976562,-0.22298386693000793,49.0,30,0.012074031867086887,0.03476427495479584
1.0061482191085815,1.0442124605178833,1.0442124605178833,0.00020399999630171806,1.026512861251831,1.2631853818893433,0,-0.3636641800403595,0,126.61190795898438,32,-0.4018373489379883,NaN,1.0061482191085815,7.497852802276611,13.172355651855469,7050.20991263,640000.0,1.026512861251831,1.0442124605178833,1000,84.58744812011719,1746503247.1875548,0.8723981976509094,211.1994171142578,0.5790656208992004,6839.2080078125,-0.001527637243270874,7.152299404144287,1.026512861251831,3.392089366912842,31.56999969482422,1.0061482191085815,0.01165234949439764,0.11168718338012695,40,94.69722747802734,-0.348749577999115,59.900001525878906,31,0.01196296513080597,0.03323663771152496
1.0077881813049316,1.0733163356781006,1.0733163356781006,0.0002010000025620684,1.054644227027893,1.2545195817947388,0,-0.38850393891334534,0,126.45275115966797,33,0.06812620162963867,NaN,1.0077881813049316,7.56597900390625,13.123505592346191,7261.789433697,660000.0,1.054644227027893,1.0733163356781006,1000,83.56519317626953,1746503457.2900693,0.8553406000137329,210.0179901123047,0.5692489147186279,7049.29052734375,-0.0013298355042934418,6.281534194946289,1.054644227027893,3.3791239261627197,28.56999969482422,1.0077881813049316,0.011982577852904797,-0.02483975887298584,40,95.22993469238281,-0.4221624732017517,45.900001525878906,32,0.01259602326899767,0.03190680220723152
1.0061649084091187,1.102044701576233,1.102044701576233,0.00019799999427050352,1.0828250646591187,1.3369128704071045,0,-0.3326262831687927,0,127.0758285522461,34,1.1570682525634766,NaN,1.0061649084091187,8.723047256469727,13.318459510803223,7472.54894507,680000.0,1.0828250646591187,1.102044701576233,1000,84.4087905883789,1746503668.869828,0.8529863953590393,211.4846649169922,0.5679017305374146,7260.869140625,0.006993964314460754,6.95994234085083,1.0828250646591187,3.79339599609375,26.729999542236328,1.0061649084091187,0.011811083182692528,0.05587765574455261,40,94.56950378417969,-0.004567869007587433,63.5,33,0.012354238890111446,0.038900766521692276
1.007947325706482,1.130304217338562,1.130304217338562,0.00019500000053085387,1.1104052066802979,1.4886665344238281,0,-0.4533163607120514,0,126.56265258789062,35,-1.052267074584961,NaN,1.007947325706482,7.670780181884766,14.72164535522461,7687.095065433,700000.0,1.1104052066802979,1.130304217338562,1000,84.11093139648438,1746503879.629325,0.845826268196106,210.67364501953125,0.5638677477836609,7471.63671875,-0.005276095122098923,7.428366184234619,1.1104052066802979,3.594916343688965,24.889999389648438,1.007947325706482,0.011155192740261555,-0.12069007754325867,40,94.93356323242188,-0.01330096647143364,46.0,34,0.012227757833898067,0.03362467139959335
1.0021631717681885,1.1584949493408203,1.1584949493408203,0.00019200000679120421,1.1389613151550293,1.388617992401123,0,-0.22945937514305115,0,127.24955749511719,36,3.34873104095459,NaN,1.0021631717681885,11.019511222839355,14.68057632446289,7899.755602302,720000.0,1.1389613151550293,1.1584949493408203,1000,87.21455383300781,1746504094.175874,0.8424179553985596,214.4641571044922,0.5619198679924011,7686.1875,-0.0009020902216434479,7.323125839233398,1.1389613151550293,3.6046624183654785,29.360000610351562,1.0021631717681885,0.013319707475602627,0.22385698556900024,40,93.25567626953125,-0.0287509486079216,87.5999984741211,35,0.01272151805460453,0.032722581177949905
1.0057910680770874,1.1866687536239624,1.1866687536239624,0.00018899999849963933,1.1674935817718506,1.469640851020813,0,-0.3917803168296814,0,127.35149383544922,37,-2.4613943099975586,NaN,1.0057910680770874,8.558116912841797,14.31283187866211,8110.537354412,740000.0,1.1674935817718506,1.1866687536239624,1000,85.23565673828125,1746504306.8361187,0.8388137817382812,212.5872039794922,0.5598905682563782,7898.84765625,0.0017053522169589996,7.738807678222656,1.1674935817718506,3.7322311401367188,29.81999969482422,1.0057910680770874,0.011435572057962418,-0.16232094168663025,40,94.07904052734375,0.16327525675296783,62.099998474121094,36,0.01211737934499979,0.034427933394908905
1.0082272291183472,1.2150613069534302,1.2150613069534302,0.00018600000475998968,1.1962401866912842,1.4929379224777222,0,-0.3780968487262726,0,125.65868377685547,38,-0.05653190612792969,NaN,1.0082272291183472,8.501585006713867,14.723369598388672,8322.402259872,760000.0,1.1962401866912842,1.2150613069534302,1000,85.04454040527344,1746504517.6181474,0.826647162437439,210.70327758789062,0.553114652633667,8109.62890625,0.002470366656780243,8.04171371459961,1.1962401866912842,4.174463272094727,32.790000915527344,1.0082272291183472,0.012290900573134422,0.013683468103408813,40,94.92021179199219,-0.38525301218032837,68.30000305175781,37,0.012728177011013031,0.03689830005168915
1.005292296409607,1.2437419891357422,1.2437419891357422,0.0001829999964684248,1.225509762763977,1.5063976049423218,0,-0.34432253241539,0,126.4008560180664,39,1.8732709884643555,NaN,1.005292296409607,10.374855995178223,14.883627891540527,8534.315512781,780000.0,1.225509762763977,1.2437419891357422,1000,85.37784576416016,1746504729.4830234,0.8161347508430481,211.77874755859375,0.5473648905754089,8321.4814453125,-0.0009771175682544708,8.324668884277344,1.225509762763977,4.263852596282959,33.90999984741211,1.005292296409607,0.013653452508151531,0.03377431631088257,40,94.43818664550781,-0.13368748128414154,77.3499984741211,38,0.01258021965622902,0.03592118248343468
1.0080105066299438,1.2727646827697754,1.2727646827697754,0.00018000000272877514,1.2545275688171387,1.3225351572036743,0,-0.42096173763275146,0,127.03180694580078,40,-2.5031814575195312,NaN,1.0080105066299438,7.871674537658691,14.101203918457031,8745.046250066,800000.0,1.2545275688171387,1.2727646827697754,1000,84.79605865478516,1746504941.3961174,0.8001774549484253,211.82791137695312,0.5386790037155151,8533.3955078125,-5.5167824029922485e-05,7.820087432861328,1.2545275688171387,3.750244617462158,34.939998626708984,1.0080105066299438,0.012881017290055752,-0.07663920521736145,40,94.416259765625,0.08450260758399963,57.5,39,0.011975996196269989,0.035866014659404755
1.0075477361679077,1.3017470836639404,1.3017470836639404,0.00017699999443721026,1.2829383611679077,1.281740427017212,0,-0.4211244285106659,0,126.95474243164062,41,-0.7367534637451172,NaN,1.0075477361679077,7.134921073913574,13.58398723602295,8957.16850155,820000.0,1.2829383611679077,1.3017470836639404,1000,83.64984130859375,1746505152.1262586,0.7840332984924316,210.60462951660156,0.530038595199585,8744.08984375,0.0006988607347011566,7.2740936279296875,1.2829383611679077,3.5404398441314697,30.280000686645508,1.0075477361679077,0.013175335712730885,-0.0001626908779144287,40,94.96467590332031,-0.48192211985588074,47.45000076293945,40,0.012461365200579166,0.03656487539410591
