Value/cost,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,_runtime,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Value/Adv,Misc/Alpha,Metrics/LagrangeMultiplier,Train/PolicyRatio/Max,Train/PolicyRatio,Misc/FinalStepNorm,_step,Time/Total,Metrics/EpRet,Time/Update,Value/reward,Metrics/LagrangeMultiplier/Std,Train/StopIter,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Loss/Loss_cost_critic,Loss/Loss_pi/Delta,Train/LR,Misc/AcceptanceStep,Time/Rollout,Loss/Loss_reward_critic/Delta,Metrics/EpLen,Train/Epoch,Safety/shield_adv_c,Misc/xHx,Time/FPS,Time/Epoch,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,_timestamp,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier,Train/Entropy,Misc/gradient_norm,Loss/Loss_reward_critic,Metrics/EpCost
0.5282025933265686,0.9502989053726196,700000.0,0.9502989053726196,1.9860812425613403,1.0133785009384155,5787.564480719,0.00028898988966830075,0,1.3120591640472412,-4.577636492086867e-09,1.4586974382400513,1.0133785009384155,1.001185417175293,1.001185417175293,0.2981492578983307,35,5629.65185546875,-0.19995076954364777,36.41840362548828,0.015613522380590439,0,10,1.001185417175293,0.0008382726809941232,1.0133785009384155,28.0,2.0431597232818604,0.09025143086910248,0,1,124.28484344482422,0.0033355513587594032,1000,34,-0.2677867114543915,0.00939937587827444,124.45294952392578,160.70330810546875,0.8271279335021973,-0.1462070345878601,1746563308.7941887,0.20439419150352478,0.9502989053726196,1.6888517141342163,0.09696213901042938,0.013669474050402641,7.309999942779541
0.530472457408905,0.9716467261314392,720000.0,0.9716467261314392,1.8988792896270752,1.0335363149642944,5948.502581307,0.00025641598040238023,0,1.3258748054504395,3.051757735406113e-09,1.6549822092056274,1.0335363149642944,1.0002632141113281,1.0002632141113281,0.3233647048473358,36,5786.24755859375,-0.10066694021224976,36.10186004638672,-0.006001055706292391,0,10,1.0002632141113281,0.00018612048006616533,1.0335363149642944,32.599998474121094,1.750723123550415,0.015422150492668152,0,1,120.09996795654297,-0.0017574066296219826,1000,35,-0.3350946307182312,0.007302014622837305,128.03944396972656,156.2018585205078,-0.2924365997314453,-0.13078488409519196,1746563465.1037385,0.19538863003253937,0.9716467261314392,1.6991348266601562,0.09566939622163773,0.011912067420780659,5.260000228881836
0.7256950736045837,0.99284827709198,740000.0,0.99284827709198,2.3892252445220947,1.053368330001831,6110.969949144,0.00028493732679635286,0,1.3345750570297241,-7.629394338515283e-10,1.4856762886047363,1.053368330001831,1.003470778465271,1.003470778465271,0.31310275197029114,37,5947.1865234375,-0.056213922798633575,38.822486877441406,0.0014243361074477434,0,10,1.003470778465271,0.0024541267193853855,1.053368330001831,22.850000381469727,2.5135276317596436,-0.0906866043806076,0,1,122.01541137695312,-0.006079658400267363,1000,36,0.16780096292495728,0.00906110368669033,124.34877014160156,160.8379364013672,0.7628045082092285,-0.22147148847579956,1746563626.0416229,0.210747629404068,0.99284827709198,1.706553339958191,0.09391395002603531,0.005832409020513296,6.309999942779541
0.46400538086891174,1.0146585702896118,760000.0,1.0146585702896118,1.8580896854400635,1.0728771686553955,6267.407680782,0.0002582248707767576,0,1.3412847518920898,0.0,1.2623295783996582,1.0728771686553955,0.9992882609367371,0.9992882609367371,0.32326632738113403,38,6109.6533203125,-0.1488780975341797,37.61601638793945,0.006095814984291792,0,10,0.9992882609367371,0.0005032614571973681,1.0728771686553955,32.900001525878906,2.5167746543884277,0.09124572575092316,0,1,124.74664306640625,0.005884761456400156,1000,37,0.7434181571006775,0.012551167979836464,123.1810073852539,162.36268615722656,0.0032470226287841797,-0.1302257627248764,1746563788.509537,0.2560870945453644,1.0146585702896118,1.7119555473327637,0.0984933003783226,0.011717170476913452,6.139999866485596
0.513817548751831,1.0354740619659424,780000.0,1.0354740619659424,2.4773106575012207,1.0922328233718872,6428.967397003,0.0002841664245352149,0,1.3488019704818726,-4.577636492086867e-09,1.694684624671936,1.0922328233718872,1.0019934177398682,1.0019932985305786,0.31075212359428406,39,6266.09912109375,-0.092943474650383,37.97731018066406,0.009848695248365402,0,10,1.0019934177398682,0.0014095029328018427,1.0922328233718872,12.050000190734863,2.545673370361328,-0.14785541594028473,0,1,118.36927795410156,-0.0011776601895689964,1000,38,-0.5293338298797607,0.006963885389268398,127.92088317871094,156.3466339111328,0.02889871597290039,-0.27808117866516113,1746563944.9467645,0.18336869776248932,1.0354740619659424,1.7176910638809204,0.08374111354351044,0.010539510287344456,6.699999809265137
0.6997987031936646,1.056079387664795,800000.0,1.056079387664795,2.417126417160034,1.111046552658081,6596.801330927,0.00030135008273646235,0,1.3626705408096313,4.577636492086867e-09,1.2700648307800293,1.111046552658081,1.0012143850326538,1.0012143850326538,0.3048390746116638,40,6427.6513671875,0.016037696972489357,36.83185958862305,0.013129380531609058,0,10,1.0012143850326538,0.000858727958984673,1.111046552658081,20.899999618530273,1.6958060264587402,0.04347634315490723,0,1,124.62736511230469,0.014126787893474102,1000,39,-0.036369919776916504,0.012398749589920044,123.8702621459961,161.45925903320312,-0.8498673439025879,-0.2346048355102539,1746564106.5064428,0.24001850187778473,1.056079387664795,1.7281866073608398,0.10432738065719604,0.024666298180818558,4.929999828338623
0.6326714158058167,1.0784200429916382,820000.0,1.0784200429916382,2.59161376953125,1.1293747425079346,6761.506756078,0.00030946367769502103,0,1.4062309265136719,4.577636492086867e-09,1.2541253566741943,1.1293747425079346,1.0009225606918335,1.0009225606918335,0.28567954897880554,41,6595.44140625,0.07051801681518555,37.062896728515625,0.007976295426487923,0,10,1.0009225606918335,0.0006523207994177938,1.1293747425079346,47.29999923706055,1.7515093088150024,0.17232385277748108,0,1,130.6231231689453,-0.0208948515355587,1000,40,0.10224071145057678,0.012715919874608517,119.27049255371094,167.6860809326172,0.05570328235626221,-0.06228098273277283,1746564274.34023,0.22779186069965363,1.0784200429916382,1.759636402130127,0.11515557020902634,0.003771446645259857,4.920000076293945
0.5055543184280396,1.100805401802063,840000.0,1.100805401802063,2.2495040893554688,1.146883249282837,6921.068078122,0.00029299213201738894,0,1.4131673574447632,-1.5258788677030566e-09,1.2420589923858643,1.146883249282837,0.9999772906303406,0.9999772906303406,0.31647032499313354,42,6760.171875,0.0017940807156264782,36.754112243652344,0.0014482839033007622,0,10,0.9999772906303406,1.6072010112111457e-05,1.146883249282837,26.100000381469727,2.139416217803955,-0.10533931851387024,0,1,127.82501983642578,0.004083878360688686,1000,41,1.2157847881317139,0.01296418346464634,121.52204132080078,164.57919311523438,0.38790690898895264,-0.16762030124664307,1746564439.0455818,0.2547949254512787,1.100805401802063,1.7647515535354614,0.12585972249507904,0.007855325005948544,3.3299999237060547
0.28276893496513367,1.124208688735962,860000.0,1.124208688735962,2.468355178833008,1.1635903120040894,7082.526884356,0.0002685953222680837,0,1.44021737575531,-1.5258788677030566e-09,1.4116051197052002,1.1635903120040894,1.0005595684051514,1.0005594491958618,0.30119770765304565,43,6919.7578125,0.039245929569005966,37.284637451171875,0.016525546088814735,0,10,1.0005595684051514,0.0003956184082198888,1.1635903120040894,39.349998474121094,1.6344873905181885,0.07367286086082458,0,1,122.17572021484375,0.00491063017398119,1000,42,-0.15164270997047424,0.010036981664597988,125.42298126220703,159.46041870117188,-0.5049288272857666,-0.09394744038581848,1746564598.6077693,0.21337249875068665,1.124208688735962,1.7835603952407837,0.09985041618347168,0.012765955179929733,3.0799999237060547
0.5280649662017822,1.1471306085586548,880000.0,1.1471306085586548,2.752234697341919,1.1793872117996216,7246.996703786,0.0002729647094383836,0,1.4448131322860718,3.8146971692576415e-10,1.637041449546814,1.1793872117996216,1.0009139776229858,1.0009139776229858,0.32868239283561707,44,7081.21142578125,0.050284963101148605,36.471343994140625,0.01782335340976715,0,10,1.0009139776229858,0.0006463078898377717,1.1793872117996216,20.350000381469727,1.4839913845062256,-0.14636336266994476,0,1,124.89261627197266,-0.008246300742030144,1000,43,-0.2749412953853607,0.007462941575795412,123.9433822631836,161.364013671875,-0.1504960060119629,-0.24031080305576324,1746564760.0666761,0.2007783055305481,1.1471306085586548,1.7868520021438599,0.12894341349601746,0.0045196544378995895,2.3399999141693115
0.3943254053592682,1.1709258556365967,900000.0,1.1709258556365967,3.103550672531128,1.194763422012329,7399.25878236,0.00028045906219631433,0,1.4395976066589355,-4.577636492086867e-09,1.1801894903182983,1.194763422012329,1.0006251335144043,1.0006251335144043,0.3211438059806824,45,7245.6767578125,0.1538044661283493,36.65138244628906,0.019581930711865425,0,10,1.0006251335144043,0.00044203613651916385,1.194763422012329,37.70000076293945,3.226146936416626,0.08695369958877563,0,1,127.72004699707031,0.00692015141248703,1000,44,-0.15228590369224548,0.01435906533151865,121.67562866210938,164.3714599609375,1.7421555519104004,-0.1533571034669876,1746564924.5366485,0.27211207151412964,1.1709258556365967,1.7831716537475586,0.08823420852422714,0.01143980585038662,3.9200000762939453
0.3875028192996979,1.1927988529205322,920000.0,1.1927988529205322,2.1240618228912354,1.2096161842346191,7562.935320236,0.0002575705002527684,0,1.4334827661514282,3.814697002724188e-09,2.6442806720733643,1.2096161842346191,1.0037673711776733,1.0037673711776733,0.33525368571281433,46,7397.91357421875,0.103496253490448,37.78511428833008,0.01354832760989666,0,10,1.0037673711776733,0.0026639054995030165,1.2096161842346191,2.799999952316284,0.9414864182472229,-0.17229144275188446,0,1,114.35574340820312,-0.0021055620163679123,1000,45,-0.2778407335281372,0.002860311884433031,131.45709228515625,152.1409149169922,-2.284660518169403,-0.32564854621887207,1746565076.7977479,0.12678445875644684,1.1927988529205322,1.7788645029067993,0.03353872150182724,0.009334243834018707,3.3399999141693115
0.2765446901321411,1.2144839763641357,940000.0,1.2144839763641357,1.5639727115631104,1.224113941192627,7730.534444294,0.0003026925551239401,0,1.4497566223144531,0.0,1.6101720333099365,1.224113941192627,1.001420259475708,1.0014201402664185,0.29297101497650146,47,7561.60107421875,0.07437765598297119,37.386207580566406,0.015380613505840302,0,10,1.001420259475708,0.0010042189387604594,1.224113941192627,21.950000762939453,1.9086627960205078,0.18674248456954956,0,1,126.16471862792969,-0.0035228291526436806,1000,46,-0.39907512068748474,0.00771409273147583,122.28604125976562,163.55096435546875,0.9671763777732849,-0.1389060616493225,1746565240.4750648,0.1819501370191574,1.2144839763641357,1.7901453971862793,0.10528289526700974,0.005811414681375027,3.7799999713897705
0.6825055480003357,1.2379921674728394,960000.0,1.2379921674728394,2.0746090412139893,1.2388620376586914,7888.883488315,0.00029555574292317033,0,1.4397411346435547,-2.2888182460434336e-09,1.0406842231750488,1.2388620376586914,1.0022163391113281,1.0022163391113281,0.31624722480773926,48,7729.20947265625,0.21807889640331268,36.81027603149414,0.02776910737156868,0,10,1.0022163391113281,0.001567244646139443,1.2388620376586914,48.400001525878906,3.4212000370025635,0.11751057021319866,0,1,130.68179321289062,-0.000520599540323019,1000,47,0.5594598054885864,0.018466807901859283,119.40861511230469,167.49209594726562,1.5125372409820557,-0.021395491436123848,1746565408.0741286,0.30388396978378296,1.2379921674728394,1.7833127975463867,0.12587575614452362,0.005290815141052008,5.960000038146973
0.27096056938171387,1.2615995407104492,980000.0,1.2615995407104492,1.5721625089645386,1.2542388439178467,8053.666781927,0.0002790268918033689,0,1.4264540672302246,3.051757735406113e-09,1.2251700162887573,1.2542388439178467,1.0002421140670776,1.0002421140670776,0.3232526183128357,49,7887.58203125,0.28328844904899597,35.09222412109375,0.033507853746414185,0,10,1.0002421140670776,0.00017117240349762142,1.2542388439178467,27.600000381469727,2.88725209236145,-0.09111363999545574,0,1,123.17735290527344,9.620701894164085e-05,1000,48,-0.13145993649959564,0.013324071653187275,126.36661529541016,158.2696533203125,-0.5339479446411133,-0.11250913143157959,1746565566.4227426,0.2638430595397949,1.2615995407104492,1.77409029006958,0.08304166048765182,0.0053870221599936485,7.480000019073486
0.5746417045593262,1.2860512733459473,1000000.0,1.2860512733459473,2.5905113220214844,1.270150065422058,8216.3083364,0.0002784011303447187,0,1.4393945932388306,0.0,1.1642457246780396,1.270150065422058,1.0007390975952148,1.0007390975952148,0.312152624130249,50,8052.32958984375,0.3131820559501648,37.249046325683594,0.042871326208114624,0,10,1.0007390975952148,0.0005226771463640034,1.270150065422058,37.45000076293945,2.6368088722229004,0.005964167416095734,0,1,127.41788482666016,0.003112669102847576,1000,49,0.07243767380714417,0.014755039475858212,121.45726776123047,164.66697692871094,-0.2504432201385498,-0.10654496401548386,1746565731.2059712,0.268115758895874,1.2860512733459473,1.7830638885498047,0.12634718418121338,0.008499691262841225,7.300000190734863
0.6893999576568604,1.3107194900512695,1020000.0,1.3107194900512695,2.840317726135254,1.2867496013641357,8389.046780107,0.0002722517237998545,0,1.4421716928482056,0.0,1.2964928150177002,1.2867496013641357,1.0005977153778076,1.000597596168518,0.3283896744251251,51,8214.984375,0.39836421608924866,37.41184616088867,0.031068390235304832,0,10,1.0005977153778076,0.0004225923912599683,1.2867496013641357,30.149999618530273,2.3361546993255615,-0.093010313808918,0,1,125.11636352539062,-0.0032609468325972557,1000,50,0.8838005065917969,0.011898421682417393,123.0555419921875,162.5282440185547,-0.30065417289733887,-0.19955527782440186,1746565893.8474271,0.2532907724380493,1.3107194900512695,1.7850579023361206,0.09539375454187393,0.005238744430243969,8.050000190734863
0.6739470958709717,1.336997628211975,1040000.0,1.336997628211975,3.8496670722961426,1.3039079904556274,8555.982352307,0.0002668456290848553,0,1.4641681909561157,-4.577636492086867e-09,1.265437126159668,1.3039079904556274,1.0018079280853271,1.0018078088760376,0.31613749265670776,52,8387.740234375,0.4799306392669678,38.50993728637695,0.04867277666926384,0,10,1.0018079280853271,0.0012783982092514634,1.3039079904556274,49.29999923706055,2.151796579360962,0.06083589792251587,0,1,134.1326141357422,-0.002662846352905035,1000,51,0.11628025770187378,0.01248959731310606,115.84627532958984,172.64259338378906,-0.1843581199645996,-0.138719379901886,1746566066.586427,0.24982474744319916,1.336997628211975,1.800126075744629,0.11347576230764389,0.002575898077338934,7.760000228881836
0.7032931447029114,1.3648459911346436,1060000.0,1.3648459911346436,4.039554595947266,1.3216890096664429,8712.765024445,0.00026683061150833964,0,1.4955250024795532,1.0681151962899094e-08,0.9193795323371887,1.3216890096664429,0.9993647933006287,0.9993647933006287,0.31354132294654846,53,8554.63671875,0.3819393217563629,37.725772857666016,0.04984515532851219,0,10,0.9993647933006287,0.00044917300692759454,1.3216890096664429,51.349998474121094,3.5280392169952393,-7.94827938079834e-05,0,1,129.07989501953125,0.002457483671605587,1000,52,-0.4328610301017761,0.023661382496356964,119.89997100830078,166.80572509765625,1.3762426376342773,-0.13879886269569397,1746566233.5212107,0.34103578329086304,1.3648459911346436,1.8213099241256714,0.15208162367343903,0.005033381748944521,8.170000076293945
0.6178202033042908,1.3914490938186646,1080000.0,1.3914490938186646,3.071115255355835,1.3398871421813965,8864.831968625,0.00025514618027955294,0,1.5161985158920288,-5.340575981449547e-09,1.554843783378601,1.3398871421813965,1.001474142074585,1.0014740228652954,0.31999513506889343,54,8711.1474609375,0.2945520877838135,37.6551628112793,0.03560419753193855,0,10,1.001474142074585,0.0010423196945339441,1.3398871421813965,15.800000190734863,2.3621532917022705,-0.17181605100631714,0,1,118.7187728881836,0.0058942497707903385,1000,53,-0.5115277767181396,0.008272864855825901,127.89852142333984,156.3739776611328,-1.1658859252929688,-0.3106149137020111,1746566390.3038762,0.20580531656742096,1.3914490938186646,1.8350896835327148,0.07953572273254395,0.01092763151973486,7.570000171661377
0.44019815325737,1.4161368608474731,1100000.0,1.4161368608474731,2.7585701942443848,1.3581905364990234,9018.481389645,0.00021568055672105402,0,1.5373735427856445,5.340575981449547e-09,2.131863832473755,1.3581905364990234,1.0023372173309326,1.002337098121643,0.3408806025981903,55,8863.5078125,0.22417354583740234,36.010597229003906,0.03756206855177879,0,10,1.0023372173309326,0.0016526621766388416,1.3581905364990234,6.199999809265137,1.425018548965454,-0.017527729272842407,0,1,115.94110107421875,-0.0010700151324272156,1000,54,-0.24576345086097717,0.004400582052767277,131.6207275390625,151.95175170898438,-0.9371347427368164,-0.3281426429748535,1746566542.3711777,0.15989792346954346,1.4161368608474731,1.8489755392074585,0.05431718751788139,0.009857616387307644,6.5
0.3363621234893799,1.440680742263794,1120000.0,1.440680742263794,2.3523595333099365,1.376782774925232,9186.066922401,0.0002982220030389726,0,1.552517294883728,-7.629394338515283e-10,1.2767906188964844,1.376782774925232,1.0012636184692383,1.0012636184692383,0.2953492999076843,56,9017.1767578125,0.20508846640586853,36.90438461303711,0.034748584032058716,0,10,1.0012636184692383,0.000893569434992969,1.376782774925232,25.600000381469727,1.629218339920044,0.16595011949539185,0,1,116.65333557128906,-0.004034676589071751,1000,55,0.6907030344009399,0.012268465012311935,130.24415588378906,153.55775451660156,0.20419979095458984,-0.16219252347946167,1746566696.021256,0.23132163286209106,1.440680742263794,1.8587489128112793,0.1810392290353775,0.005822939798235893,7.190000057220459
0.3075951337814331,1.4649595022201538,1140000.0,1.4649595022201538,2.539649248123169,1.3955340385437012,9343.940286805,0.00030066652107052505,0,1.5541763305664062,-1.0299681996173149e-08,1.383609414100647,1.3955340385437012,1.0015058517456055,1.0015058517456055,0.30015701055526733,57,9184.7333984375,0.11093407869338989,36.88943099975586,0.045427192002534866,0,10,1.0015058517456055,0.001064741867594421,1.3955340385437012,23.799999237060547,1.269885778427124,-0.044508397579193115,0,1,130.58938598632812,0.0010057156905531883,1000,56,0.08346483111381531,0.010447263717651367,119.41807556152344,167.4788360595703,-0.3593325614929199,-0.20670092105865479,1746566863.6060762,0.21693767607212067,1.4649595022201538,1.8593553304672241,0.08746657520532608,0.006828655488789082,6.769999980926514
0.21137619018554688,1.488914132118225,1160000.0,1.488914132118225,1.896559715270996,1.4139657020568848,9502.484399838,0.0002573878737166524,0,1.5712443590164185,-3.051757735406113e-09,1.4941108226776123,1.4139657020568848,0.9999128580093384,0.9999127984046936,0.3155600130558014,58,9342.6171875,0.1492590308189392,36.967193603515625,0.03371404856443405,0,10,0.9999128580093384,6.16467950749211e-05,1.4139657020568848,22.649999618530273,1.8859306573867798,0.048137858510017395,0,1,120.79348754882812,-0.0016034799627959728,1000,57,0.2863425016403198,0.0089590884745121,126.77426147460938,157.76072692871094,0.6160448789596558,-0.1585630625486374,1746567021.4790344,0.21120254695415497,1.488914132118225,1.8704169988632202,0.08191501349210739,0.005225175525993109,5.03000020980835
0.13092541694641113,1.512547492980957,1180000.0,1.512547492980957,1.4174226522445679,1.4322978258132935,9665.207969323,0.0002606958441901952,0,1.5825461149215698,-3.051757735406113e-09,1.419562816619873,1.4322978258132935,1.0000791549682617,1.0000791549682617,0.32565903663635254,59,9501.1328125,0.0899977907538414,38.09849166870117,0.019063271582126617,0,10,1.0000791549682617,5.597101335297339e-05,1.4322978258132935,22.200000762939453,1.918969988822937,0.08623694628477097,0,1,120.30408477783203,0.008453781250864267,1000,58,0.5680996775627136,0.009924766607582569,126.26054382324219,158.40261840820312,0.03303933143615723,-0.07232611626386642,1746567180.0232108,0.22940796613693237,1.512547492980957,1.877915382385254,0.07710619270801544,0.013678956776857376,5.690000057220459
0.6742647886276245,1.5392701625823975,1200000.0,1.5392701625823975,3.020346164703369,1.4508156776428223,9822.495351438,0.0002457177033647895,0,1.573757290840149,6.103515470812226e-09,0.9120528101921082,1.4508156776428223,1.0002641677856445,1.0002641677856445,0.3389883041381836,60,9663.42578125,0.1318231225013733,38.56140899658203,0.05880197882652283,0,10,1.0002641677856445,0.00018673864542506635,1.4508156776428223,66.9000015258789,2.7050583362579346,0.14829137921333313,0,1,123.58778381347656,0.0004101898521184921,1000,59,0.041974544525146484,0.024043068289756775,123.34317779541016,162.1492156982422,0.7860883474349976,0.0759652629494667,1746567342.7471094,0.37167614698410034,1.5392701625823975,1.8723262548446655,0.11800190806388855,0.014089146628975868,6.659999847412109
0.4854556620121002,1.564223051071167,1220000.0,1.564223051071167,2.8622686862945557,1.4691112041473389,9989.709471831,0.0002821753441821784,0,1.556275725364685,-7.438659466174613e-09,1.671776294708252,1.4691112041473389,1.001448631286621,1.001448631286621,0.3256334364414215,61,9821.173828125,0.17409121990203857,38.218875885009766,0.009152871556580067,0,10,1.001448631286621,0.0010243370197713375,1.4691112041473389,8.149999618530273,1.490746259689331,-0.3899688199162483,0,1,118.957275390625,-0.00941862678155303,1000,60,-0.49995067715644836,0.00715604517608881,127.2457275390625,157.1761932373047,-1.2143120765686035,-0.3140035569667816,1746567500.0341961,0.19478289783000946,1.564223051071167,1.8610855340957642,0.06647174060344696,0.004670519847422838,5.21999979019165
0.2159818410873413,1.5881966352462769,1240000.0,1.5881966352462769,2.462543249130249,1.4871091842651367,10146.290406892,0.0002306873066117987,0,1.5447489023208618,0.0,1.3602269887924194,1.4871091842651367,1.0017716884613037,1.0017715692520142,0.3416685163974762,62,9988.369140625,0.16214007139205933,38.83065414428711,0.02883639559149742,0,10,1.0017716884613037,0.0012527166400104761,1.4871091842651367,15.5,1.2448045015335083,0.10229375958442688,0,1,128.2550506591797,0.020743662025779486,1000,61,-0.22363980114459991,0.010809529572725296,119.69902038574219,167.0857391357422,-0.24594175815582275,-0.21170979738235474,1746567667.2484443,0.2511849105358124,1.5881966352462769,1.8537405729293823,0.07808531075716019,0.025414181873202324,4.849999904632568
0.33012455701828003,1.6106350421905518,1260000.0,1.6106350421905518,2.2366268634796143,1.50458824634552,10313.798837136,0.00026036662166006863,0,1.559569239616394,3.051757735406113e-09,2.1832096576690674,1.50458824634552,1.0020496845245361,1.0020495653152466,0.32194462418556213,63,10144.982421875,0.001006059697829187,37.07389831542969,0.01412913016974926,0,10,1.0020496845245361,0.001449289615266025,1.50458824634552,7.849999904632568,1.1463953256607056,-0.04500582814216614,0,1,119.41081237792969,-0.007261650636792183,1000,62,-0.042488738894462585,0.0041960254311561584,127.8079833984375,156.48475646972656,-0.09840917587280273,-0.2567156255245209,1746567823.829605,0.14746391773223877,1.6106350421905518,1.8631929159164429,0.06960202008485794,0.01815253123641014,3.950000047683716
0.3466995060443878,1.6327100992202759,1280000.0,1.6327100992202759,2.067627429962158,1.5213279724121094,10469.934107204,0.0002590463845990598,0,1.5566712617874146,3.051757735406113e-09,1.6724261045455933,1.5213279724121094,1.000836730003357,1.000836730003357,0.32578280568122864,64,10312.2421875,0.1162937581539154,39.13601303100586,-0.005762225016951561,0,10,1.000836730003357,0.0005916293594054878,1.5213279724121094,19.799999237060547,1.699482798576355,0.08984234929084778,0,1,128.02748107910156,-0.008402882143855095,1000,63,-0.24209289252758026,0.0071504851803183556,119.643310546875,167.16355895996094,0.5530874729156494,-0.1668732762336731,1746567991.3378742,0.19479654729366302,1.6327100992202759,1.861196517944336,0.07535558938980103,0.009749649092555046,3.0
0.35427233576774597,1.6537985801696777,1300000.0,1.6537985801696777,1.700629472732544,1.5370899438858032,10628.569800796,0.0002323145163245499,0,1.5575122833251953,-6.484984993448961e-09,1.7429287433624268,1.5370899438858032,1.001160979270935,1.001160979270935,0.3363540768623352,65,10468.6123046875,0.09508737921714783,35.04708480834961,0.004218114539980888,0,10,1.001160979270935,0.00082096440019086,1.5370899438858032,12.050000190734863,1.258596420288086,-0.01756592094898224,0,1,120.973876953125,-0.003087922465056181,1000,64,-0.2882755994796753,0.006583699956536293,128.18788146972656,156.02099609375,-0.44088637828826904,-0.18443919718265533,1746568147.4733894,0.19298210740089417,1.6537985801696777,1.8618278503417969,0.07229768484830856,0.006661726627498865,1.940000057220459
0.43259531259536743,1.6741949319839478,1320000.0,1.6741949319839478,2.4429571628570557,1.5523747205734253,10796.056540748,0.00025926658418029547,0,1.5658092498779297,2.2888182460434336e-09,1.53473961353302,1.5523747205734253,1.0030734539031982,1.0030733346939087,0.3264942467212677,66,10627.2490234375,0.03059052862226963,35.70708465576172,0.0013581141829490662,0,10,1.0030734539031982,0.0021731476299464703,1.5523747205734253,14.300000190734863,1.7910747528076172,-0.06715787947177887,0,1,122.82278442382812,0.0007926579564809799,1000,65,-0.6658186912536621,0.008491023443639278,126.15917205810547,158.52989196777344,0.5324783325195312,-0.2515970766544342,1746568306.109024,0.21273592114448547,1.6741949319839478,1.867215633392334,0.08677181601524353,0.007454384583979845,3.309999942779541
0.3963698148727417,1.6958258152008057,1340000.0,1.6958258152008057,2.0783722400665283,1.5672532320022583,10960.752221701,0.0002653436968103051,0,1.5695465803146362,3.051757735406113e-09,1.175062656402588,1.5672532320022583,1.000584363937378,1.0005842447280884,0.3238662779331207,67,10794.7353515625,0.13881352543830872,36.625186920166016,0.01595728099346161,0,10,1.000584363937378,0.0004130953166168183,1.5672532320022583,36.099998474121094,1.6993483304977417,0.18972207233309746,0,1,130.7554931640625,-0.0008797533810138702,1000,66,-0.23126932978630066,0.014484638348221779,119.48806762695312,167.3807373046875,-0.09172642230987549,-0.061875004321336746,1746568473.595586,0.2756161689758301,1.6958258152008057,1.8696752786636353,0.10256480425596237,0.006574631202965975,3.380000114440918
0.3029484152793884,1.7182164192199707,1360000.0,1.7182164192199707,2.399150848388672,1.5819101333618164,11124.500589852,0.00023920185049064457,0,1.5721403360366821,1.5258788677030566e-09,1.0815099477767944,1.5819101333618164,0.9994616508483887,0.9994616508483887,0.33726730942726135,68,10959.4326171875,0.2384965568780899,35.01176452636719,0.021199386566877365,0,10,0.9994616508483887,0.00038064224645495415,1.5819101333618164,31.799999237060547,2.576185941696167,-0.02071208879351616,0,1,129.56826782226562,0.007367605809122324,1000,67,0.0024057775735855103,0.01709892228245735,121.52140045166016,164.58006286621094,0.8768376111984253,-0.0825870931148529,1746568638.2913823,0.31184855103492737,1.7182164192199707,1.8713654279708862,0.09320447593927383,0.013942237012088299,3.8499999046325684
0.48804354667663574,1.7399836778640747,1380000.0,1.7399836778640747,2.599236011505127,1.596270203590393,11283.645332398,0.00023485174460802227,0,1.5912857055664062,5.340575981449547e-09,1.3731993436813354,1.596270203590393,1.0012524127960205,1.001252293586731,0.3371294438838959,69,11123.16015625,0.2082388699054718,36.81991958618164,0.022726748138666153,0,10,1.0012524127960205,0.0008855333435349166,1.596270203590393,16.399999618530273,1.8516098260879517,-0.16398213803768158,0,1,126.80171966552734,-0.0071678427048027515,1000,68,-0.14970773458480835,0.01060626283288002,122.23320007324219,163.62167358398438,-0.7245761156082153,-0.24656923115253448,1746568802.0406184,0.24550653994083405,1.7399836778640747,1.8834339380264282,0.08465437591075897,0.006774394307285547,3.509999990463257
0.23246505856513977,1.7621933221817017,1400000.0,1.7621933221817017,2.313699960708618,1.6106308698654175,11442.637412684,0.000259730702964589,0,1.619372010231018,-3.814697002724188e-09,1.1364808082580566,1.6106308698654175,0.9996435046195984,0.9996435046195984,0.327813982963562,70,11282.3154296875,0.29934829473495483,38.13584518432617,0.01401614211499691,0,10,0.9996435046195984,0.00025209435261785984,1.6106308698654175,27.950000762939453,2.2161197662353516,0.11762228608131409,0,1,120.89414978027344,-0.0021669771522283554,1000,69,0.22386020421981812,0.015484794974327087,125.76241302490234,159.030029296875,0.3645099401473999,-0.1289469450712204,1746568961.1845195,0.2884465754032135,1.7621933221817017,1.9009352922439575,0.12065929174423218,0.004607417155057192,4.380000114440918
