Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Misc/FinalStepNorm,_timestamp,Value/Adv,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Train/StopIter,Value/cost,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Train/Epoch,Misc/H_inv_g,Misc/Alpha,Misc/xHx,Time/FPS,Time/Epoch,Safety/shield_adv_c,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Train/LR,Safety/EpCostShield,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio,Misc/gradient_norm,Time/Update,Train/KL,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Metrics/EpLen,TotalEnvSteps,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Safety/shield_violation,_step,Time/Total,_runtime,Metrics/EpCost,Misc/AcceptanceStep,Time/Rollout
0.5456911325454712,0.5336999893188477,0.42565062642097473,0.3505157232284546,1746497595.5833457,-8.392333938900265e-09,0.017591923475265503,0,5.303598880767822,0,1.8655366897583008,10,1.431175708770752,-0.0010903500951826572,0.0007781431777402759,15,0.10285963863134384,3.4077088832855225,0.0017222751630470157,267.4952392578125,74.76768493652344,-0.24260982871055603,1.0011005401611328,0.004995560273528099,0,45.099998474121094,0.5336999893188477,-0.38356173038482666,1.0011005401611328,0.04859910160303116,14.55863094329834,0.00019611578318290412,-0.23375797271728516,0.5336999893188477,0.5456911325454712,0.08549118787050247,1000,320000.0,1.0011005401611328,0.5456911325454712,1.566372275352478,4.069710731506348,16,1226.8070068359375,1297.98563675,17.459999084472656,1,60.20903778076172
0.5772505402565002,0.5672606825828552,0.44867458939552307,0.3093511760234833,1746497665.793376,3.8146971692576415e-10,-0.012976676225662231,0,3.443408489227295,0,1.882906436920166,10,0.9386927485466003,0.00068681500852108,0.0014373199082911015,16,0.07820039987564087,3.9558773040771484,0.0012780297547578812,285.1816101074219,70.13074493408203,-0.6562387943267822,1.0020326375961304,0.005682375282049179,0,29.299999237060547,0.5672606825828552,-0.3965384066104889,1.0020326375961304,0.05021727457642555,14.025748252868652,0.0003077038563787937,-1.8601903915405273,0.5672606825828552,0.5772505402565002,0.05886158347129822,1000,340000.0,1.0020326375961304,0.5772505402565002,1.594906210899353,3.1129612922668457,17,1297.0020751953125,1366.66118372,14.609999656677246,1,56.10498046875
0.6068354249000549,0.6005158424377441,0.3792484402656555,0.3270131051540375,1746497734.469331,9.155272984173735e-09,-0.02155277132987976,0,2.2890522480010986,0,1.9031237363815308,10,1.0401908159255981,0.00034160586073994637,0.0017250985838472843,17,0.08007785677909851,4.0836896896362305,0.0011992808431386948,291.4845275878906,68.61427307128906,-0.2122199535369873,1.0024397373199463,0.0060239811427891254,0,11.149999618530273,0.6005158424377441,-0.41809117794036865,1.0024396181106567,0.03794258460402489,14.463074684143066,0.00025680684484541416,-1.1543562412261963,0.6005158424377441,0.6068354249000549,0.05006420984864235,1000,360000.0,1.0024397373199463,0.6068354249000549,1.6292634010314941,2.5548996925354004,18,1365.695556640625,1441.513954517,12.539999961853027,1,54.151180267333984
0.6375914216041565,0.6340519189834595,0.39126139879226685,0.35386115312576294,1746497809.321684,-4.577636492086867e-09,0.08433017134666443,0,5.7469987869262695,0,1.9041515588760376,10,1.2839018106460571,0.0006950898095965385,0.0005386929260566831,18,0.10932466387748718,3.2367916107177734,0.0019089662237092853,267.4318542480469,74.78540802001953,-0.1598944365978241,1.000761866569519,0.006719070952385664,0,59.0,0.6340519189834595,-0.3337610065937042,1.000761866569519,0.03285728767514229,14.204813957214355,0.00023375891032628715,3.457946538925171,0.6340519189834595,0.6375914216041565,0.05902188643813133,1000,380000.0,1.000761866569519,0.6375914216041565,1.633652687072754,4.574738502502441,19,1440.543701171875,1513.078764598,15.979999542236328,1,60.58058166503906
0.6675536632537842,0.6675636172294617,0.36048346757888794,0.32129135727882385,1746497880.8863988,1.2207030941624453e-08,-0.11973735690116882,0,3.5462586879730225,0,1.8981105089187622,10,1.4088115692138672,-0.0009818822145462036,0.0017684255726635456,19,0.0985535979270935,3.2600672245025635,0.0018818048993125558,279.7383728027344,71.49537658691406,0.3757743239402771,1.0025008916854858,0.00573718873783946,0,26.200000762939453,0.6675636172294617,-0.45349836349487305,1.0025008916854858,0.0403740331530571,14.872897148132324,0.00026935359346680343,-2.200740098953247,0.6675636172294617,0.6675536632537842,0.05627286434173584,1000,400000.0,1.0025008916854858,0.6675536632537842,1.6212679147720337,4.152451992034912,20,1512.105224609375,1585.198064677,14.210000038146973,1,56.62246322631836
0.6973556876182556,0.7010424137115479,0.40739086270332336,0.31605401635169983,1746497953.0057003,-5.912780487449254e-09,0.04884970188140869,0,5.040766716003418,0,1.9021493196487427,10,1.3362780809402466,0.0018547889776527882,0.0012236073380336165,20,0.11217687278985977,2.8174614906311035,0.0025194876361638308,277.64715576171875,72.03388214111328,-0.5805583000183105,1.0017304420471191,0.0075919777154922485,0,34.45000076293945,0.7010424137115479,-0.40464866161346436,1.0017304420471191,0.08322471380233765,14.057890892028809,0.00028193197795189917,1.4945080280303955,0.7010424137115479,0.6973556876182556,0.0607435442507267,1000,420000.0,1.0017304420471191,0.6973556876182556,1.6279569864273071,4.2989630699157715,21,1584.20947265625,1657.186253093,14.109999656677246,1,57.9759635925293
0.7259858846664429,0.7343788743019104,0.43162310123443604,0.3112141191959381,1746498024.9936326,-3.8146971692576415e-10,-0.1318172812461853,0,3.8193788528442383,0,1.9152635335922241,10,1.9302160739898682,-0.001800266094505787,0.002342465566471219,21,0.1224345788359642,2.5418808460235596,0.0030954102985560894,278.0896911621094,71.91925048828125,-1.2619458436965942,1.0033128261566162,0.005791711620986462,0,19.0,0.7343788743019104,-0.5364659428596497,1.0033127069473267,0.06615278869867325,14.265658378601074,0.0002746190584730357,-1.2213878631591797,0.7343788743019104,0.7259858846664429,0.06685037910938263,1000,440000.0,1.0033128261566162,0.7259858846664429,1.6504322290420532,5.616621017456055,22,1656.2152099609375,1725.816727334,13.390000343322754,1,57.65357208251953
0.7532312870025635,0.7675212621688843,0.45766547322273254,0.29933539032936096,1746498093.6234593,4.577636492086867e-09,0.11057743430137634,0,2.354321241378784,0,1.9500662088394165,10,1.034673810005188,-0.0007016845047473907,0.0020173729863017797,22,0.10810811817646027,2.7688522338867188,0.002608727663755417,291.740478515625,68.5540771484375,-0.7419992685317993,1.0028531551361084,0.005090027116239071,0,14.449999809265137,0.7675212621688843,-0.4258885085582733,1.0028530359268188,0.05584171786904335,14.19582462310791,0.0002704852377064526,-1.465057611465454,0.7675212621688843,0.7532312870025635,0.04056992009282112,1000,460000.0,1.0028531551361084,0.7532312870025635,1.7092610597610474,3.227612257003784,23,1724.8408203125,1797.23001455,12.949999809265137,1,54.35823440551758
0.778793215751648,0.7994598746299744,0.4466477930545807,0.3114292025566101,1746498165.0376801,1.5258788677030566e-09,8.469820022583008e-05,0,1.523661732673645,0,1.991071343421936,10,0.8611451387405396,0.0006402521394193172,0.001520770601928234,23,0.07039783895015717,4.423846244812012,0.00102194061037153,280.4004211425781,71.32656860351562,-0.49992769956588745,1.0021507740020752,0.005730279255658388,0,8.899999618530273,0.7994598746299744,-0.4258038103580475,1.0021506547927856,0.03740104287862778,14.615716934204102,0.00027260411297902465,-0.8306595087051392,0.7994598746299744,0.778793215751648,0.05666831135749817,1000,480000.0,1.0021507740020752,0.778793215751648,1.7782543897628784,2.646789312362671,24,1796.2431640625,1870.107096579,7.519999980926514,1,56.71083068847656
0.8055498600006104,0.8305931687355042,0.40248313546180725,0.36860018968582153,1746498237.9146645,7.629394338515283e-10,0.10272282361984253,0,4.51080322265625,0,2.003965139389038,10,1.682395100593567,-0.0002375454641878605,0.0014794667949900031,24,0.14723192155361176,2.5035345554351807,0.0031909607350826263,274.772216796875,72.78756713867188,0.48517972230911255,1.0020923614501953,0.005492733791470528,0,46.900001525878906,0.8305931687355042,-0.32308098673820496,1.0020923614501953,0.03737667575478554,13.804468154907227,0.00017465966811869293,2.987141489982605,0.8305931687355042,0.8055498600006104,0.05256948247551918,1000,500000.0,1.0020923614501953,0.8055498600006104,1.8007793426513672,3.6066336631774902,25,1869.1136474609375,1939.855379022,8.789999961853027,1,58.983062744140625
0.8315829634666443,0.8607355952262878,0.33350151777267456,0.34751179814338684,1746498307.6631172,-9.155272984173735e-09,-0.027933359146118164,0,5.578798770904541,0,2.0182316303253174,10,0.7792854309082031,0.0007530627772212029,0.0012784544378519058,25,0.09097426384687424,3.8198912143707275,0.0013706445461139083,287.1141662597656,69.65869903564453,0.2572178840637207,1.0018080472946167,0.0062457965686917305,0,20.450000762939453,0.8607355952262878,-0.3510143458843231,1.0018080472946167,0.0347544401884079,14.227363586425781,0.00021011264470871538,1.067995548248291,0.8607355952262878,0.8315829634666443,0.040555763989686966,1000,520000.0,1.0018080472946167,0.8315829634666443,1.8287099599838257,1.84506094455719,26,1938.861328125,2012.997806021,7.46999979019165,1,55.43132019042969
0.8575462102890015,0.8904371857643127,0.547934353351593,0.328471839427948,1746498380.805525,3.051757735406113e-09,-0.09450188279151917,0,5.143790245056152,0,2.0475990772247314,10,1.8748788833618164,-0.00042882561683654785,0.0014318127650767565,26,0.11749043315649033,2.7957327365875244,0.002558803651481867,273.77349853515625,73.0531005859375,0.3113308548927307,1.0020250082015991,0.005816970951855183,0,28.149999618530273,0.8904371857643127,-0.4455162286758423,1.0020250082015991,0.04105205461382866,13.876459121704102,0.00025431238464079797,-0.43500852584838867,0.8904371857643127,0.8575462102890015,0.08796343207359314,1000,540000.0,1.0020250082015991,0.8575462102890015,1.8857415914535522,4.595521926879883,27,2012.0057373046875,2088.219264413,9.529999732971191,1,59.17661666870117
0.8852961659431458,0.9205040335655212,0.6730058789253235,0.31572073698043823,1746498456.0270205,0.0,0.21175797283649445,0,4.556534767150879,0,2.0666399002075195,10,1.0245048999786377,0.0012414222583174706,0.0009631397551856935,27,0.12917737662792206,2.444086790084839,0.003348077181726694,266.126220703125,75.15231323242188,-0.0767969936132431,1.0013622045516968,0.007058393210172653,0,57.04999923706055,0.9205040335655212,-0.23375825583934784,1.0013622045516968,0.0893588736653328,14.919281005859375,0.00029502352117560804,-0.5872554779052734,0.9205040335655212,0.8852961659431458,0.0672447681427002,1000,560000.0,1.0013622045516968,0.8852961659431458,1.9198781251907349,2.9729442596435547,28,2087.248291015625,2161.633604555,13.300000190734863,1,60.23301315307617
0.91416996717453,0.9514121413230896,0.5645781755447388,0.32369327545166016,1746498529.4413614,1.2969969986897922e-08,-0.10175661742687225,0,5.060585021972656,0,2.0796995162963867,10,1.8767729997634888,0.0006760894320905209,0.0006498481961898506,28,0.15630584955215454,2.070896863937378,0.004663501400500536,272.81536865234375,73.30965423583984,1.0411970615386963,1.0009191036224365,0.007734482642263174,0,49.599998474121094,0.9514121413230896,-0.3355148732662201,1.000918984413147,0.07427171617746353,14.201664924621582,0.0002654746640473604,0.5040502548217773,0.9514121413230896,0.91416996717453,0.05873909965157509,1000,580000.0,1.0009191036224365,0.91416996717453,1.9421892166137695,4.372946262359619,29,2160.62451171875,2232.866968574,16.149999618530273,1,59.10797119140625
0.9436168670654297,0.9829557538032532,0.4906693398952484,0.2851075530052185,1746498600.6741784,3.051757735406113e-09,0.05264401435852051,0,4.150120258331299,0,2.111816883087158,10,1.2552462816238403,-0.0025346106849610806,0.0007104272372089326,29,0.12330860644578934,2.3121464252471924,0.0037410901859402657,281.0391845703125,71.16445922851562,0.24279187619686127,1.001004695892334,0.0051998719573020935,0,42.650001525878906,0.9829557538032532,-0.2828708589076996,1.001004695892334,0.06058100238442421,14.342084884643555,0.00029806027305312455,-0.9104647636413574,0.9829557538032532,0.9436168670654297,0.04809712991118431,1000,600000.0,1.001004695892334,0.9436168670654297,2.0068511962890625,2.906745433807373,30,2231.89599609375,2308.012685214,15.5600004196167,1,56.82234573364258
0.9737222790718079,1.0150556564331055,0.44543007016181946,0.3042808771133423,1746498675.8204768,-3.051757735406113e-09,-0.04853177070617676,0,4.523522853851318,0,2.131317138671875,10,1.7584216594696045,0.00034536048769950867,0.00030688525293953717,30,0.1495320200920105,2.0348877906799316,0.0048300111666321754,266.39361572265625,75.07687377929688,0.6960877776145935,1.0004339218139648,0.005545232445001602,0,45.04999923706055,1.0150556564331055,-0.33140262961387634,1.0004339218139648,0.05488269031047821,14.37415599822998,0.00027992052491754293,0.37340259552001953,1.0150556564331055,0.9737222790718079,0.05624948814511299,1000,620000.0,1.0004339218139648,0.9737222790718079,2.0443007946014404,3.9370012283325195,31,2307.039306640625,2378.954669052,15.539999961853027,1,60.702701568603516
1.0026217699050903,1.0474175214767456,0.11986449360847473,0.3543114960193634,1746498746.7622013,1.754760781125242e-08,-0.05719274282455444,0,3.0507657527923584,0,2.1357874870300293,10,1.0253797769546509,0.001950844656676054,0.0016311954241245985,31,0.09582152962684631,3.6976189613342285,0.0014627925120294094,282.25555419921875,70.85778045654297,-0.4367945194244385,1.0023069381713867,0.007496077101677656,0,18.5,1.0474175214767456,-0.3885953724384308,1.0023069381713867,0.024729127064347267,14.249374389648438,0.0002061563282040879,-1.47275710105896,1.0474175214767456,1.0026217699050903,0.016716817393898964,1000,640000.0,1.0023069381713867,1.0026217699050903,2.0516326427459717,2.7709522247314453,32,2377.96826171875,2449.753150877,14.25,1,56.608375549316406
1.0307161808013916,1.0796539783477783,-0.017274007201194763,0.33612844347953796,1746498817.560874,-2.2888182460434336e-09,0.05478012561798096,0,2.8464653491973877,0,2.148667097091675,10,0.9965624213218689,-0.0004733772948384285,0.0012543464545160532,32,0.12861767411231995,2.6133923530578613,0.002928325207903981,282.8152160644531,70.7175521850586,0.15383023023605347,1.0017738342285156,0.007022699806839228,0,22.200000762939453,1.0796539783477783,-0.33381524682044983,1.0017738342285156,0.03618878126144409,14.079957962036133,0.00024111323000397533,-0.2043004035949707,1.0796539783477783,1.0307161808013916,0.003437276463955641,1000,660000.0,1.0017738342285156,1.0307161808013916,2.0760114192962646,2.1409549713134766,33,2448.769775390625,2520.793568288,12.319999694824219,1,56.63758087158203
1.0588287115097046,1.1113522052764893,-0.00816815160214901,0.3656655251979828,1746498888.6012654,1.525878801089675e-08,-0.0404396653175354,0,3.2762136459350586,0,2.157792806625366,10,1.1716023683547974,-0.0005035870708525181,0.0014528861502185464,33,0.14864732325077057,2.459953784942627,0.0033050256315618753,281.833251953125,70.96394348144531,-0.24718323349952698,1.0020546913146973,0.00651911273598671,0,32.349998474121094,1.1113522052764893,-0.37425491213798523,1.0020546913146973,0.04832468554377556,14.261746406555176,0.00019847154908347875,0.4297482967376709,1.1113522052764893,1.0588287115097046,-0.005580978002399206,1000,680000.0,1.0020546913146973,1.0588287115097046,2.0937883853912354,4.171021461486816,34,2519.81494140625,2593.123440278,10.149999618530273,1,56.702178955078125
