_timestamp,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Time/Rollout,Metrics/LagrangeMultiplier/Min,_runtime,Metrics/EpCost,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Value/Adv,Train/PolicyStd,Train/PolicyRatio/Min,Misc/AcceptanceStep,Value/cost,Loss/Loss_pi,Metrics/EpLen,Metrics/EpRet,Misc/H_inv_g,Loss/Loss_reward_critic/Delta,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Train/Entropy,Time/Total,Time/Update,Loss/Loss_cost_critic,Time/FPS,Time/Epoch,Value/reward,Train/LR,Train/PolicyRatio/Max,Misc/xHx,Train/StopIter,Misc/Alpha,Train/Epoch,Misc/gradient_norm,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Train/KL,TotalEnvSteps
1743313485.1117358,1.0919331312179565,0.20560449361801147,90.74417877197266,1.0919331312179565,7659.18293503,3.509999990463257,1.0009809732437134,0,1.5258788677030566e-09,0.5757455229759216,1.000981092453003,1,0.715755045413971,-0.004354842472821474,500,35.038204193115234,0.07371210306882858,-0.025868967175483704,0.0016128839924931526,0.0006936247227713466,0.839597225189209,7558.734375,8.412877082824707,0.6533125638961792,201.70018005371094,99.1570816040039,6.849833011627197,0,1.000981092453003,0.002570637036114931,10,2.7892906665802,75,0.19477170705795288,76,1.0919331312179565,-0.5231668949127197,0.22182728350162506,0.000426118349423632,1520000.0
1743313584.4516244,1.09477698802948,0.18381915986537933,90.83907318115234,1.09477698802948,7758.285849863,3.440000057220459,1.0005921125411987,0,0.0,0.5703302025794983,1.0005921125411987,1,0.5749073624610901,-0.005755497608333826,500,34.303489685058594,0.07013826817274094,-0.048102498054504395,-0.001400655135512352,0.0004186586884316057,0.830383837223053,7658.0546875,8.421653747558594,0.8050537109375,201.48951721191406,99.26074981689453,6.593202114105225,0,1.0005921125411987,0.00291177025064826,10,2.6208109855651855,76,0.23147106170654297,77,1.09477698802948,0.1517411470413208,0.17372478544712067,0.00047077942872419953,1540000.0
1743313683.5545588,1.0976616144180298,0.16122205555438995,90.59394836425781,1.0976616144180298,7857.617283154,5.019999980926514,0.9998514652252197,0,0.0,0.5641657114028931,0.9998514652252197,2,0.8013972640037537,-0.005499411839991808,500,33.312355041503906,0.08956453949213028,0.01323208212852478,0.00025608576834201813,9.107256482820958e-05,0.8161187767982483,7757.1630859375,8.436681747436523,1.0701767206192017,201.95767211914062,99.03065490722656,6.369740009307861,0,0.9998514652252197,0.00395031925290823,10,2.250082015991211,77,0.2272367924451828,78,1.0976616144180298,0.26512300968170166,0.18695686757564545,0.0003598571056500077,1560000.0
1743313782.885927,1.1008472442626953,0.2004353106021881,90.8261947631836,1.1008472442626953,7956.659419471,9.270000457763672,0.9995517134666443,0,-3.051757735406113e-09,0.5646486282348633,0.9995517134666443,1,2.2444074153900146,-0.00668279267847538,500,34.5030517578125,0.10837586224079132,0.07727546989917755,-0.001183380838483572,0.00031700049294158816,0.8199754357337952,7856.47314453125,8.409905433654785,1.8472319841384888,201.53953552246094,99.23611450195312,7.168465614318848,0,0.9995517134666443,0.005847172345966101,10,1.8494460582733154,78,0.20472659170627594,79,1.1008472442626953,0.7770552635192871,0.264232337474823,0.00042741873767226934,1580000.0
1743313881.928105,1.1042567491531372,0.21192854642868042,90.54204559326172,1.1042567491531372,8055.917019826,8.430000305175781,0.9996111989021301,0,-7.629394338515283e-10,0.5586338639259338,0.9996112585067749,1,1.5825656652450562,-0.004671207629144192,500,35.016685485839844,0.07830231636762619,-0.05459411442279816,0.002011585049331188,0.0002749379491433501,0.8124907612800598,7955.53662109375,8.42603874206543,1.0457099676132202,202.08529663085938,98.96810913085938,6.721775054931641,0,0.9996112585067749,0.0027302270755171776,10,2.7065422534942627,79,0.10264623910188675,80,1.1042567491531372,-0.8015220165252686,0.20963822305202484,0.0004491110739763826,1600000.0
1743313981.185705,1.1078516244888306,0.21939034759998322,90.7634506225586,1.1078516244888306,8156.971795867,8.100000381469727,1.000584602355957,0,-4.577636492086867e-09,0.5522700548171997,1.000584602355957,1,2.762622833251953,-0.007128348108381033,500,36.65102005004883,0.12032444030046463,0.06319667398929596,-0.002457140479236841,0.00041332008549943566,0.796825647354126,8054.796875,8.423336029052734,1.3011436462402344,201.6397247314453,99.18680572509766,7.6417999267578125,0,1.000584602355957,0.0060159191489219666,10,1.8233232498168945,80,0.2242794632911682,81,1.1078516244888306,0.25543367862701416,0.2728348970413208,0.0004292269586585462,1620000.0
1743314082.240498,1.1115895509719849,0.22690381109714508,92.58544921875,1.1115895509719849,8256.043283092,7.659999847412109,0.9995447993278503,0,4.768371253405235e-10,0.5517272353172302,0.9995447993278503,1,1.2970236539840698,-0.00682090362533927,500,36.34553527832031,0.11833467334508896,-0.057190656661987305,0.0003074444830417633,0.00032188952900469303,0.7920458316802979,8155.8642578125,8.411256790161133,1.0305098295211792,198.02621459960938,100.9967269897461,6.955498218536377,0,0.9995447993278503,0.0054396335035562515,10,1.9174753427505493,81,0.21327485144138336,82,1.1115895509719849,-0.2706338167190552,0.2156442403793335,0.0004244367592036724,1640000.0
1743314181.3120093,1.115290880203247,0.17832013964653015,90.57701873779297,1.115290880203247,8355.19081078,4.989999771118164,1.0014301538467407,0,0.0,0.5477809906005859,1.0014302730560303,1,1.0367385149002075,-0.004103380721062422,500,33.2562370300293,0.07094357162714005,-0.034991055727005005,0.002717522904276848,0.0010112434392794967,0.7812247276306152,8254.9326171875,8.432783126831055,0.719882071018219,202.0001678466797,99.00981903076172,6.250360012054443,0,1.0014302730560303,0.0031655847560614347,10,2.5135488510131836,82,0.10874070227146149,83,1.115290880203247,-0.3106277585029602,0.1806531846523285,0.0004741288139484823,1660000.0
1743314280.4595668,1.1189048290252686,0.20777709782123566,90.65445709228516,1.1189048290252686,8454.439560012,4.110000133514404,1.0005903244018555,0,-6.866454960174906e-09,0.5458495020866394,1.0005903244018555,1,1.0157978534698486,-0.004273115191608667,500,32.15016174316406,0.0658552497625351,0.0007079541683197021,-0.00016973447054624557,0.00041736618732102215,0.7779229283332825,8354.0517578125,8.403308868408203,0.9686256647109985,201.90234375,99.05778503417969,6.560642242431641,0,1.0005903244018555,0.0020091538317501545,10,3.155057668685913,83,0.1011216789484024,84,1.1189048290252686,0.24874359369277954,0.1813611388206482,0.0004429570399224758,1680000.0
1743314379.7081976,1.1223787069320679,0.18403032422065735,90.76471710205078,1.1223787069320679,8553.545067389,3.140000104904175,1.0003228187561035,0,6.103515470812226e-09,0.5366269946098328,1.0003228187561035,1,0.878358006477356,-0.005546356085687876,500,30.901517868041992,0.07993731647729874,-0.03211835026741028,-0.0012732408940792084,0.00022826733766123652,0.7620174288749695,8453.34375,8.43837833404541,0.5112525224685669,201.6065673828125,99.20311737060547,6.632148265838623,0,1.0003228187561035,0.0037735418882220984,10,2.302182912826538,84,0.22934766113758087,85,1.1223787069320679,-0.45737314224243164,0.14924278855323792,0.0004444658407010138,1700000.0
