Metrics/EpLen,Time/Total,Train/StopIter,Value/cost,Train/LR,Train/PolicyRatio/Std,TotalEnvSteps,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,_step,Value/reward,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Value/Adv,Safety/ShieldLagrangeMultiplier,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Train/PolicyRatio,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Time/FPS,Loss/Loss_reward_critic/Delta,Train/KL,Metrics/EpCost,Safety/EpCostShield,Safety/shield_adv_c,_runtime,Safety/shield_violation,Train/Entropy,Train/PolicyRatio/Min,Time/Epoch,Time/Rollout,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Time/Update,Loss/Loss_pi
1000,5704.58251953125,28,1.8662183284759521,0.0002280000044265762,0.016303839161992073,480000.0,1.0140925645828247,0,23,24,0.021361516788601875,0.8537377119064331,0.5392945408821106,0.0014855600893497467,0.8355865478515625,1746524202.2973833,0.8355865478515625,-0.0024416744709014893,1.0140925645828247,3.706517457962036,0.004823114722967148,0.8537377119064331,0.06712532043457031,100.26595306396484,0.000947409775108099,0.020818129181861877,15.199999809265137,66.1500015258789,NaN,5945.120116504,5.686329364776611,0.7994810938835144,1.0140925645828247,199.46951293945312,106.56779479980469,0.8355865478515625,0.3471764624118805,0.8537377119064331,0,92.90164184570312,-0.3067156970500946
1000,5944.20166015625,39,1.273091197013855,0.00022499999613501132,0.01668112725019455,500000.0,1.0181303024291992,0,24,25,0.016484929248690605,0.8877182602882385,0.5334946513175964,-0.5351066589355469,0.8674356937408447,1746524441.918889,0.8674356937408447,-0.028498470783233643,1.0181304216384888,2.4343104362487793,0.012875831685960293,0.8877182602882385,-1.2722070217132568,83.4886703491211,0.008052716962993145,0.020112527534365654,14.539999961853027,23.799999237060547,NaN,6137.776272926,3.7981202602386475,0.7882806062698364,1.0181303024291992,239.553466796875,108.11717224121094,0.8674356937408447,0.3625994920730591,0.8877182602882385,0,131.43624877929688,-0.33521416783332825
1000,6136.85986328125,26,1.0383177995681763,0.00022200000239536166,0.01682414673268795,520000.0,1.0138391256332397,0,25,26,0.01705765910446644,0.9218999147415161,0.524188220500946,0.1688143014907837,0.9001333117485046,1746524634.57511,0.9001333117485046,0.08443447947502136,1.0138392448425293,5.009782791137695,0.008847853168845177,0.9218999147415161,2.575472354888916,103.84576416015625,-0.004027978517115116,0.020169854164123535,19.190000534057617,59.0,NaN,6347.90806718,3.76863431930542,0.7707526087760925,1.0138391256332397,192.5933074951172,105.51948547363281,0.9001333117485046,0.40578800439834595,0.9218999147415161,0,87.07376861572266,-0.2507796883583069
1000,6346.990234375,30,1.5661855936050415,0.00021899999410379678,0.01723654195666313,540000.0,1.0221059322357178,0,26,27,0.049787748605012894,0.9562004804611206,0.5118476152420044,0.15640242397785187,0.9311270713806152,1746524844.706874,0.9311270713806152,-0.2120077908039093,1.0221059322357178,3.0200932025909424,0.004975554998964071,0.9562004804611206,-1.989689588546753,95.20743560791016,-0.0038722981698811054,0.02095693349838257,18.75,16.399999618530273,NaN,6559.130434677,5.781339645385742,0.7462775707244873,1.0221059322357178,210.067626953125,109.95513916015625,0.9311270713806152,0.38902729749679565,0.9562004804611206,0,100.11244201660156,-0.4627874791622162
1000,6558.18994140625,31,0.9225496053695679,0.00021600000036414713,0.017642278224229813,560000.0,1.0211286544799805,0,27,28,0.039183955639600754,0.9901419878005981,0.5046973824501038,0.12225984036922455,0.961005449295044,1746525055.9293272,0.961005449295044,0.13622868061065674,1.02112877368927,1.8745923042297363,0.004187543876469135,0.9901419878005981,-1.145500898361206,94.72592163085938,-0.000788011122494936,0.020181655883789062,15.390000343322754,22.5,NaN,6743.196553171,3.675884485244751,0.7315183281898499,1.0211286544799805,211.1354522705078,106.91423034667969,0.961005449295044,0.35491862893104553,0.9901419878005981,0,104.22114562988281,-0.32655879855155945
1000,6742.28173828125,23,0.9072076082229614,0.00021300000662449747,0.016997162252664566,580000.0,1.0128899812698364,0,28,29,0.027261728420853615,1.0238032341003418,0.4993022382259369,0.30112820863723755,0.9919578433036804,1746525239.9954517,0.9919578433036804,0.10662809014320374,1.0128899812698364,5.3804216384887695,0.005197317339479923,1.0238032341003418,3.505829334259033,108.69248962402344,0.001009773463010788,0.020419027656316757,15.619999885559082,57.599998474121094,NaN,6960.508171004,3.4371426105499268,0.7209872007369995,1.0128899812698364,184.00535583496094,107.05166625976562,0.9919578433036804,0.3034285306930542,1.0238032341003418,0,76.95364379882812,-0.2199307084083557
1000,6959.59326171875,33,0.8897098898887634,0.0002099999983329326,0.01684531196951866,600000.0,1.016908884048462,0,29,30,0.024535994976758957,1.057227611541748,0.4972509741783142,0.10254111140966415,1.0215911865234375,1746525457.3070261,1.0215911865234375,-0.0823768675327301,1.016908884048462,2.413400888442993,0.00560097536072135,1.057227611541748,-2.9670207500457764,92.05950927734375,0.00040365802124142647,0.020088231191039085,15.670000076293945,19.5,NaN,7160.580619001,3.067812204360962,0.7163000106811523,1.016908884048462,217.2507781982422,105.78689575195312,1.0215911865234375,0.27612340450286865,1.057227611541748,0,111.46383666992188,-0.3023075759410858
1000,7159.6611328125,29,0.5970218777656555,0.00020700000459328294,0.016879530623555183,620000.0,1.0171629190444946,0,30,31,0.0046188607811927795,1.089522361755371,0.48912858963012695,-0.09373420476913452,1.0506137609481812,1746525657.3795066,1.0506137609481812,0.024100005626678467,1.0171630382537842,2.1746432781219482,0.007082776632159948,1.089522361755371,-0.23875761032104492,99.99659729003906,0.0014818012714385986,0.020719271153211594,9.869999885559082,27.950000762939453,NaN,7374.500803655,2.789348602294922,0.6996912956237793,1.0171629190444946,200.00680541992188,103.12605285644531,1.0506137609481812,0.28409916162490845,1.089522361755371,0,96.8807144165039,-0.27820757031440735
1000,7373.580078125,33,0.6940762400627136,0.00020399999630171806,0.018055405467748642,640000.0,1.0258725881576538,0,31,32,0.05040118843317032,1.120896339416504,0.4775725305080414,-0.06485728919506073,1.077846646308899,1746525871.2995677,1.077846646308899,-0.09678769111633301,1.0258725881576538,1.5040299892425537,0.014296416193246841,1.120896339416504,-0.6706132888793945,93.5220718383789,0.007213639561086893,0.02044280245900154,10.390000343322754,10.300000190734863,NaN,7570.889163326,3.2313132286071777,0.6754053831100464,1.0258725881576538,213.853271484375,103.696044921875,1.077846646308899,0.23514339327812195,1.120896339416504,0,110.15717315673828,-0.37499526143074036
1000,7569.95654296875,28,0.5157071948051453,0.0002010000025620684,0.017016679048538208,660000.0,1.0178245306015015,0,32,33,0.007512396201491356,1.1517658233642578,0.47025948762893677,0.15451134741306305,1.1047389507293701,1746526067.6881127,1.1047389507293701,0.13956333696842194,1.0178245306015015,1.5454728603363037,0.008156863041222095,1.1517658233642578,0.04144287109375,101.88131713867188,-0.006139553152024746,0.021152138710021973,12.25,28.049999237060547,NaN,7762.201602751,2.0394251346588135,0.66023850440979,1.0178245306015015,196.30685424804688,103.28181457519531,1.1047389507293701,0.10903006792068481,1.1517658233642578,0,93.02498626708984,-0.23543192446231842
1000,7761.2705078125,25,0.7588938474655151,0.00019799999427050352,0.01725817285478115,680000.0,1.0168861150741577,0,33,34,0.018701162189245224,1.1812405586242676,0.46554651856422424,0.06707867980003357,1.1307406425476074,1746526259.000505,1.1307406425476074,-0.017094895243644714,1.0168862342834473,2.916874408721924,0.0061002760194242,1.1812405586242676,1.3714015483856201,104.58319091796875,-0.0020565870217978954,0.020698800683021545,6.900000095367432,19.649999618530273,NaN,7968.060905264,2.4523513317108154,0.6497758030891418,1.0168861150741577,191.23532104492188,106.94581604003906,1.1307406425476074,0.10588271170854568,1.1812405586242676,0,84.2894515991211,-0.25252681970596313
1000,7967.00146484375,29,0.7579741477966309,0.00019500000053085387,0.01762367971241474,700000.0,1.014027714729309,0,34,35,0.04237990826368332,1.209460735321045,0.470821738243103,-0.026104643940925598,1.1589242219924927,1746526464.8589625,1.1589242219924927,0.20641430839896202,1.014027714729309,2.4797890186309814,0.005224375985562801,1.209460735321045,-0.4370853900909424,97.25071716308594,-0.0008759000338613987,0.020007118582725525,6.909999847412109,66.75,NaN,8126.944801648,3.2505269050598145,0.6610713601112366,1.014027714729309,205.6540069580078,107.79276275634766,1.1589242219924927,0.10654293745756149,1.209460735321045,0,97.86119842529297,-0.046112511307001114
1000,8126.03369140625,15,0.7604571580886841,0.00019200000679120421,0.015812212601304054,720000.0,1.0059603452682495,0,35,36,-0.0015055828262120485,1.2376899719238281,0.47257518768310547,0.20341163873672485,1.1886943578720093,1746526623.7435644,1.1886943578720093,-0.056579310446977615,1.0059603452682495,5.631553649902344,0.004862912930548191,1.2376899719238281,3.1517646312713623,125.93603515625,-0.0003614630550146103,0.02280242368578911,13.140000343322754,61.25,NaN,8325.638576218,2.4081408977508545,0.6649264693260193,1.0059603452682495,158.81077575683594,108.93854522705078,1.1886943578720093,0.059688642621040344,1.2376899719238281,0,49.87218475341797,-0.10269182175397873
1000,8324.71484375,27,0.8614957928657532,0.00018899999849963933,0.016298798844218254,740000.0,1.0113056898117065,0,36,37,0.03938048705458641,1.26589834690094,0.47555091977119446,0.13137632608413696,1.2181594371795654,1746526822.437455,1.2181594371795654,-0.10314515978097916,1.0113056898117065,3.1122522354125977,0.003890407271683216,1.26589834690094,-2.519301414489746,100.69305419921875,-0.000972505658864975,0.020439427345991135,12.920000076293945,32.70000076293945,NaN,8535.263583769,2.765244960784912,0.6709961891174316,1.0113056898117065,198.62344360351562,107.84649658203125,1.2181594371795654,0.09563872963190079,1.26589834690094,0,90.77689361572266,-0.20583698153495789
1000,8534.3291015625,30,0.5762872099876404,0.00018600000475998968,0.016561629250645638,760000.0,1.0157161951065063,0,37,38,0.025520367547869682,1.2938458919525146,0.4700040817260742,-0.03112645633518696,1.246738076210022,1746527032.0624146,1.246738076210022,-0.06417050957679749,1.0157161951065063,1.9687342643737793,0.003752649761736393,1.2938458919525146,-1.1435179710388184,95.4448471069336,-0.00013775750994682312,0.020675964653491974,11.510000228881836,23.549999237060547,NaN,8713.905823013,2.9864683151245117,0.6596314311027527,1.0157161951065063,209.54510498046875,109.3437728881836,1.246738076210022,0.17228004336357117,1.2938458919525146,0,100.2012939453125,-0.27000749111175537
1000,8712.9736328125,22,0.6500576734542847,0.0001829999964684248,0.016204319894313812,780000.0,1.014012336730957,0,38,39,0.026357140392065048,1.321953535079956,0.46147391200065613,-0.01330874115228653,1.275002360343933,1746527210.704723,1.275002360343933,0.012384355068206787,1.014012336730957,2.955134391784668,0.0037546681705862284,1.321953535079956,0.9864001274108887,112.00465393066406,2.018408849835396e-06,0.020119348540902138,13.65999984741211,30.450000762939453,NaN,8948.677167961,2.575683116912842,0.6404529809951782,1.014012336730957,178.5640106201172,104.09101867675781,1.275002360343933,0.2082904428243637,1.321953535079956,0,74.47294616699219,-0.2576231360435486
1000,8947.740234375,38,0.5618195533752441,0.00018000000272877514,0.0171346552670002,800000.0,1.0223506689071655,0,39,40,0.045522209256887436,1.3500620126724243,0.4555855095386505,0.06973868608474731,1.3008829355239868,1746527445.4760492,1.3008829355239868,-0.058649927377700806,1.0223506689071655,1.2339740991592407,0.0034275471698492765,1.3500620126724243,-1.7211602926254272,85.21907806396484,-0.00032712100073695183,0.02026049979031086,12.8100004196167,1.9500000476837158,NaN,9177.985332245,2.340012788772583,0.6262384653091431,1.0223506689071655,234.68923950195312,107.36785125732422,1.3008829355239868,0.25156405568122864,1.3500620126724243,0,127.32134246826172,-0.3162730634212494
