_timestamp,Safety/shield_violation,Loss/Loss_pi,_step,Train/LR,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/EpCost,Safety/shield_adv_c,Train/StopIter,Loss/Loss_reward_critic/Delta,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,_runtime,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Time/Total,Train/PolicyRatio,Safety/EpCostShield,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Time/Rollout,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Metrics/EpLen,Train/PolicyStd,Time/Update,Metrics/EpRet,Train/PolicyRatio/Min,Train/KL,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Std,TotalEnvSteps,Train/Entropy,Metrics/LagrangeMultiplier,Value/reward,Value/Adv
1746567855.9480305,8.047876358032227,-0.28709933161735535,11,0.00026699999580159783,10.782149314880371,0.021575257182121277,46.33000183105469,NaN,40,-0.00023229047656059265,188.58847045898438,0,2308.592915789,1.0083409547805786,0.37934768199920654,2114.4130859375,1.0083409547805786,76.5999984741211,106.05101776123047,-1.2121315002441406,0.389213889837265,0.37934768199920654,10,92.09677124023438,0.389213889837265,0,-0.021705657243728638,1000,0.7299986481666565,96.49163818359375,6.044747352600098,1.0083409547805786,0.01837928034365177,3.900505542755127,0.37934768199920654,0.01416162122040987,220000.0,1.1041358709335327,0.389213889837265,0.46592411398887634,-0.1362040638923645
1746568048.8713462,8.64469051361084,-0.15407507121562958,12,0.0002640000020619482,16.70785903930664,0.02556358091533184,53.61000061035156,NaN,40,0.003988323733210564,192.86444091796875,0,2498.844898492,1.0039775371551514,0.41449928283691406,2307.341064453125,1.0039775371551514,127.80000305175781,103.69978332519531,5.9257097244262695,0.42592909932136536,0.41449928283691406,11,95.52574920654297,0.42592909932136536,0,0.13302426040172577,1000,0.7231014370918274,97.33859252929688,6.548518180847168,1.0039775371551514,0.017467565834522247,4.096918106079102,0.41449928283691406,0.013866211287677288,240000.0,1.094675064086914,0.42592909932136536,0.5237639546394348,-0.0477023720741272
1746568239.1233113,8.806341171264648,-0.2774217426776886,13,0.0002610000083222985,12.282328605651855,0.024697864428162575,47.849998474121094,NaN,40,-0.0008657164871692657,190.1276092529297,0,2688.702308233,1.0063366889953613,0.44962114095687866,2497.529052734375,1.0063365697860718,87.80000305175781,105.1925048828125,-4.425530433654785,0.46273890137672424,0.44962114095687866,12,93.6473617553711,0.46273890137672424,0,-0.12334667146205902,1000,0.7087265253067017,96.48018646240234,7.022550106048584,1.0063366889953613,0.01821192353963852,4.258231163024902,0.44962114095687866,0.01399251352995634,260000.0,1.0746139287948608,0.46273890137672424,0.560818076133728,0.08636509627103806
1746568428.9806619,8.67308521270752,-0.3202574849128723,14,0.0002579999854788184,10.443927764892578,0.025207670405507088,43.68000030517578,NaN,40,0.0005098059773445129,189.77597045898438,0,2879.972534558,1.0102384090423584,0.48438799381256104,2687.43115234375,1.0102384090423584,74.69999694824219,105.38742065429688,-1.8384008407592773,0.49946102499961853,0.48438799381256104,13,92.8263168334961,0.49946102499961853,0,-0.042835742235183716,1000,0.6930312514305115,96.94959259033203,7.458436489105225,1.0102384090423584,0.017539028078317642,4.185323238372803,0.48438799381256104,0.014707667753100395,280000.0,1.0522321462631226,0.49946102499961853,0.6157306432723999,0.05942581593990326
1746568620.2509847,9.209982872009277,-0.2096720188856125,15,0.00025499999173916876,13.019278526306152,0.017731571570038795,49.75,NaN,40,-0.007476098835468292,191.2111053466797,0,3068.434633996,1.0050946474075317,0.5196841359138489,2878.7216796875,1.0050946474075317,112.5999984741211,104.59644317626953,2.575350761413574,0.5363427400588989,0.5196841359138489,14,94.58162689208984,0.5363427400588989,0,0.11058546602725983,1000,0.6835836172103882,96.6294174194336,7.451949596405029,1.0050946474075317,0.019522296264767647,4.220486164093018,0.5196841359138489,0.014368386007845402,300000.0,1.0385226011276245,0.5363427400588989,0.6262854337692261,0.11584174633026123
1746568808.7130547,8.3307466506958,-0.3868119716644287,16,0.0002519999979995191,8.872332572937012,0.02910546399652958,48.52000045776367,NaN,40,0.011373892426490784,188.37222290039062,0,3261.225640398,1.0122392177581787,0.5539520978927612,3067.153076171875,1.0122392177581787,54.400001525878906,106.17276763916016,-4.146945953369141,0.5733045935630798,0.5539520978927612,15,91.45831298828125,0.5733045935630798,0,-0.17713995277881622,1000,0.6632139086723328,96.91385650634766,8.221718788146973,1.0122392177581787,0.018663663417100906,3.971428155899048,0.5539520978927612,0.014906694181263447,320000.0,1.0082498788833618,0.5733045935630798,0.7002566456794739,-0.1619952768087387
1746569001.5040622,7.917117118835449,-0.23154456913471222,17,0.00024900000425986946,9.959151268005371,0.029855411499738693,42.20000076293945,NaN,40,0.0007499475032091141,192.73338317871094,0,3409.506635243,1.0099048614501953,0.5883293747901917,3259.975341796875,1.0099047422409058,88.30000305175781,103.77029418945312,1.0868186950683594,0.6100505590438843,0.5883293747901917,16,95.71529388427734,0.6100505590438843,0,0.1552674025297165,1000,0.6484522223472595,97.01801300048828,8.440670013427734,1.0099048614501953,0.020344438031315804,3.95153546333313,0.5883293747901917,0.015395079739391804,340000.0,0.9857450127601624,0.6100505590438843,0.6960833668708801,0.13580265641212463
1746569149.7850418,8.255541801452637,0.10448581725358963,18,0.0002460000105202198,19.197189331054688,0.027196252718567848,51.5,NaN,21,-0.002659158781170845,148.22169494628906,0,3590.077514085,0.9997968673706055,0.6239871382713318,3408.25830078125,0.9997968673706055,169.3000030517578,134.93301391601562,9.238038063049316,0.6470134258270264,0.6239871382713318,17,97.40299987792969,0.6470134258270264,0,0.33603038638830185,1000,0.6503334641456604,50.818626403808594,8.40866470336914,0.9997968673706055,0.020547224208712578,3.796189785003662,0.6239871382713318,0.01514969952404499,360000.0,0.9886549115180969,0.6470134258270264,0.7460044622421265,0.18334506452083588
1746569330.3559608,8.460222244262695,-0.3540658950805664,19,0.00024300000222865492,11.022831916809082,0.030002525076270103,50.95000076293945,NaN,37,0.0028062723577022552,180.4981689453125,0,3758.122333837,1.010195016860962,0.6587183475494385,3588.815185546875,1.010195016860962,62.04999923706055,110.80445098876953,-8.174357414245605,0.6841294765472412,0.6587183475494385,18,91.09614562988281,0.6841294765472412,0,-0.45855171233415604,1000,0.6397534012794495,89.40196228027344,8.481369972229004,1.010195016860962,0.020687973126769066,4.034675598144531,0.6587183475494385,0.014406292699277401,380000.0,0.9722427129745483,0.6841294765472412,0.7346747517585754,-0.20179349184036255
1746569498.4007077,9.492212295532227,-0.37644943594932556,20,0.00023999999393709004,11.791086196899414,0.03389114886522293,44.5,NaN,31,0.0038886237889528275,167.96876525878906,0,3938.867217472,1.0118454694747925,0.6929136514663696,3756.854736328125,1.0118454694747925,71.1500015258789,119.06975555419922,0.768254280090332,0.7210817337036133,0.6929136514663696,19,92.47318267822266,0.7210817337036133,0,-0.022383540868759155,1000,0.6199816465377808,75.49552154541016,9.126484870910645,1.0118454694747925,0.021320758387446404,4.392247676849365,0.6929136514663696,0.015499969013035297,400000.0,0.9408355951309204,0.7210817337036133,0.8161859512329102,0.13978776335716248
1746569679.1456065,9.411548614501953,-0.3335641920566559,21,0.00023700000019744039,10.479872703552246,0.030880078673362732,48.209999084472656,NaN,35,-0.003011070191860199,180.67642211914062,0,4090.962108031,1.0105855464935303,0.7269600629806519,3937.606201171875,1.0105856657028198,82.3499984741211,110.69512939453125,-1.311213493347168,0.7580633163452148,0.7269600629806519,20,93.96805572509766,0.7580633163452148,0,0.04288524389266968,1000,0.6024961471557617,86.70830535888672,9.055901527404785,1.0105855464935303,0.021165013313293457,4.45524787902832,0.7269600629806519,0.015302016399800777,420000.0,0.9122174382209778,0.7580633163452148,0.7990832328796387,0.16282865405082703
1746569831.2404742,8.366639137268066,-0.19713672995567322,22,0.00023400000645779073,11.542768478393555,0.02730543538928032,49.58000183105469,NaN,23,-0.0035746432840824127,152.03485107421875,0,4266.301014808,1.0044054985046387,0.7611919641494751,4089.709228515625,1.0044054985046387,94.3499984741211,131.54879760742188,1.0628957748413086,0.7951263189315796,0.7611919641494751,21,95.77849578857422,0.7951263189315796,0,0.13642746210098267,1000,0.5957114696502686,56.25627136230469,8.806474685668945,1.0044054985046387,0.02008114755153656,4.228354454040527,0.7611919641494751,0.013977541588246822,440000.0,0.9009148478507996,0.7951263189315796,0.8062048554420471,0.08336048573255539
1746570006.579373,8.51829719543457,-0.3203091025352478,23,0.00023099999816622585,10.892524719238281,0.032560378313064575,41.310001373291016,NaN,34,0.005254942923784256,175.26815795898438,0,4431.910498984,1.0099358558654785,0.7950304746627808,4265.03759765625,1.009935975074768,73.80000305175781,114.11085510253906,-0.6502437591552734,0.8318453431129456,0.7950304746627808,22,93.3042984008789,0.8318453431129456,0,-0.12317237257957458,1000,0.5852603912353516,81.9637680053711,9.295190811157227,1.0099358558654785,0.02052273228764534,4.360785484313965,0.7950304746627808,0.01593910902738571,460000.0,0.8832070231437683,0.8318453431129456,0.9360030293464661,0.05413605272769928
1746570172.1888506,8.235320091247559,-0.32823532819747925,24,0.0002280000044265762,9.50706958770752,0.02752263844013214,41.95000076293945,NaN,29,-0.005037739872932434,165.5271759033203,0,4610.453006259,1.011008858680725,0.8283419013023376,4430.6376953125,1.011008858680725,67.5999984741211,120.82608795166016,-1.3854551315307617,0.8682972192764282,0.8283419013023376,23,94.51678466796875,0.8682972192764282,0,-0.007926225662231445,1000,0.5750089287757874,71.01032257080078,9.145565032958984,1.011008858680725,0.024236444383859634,4.325887680053711,0.8283419013023376,0.015469195321202278,480000.0,0.8655434250831604,0.8682972192764282,0.8298243880271912,0.042187996208667755
1746570350.7313802,7.6482343673706055,-0.3805834650993347,25,0.00022499999613501132,8.09451961517334,0.022187814116477966,39.2599983215332,NaN,35,-0.005334824323654175,178.4823455810547,0,4769.811725482,1.0128623247146606,0.8606681227684021,4609.19970703125,1.0128623247146606,51.45000076293945,112.05590057373047,-1.4125499725341797,0.9043653011322021,0.8606681227684021,24,92.09444427490234,0.9043653011322021,0,-0.05234813690185547,1000,0.5606808662414551,86.38782501220703,8.958686828613281,1.0128623247146606,0.021173344925045967,4.110926628112793,0.8606681227684021,0.015817323699593544,500000.0,0.8402871489524841,0.9043653011322021,0.893696665763855,0.05769488960504532
1746570510.0901492,8.008331298828125,-0.1656905561685562,26,0.00022200000239536166,12.358725547790527,0.029448071494698524,37.47999954223633,NaN,26,0.007260257378220558,159.30055236816406,0,4945.120567449,1.0074039697647095,0.8934192061424255,4768.56298828125,1.0074039697647095,93.5999984741211,125.54884338378906,4.2642059326171875,0.939993143081665,0.8934192061424255,25,95.30950927734375,0.939993143081665,0,0.2148929089307785,1000,0.5532705783843994,63.99098205566406,8.80760383605957,1.0074039697647095,0.020236454904079437,4.712820529937744,0.8934192061424255,0.01567467302083969,520000.0,0.8270128965377808,0.939993143081665,0.842824399471283,0.052650805562734604
1746570685.399112,7.8363423347473145,-0.26579609513282776,27,0.00021899999410379678,9.587299346923828,0.026848342269659042,36.16999816894531,NaN,33,-0.002599729225039482,175.25453186035156,0,5107.706909831,1.006588339805603,0.9260435700416565,4943.873046875,1.0065882205963135,76.1500015258789,114.1197280883789,-2.771426200866699,0.9751554727554321,0.9260435700416565,26,93.61217498779297,0.9751554727554321,0,-0.10010553896427155,1000,0.5482168793678284,81.64230346679688,9.252538681030273,1.006588339805603,0.020360630005598068,4.280090808868408,0.9260435700416565,0.01504433248192072,540000.0,0.8178219795227051,0.9751554727554321,0.9735575914382935,0.08155930042266846
1746570847.9853535,7.590592384338379,-0.3673487901687622,28,0.00021600000036414713,8.717957496643066,0.026688603684306145,32.959999084472656,NaN,28,-0.00015973858535289764,162.52967834472656,0,5266.269737073,1.0121077299118042,0.9577966928482056,5106.45654296875,1.0121077299118042,52.54999923706055,123.05445861816406,-0.8693418502807617,1.0097068548202515,0.9577966928482056,27,93.36466217041016,1.0097068548202515,0,-0.10155269503593445,1000,0.5364007353782654,69.16494750976562,9.05483627319336,1.0121077299118042,0.0205847080796957,4.320844650268555,0.9577966928482056,0.01562732644379139,560000.0,0.796009361743927,1.0097068548202515,0.9902897477149963,0.0871487557888031
1746571006.5481265,6.813259601593018,-0.08945069462060928,29,0.00021300000662449747,9.887042045593262,0.029744302853941917,32.619998931884766,NaN,26,0.0030556991696357727,158.50421142578125,0,5431.774278624,1.0078619718551636,0.9900043606758118,5265.01806640625,1.0078619718551636,91.19999694824219,126.17961120605469,1.1690845489501953,1.0436972379684448,0.9900043606758118,28,94.2276611328125,1.0436972379684448,0,0.2778980955481529,1000,0.533026933670044,64.2764892578125,9.648138999938965,1.0078619718551636,0.0202578566968441,3.765929698944092,0.9900043606758118,0.01552456896752119,580000.0,0.7897332906723022,1.0436972379684448,0.9994171857833862,0.5283163785934448
1746571172.0526643,7.064442157745361,-0.2913266718387604,30,0.0002099999983329326,7.802459239959717,0.026502834632992744,32.29999923706055,NaN,29,-0.003241468220949173,165.44578552246094,0,5580.053169448,1.007497787475586,1.0215895175933838,5430.5244140625,1.007497787475586,58.45000076293945,120.8855209350586,-2.084582805633545,1.0771719217300415,1.0215895175933838,29,94.15621948242188,1.0771719217300415,0,-0.2018759772181511,1000,0.5240821242332458,71.28950500488281,9.93995475769043,1.007497787475586,0.025523150339722633,4.083025932312012,1.0215895175933838,0.014989783987402916,600000.0,0.7728068232536316,1.0771719217300415,1.0744404792785645,-0.11765886098146439
1746571320.3315551,6.7351250648498535,-0.22999951243400574,31,0.00020700000459328294,9.379335403442383,0.032625626772642136,30.75,NaN,23,0.006122792139649391,148.1764678955078,0,5751.643565682,1.005494236946106,1.0528517961502075,5578.7578125,1.005494236946106,65.1500015258789,134.9741973876953,1.576876163482666,1.110087275505066,1.0528517961502075,30,92.09524536132812,1.110087275505066,0,0.06132715940475464,1000,0.517440676689148,56.08115768432617,10.238594055175781,1.005494236946106,0.02017989382147789,3.5993573665618896,1.0528517961502075,0.015527883544564247,620000.0,0.7600091099739075,1.110087275505066,0.941520631313324,0.2081557661294937
1746571491.9218829,6.758290767669678,-0.2198846936225891,32,0.00020399999630171806,8.241135597229004,0.027024948969483376,28.670000076293945,NaN,32,-0.00560067780315876,171.52708435058594,0,5899.886049272,1.0068515539169312,1.0839089155197144,5750.390625,1.0068514347076416,67.4000015258789,116.59966278076172,-1.138199806213379,1.1423635482788086,1.0839089155197144,31,93.00434875488281,1.1423635482788086,0,0.010114818811416626,1000,0.5134060382843018,78.5226058959961,10.114361763000488,1.0068515539169312,0.020369775593280792,3.6427180767059326,1.0839089155197144,0.015211055055260658,640000.0,0.7521049380302429,1.1423635482788086,0.9628880620002747,-0.14188529551029205
1746571640.1644278,6.373129844665527,-0.24946624040603638,33,0.0002010000025620684,8.882332801818848,0.035240788012742996,28.549999237060547,NaN,22,0.00821583904325962,148.18673706054688,0,6047.579186705,1.006913661956787,1.1144624948501587,5898.63818359375,1.006913661956787,57.849998474121094,134.96484375,0.6411972045898438,1.1740657091140747,1.1144624948501587,32,93.83281707763672,1.1740657091140747,0,-0.029581546783447266,1000,0.5043745040893555,54.35385513305664,10.081888198852539,1.006913661956787,0.020069075748324394,3.2346930503845215,1.1144624948501587,0.015036576427519321,660000.0,0.7343488931655884,1.1740657091140747,1.0009253025054932,-0.3084644675254822
1746571787.8575425,6.963409423828125,-0.2535260021686554,34,0.00019799999427050352,9.832682609558105,0.02779325656592846,27.43000030517578,NaN,22,-0.007447531446814537,147.63307189941406,0,6208.200222576,1.0038021802902222,1.1447064876556396,6046.3271484375,1.0038021802902222,61.650001525878906,135.47100830078125,0.9503498077392578,1.2051790952682495,1.1447064876556396,33,93.61466979980469,1.2051790952682495,0,-0.0040597617626190186,1000,0.5016111135482788,54.0183219909668,10.036004066467285,1.0038021802902222,0.021300114691257477,3.7021265029907227,1.1447064876556396,0.01457260549068451,680000.0,0.7288602590560913,1.2051790952682495,1.0592172145843506,0.06650809198617935
1746571948.4786224,7.902496814727783,-0.3571861982345581,35,0.00019500000053085387,8.578385353088379,0.026830876246094704,28.459999084472656,NaN,27,-0.0009623803198337555,160.56214904785156,0,6375.218595632,1.0084630250930786,1.1746267080307007,6206.94873046875,1.0084630250930786,60.099998474121094,124.5623550415039,-1.2542972564697266,1.2358477115631104,1.1746267080307007,34,94.11746978759766,1.2358477115631104,0,-0.10366019606590271,1000,0.4922645688056946,66.44461822509766,10.039946556091309,1.0084630250930786,0.020831942558288574,3.8691930770874023,1.1746267080307007,0.015726180747151375,700000.0,0.7099407911300659,1.2358477115631104,1.069366455078125,-0.02996155619621277
1746572115.497003,6.544196128845215,-0.2799648642539978,36,0.00019200000679120421,7.927201271057129,0.03381313383579254,27.75,NaN,30,0.006982257589697838,166.8957061767578,0,6527.890133687,1.0081064701080322,1.204106092453003,6373.90380859375,1.0081064701080322,55.70000076293945,119.83531951904297,-0.65118408203125,1.266072392463684,1.204106092453003,35,93.13206481933594,1.266072392463684,0,0.0772213339805603,1000,0.4853435754776001,73.76355743408203,10.109670639038086,1.0081064701080322,0.020415492355823517,3.366443395614624,1.204106092453003,0.015531818382441998,720000.0,0.6957255601882935,1.266072392463684,1.0245872735977173,-0.01244199275970459
1746572268.1685655,6.9098968505859375,-0.3652222454547882,37,0.00018899999849963933,7.886580944061279,0.03289669752120972,26.799999237060547,NaN,24,-0.0009164363145828247,152.61195373535156,0,6664.059950465,1.0121166706085205,1.2328686714172363,6526.63916015625,1.0121166706085205,46.900001525878906,131.05133056640625,-0.04062032699584961,1.2958345413208008,1.2328686714172363,36,94.01144409179688,1.2958345413208008,0,-0.0852573812007904,1000,0.47377973794937134,58.600460052490234,10.318708419799805,1.0121166706085205,0.02124442160129547,3.329404592514038,1.2328686714172363,0.016065368428826332,740000.0,0.671473503112793,1.2958345413208008,1.0136059522628784,-0.08988387137651443
1746572404.3383112,6.685931205749512,-0.2878223657608032,38,0.00018600000475998968,9.387920379638672,0.03140375390648842,27.290000915527344,NaN,18,-0.0014929436147212982,136.0891876220703,0,6803.195918978,1.0059778690338135,1.2612502574920654,6662.78662109375,1.0059778690338135,53.650001525878906,146.9624481201172,1.5013394355773926,1.32522714138031,1.2612502574920654,37,92.42720031738281,1.32522714138031,0,0.07739987969398499,1000,0.46903568506240845,43.661895751953125,10.262907981872559,1.0059778690338135,0.020051579922437668,3.450559377670288,1.2612502574920654,0.01467327680438757,760000.0,0.661345362663269,1.32522714138031,1.0071355104446411,-0.1284494400024414
1746572543.4743803,6.657283782958984,-0.2428436279296875,39,0.0001829999964684248,9.751097679138184,0.03228890895843506,26.5,NaN,19,0.00088515505194664,139.07728576660156,0,6942.7380244,1.0064797401428223,1.289600133895874,6801.9453125,1.0064796209335327,61.70000076293945,143.804931640625,0.3631772994995117,1.3542348146438599,1.289600133895874,38,92.6958236694336,1.3542348146438599,0,0.04497873783111572,1000,0.4644075930118561,46.38139343261719,10.501770973205566,1.0064797401428223,0.02026933804154396,3.3552727699279785,1.289600133895874,0.014908220618963242,780000.0,0.651507556438446,1.3542348146438599,1.1137218475341797,0.36847856640815735
1746572683.0164666,6.876079082489014,-0.2427336722612381,40,0.00018000000272877514,10.998363494873047,0.04275939241051674,27.270000457763672,NaN,19,0.01047048345208168,139.47901916503906,0,7082.016089126,1.00701105594635,1.3180434703826904,6941.49072265625,1.00701105594635,64.75,143.39073181152344,1.2472658157348633,1.3829654455184937,1.3180434703826904,39,92.92830657958984,1.3829654455184937,0,0.00010995566844940186,1000,0.4604451358318329,46.5506591796875,11.050512313842773,1.00701105594635,0.020636387169361115,3.332646369934082,1.3180434703826904,0.014701459556818008,800000.0,0.6428800225257874,1.3829654455184937,1.1110010147094727,0.1527465581893921
1746572822.2946405,7.111608028411865,-0.013414127752184868,41,0.00017699999443721026,14.100845336914062,0.04803542420268059,33.099998474121094,NaN,18,0.005276031792163849,139.22293090820312,0,7230.199320757,1.0014432668685913,1.3478567600250244,7080.76806640625,1.0014433860778809,101.5999984741211,143.6544952392578,3.1024818420410156,1.4119067192077637,1.3478567600250244,40,94.94390869140625,1.4119067192077637,0,0.22931954450905323,1000,0.45927196741104126,44.27896499633789,10.940698623657227,1.0014432668685913,0.020330414175987244,3.6577820777893066,1.3478567600250244,0.014981173910200596,820000.0,0.640407145023346,1.4119067192077637,1.0232709646224976,-0.28474634885787964
