TotalEnvSteps,Misc/AcceptanceStep,Safety/shield_adv_c,Train/PolicyRatio/Min,_runtime,Metrics/LagrangeMultiplier,Misc/xHx,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Train/Epoch,_step,Metrics/EpLen,Loss/Loss_pi,Safety/shield_violation,Train/PolicyRatio/Max,Train/StopIter,Train/PolicyStd,Metrics/EpCost,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Value/cost,Safety/ShieldLagrangeMultiplier,Time/Epoch,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Misc/H_inv_g,Metrics/LagrangeMultiplier/Std,Value/reward,Time/Total,Train/PolicyRatio,Train/LR,Value/Adv,Time/Rollout,Loss/Loss_reward_critic,Train/Entropy,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,Time/Update,Loss/Loss_cost_critic/Delta,Train/KL,Misc/Alpha,Misc/gradient_norm,_timestamp
220000.0,1,0.28781941533088684,1.001436710357666,1707.47936914,0.38540416955947876,0.0053222388960421085,0.38540416955947876,3.127002239227295,10,11,1000,-0.28781044483184814,11.357654571533203,1.001436710357666,10,1.2774747610092163,42.61000061035156,15.342926025390625,0.005163511261343956,4.466372489929199,0.3760232627391815,144.38327026367188,163.0,0.3760232627391815,0.15797020494937897,0,0.3012468218803406,1568.91259765625,1.001436710357666,0,6.103515470812226e-09,118.68970489501953,0.03107653371989727,1.662775993347168,0.0010159076191484928,0.38540416955947876,0.3760232627391815,0.30622637271881104,138.5202178955078,0,0.010666996240615845,25.693519592285156,-1.943258285522461,0.0003217191551811993,1.938507080078125,0.0717255175113678,1746497984.592224
240000.0,1,-0.41710907220840454,1.001558542251587,1847.400371253,0.41954749822616577,0.00450634490698576,0.41954749822616577,3.6507408618927,11,12,1000,-0.35971543192863464,10.509383201599121,1.001558542251587,10,1.296167254447937,44.04999923706055,12.350380897521973,0.0004993099719285965,3.061546564102173,0.40961316227912903,137.31088256835938,117.0,0.40961316227912903,0.15329676866531372,0,0.3532675504684448,1706.306396484375,1.0015584230422974,0,-4.577636492086867e-09,114.47905731201172,0.03157584369182587,1.67804753780365,0.0011019996600225568,0.41954749822616577,0.40961316227912903,0.32295000553131104,145.65487670898438,0,-0.0719049870967865,22.831804275512695,-2.9925451278686523,0.0002961407299153507,2.1066980361938477,0.07292746007442474,1746498121.9825108
260000.0,1,-1.6120046377182007,1.0019199848175049,1990.712779662,0.4531528651714325,0.007412595208734274,0.4531528651714325,3.9732446670532227,12,13,1000,-0.4072531461715698,10.011836051940918,1.0019199848175049,10,1.3189424276351929,38.939998626708984,12.80385684967041,0.0023300908505916595,3.250135898590088,0.4425666034221649,139.82229614257812,100.30000305175781,0.4425666034221649,0.1830633580684662,0,0.34121179580688477,1846.2064208984375,1.0019198656082153,0,-6.103515470812226e-09,114.27655029296875,0.033905934542417526,1.6953272819519043,0.0013575780903920531,0.4531528651714325,0.4425666034221649,0.30069828033447266,143.03871154785156,0,-0.04753771424293518,25.54572296142578,0.4534759521484375,0.0003379566769581288,1.6425913572311401,0.10254424065351486,1746498261.9033735
280000.0,1,-0.2687593996524811,1.0006951093673706,2121.068044682,0.48624128103256226,0.005607180763036013,0.48624128103256226,4.254662036895752,13,14,1000,-0.3991526663303375,11.049116134643555,1.0006951093673706,10,1.3477450609207153,37.59000015258789,14.187082290649414,0.005501504987478256,3.7784976959228516,0.47520726919174194,143.2001495361328,111.25,0.47520726919174194,0.16868022084236145,0,0.4311303198337555,1989.509521484375,1.0006951093673706,0,-6.103515470812226e-09,118.61894226074219,0.03940743952989578,1.7165857553482056,0.0004914884339086711,0.48624128103256226,0.47520726919174194,0.31857120990753174,139.66465759277344,0,0.0081004798412323,24.58116340637207,1.383225440979004,0.00028404424665495753,1.8886102437973022,0.09744083136320114,1746498405.2156684
300000.0,1,-1.7228484153747559,1.0029500722885132,2247.535460303,0.5185100436210632,0.00462931115180254,0.5185100436210632,5.097926139831543,14,15,1000,-0.4443298280239105,9.905233383178711,1.0029500722885132,10,1.361117959022522,30.8799991607666,8.731950759887695,0.014569364488124847,3.25317645072937,0.5069765448570251,130.1807861328125,81.6500015258789,0.5069765448570251,0.14300042390823364,0,0.5719481706619263,2119.808349609375,1.0029500722885132,0,-2.2888182460434336e-09,106.43737030029297,0.05397680401802063,1.7259937524795532,0.0020860442891716957,0.5185100436210632,0.5069765448570251,0.29723072052001953,153.63250732421875,0,-0.045177161693573,23.743385314941406,-5.455131530761719,0.0003086189681198448,2.0785303115844727,0.10701525956392288,1746498535.5713208
320000.0,1,0.2323085218667984,1.0027029514312744,2381.111687802,0.5498268604278564,0.005113011226058006,0.5498268604278564,5.162076950073242,15,16,1000,-0.5157858729362488,10.382386207580566,1.0027029514312744,10,1.3802157640457153,26.889999389648438,7.664185047149658,-0.021349575370550156,3.2755277156829834,0.5377162098884583,126.37510681152344,69.5,0.5377162098884583,0.16918809711933136,0,0.4873166084289551,2246.345703125,1.0027028322219849,0,-7.629394338515283e-10,102.46314239501953,0.032627228647470474,1.7394648790359497,0.00191121909301728,0.5498268604278564,0.5377162098884583,0.33461546897888184,158.25901794433594,0,-0.07145604491233826,23.911903381347656,-1.067765712738037,0.0002485832665115595,1.9777718782424927,0.060205455869436264,1746498662.0383043
340000.0,1,0.5390924215316772,1.003718376159668,2515.022175856,0.5801424980163574,0.004952684510499239,0.5801424980163574,5.603772163391113,16,17,1000,-0.4966922998428345,9.632322311401367,1.003718376159668,10,1.394532322883606,24.209999084472656,6.913564682006836,0.009855512529611588,3.2708866596221924,0.5675594806671143,133.48226928710938,69.25,0.5675594806671143,0.15974223613739014,0,0.5954472422599792,2379.927734375,1.003718376159668,0,0.0,107.84386444091797,0.04248274117708206,1.7496877908706665,0.00262928893789649,0.5801424980163574,0.5675594806671143,0.3210066556930542,149.83262634277344,0,0.019093573093414307,25.63838005065918,-0.7506203651428223,0.00027003965806216,2.009528875350952,0.08109824359416962,1746498795.6145756
360000.0,1,1.1023242473602295,1.002903938293457,2645.983148819,0.6096057891845703,0.0064491089433431625,0.6096057891845703,6.385288238525391,17,18,1000,-0.4607287347316742,10.888744354248047,1.002903938293457,10,1.410505771636963,24.459999084472656,10.429070472717285,0.004182703793048859,3.7937159538269043,0.5972368717193604,133.82925415039062,95.19999694824219,0.5972368717193604,0.17635712027549744,0,0.684211790561676,2513.850830078125,1.002903938293457,0,1.0681151962899094e-08,107.3143310546875,0.04666544497013092,1.7610750198364258,0.002053338335826993,0.6096057891845703,0.5972368717193604,0.31056877970695496,149.4441680908203,0,0.03596356511116028,26.514894485473633,3.515505790710449,0.0003040395968127996,1.7610220909118652,0.09852414578199387,1746498929.5255592
380000.0,1,-1.3143163919448853,1.0021696090698242,2780.781156855,0.6381155252456665,0.00623676460236311,0.6381155252456665,7.445161819458008,18,19,1000,-0.5338743925094604,11.04114818572998,1.0021696090698242,10,1.4028409719467163,21.469999313354492,8.702168464660645,0.012318573892116547,3.8635597229003906,0.6263921856880188,130.8909149169922,78.30000305175781,0.6263921856880188,0.1790030300617218,0,0.7837088108062744,2644.809814453125,1.0021696090698242,0,-1.0299681996173149e-08,107.10137176513672,0.05898401886224747,1.7553983926773071,0.0015342014376074076,0.6381155252456665,0.6263921856880188,0.32054969668388367,152.7989959716797,0,-0.07314565777778625,23.78951644897461,-1.7269020080566406,0.00028855662094429135,1.7907501459121704,0.07038221508264542,1746499060.4867966
400000.0,1,-0.23622721433639526,1.0026181936264038,2915.229966768,0.6658318042755127,0.006056536920368671,0.6658318042755127,7.289787769317627,19,20,1000,-0.552814245223999,10.534318923950195,1.0026181936264038,10,1.3892267942428589,22.040000915527344,7.920269012451172,0.0003120042383670807,3.67026686668396,0.6548401713371277,134.72462463378906,67.80000305175781,0.6548401713371277,0.18096768856048584,0,0.7991887927055359,2779.604736328125,1.0026181936264038,0,0.0,108.5301284790039,0.05929602310061455,1.7452863454818726,0.0018513704417273402,0.6658318042755127,0.6548401713371277,0.3288542926311493,148.45095825195312,0,-0.018939852714538574,26.19446563720703,-0.7818994522094727,0.0002614000695757568,1.8171988725662231,0.07000213116407394,1746499195.284332
420000.0,1,-0.1722375750541687,1.001816749572754,3049.311107951,0.6930809020996094,0.007865197025239468,0.6930809020996094,8.280760765075684,20,21,1000,-0.4143811762332916,10.173203468322754,1.001816749572754,10,1.3813616037368774,25.139999389648438,10.600993156433105,0.01638798788189888,3.3934762477874756,0.6834464073181152,134.27879333496094,99.9000015258789,0.6834464073181152,0.19084742665290833,0,0.8679972887039185,2913.96533203125,1.001816749572754,0,-7.629394338515283e-10,110.49366760253906,0.07568401098251343,1.7396159172058105,0.0012846358586102724,0.6930809020996094,0.6834464073181152,0.3043310046195984,148.94384765625,0,0.1384330689907074,23.785097122192383,2.6807241439819336,0.00029774088761769235,1.5946298837661743,0.10312339663505554,1746499329.732755
440000.0,1,-1.532493233680725,1.0039336681365967,3183.519274862,0.7198969125747681,0.005246033892035484,0.7198969125747681,8.722981452941895,21,22,1000,-0.5526794791221619,9.594019889831543,1.0039336681365967,10,1.3874801397323608,24.700000762939453,7.786508560180664,-0.006386056542396545,3.6766817569732666,0.7111537456512451,133.98086547851562,57.25,0.7111537456512451,0.15721449255943298,0,0.8893176913261414,3048.124755859375,1.0039335489273071,0,-1.5258788677030566e-09,107.82911682128906,0.06929795444011688,1.744314193725586,0.0027814111672341824,0.7198969125747681,0.7111537456512451,0.3069669306278229,149.27503967285156,0,-0.13829830288887024,26.151683807373047,-2.8144845962524414,0.00028670570463873446,1.9525359869003296,0.07975340634584427,1746499463.813724
460000.0,1,0.8771052956581116,1.0028581619262695,3317.680111925,0.7463085651397705,0.007716107182204723,0.7463085651397705,9.086687088012695,22,23,1000,-0.4301029145717621,9.430817604064941,1.0028581619262695,10,1.4273930788040161,24.260000228881836,9.68625259399414,0.009957656264305115,3.594247579574585,0.7388345003128052,134.12066650390625,87.0999984741211,0.7388345003128052,0.2036454826593399,0,0.927541971206665,3182.3427734375,1.0028581619262695,0,7.629394338515283e-10,107.72767639160156,0.079255610704422,1.7724345922470093,0.002021081978455186,0.7463085651397705,0.7388345003128052,0.3278614580631256,149.1194610595703,0,0.12257656455039978,26.39295196533203,1.8997440338134766,0.00024098141875583678,1.6099618673324585,0.07837881147861481,1746499598.0224025
480000.0,1,0.4728926420211792,1.000819206237793,3456.288589072,0.7725685238838196,0.005472507793456316,0.7725685238838196,9.01728630065918,23,24,1000,-0.4336554706096649,9.483370780944824,1.000819206237793,10,1.439747929573059,26.899999618530273,8.937952041625977,0.0018024370074272156,3.36480712890625,0.7664116621017456,134.0667724609375,83.30000305175781,0.7664116621017456,0.17844466865062714,0,0.8958241939544678,3316.491943359375,1.000819206237793,0,5.340575981449547e-09,110.45598602294922,0.08105804771184921,1.7806185483932495,0.0005792100564576685,0.7725685238838196,0.7664116621017456,0.3411339819431305,149.1793975830078,0,-0.003552556037902832,23.610754013061523,-0.7483005523681641,0.00023728195810690522,1.9117072820663452,0.0814710482954979,1746499732.1830134
500000.0,1,-0.46236610412597656,1.0014152526855469,3592.678706242,0.7989844083786011,0.010559635236859322,0.7989844083786011,10.081430435180664,24,25,1000,-0.3543856143951416,11.542464256286621,1.0014152526855469,10,1.468607783317566,30.719999313354492,12.901318550109863,-0.001658707857131958,4.3840508460998535,0.7949080467224121,138.5198516845703,126.44999694824219,0.7949080467224121,0.23958507180213928,0,1.124862551689148,3455.109130859375,1.0014152526855469,0,1.5258788677030566e-09,114.06165313720703,0.07939933985471725,1.7993725538253784,0.0010007909731939435,0.7989844083786011,0.7949080467224121,0.32972362637519836,144.38363647460938,0,0.07926985621452332,24.458160400390625,3.9633665084838867,0.0002311483840458095,1.3762277364730835,0.10010090470314026,1746499870.791393
520000.0,1,0.2348930835723877,1.0025136470794678,3730.933829288,0.8254152536392212,0.0074532413855195045,0.8254152536392212,10.097904205322266,25,26,1000,-0.46097898483276367,9.75598430633545,1.0025136470794678,10,1.5073353052139282,28.809999465942383,10.49087905883789,-0.008848980069160461,3.494309663772583,0.8231325149536133,136.28826904296875,79.6500015258789,0.8231325149536133,0.1934484988451004,0,1.0095244646072388,3591.485107421875,1.0025135278701782,0,-5.340575981449547e-09,110.98643493652344,0.0705503597855568,1.8243929147720337,0.0017773606814444065,0.8254152536392212,0.8231325149536133,0.3168891966342926,146.74777221679688,0,-0.10659337043762207,25.301809310913086,-2.4104394912719727,0.0002880945394281298,1.638106346130371,0.09964297711849213,1746500007.1815674
540000.0,1,-0.6425040364265442,1.0020263195037842,3867.088284118,0.8520745635032654,0.007462420035153627,0.8520745635032654,10.204384803771973,26,27,1000,-0.5111083984375,10.926222801208496,1.0020263195037842,10,1.5180617570877075,31.59000015258789,11.275450706481934,-0.015823926776647568,3.587460994720459,0.8511667251586914,138.14280700683594,81.25,0.8511667251586914,0.19272349774837494,0,1.0978519916534424,3729.7333984375,1.0020262002944946,0,1.3732909920349812e-08,113.04745483398438,0.054726433008909225,1.8304589986801147,0.0014328242978081107,0.8520745635032654,0.8511667251586914,0.3155073821544647,144.7777099609375,0,-0.05012941360473633,25.09530258178711,0.784571647644043,0.0002880184620153159,1.6370986700057983,0.07801821827888489,1746500145.4363706
560000.0,1,-0.8311700224876404,1.002579689025879,4011.243590364,0.8788737058639526,0.012515110895037651,0.8788737058639526,10.456772804260254,27,28,1000,-0.3737156391143799,10.05286693572998,1.002579689025879,10,1.5225597620010376,30.530000686645508,10.397412300109863,0.01594223454594612,3.234490156173706,0.8795388340950012,136.06497192382812,101.3499984741211,0.8795388340950012,0.24999390542507172,0,0.9722283482551575,3865.914794921875,1.002579689025879,0,-3.433227480087453e-09,108.26174926757812,0.07066866755485535,1.83214271068573,0.0018241717480123043,0.8788737058639526,0.8795388340950012,0.31602898240089417,146.9886016845703,0,0.13739275932312012,27.803184509277344,-0.8780384063720703,0.00028806476620957255,1.2641466856002808,0.1374308168888092,1746500281.59153
580000.0,1,0.05371733009815216,1.0008615255355835,4146.867604299,0.9060447216033936,0.008587111718952656,0.9060447216033936,11.340876579284668,28,29,1000,-0.3423978388309479,11.474957466125488,1.0008615255355835,10,1.544355034828186,33.790000915527344,14.856184005737305,0.00721006840467453,3.728172540664673,0.9088271856307983,144.0729522705078,127.94999694824219,0.9088271856307983,0.20556332170963287,0,1.3414820432662964,4010.064208984375,1.0008615255355835,0,-7.629394338515283e-10,118.39008331298828,0.07787873595952988,1.8442802429199219,0.0006091062678024173,0.9060447216033936,0.9088271856307983,0.3137160837650299,138.81857299804688,0,0.03131780028343201,25.68282127380371,4.458771705627441,0.00028088499675504863,1.5261287689208984,0.1518240123987198,1746500425.7465842
600000.0,1,-1.4867116212844849,1.002846598625183,4281.800826798,0.9333285689353943,0.009915357455611229,0.9333285689353943,11.410575866699219,29,30,1000,-0.5740607976913452,11.333609580993652,1.002846598625183,10,1.5660052299499512,30.610000610351562,10.186077117919922,0.008445404469966888,3.5854625701904297,0.9376371502876282,135.54095458984375,73.8499984741211,0.9376371502876282,0.23576569557189941,0,1.2202541828155518,4145.69482421875,1.002846598625183,0,2.0980834847250662e-09,110.63166809082031,0.08632414042949677,1.8576394319534302,0.0020128211472183466,0.9333285689353943,0.9376371502876282,0.3348429501056671,147.556884765625,0,-0.23166295886039734,24.909250259399414,-4.670106887817383,0.00024077462148852646,1.4202361106872559,0.0833469033241272,1746500561.3711789
620000.0,1,-0.5725817084312439,1.0009816884994507,4401.679108623,0.960649311542511,0.008526774123311043,0.960649311542511,11.517142295837402,30,31,1000,-0.4825666844844818,9.77223014831543,1.0009816884994507,10,1.5593891143798828,29.59000015258789,9.228747367858887,-0.006021052598953247,2.7292211055755615,0.965985894203186,134.85768127441406,72.25,0.965985894203186,0.2125471830368042,0,1.104623794555664,4280.62255859375,1.0009816884994507,0,5.1498409980865745e-09,108.89271545410156,0.08030308783054352,1.8540385961532593,0.0006941866595298052,0.960649311542511,0.965985894203186,0.32552000880241394,148.30450439453125,0,0.0914941132068634,25.964906692504883,-0.9573297500610352,0.0002697974268812686,1.531518816947937,0.10711611807346344,1746500696.3040185
640000.0,1,-1.2798566818237305,1.002461314201355,4533.31648657,0.987708568572998,0.004944581538438797,0.987708568572998,10.553386688232422,31,32,1000,-0.5945615172386169,7.71491813659668,1.002461314201355,10,1.563930630683899,25.56999969482422,5.206655502319336,-0.026013996452093124,2.5218875408172607,0.9926973581314087,119.77182006835938,28.700000762939453,0.9926973581314087,0.16712957620620728,0,0.8916468024253845,4400.47900390625,1.002461314201355,0,1.2207030941624453e-08,95.80712890625,0.054289091378450394,1.85696542263031,0.001740383799187839,0.987708568572998,0.9926973581314087,0.33612677454948425,166.98419189453125,0,-0.11199483275413513,23.964645385742188,-4.022091865539551,0.00026098632952198386,2.0111746788024902,0.06220811977982521,1746500816.1816437
660000.0,1,-1.0779752731323242,1.0008624792099,4668.744153952,1.0143094062805176,0.009615370072424412,1.0143094062805176,10.454580307006836,32,33,1000,-0.485044002532959,9.450064659118652,1.0008624792099,10,1.5778170824050903,22.600000381469727,6.916822910308838,0.03564390167593956,2.9315075874328613,1.019200086593628,131.5458221435547,72.8499984741211,1.019200086593628,0.2283540666103363,0,1.1219019889831543,4532.1376953125,1.0008624792099,0,7.629394005448376e-09,106.01570129394531,0.08993299305438995,1.8651918172836304,0.0006098930025473237,1.0143094062805176,1.019200086593628,0.3293369710445404,152.03826904296875,0,0.10951751470565796,25.530101776123047,1.710167407989502,0.0002465476864017546,1.4422208070755005,0.10141056030988693,1746500947.8197122
680000.0,1,-0.9946695566177368,1.0027021169662476,4797.819369484,1.0400831699371338,0.009902589954435825,1.0400831699371338,9.343981742858887,33,34,1000,-0.4012053310871124,7.628697872161865,1.0027021169662476,10,1.5705879926681519,17.440000534057617,7.385208606719971,-0.020802214741706848,2.584594488143921,1.045344591140747,135.33607482910156,66.30000305175781,1.045344591140747,0.21496959030628204,0,0.9405322074890137,4667.55615234375,1.0027021169662476,0,7.629394338515283e-10,111.11546325683594,0.0691307783126831,1.8590407371520996,0.0019106571562588215,1.0400831699371338,1.045344591140747,0.30550435185432434,147.78025817871094,0,0.08383867144584656,24.220563888549805,0.4683856964111328,0.000298014550935477,1.4211515188217163,0.1647406667470932,1746501083.2475853
700000.0,1,-0.9586609601974487,1.001448631286621,4929.660368026,1.0654494762420654,0.009531109593808651,1.0654494762420654,8.676785469055176,34,35,1000,-0.4105255901813507,9.134598731994629,1.001448631286621,10,1.5759412050247192,21.389999389648438,9.147405624389648,-0.0060349926352500916,3.192167043685913,1.071697473526001,129.0012969970703,85.0999984741211,1.071697473526001,0.21374350786209106,0,1.0996698141098022,4796.64697265625,1.001448631286621,0,-1.1444091896350983e-08,103.69916534423828,0.06309578567743301,1.8599786758422852,0.001024280791170895,1.0654494762420654,1.071697473526001,0.30962496995925903,155.03720092773438,0,-0.009320259094238281,25.302104949951172,1.7621970176696777,0.00029548307065851986,1.4485818147659302,0.12318625301122665,1746501212.3229465
