Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,_timestamp,_runtime,Safety/shield_adv_c,Time/Rollout,Value/reward,Loss/Loss_reward_critic,Train/KL,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/LagrangeMultiplier,Time/Update,Train/StopIter,TotalEnvSteps,Time/Total,Train/Entropy,Train/PolicyRatio,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,_step,Time/Epoch,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Value/Adv,Metrics/EpLen,Metrics/EpRet,Value/cost,Train/PolicyRatio/Std,Train/LR,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi
1.0063592195510864,0.3560810983181,95.341796875,1746498687.443206,2494.32157902,NaN,101.49656677246094,0.04081233963370323,0.0011263316264376044,0.01074280682951212,-1.734390389174223e-05,10,0.37839415669441223,108.27496337890625,40,220000.0,2287.97705078125,1.1706689596176147,1.0063592195510864,1.0063592195510864,0.01717519760131836,0.3560810983181,5.338444232940674,60.29999923706055,0,11,209.77159118652344,15.59000015258789,0,6.134438514709473,0.37839415669441223,0.7820534110069275,0.3560810983181,0.5626139044761658,1000,0.6905727386474609,1.4881221055984497,0.011095830239355564,0.00026699999580159783,-0.0572587251663208,0.37839415669441223,-0.4070912003517151
1.0062941312789917,0.3873036801815033,97.36491394042969,1746498892.9185102,2700.928407823,NaN,97.44723510742188,0.048069994896650314,0.0014335763407871127,0.00861634872853756,0.0003072447143495083,11,0.41204720735549927,107.96552276611328,40,240000.0,2493.4541015625,1.1500180959701538,1.0062941312789917,1.0062941312789917,0.7240848541259766,0.3873036801815033,6.06252908706665,40.849998474121094,0,12,205.41281127929688,15.680000305175781,0,2.9534664154052734,0.41204720735549927,0.7655637860298157,0.3873036801815033,-0.18415039777755737,1000,0.6476344466209412,1.9430054426193237,0.010600224137306213,0.0002640000020619482,0.058556437492370605,0.41204720735549927,-0.3485347628593445
1.007354497909546,0.4171670973300934,96.842041015625,1746499099.5253024,2906.171509718,NaN,99.0011978149414,0.04792714864015579,0.004378133919090033,0.008625499904155731,0.00294455757830292,12,0.4456564784049988,107.52062225341797,40,260000.0,2700.036865234375,1.137019157409668,1.007354497909546,1.007354497909546,-1.8609275817871094,0.4171670973300934,4.201601505279541,25.950000762939453,0,13,206.52188110351562,17.8700008392334,0,2.309903144836426,0.4456564784049988,0.7556571364402771,0.4171670973300934,-0.08459624648094177,1000,0.6978803873062134,1.629774808883667,0.010295189917087555,0.0002610000083222985,0.002538055181503296,0.4456564784049988,-0.3459967076778412
1.0045175552368164,0.44748565554618835,97.47500610351562,1746499304.7684467,3118.168764605,NaN,98.40571594238281,0.04916652292013168,0.0025557116605341434,0.007729670498520136,-0.0018224222585558891,13,0.479544997215271,106.77501678466797,40,280000.0,2905.306396484375,1.1361584663391113,1.0045175552368164,1.0045175552368164,-0.35060787200927734,0.44748565554618835,3.8509936332702637,58.75,0,14,205.18080139160156,20.690000534057617,0,2.888352870941162,0.479544997215271,0.7548658847808838,0.44748565554618835,-0.14247596263885498,1000,0.6620866656303406,1.1603513956069946,0.010067119263112545,0.0002579999854788184,0.06808128952980042,0.479544997215271,-0.27791541814804077
1.005825161933899,0.4792611002922058,94.36817169189453,1746499516.7656848,3326.909119007,NaN,102.08628845214844,0.05341026186943054,0.00168263865634799,0.00873660109937191,-0.0008730730041861534,14,0.5137768983840942,109.84952545166016,40,300000.0,3117.302001953125,1.1186789274215698,1.005825161933899,1.005825161933899,3.9259347915649414,0.4792611002922058,7.776928424835205,94.44999694824219,0,15,211.9358673095703,21.81999969482422,0,4.176209926605225,0.5137768983840942,0.7417898774147034,0.4792611002922058,-0.03030308336019516,1000,0.6756927967071533,2.2718591690063477,0.010780761018395424,0.00025499999173916876,0.05139775574207306,0.5137768983840942,-0.2265176624059677
1.0032544136047363,0.5121496319770813,95.84052276611328,1746499725.5060613,3533.816438777,NaN,101.77224731445312,0.05697856470942497,0.0012402390129864216,0.008508514612913132,-0.00044239964336156845,15,0.5483258366584778,106.9076919555664,40,320000.0,3326.04248046875,1.1194018125534058,1.0032544136047363,1.0032544136047363,-0.09995412826538086,0.5121496319770813,7.676974296569824,92.0,0,16,208.67999267578125,22.15999984741211,0,5.870167255401611,0.5483258366584778,0.7424643039703369,0.5121496319770813,0.09854967892169952,1000,0.6366735696792603,3.5133559703826904,0.010657045990228653,0.0002519999979995191,-0.009213641285896301,0.5483258366584778,-0.235731303691864
1.005386233329773,0.5443254709243774,96.68984985351562,1746499932.4133658,3737.019187053,NaN,100.67633056640625,0.05833537504076958,0.0015647721011191607,0.0082388985902071,0.00032453308813273907,16,0.5830326676368713,106.17056274414062,40,340000.0,3532.95068359375,1.1161633729934692,1.005386233329773,1.005386233329773,-1.589576244354248,0.5443254709243774,6.087398052215576,43.20000076293945,0,17,206.84695434570312,21.09000015258789,0,6.456889629364014,0.5830326676368713,0.7402783632278442,0.5443254709243774,-0.0037133991718292236,1000,0.659365177154541,3.689772367477417,0.01032666303217411,0.00024900000425986946,-0.16103780269622803,0.5830326676368713,-0.39676910638809204
1.006088137626648,0.5751794576644897,98.45333862304688,1746500135.6161134,3937.535184855,NaN,97.5423583984375,0.057632286101579666,0.0018624146468937397,0.00784796942025423,0.00029764254577457905,17,0.6179631352424622,105.59950256347656,40,360000.0,3736.15625,1.104538083076477,1.006088137626648,1.006088137626648,-1.3968400955200195,0.5751794576644897,4.690557956695557,28.450000762939453,0,18,203.14190673828125,21.989999771118164,0,4.646361827850342,0.6179631352424622,0.7319800853729248,0.5751794576644897,0.25205689668655396,1000,0.6280168294906616,2.913632869720459,0.01024564541876316,0.0002460000105202198,-0.00627472996711731,0.6179631352424622,-0.40304383635520935
1.0092978477478027,0.604655385017395,99.77818298339844,1746500336.1320856,4144.380391683,NaN,94.39622497558594,0.054427649825811386,0.0017768649850040674,0.009136240929365158,-8.554966188967228e-05,18,0.6528818607330322,106.04833984375,40,380000.0,3936.6572265625,1.0865134000778198,1.0092978477478027,1.0092978477478027,-1.4781134128570557,0.604655385017395,3.212444543838501,24.399999618530273,0,19,200.44461059570312,20.079999923706055,0,5.141690731048584,0.6528818607330322,0.719265878200531,0.604655385017395,0.11617480963468552,1000,0.610215961933136,2.9684348106384277,0.011017979122698307,0.00024300000222865492,-0.022068500518798828,0.6528818607330322,-0.4251123368740082
1.0092886686325073,0.6334056854248047,96.71871185302734,1746500542.9773126,4351.906836187,NaN,100.91344451904297,0.05563579127192497,0.0033545633777976036,0.00994870439171791,0.0015776983927935362,19,0.6868771314620972,105.87171936035156,40,400000.0,4143.515625,1.0737820863723755,1.0092886686325073,1.0092886686325073,0.054678916931152344,0.6334056854248047,3.2671234607696533,33.75,0,20,206.78521728515625,12.899999618530273,0,4.801178932189941,0.6868771314620972,0.7098919153213501,0.6334056854248047,0.02775011956691742,1000,0.4944517910480499,1.901787519454956,0.011170799843966961,0.00023999999393709004,0.06358671188354492,0.6868771314620972,-0.36152562499046326
1.0064234733581543,0.6630041599273682,96.41548919677734,1746500750.5037494,4553.441389566,NaN,101.5191650390625,0.047732867300510406,0.002394852926954627,0.00932376366108656,-0.0009597104508429766,20,0.7197153568267822,105.91633605957031,40,420000.0,4351.013671875,1.0644290447235107,1.0064234733581543,1.0064234733581543,0.6388373374938965,0.6630041599273682,3.90596079826355,66.55000305175781,0,21,207.43556213378906,10.600000381469727,0,5.853776454925537,0.7197153568267822,0.7032524943351746,0.6630041599273682,-0.23287302255630493,1000,0.39809679985046387,2.090975284576416,0.011248761788010597,0.00023700000019744039,0.06596451997756958,0.7197153568267822,-0.2955611050128937
1.0082892179489136,0.6904907822608948,99.26911163330078,1746500952.038312,4757.632845038,NaN,95.48088836669922,0.04199126735329628,0.0017631343798711896,0.009738923981785774,-0.0006317185470834374,21,0.7510818839073181,105.99159240722656,40,440000.0,4552.572265625,1.0529283285140991,1.0082892179489136,1.0082892179489136,-1.6462950706481934,0.6904907822608948,2.2596657276153564,8.850000381469727,0,22,201.4725341796875,7.880000114440918,0,3.0433430671691895,0.7510818839073181,0.6951814293861389,0.6904907822608948,-0.2081497609615326,1000,0.44711291790008545,2.0085270404815674,0.011488844640552998,0.00023400000645779073,-0.09120959043502808,0.7510818839073181,-0.38677069544792175
1.0103776454925537,0.7172262072563171,97.980224609375,1746501156.2297444,4969.743438002,NaN,97.4359130859375,0.04661785066127777,0.0017004541587084532,0.009421140886843204,-6.268022116273642e-05,22,0.7805090546607971,106.6868667602539,40,460000.0,4756.7568359375,1.0403623580932617,1.0103776454925537,1.0103776454925537,0.10299324989318848,0.7172262072563171,2.362658977508545,28.899999618530273,0,23,204.12283325195312,4.420000076293945,0,4.474798202514648,0.7805090546607971,0.6862870454788208,0.7172262072563171,0.09682117402553558,1000,0.44920024275779724,2.2575926780700684,0.01145304273813963,0.00023099999816622585,-0.0030176937580108643,0.7805090546607971,-0.3897883892059326
1.0073020458221436,0.7439348101615906,94.32266998291016,1746501368.3403356,5171.353895968,NaN,105.56464385986328,0.04622448608279228,0.0033415642101317644,0.008899853564798832,0.0016411100514233112,23,0.8084620237350464,106.47339630126953,40,480000.0,4968.8671875,1.033064365386963,1.007301926612854,1.0073020458221436,0.5588676929473877,0.7439348101615906,2.9215266704559326,40.900001525878906,0,24,212.03810119628906,5.869999885559082,0,2.951399564743042,0.8084620237350464,0.6814091801643372,0.7439348101615906,0.0381048358976841,1000,0.4067341983318329,1.2172340154647827,0.011328493244946003,0.0002280000044265762,0.10019969940185547,0.8084620237350464,-0.28958868980407715
1.0077664852142334,0.7694175243377686,99.23221588134766,1746501569.950831,5377.266953727,NaN,94.55441284179688,0.04514186829328537,0.0020867884159088135,0.008949419483542442,-0.001254775794222951,24,0.8350351452827454,106.99297332763672,40,500000.0,5170.4873046875,1.0234917402267456,1.0077664852142334,1.0077664852142334,-1.1131281852722168,0.7694175243377686,1.8083984851837158,18.75,0,25,201.5474395751953,5.570000171661377,0,3.3593780994415283,0.8350351452827454,0.6750933527946472,0.7694175243377686,-0.4320913255214691,1000,0.4466148614883423,1.630825161933899,0.010912799276411533,0.00022499999613501132,-0.0882074236869812,0.8350351452827454,-0.37779611349105835
1.0060770511627197,0.7963976263999939,97.16238403320312,1746501775.8638833,5586.776863509,NaN,98.94754028320312,0.04396684840321541,0.003073032945394516,0.01131968479603529,0.0009862445294857025,25,0.860742449760437,106.89339447021484,40,520000.0,5376.39013671875,1.0102018117904663,1.0060770511627197,1.0060770511627197,1.70204758644104,0.7963976263999939,3.510446071624756,69.55000305175781,0,26,205.8409881591797,7.539999961853027,0,4.052606105804443,0.860742449760437,0.666424572467804,0.7963976263999939,-0.11929634213447571,1000,0.4754176437854767,1.3458826541900635,0.011850493960082531,0.00022200000239536166,0.16027848422527313,0.860742449760437,-0.21751762926578522
1.0058358907699585,0.8256038427352905,95.49358367919922,1746501985.3737779,5792.147209837,NaN,102.49789428710938,0.04157780483365059,0.002733179833739996,0.009867577813565731,-0.00033985311165452003,26,0.8865628242492676,106.9402084350586,40,540000.0,5585.89892578125,1.0115660429000854,1.0058358907699585,1.0058358907699585,0.6742892265319824,0.8256038427352905,4.184735298156738,94.30000305175781,0,27,209.4381561279297,12.430000305175781,0,5.7817063331604,0.8865628242492676,0.6672845482826233,0.8256038427352905,-0.05483798682689667,1000,0.4358147382736206,2.1058266162872314,0.012115293182432652,0.00021899999410379678,0.029496386647224426,0.8865628242492676,-0.1880212426185608
1.0055757761001587,0.8560434579849243,97.4798812866211,1746502190.744124,5999.049727506,NaN,98.49557495117188,0.04292842000722885,0.0033613769337534904,0.010172451846301556,0.0006281971000134945,27,0.9126080870628357,106.67491149902344,40,560000.0,5791.14013671875,1.0034780502319336,1.0055757761001587,1.0055757761001587,-0.40590929985046387,0.8560434579849243,3.7788259983062744,76.25,0,28,205.17054748535156,13.069999694824219,0,8.279592514038086,0.9126080870628357,0.6620416045188904,0.8560434579849243,-0.10818319022655487,1000,0.47350403666496277,1.4889049530029297,0.011593073606491089,0.00021600000036414713,-0.18231144547462463,0.9126080870628357,-0.3703326880931854
1.0114490985870361,0.8848279714584351,96.73318481445312,1746502397.6462183,6210.467831582,NaN,99.23811340332031,0.04587889835238457,0.005785940680652857,0.013903888873755932,0.0024245637468993664,28,0.9385756254196167,107.51611328125,40,580000.0,5998.09619140625,0.9793813824653625,1.0114490985870361,1.0114490985870361,-1.6590240001678467,0.8848279714584351,2.1198019981384277,18.0,0,29,206.75428771972656,11.399999618530273,0,4.715559005737305,0.9385756254196167,0.6462571024894714,0.8848279714584351,-0.1818651258945465,1000,0.5983808636665344,1.2909835577011108,0.012773110531270504,0.00021300000662449747,-0.0693146288394928,0.9385756254196167,-0.4396473169326782
1.00548255443573,0.9145643711090088,94.63756561279297,1746502609.064673,6421.082973834,NaN,104.13166809082031,0.0551501028239727,0.001130313496105373,0.011902554892003536,-0.004655627184547484,29,0.9650184512138367,107.20084381103516,40,600000.0,6209.58544921875,0.9734044075012207,1.00548255443573,1.00548255443573,3.027191162109375,0.9145643711090088,5.146993160247803,67.55000305175781,0,30,211.3325653076172,14.460000038146973,0,4.004429340362549,0.9650184512138367,0.6427755951881409,0.9145643711090088,0.2883368134498596,1000,0.6655025482177734,1.1604056358337402,0.012223538011312485,0.0002099999983329326,0.22778303921222687,0.9650184512138367,-0.21186427772045135
1.0080265998840332,0.9431436061859131,94.98970031738281,1746502819.6799147,6622.242209716,NaN,103.2435531616211,0.05757139250636101,0.005642313975840807,0.0111392792314291,0.004512000479735434,30,0.9913790822029114,107.30553436279297,40,620000.0,6420.2119140625,0.9660933017730713,1.0080265998840332,1.0080265998840332,-1.3779377937316895,0.9431436061859131,3.7690553665161133,25.850000381469727,0,31,210.5491485595703,11.489999771118164,0,5.399954795837402,0.9913790822029114,0.6380663514137268,0.9431436061859131,0.10951248556375504,1000,0.6220601797103882,2.2845895290374756,0.011560124345123768,0.00020700000459328294,-0.20346833765506744,0.9913790822029114,-0.4153326153755188
1.0084078311920166,0.9710142612457275,99.454345703125,1746503020.8391356,6829.193876112,NaN,93.75007629394531,0.04917602613568306,0.004204626195132732,0.011722970753908157,-0.0014376877807080746,31,1.016896367073059,107.34716796875,40,640000.0,6621.37548828125,0.955268919467926,1.008407711982727,1.0084078311920166,-0.4300837516784668,0.9710142612457275,3.3389716148376465,31.950000762939453,0,32,201.0972900390625,7.320000171661377,0,6.115688800811768,1.016896367073059,0.6312510371208191,0.9710142612457275,-0.20610061287879944,1000,0.5209100842475891,1.6587470769882202,0.012181221507489681,0.00020399999630171806,-0.022224754095077515,1.016896367073059,-0.4375573694705963
1.009817123413086,0.9994227886199951,96.66864013671875,1746503227.7908063,7034.728406791,NaN,99.06782531738281,0.041614338755607605,0.00251039513386786,0.010822843760251999,-0.0016942310612648726,32,1.0416860580444336,107.82444763183594,40,660000.0,6828.32958984375,0.9494575262069702,1.009817123413086,1.009817123413086,-0.4750709533691406,0.9994227886199951,2.863900661468506,55.0,0,33,206.89231872558594,7.449999809265137,0,4.32757043838501,1.0416860580444336,0.6277021765708923,0.9994227886199951,-0.23336338996887207,1000,0.45824524760246277,0.993547260761261,0.012424228712916374,0.0002010000025620684,0.18674695491790771,1.0416860580444336,-0.2508104145526886
1.0088202953338623,1.027052879333496,97.33575439453125,1746503433.3253264,7235.079138742,NaN,97.6563720703125,0.03868173062801361,0.0024397282395511866,0.011098324321210384,-7.066689431667328e-05,33,1.0660018920898438,107.81790924072266,40,680000.0,7033.86328125,0.9372387528419495,1.0088202953338623,1.0088202953338623,0.08637189865112305,1.027052879333496,2.950272560119629,30.149999618530273,0,34,205.47434997558594,8.329999923706055,0,4.953585147857666,1.0660018920898438,0.6201087832450867,1.027052879333496,0.0438380166888237,1000,0.2999662160873413,1.0832539796829224,0.011717899702489376,0.00019799999427050352,-0.1391153633594513,1.0660018920898438,-0.3899257779121399
1.0077297687530518,1.0533745288848877,99.86173248291016,1746503633.6760604,7443.759271548,NaN,92.71348571777344,0.0370151549577713,0.003538364078849554,0.009274790994822979,0.0010986358392983675,34,1.0893700122833252,107.5633773803711,40,700000.0,7234.201171875,0.92885822057724,1.0077297687530518,1.0077297687530518,-1.0146925449371338,1.0533745288848877,1.9355800151824951,19.25,0,35,200.27691650390625,5.710000038146973,0,4.776632308959961,1.0893700122833252,0.6146947145462036,1.0533745288848877,0.2952258884906769,1000,0.13275928795337677,1.2275285720825195,0.011088013648986816,0.00019500000053085387,-0.021443486213684082,1.0893700122833252,-0.411369264125824
1.0095399618148804,1.0801783800125122,95.8704833984375,1746503842.3562183,7653.430699048,NaN,100.80435943603516,0.028244109824299812,0.002813964383676648,0.012565867975354195,-0.0007243996951729059,35,1.112067699432373,107.81037139892578,40,720000.0,7442.88916015625,0.9161232113838196,1.0095399618148804,1.0095399618148804,2.280827283859253,1.0801783800125122,4.216407299041748,49.54999923706055,0,36,208.6147918701172,6.579999923706055,0,5.784678936004639,1.112067699432373,0.6068612933158875,1.0801783800125122,-0.02828141115605831,1000,0.18858495354652405,0.8153619170188904,0.01264265924692154,0.00019200000679120421,0.06101760268211365,1.112067699432373,-0.3503516614437103
1.0088635683059692,1.107652187347412,95.4263687133789,1746504052.0276177,7869.535299721,NaN,98.12981414794922,0.029079876840114594,0.005418854765594006,0.010463034734129906,0.0026048903819173574,36,1.1347869634628296,111.45580291748047,40,740000.0,7652.5380859375,0.9150395393371582,1.0088635683059692,1.0088635683059692,0.6184568405151367,1.107652187347412,4.834864139556885,54.099998474121094,0,37,209.58567810058594,9.600000381469727,0,5.2669854164123535,1.1347869634628296,0.6061662435531616,1.107652187347412,0.13627299666404724,1000,0.1521618664264679,1.6592509746551514,0.012211610563099384,0.00018899999849963933,0.0507807731628418,1.1347869634628296,-0.29957088828086853
1.0069411993026733,1.1354753971099854,92.57781982421875,1746504268.1322331,8075.940451763,NaN,103.45182037353516,0.022617870941758156,0.0027244808152318,0.012046018615365028,-0.0026943739503622055,37,1.157739281654358,112.58258056640625,40,760000.0,7868.66015625,0.9174760580062866,1.0069410800933838,1.0069411993026733,-1.352302074432373,1.1354753971099854,3.4825620651245117,49.04999923706055,0,38,216.03445434570312,10.600000381469727,0,5.218451499938965,1.157739281654358,0.6074989438056946,1.1354753971099854,-0.1595638394355774,1000,0.16784650087356567,1.6367850303649902,0.012244193814694881,0.00018600000475998968,-0.0037916600704193115,1.157739281654358,-0.30336254835128784
1.01118004322052,1.1621171236038208,96.93379211425781,1746504474.5373597,8279.00151996,NaN,98.914306640625,0.024672342464327812,0.001594421686604619,0.012252174317836761,-0.001130059128627181,38,1.1807583570480347,107.41202545166016,40,780000.0,8075.0576171875,0.9083589315414429,1.01118004322052,1.01118004322052,-0.7033789157867432,1.1621171236038208,2.7791831493377686,21.649999618530273,0,39,206.32638549804688,9.829999923706055,0,5.045839309692383,1.1807583570480347,0.6018303036689758,1.1621171236038208,0.07863807678222656,1000,0.15727239847183228,2.2800941467285156,0.012322669848799706,0.0001829999964684248,-0.1179099977016449,1.1807583570480347,-0.42127254605293274
1.0089712142944336,1.1897233724594116,98.52796173095703,1746504677.5984657,8484.009399704,NaN,96.32950592041016,0.022765375673770905,0.0035869134590029716,0.011883038096129894,0.0019924917723983526,39,1.2041194438934326,106.65850067138672,40,800000.0,8278.1240234375,0.8979234099388123,1.0089712142944336,1.0089712142944336,1.3355958461761475,1.1897233724594116,4.114778995513916,58.849998474121094,0,40,202.98806762695312,11.15999984741211,0,6.511343955993652,1.2041194438934326,0.5955570936203003,1.1897233724594116,-0.09112952649593353,1000,0.2358650267124176,2.359635829925537,0.012590942904353142,0.00018000000272877514,0.10064232349395752,1.2041194438934326,-0.3206302225589752
