Loss/Loss_cost_critic,Safety/shield_violation,Loss/Loss_reward_critic,Train/Epoch,Train/StopIter,Train/Entropy,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Safety/shield_adv_c,Time/FPS,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Metrics/EpCost,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/PolicyRatio/Max,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,Safety/EpCostShield,TotalEnvSteps,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,_step,Value/reward,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Time/Rollout,Loss/Loss_cost_critic/Delta,Train/LR,_runtime,Loss/Loss_reward_critic/Delta,Time/Total,Time/Update,Train/PolicyRatio/Min,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Train/KL
13.223518371582031,12.448908805847168,0.03390323743224144,10,40,1.0901678800582886,-0.40261512994766235,0.3922211527824402,1746529823.4013557,NaN,125.96965026855469,0.3892021179199219,4.5605244636535645,52.380001068115234,0.3892021179199219,0.3892021179199219,158.76840209960938,1.0148828029632568,0.7218210697174072,0.3922211527824402,1.0148828029632568,-0.11577218025922775,0.3922211527824402,130.4499969482422,220000.0,0.014492538757622242,0.07939940690994263,11,0.3621807098388672,0,5.502577781677246,73.34396362304688,-0.051025390625,0.00026699999580159783,1916.974027076,-0.00036389753222465515,1755.4185791015625,85.42439270019531,1.0148828029632568,1000,0,0.015869054943323135
13.228463172912598,11.933072090148926,0.03879525139927864,11,40,1.0607305765151978,-0.38868552446365356,0.4270686209201813,1746529984.2264357,NaN,124.43524169921875,0.4250051975250244,5.116696357727051,49.869998931884766,0.4250051975250244,0.4250051975250244,160.72618103027344,1.0143029689788818,0.7012051343917847,0.4270686209201813,1.0143028497695923,0.07555139064788818,0.4270686209201813,129.85000610351562,240000.0,0.01483561098575592,0.013929605484008789,12,0.3977658748626709,0,5.105838298797607,72.4510726928711,0.004944801330566406,0.0002640000020619482,2059.245465833,0.004892013967037201,1916.2333984375,88.27500915527344,1.0143029689788818,1000,0,0.017713366076350212
8.842037200927734,11.401205062866211,0.040754396468400955,12,34,1.0219838619232178,-0.4883788526058197,0.4611133337020874,1746530126.498119,NaN,140.67633056640625,0.460525244474411,5.492384433746338,45.88999938964844,0.460525244474411,0.460525244474411,142.17031860351562,1.0176793336868286,0.6752055287361145,0.4611133337020874,1.0176793336868286,-0.21272249519824982,0.4611133337020874,81.44999694824219,260000.0,0.015498374588787556,-0.09969332814216614,13,0.46724990010261536,0,4.422961711883545,70.85560607910156,-4.386425971984863,0.0002610000083222985,2212.880845824,0.0019591450691223145,2058.5068359375,71.31464385986328,1.0176793336868286,1000,0,0.0217746552079916
11.741085052490234,11.710073471069336,0.041355766355991364,13,40,0.9995789527893066,-0.397026926279068,0.49531129002571106,1746530280.133711,NaN,130.24867248535156,0.4957893490791321,6.0118913650512695,45.400001525878906,0.4957893490791321,0.4957893490791321,153.55242919921875,1.0108798742294312,0.6603031754493713,0.49531129002571106,1.0108797550201416,-0.14458097517490387,0.49531129002571106,121.1500015258789,280000.0,0.015052386559545994,0.09135192632675171,14,0.4852505326271057,0,4.821706295013428,71.14315795898438,2.8990478515625,0.0002579999854788184,2372.957885545,0.0006013698875904083,2212.155517578125,82.40921020507812,1.0108798742294312,1000,0,0.01773957721889019
10.17074966430664,12.11889362335205,0.03600384294986725,14,40,0.9703419804573059,-0.38796570897102356,0.5296966433525085,1746530440.210695,NaN,124.99230194091797,0.5308981537818909,6.112245082855225,46.689998626708984,0.5308981537818909,0.5308981537818909,160.00985717773438,1.0192103385925293,0.6412102580070496,0.5296966433525085,1.0192103385925293,0.00036547333002090454,0.5296966433525085,124.5999984741211,300000.0,0.015762727707624435,0.009061217308044434,15,0.5668312311172485,0,4.546130657196045,74.6957778930664,-1.5703353881835938,0.00025499999173916876,2529.841985827,-0.005351923406124115,2372.248291015625,85.31401824951172,1.0192103385925293,1000,0,0.0166341420263052
10.4100341796875,11.532916069030762,0.040320876985788345,15,40,0.9467089176177979,-0.38187599182128906,0.5641411542892456,1746530597.0948179,NaN,127.55066680908203,0.5657972693443298,6.361956596374512,44.939998626708984,0.5657972693443298,0.5657972693443298,156.80043029785156,1.0119880437850952,0.6262257695198059,0.5641411542892456,1.0119880437850952,-0.0587133914232254,0.5641411542892456,119.0,320000.0,0.015333716757595539,0.006089717149734497,16,0.6501662135124207,0,4.228844165802002,74.1485824584961,0.23928451538085938,0.0002519999979995191,2685.728571681,0.004317034035921097,2529.115478515625,82.65178680419922,1.0119880437850952,1000,0,0.019524123519659042
9.507085800170898,10.379536628723145,0.033547669649124146,16,40,0.932956874370575,-0.26100003719329834,0.599032461643219,1746530752.9821744,NaN,128.34466552734375,0.6007730960845947,6.30912971496582,50.61000061035156,0.6007730960845947,0.6007730960845947,155.8303985595703,1.011406660079956,0.6174595355987549,0.599032461643219,1.011406660079956,-0.07864370197057724,0.599032461643219,143.3000030517578,340000.0,0.015095463953912258,0.12087595462799072,17,0.5035616159439087,0,4.681433200836182,72.65401458740234,-0.9029483795166016,0.00024900000425986946,2839.148409181,-0.0067732073366642,2685.029541015625,83.17633056640625,1.011406660079956,1000,0,0.017422981560230255
8.63687515258789,10.937273025512695,0.036642465740442276,17,39,0.9093413949012756,-0.42632225155830383,0.633496880531311,1746530906.4010484,NaN,130.43157958984375,0.6359880566596985,6.349198818206787,54.88999938964844,0.6359880566596985,0.6359880566596985,153.33709716796875,1.0185527801513672,0.6032583117485046,0.633496880531311,1.0185527801513672,-0.07287058234214783,0.633496880531311,98.75,360000.0,0.016214504837989807,-0.1653222143650055,18,0.6398919224739075,0,4.325021266937256,70.74508666992188,-0.8702106475830078,0.0002460000105202198,2987.505212555,0.0030947960913181305,2838.420166015625,82.59197235107422,1.0185527801513672,1000,0,0.020214099436998367
8.50723648071289,10.895922660827637,0.03341307491064072,18,36,0.8833827376365662,-0.43515047430992126,0.6675392389297485,1746531054.7585447,NaN,134.86248779296875,0.6714063882827759,6.2176337242126465,54.9900016784668,0.6714063882827759,0.6714063882827759,148.29920959472656,1.013240098953247,0.5879238247871399,0.6675392389297485,1.0132402181625366,-0.021000772714614868,0.6675392389297485,96.0999984741211,380000.0,0.015377702191472054,-0.008828222751617432,19,0.633019745349884,0,4.215956687927246,73.13037872314453,-0.129638671875,0.00024300000222865492,3136.373753078,-0.0032293908298015594,2986.804443359375,75.16878509521484,1.013240098953247,1000,0,0.02058825083076954
8.900757789611816,10.654787063598633,0.0316968597471714,19,37,0.864117443561554,-0.3895876109600067,0.7014105916023254,1746531203.626611,NaN,134.40748596191406,0.7070749402046204,6.215028762817383,57.029998779296875,0.7070749402046204,0.7070749402046204,148.80123901367188,1.0130428075790405,0.5771433711051941,0.7014105916023254,1.0130428075790405,0.1513119637966156,0.7014105916023254,105.0,400000.0,0.0156339593231678,0.04556286334991455,20,0.6715244054794312,0,4.494929313659668,72.50543212890625,0.3935213088989258,0.00023999999393709004,3289.656924062,-0.0017162151634693146,3135.66357421875,76.29576110839844,1.0130428075790405,1000,0,0.020734233781695366
10.834382057189941,10.549337387084961,0.03697030246257782,20,40,0.8532955646514893,-0.36514541506767273,0.7351629137992859,1746531356.9096038,NaN,130.54331970214844,0.7430264353752136,6.116601467132568,58.95000076293945,0.7430264353752136,0.7430264353752136,153.2058563232422,1.0123547315597534,0.5709903240203857,0.7351629137992859,1.0123547315597534,0.10791195929050446,0.7351629137992859,106.19999694824219,420000.0,0.01639171689748764,0.024442195892333984,21,0.7335458993911743,0,4.612368583679199,69.6910171508789,1.933624267578125,0.00023700000019744039,3433.353480394,0.005273442715406418,3288.9375,83.51478576660156,1.0123547315597534,1000,0,0.02042473666369915
12.673554420471191,11.639862060546875,0.04427783191204071,21,32,0.8363724946975708,-0.3726647198200226,0.7690460681915283,1746531500.606315,NaN,139.25994873046875,0.7790597677230835,6.311307430267334,55.06999969482422,0.7790597677230835,0.7790597677230835,143.61631774902344,1.0125528573989868,0.5616729259490967,0.7690460681915283,1.0125528573989868,0.1665460467338562,0.7690460681915283,117.44999694824219,440000.0,0.015496916137635708,-0.0075193047523498535,22,0.6858004331588745,0,5.002081394195557,75.619384765625,1.83917236328125,0.00023400000645779073,3585.383282886,0.007307529449462891,3432.631591796875,67.99689483642578,1.0125528573989868,1000,0,0.02038401924073696
10.039689064025879,11.014235496520996,0.03617347031831741,22,40,0.8203243017196655,-0.30506452918052673,0.8032446503639221,1746531652.636138,NaN,131.62271118164062,0.8155075311660767,6.196008682250977,64.02999877929688,0.8155075311660767,0.8155075311660767,151.949462890625,1.0160514116287231,0.5529536604881287,0.8032446503639221,1.0160514116287231,-0.04947490617632866,0.8032446503639221,127.80000305175781,460000.0,0.016256559640169144,0.06760019063949585,23,0.7094452381134033,0,5.303294658660889,69.410400390625,-2.6338653564453125,0.00023099999816622585,3713.860961389,-0.008104361593723297,3584.661865234375,82.53901672363281,1.0160514116287231,1000,0,0.01953761838376522
13.462883949279785,10.755095481872559,0.03819257393479347,23,28,0.8005650639533997,-0.36208683252334595,0.8372545838356018,1746531781.113835,NaN,155.75535583496094,0.8522725105285645,6.4133687019348145,63.25,0.8522725105285645,0.8522725105285645,128.40650939941406,1.011978268623352,0.5425392389297485,0.8372545838356018,1.011978268623352,-0.1588153839111328,0.8372545838356018,104.94999694824219,480000.0,0.015850309282541275,-0.057022303342819214,24,0.7166305780410767,0,5.0592827796936035,70.70037841796875,3.4231948852539062,0.0002280000044265762,3849.142613696,0.002019103616476059,3713.146728515625,57.70608139038086,1.011978268623352,1000,0,0.020469961687922478
8.254258155822754,9.038296699523926,0.034152206033468246,24,31,0.7808042764663696,-0.42674702405929565,0.8702015280723572,1746531916.3960092,NaN,147.90615844726562,0.8890339136123657,6.310367584228516,56.45000076293945,0.8890339136123657,0.8890339136123657,135.2208709716797,1.0134252309799194,0.5320038795471191,0.8702015280723572,1.0134252309799194,-0.27463412284851074,0.8702015280723572,67.05000305175781,500000.0,0.015537118539214134,-0.06466019153594971,25,0.7069655656814575,0,3.595552444458008,71.2748031616211,-5.208625793457031,0.00022499999613501132,3979.856524385,-0.004040367901325226,3848.4404296875,63.946022033691406,1.0134252309799194,1000,0,0.02087346650660038
9.77370548248291,10.495797157287598,0.029904449358582497,25,28,0.7682732343673706,-0.34144389629364014,0.9031754732131958,1746532047.1094491,NaN,153.1051025390625,0.9257518649101257,5.9957756996154785,55.599998474121094,0.9257518649101257,0.9257518649101257,130.6292266845703,1.0111278295516968,0.5252236723899841,0.9031754732131958,1.0111278295516968,-0.16855022311210632,0.9031754732131958,107.19999694824219,520000.0,0.015985695645213127,0.08530312776565552,26,0.6470682621002197,0,4.553849220275879,71.63200378417969,1.5194473266601562,0.00022200000239536166,4110.262622324,-0.00424775667488575,3979.130615234375,58.99717712402344,1.0111278295516968,1000,0,0.020568402484059334
7.399112701416016,10.81381607055664,0.05140883848071098,26,29,0.7428236603736877,-0.624068021774292,0.9346285462379456,1746532177.5155547,NaN,153.45469665527344,0.9619463086128235,6.051243305206299,45.099998474121094,0.9619463086128235,0.9619463086128235,130.3316192626953,1.0217912197113037,0.5125319361686707,0.9346285462379456,1.0217912197113037,-0.006987378001213074,0.9346285462379456,46.099998474121094,540000.0,0.017163623124361038,-0.28262412548065186,27,0.6755485534667969,0,4.433431148529053,70.67586517333984,-2.3745927810668945,0.00021899999410379678,4246.116929885,0.021504389122128487,4109.54541015625,59.65571975708008,1.0217912197113037,1000,0,0.0209865253418684
11.105978012084961,9.138079643249512,0.032475750893354416,27,31,0.7406914234161377,-0.05320468544960022,0.9673275947570801,1746532313.3697352,NaN,147.2990264892578,0.9978459477424622,6.001910209655762,48.529998779296875,0.9978459477424622,0.9978459477424622,135.77822875976562,1.0056958198547363,0.5113555788993835,0.9673275947570801,1.0056958198547363,0.05331071466207504,0.9673275947570801,157.1999969482422,560000.0,0.01632581278681755,0.5708633363246918,28,0.6756555438041687,0,3.5192999839782715,71.58470153808594,3.7068653106689453,0.00021600000036414713,4383.274459774,-0.018933087587356567,4245.39892578125,64.1934585571289,1.0056958198547363,1000,0,0.022545309737324715
7.260336399078369,8.98997688293457,0.04880469664931297,28,32,0.72654789686203,-0.5200405120849609,0.9985268712043762,1746532450.5273867,NaN,145.89764404296875,1.0331677198410034,6.023027420043945,42.15999984741211,1.0331677198410034,1.0331677198410034,137.08241271972656,1.020509958267212,0.5044482946395874,0.9985268712043762,1.020509958267212,0.07138299942016602,0.9985268712043762,46.349998474121094,580000.0,0.016990307718515396,-0.4668358266353607,29,0.6196244359016418,0,4.211198329925537,67.45079803466797,-3.845641613006592,0.00021300000662449747,4507.258833199,0.016328945755958557,4382.55615234375,69.63156127929688,1.020509958267212,1000,0,0.020546574145555496
5.151888370513916,8.387494087219238,0.031864188611507416,29,26,0.7005006074905396,-0.49408745765686035,1.0283516645431519,1746532574.5117404,NaN,161.40533447265625,1.0678623914718628,5.751734733581543,39.95000076293945,1.0678623914718628,1.0678623914718628,123.9116439819336,1.0165668725967407,0.49178996682167053,1.0283516645431519,1.0165668725967407,0.27204811573028564,1.0283516645431519,45.45000076293945,600000.0,0.01641884259879589,0.025953054428100586,30,0.6384521722793579,0,3.367511034011841,69.53230285644531,-2.108448028564453,0.0002099999983329326,4616.523258365,-0.016940508037805557,4506.54296875,54.37929153442383,1.0165668725967407,1000,0,0.021186625584959984
6.290029048919678,8.087451934814453,0.03596416860818863,30,19,0.6901079416275024,-0.43893739581108093,1.0572258234024048,1746532683.7761962,NaN,183.16683959960938,1.1017975807189941,5.9544219970703125,36.22999954223633,1.1017975807189941,1.1017975807189941,109.19007110595703,1.0125200748443604,0.4868945777416229,1.0572258234024048,1.0125199556350708,-0.07693105190992355,1.0572258234024048,55.29999923706055,620000.0,0.015243973582983017,0.05515006184577942,31,0.6748709082603455,0,2.996134042739868,69.28849792480469,1.1381406784057617,0.00020700000459328294,4740.224586335,0.004099979996681213,4615.80615234375,39.90153503417969,1.0125200748443604,1000,0,0.020702313631772995
7.511023998260498,8.383305549621582,0.03194041922688484,31,26,0.6926839351654053,-0.26526519656181335,1.0862590074539185,1746532807.474367,NaN,161.75692749023438,1.135254144668579,5.491811752319336,39.720001220703125,1.135254144668579,1.135254144668579,123.6423110961914,1.009594202041626,0.4882482886314392,1.0862590074539185,1.009594202041626,-0.13963937759399414,1.0862590074539185,92.05000305175781,640000.0,0.016195539385080338,0.17367219924926758,32,0.6636977195739746,0,3.297529697418213,68.69490051269531,1.2209949493408203,0.00020399999630171806,4871.836733924,-0.004023749381303787,4739.52490234375,54.94736099243164,1.009594202041626,1000,0,0.021345753222703934
7.36847448348999,9.198049545288086,0.03262581676244736,32,30,0.6838958263397217,-0.4372217655181885,1.114864468574524,1746532939.089524,NaN,152.03475952148438,1.167435884475708,5.442185878753662,25.270000457763672,1.167435884475708,1.167435884475708,131.54885864257812,1.0132707357406616,0.48430320620536804,1.114864468574524,1.0132707357406616,-0.09075537323951721,1.114864468574524,70.55000305175781,660000.0,0.01640109345316887,-0.17195656895637512,33,0.6395826935768127,0,3.302056312561035,68.72691345214844,-0.1425495147705078,0.0002010000025620684,5001.556695625,0.0006853975355625153,4871.1259765625,62.8219108581543,1.0132707357406616,1000,0,0.020334016531705856
8.02386474609375,9.189457893371582,0.03492119535803795,33,29,0.6699445247650146,-0.45136758685112,1.1429908275604248,1746533068.809597,NaN,154.2667999267578,1.1986372470855713,5.361323833465576,27.8799991607666,1.1986372470855713,1.1986372470855713,129.64552307128906,1.0118290185928345,0.47774675488471985,1.1429908275604248,1.0118290185928345,-0.006569212302565575,1.1429908275604248,66.8499984741211,680000.0,0.015744823962450027,-0.014145821332931519,34,0.6214781403541565,0,3.6797518730163574,69.58715057373047,0.6553902626037598,0.00019799999427050352,5140.977281198,0.0022953785955905914,5000.83935546875,60.05833435058594,1.0118290185928345,1000,0,0.020849741995334625
8.453704833984375,10.120662689208984,0.027161434292793274,34,34,0.6650124788284302,-0.20559284090995789,1.1721851825714111,1746533208.2301948,NaN,143.5334930419922,1.2293018102645874,5.330842971801758,33.36000061035156,1.2293018102645874,1.2293018102645874,139.34030151367188,1.009143590927124,0.47538578510284424,1.1721851825714111,1.009143590927124,-0.10630694031715393,1.1721851825714111,123.0999984741211,700000.0,0.016424231231212616,0.2457747459411621,35,0.5852000713348389,0,4.0711164474487305,69.33316802978516,0.429840087890625,0.00019500000053085387,5262.877605292,-0.007759761065244675,5140.255859375,70.00709533691406,1.009143590927124,1000,0,0.022342832759022713
11.25265884399414,9.93179988861084,0.04431701451539993,35,25,0.6536685824394226,-0.40685024857521057,1.2013180255889893,1746533330.1305034,NaN,164.1668243408203,1.2595469951629639,5.815474987030029,34.25,1.2595469951629639,1.2595469951629639,121.8272933959961,1.0110077857971191,0.4705501198768616,1.2013180255889893,1.0110079050064087,0.1811566948890686,1.2013180255889893,83.8499984741211,720000.0,0.015867240726947784,-0.20125740766525269,36,0.722707986831665,0,3.4459850788116455,69.52924346923828,2.7989540100097656,0.00019200000679120421,5333.970347848,0.01715558022260666,5262.16162109375,52.29800796508789,1.0110077857971191,1000,0,0.02033347077667713
27.9448184967041,8.758723258972168,0.04543149471282959,36,1,0.646773099899292,-0.2748641073703766,1.2302888631820679,1746533401.2234178,NaN,281.5658874511719,1.2894214391708374,5.968843936920166,34.209999084472656,1.2894214391708374,1.2894214391708374,71.03132629394531,1.0011260509490967,0.46763285994529724,1.2302888631820679,1.0011260509490967,-0.026712942868471146,1.2302888631820679,79.6500015258789,740000.0,0.011148427613079548,0.13198614120483398,37,0.5134281516075134,0,3.3940210342407227,68.96253967285156,16.69215965270996,0.00018899999849963933,5454.103391746,0.001114480197429657,5333.26611328125,2.068751096725464,1.0011260509490967,1000,0,0.022309955209493637
12.270685195922852,10.482407569885254,0.047408077865839005,37,24,0.6431959867477417,-0.40812578797340393,1.2593772411346436,1746533521.356365,NaN,166.5823516845703,1.3189325332641602,6.348425388336182,33.59000015258789,1.3189325332641602,1.3189325332641602,120.06074523925781,1.00864839553833,0.46614405512809753,1.2593772411346436,1.0086482763290405,0.0037975525483489037,1.2593772411346436,88.8499984741211,760000.0,0.015353518538177013,-0.13326168060302734,38,0.6440131068229675,0,3.9443023204803467,70.58074951171875,-15.67413330078125,0.00018600000475998968,5580.070562097,0.0019765831530094147,5453.38818359375,49.479949951171875,1.00864839553833,1000,0,0.021106669679284096
10.794976234436035,10.257177352905273,0.03812655061483383,38,26,0.631277859210968,-0.45820513367652893,1.2883025407791138,1746533647.3234596,NaN,158.866943359375,1.348278284072876,6.578639984130859,36.02000045776367,1.348278284072876,1.348278284072876,125.89151763916016,1.0127482414245605,0.4609434902667999,1.2883025407791138,1.01274836063385,-0.1056007519364357,1.2883025407791138,78.9000015258789,780000.0,0.01645946502685547,-0.050079345703125,39,0.7557998299598694,0,3.942554235458374,72.13640594482422,-1.4757089614868164,0.0001829999964684248,5688.158603914,-0.009281527251005173,5579.35205078125,53.75506591796875,1.0127482414245605,1000,0,0.020085837692022324
13.013628959655762,9.216236114501953,0.06098885461688042,39,19,0.6358423829078674,-0.2754594087600708,1.3176065683364868,1746533755.4115381,NaN,185.15264892578125,1.3775473833084106,7.531915187835693,37.029998779296875,1.3775473833084106,1.3775473833084106,108.01897430419922,1.0049896240234375,0.4631979465484619,1.3176065683364868,1.0049896240234375,0.3055380880832672,1.3176065683364868,97.55000305175781,800000.0,0.015200687572360039,0.18274572491645813,40,0.8149505853652954,0,3.5429511070251465,69.72224426269531,2.2186527252197266,0.00018000000272877514,5814.113583742,0.022862304002046585,5687.44873046875,38.296688079833984,1.0049896240234375,1000,0,0.020513199269771576
12.354673385620117,10.432345390319824,0.042593780905008316,40,27,0.6356226801872253,-0.2774922847747803,1.3476237058639526,1746533881.3665617,NaN,158.87205505371094,1.4070249795913696,6.962993144989014,41.36000061035156,1.4070249795913696,1.4070249795913696,125.88745880126953,1.0081120729446411,0.4627034664154053,1.3476237058639526,1.0081120729446411,0.2367306500673294,1.3476237058639526,111.44999694824219,820000.0,0.016453946009278297,-0.0020328760147094727,41,0.742823600769043,0,4.431503772735596,70.4762191772461,-0.6589555740356445,0.00017699999443721026,5930.630616425,-0.0183950737118721,5813.40283203125,55.41119384765625,1.0081120729446411,1000,0,0.02034696564078331
