Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Time/Total,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Safety/shield_adv_c,Safety/shield_violation,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,_runtime,Time/Update,Metrics/EpLen,Train/Epoch,Train/PolicyRatio/Min,_step,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,Value/reward,Loss/Loss_reward_critic,Train/PolicyRatio,Train/KL,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Loss/Loss_pi/Delta,Train/Entropy,Value/Adv,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Train/PolicyRatio/Max,_timestamp,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Time/FPS,Metrics/LagrangeMultiplier/Max,Time/Rollout,Train/LR,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield
0.5218555927276611,0.5723909735679626,3180.291748046875,-0.32087838649749756,0.5218555927276611,159.22227478027344,NaN,1.8938771486282349,6.07135009765625,-0.04101896286010742,40,0.5218555927276611,3343.532639173,81.51850128173828,500,18,1.0172256231307983,19,0.014915895648300648,0.5201125741004944,1.1630430221557617,0.06631973385810852,1.0172256231307983,0.01398561242967844,3.0770974159240723,0,1.204712152481079,0.016627907752990723,0.8520688414573669,-0.03418055921792984,0,380000.0,1.0172256231307983,1746539043.2897923,0.010182444006204605,6.849999904632568,125.61056518554688,0.5201125741004944,77.7037353515625,0.00024300000222865492,0.5201125741004944,11.449999809265137
0.5350284576416016,0.5656125545501709,3342.805419921875,-0.3217710852622986,0.5350284576416016,162.4119873046875,NaN,1.865228533744812,6.613902568817139,-0.09455418586730957,40,0.5350284576416016,3486.005077313,83.46670532226562,500,19,1.019472599029541,20,0.01518654078245163,0.5332453846931458,1.1578820943832397,0.06375285983085632,1.019472599029541,0.014098205603659153,2.9825432300567627,0,1.1467126607894897,-0.0008926987648010254,0.8391186594963074,0.11394578218460083,0,400000.0,1.019472599029541,1746539205.7635443,-0.0025668740272521973,7.380000114440918,123.14362335205078,0.5332453846931458,78.94522094726562,0.00023999999393709004,0.5332453846931458,8.0
0.5476042032241821,0.5458121299743652,3485.253173828125,-0.3019203245639801,0.5476042032241821,142.38616943359375,NaN,1.9258975982666016,7.298194408416748,2.6709234714508057,31,0.5476042032241821,3647.520962259,63.718360900878906,500,20,1.0165528059005737,21,0.015246027149260044,0.5455504655838013,1.3020248413085938,0.0760037824511528,1.0165528059005737,0.020036697387695312,5.653466701507568,0,1.1477521657943726,0.01985076069831848,0.8020960092544556,-0.04747709631919861,0,420000.0,1.0165528059005737,1746539348.2353783,0.012250922620296478,9.25,140.4630889892578,0.5455504655838013,78.66773223876953,0.00023700000019744039,0.5455504655838013,17.799999237060547
0.5592873692512512,0.5437715649604797,3646.77783203125,-0.299780011177063,0.5592873692512512,161.43898010253906,NaN,1.7360297441482544,7.5846428871154785,-3.050793409347534,40,0.5592873692512512,3810.433234867,81.88031005859375,500,21,1.0157965421676636,22,0.01476599182933569,0.5569869875907898,1.2782014608383179,0.07235676795244217,1.0157965421676636,0.0145332682877779,2.602673292160034,0,0.9640307426452637,0.0021403133869171143,0.7975614070892334,0.08800649642944336,0,440000.0,1.0157965421676636,1746539509.7513967,-0.0036470144987106323,6.050000190734863,123.88581848144531,0.5569869875907898,79.5586166381836,0.00023400000645779073,0.5569869875907898,7.0
0.5704377889633179,0.540684163570404,3809.669189453125,-0.2771693468093872,0.5704377889633179,162.8153076171875,NaN,1.8517112731933594,7.541817665100098,2.4857585430145264,40,0.5704377889633179,3974.099393967,81.2550048828125,500,22,1.0163016319274902,23,0.014851177111268044,0.5677312612533569,1.3373054265975952,0.07791884243488312,1.0163016319274902,0.016926543787121773,5.0884318351745605,0,0.9914138913154602,0.02261066436767578,0.7909083366394043,0.21679741144180298,0,460000.0,1.0163016319274902,1746539672.6637006,0.0055620744824409485,8.399999618530273,122.83856964111328,0.5677312612533569,81.56026458740234,0.00023099999816622585,0.5677312612533569,15.074999809265137
0.581019401550293,0.5352429151535034,3973.358642578125,-0.291288286447525,0.581019401550293,163.59165954589844,NaN,1.93473219871521,8.235268592834473,-0.5240902900695801,40,0.581019401550293,4134.575640342,81.2258071899414,500,23,1.0177189111709595,24,0.014931161887943745,0.5777422785758972,1.4417685270309448,0.06985284388065338,1.0177189111709595,0.01588096283376217,4.5643415451049805,0,0.9248652458190918,-0.014118939638137817,0.7796472311019897,0.04397024214267731,0,480000.0,1.0177189111709595,1746539836.3295949,-0.008065998554229736,5.650000095367432,122.25562286376953,0.5777422785758972,82.36577606201172,0.0002280000044265762,0.5777422785758972,12.375
0.5910881757736206,0.5325013399124146,4133.818359375,-0.26941680908203125,0.5910881757736206,160.38485717773438,NaN,1.8225406408309937,7.53000545501709,-0.7796115875244141,40,0.5910881757736206,4296.298942095,80.91647338867188,500,24,1.0158054828643799,25,0.014833728782832623,0.5870276689529419,1.4490253925323486,0.07208019495010376,1.0158054828643799,0.013873421587049961,3.7847299575805664,0,0.6114870309829712,0.021871477365493774,0.7728465795516968,-0.5173184871673584,0,500000.0,1.0158054828643799,1746539996.8059487,0.0022273510694503784,4.110000133514404,124.7000503540039,0.5870276689529419,79.46832275390625,0.00022499999613501132,0.5870276689529419,12.324999809265137
0.6007296442985535,0.525698184967041,4295.546875,-0.28806084394454956,0.6007296442985535,161.6361541748047,NaN,2.081019878387451,8.170090675354004,2.1733336448669434,40,0.6007296442985535,4457.709887021,80.3546142578125,500,25,1.0173720121383667,26,0.0153812225908041,0.5956859588623047,1.4904409646987915,0.08650287240743637,1.0173720121383667,0.016825798898935318,5.95806360244751,0,0.680677056312561,-0.01864403486251831,0.7576455473899841,-0.0913364514708519,0,520000.0,1.0173720121383667,1746540158.52926,0.014422677457332611,4.860000133514404,123.73468780517578,0.5956859588623047,81.281494140625,0.00022200000239536166,0.5956859588623047,13.274999618530273
0.61019366979599,0.5227168202400208,4456.95458984375,-0.23945675790309906,0.61019366979599,161.31997680664062,NaN,2.059333324432373,8.675727844238281,-2.0313546657562256,40,0.61019366979599,4618.06305257,81.73468017578125,500,26,1.0151500701904297,27,0.014038434252142906,0.6037801504135132,1.5176972150802612,0.08433124423027039,1.0151500701904297,0.01205203216522932,3.926708936691284,0,0.7131720781326294,0.0486040860414505,0.7491350769996643,-0.07447667419910431,0,540000.0,1.0151500701904297,1746540319.940234,-0.002171628177165985,4.960000038146973,123.97721099853516,0.6037801504135132,79.5852279663086,0.00021899999410379678,0.6037801504135132,19.075000762939453
0.6192175149917603,0.5205177068710327,4617.33935546875,-0.26773667335510254,0.6192175149917603,160.29458618164062,NaN,1.4694023132324219,7.795263290405273,0.5876834392547607,40,0.6192175149917603,4780.044638478,80.3969955444336,500,27,1.0138911008834839,28,0.014548773877322674,0.6113041639328003,1.428956151008606,0.048317864537239075,1.0138911008834839,0.012872708030045033,4.514392375946045,0,0.48844701051712036,-0.02827991545200348,0.7440605163574219,0.2367779016494751,0,560000.0,1.0138911008834839,1746540480.2929099,-0.03601337969303131,3.549999952316284,124.77027893066406,0.6113041639328003,79.89751434326172,0.00021600000036414713,0.6113041639328003,11.074999809265137
0.6284693479537964,0.5028761625289917,4779.2958984375,-0.2371552437543869,0.6284693479537964,161.90185546875,NaN,1.5484060049057007,7.5031914710998535,-0.7793755531311035,40,0.6284693479537964,4940.818400787,81.23721313476562,500,28,1.0170232057571411,29,0.015375424176454544,0.6185412406921387,1.4502558708190918,0.05347830429673195,1.0170232057571411,0.0200191717594862,3.7350168228149414,0,0.39611539244651794,0.030581429600715637,0.7071628570556641,-0.030100271105766296,0,580000.0,1.0170232057571411,1746540642.2751038,0.005160439759492874,8.989999771118164,123.53163146972656,0.6185412406921387,80.66458892822266,0.00021300000662449747,0.6185412406921387,28.325000762939453
0.6377326846122742,0.49142009019851685,4940.03271484375,-0.27431944012641907,0.6377326846122742,160.65298461914062,NaN,2.0007827281951904,7.740664005279541,1.745683193206787,40,0.6377326846122742,5101.684151953,81.115234375,500,29,1.0174789428710938,30,0.015240192413330078,0.6257402896881104,1.4065593481063843,0.05197536200284958,1.0174789428710938,0.01623859442770481,5.4807000160217285,0,0.735920786857605,-0.037164196372032166,0.6819900274276733,-0.1154487282037735,0,600000.0,1.0174789428710938,1746540803.0486498,-0.00150294229388237,14.109999656677246,124.49192810058594,0.6257402896881104,79.53768157958984,0.0002099999983329326,0.6257402896881104,22.625
0.6466227173805237,0.4893836975097656,5100.93505859375,-0.24637286365032196,0.6466227173805237,160.78321838378906,NaN,1.6998902559280396,8.619956970214844,-0.4824380874633789,40,0.6466227173805237,5261.564154031,80.95075225830078,500,30,1.0159915685653687,31,0.015002562664449215,0.632714033126831,1.5642074346542358,0.08130674064159393,1.0159915685653687,0.015534951351583004,4.99826192855835,0,0.5822789072990417,0.027946576476097107,0.6758705377578735,0.07476350665092468,0,620000.0,1.0159915685653687,1746540963.9146478,0.029331378638744354,9.539999961853027,124.3910903930664,0.632714033126831,79.83241271972656,0.00020700000459328294,0.632714033126831,12.024999618530273
0.6553094983100891,0.48430487513542175,5260.84326171875,-0.2509458363056183,0.6553094983100891,159.8261260986328,NaN,1.8005762100219727,9.316540718078613,0.1812891960144043,40,0.6553094983100891,5420.511061971,80.8499984741211,500,31,1.01512610912323,32,0.01520896703004837,0.6394433379173279,1.6420296430587769,0.08203620463609695,1.01512610912323,0.017459359019994736,5.179551124572754,0,0.5134394764900208,-0.004572972655296326,0.6627012491226196,0.09303577989339828,0,640000.0,1.01512610912323,1746541123.7953289,0.0007294639945030212,8.539999961853027,125.135986328125,0.6394433379173279,78.97608947753906,0.00020399999630171806,0.6394433379173279,15.524999618530273
0.6634860634803772,0.47249358892440796,5419.77099609375,-0.2821618616580963,0.6634860634803772,158.87522888183594,NaN,1.501922607421875,8.747437477111816,-1.8475139141082764,40,0.6634860634803772,5579.543087677,80.88204193115234,500,32,1.018334150314331,33,0.015520479530096054,0.6457273960113525,1.5611387491226196,0.0642135813832283,1.018334150314331,0.017051314935088158,3.3320372104644775,0,0.27001020312309265,-0.031216025352478027,0.6362316012382507,-0.09063296765089035,0,660000.0,1.018334150314331,1746541282.7413986,-0.017822623252868652,3.450000047683716,125.88494873046875,0.6457273960113525,77.99311828613281,0.0002010000025620684,0.6457273960113525,6.849999904632568
0.6711692810058594,0.4711722135543823,5578.7998046875,-0.21276676654815674,0.6711692810058594,158.95301818847656,NaN,1.470384955406189,9.05549430847168,-0.206803560256958,40,0.6711692810058594,5703.510970628,81.72370910644531,500,33,1.0152390003204346,34,0.015361672267317772,0.651501476764679,1.6835395097732544,0.07250179350376129,1.0152390003204346,0.015944406390190125,3.1252336502075195,0,0.23769687116146088,0.06939509510993958,0.6312654614448547,-0.029765062034130096,0,680000.0,1.0152390003204346,1746541441.7733638,0.00828821212053299,1.1100000143051147,125.82334899902344,0.651501476764679,77.22924041748047,0.00019799999427050352,0.651501476764679,6.050000190734863
0.6787315607070923,0.46240782737731934,5702.79345703125,-0.23392468690872192,0.6787315607070923,123.9134750366211,NaN,1.5324780941009521,9.885883331298828,2.671146869659424,23,0.6787315607070923,5827.289075256,45.842613220214844,500,34,1.0115090608596802,35,0.014384775422513485,0.6568280458450317,1.7488621473312378,0.09117338061332703,1.0115090608596802,0.020265458151698112,5.796380519866943,0,0.2228977084159851,-0.021157920360565186,0.6116839051246643,0.12443989515304565,0,700000.0,1.0115090608596802,1746541565.7421873,0.018671587109565735,1.4800000190734863,161.4029541015625,0.6568280458450317,78.07081604003906,0.00019500000053085387,0.6568280458450317,14.375
0.6856930255889893,0.4595135748386383,5826.56787109375,-0.25451910495758057,0.6856930255889893,123.72138214111328,NaN,0.9150152206420898,9.365853309631348,-3.963719964027405,22,0.6856930255889893,5976.91216205,46.42033767700195,500,35,1.0123395919799805,36,0.012721249833703041,0.6617472171783447,1.6598570346832275,0.06755781173706055,1.0123395919799805,0.020007222890853882,1.8326605558395386,0,0.08451992273330688,-0.020594418048858643,0.6030057072639465,-0.120074562728405,0,720000.0,1.0123395919799805,1746541689.5200512,-0.02361556887626648,1.4800000190734863,161.65353393554688,0.6617472171783447,77.30101013183594,0.00019200000679120421,0.6617472171783447,1.875
0.692149817943573,0.45049792528152466,5976.14892578125,-0.2817501723766327,0.692149817943573,149.52394104003906,NaN,0.9002791047096252,8.16517448425293,0.20029938220977783,36,0.692149817943573,6117.615639519,72.64086151123047,500,36,1.018103003501892,37,0.015235234051942825,0.6662905216217041,1.6362950801849365,0.05304834246635437,1.018103003501892,0.020943300798535347,2.0329599380493164,0,0.1460825502872467,-0.027231067419052124,0.5816550850868225,-0.1723269671201706,0,740000.0,1.018103003501892,1746541839.1426191,-0.014509469270706177,1.3700000047683716,133.75784301757812,0.6662905216217041,76.88304901123047,0.00018899999849963933,0.6662905216217041,2.924999952316284
0.6988417506217957,0.44117122888565063,6116.849609375,-0.23017828166484833,0.6988417506217957,140.60289001464844,NaN,1.0531342029571533,7.781599521636963,2.8392996788024902,29,0.6988417506217957,6276.956886253,61.18165969848633,500,37,1.0142419338226318,38,0.01537164393812418,0.670685887336731,1.5439281463623047,0.06045583263039589,1.0142419338226318,0.021428752690553665,4.872259616851807,0,0.2113022655248642,0.05157189071178436,0.5582432746887207,0.32767564058303833,0,760000.0,1.0142419338226318,1746541979.8460326,0.007407490164041519,5.46999979019165,142.2445831298828,0.670685887336731,79.42118072509766,0.00018600000475998968,0.670685887336731,20.024999618530273
0.7055901288986206,0.4244590699672699,6276.189453125,-0.23445232212543488,0.7055901288986206,159.24075317382812,NaN,1.0811939239501953,8.620223999023438,-2.055567502975464,40,0.7055901288986206,6409.636538553,81.14585876464844,500,38,1.0170259475708008,39,0.016088327392935753,0.6749728918075562,1.7286887168884277,0.07560467720031738,1.0170259475708008,0.01793162152171135,2.8166921138763428,0,0.11389697343111038,-0.004274040460586548,0.5171300172805786,-0.03828747570514679,0,780000.0,1.0170259475708008,1746542139.187294,0.015148844569921494,5.96999979019165,125.59599304199219,0.6749728918075562,78.0948486328125,0.0001829999964684248,0.6749728918075562,15.975000381469727
0.7121413946151733,0.4104502499103546,6408.8525390625,-0.32038894295692444,0.7121413946151733,132.56211853027344,NaN,1.4082967042922974,9.339221000671387,0.7495088577270508,25,0.7121413946151733,6568.25496803,52.82279968261719,500,39,1.0175397396087646,40,0.015490464866161346,0.6792137026786804,1.7233415842056274,0.0725075826048851,1.0175398588180542,0.02069849707186222,3.5662009716033936,0,0.13885612785816193,-0.08593662083148956,0.4803154170513153,0.30292364954948425,0,800000.0,1.0175397396087646,1746542271.866986,-0.0030970945954322815,7.0,150.87266540527344,0.6792137026786804,79.73927307128906,0.00018000000272877514,0.6792137026786804,9.824999809265137
0.7181718945503235,0.3963586390018463,6567.48486328125,-0.26300856471061707,0.7181718945503235,158.51290893554688,NaN,0.6857221722602844,9.738443374633789,-1.8762651681900024,40,0.7181718945503235,6701.688434859,80.3331527709961,500,40,1.0200310945510864,41,0.015925569459795952,0.683234691619873,1.688825011253357,0.06089821457862854,1.0200310945510864,0.01946389488875866,1.6899358034133911,0,0.042336851358413696,0.05738037824630737,0.4419538974761963,-0.795189619064331,0,820000.0,1.0200310945510864,1746542430.4853728,-0.011609368026256561,3.299999952316284,126.17269134521484,0.683234691619873,78.1797103881836,0.00017699999443721026,0.683234691619873,1.625
