_runtime,Train/Epoch,TotalEnvSteps,Time/Epoch,Time/Update,Metrics/EpCost,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,Time/Rollout,Train/PolicyRatio/Min,Value/cost,Train/KL,Safety/shield_violation,Safety/shield_adv_c,Metrics/EpRet,Value/reward,Train/LR,Value/Adv,Loss/Loss_pi,Train/Entropy,Train/PolicyStd,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Time/Total,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Metrics/EpLen,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,_step,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,_timestamp,Loss/Loss_reward_critic/Delta
1831.055617089,10,220000.0,150.02261352539062,80.7675552368164,28.1299991607666,40,0.3891226053237915,69.2550048828125,1.0152696371078491,2.364147186279297,0.01413686666637659,5.599855422973633,NaN,0.033153705298900604,0.0636221319437027,0.00026699999580159783,-0.05445215851068497,-0.4145243465900421,1.0774389505386353,0.7122043967247009,38.599998474121094,0,0.3891226053237915,133.313232421875,1677.16845703125,1.0152696371078491,0.39106273651123047,0,0.39106273651123047,1000,-0.042643994092941284,0.3613297939300537,0.01897040754556656,0.3891226053237915,11,4.077193737030029,1.0152696371078491,0.39106273651123047,0.014111447148025036,1746520390.827701,0.00878201238811016
1982.838132691,11,240000.0,152.92730712890625,80.1378402709961,26.1299991607666,40,0.42403069138526917,72.7894287109375,1.0087629556655884,1.4681317806243896,0.01618054509162903,4.409968852996826,NaN,0.08291931450366974,0.028931353241205215,0.0002640000020619482,-0.19857804477214813,-0.31323060393333435,1.0512663125991821,0.694078803062439,84.0,0,0.42403069138526917,130.78109741210938,1830.153564453125,1.0087629556655884,0.42778289318084717,0,0.42778289318084717,1000,0.10129374265670776,1.222395896911621,0.005324391648173332,0.42403069138526917,12,5.29958963394165,1.0087629556655884,0.42778289318084717,0.013689160346984863,1746520543.8194926,-0.013646015897393227
2132.174594144,12,260000.0,151.72230529785156,80.89009094238281,23.93000030517578,40,0.459301620721817,70.83218383789062,1.011518120765686,1.8578433990478516,0.013892577961087227,4.887781620025635,NaN,0.1534932255744934,0.036888487637043,0.0002610000083222985,0.2936861217021942,-0.305512398481369,1.033841848373413,0.6820502281188965,69.94999694824219,0,0.459301620721817,131.81976318359375,1981.940185546875,1.011518120765686,0.46450793743133545,0,0.46450793743133545,1000,0.007718205451965332,-0.766660213470459,0.004089122638106346,0.459301620721817,13,4.532929420471191,1.011518120765686,0.46450793743133545,0.013339386321604252,1746520695.6020117,-0.001235269010066986
2281.372987695,13,280000.0,149.27520751953125,80.15081024169922,19.270000457763672,40,0.49323025345802307,69.12435913085938,1.0156430006027222,1.543561577796936,0.016312360763549805,4.834920883178711,NaN,0.23374490439891815,0.03226146101951599,0.0002579999854788184,-0.030547909438610077,-0.3915465772151947,1.013519287109375,0.668646514415741,30.149999618530273,0,0.49323025345802307,133.980712890625,2131.275634765625,1.0156430006027222,0.5008226037025452,0,0.5008226037025452,1000,-0.08603417873382568,-1.2000703811645508,0.007754478137940168,0.49323025345802307,14,3.3328590393066406,1.0156430006027222,0.5008226037025452,0.01499380823224783,1746520844.938213,0.0036653554998338223
2432.006169803,14,300000.0,149.0996551513672,81.06158447265625,17.43000030517578,40,0.5255849361419678,68.03804016113281,1.017913818359375,1.0260957479476929,0.016567502170801163,3.505774974822998,NaN,0.35304877161979675,0.03638853132724762,0.00025499999173916876,0.08501476794481277,-0.38840579986572266,0.9879243969917297,0.6519407033920288,23.149999618530273,0,0.5255849361419678,134.1384735107422,2280.44140625,1.017913818359375,0.5365904569625854,0,0.5365904569625854,1000,0.003140777349472046,-1.3206067085266113,0.0051387459971010685,0.5255849361419678,15,2.0122523307800293,1.017913818359375,0.5365904569625854,0.015194990672171116,1746520994.136665,-0.0026157321408391
2583.453858915,15,320000.0,150.567626953125,80.40531158447266,19.329999923706055,40,0.5588117837905884,70.16226196289062,1.0139621496200562,1.5362292528152466,0.01751701533794403,5.365133762359619,NaN,0.4541546702384949,0.04251449927687645,0.0002519999979995191,0.01504874974489212,-0.32360348105430603,0.9640556573867798,0.6368986368179321,71.6500015258789,0,0.5588117837905884,132.8306884765625,2431.106689453125,1.0139621496200562,0.5721079707145691,0,0.5721079707145691,1000,0.06480231881141663,2.3915348052978516,0.015155313536524773,0.5588117837905884,16,4.403787136077881,1.0139621496200562,0.5721079707145691,0.014964083209633827,1746521144.7698693,0.010016567539423704
2723.094008492,16,340000.0,151.3814239501953,80.74055480957031,14.0,40,0.5919626355171204,70.64082336425781,1.0181849002838135,1.662409782409668,0.018524162471294403,5.032683372497559,NaN,0.4105304777622223,0.032281916588544846,0.00024900000425986946,0.05361459031701088,-0.34540417790412903,0.949494481086731,0.6282126307487488,49.95000076293945,0,0.5919626355171204,132.11660766601562,2582.553955078125,1.0181849002838135,0.6067602038383484,0,0.6067602038383484,1000,-0.021800696849822998,0.4408411979675293,0.016836319118738174,0.5919626355171204,17,4.84462833404541,1.0181849002838135,0.6067602038383484,0.016095010563731194,1746521296.217735,0.0016810055822134018
2857.965061019,17,360000.0,139.5758819580078,70.44548034667969,12.8100004196167,35,0.6246922016143799,69.13032531738281,1.0182421207427979,1.4032832384109497,0.020505394786596298,4.655973434448242,NaN,0.39719268679618835,0.019020413979887962,0.0002460000105202198,0.21124261617660522,-0.3623356223106384,0.9192291498184204,0.6097041368484497,42.150001525878906,0,0.6246922016143799,143.29124450683594,2722.192138671875,1.0182421207427979,0.6404964923858643,0,0.6404964923858643,1000,-0.0169314444065094,-1.1551434993743896,0.005295654758810997,0.6246922016143799,18,3.6894848346710205,1.0182421207427979,0.6404964923858643,0.01603836938738823,1746521435.8578393,-0.011540664359927177
2995.949836829,18,380000.0,134.80917358398438,64.00128936767578,19.329999923706055,32,0.658444881439209,70.80781555175781,1.013946533203125,1.6968687772750854,0.020428936928510666,5.180834770202637,NaN,0.2923879325389862,0.030179813504219055,0.00024300000222865492,0.16493085026741028,-0.28503337502479553,0.8938012719154358,0.5945273637771606,77.9000015258789,0,0.658444881439209,148.3578643798828,2857.065673828125,1.013946533203125,0.6742944121360779,0,0.6742944121360779,1000,0.0773022472858429,1.7956478595733643,0.0072402385994791985,0.658444881439209,19,5.485132694244385,1.013946533203125,0.6742944121360779,0.01608191803097725,1746521570.728839,0.0019445838406682014
3142.175617,19,400000.0,137.92811584472656,70.8059310913086,19.43000030517578,35,0.6908374428749084,67.12213134765625,1.0192869901657104,1.4808787107467651,0.020825345069169998,4.469409942626953,NaN,0.33488863706588745,0.027458548545837402,0.00023999999393709004,-0.28988954424858093,-0.3875080347061157,0.8688426613807678,0.5803709030151367,26.299999237060547,0,0.6908374428749084,145.00306701660156,2995.056640625,1.0192869901657104,0.7081598043441772,0,0.7081598043441772,1000,-0.10247465968132019,-1.7084622383117676,0.007646652869880199,0.6908374428749084,20,3.776670455932617,1.0192869901657104,0.7081598043441772,0.016730070114135742,1746521708.7135932,0.000406414270401001
3282.803944101,20,420000.0,146.15615844726562,76.94676208496094,17.06999969482422,38,0.723020613193512,69.20935821533203,1.0164374113082886,1.7146565914154053,0.02010311558842659,4.363666534423828,NaN,0.4032248556613922,0.01694340817630291,0.00023700000019744039,-0.007453661412000656,-0.3164820969104767,0.8547104001045227,0.5725546479225159,44.95000076293945,0,0.723020613193512,136.83993530273438,3141.269287109375,1.0164374113082886,0.7417967915534973,0,0.7417967915534973,1000,0.07102593779563904,-0.35168933868408203,0.007981057278811932,0.723020613193512,21,3.424981117248535,1.0164374113082886,0.7417967915534973,0.01624489575624466,1746521854.939476,0.0003344044089317322
3420.217617085,21,440000.0,140.54225158691406,72.63819885253906,17.40999984741211,36,0.7556406855583191,67.90401458740234,1.0141037702560425,1.2757947444915771,0.020235558971762657,4.672910213470459,NaN,0.44832679629325867,0.03298055753111839,0.00023400000645779073,0.30846887826919556,-0.28351491689682007,0.846907913684845,0.5681371092796326,58.54999923706055,0,0.7556406855583191,142.30596923828125,3281.883544921875,1.0141037702560425,0.77528315782547,0,0.77528315782547,1000,0.032967180013656616,-0.30286526679992676,0.006977880373597145,0.7556406855583191,22,3.1221158504486084,1.0141037702560425,0.77528315782547,0.01621559076011181,1746521995.5677562,-0.0010031769052147865
3554.186378373,22,460000.0,137.3548583984375,66.76834869384766,17.8700008392334,33,0.7883554697036743,70.58645629882812,1.0145621299743652,1.445336103439331,0.020067248493433,5.166782855987549,NaN,0.6236717104911804,0.03964521363377571,0.00023099999816622585,0.3821774125099182,-0.3275570869445801,0.8293498158454895,0.5580134987831116,51.95000076293945,0,0.7883554697036743,145.60824584960938,3419.322509765625,1.0145621299743652,0.8087015748023987,0,0.8087015748023987,1000,-0.04404217004776001,0.30541276931762695,0.009455528110265732,0.7883554697036743,23,3.4275286197662354,1.0145621299743652,0.8087015748023987,0.016717365011572838,1746522132.981397,0.0024776477366685867
3627.47211172,23,480000.0,133.9098663330078,64.74249267578125,14.140000343322754,32,0.8210961818695068,69.16734313964844,1.0142691135406494,1.1332906484603882,0.020793193951249123,4.307659149169922,NaN,0.653238832950592,0.07069613039493561,0.0002280000044265762,-0.17576594650745392,-0.29316943883895874,0.8154873251914978,0.5503208041191101,50.599998474121094,0,0.8210961818695068,149.35418701171875,3553.290283203125,1.0142691135406494,0.8415572047233582,0,0.8415572047233582,1000,0.03438764810562134,-0.03720450401306152,0.010090678930282593,0.8210961818695068,24,3.390324115753174,1.0142691135406494,0.8415572047233582,0.01697569154202938,1746522266.9502435,0.000635150820016861
3750.327081245,24,500000.0,73.23450469970703,4.039167881011963,18.40999984741211,2,0.8553508520126343,69.19529724121094,1.0021287202835083,2.149446487426758,0.02077612094581127,5.76952600479126,NaN,0.5607706308364868,0.04176973178982735,0.00022499999613501132,0.2349880337715149,-0.14187395572662354,0.8086616396903992,0.5465053915977478,91.1500015258789,0,0.8553508520126343,273.0953063964844,3626.583251953125,1.0021286010742188,0.8745074272155762,0,0.8745074272155762,1000,0.1512954831123352,8.403684139251709,0.006623092107474804,0.8553508520126343,25,11.794008255004883,1.0021287202835083,0.8745074272155762,0.012147103436291218,1746522340.2358088,-0.003467586822807789
3849.802630583,25,520000.0,122.7898941040039,54.63928985595703,18.360000610351562,27,0.8883682489395142,68.15054321289062,1.0159213542938232,1.7221683263778687,0.020645583048462868,4.460117340087891,NaN,0.4212154746055603,0.05178167298436165,0.00022200000239536166,0.07015974819660187,-0.3619271218776703,0.8095890283584595,0.5474649667739868,29.899999618530273,0,0.8883682489395142,162.87985229492188,3749.428466796875,1.0159213542938232,0.9075381755828857,0,0.9075381755828857,1000,-0.22005316615104675,-8.04276156425476,0.040785614401102066,0.8883682489395142,26,3.751246690750122,1.0159213542938232,0.9075381755828857,0.016142675653100014,1746522463.0908406,0.03416252229362726
3980.729333773,26,540000.0,99.41445922851562,28.13376808166504,18.399999618530273,14,0.9236929416656494,71.28064727783203,0.9989081621170044,1.4243544340133667,0.022208256646990776,4.279080867767334,NaN,0.3010652959346771,0.0463089644908905,0.00021899999410379678,0.23069269955158234,0.10414133220911026,0.8246811628341675,0.5556257367134094,130.0,0,0.9236929416656494,201.177978515625,3848.9052734375,0.9989081621170044,0.9406486749649048,0,0.9406486749649048,1000,0.46606845408678055,0.20102357864379883,0.020255060866475105,0.9236929416656494,27,3.952270269393921,0.9989081621170044,0.9406486749649048,0.016851747408509254,1746522562.5665054,-0.02053055353462696
4121.548912084,27,560000.0,130.86083984375,60.5102424621582,22.459999084472656,30,0.9594014883041382,70.35055541992188,1.0088720321655273,1.723448395729065,0.024477297440171242,5.789055347442627,NaN,0.16404494643211365,0.0644899532198906,0.00021600000036414713,0.03286312520503998,-0.2747275233268738,0.831563413143158,0.5593283772468567,71.94999694824219,0,0.9594014883041382,152.83412170410156,3979.82568359375,1.008872151374817,0.9743390083312988,0,0.9743390083312988,1000,-0.37886885553598404,3.106921434402466,0.0061935121193528175,0.9594014883041382,28,7.059191703796387,1.0088720321655273,0.9743390083312988,0.01565990224480629,1746522693.4932225,-0.014061548747122288
4256.108921533,28,580000.0,140.7499237060547,72.61714172363281,24.670000076293945,36,0.9960647225379944,68.13274383544922,1.0108110904693604,1.4408718347549438,0.02022814191877842,4.669884204864502,NaN,0.17189201712608337,0.042721930891275406,0.00021300000662449747,-0.43485087156295776,-0.10566029697656631,0.8255248069763184,0.556318998336792,91.4000015258789,0,0.9960647225379944,142.0959930419922,4120.6416015625,1.0108110904693604,1.0087828636169434,0,1.0087828636169434,1000,0.16906722635030746,-2.239011287689209,0.007751431316137314,0.9960647225379944,29,4.820180416107178,1.0108110904693604,1.0087828636169434,0.015685901045799255,1746522834.3127851,0.0015579191967844963
4378.287189115,29,600000.0,134.5126953125,66.6114273071289,21.100000381469727,33,1.0319756269454956,67.90123748779297,1.0141901969909668,1.1045199632644653,0.022623464465141296,5.033232688903809,NaN,0.16419170796871185,0.04481605067849159,0.0002099999983329326,0.13139258325099945,-0.30177947878837585,0.8122587203979492,0.549574077129364,48.5,0,1.0319756269454956,148.68484497070312,4255.2236328125,1.0141900777816772,1.0434596538543701,0,1.0434596538543701,1000,-0.19611918181180954,-0.8993716239929199,0.007965467870235443,1.0319756269454956,30,3.920808792114258,1.0141901969909668,1.0434596538543701,0.016011584550142288,1746522968.871304,0.00021403655409812927
4500.079620078,30,620000.0,122.12028503417969,54.92881774902344,18.649999618530273,27,1.065773606300354,67.1914291381836,1.0185359716415405,1.077124834060669,0.02009471319615841,4.428662300109863,NaN,0.1615222543478012,0.027440311387181282,0.00020700000459328294,0.23250547051429749,-0.3879551887512207,0.7930208444595337,0.5394184589385986,19.049999237060547,0,1.065773606300354,163.77294921875,4377.39013671875,1.0185359716415405,1.078029990196228,0,1.078029990196228,1000,-0.08617570996284485,-1.0624926090240479,0.007241865620017052,1.065773606300354,31,2.85831618309021,1.0185359716415405,1.078029990196228,0.01639554649591446,1746523091.0510652,-0.0007236022502183914
4622.939417784,31,640000.0,121.73330688476562,52.615108489990234,15.960000038146973,26,1.100933313369751,69.1181640625,1.0055146217346191,1.3689519166946411,0.02075371891260147,6.162754058837891,NaN,0.21707209944725037,0.03930577263236046,0.00020399999630171806,-0.10272762179374695,-0.10041395574808121,0.7923732995986938,0.5387460589408875,95.44999694824219,0,1.100933313369751,164.29356384277344,4499.18310546875,1.0055146217346191,1.11214280128479,0,1.11214280128479,1000,0.2875412330031395,0.4093754291534424,0.004426211584359407,1.100933313369751,32,3.2676916122436523,1.0055146217346191,1.11214280128479,0.016384003683924675,1746523212.8434057,-0.0028156540356576443
4747.686084973,32,660000.0,122.79634857177734,50.38274002075195,14.109999656677246,25,1.1358815431594849,72.41356658935547,1.00974440574646,1.0245466232299805,0.02123568393290043,5.270326614379883,NaN,0.2816871702671051,0.024647345766425133,0.0002010000025620684,0.10147269070148468,-0.30969947576522827,0.7807735204696655,0.532711386680603,57.849998474121094,0,1.1358815431594849,162.8712921142578,4622.03955078125,1.0097445249557495,1.1455848217010498,0,1.1455848217010498,1000,-0.20928552001714706,1.3683533668518066,0.00618630088865757,1.1358815431594849,33,4.636044979095459,1.00974440574646,1.1455848217010498,0.015144305303692818,1746523335.7031884,0.0017600893042981625
4878.174058212,33,680000.0,124.68132781982422,56.7838249206543,10.609999656677246,28,1.1699455976486206,67.89745330810547,1.0114808082580566,1.2077789306640625,0.021012725308537483,4.292363166809082,NaN,0.2741948068141937,0.04139844700694084,0.00019799999427050352,0.0957275778055191,-0.2702505588531494,0.7732600569725037,0.5291776657104492,42.20000076293945,0,1.1699455976486206,160.40895080566406,4746.7841796875,1.0114808082580566,1.1778918504714966,0,1.1778918504714966,1000,0.03944891691207886,-0.7839648723602295,0.0094517283141613,1.1699455976486206,34,3.8520801067352295,1.0114808082580566,1.1778918504714966,0.015653304755687714,1746523460.4499247,0.0032654274255037308
5013.18286154,34,700000.0,130.38973999023438,61.087127685546875,8.40999984741211,30,1.2018351554870605,69.30254364013672,1.0188002586364746,0.9968791007995605,0.020444270223379135,4.734152317047119,NaN,0.217289999127388,0.04977692663669586,0.00019500000053085387,0.0774945318698883,-0.4228981137275696,0.7552827596664429,0.5201858282089233,15.199999809265137,0,1.2018351554870605,153.3863067626953,4877.23828125,1.0188002586364746,1.2088196277618408,0,1.2088196277618408,1000,-0.15264755487442017,-1.6015703678131104,0.01907339319586754,1.2018351554870605,35,2.250509738922119,1.0188002586364746,1.2088196277618408,0.01653185300529003,1746523590.9371064,0.009621664881706238
5140.077503071,35,720000.0,134.9313201904297,61.09117126464844,16.989999771118164,30,1.235304594039917,73.84010314941406,1.009432315826416,1.1971540451049805,0.02038814313709736,5.486417293548584,NaN,0.3061889410018921,0.05856577679514885,0.00019200000679120421,0.25098705291748047,-0.14124955236911774,0.7430646419525146,0.5144348740577698,93.25,0,1.235304594039917,148.2235565185547,5012.2802734375,1.009432315826416,1.2398710250854492,0,1.2398710250854492,1000,0.28164856135845184,1.2937843799591064,0.00617019971832633,1.235304594039917,36,3.5442941188812256,1.009432315826416,1.2398710250854492,0.016110142692923546,1746523725.9464707,-0.012903193477541208
5262.562680233,36,740000.0,126.82986450195312,58.625244140625,17.860000610351562,29,1.2673699855804443,68.20455932617188,1.0135931968688965,0.8914438486099243,0.020228441804647446,4.194105625152588,NaN,0.3027486503124237,0.029048215597867966,0.00018899999849963933,-0.055957622826099396,-0.31888455152511597,0.73382967710495,0.5102241039276123,29.0,0,1.2673699855804443,157.6915740966797,5139.17919921875,1.0135931968688965,1.271166205406189,0,1.271166205406189,1000,-0.17763499915599823,-0.5814962387084961,0.005622681230306625,1.2673699855804443,37,2.9627978801727295,1.0135931968688965,1.271166205406189,0.015884747728705406,1746523852.8413715,-0.0005475184880197048
5379.007346175,37,760000.0,122.42433166503906,54.543617248535156,14.170000076293945,27,1.2984341382980347,67.88067626953125,1.0143357515335083,0.8607058525085449,0.020327657461166382,4.167782783508301,NaN,0.18895865976810455,0.0206011813133955,0.00018600000475998968,-0.01200934499502182,-0.30177754163742065,0.7129658460617065,0.49968039989471436,34.099998474121094,0,1.2984341382980347,163.3662109375,5261.6640625,1.0143358707427979,1.3021248579025269,0,1.3021248579025269,1000,0.017107009887695312,-0.5667142868041992,0.006514131557196379,1.2984341382980347,38,2.3960835933685303,1.0143357515335083,1.3021248579025269,0.016251306980848312,1746523975.3265474,0.0008914503268897533
5490.588958491,38,780000.0,116.39261627197266,48.657920837402344,14.9399995803833,24,1.3288315534591675,67.7346420288086,1.0140855312347412,0.8074057698249817,0.02009163424372673,4.072581768035889,NaN,0.04964810982346535,0.018276987597346306,0.0001829999964684248,0.1417621672153473,-0.28681325912475586,0.7028344869613647,0.49509337544441223,38.599998474121094,0,1.3288315534591675,171.8321990966797,5378.11767578125,1.0140854120254517,1.3329095840454102,0,1.3329095840454102,1000,0.014964282512664795,0.13453984260559082,0.017487186938524246,1.3288315534591675,39,2.530623435974121,1.0140855312347412,1.3329095840454102,0.016923347488045692,1746524091.7711308,0.010973055381327868
5615.792906706,39,800000.0,111.53206634521484,40.70317840576172,18.56999969482422,20,1.3601105213165283,70.82884979248047,1.0077420473098755,0.6295990943908691,0.020031461492180824,3.650589942932129,NaN,0.10906048119068146,0.009112979285418987,0.00018000000272877514,0.024747628718614578,-0.10876758396625519,0.7050812244415283,0.49644237756729126,69.80000305175781,0,1.3601105213165283,179.32061767578125,5489.7021484375,1.0077420473098755,1.3640984296798706,0,1.3640984296798706,1000,0.17804567515850067,1.5230011940002441,0.005982754752039909,1.3601105213165283,40,4.053624629974365,1.0077420473098755,1.3640984296798706,0.01602371223270893,1746524203.3482597,-0.011504432186484337
