Train/LR,Value/reward,Time/FPS,Value/cost,Loss/Loss_pi/Delta,Loss/Loss_pi,Train/Entropy,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Train/PolicyStd,Time/Rollout,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,_timestamp,Train/PolicyRatio,_runtime,TotalEnvSteps,Value/Adv,Misc/FinalStepNorm,Misc/xHx,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/KL,Loss/Loss_reward_critic,Train/Epoch,Loss/Loss_cost_critic,Time/Total,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Time/Update,Misc/Alpha,Time/Epoch,Train/StopIter,Loss/Loss_reward_critic/Delta,_step,Misc/gradient_norm,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation
0,1.6179413795471191,138.78309631347656,11.924371719360352,-0.04631051421165466,-0.46475836634635925,1.5411571264266968,1.0018744468688965,0.3692817687988281,66.0999984741211,1.1300257444381714,119.4347152709961,-0.6746912002563477,0.3692817687988281,500,1746510464.5856745,1.0018744468688965,1871.618289282,220000.0,-4.577636492086867e-09,0.2847610116004944,0.003940644674003124,0.37465763092041016,78.0999984741211,0.001325434073805809,0.37465763092041016,12.050363540649414,0,1.0018744468688965,0.00034572233562357724,0.17460015416145325,10,73.22848510742188,1724.0675048828125,0.12640076875686646,1,0,0.3692817687988281,24.675020217895508,2.252842426300049,144.10975646972656,10,0.0038780122995376587,11,0.08022376149892807,-9.469413757324219,0.37465763092041016,13.896188735961914
0,1.7294245958328247,136.7752227783203,10.177589416503906,0.032171815633773804,-0.43258655071258545,1.5576457977294922,1.002678632736206,0.39954322576522827,62.0,1.1488760709762573,119.37144470214844,-0.46654751896858215,0.39954322576522827,500,1746510610.9034038,1.0026785135269165,2012.956373527,240000.0,-1.1444091230217168e-09,0.2566888630390167,0.006403797306120396,0.4040513038635254,56.880001068115234,0.0018940793816000223,0.4040513038635254,11.582856178283691,0,1.002678632736206,0.0003474607947282493,0.18143458664417267,11,46.563724517822266,1870.3662109375,0.14524832367897034,1,0,0.39954322576522827,26.85383415222168,1.767241358757019,146.22531127929688,10,0.006834432482719421,12,0.1466907113790512,-26.66476058959961,0.4040513038635254,12.374114990234375
0,1.6289699077606201,141.61502075195312,8.089020729064941,-0.012897282838821411,-0.44548383355140686,1.5655384063720703,1.0018771886825562,0.42836758494377136,43.900001525878906,1.1579324007034302,115.03294372558594,0.5382303595542908,0.42836758494377136,500,1746510752.2420418,1.0018771886825562,2158.097165958,260000.0,-2.2888182460434336e-09,0.28356823325157166,0.00390580203384161,0.4319177567958832,45.41999816894531,0.001327288569882512,0.4319177567958832,11.217460632324219,0,1.0018771886825562,0.0003297150833532214,0.13892576098442078,12,30.379966735839844,2011.6964111328125,0.12531360983848572,1,0,0.42836758494377136,26.194990158081055,2.262868642807007,141.22796630859375,10,-0.04250882565975189,13,0.0836101695895195,-16.183757781982422,0.4319177567958832,9.442985534667969
0,1.8378710746765137,137.90634155273438,9.371696472167969,0.02576771378517151,-0.41971611976623535,1.5779571533203125,1.0013885498046875,0.4557702839374542,60.099998474121094,1.172443151473999,118.41832733154297,-0.6401200294494629,0.4557702839374542,500,1746510897.3824267,1.0013885498046875,2297.065132468,280000.0,2.8991697931246563e-08,0.2651711404323578,0.0050641754642128944,0.4589197039604187,39.470001220703125,0.0009819092229008675,0.4589197039604187,11.030800819396973,0,1.0013885498046875,0.0003685740230139345,0.1617245227098465,13,50.10641860961914,2156.82568359375,0.13343384861946106,1,0,0.4557702839374542,26.607601165771484,1.9872852563858032,145.02597045898438,10,0.02279876172542572,14,0.07688150554895401,19.726451873779297,0.4589197039604187,11.472230911254883
0,1.641257405281067,144.0273895263672,5.595400810241699,-0.04964852333068848,-0.46936464309692383,1.5993642807006836,1.0024707317352295,0.48171061277389526,24.875,1.1978410482406616,111.27894592285156,-1.3347880840301514,0.48171061277389526,500,1746511036.3509562,1.00247061252594,2432.996942416,300000.0,1.12533564688988e-08,0.26507601141929626,0.0033953809179365635,0.48415958881378174,32.459999084472656,0.001747014932334423,0.48415958881378174,11.229966163635254,0,1.0024707317352295,0.0003690447483677417,0.11372311413288116,14,26.05939292907715,2295.809814453125,0.10921953618526459,1,0,0.48171061277389526,27.5835018157959,2.427001953125,138.8624725341797,10,-0.04800140857696533,15,0.07015404105186462,-24.047025680541992,0.48415958881378174,7.113790512084961
0,1.3830068111419678,147.23574829101562,2.294969081878662,0.011383056640625,-0.45798158645629883,1.618630290031433,1.0019595623016357,0.5058054327964783,1.875,1.2210859060287476,109.15824890136719,-0.08632798492908478,0.5058054327964783,500,1746511172.2821696,1.0019594430923462,2570.463221241,320000.0,-1.1444091230217168e-09,0.22208647429943085,0.002544294809922576,0.5070963501930237,16.100000381469727,0.0013855636352673173,0.5070963501930237,9.555876731872559,0,1.0019595623016357,0.00040476606227457523,0.09497519582509995,15,7.4162917137146,2431.741455078125,0.07921212911605835,1,0,0.5058054327964783,26.67831039428711,2.8036928176879883,135.83657836914062,10,-0.01874791830778122,16,0.08076474070549011,-18.64310121536255,0.5070963501930237,2.819781541824341
0,1.8277089595794678,145.5949249267578,4.967539310455322,0.06806924939155579,-0.38991233706474304,1.6162279844284058,1.0030887126922607,0.528095006942749,32.625,1.2181396484375,113.56048583984375,0.35062175989151,0.528095006942749,500,1746511309.7487717,1.0030885934829712,2708.306573229,340000.0,-8.01086397217432e-09,0.25429728627204895,0.0023716865107417107,0.5289706587791443,11.579999923706055,0.0021839372348040342,0.5289706587791443,10.252599716186523,0,1.0030887126922607,0.0003890061052516103,0.13547609746456146,16,23.59784507751465,2569.21435546875,0.0875701829791069,1,0,0.528095006942749,23.806913375854492,2.9039254188537598,137.36741638183594,10,0.04050090163946152,17,0.07995728403329849,16.18155336380005,0.5289706587791443,6.068897724151611
0,2.0026895999908447,145.1787109375,5.8089680671691895,-0.05154341459274292,-0.44145575165748596,1.6126974821090698,1.0035383701324463,0.5489600300788879,32.04999923706055,1.2138320207595825,113.29057312011719,0.28552865982055664,0.5489600300788879,500,1746511447.5925062,1.0035382509231567,2840.68668441,360000.0,-1.0681151962899094e-08,0.2923458218574524,0.0026509505696594715,0.5498913526535034,16.780000686645508,0.0025019492022693157,0.5498913526535034,12.076574325561523,0,1.0035383701324463,0.0003216364129912108,0.12371332198381424,17,18.008848190307617,2707.0693359375,0.10643476992845535,1,0,0.5489600300788879,24.470653533935547,2.746713399887085,137.76124572753906,10,-0.011762775480747223,18,0.06398360431194305,-5.588996887207031,0.5498913526535034,7.347492218017578
0,1.6804125308990479,151.17190551757812,2.134324550628662,-0.011392295360565186,-0.45284804701805115,1.6077567338943481,1.002478837966919,0.56851726770401,3.7249999046325684,1.2079368829727173,108.11895751953125,-0.3535923361778259,0.56851726770401,500,1746511579.9719944,1.0024787187576294,2970.16383542,380000.0,9.155272984173735e-09,0.23157113790512085,0.0035568075254559517,0.5690329670906067,15.819999694824219,0.0017527469899505377,0.5690329670906067,12.173605918884277,0,1.002478837966919,0.0004281124856788665,0.09392552822828293,18,4.800284385681152,2839.44091796875,0.09765628725290298,1,0,0.56851726770401,24.180736541748047,2.3712873458862305,132.29971313476562,10,-0.02978779375553131,19,0.09108949452638626,-13.208563804626465,0.5690329670906067,2.790444850921631
0,2.003347396850586,154.60789489746094,2.2789156436920166,-0.00848764181137085,-0.461335688829422,1.5987986326217651,1.0030441284179688,0.5865298509597778,4.300000190734863,1.1973520517349243,106.50682830810547,-0.13835635781288147,0.5865298509597778,500,1746511709.4488347,1.0030441284179688,3106.453550996,400000.0,4.1961669694501325e-09,0.25536301732063293,0.003143120324239135,0.5865898132324219,5.909999847412109,0.0021524676121771336,0.5865898132324219,11.588748931884766,0,1.0030441284179688,0.0003922505129594356,0.10945827513933182,19,5.396835803985596,2968.89208984375,0.10123348981142044,1,0,0.5865298509597778,22.852643966674805,2.522515296936035,129.3594970703125,10,0.01553274691104889,20,0.07377088814973831,0.5965514183044434,0.5865898132324219,3.1108012199401855
0,2.359276056289673,146.88424682617188,4.5885009765625,0.10438805818557739,-0.3569476306438446,1.6221017837524414,1.002732515335083,0.6033191680908203,36.25,1.2260686159133911,113.88239288330078,-0.26281213760375977,0.6033191680908203,500,1746511845.7384615,1.0027323961257935,3245.918241587,420000.0,-3.204345588869728e-08,0.28750374913215637,0.0030643800273537636,0.6037979125976562,10.350000381469727,0.0019321239087730646,0.6037979125976562,12.936941146850586,0,1.002732515335083,0.0003051409439649433,0.1515410989522934,20,17.265531539916992,3105.175048828125,0.11253834515810013,1,0,0.6033191680908203,22.279203414916992,2.554718017578125,136.16163635253906,10,0.04208282381296158,21,0.06438685208559036,11.868695735931396,0.6037979125976562,6.253534317016602
0,2.628787040710449,143.50799560546875,4.063017845153809,-0.008197575807571411,-0.365145206451416,1.6291877031326294,1.0016896724700928,0.619348406791687,33.82500076293945,1.2345534563064575,113.13843536376953,0.4718984365463257,0.619348406791687,500,1746511985.2038825,1.0016895532608032,3381.995330203,440000.0,-2.2888182460434336e-09,0.27051207423210144,0.002587458584457636,0.6206266283988953,19.260000228881836,0.001194722717627883,0.6206266283988953,15.4061861038208,0,1.0016896724700928,0.000358465826138854,0.171156644821167,21,19.539167404174805,3244.670654296875,0.09729918092489243,1,0,0.619348406791687,26.2265682220459,2.7802090644836426,139.3650665283203,10,0.019615545868873596,22,0.08639124035835266,2.2736358642578125,0.6206266283988953,5.929791450500488
0,2.3510491847991943,147.0711212158203,2.299949884414673,-0.034531623125076294,-0.3996768295764923,1.6192458868026733,1.0025556087493896,0.6348089575767517,10.5,1.2224065065383911,111.1021499633789,0.11811080574989319,0.6348089575767517,500,1746512121.2803814,1.0025554895401,3517.821561649,460000.0,7.629394338515283e-10,0.22375430166721344,0.0023081284016370773,0.6363228559494019,22.1200008392334,0.001807088265195489,0.6363228559494019,15.780596733093262,0,1.0025556087493896,0.00042158958967775106,0.14296510815620422,22,9.676468849182129,3380.746826171875,0.07601290941238403,1,0,0.6348089575767517,24.886444091796875,2.9436357021331787,135.98863220214844,10,-0.02819153666496277,23,0.1541895866394043,-9.862698554992676,0.6363228559494019,2.777052640914917
0,2.8114492893218994,147.34130859375,3.0837855339050293,-0.06480109691619873,-0.46447792649269104,1.6287823915481567,1.0034427642822266,0.6492376923561096,11.725000381469727,1.2343343496322632,109.63409423828125,-1.0528686046600342,0.6492376923561096,500,1746512257.107462,1.0034427642822266,3655.669599221,480000.0,1.0871886502172856e-08,0.2739722728729248,0.005929521284997463,0.651039719581604,8.6899995803833,0.0024344581179320812,0.651039719581604,14.933904647827148,0,1.0034427642822266,0.00035248923813924193,0.13175001740455627,23,13.40047550201416,3516.58447265625,0.1491769701242447,1,0,0.6492376923561096,26.10511589050293,1.8365586996078491,135.73927307128906,10,-0.01121509075164795,24,0.12244205921888351,3.7240066528320312,0.651039719581604,4.606619358062744
0,2.789787769317627,145.20498657226562,3.266094923019409,0.12910833954811096,-0.3353695869445801,1.6420332193374634,1.0015000104904175,0.6627833247184753,29.950000762939453,1.2511074542999268,112.71400451660156,0.5911250114440918,0.6627833247184753,500,1746512394.9545581,1.0015000104904175,3794.042529879,500000.0,-1.2207030941624453e-08,0.25797057151794434,0.003035979112610221,0.6655204892158508,9.930000305175781,0.0010606395080685616,0.6655204892158508,15.897216796875,0,1.0015000104904175,0.00033570415689609945,0.15136460959911346,24,19.961645126342773,3654.3984375,0.10050906985998154,1,0,0.6627833247184753,25.022247314453125,2.5666396617889404,137.736328125,10,0.01961459219455719,25,0.07951368391513824,6.561169624328613,0.6655204892158508,5.004855632781982
0,2.8381946086883545,144.6454620361328,2.0909531116485596,-0.06910601258277893,-0.404475599527359,1.6472148895263672,1.0025347471237183,0.6755967140197754,11.149999618530273,1.2586617469787598,111.55856323242188,0.0928996354341507,0.6755967140197754,500,1746512533.3276877,1.0025347471237183,3929.652620265,520000.0,0.0,0.22138790786266327,0.0027615900617092848,0.6791232824325562,11.539999961853027,0.0017923087580129504,0.6791232824325562,15.449018478393555,0,1.0025347471237183,0.0004372441617306322,0.13135671615600586,25,7.124626636505127,3792.79052734375,0.08226580172777176,1,0,0.6755967140197754,26.710519790649414,2.691129446029663,138.2691192626953,10,-0.020007893443107605,26,0.14980073273181915,-12.837018489837646,0.6791232824325562,2.9558374881744385
0,2.9118499755859375,147.59701538085938,2.4963159561157227,0.021615266799926758,-0.38286033272743225,1.6535042524337769,1.0034540891647339,0.6878295540809631,16.600000381469727,1.2669501304626465,111.8794174194336,1.159841775894165,0.6878295540809631,500,1746512668.9379454,1.0034540891647339,4069.103457219,540000.0,3.051757735406113e-09,0.3011522591114044,0.0012400352861732244,0.6921333074569702,13.479999542236328,0.0024423818103969097,0.6921333074569702,15.378294944763184,0,1.0034540891647339,0.0003138513711746782,0.1464410126209259,26,8.386372566223145,3928.39697265625,0.07498767226934433,1,0,0.6878295540809631,23.624649047851562,4.0160231590271,135.5041046142578,10,0.015084296464920044,27,0.04049624502658844,1.2617459297180176,0.6921333074569702,3.6059913635253906
0,3.105780601501465,143.52838134765625,2.9427871704101562,0.007444977760314941,-0.3754153549671173,1.64208984375,1.0027954578399658,0.6994922757148743,24.924999237060547,1.2522480487823486,114.69251251220703,-0.5091757774353027,0.6994922757148743,500,1746512808.3883994,1.0027953386306763,4203.143357636,560000.0,-1.6403197022896165e-08,0.25204190611839294,0.0035866121761500835,0.7049192786216736,12.3100004196167,0.0019766311161220074,0.7049192786216736,15.880236625671387,0,1.0027954578399658,0.0003921981842722744,0.15913105010986328,27,13.138490676879883,4067.852783203125,0.10673345625400543,1,0,0.6994922757148743,24.652711868286133,2.3614141941070557,139.3452606201172,10,0.012690037488937378,28,0.11687403917312622,4.752118110656738,0.7049192786216736,4.644411563873291
0,2.709167957305908,149.31658935546875,1.1499491930007935,-0.012406766414642334,-0.38782212138175964,1.6341419219970703,1.0029799938201904,0.7106175422668457,4.525000095367432,1.2418235540390015,107.6395263671875,-0.03511423617601395,0.7106175422668457,500,1746512942.4289217,1.0029798746109009,4337.092766329,580000.0,1.1444091230217168e-09,0.21762558817863464,0.0018670896533876657,0.7167423963546753,11.729999542236328,0.002107061445713043,0.7167423963546753,15.356148719787598,0,1.0029799938201904,0.00043857257696799934,0.09916696697473526,28,4.773563385009766,4201.89697265625,0.0664934292435646,1,0,0.7106175422668457,26.304027557373047,3.272888660430908,133.94358825683594,10,-0.05996408313512802,29,0.09206895530223846,-8.364927291870117,0.7167423963546753,1.7386587858200073
0,3.133678436279297,149.39547729492188,2.0383341312408447,0.024769753217697144,-0.3630523681640625,1.644177794456482,1.003987193107605,0.7210661768913269,16.950000762939453,1.2548907995224,110.21873474121094,-0.3111889362335205,0.7210661768913269,500,1746513076.3783455,1.003987193107605,4473.633224865,600000.0,3.051757735406113e-09,0.2647673487663269,0.0022483807988464832,0.7281678318977356,7.230000019073486,0.00281934323720634,0.7281678318977356,15.225619316101074,0,1.003987193107605,0.0003434519749134779,0.12243172526359558,29,10.919269561767578,4335.86328125,0.08877390623092651,1,0,0.7210661768913269,23.65410614013672,2.9824905395507812,133.87286376953125,10,0.02326475828886032,30,0.07916736602783203,6.1457061767578125,0.7281678318977356,3.316072940826416
0,3.3819382190704346,146.58517456054688,2.3624801635742188,0.0027108192443847656,-0.36034154891967773,1.6679576635360718,1.0028817653656006,0.7309314608573914,24.200000762939453,1.2849208116531372,111.98406219482422,0.17187999188899994,0.7309314608573914,500,1746513212.9188979,1.002881646156311,4610.17618305,620000.0,-3.051757735406113e-09,0.24259623885154724,0.004814008250832558,0.7395172119140625,7.909999847412109,0.0020376595202833414,0.7395172119140625,16.097318649291992,0,1.0028817653656006,0.0003987062955275178,0.14501702785491943,30,13.690630912780762,4472.373046875,0.11902082711458206,1,0,0.7309314608573914,24.455360412597656,2.038267135620117,136.439453125,10,0.022585302591323853,31,0.13063795864582062,2.7713613510131836,0.7395172119140625,4.338484287261963
0,3.1063544750213623,146.56298828125,1.419926643371582,-0.01344156265258789,-0.3737831115722656,1.6781140565872192,1.0031675100326538,0.7403340935707092,10.975000381469727,1.2980375289916992,109.38542175292969,-0.21462345123291016,0.7403340935707092,500,1746513349.4617271,1.0031675100326538,4749.598350523,640000.0,2.6702879907247734e-09,0.22012902796268463,0.0030240174382925034,0.750291109085083,9.390000343322754,0.002239739755168557,0.750291109085083,16.879898071289062,0,1.0031675100326538,0.00041213809163309634,0.1228337287902832,31,7.020681858062744,4608.93603515625,0.08559633791446686,1,0,0.7403340935707092,27.074649810791016,2.5717108249664307,136.46011352539062,10,-0.02218329906463623,32,0.13278448581695557,-6.669949054718018,0.750291109085083,2.4550094604492188
0,3.2301461696624756,143.541259765625,2.511014938354492,0.08402454853057861,-0.289758563041687,1.69902503490448,1.0027498006820679,0.7494668960571289,25.350000381469727,1.3274762630462646,113.28990936279297,-0.48429757356643677,0.7494668960571289,500,1746513488.8836188,1.0027498006820679,4884.700225398,660000.0,9.918212917625624e-09,0.2667321562767029,0.0015635169111192226,0.7611133456230164,12.699999809265137,0.0019443746423348784,0.7611133456230164,17.265398025512695,0,1.0027498006820679,0.00033723367960192263,0.14956849813461304,32,14.832563400268555,4748.35205078125,0.0745784118771553,1,0,0.7494668960571289,26.04282569885254,3.576533555984497,139.332763671875,10,0.026734769344329834,33,0.059668853878974915,7.8118815422058105,0.7611133456230164,3.9146461486816406
0,3.1802663803100586,148.15203857421875,1.0182793140411377,-0.09247013926506042,-0.38222870230674744,1.708060383796692,1.0025520324707031,0.7581151723861694,5.025000095367432,1.340484619140625,107.54653930664062,-0.4585188329219818,0.7581151723861694,500,1746513623.985293,1.0025520324707031,5021.235899239,680000.0,8.392333938900265e-09,0.27737075090408325,0.0019913914147764444,0.771174967288971,7.269999980926514,0.0018045594915747643,0.771174967288971,16.82910919189453,0,1.0025520324707031,0.00030862275161780417,0.12902623414993286,33,5.115927696228027,4883.4443359375,0.08752357959747314,1,0,0.7581151723861694,27.449865341186523,3.169097423553467,134.9964599609375,10,-0.020542263984680176,34,0.06696876138448715,-9.716635704040527,0.771174967288971,1.7373324632644653
0,3.1559417247772217,146.57366943359375,0.7617698311805725,0.00807875394821167,-0.37414994835853577,1.6902307271957397,1.003068208694458,0.7662025690078735,4.849999904632568,1.3182109594345093,109.96983337402344,-0.179386705160141,0.7662025690078735,500,1746513760.5218468,1.0030680894851685,5157.261327401,700000.0,4.959106458812812e-09,0.21908561885356903,0.002243654802441597,0.7805381417274475,4.590000152587891,0.0021694949828088284,0.7805381417274475,17.109224319458008,0,1.003068208694458,0.00042412159382365644,0.1208655908703804,34,3.9662582874298096,5020.00146484375,0.07338003069162369,1,0,0.7662025690078735,26.480268478393555,2.9856300354003906,136.4501495361328,10,-0.00816064327955246,35,0.08817963302135468,-1.1496694087982178,0.7805381417274475,1.2607529163360596
