Train/KL,_runtime,Loss/Loss_pi,Value/reward,Misc/gradient_norm,Misc/xHx,_timestamp,_step,Train/Entropy,TotalEnvSteps,Time/FPS,Time/Rollout,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/PolicyStd,Train/Epoch,Value/cost,Time/Update,Train/PolicyRatio/Std,Train/LR,Misc/Alpha,Train/StopIter,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Metrics/EpLen,Metrics/EpRet,Misc/AcceptanceStep,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Value/Adv,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Misc/H_inv_g,Metrics/EpCost,Train/PolicyRatio/Max,Misc/FinalStepNorm,Train/PolicyRatio,Time/Total
0.0003144655784126371,1296.652807802,-0.00477432319894433,-0.0009765748400241137,0.06469324231147766,0.002712446730583906,1743307150.7866952,20,1.4718366861343384,400000.0,323.0754089355469,54.39695358276367,0.6821946501731873,61.905052185058594,1.055173397064209,19,1.3921176195144653,7.508083820343018,0.0002471210027579218,0,2.7153985500335693,10,0.0012058746069669724,0.6821946501731873,1000,0.042913760989904404,1,0.5297407507896423,0.9996504783630371,0,0.0021026008762419224,0.6821946501731873,-1.0681151962899094e-08,-0.3030269145965576,0.009877738542854786,0.10732398927211761,16.90999984741211,0.9996504783630371,0.2914274036884308,0.9996504783630371,1225.875732421875
0.0002991785586345941,1358.977741122,-0.005123536568135023,0.017238890752196312,0.05536764860153198,0.002846906427294016,1743307213.0586061,21,1.4727853536605835,420000.0,321.5020751953125,54.861488342285156,0.7179561257362366,62.2079963684082,1.0565065145492554,20,1.1538097858428955,7.346489906311035,0.0004240534908603877,0,2.650498867034912,10,-0.0003492133691906929,0.7179561257362366,1000,0.12532421946525574,1,0.507256805896759,1.00059974193573,0,-0.003362468909472227,0.7179561257362366,1.5258788677030566e-09,-0.0224839448928833,0.006515269633382559,0.11599281430244446,13.239999771118164,1.00059974193573,0.30743882060050964,1.00059974193573,1288.16259765625
0.00027012047939933836,1420.14336453,-0.008464936167001724,0.009934988804161549,0.17383325099945068,0.010096415877342224,1743307275.3835957,22,1.4711360931396484,440000.0,321.3298034667969,54.7419319152832,0.7530749440193176,62.24134826660156,1.0548673868179321,21,1.6383912563323975,7.499399185180664,0.0004526571719907224,0,1.4074441194534302,10,-0.003341399598866701,0.7530749440193176,1000,0.21439217031002045,1,0.7701609134674072,1.0006402730941772,0,0.0003030714578926563,0.7530749440193176,-4.1961669694501325e-09,0.2629041075706482,0.006818341091275215,0.23008397221565247,11.4399995803833,1.0006402730941772,0.32383033633232117,1.0006402730941772,1350.4677734375
0.0003179157502017915,1481.831290917,-0.00633722310885787,0.019634615629911423,0.12229413539171219,0.003663881216198206,1743307336.549219,23,1.4691013097763062,460000.0,327.31304931640625,53.94527053833008,0.7869479656219482,61.103580474853516,1.052380919456482,22,1.2902652025222778,7.158294677734375,0.0007113264291547239,0,2.336381196975708,10,0.002127713058143854,0.7869479656219482,1000,0.2267291247844696,1,0.4944441318511963,1.001006007194519,0,0.0009258915670216084,0.7869479656219482,-7.629394005448376e-09,-0.27571678161621094,0.0077442326582968235,0.12737369537353516,7.940000057220459,1.001006007194519,0.29759350419044495,1.001006007194519,1411.6552734375
0.00028359604766592383,1543.483931129,-0.005057442933320999,0.013794946484267712,0.07856537401676178,0.002522834809496999,1743307398.2378109,24,1.4754451513290405,480000.0,324.46722412109375,54.28068923950195,0.8194875121116638,61.63951110839844,1.0587635040283203,23,1.1119619607925415,7.358803749084473,0.0001791522081475705,0,2.815592050552368,10,0.001279780175536871,0.8194875121116638,1000,0.21937114000320435,1,0.34183505177497864,1.000253438949585,0,-0.0012044734321534634,0.8194875121116638,9.155272984173735e-09,-0.15260908007621765,0.00653975922614336,0.11248628795146942,6.889999866485596,1.000253438949585,0.3167154788970947,1.0002533197402954,1473.3564453125
0.0002860435051843524,1607.495159109,-0.00421970896422863,-0.0002065200824290514,0.05244138836860657,0.002127323765307665,1743307459.8897111,25,1.471334457397461,500000.0,324.7840270996094,53.99638748168945,0.8507841229438782,61.579383850097656,1.0541313886642456,24,0.9140043258666992,7.582978248596191,0.0007072802982293069,0,3.066176652908325,10,0.0008377339690923691,0.8507841229438782,1000,0.18006762862205505,1,0.2626858949661255,1.0010002851486206,0,0.0026050833985209465,0.8507841229438782,-5.340575981449547e-09,-0.07914915680885315,0.009144842624664307,0.09969785064458847,6.650000095367432,1.0010002851486206,0.3056912124156952,1.0010002851486206,1534.986083984375
0.0002287015231559053,1677.280035026,-0.005411321762949228,0.006977423094213009,0.07049499452114105,0.006386683322489262,1743307523.9017549,26,1.4575484991073608,520000.0,312.7626953125,55.406654357910156,0.8814882636070251,63.94624710083008,1.0395841598510742,25,0.8433065414428711,8.539568901062012,0.00024164193018805236,0,1.7696075439453125,10,-0.0011916127987205982,0.8814882636070251,1000,0.1971474140882492,1,0.5056443810462952,0.9996582865715027,0,0.0008867336437106133,0.8814882636070251,-7.629394338515283e-10,0.24295848608016968,0.01003157626837492,0.18950097262859344,8.970000267028809,0.9996582865715027,0.3353423476219177,0.9996582865715027,1599.00390625
0.0003154753940179944,1739.75933937,-0.005822261795401573,0.03399140387773514,0.1737869530916214,0.004731819964945316,1743307593.68658,27,1.4514546394348145,540000.0,286.8158874511719,60.5481071472168,0.9113482236862183,69.73114776611328,1.0335224866867065,26,0.9222820401191711,9.183019638061523,0.00026375497691333294,0,2.0558927059173584,10,-0.0004109400324523449,0.9113482236862183,1000,0.24793213605880737,1,0.4179772138595581,0.9996269941329956,0,-0.002715251874178648,0.9113482236862183,5.1498409980865745e-09,-0.08766716718673706,0.007316324394196272,0.14384083449840546,7.510000228881836,0.9996269941329956,0.29572129249572754,0.9996269345283508,1668.8021240234375
0.0002847170690074563,1802.78263092,-0.006194818764925003,0.017473693937063217,0.07961886376142502,0.0042648399248719215,1743307656.1651673,28,1.450982928276062,560000.0,320.4737243652344,55.07981872558594,0.9408292174339294,62.40761184692383,1.0339685678482056,27,0.7165924906730652,7.327775955200195,0.0006090500392019749,0,2.16552472114563,10,-0.00037255696952342987,0.9408292174339294,1000,0.21797044575214386,1,0.45666489005088806,0.9991387128829956,0,-0.00031705107539892197,0.9408292174339294,3.051757735406113e-09,0.038687676191329956,0.00699927331879735,0.15190626680850983,9.149999618530273,0.9991387128829956,0.32895681262016296,0.9991386532783508,1731.2591552734375
0.0002793653111439198,1868.985940131,-0.005277706775814295,0.0645311251282692,0.062248826026916504,0.0028693543281406164,1743307719.1884267,29,1.4587632417678833,580000.0,317.676025390625,55.53758239746094,0.9701182842254639,62.95722198486328,1.0421299934387207,28,1.1012345552444458,7.419619560241699,0.0002780568029265851,0,2.640110731124878,10,0.0009171119891107082,0.9701182842254639,1000,0.29051029682159424,1,0.5859662890434265,1.000393271446228,0,0.005336523521691561,0.9701182842254639,-4.577636492086867e-09,0.12930139899253845,0.01233579684048891,0.11628401279449463,9.770000457763672,1.000393271446228,0.3070026636123657,1.000393271446228,1794.2940673828125
0.00031317491084337234,1930.787266547,-0.004668718669563532,0.06834639608860016,0.08724173158407211,0.0028203402180224657,1743307785.392484,30,1.4572620391845703,600000.0,302.4131164550781,58.713050842285156,0.9993708729743958,66.13470458984375,1.0404824018478394,29,1.338839054107666,7.421631336212158,0.000346475193509832,0,2.6629528999328613,10,0.0006089881062507629,0.9993708729743958,1000,0.301922082901001,1,0.390133261680603,0.9995099902153015,0,-0.0053998674266040325,0.9993708729743958,-1.5258788677030566e-09,-0.1958330273628235,0.006935929413884878,0.10672026872634888,10.34000015258789,0.9995099902153015,0.2841910421848297,0.9995099902153015,1860.49267578125
0.00028779252897948027,1992.405532654,-0.006540822330862284,0.03954628109931946,0.09939861297607422,0.0047585610300302505,1743307847.1940918,31,1.4493976831436157,620000.0,323.98468017578125,54.34461975097656,1.028512716293335,61.73131561279297,1.0327155590057373,30,0.742389440536499,7.386675834655762,5.6027216487564147e-05,0,2.050107955932617,10,-0.0018721036612987518,1.028512716293335,1000,0.19008243083953857,1,0.8515507578849792,0.9999207854270935,0,1.8527265638113022e-05,1.028512716293335,-1.5258788677030566e-09,0.4614174962043762,0.006954456679522991,0.16178518533706665,9.9399995803833,0.9999207854270935,0.331677109003067,0.9999207854270935,1922.290283203125
0.0003138422907795757,2054.732161196,-0.00575157068669796,0.010745923966169357,0.06257011741399765,0.0034525401424616575,1743307908.8111064,32,1.452715516090393,640000.0,324.9992980957031,54.23334503173828,1.0573163032531738,61.538597106933594,1.0351389646530151,31,1.2217552661895752,7.305232048034668,9.306024003308266e-05,0,2.406827688217163,10,0.0007892516441643238,1.0573163032531738,1000,-0.016305528581142426,1,0.5775675177574158,1.000131607055664,0,-0.00010496377944946289,1.0573163032531738,7.629394005448376e-09,-0.2739832401275635,0.006849492900073528,0.11884438246488571,8.84000015258789,1.000131607055664,0.28603795170783997,1.000131607055664,1983.9002685546875
0.0002457888622302562,2116.19659139,-0.004968319553881884,0.0028772500809282064,0.051545292139053345,0.002847145078703761,1743307971.1383662,33,1.460750937461853,660000.0,321.193603515625,54.934722900390625,1.0854909420013428,62.26774215698242,1.0427783727645874,32,0.6864016652107239,7.3329973220825195,0.0002496217202860862,0,2.650387763977051,10,0.0007832511328160763,1.0854909420013428,1000,-0.08889181911945343,1,0.3978552520275116,0.9996470212936401,0,0.002392742782831192,1.0854909420013428,-1.5258788677030566e-09,-0.17971226572990417,0.00924223568290472,0.12271005660295486,7.420000076293945,0.9996470212936401,0.3252292275428772,0.9996469616889954,2046.2489013671875
0.00031516773742623627,2177.293517552,-0.006133612245321274,0.016774814575910568,0.12507356703281403,0.004960773512721062,1743308032.6032202,34,1.4485589265823364,680000.0,325.7381286621094,53.892337799072266,1.1131887435913086,61.399017333984375,1.0303034782409668,33,0.8229319453239441,7.506655693054199,0.0006414750241674483,0,2.007889747619629,10,-0.0011652926914393902,1.1131887435913086,1000,0.029315175488591194,1,0.7318266034126282,0.9990928173065186,0,0.004282205365598202,1.1131887435913086,1.2969969986897922e-08,0.3339713513851166,0.013524441048502922,0.14542312920093536,7.75,0.9990928173065186,0.2919936180114746,0.9990928173065186,2107.70361328125
0.0002612666867207736,2238.045812026,-0.0056249406188726425,0.003135442268103361,0.061688244342803955,0.003184427972882986,1743308093.7000446,35,1.4497121572494507,700000.0,328.3213806152344,53.70201873779297,1.1403839588165283,60.91592788696289,1.0317363739013672,34,0.8793380856513977,7.21389102935791,0.00010901984933298081,0,2.506101131439209,10,0.0005086716264486313,1.1403839588165283,1000,-0.14462463557720184,1,0.41677987575531006,0.9998458623886108,0,-0.005863519385457039,1.1403839588165283,0.0,-0.3150467276573181,0.007660921663045883,0.13201963901519775,7.409999847412109,0.9998458623886108,0.3308545649051666,0.9998458027839661,2168.689453125
0.00029638921841979027,2299.39755528,-0.0042561558075249195,-0.012579712085425854,0.07278516888618469,0.0021929768845438957,1743308154.452068,36,1.4533042907714844,720000.0,329.5234375,53.662506103515625,1.1666507720947266,60.6937141418457,1.0354602336883545,35,0.6985912322998047,7.031191825866699,0.00012908174539916217,0,3.019930839538574,10,0.001368784811347723,1.1666507720947266,1000,-0.028325099498033524,1,0.3634071350097656,0.9998174905776978,0,0.002963768318295479,1.1666507720947266,4.959106458812812e-09,-0.053372740745544434,0.010624689981341362,0.10226107388734818,5.5,0.9998174905776978,0.3088213801383972,0.999817430973053,2229.562255859375
0.00029419720522128046,2360.950162091,-0.0034194013569504023,-0.017538346350193024,0.05228595808148384,0.00133127358276397,1743308215.8038316,37,1.449300765991211,740000.0,326.293212890625,54.202049255371094,1.1919565200805664,61.29456329345703,1.031323790550232,36,0.5865370035171509,7.092496395111084,0.00024473268422298133,0,3.8759636878967285,10,0.0008367544505745173,1.1919565200805664,1000,-0.02639268897473812,1,0.21925033628940582,0.9996539354324341,0,-0.0018073813989758492,1.1919565200805664,-3.051757735406113e-09,-0.1441567987203598,0.008817308582365513,0.08111849427223206,5.010000228881836,0.9996539354324341,0.31441235542297363,0.9996538758277893,2290.916015625
0.00024204750661738217,2421.905078108,-0.008388396352529526,0.05537419393658638,0.12812002003192902,0.008898875676095486,1743308277.3560302,38,1.4354902505874634,760000.0,325.25823974609375,54.261714935302734,1.2174797058105469,61.48960494995117,1.01718008518219,37,0.8912142515182495,7.227875232696533,0.0010755875846371055,0,1.499157190322876,10,-0.0049689949955791235,1.2174797058105469,1000,-0.007239603903144598,1,1.0522191524505615,1.001521110534668,0,-0.0005165897309780121,1.2174797058105469,5.7220459481754915e-09,0.8329688161611557,0.0083007188513875,0.22227580845355988,9.1899995803833,1.001521110534668,0.33322638273239136,1.001521110534668,2352.459228515625
0.00026092902407981455,2483.039323733,-0.006805875804275274,0.03497937694191933,0.0830308273434639,0.004687345586717129,1743308338.310973,39,1.4442764520645142,780000.0,328.4384765625,53.833839416503906,1.2429168224334717,60.894203186035156,1.0259535312652588,38,1.6030333042144775,7.060347557067871,0.0008092756615951657,0,2.0656230449676514,10,0.0015825205482542515,1.2429168224334717,1000,-0.028600215911865234,1,0.5970246195793152,0.9988555312156677,0,0.004289680160582066,1.2429168224334717,0.0,-0.45519453287124634,0.012590399011969566,0.1559051275253296,8.029999732971191,0.9988555312156677,0.32204124331474304,0.9988555312156677,2413.41748046875
0.00025628498406149447,2543.746555922,-0.005642790347337723,0.027980413287878036,0.058000389486551285,0.0037646894343197346,1743308399.4451308,40,1.4380083084106445,800000.0,327.5843200683594,54.03510284423828,1.2683155536651611,61.05298614501953,1.0194193124771118,39,0.8569726347923279,7.017866134643555,0.00013930938439443707,0,2.3048880100250244,10,0.0011630854569375515,1.2683155536651611,1000,0.09975981712341309,1,0.39177659153938293,1.000197172164917,0,-0.004056625068187714,1.2683155536651611,7.820129432900558e-09,-0.20524802803993225,0.008533773943781853,0.1465972661972046,8.140000343322754,1.000197172164917,0.33789029717445374,1.0001970529556274,2474.533447265625
0.00027297434280626476,2603.897173343,-0.006229260936379433,-0.007183987647294998,0.06306251883506775,0.0050217946991324425,1743308460.1312277,41,1.4356027841567993,820000.0,329.9488220214844,53.3790397644043,1.2938830852508545,60.61545944213867,1.0168458223342896,40,1.1041828393936157,7.236397743225098,0.0003738706582225859,0,1.9956532716751099,10,-0.0005864705890417099,1.2938830852508545,1000,-0.03885214030742645,1,0.4288349151611328,1.0005286931991577,0,0.0015431279316544533,1.2938830852508545,0.0,0.03705832362174988,0.010076901875436306,0.15852263569831848,8.890000343322754,1.0005286931991577,0.31635621190071106,1.0005286931991577,2535.22900390625
