TotalEnvSteps,Train/PolicyRatio,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Time/Total,Loss/Loss_cost_critic,_runtime,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Loss/Loss_cost_critic/Delta,_step,Train/StopIter,Metrics/EpRet,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,Train/LR,Time/Epoch,Time/Update,Safety/shield_adv_c,Metrics/EpCost,Value/reward,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,Loss/Loss_pi,Train/PolicyRatio/Max,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,_timestamp,Train/Entropy,Time/FPS,Value/cost,Metrics/EpLen,Train/KL,Safety/shield_violation,Time/Rollout
840000.0,1.0123660564422607,0.03327476605772972,1.451160192489624,6035.177734375,7.9131293296813965,6158.079531898,1.4033520221710205,41,1.2287359237670898,42,28,5.574994087219238,0.015940187498927116,1.451160192489624,0.0001740000006975606,130.18736267089844,56.91922378540039,NaN,46.5099983215332,0.6086540818214417,1.451160192489624,0,0.01478809118270874,1.0123660564422607,-0.005678702145814896,1.4033520221710205,0.44501399993896484,0,0.1880529224872589,-0.3908785879611969,1.0123660564422607,85.55000305175781,1.4033520221710205,1746533924.4654899,0.60788494348526,153.62474060058594,4.54415225982666,1000,0.021949676796793938,9.95650577545166,73.26809692382812
860000.0,1.010694980621338,0.031934645026922226,1.4848867654800415,6157.27392578125,8.779589653015137,6274.60335527,1.434338092803955,42,0.8664603233337402,43,24,5.085022449493408,0.015540010295808315,1.4848867654800415,0.00017100000695791095,122.01181030273438,50.004825592041016,NaN,38.290000915527344,0.7931079864501953,1.4848867654800415,0,-0.03468969464302063,1.0106950998306274,-0.0013401210308074951,1.434338092803955,0.44141194224357605,0,0.19352330267429352,-0.42556828260421753,1.0106950998306274,88.0,1.434338092803955,1746534046.5542116,0.599583089351654,163.91856384277344,4.334673881530762,1000,0.023376137018203735,10.524971961975098,72.00694274902344
880000.0,1.0101147890090942,0.02870074287056923,1.5180864334106445,6273.8076171875,7.079224109649658,6413.343349077,1.4644588232040405,43,-1.7003655433654785,44,23,4.420405864715576,0.014885525219142437,1.5180864334106445,0.00016799999866634607,116.45612335205078,46.220951080322266,NaN,36.290000915527344,0.5814467668533325,1.5180864334106445,0,-0.021126776933670044,1.0101147890090942,-0.003233902156352997,1.4644588232040405,0.43331286311149597,0,0.08664243668317795,-0.4466950595378876,1.0101147890090942,63.5,1.4644588232040405,1746534163.0779996,0.5811693668365479,171.73849487304688,3.6546969413757324,1000,0.021230041980743408,9.056804656982422,70.2351303100586
900000.0,1.010637640953064,0.029178768396377563,1.5508359670639038,6412.54345703125,7.55544376373291,6557.076695704,1.4945120811462402,44,0.47621965408325195,45,31,3.9637482166290283,0.016422420740127563,1.5508359670639038,0.00016500000492669642,138.6685028076172,64.534912109375,NaN,36.56999969482422,0.6768442392349243,1.5508359670639038,0,0.12564507126808167,1.010637640953064,0.00047802552580833435,1.4945120811462402,0.43343693017959595,0,-0.3710699677467346,-0.3210499882698059,1.010637640953064,88.69999694824219,1.4945120811462402,1746534301.8180418,0.581385612487793,144.22886657714844,4.683183193206787,1000,0.02067829854786396,9.43134880065918,74.13353729248047
920000.0,1.022505283355713,0.03031819686293602,1.5829589366912842,6556.2666015625,4.328239917755127,6688.246356285,1.5226484537124634,45,-3.227203845977783,46,37,3.855095148086548,0.016760457307100296,1.5829589366912842,0.00016199999663513154,143.6523895263672,74.42504119873047,NaN,33.029998779296875,0.6951028108596802,1.5829589366912842,0,-0.3904917240142822,1.022505283355713,0.0011394284665584564,1.5226484537124634,0.4237498641014099,0,0.2518542408943176,-0.7115417122840881,1.022505283355713,25.25,1.5226484537124634,1746534445.5514107,0.558759868144989,139.2249755859375,4.099484920501709,1000,0.020852359011769295,9.431266784667969,69.22730255126953
940000.0,1.0088266134262085,0.043250974267721176,1.6145105361938477,6687.4296875,8.517897605895996,6828.977333789,1.5512118339538574,46,4.189657688140869,47,28,4.063510894775391,0.016566671431064606,1.6145105361938477,0.00015900000289548188,131.08042907714844,56.39691162109375,NaN,32.81999969482422,0.7699282169342041,1.6145105361938477,0,0.4944455772638321,1.0088266134262085,0.012932777404785156,1.5512118339538574,0.4188847243785858,0,-0.05939146876335144,-0.21709613502025604,1.0088266134262085,98.44999694824219,1.5512118339538574,1746534576.7211618,0.5471396446228027,152.5780792236328,3.703778028488159,1000,0.02021915651857853,8.770535469055176,74.68347930908203
960000.0,1.0175228118896484,0.023707976564764977,1.64561927318573,6828.18212890625,5.3664398193359375,6961.871771906,1.5792410373687744,47,-3.1514577865600586,48,34,3.633206844329834,0.015908287838101387,1.64561927318573,0.000155999994603917,140.66390991210938,68.50475311279297,NaN,33.79999923706055,0.6293306350708008,1.64561927318573,0,-0.17714707553386688,1.0175226926803589,-0.0195429977029562,1.5792410373687744,0.41232597827911377,0,-0.05478452146053314,-0.3942432105541229,1.0175226926803589,66.0,1.5792410373687744,1746534717.4519963,0.5308980941772461,142.18289184570312,3.6683647632598877,1000,0.020827924832701683,8.383023262023926,72.15910339355469
980000.0,1.0100785493850708,0.030947135761380196,1.6763222217559814,6960.98974609375,7.566115856170654,7103.353883632,1.6069204807281494,48,2.199676036834717,49,28,4.251842021942139,0.016156215220689774,1.6763222217559814,0.00015300000086426735,132.7397918701172,57.17487716674805,NaN,33.59000015258789,0.6809893846511841,1.6763222217559814,0,0.016471534967422485,1.0100785493850708,0.007239159196615219,1.6069204807281494,0.41064146161079407,0,0.035035640001297,-0.37777167558670044,1.0100785493850708,70.19999694824219,1.6069204807281494,1746534850.3464293,0.5269040465354919,150.67071533203125,3.7185540199279785,1000,0.024904141202569008,8.509608268737793,75.56487274169922
1000000.0,1.005299687385559,0.028111053630709648,1.7072269916534424,7102.5634765625,9.032418251037598,7232.11173318,1.6365936994552612,49,1.4663023948669434,50,33,4.3217010498046875,0.017241932451725006,1.7072269916534424,0.0001500000071246177,141.42112731933594,67.2334213256836,NaN,42.11000061035156,0.7159561514854431,1.7072269916534424,0,0.5163632482290268,1.005299687385559,-0.0028360821306705475,1.6365936994552612,0.41630494594573975,0,-0.2629490792751312,0.13859157264232635,1.005299687385559,154.9499969482422,1.6365936994552612,1746534991.828799,0.5406609773635864,141.4215850830078,4.011319637298584,1000,0.020142069086432457,8.646376609802246,74.18766784667969
1020000.0,1.0122792720794678,0.030566450208425522,1.7388736009597778,7231.3095703125,7.825382709503174,7355.976897945,1.666019082069397,50,-1.2070355415344238,51,26,4.410524845123291,0.014997133053839207,1.7388736009597778,0.00014699999883305281,128.68405151367188,53.39719009399414,NaN,50.959999084472656,0.6601951718330383,1.7388736009597778,0,-0.43356822431087494,1.0122792720794678,0.0024553965777158737,1.666019082069397,0.4148479998111725,0,0.05959188938140869,-0.2949766516685486,1.0122792720794678,79.69999694824219,1.666019082069397,1746535120.5863101,0.5372062921524048,155.41940307617188,3.117723226547241,1000,0.021301323547959328,8.143489837646484,75.28680419921875
1040000.0,1.0098378658294678,0.04368617758154869,1.7711007595062256,7355.1884765625,10.179011344909668,7501.253307812,1.695025086402893,51,2.353628635406494,52,23,4.539034366607666,0.015798479318618774,1.7711007595062256,0.00014400000509340316,123.8050765991211,48.123966217041016,NaN,49.68000030517578,0.7050865292549133,1.7711007595062256,0,-0.09050384163856506,1.0098378658294678,0.013119727373123169,1.695025086402893,0.4099730849266052,0,-0.24239617586135864,-0.38548049330711365,1.0098378658294678,72.69999694824219,1.695025086402893,1746535244.4518454,0.5252569317817688,161.5442657470703,3.7285454273223877,1000,0.020907023921608925,8.742598533630371,75.68106842041016
1060000.0,1.0128490924835205,0.026480311527848244,1.8035248517990112,7500.45556640625,7.065789222717285,7627.568336145,1.7239282131195068,52,-3.113222122192383,53,35,4.588104724884033,0.01592889614403248,1.8035248517990112,0.00014099999680183828,145.20851135253906,71.1390609741211,NaN,44.560001373291016,0.6087061762809753,1.8035248517990112,0,0.07259005308151245,1.012848973274231,-0.017205866053700447,1.7239282131195068,0.4039590358734131,0,0.12816432118415833,-0.3128904402256012,1.012848973274231,81.8499984741211,1.7239282131195068,1746535389.7280135,0.5102843642234802,137.73297119140625,3.506392240524292,1000,0.022754020988941193,8.815792083740234,74.06941223144531
1080000.0,1.0118876695632935,0.029890967532992363,1.8360930681228638,7626.76904296875,6.51352596282959,7748.809045186,1.7517971992492676,53,-0.5522632598876953,54,27,4.252925872802734,0.014907775446772575,1.8360930681228638,0.00013800000306218863,126.24473571777344,54.47346878051758,NaN,44.02000045776367,0.4116373062133789,1.8360930681228638,0,-0.11927473545074463,1.011887550354004,0.0034106560051441193,1.7517971992492676,0.396755576133728,0,0.13364553451538086,-0.4321651756763458,1.011887550354004,50.25,1.7517971992492676,1746535516.043128,0.49203649163246155,158.4224395751953,3.8636415004730225,1000,0.020017454400658607,7.712878227233887,71.77122497558594
1100000.0,0.9995917081832886,0.03205860033631325,1.8685741424560547,7748.00732421875,11.558980941772461,7879.158212412,1.7807483673095703,54,5.045454978942871,55,22,4.475081920623779,0.015640633180737495,1.8685741424560547,0.00013499999477062374,121.16767883300781,45.785789489746094,NaN,40.630001068115234,0.601026177406311,1.8685741424560547,0,0.3466917797923088,0.9995917677879333,0.0021676328033208847,1.7807483673095703,0.39788997173309326,0,-0.1719740480184555,-0.08547339588403702,0.9995917677879333,118.75,1.7807483673095703,1746535637.2838025,0.4947199523448944,165.06051635742188,5.080397605895996,1000,0.020095672458410263,8.851024627685547,75.38185119628906
1120000.0,1.004891037940979,0.03549159690737724,1.901167631149292,7878.33349609375,8.677011489868164,8012.432392501,1.8105816841125488,55,-2.881969451904297,56,28,4.267720699310303,0.015322613529860973,1.901167631149292,0.0001320000010309741,130.25230407714844,56.89154052734375,NaN,43.5099983215332,0.4660716652870178,1.901167631149292,0,-0.06992422789335251,1.004891037940979,0.0034329965710639954,1.8105816841125488,0.3985295593738556,0,-0.21847565472126007,-0.15539762377738953,1.004891037940979,115.75,1.8105816841125488,1746535767.632723,0.49638476967811584,153.54815673828125,4.904166221618652,1000,0.02020196057856083,9.431547164916992,73.36070251464844
1140000.0,1.0133954286575317,0.029386822134256363,1.9338725805282593,8011.6357421875,8.445796012878418,8147.758258402,1.8398934602737427,56,-0.2312154769897461,57,31,3.7609386444091797,0.01579471305012703,1.9338725805282593,0.0001289999927394092,133.20477294921875,62.249759674072266,NaN,43.63999938964844,0.6115851402282715,1.9338725805282593,0,-0.4465603530406952,1.0133953094482422,-0.00610477477312088,1.8398934602737427,0.39339879155158997,0,0.1461946815252304,-0.6019579768180847,1.0133953094482422,70.0999984741211,1.8398934602737427,1746535900.907079,0.4833393394947052,150.14476013183594,5.450864791870117,1000,0.02399352751672268,11.21358871459961,70.9549789428711
1160000.0,1.0175917148590088,0.02803949825465679,1.966601848602295,8146.94189453125,5.612777233123779,8275.325469348,1.8677979707717896,57,-2.8330187797546387,58,30,3.8153607845306396,0.015763290226459503,1.966601848602295,0.00012599999899975955,135.2379150390625,63.56930923461914,NaN,42.439998626708984,0.5297093987464905,1.966601848602295,0,-0.10279399156570435,1.0175917148590088,-0.0013473238795995712,1.8677979707717896,0.38280755281448364,0,0.14205637574195862,-0.7047519683837891,1.0175917148590088,39.599998474121094,1.8677979707717896,1746536036.2328308,0.455904483795166,147.88751220703125,5.853891849517822,1000,0.02127346768975258,10.256967544555664,71.66854858398438
1180000.0,1.0173019170761108,0.03930816054344177,1.99921715259552,8274.541015625,5.4180731773376465,8409.867511203,1.894331932067871,58,-0.1947040557861328,59,28,3.8385119438171387,0.016475901007652283,1.99921715259552,0.0001230000052601099,127.51075744628906,56.06511688232422,NaN,40.33000183105469,0.4757174253463745,1.99921715259552,0,0.044070422649383545,1.0173019170761108,0.01126866228878498,1.894331932067871,0.3708191215991974,0,0.06484485417604446,-0.6606815457344055,1.0173019170761108,36.45000076293945,1.894331932067871,1746536163.8005903,0.4236765503883362,156.84951782226562,4.699301242828369,1000,0.020220119506120682,9.417521476745605,71.44559478759766
1200000.0,1.0119670629501343,0.03186919540166855,2.031463384628296,8408.75,4.925831317901611,8555.452282597,1.920534610748291,59,-0.49224185943603516,60,30,3.4926979541778564,0.016145536676049232,2.031463384628296,0.00011999999696854502,134.15509033203125,61.09410858154297,NaN,36.290000915527344,0.4004458785057068,2.031463384628296,0,0.36135897040367126,1.0119670629501343,-0.007438965141773224,1.920534610748291,0.36907222867012024,0,-0.0994100421667099,-0.29932257533073425,1.0119670629501343,64.8499984741211,1.920534610748291,1746536298.3421924,0.4185531735420227,149.08119201660156,3.958132028579712,1000,0.02062404900789261,7.312699794769287,73.0609359741211
1220000.0,1.010511040687561,0.03073919378221035,2.062675714492798,8554.6474609375,4.761901378631592,8712.562906894,1.9469397068023682,60,-0.16392993927001953,61,35,3.5478014945983887,0.0163347776979208,2.062675714492798,0.00011700000322889537,145.50686645507812,69.6250991821289,NaN,26.1200008392334,0.6488280892372131,2.062675714492798,0,0.05880887806415558,1.010511040687561,-0.0011300016194581985,1.9469397068023682,0.3736930191516876,0,-0.26126959919929504,-0.24051369726657867,1.010511040687561,80.75,1.9469397068023682,1746536443.9269226,0.430759996175766,137.4505615234375,4.323315620422363,1000,0.020664632320404053,8.099163055419922,75.88172149658203
1240000.0,1.0149738788604736,0.030207853764295578,2.092616558074951,8711.7763671875,4.124276638031006,8818.199279703,1.972578525543213,61,-0.6376247406005859,62,40,3.436964511871338,0.01573588326573372,2.092616558074951,0.0001140000022132881,157.05079650878906,85.94580841064453,NaN,21.360000610351562,0.42710253596305847,2.092616558074951,0,-0.13694940507411957,1.0149738788604736,-0.000531340017914772,1.972578525543213,0.374152809381485,0,-0.08036354929208755,-0.37746310234069824,1.0149738788604736,50.400001525878906,1.972578525543213,1746536601.036816,0.4321216642856598,127.34733581542969,3.6401233673095703,1000,0.018860138952732086,7.057756423950195,71.10493469238281
1260000.0,1.0055155754089355,0.025405483320355415,2.1216681003570557,8817.4169921875,6.285192966461182,8971.08688412,1.9979768991470337,62,2.160916328430176,63,16,3.2370572090148926,0.01455970574170351,2.1216681003570557,0.00011100000119768083,105.58439636230469,32.010982513427734,NaN,24.84000015258789,0.4428294897079468,2.1216681003570557,0,0.1130426824092865,1.0055155754089355,-0.004802370443940163,1.9979768991470337,0.3732670545578003,0,-0.25475823879241943,-0.26442041993141174,1.0055155754089355,64.25,1.9979768991470337,1746536706.6745133,0.4299103915691376,189.4219207763672,3.7062323093414307,1000,0.020465431734919548,7.037052154541016,73.57334899902344
1280000.0,1.0132495164871216,0.025743398815393448,2.1499643325805664,8970.2783203125,4.529614448547363,9110.707273396,2.0225558280944824,63,-1.7555785179138184,64,38,2.8749518394470215,0.016697870567440987,2.1499643325805664,0.00010800000018207356,152.80628967285156,81.8333511352539,NaN,25.40999984741211,0.35732561349868774,2.1499643325805664,0,-0.1466566026210785,1.0132496356964111,0.00033791549503803253,2.0225558280944824,0.37366175651550293,0,-0.039606183767318726,-0.41107702255249023,1.0132496356964111,45.45000076293945,2.0225558280944824,1746536859.561439,0.4307764768600464,130.88465881347656,3.230379104614258,1000,0.020696213468909264,7.017879009246826,70.97289276123047
1300000.0,1.0068864822387695,0.03102564811706543,2.177443265914917,9109.830078125,8.00752067565918,9258.281725133,2.0471079349517822,64,3.4779062271118164,65,30,2.8767871856689453,0.015358144417405128,2.177443265914917,0.0001049999991664663,139.47219848632812,63.80547332763672,NaN,23.489999771118164,0.4387795031070709,2.177443265914917,0,0.07493352890014648,1.0068864822387695,0.005282249301671982,2.0471079349517822,0.37183424830436707,0,0.2819596827030182,-0.33614349365234375,1.0068864822387695,67.0999984741211,2.0471079349517822,1746536999.1819081,0.42591196298599243,143.3977508544922,3.880154609680176,1000,0.02204814925789833,7.685704708099365,75.66668701171875
1320000.0,1.0170161724090576,0.026064444333314896,2.204150676727295,9257.4736328125,4.923435688018799,9416.438776989,2.070587158203125,65,-3.084084987640381,66,37,2.5603911876678467,0.016018960624933243,2.204150676727295,0.00010199999815085903,147.49484252929688,76.66216278076172,NaN,22.959999084472656,0.4700482487678528,2.204150676727295,0,-0.31246060132980347,1.0170161724090576,-0.004961203783750534,2.070587158203125,0.36463555693626404,0,-0.0657295435667038,-0.6486040949821472,1.0170161724090576,35.150001525878906,2.070587158203125,1746537146.756341,0.40582090616226196,135.59796142578125,4.3860368728637695,1000,0.020570999011397362,8.943137168884277,70.83262634277344
1340000.0,1.0132163763046265,0.03867173567414284,2.230809450149536,9415.6337890625,5.109534740447998,9537.616416293,2.094810962677002,66,0.18609905242919922,67,40,2.7421295642852783,0.015638180077075958,2.230809450149536,9.899999713525176e-05,158.07870483398438,82.46232604980469,NaN,31.56999969482422,0.4722414016723633,2.230809450149536,0,0.46637046337127686,1.0132163763046265,0.012607291340827942,2.094810962677002,0.3619641065597534,0,-0.1012859120965004,-0.18223363161087036,1.0132163763046265,87.05000305175781,2.094810962677002,1746537304.9134545,0.39830589294433594,126.51925659179688,3.984123945236206,1000,0.017920376732945442,7.651100158691406,75.61634063720703
1360000.0,0.9969710111618042,0.03996066376566887,2.2578775882720947,9536.8203125,12.067364692687988,9691.099954321,2.1213841438293457,67,6.95782995223999,68,21,3.216013193130493,0.014667736366391182,2.2578775882720947,9.600000339560211e-05,121.1103744506836,42.98936462402344,NaN,37.68000030517578,0.4930188059806824,2.2578775882720947,0,0.36304740607738495,0.9969710111618042,0.0012889280915260315,2.1213841438293457,0.3642771542072296,0,-0.11550051718950272,0.1808137744665146,0.9969710111618042,141.89999389648438,2.1213841438293457,1746537426.0911603,0.40461477637290955,165.13861083984375,4.21317720413208,1000,0.021567754447460175,8.408709526062012,78.1209716796875
1380000.0,1.0122877359390259,0.030461810529232025,2.2855119705200195,9690.3154296875,6.144333362579346,9833.199882079,2.147679567337036,68,-5.923031330108643,69,40,3.4426636695861816,0.014979329891502857,2.2855119705200195,9.300000237999484e-05,153.4264373779297,80.78565216064453,NaN,40.349998474121094,0.5114034414291382,2.2855119705200195,0,-0.6735579818487167,1.0122877359390259,-0.009498853236436844,2.147679567337036,0.3640107214450836,0,-0.06814566999673843,-0.49274420738220215,1.0122877359390259,65.0999984741211,2.147679567337036,1746537579.5754592,0.4038625955581665,130.35562133789062,4.261284351348877,1000,0.01886136643588543,9.491626739501953,72.6407470703125
1400000.0,1.0171259641647339,0.030590906739234924,2.313443422317505,9832.400390625,5.135552406311035,9984.556693645,2.172783374786377,69,-1.0087809562683105,70,35,3.3023667335510254,0.01603449322283268,2.313443422317505,9.000000136438757e-05,142.03005981445312,72.15106964111328,NaN,37.36000061035156,0.41792958974838257,2.313443422317505,0,-0.03996235132217407,1.0171259641647339,0.00012909621000289917,2.172783374786377,0.35623112320899963,0,0.012195751070976257,-0.5327065587043762,1.0171259641647339,36.54999923706055,2.172783374786377,1746537721.6743238,0.3819073736667633,140.8152618408203,3.8497233390808105,1000,0.020068679004907608,7.6061811447143555,69.87892150878906
1420000.0,1.0239555835723877,0.02654789760708809,2.3414742946624756,9983.75390625,3.1696090698242188,10139.52144347,2.196101188659668,70,-1.9659433364868164,71,40,3.3658745288848877,0.01662234589457512,2.3414742946624756,8.70000003487803e-05,151.28347778320312,83.37165832519531,NaN,34.9900016784668,0.48241615295410156,2.3414742946624756,0,-0.1169174313545227,1.0239557027816772,-0.004043009132146835,2.196101188659668,0.3482699692249298,0,0.0754079595208168,-0.6496239900588989,1.0239557027816772,15.899999618530273,2.196101188659668,1746537873.0313473,0.3591471016407013,132.2021484375,3.3384711742401123,1000,0.018184185028076172,7.342306137084961,67.91178131103516
1440000.0,1.0139845609664917,0.025086654350161552,2.3690552711486816,10138.720703125,4.008411884307861,10257.4704999,2.2190825939178467,71,0.8388028144836426,72,40,3.090205430984497,0.016614045947790146,2.3690552711486816,8.399999933317304e-05,154.89207458496094,80.58643341064453,NaN,27.65999984741211,0.41171133518218994,2.3690552711486816,0,0.39210087060928345,1.0139845609664917,-0.0014612432569265366,2.2190825939178467,0.34592506289482117,0,-0.1515091061592102,-0.2575231194496155,1.0139845609664917,53.0,2.2190825939178467,1746538027.9960988,0.3522818684577942,129.12216186523438,2.9578652381896973,1000,0.017853939905762672,5.951061248779297,74.30560302734375
1460000.0,1.0024408102035522,0.03302977606654167,2.396066665649414,10256.6669921875,7.4941487312316895,10411.753752035,2.2430195808410645,72,3.485736846923828,73,23,2.8914971351623535,0.014838147908449173,2.396066665649414,8.099999831756577e-05,117.8749771118164,46.55889892578125,NaN,25.420000076293945,0.476136714220047,2.396066665649414,0,0.1597236543893814,1.0024408102035522,0.00794312171638012,2.2430195808410645,0.35117995738983154,0,0.09600649029016495,-0.09779946506023407,1.0024408102035522,90.6500015258789,2.2430195808410645,1746538145.9452407,0.3675122857093811,169.67129516601562,3.2121477127075195,1000,0.022186290472745895,7.0636701583862305,71.31603240966797
1480000.0,1.0092010498046875,0.035851843655109406,2.422285556793213,10410.9541015625,5.139183521270752,10565.638909141,2.266570806503296,73,-2.3549652099609375,74,40,3.085965871810913,0.015354366041719913,2.422285556793213,7.79999973019585e-05,154.2107391357422,81.75601196289062,NaN,21.729999542236328,0.5554003715515137,2.422285556793213,0,-0.20124278962612152,1.0092010498046875,0.0028220675885677338,2.266570806503296,0.355998158454895,0,-0.1250194013118744,-0.2990422546863556,1.0092010498046875,53.04999923706055,2.266570806503296,1746538300.228383,0.38070279359817505,129.69264221191406,2.944239854812622,1000,0.01873690076172352,6.325954914093018,72.45467376708984
1500000.0,1.0164324045181274,0.03259473666548729,2.4476897716522217,10564.849609375,3.5964038372039795,10715.510797117,2.2888376712799072,74,-1.5427796840667725,75,40,3.2499804496765137,0.015252985991537571,2.4476897716522217,7.500000356230885e-05,153.82371520996094,82.25940704345703,NaN,20.389999389648438,0.48815762996673584,2.4476897716522217,0,-0.19501528143882751,1.0164324045181274,-0.003257106989622116,2.2888376712799072,0.3525376319885254,0,-0.08030106872320175,-0.4940575361251831,1.0164324045181274,25.899999618530273,2.2888376712799072,1746538454.1113486,0.3707507848739624,130.0189666748047,2.9851772785186768,1000,0.016300950199365616,6.333396911621094,71.56427001953125
1520000.0,1.0042201280593872,0.03520386293530464,2.4726407527923584,10714.712890625,5.895984172821045,10870.139994388,2.313019275665283,75,2.2995803356170654,76,37,3.4574801921844482,0.01583641767501831,2.4726407527923584,7.200000254670158e-05,149.80514526367188,74.20152282714844,NaN,23.90999984741211,0.5830167531967163,2.4726407527923584,0,0.5973745286464691,1.0042201280593872,0.0026091262698173523,2.313019275665283,0.3535855710506439,0,-0.036191001534461975,0.10331699252128601,1.0042201280593872,116.9000015258789,2.313019275665283,1746538603.985506,0.37366431951522827,133.5067596435547,3.1800739765167236,1000,0.020161982625722885,7.357967853546143,75.60358428955078
1540000.0,1.0130820274353027,0.02437915839254856,2.4969687461853027,10869.3486328125,3.4333293437957764,11024.408095785,2.335826873779297,76,-2.4626548290252686,77,40,3.5207440853118896,0.013876100070774555,2.4969687461853027,6.900000153109431e-05,154.56495666503906,80.3810806274414,NaN,21.1200008392334,0.5021344423294067,2.4969687461853027,0,-0.6392845213413239,1.0130820274353027,-0.01082470454275608,2.335826873779297,0.35138359665870667,0,-0.10965758562088013,-0.5359675288200378,1.0130820274353027,25.049999237060547,2.335826873779297,1746538758.6148832,0.36728745698928833,129.3954315185547,2.7717125415802,1000,0.015577207319438457,6.705871105194092,74.183837890625
1560000.0,1.012251615524292,0.029373623430728912,2.520195722579956,11023.6025390625,3.2639997005462646,11181.288929983,2.3580191135406494,77,-0.16932964324951172,78,40,3.5033962726593018,0.014445221982896328,2.520195722579956,6.600000051548705e-05,154.19009399414062,80.78746032714844,NaN,14.359999656677246,0.5641483664512634,2.520195722579956,0,0.1536961793899536,1.012251615524292,0.004994465038180351,2.3580191135406494,0.3481596112251282,0,-0.013105906546115875,-0.38227134943008423,1.012251615524292,42.75,2.3580191135406494,1746538912.882565,0.3579837381839752,129.71002197265625,2.440953254699707,1000,0.016392836347222328,6.3379693031311035,73.40255737304688
1580000.0,1.0044225454330444,0.031401120126247406,2.542834997177124,11180.4912109375,6.070904731750488,11334.715900961,2.380985736846924,78,2.8069050312042236,79,40,3.524649143218994,0.014714711345732212,2.542834997177124,6.299999949987978e-05,156.8076629638672,82.57649993896484,NaN,19.31999969482422,0.5118101835250854,2.542834997177124,0,0.2806231901049614,1.0044225454330444,0.0020274966955184937,2.380985736846924,0.3489442765712738,0,-0.18749643862247467,-0.10164815932512283,1.0044225454330444,81.0999984741211,2.380985736846924,1746539069.763632,0.36001667380332947,127.54479217529297,2.5359714031219482,1000,0.017519555985927582,6.223476409912109,74.23112487792969
1600000.0,1.0154379606246948,0.034647826105356216,2.564962148666382,11333.91015625,4.506490707397461,11490.754724628,2.403012990951538,79,-1.5644140243530273,80,40,3.9968268871307373,0.01526543591171503,2.564962148666382,5.999999848427251e-05,153.34849548339844,82.56844329833984,NaN,19.479999542236328,0.5821483135223389,2.564962148666382,0,-0.45777522772550583,1.0154379606246948,0.0032467059791088104,2.403012990951538,0.34464603662490845,0,0.016982372850179672,-0.5594233870506287,1.0154379606246948,33.79999923706055,2.403012990951538,1746539223.190599,0.3472951054573059,130.42189025878906,3.711984395980835,1000,0.0182405523955822,7.600236892700195,70.7800064086914
1620000.0,1.0020171403884888,0.034497398883104324,2.5867178440093994,11489.9658203125,4.422083854675293,11647.933106731,2.425240993499756,80,-0.08440685272216797,81,40,4.125517845153809,0.014135473407804966,2.5867178440093994,5.700000110664405e-05,155.97718811035156,83.30831909179688,NaN,20.520000457763672,0.4548785090446472,2.5867178440093994,0,0.45351454615592957,1.0020171403884888,-0.0001504272222518921,2.425240993499756,0.34442365169525146,0,0.10158951580524445,-0.1059088408946991,1.0020171403884888,63.400001525878906,2.425240993499756,1746539379.2297304,0.3463139832019806,128.22389221191406,2.7191827297210693,1000,0.01728024333715439,5.109339714050293,72.66881561279297
1640000.0,1.0072840452194214,0.030854307115077972,2.608279228210449,11647.1220703125,4.205722332000732,11803.813915005,2.4474070072174072,81,-0.21636152267456055,82,40,4.261594295501709,0.01374433096498251,2.608279228210449,5.400000009103678e-05,157.09625244140625,83.29727935791016,NaN,22.15999984741211,0.4633355438709259,2.608279228210449,0,-0.13843347132205963,1.007284164428711,-0.003643091768026352,2.4474070072174072,0.34837499260902405,0,-0.07775232195854187,-0.24434231221675873,1.007284164428711,56.25,2.4474070072174072,1746539536.407691,0.35787734389305115,127.31048583984375,2.909661293029785,1000,0.01391677651554346,6.173472881317139,73.79890441894531
1660000.0,1.0068153142929077,0.040034133940935135,2.6298341751098633,11802.98046875,5.079403400421143,11955.177103118,2.469320058822632,82,0.8736810684204102,83,40,4.327804088592529,0.01403504516929388,2.6298341751098633,5.0999999075429514e-05,155.77572631835938,83.95785522460938,NaN,24.139999389648438,0.5757860541343689,2.6298341751098633,0,-0.033358678221702576,1.0068153142929077,0.009179826825857162,2.469320058822632,0.3514918088912964,0,-0.05733500421047211,-0.2777009904384613,1.0068153142929077,50.5,2.469320058822632,1746539692.2884836,0.36689791083335876,128.38970947265625,3.014836311340332,1000,0.01585742086172104,5.834084510803223,71.81781005859375
