Value/cost,Metrics/LagrangeMultiplier/Max,Time/FPS,Misc/gradient_norm,Metrics/EpLen,Train/PolicyStd,Time/Epoch,TotalEnvSteps,Safety/EpCostShield,Misc/xHx,Value/reward,Train/PolicyRatio/Max,Train/LR,Train/PolicyRatio/Std,_runtime,Time/Rollout,Misc/FinalStepNorm,Metrics/EpCost,Loss/Loss_cost_critic,Safety/shield_violation,_step,Train/KL,_timestamp,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Train/StopIter,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Time/Update,Misc/H_inv_g,Train/PolicyRatio/Min,Train/Epoch,Metrics/EpRet,Train/PolicyRatio,Misc/AcceptanceStep,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Value/Adv,Train/Entropy,Safety/ShieldLagrangeMultiplier/Std
0.9169755578041077,0.3822132647037506,190.9954376220703,0.05199365317821503,1000,0.9801632761955261,104.71454620361328,220000.0,24.100000381469727,0.0026847650296986103,0.011273384094238281,1.00043523311615,0,0.00030767201678827405,1313.691619541,87.19929504394531,0.32574304938316345,13.300000190734863,3.749370574951172,2.1553292274475098,11,0.00027784783742390573,1746538954.7940884,-0.03674698993563652,-0.0014733797870576382,0.36527764797210693,-0.02259662840515375,10,0.36527764797210693,0.3822132647037506,-0.06341080367565155,-1.0953564643859863,2.7293612957000732,0.36527764797210693,1207.3653564453125,17.515216827392578,0.1193477213382721,1.00043523311615,10,0.00010415077122161165,1.00043523311615,1,0.0062065948732197285,0.3822132647037506,0,1.5258788677030566e-09,1.3955405950546265,0
1.4075276851654053,0.418357789516449,189.84683227539062,0.15593795478343964,1000,0.9721781611442566,105.34808349609375,240000.0,20.950000762939453,0.004095676355063915,0.03171247988939285,1.0018689632415771,0,0.001321500400081277,1419.192505393,88.67650604248047,0.29428520798683167,13.260000228881836,3.557668447494507,3.0694682598114014,12,0.00033043191069737077,1746539060.209534,-0.098704993724823,-0.0004806285724043846,0.39559027552604675,-0.06195800378918648,10,0.39559027552604675,0.418357789516449,-0.7289415597915649,-0.19170212745666504,2.2097933292388916,0.39559027552604675,1312.7808837890625,16.671554565429688,0.13317318260669708,1.0018689632415771,11,-0.018958931788802147,1.0018688440322876,1,0.005725966300815344,0.418357789516449,0,9.155272984173735e-09,1.3880447149276733,0
1.2386914491653442,0.4545082151889801,189.6934051513672,0.10667142271995544,1000,0.9633708596229553,105.43329620361328,260000.0,9.550000190734863,0.0035151373594999313,0.023283544927835464,0.9992831945419312,0,0.0005068579921498895,1521.986851671,88.20291137695312,0.3199995458126068,10.859999656677246,2.460822820663452,2.401498556137085,13,0.00030759850051254034,1746539165.7105088,-0.10997661203145981,0.0007860246114432812,0.4239644408226013,-0.01127161830663681,10,0.4239644408226013,0.4545082151889801,-0.4472044110298157,-1.0968456268310547,2.385301113128662,0.4239644408226013,1418.2818603515625,17.230361938476562,0.1341547667980194,0.9992831945419312,12,-0.0346677340567112,0.9992831349372864,1,0.006511990912258625,0.4545082151889801,0,-1.2969969986897922e-08,1.378787875175476,0
1.1374837160110474,0.49052301049232483,194.66441345214844,0.12809507548809052,1000,0.9577600359916687,102.74092102050781,280000.0,21.5,0.004171574022620916,0.0077084023505449295,1.0003662109375,0,0.0002590064541436732,1628.365982111,86.03932189941406,0.2938517928123474,10.109999656677246,3.1010193824768066,2.6670491695404053,14,0.00033978407736867666,1746539268.504784,-0.06400879472494125,0.0023307232186198235,0.45179590582847595,0.045967817306518555,10,0.45179590582847595,0.49052301049232483,-0.09328597784042358,0.6401965618133545,2.189598560333252,0.45179590582847595,1521.08935546875,16.701570510864258,0.1342034935951233,1.0003662109375,13,-0.12154721468687057,1.0003662109375,1,0.008842714130878448,0.49052301049232483,0,9.155272984173735e-09,1.3729000091552734,0
1.181323528289795,0.5263378620147705,188.15394592285156,0.06171244755387306,1000,0.9538958668708801,106.29593658447266,300000.0,26.299999237060547,0.0052498942241072655,0.014237037859857082,0.9998941421508789,0,7.48528036638163e-05,1733.970295292,89.393310546875,0.34184250235557556,9.6899995803833,3.059467077255249,2.4287896156311035,15,0.0002469481551088393,1746539374.883935,-0.037627365440130234,0.001082112081348896,0.47958359122276306,0.02638142928481102,10,0.47958359122276306,0.5263378620147705,0.30522677302360535,-0.04155230522155762,1.9518179893493652,0.47958359122276306,1627.4404296875,16.90260887145996,0.17514055967330933,0.9998941421508789,14,0.0016091347206383944,0.9998941421508789,1,0.009924826212227345,0.5263378620147705,0,-1.0681151962899094e-08,1.369278073310852,0
1.2792035341262817,0.5616706609725952,189.51925659179688,0.06742417812347412,1000,0.9510970115661621,105.5301742553711,320000.0,16.0,0.003643336007371545,0.00014727210509590805,1.0002162456512451,0,0.00015285257541108876,1839.646466081,88.57482147216797,0.3274567723274231,8.319999694824219,3.537105083465576,2.593069553375244,16,0.00026376862660981715,1746539480.4882665,-0.09206092357635498,-0.0044078403152525425,0.5064466595649719,-0.05443355813622475,10,0.5064466595649719,0.5616706609725952,-0.34059494733810425,0.47763800621032715,2.342959403991699,0.5064466595649719,1733.052734375,16.9553279876709,0.1397620290517807,1.0002162456512451,15,-0.1303579956293106,1.0002161264419556,1,0.005516985896974802,0.5616706609725952,0,6.103515470812226e-09,1.3666356801986694,0
1.1431251764297485,0.596543550491333,189.35580444335938,0.1137302964925766,1000,0.9394088387489319,105.62126922607422,340000.0,28.850000381469727,0.00808386318385601,0.009789269417524338,0.9992170333862305,0,0.000553641002625227,1944.950760162,88.75177764892578,0.3217664659023285,8.119999885559082,4.042123317718506,2.3406593799591064,17,0.00029875163454562426,1746539586.16436,-0.02167678438127041,0.004438941832631826,0.5336368680000305,0.07038413919508457,10,0.5336368680000305,0.596543550491333,-0.05686618387699127,0.5050182342529297,1.572914958000183,0.5336368680000305,1838.7486572265625,16.869468688964844,0.20456697046756744,0.9992170333862305,16,-0.025593185797333717,0.9992170333862305,1,0.009955927729606628,0.596543550491333,0,-3.051757735406113e-09,1.3552104234695435,0
1.1732786893844604,0.6308766007423401,190.0526580810547,0.07096470892429352,1000,0.9315211176872253,105.23399353027344,360000.0,22.549999237060547,0.00418055010959506,0.027814453467726707,1.0002602338790894,0,0.0001839850447140634,2050.900545381,88.59879302978516,0.33506977558135986,7.559999942779541,2.2619621753692627,2.493976593017578,18,0.00022632972104474902,1746539691.4687612,-0.06346017122268677,-0.0020339014008641243,0.5606051087379456,-0.04178338684141636,10,0.5606051087379456,0.6308766007423401,0.19704584777355194,-1.7801611423492432,2.187246799468994,0.5606051087379456,1944.03759765625,16.63517951965332,0.15319249033927917,1.0002602338790894,17,0.05675693601369858,1.0002602338790894,1,0.007922026328742504,0.6308766007423401,0,-5.7220459481754915e-09,1.3468888998031616,0
0.8880292177200317,0.6647270917892456,188.89779663085938,0.21350157260894775,1000,0.9367464184761047,105.87735748291016,380000.0,30.399999618530273,0.006389241199940443,0.01650930568575859,1.000691294670105,0,0.0004887910326942801,2161.616607024,88.65225219726562,0.2881515324115753,7.489999771118164,3.434875965118408,2.4306259155273438,19,0.000326126697473228,1746539797.4183729,-0.015894711017608643,-0.0006467797793447971,0.5880459547042847,0.047565460205078125,10,0.5880459547042847,0.6647270917892456,-0.2788136601448059,1.1729137897491455,1.7692532539367676,0.5880459547042847,2049.98486328125,17.225074768066406,0.16286619007587433,1.000691294670105,18,-0.013318156823515892,1.000691294670105,1,0.007275246549397707,0.6647270917892456,0,-4.577636492086867e-09,1.3524351119995117,0
1.274013876914978,0.6981010437011719,180.7327117919922,0.09295809268951416,1000,0.9356357455253601,110.66065216064453,400000.0,44.400001525878906,0.007042833603918552,0.03626403585076332,0.9983893632888794,0,0.0011389203136786819,2272.902322706,93.99596405029297,0.326556921005249,7.269999980926514,3.6392877101898193,3.19051194190979,20,0.00027296325424686074,1746539908.1345885,0.016982093453407288,-0.0010050213895738125,0.6168807744979858,0.03287680447101593,10,0.6168807744979858,0.6981010437011719,-0.27677440643310547,0.20441174507141113,1.68515944480896,0.6168807744979858,2160.718994140625,16.66466522216797,0.1937839835882187,0.9983893632888794,19,-0.00022037028975319117,0.9983893036842346,1,0.0062702251598238945,0.6981010437011719,0,3.051757735406113e-09,1.3516731262207031,0
1.1977357864379883,0.7311891317367554,179.82723999023438,0.13424770534038544,1000,0.93864506483078,111.21785736083984,420000.0,50.650001525878906,0.00991525687277317,0.04062472656369209,0.9993433952331543,0,0.0004643177962861955,2383.176023861,94.12864685058594,0.3241518437862396,7.710000038146973,4.1582465171813965,3.811828851699829,21,0.0002675045689102262,1746540019.4203107,0.011409297585487366,0.00027824705466628075,0.6472471356391907,-0.005572795867919922,10,0.6472471356391907,0.7311891317367554,0.6201943159103394,0.5189588069915771,1.4202433824539185,0.6472471356391907,2271.989501953125,17.08919334411621,0.2282368242740631,0.9993433952331543,20,0.10613694041967392,0.9993433952331543,1,0.006548472214490175,0.7311891317367554,0,1.5258788677030566e-09,1.354936957359314,0
1.079194188117981,0.7644806504249573,181.49465942382812,0.06845442950725555,1000,0.944592297077179,110.19607543945312,440000.0,34.95000076293945,0.007253395859152079,0.03038899600505829,0.9995037913322449,0,0.000350886577507481,2490.44143928,93.03517150878906,0.34434065222740173,9.390000343322754,4.3733229637146,3.626833915710449,22,0.00021336351346690208,1746540129.6939797,-0.06766945868730545,0.0023847282864153385,0.6779561638832092,-0.07907875627279282,10,0.6779561638832092,0.7644806504249573,-0.05361633002758026,0.21507644653320312,1.6605195999145508,0.6779561638832092,2382.255859375,17.160884857177734,0.20736922323703766,0.9995037913322449,21,0.05830829590559006,0.9995037913322449,1,0.008933200500905514,0.7644806504249573,0,-9.53674295089968e-09,1.3612456321716309,0
0.7762160301208496,0.798240602016449,186.5869903564453,0.11346718668937683,1000,0.941180408000946,107.18860626220703,460000.0,19.600000381469727,0.004657222889363766,0.03630348667502403,0.999790608882904,0,0.0001480759383412078,2595.422315979,90.49810791015625,0.32580578327178955,10.59000015258789,2.5304489135742188,3.0508570671081543,23,0.00023152987705543637,1746540236.9594152,-0.11697793006896973,-0.002776010427623987,0.7077882289886475,-0.049308471381664276,10,0.7077882289886475,0.798240602016449,-0.3336181938648224,-1.8428740501403809,2.0722923278808594,0.7077882289886475,2489.520263671875,16.69047737121582,0.1572199910879135,0.999790608882904,22,0.10321161150932312,0.999790608882904,1,0.0061571900732815266,0.798240602016449,0,-6.484984993448961e-09,1.3577135801315308,0
0.7172582745552063,0.8322152495384216,190.6463623046875,0.06932397931814194,1000,0.9418225884437561,104.90628051757812,480000.0,29.649999618530273,0.003954214975237846,0.010413095355033875,0.9994567632675171,0,0.00038412638241425157,2702.93489397,88.01866149902344,0.346138596534729,9.800000190734863,3.271836996078491,2.8180088996887207,24,0.0002303586807101965,1746540341.9402463,-0.04362155497074127,0.0004717106930911541,0.7376653552055359,0.07335637509822845,10,0.7376653552055359,0.8322152495384216,0.4760894775390625,0.7413880825042725,2.2489733695983887,0.7376653552055359,2594.504150390625,16.887590408325195,0.1539095938205719,0.9994567632675171,23,0.19596605002880096,0.9994567036628723,1,0.006628900766372681,0.8322152495384216,0,-8.392333938900265e-09,1.3582473993301392,0
0.4544360935688019,0.8659883141517639,186.1541748046875,0.09699852019548416,1000,0.9381504058837891,107.43782806396484,500000.0,19.200000762939453,0.006522750947624445,0.0263325497508049,1.0002458095550537,0,0.00017370122077409178,2809.462512362,90.41837310791016,0.3275010287761688,8.300000190734863,1.88858163356781,3.6383414268493652,25,0.0002736233873292804,1746540449.452904,-0.16034933924674988,-0.001484511885792017,0.7667352557182312,-0.1167277842760086,10,0.7667352557182312,0.8659883141517639,-0.02765864133834839,-1.3832553625106812,1.7510528564453125,0.7667352557182312,2702.017578125,17.019426345825195,0.18703091144561768,1.0002458095550537,24,0.03154943883419037,1.0002456903457642,1,0.005144388880580664,0.8659883141517639,0,4.577636492086867e-09,1.354224681854248,0
0.5057936310768127,0.8993222713470459,187.83755493164062,0.10111139714717865,1000,0.9420638084411621,106.47498321533203,520000.0,29.450000762939453,0.007098342292010784,0.020092695951461792,0.9997333288192749,0,0.00018862119759432971,2914.43685676,89.63616180419922,0.31532561779022217,7.360000133514404,2.2018203735351562,2.4642906188964844,26,0.00027522974414750934,1746540555.9805217,-0.012646050192415714,0.0031961039640009403,0.7959486246109009,0.14770328905433416,10,0.7959486246109009,0.8993222713470459,-0.35053515434265137,0.3132387399673462,1.6785575151443481,0.7959486246109009,2808.567138671875,16.838796615600586,0.18785512447357178,0.9997333288192749,25,0.021103311330080032,0.9997332692146301,1,0.008340492844581604,0.8993222713470459,0,-3.051757735406113e-09,1.3584327697753906,0
0.6606190204620361,0.9317240715026855,190.65357971191406,0.17784342169761658,1000,0.9477358460426331,104.90230560302734,540000.0,29.549999237060547,0.008107000030577183,-0.002882571890950203,1.0004043579101562,0,0.00028592420858331025,3022.857564489,88.27196502685547,0.3301217555999756,5.579999923706055,2.428084373474121,2.30419659614563,27,0.00024273546296171844,1746540660.9547713,-0.012866971082985401,-0.0013330238871276379,0.8253072500228882,-0.0002209208905696869,10,0.8253072500228882,0.9317240715026855,0.1780555248260498,0.22626399993896484,1.5706689357757568,0.8253072500228882,2913.5224609375,16.63031768798828,0.21017907559871674,1.0004043579101562,26,-0.050421904772520065,1.0004043579101562,1,0.007007468957453966,0.9317240715026855,0,-7.629394338515283e-10,1.36463463306427,0
0.5784188508987427,0.9634763598442078,184.58824157714844,0.12170550227165222,1000,0.9503257274627686,108.3492660522461,560000.0,47.54999923706055,0.010096507146954536,0.00682610459625721,0.9994996786117554,0,0.00035383686190471053,3127.471289661,91.23712158203125,0.3474632501602173,6.130000114440918,3.2129318714141846,2.5273518562316895,28,0.0002099060802720487,1746540769.3755748,0.09327498823404312,0.0020558196119964123,0.8560731410980225,0.10614195931702852,10,0.8560731410980225,0.9634763598442078,0.5105980038642883,0.7848474979400635,1.4074376821517944,0.8560731410980225,3021.9423828125,17.112123489379883,0.24687647819519043,0.9994996786117554,27,-0.08498787879943848,0.9994996190071106,1,0.009063288569450378,0.9634763598442078,0,5.340575981449547e-09,1.3672467470169067,0
0.5790752172470093,0.9947300553321838,191.30284118652344,0.11077422648668289,1000,0.9452027678489685,104.54627990722656,580000.0,15.399999618530273,0.005110258236527443,0.014572160318493843,1.0005159378051758,0,0.00036482312134467065,3229.470925369,87.47398376464844,0.32953768968582153,6.360000133514404,2.7587337493896484,2.2720725536346436,29,0.0002480861730873585,1746540873.98919,-0.10164295881986618,0.002393965609371662,0.8856050968170166,-0.1949179470539093,10,0.8856050968170166,0.9947300553321838,0.2683631181716919,-0.45419812202453613,1.9783045053482056,0.8856050968170166,3126.559814453125,17.072263717651367,0.1665758192539215,1.0005159378051758,28,-0.07217702269554138,1.0005159378051758,1,0.01145725417882204,0.9947300553321838,0,1.5258788677030566e-09,1.3615522384643555,0
0.8663462996482849,1.0256141424179077,196.18603515625,0.12058931589126587,1000,0.9314945340156555,101.94405364990234,600000.0,16.049999237060547,0.005339699797332287,-0.002215252723544836,0.9998878240585327,0,7.937656482681632e-05,3331.60739442,85.28646850585938,0.3370422422885895,6.570000171661377,1.8938171863555908,2.232065439224243,30,0.00026555365184322,1746540975.988901,-0.09356646984815598,-0.003711940720677376,0.9140906929969788,0.008076488971710205,10,0.9140906929969788,1.0256141424179077,-0.598964512348175,-0.8649165630340576,1.9353351593017578,0.9140906929969788,3228.57275390625,16.657564163208008,0.17415186762809753,0.9998878240585327,29,0.0028024865314364433,0.9998877644538879,1,0.007745313458144665,1.0256141424179077,0,8.392333938900265e-09,1.3466016054153442,0
0.5826821327209473,1.0560057163238525,195.93136596679688,0.08836472034454346,1000,0.9378743171691895,102.0765609741211,620000.0,8.949999809265137,0.00487203523516655,0.00510926591232419,1.0009088516235352,0,0.0006426551262848079,3435.867392877,84.9037857055664,0.32437005639076233,6.050000190734863,1.4323452711105347,2.0441253185272217,31,0.00026384403463453054,1746541078.1253815,-0.12738126516342163,0.003480765037238598,0.9409586191177368,-0.033814795315265656,10,0.9409586191177368,1.0560057163238525,-0.028477370738983154,-0.46147191524505615,2.026093006134033,0.9409586191177368,3330.70458984375,17.172752380371094,0.16009633243083954,1.0009088516235352,30,0.073971226811409,1.0009088516235352,1,0.011226078495383263,1.0560057163238525,0,-2.2888182460434336e-09,1.353464961051941,0
0.6225779056549072,1.0854347944259644,191.96490478515625,0.08548691123723984,1000,0.9469334483146667,104.18571472167969,640000.0,3.0999999046325684,0.0034437947906553745,-0.007170245982706547,1.0012729167938232,0,0.0008999757119454443,3542.086327745,87.68700408935547,0.3157651722431183,4.519999980926514,1.1599605083465576,1.5491427183151245,32,0.00029079674277454615,1746541182.3853447,-0.12903286516666412,-0.003574853762984276,0.965763509273529,-0.0016516000032424927,10,0.965763509273529,1.0854347944259644,0.21228240430355072,-0.27238476276397705,2.409881830215454,0.965763509273529,3434.953369140625,16.498680114746094,0.13102930784225464,1.0012729167938232,31,0.049683280289173126,1.0012727975845337,1,0.007651224732398987,1.0854347944259644,0,-3.051757735406113e-09,1.363332748413086,0
0.7032245993614197,1.1138325929641724,188.40370178222656,0.09080112725496292,1000,0.9393863081932068,106.155029296875,660000.0,17.5,0.005037091206759214,0.008152765221893787,1.0001939535140991,0,0.00013706160825677216,3645.103122088,89.45799255371094,0.32958927750587463,4.050000190734863,1.7304351329803467,2.0487470626831055,33,0.00025000100140459836,1746541288.604263,-0.06619679182767868,0.0004001958295702934,0.9901477694511414,0.06283607333898544,10,0.9901477694511414,1.1138325929641724,-0.30085378885269165,0.5704746246337891,1.992620825767517,0.9901477694511414,3541.18017578125,16.697017669677734,0.16540491580963135,1.0001939535140991,32,0.16032715141773224,1.0001939535140991,1,0.00805142056196928,1.1138325929641724,0,3.051757735406113e-09,1.3556209802627563,0
0.41455596685409546,1.1413179636001587,194.24929809570312,0.07067951560020447,1000,0.9289914965629578,102.9604721069336,680000.0,29.700000762939453,0.01110424567013979,0.013034911826252937,0.9990004301071167,0,0.000706802646163851,3758.158404926,86.0888442993164,0.32479846477508545,4.079999923706055,1.9770238399505615,1.7811838388442993,34,0.0002954062365461141,1746541391.6211405,0.04273142293095589,-7.375981658697128e-05,1.0152912139892578,0.10892821475863457,10,1.0152912139892578,1.1413179636001587,-0.21340137720108032,0.24658870697021484,1.342054843902588,1.0152912139892578,3644.204345703125,16.87160873413086,0.2420157790184021,0.9990004301071167,33,0.20229558646678925,0.9990003705024719,1,0.007977660745382309,1.1413179636001587,0,0.0,1.3447269201278687,0
