_timestamp,Time/Rollout,Time/Total,Loss/Loss_cost_critic,_step,Train/Entropy,Safety/ShieldLagrangeMultiplier/Std,_runtime,Time/Update,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Train/Epoch,Loss/Loss_cost_critic/Delta,Time/Epoch,Train/LR,Loss/Loss_pi,Value/Adv,Metrics/EpLen,Train/KL,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Time/FPS,Value/cost,Safety/shield_adv_c,TotalEnvSteps,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Metrics/EpRet,Train/PolicyRatio,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Loss/Loss_reward_critic/Delta,Train/StopIter,Metrics/EpCost
1746512993.3620899,122.38622283935547,3391.9951171875,67.86235809326172,11,1.1194921731948853,0,3709.587267722,202.71495056152344,1.004681944847107,0.3715583384037018,1.004681944847107,-0.014909356832504272,0.3715583384037018,10,14.039424896240234,325.101318359375,0.00026699999580159783,-0.35582807660102844,0.16777311265468597,500,0.007925714366137981,18.91716957092285,0.38003063201904297,61.519287109375,15.349640846252441,NaN,220000.0,0,0.7479472756385803,0.3715583384037018,0.38003063201904297,113.4000015258789,14.516386985778809,1.004681944847107,0.010383290238678455,0.2215798944234848,0.38003063201904297,2.21427583694458,0.03445154428482056,40,101.94999694824219
1746513309.6990695,116.8937759399414,3708.303955078125,75.33323669433594,12,1.1033650636672974,0,4020.663773964,199.3236083984375,1.0040159225463867,0.40435874462127686,1.0040159225463867,-0.006126224994659424,0.40435874462127686,11,7.470878601074219,316.21746826171875,0.0002640000020619482,-0.36195430159568787,0.24576741456985474,500,0.00875557865947485,19.785781860351562,0.41295281052589417,63.24761199951172,17.143896102905273,NaN,240000.0,0,0.7355239391326904,0.40435874462127686,0.41295281052589417,114.30000305175781,15.307377815246582,1.0040159225463867,0.010856610722839832,0.2588016986846924,0.41295281052589417,2.478442668914795,0.03722180426120758,40,95.73999786376953
1746513620.776343,111.09480285644531,4019.408447265625,53.040306091308594,13,1.0862525701522827,0,4339.616498114,199.8865203857422,1.002896785736084,0.43670040369033813,1.002896785736084,-0.03550943732261658,0.43670040369033813,12,-22.292930603027344,310.98138427734375,0.0002610000083222985,-0.39746373891830444,0.14687682688236237,500,0.00792048592120409,15.846305847167969,0.44507259130477905,64.31253051757812,13.35537338256836,NaN,260000.0,0,0.7227464318275452,0.43670040369033813,0.44507259130477905,82.9749984741211,15.535802841186523,1.002896785736084,0.009650086984038353,0.2550670802593231,0.44507259130477905,2.5135669708251953,-0.0037346184253692627,40,85.20999908447266
1746513939.728939,121.80024719238281,4338.3701171875,73.53488159179688,14,1.0736676454544067,0,4660.198681143,197.07693481445312,1.0033206939697266,0.4686318337917328,1.0033206939697266,0.06999531388282776,0.4686318337917328,13,20.49457550048828,318.87725830078125,0.0002579999854788184,-0.3274684250354767,0.049451276659965515,500,0.0071886577643454075,21.09458351135254,0.4774337112903595,62.72005844116211,18.86150360107422,NaN,280000.0,0,0.713422417640686,0.4686318337917328,0.4774337112903595,127.5999984741211,14.908517837524414,1.0033206939697266,0.009869612753391266,0.3234447240829468,0.4774337112903595,2.8109848499298096,0.06837764382362366,40,83.77999877929688
1746514260.3113484,121.45440673828125,4658.951171875,77.5516357421875,15,1.0559217929840088,0,4971.007986512,199.04701232910156,1.0043697357177734,0.5006999373435974,1.0043697357177734,-0.07069888710975647,0.5006999373435974,14,4.016754150390625,320.50152587890625,0.00025499999173916876,-0.39816731214523315,0.4078708291053772,500,0.008519326336681843,22.851303100585938,0.5099089741706848,62.402198791503906,20.245397567749023,NaN,300000.0,0,0.7011348605155945,0.5006999373435974,0.5099089741706848,122.25,16.812658309936523,1.0043697357177734,0.010668709874153137,0.33196404576301575,0.5099089741706848,2.902190685272217,0.00851932168006897,40,104.2699966430664
1746514571.120072,112.3490982055664,4969.7529296875,49.575008392333984,16,1.0472944974899292,0,5281.361728306,198.38034057617188,1.00393545627594,0.532486617565155,1.00393545627594,-0.06333494186401367,0.532486617565155,15,-27.976627349853516,310.72955322265625,0.0002519999979995191,-0.4615022540092468,-0.13813291490077972,500,0.006725866347551346,16.48106575012207,0.5414236783981323,64.36465454101562,14.415706634521484,NaN,320000.0,0,0.6954282522201538,0.532486617565155,0.5414236783981323,72.19999694824219,16.275188446044922,1.00393545627594,0.00976711604744196,0.40755531191825867,0.5414236783981323,2.887179374694824,0.07559126615524292,40,86.5199966430664
1746514881.473673,111.1773452758789,5280.1123046875,46.120113372802734,17,1.0327967405319214,0,5587.079343786,199.09210205078125,1.0041375160217285,0.56377774477005,1.0041375160217285,0.024243950843811035,0.56377774477005,16,-3.45489501953125,310.2695617675781,0.00024900000425986946,-0.4372583031654358,-0.20768682658672333,500,0.007056485395878553,16.43120002746582,0.5723164081573486,64.46007537841797,13.614529609680176,NaN,340000.0,0,0.6849705576896667,0.56377774477005,0.5723164081573486,80.69999694824219,16.349891662597656,1.0041375160217285,0.010262412950396538,0.33807799220085144,0.5723164081573486,2.9194796085357666,-0.06947731971740723,40,76.0999984741211
1746515187.191752,114.03101348876953,5585.82958984375,46.856117248535156,18,1.0167335271835327,0,5885.534353155,191.6002197265625,1.0052331686019897,0.5941503047943115,1.0052331686019897,-0.030529707670211792,0.5941503047943115,17,0.7360038757324219,305.63134765625,0.0002460000105202198,-0.4677880108356476,-0.013605188578367233,500,0.007952936924993992,15.37399959564209,0.6023269295692444,65.43830871582031,12.36266040802002,NaN,360000.0,0,0.6738990545272827,0.5941503047943115,0.6023269295692444,66.55000305175781,15.098069190979004,1.0052331686019897,0.01021176390349865,0.2786419987678528,0.6023269295692444,2.843039035797119,-0.05943599343299866,40,58.20000076293945
1746515485.646684,105.3639144897461,5884.27490234375,14.250935554504395,19,1.0097318887710571,0,6183.586322729,192.9971160888672,1.0051122903823853,0.6233018636703491,1.0051122903823853,0.02330636978149414,0.6233018636703491,18,-32.60518169403076,298.3612060546875,0.00024300000222865492,-0.44448164105415344,-0.09016135334968567,500,0.006215746980160475,7.095155239105225,0.6302995085716248,67.03284454345703,5.54442834854126,NaN,380000.0,0,0.6695824861526489,0.6233018636703491,0.6302995085716248,21.850000381469727,13.8145170211792,1.0051122903823853,0.009296068921685219,0.17527523636817932,0.6302995085716248,2.385638952255249,-0.10336676239967346,40,44.45000076293945
1746515783.6984866,104.05413055419922,6182.32080078125,12.86925983428955,20,0.9938255548477173,0,6485.820677338,193.90292358398438,1.0054742097854614,0.6506316661834717,1.0054742097854614,-0.014035522937774658,0.6506316661834717,19,-1.3816757202148438,297.9571838378906,0.00023999999393709004,-0.4585171639919281,-0.07546158879995346,500,0.008065656758844852,6.6613640785217285,0.6562778949737549,67.12374114990234,4.863320827484131,NaN,400000.0,0,0.6593970060348511,0.6506316661834717,0.6562778949737549,16.575000762939453,12.33169937133789,1.0054742097854614,0.00993286818265915,0.18355637788772583,0.6562778949737549,2.3928961753845215,0.008281141519546509,40,22.360000610351562
1746516085.932597,107.46155548095703,6484.5615234375,13.360947608947754,21,0.9778199195861816,0,6792.563253475,194.6790313720703,1.0055227279663086,0.676205575466156,1.0055227279663086,0.10437601804733276,0.676205575466156,20,0.4916877746582031,302.1407470703125,0.00023700000019744039,-0.35414114594459534,-0.01969245821237564,500,0.0065412139520049095,7.681916236877441,0.6811726689338684,66.19432067871094,5.423520565032959,NaN,420000.0,0,0.6489180326461792,0.676205575466156,0.6811726689338684,39.375,12.1533203125,1.0055227279663086,0.010185874998569489,0.18391886353492737,0.6811726689338684,2.435368776321411,0.0003624856472015381,40,18.969999313354492
1746516392.6748497,108.47187805175781,6791.30615234375,19.56368637084961,22,0.9641455411911011,0,7093.301872219,198.177490234375,1.0064610242843628,0.7006931900978088,1.0064610242843628,0.021017640829086304,0.7006931900978088,21,6.2027387619018555,306.64947509765625,0.00023400000645779073,-0.33312350511550903,-0.03093118965625763,500,0.007488976698368788,9.674962043762207,0.7055495381355286,65.22105407714844,7.771768569946289,NaN,440000.0,0,0.6399485468864441,0.7006931900978088,0.7055495381355286,54.25,13.88675308227539,1.0064610242843628,0.010476132854819298,0.2639617621898651,0.7055495381355286,2.8483047485351562,0.08004289865493774,40,32.709999084472656
1746516693.414222,104.33903503417969,7092.04248046875,10.2329683303833,23,0.9580338001251221,0,7395.754163888,196.2989044189453,1.006106972694397,0.7243008017539978,1.006106972694397,-0.057468533515930176,0.7243008017539978,22,-9.330718040466309,300.63800048828125,0.00023099999816622585,-0.3905920386314392,-0.09183944016695023,500,0.006948831025511026,4.957972526550293,0.7282587885856628,66.52518463134766,3.6014842987060547,NaN,460000.0,0,0.6358682513237,0.7243008017539978,0.7282587885856628,15.300000190734863,14.300750732421875,1.006106972694397,0.00949220359325409,0.18537507951259613,0.7282587885856628,2.397670269012451,-0.07858668267726898,40,35.18000030517578
1746516995.866551,106.00287628173828,7394.505859375,12.693184852600098,24,0.9500491619110107,0,7694.909045495,196.3651580810547,1.0061380863189697,0.7465742826461792,1.0061380863189697,0.023345977067947388,0.7465742826461792,23,2.460216522216797,302.3681335449219,0.0002280000044265762,-0.3672460615634918,0.1479066014289856,500,0.008300296030938625,6.9001078605651855,0.7499467134475708,66.14453125,4.8706793785095215,NaN,480000.0,0,0.6315947771072388,0.7465742826461792,0.7499467134475708,30.075000762939453,12.86456298828125,1.0061380863189697,0.009836697950959206,0.19179345667362213,0.7499467134475708,2.659339427947998,0.006418377161026001,40,20.079999923706055
1746517295.0213666,108.0357666015625,7693.65966796875,12.719497680664062,25,0.9276998043060303,0,7997.47924479,191.0396270751953,1.0061649084091187,0.7677858471870422,1.0061649084091187,0.047241926193237305,0.7677858471870422,24,0.026312828063964844,299.07550048828125,0.00022499999613501132,-0.3200041353702545,-0.021421946585178375,500,0.010347413830459118,7.388709545135498,0.7711240649223328,66.87274932861328,5.4045844078063965,NaN,500000.0,0,0.6175065040588379,0.7677858471870422,0.7711240649223328,42.599998474121094,13.296889305114746,1.0061649084091187,0.011204699985682964,0.19780071079730988,0.7711240649223328,2.6010043621063232,0.006007254123687744,40,23.770000457763672
1746517597.5913525,103.75377655029297,7996.228515625,8.259621620178223,26,0.9226935505867004,0,8303.348590405,198.73095703125,1.0069435834884644,0.7880576252937317,1.0069435834884644,-0.02114763855934143,0.7880576252937317,25,-4.45987606048584,302.48492431640625,0.00022200000239536166,-0.34115177392959595,0.11618407070636749,500,0.00882576685398817,4.131115436553955,0.7910361289978027,66.11900329589844,3.10595703125,NaN,520000.0,0,0.6139305233955383,0.7880576252937317,0.7910361289978027,17.875,12.522075653076172,1.0069435834884644,0.010410974733531475,0.15404987335205078,0.7910361289978027,2.3385965824127197,-0.043750837445259094,40,24.1200008392334
1746517903.4613855,105.47830200195312,8302.1025390625,6.708355903625488,27,0.909967839717865,0,8601.881329825,200.31211853027344,1.005730152130127,0.807425320148468,1.005730152130127,0.03861647844314575,0.807425320148468,26,-1.5512657165527344,305.7904968261719,0.00021899999410379678,-0.3025352954864502,0.2065504640340805,500,0.0073010800406336784,3.750925064086914,0.8099150061607361,65.40425872802734,2.7198233604431152,NaN,540000.0,0,0.6061607599258423,0.807425320148468,0.8099150061607361,21.075000762939453,12.488051414489746,1.005730152130127,0.01047177892178297,0.12710373103618622,0.8099150061607361,2.444603443145752,-0.026946142315864563,40,22.540000915527344
1746518201.9935586,106.35060119628906,8600.6279296875,11.151959419250488,28,0.9055467844009399,0,8901.803494159,192.10452270507812,1.006195068359375,0.8258215188980103,1.006195068359375,-0.02665156126022339,0.8258215188980103,27,4.443603515625,298.4552307128906,0.00021600000036414713,-0.3291868567466736,-0.049284204840660095,500,0.009836770594120026,5.448453903198242,0.8280365467071533,67.01172637939453,3.9991719722747803,NaN,560000.0,0,0.6034468412399292,0.8258215188980103,0.8280365467071533,26.100000381469727,12.811720848083496,1.006195068359375,0.010698988102376461,0.18875274062156677,0.8280365467071533,2.7494213581085205,0.061649009585380554,40,18.5
1746518501.9156036,103.18034362792969,8900.537109375,4.247415542602539,29,0.9070668816566467,0,9208.957407084,196.64060974121094,1.0060375928878784,0.8432331681251526,1.0060375928878784,0.02151396870613098,0.8432331681251526,28,-6.904543876647949,299.8210144042969,0.00021300000662449747,-0.3076728880405426,0.09365855157375336,500,0.0066311415284872055,1.6897743940353394,0.844774603843689,66.70646667480469,1.1437755823135376,NaN,580000.0,0,0.6041579842567444,0.8432331681251526,0.844774603843689,6.25,12.266039848327637,1.0060375928878784,0.009937954135239124,0.09341871738433838,0.844774603843689,2.052504301071167,-0.0953340232372284,40,15.800000190734863
1746518809.069701,105.83902740478516,9207.69140625,6.1532368659973145,30,0.8894861936569214,0,9515.509004151,201.2158660888672,1.0071431398391724,0.8596796989440918,1.0071431398391724,0.007754802703857422,0.8596796989440918,29,1.9058213233947754,307.0550537109375,0.0002099999983329326,-0.2999180853366852,0.18327170610427856,500,0.009166646748781204,4.3780059814453125,0.8609282374382019,65.13489532470703,3.458693027496338,NaN,600000.0,0,0.5937137603759766,0.8596796989440918,0.8609282374382019,24.924999237060547,11.919525146484375,1.0071431398391724,0.011151258833706379,0.1443767100572586,0.8609282374382019,2.4282050132751465,0.05095799267292023,40,13.949999809265137
1746519115.6212802,106.7529067993164,9514.25,8.552762031555176,31,0.8839060068130493,0,9817.634483744,199.71005249023438,1.0061757564544678,0.8752936720848083,1.0061757564544678,0.030954182147979736,0.8752936720848083,30,2.3995251655578613,306.4630126953125,0.00020700000459328294,-0.26896390318870544,-0.035494230687618256,500,0.008747078478336334,3.650437831878662,0.8764804601669312,65.26073455810547,2.9929518699645996,NaN,620000.0,0,0.5906098484992981,0.8752936720848083,0.8764804601669312,22.725000381469727,12.514601707458496,1.0061757564544678,0.010310560464859009,0.14695914089679718,0.8764804601669312,2.5644235610961914,0.0025824308395385742,40,14.90999984741211
1746519417.7464364,103.72865295410156,9816.3681640625,7.07386589050293,32,0.8842767477035522,0,10117.865865464,198.29647827148438,1.0067285299301147,0.8902619481086731,1.0067285299301147,-0.030121803283691406,0.8902619481086731,31,-1.478896141052246,302.0252990722656,0.00020399999630171806,-0.29908570647239685,-0.022622253745794296,500,0.007238549645990133,3.109107732772827,0.8911912441253662,66.21961975097656,2.208799123764038,NaN,640000.0,0,0.5909190773963928,0.8902619481086731,0.8911912441253662,14.5,13.38833236694336,1.0067285299301147,0.010484805330634117,0.13221758604049683,0.8911912441253662,2.4583728313446045,-0.014741554856300354,40,17.420000076293945
1746519717.9779012,105.12925720214844,10116.5966796875,6.787823677062988,33,0.8887938857078552,0,10418.644107103,194.9945068359375,1.0065323114395142,0.9046149253845215,1.0065323114395142,0.03204318881034851,0.9046149253845215,32,-0.2860422134399414,300.1239013671875,0.0002010000025620684,-0.26704251766204834,0.005247615277767181,500,0.00822443887591362,3.0532994270324707,0.9052879810333252,66.63914489746094,2.369163990020752,NaN,660000.0,0,0.5935270190238953,0.9046149253845215,0.9052879810333252,18.424999237060547,13.501752853393555,1.0065323114395142,0.010660884901881218,0.13386380672454834,0.9052879810333252,2.5711121559143066,0.0016462206840515137,40,16.600000381469727
1746520018.755904,100.99994659423828,10417.373046875,4.072595596313477,34,0.9024619460105896,0,10719.634414183,199.6699676513672,1.0062335729599,0.9179956316947937,1.0062335729599,-0.027810603380203247,0.9179956316947937,33,-2.7152280807495117,300.6700134277344,0.00019799999427050352,-0.2948531210422516,-0.21840885281562805,500,0.005908255465328693,1.7234083414077759,0.9182843565940857,66.51810455322266,1.140138030052185,NaN,680000.0,0,0.601868212223053,0.9179956316947937,0.9182843565940857,4.050000190734863,12.258427619934082,1.0062335729599,0.00983988493680954,0.1039782166481018,0.9182843565940857,2.386075735092163,-0.029885590076446533,40,6.96999979019165
1746520319.7464702,102.13964080810547,10718.36328125,3.035116672515869,35,0.9003868699073792,0,11014.911969806,198.74147033691406,1.0081779956817627,0.9304372072219849,1.0081779956817627,0.002109140157699585,0.9304372072219849,34,-1.0374789237976074,300.8812255859375,0.00019500000053085387,-0.292743980884552,-0.08785921335220337,500,0.007051167078316212,1.3038287162780762,0.9302449822425842,66.4714126586914,0.7860691547393799,NaN,700000.0,0,0.6009621620178223,0.9304372072219849,0.9302449822425842,3.174999952316284,12.132671356201172,1.0081778764724731,0.010508483275771141,0.0912979394197464,0.9302449822425842,2.329585075378418,-0.012680277228355408,40,5.710000038146973
1746520615.0244935,100.52255249023438,11013.64453125,2.748760223388672,36,0.903409481048584,0,11307.929637291,194.65020751953125,1.0075089931488037,0.9418378472328186,1.0075089931488037,0.021100789308547974,0.9418378472328186,35,-0.28635644912719727,295.1728515625,0.00019200000679120421,-0.27164319157600403,0.12041939795017242,500,0.005861819721758366,1.0228254795074463,0.9412773251533508,67.75691223144531,0.5748427510261536,NaN,720000.0,0,0.6028786301612854,0.9418378472328186,0.9412773251533508,3.549999952316284,11.80192756652832,1.0075089931488037,0.010074252262711525,0.08629729598760605,0.9412773251533508,2.262464761734009,-0.00500064343214035,40,1.559999942779541
1746520908.0417275,103.27725982666016,11306.6611328125,3.165829658508301,37,0.9013363122940063,0,11613.790635727,189.6463623046875,1.0062731504440308,0.9523290395736694,1.0062731504440308,0.01574629545211792,0.9523290395736694,36,0.4170694351196289,292.9237060546875,0.00018899999849963933,-0.2558968961238861,-0.3498295843601227,500,0.007842238061130047,1.332486629486084,0.9516479969024658,68.27716064453125,0.7559182643890381,NaN,740000.0,0,0.6014481782913208,0.9523290395736694,0.9516479969024658,8.149999618530273,11.877250671386719,1.0062731504440308,0.010606499388813972,0.10082290321588516,0.9516479969024658,2.506819486618042,0.014525607228279114,40,2.4100000858306885
1746521213.9027305,107.35130310058594,11612.5283203125,8.099851608276367,38,0.8877094388008118,0,11911.185578574,198.4094696044922,1.0037320852279663,0.9623118042945862,1.0037320852279663,0.08327069878578186,0.9623118042945862,37,4.934021949768066,305.7609558105469,0.00018600000475998968,-0.17262619733810425,0.06301623582839966,500,0.010108070448040962,2.808530807495117,0.9623091220855713,65.41058349609375,1.7729437351226807,NaN,760000.0,0,0.5937296748161316,0.9623118042945862,0.9623091220855713,30.524999618530273,13.312758445739746,1.0037320852279663,0.011011050082743168,0.16223640739917755,0.9623091220855713,2.730043888092041,0.06141350418329239,40,9.34000015258789
1746521511.2979226,102.84700775146484,11909.923828125,3.5628061294555664,39,0.8831232190132141,0,12210.664310775,194.4503173828125,1.006839394569397,0.9718238115310669,1.006839394569397,-0.0811803936958313,0.9718238115310669,38,-4.537045478820801,297.2974548339844,0.0001829999964684248,-0.25380659103393555,0.08193714916706085,500,0.0077721052803099155,1.3347947597503662,0.9723299741744995,67.27268981933594,0.6587900519371033,NaN,780000.0,0,0.5909276008605957,0.9718238115310669,0.9723299741744995,7.75,13.898153305053711,1.006839394569397,0.010223989374935627,0.1267319917678833,0.9723299741744995,2.5419890880584717,-0.03550441563129425,40,9.09000015258789
1746521810.7768555,104.41824340820312,12209.400390625,5.597548007965088,40,0.8528547286987305,0,12516.34607079,194.96258544921875,1.0067452192306519,0.9809057116508484,1.0067452192306519,-0.019825786352157593,0.9809057116508484,39,2.0347418785095215,299.3809509277344,0.00018000000272877514,-0.27363237738609314,0.20028024911880493,500,0.011187601834535599,1.8520046472549438,0.9819180369377136,66.80451965332031,0.9460994005203247,NaN,800000.0,0,0.5735651850700378,0.9809057116508484,0.9819180369377136,11.350000381469727,13.657011985778809,1.0067452192306519,0.011876467615365982,0.12326792627573013,0.9819180369377136,2.6637001037597656,-0.0034640654921531677,40,8.979999542236328
1746522116.4582503,104.73152923583984,12515.0732421875,3.897552728652954,41,0.8231936097145081,0,12818.32099792,200.8481903076172,1.007840871810913,0.9895010590553284,1.007840871810913,0.008216947317123413,0.9895010590553284,40,-1.6999952793121338,305.5798645019531,0.00017699999443721026,-0.2654154300689697,0.15254992246627808,500,0.012692335061728954,1.2079875469207764,0.9910539984703064,65.4493408203125,0.7235814332962036,NaN,820000.0,0,0.557390570640564,0.9895010590553284,0.9910539984703064,9.850000381469727,13.819049835205078,1.0078407526016235,0.011999170295894146,0.13401304185390472,0.9910539984703064,2.7546327114105225,0.010745115578174591,40,6.909999847412109
