Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Value/reward,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Loss/Loss_pi/Delta,Value/Adv,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Train/Entropy,Train/StopIter,Misc/Alpha,Time/Update,Metrics/EpLen,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Misc/FinalStepNorm,Misc/xHx,Value/cost,Loss/Loss_pi,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,_runtime,_step,Time/Rollout,Train/PolicyRatio/Min,Train/KL,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Time/FPS,Safety/EpCostShield,Train/LR,_timestamp,Misc/gradient_norm,Train/PolicyRatio/Std,Safety/shield_violation,Misc/H_inv_g,Loss/Loss_reward_critic,Train/Epoch,Metrics/LagrangeMultiplier,Train/PolicyStd,Time/Total
0.3803851008415222,-26.383583068847656,18.815088272094727,2.5371975898742676,0,1.0028772354125977,0.38616350293159485,260.25,-0.2153804898262024,9.918212917625624e-09,1.0028772354125977,0.3803851008415222,1.606674075126648,10,1.6130694150924683,24.336463928222656,500,1,0.38616350293159485,0,137.0166473388672,0.2974632978439331,0.0076864054426550865,37.51261901855469,-0.5213429927825928,220000.0,0.04537217319011688,107.25440216064453,1672.956465609,11,112.6801528930664,1.0028772354125977,0.00032048835419118404,-1.8972711563110352,0.38616350293159485,145.96766662597656,210.60000610351562,0,1746510028.7253685,0.12517082691192627,0.00203456892631948,41.13086700439453,0.1844082474708557,0.17905890941619873,10,0.3803851008415222,1.2132569551467896,1539.905517578125
0.41523200273513794,5.7220306396484375,20.61241912841797,2.8315846920013428,0,1.001020073890686,0.4202287197113037,193.8000030517578,-0.02478480339050293,-1.831054596834747e-08,1.0010201930999756,0.41523200273513794,1.609566330909729,10,1.4854185581207275,23.45177459716797,500,1,0.4202287197113037,0,131.73707580566406,0.2494501769542694,0.009064247831702232,36.0401611328125,-0.5461277961730957,240000.0,0.06217615306377411,112.97643280029297,1803.587232883,12,108.28528594970703,1.0010201930999756,0.00040136996540240943,-2.2341716289520264,0.4202287197113037,151.81753540039062,202.5,0,1746510160.5694706,0.16911455988883972,0.0007213292410597205,40.37559509277344,0.16793258488178253,0.24123506247997284,11,0.41523200273513794,1.2155851125717163,1671.750244140625
0.4490818381309509,-37.38014221191406,21.305444717407227,3.1452414989471436,0,1.0016556978225708,0.45302703976631165,153.4199981689453,-0.14144128561019897,4.3487546008691425e-08,1.0016558170318604,0.4490818381309509,1.6140497922897339,10,1.4839338064193726,23.00132942199707,500,1,0.45302703976631165,0,130.5362091064453,0.26407626271247864,0.009082396514713764,30.123138427734375,-0.6875690817832947,260000.0,0.06496770679950714,75.5962905883789,1930.924559886,13,107.53485107421875,1.0016558170318604,0.00039537891279906034,-1.2383418083190918,0.45302703976631165,153.21420288085938,139.0,0,1746510291.2003675,0.14364297688007355,0.0011707833036780357,33.59355163574219,0.17795690894126892,0.30620276927948,12,0.4490818381309509,1.2187424898147583,1802.39697265625
0.4815191924571991,-14.241012573242188,22.036340713500977,3.117718458175659,0,1.0021495819091797,0.48406630754470825,110.88999938964844,-0.05558431148529053,1.2969969986897922e-08,1.0021495819091797,0.4815191924571991,1.6289423704147339,10,1.63997483253479,24.663650512695312,500,1,0.48406630754470825,0,127.2337646484375,0.25323230028152466,0.007436268497258425,22.829553604125977,-0.7431533932685852,280000.0,-0.03474673628807068,61.35527801513672,2057.881680216,14,102.5700912475586,1.0021495819091797,0.00037167826667428017,-1.5712504386901855,0.48406630754470825,157.19097900390625,88.5999984741211,0,1746510418.5371358,0.18594174087047577,0.0015199839835986495,25.874126434326172,0.15441229939460754,0.2714560329914093,13,0.4815191924571991,1.2363258600234985,1929.7193603515625
0.5122830867767334,14.079132080078125,21.946252822875977,3.5027008056640625,0,1.0023022890090942,0.5137847661972046,80.87999725341797,0.11646652221679688,2.5939939973795845e-08,1.0023024082183838,0.5122830867767334,1.625990867614746,10,1.4216665029525757,23.457826614379883,500,1,0.5137847661972046,0,126.85645294189453,0.25494682788848877,0.009895415976643562,20.87892723083496,-0.6266868710517883,300000.0,0.0606975257396698,75.43441009521484,2184.029809351,15,103.39859771728516,1.0023024082183838,0.0003565007064025849,-0.5747134685516357,0.5137847661972046,157.6585235595703,103.2750015258789,0,1746510545.4945712,0.1978575587272644,0.0016279922565445304,24.64336585998535,0.17932955920696259,0.3321535587310791,14,0.5122830867767334,1.2337123155593872,2056.6875
0.5413475036621094,-29.964744567871094,20.691675186157227,3.235337018966675,0,1.0025438070297241,0.5416993498802185,66.44999694824219,-0.07477378845214844,-3.051757735406113e-09,1.0025438070297241,0.5413475036621094,1.649487018585205,10,1.5856857299804688,25.099214553833008,500,1,0.5416993498802185,0,126.03022766113281,0.2822413146495819,0.00795417558401823,16.286684036254883,-0.7014606595039368,320000.0,-0.0422443151473999,45.46966552734375,2303.231082333,16,100.93098449707031,1.0025438070297241,0.000307088514091447,-0.6657809019088745,0.5416993498802185,158.6920928955078,59.400001525878906,0,1746510671.6424153,0.14013317227363586,0.001798771321773529,19.057714462280273,0.17799322307109833,0.2899092435836792,15,0.5413475036621094,1.264703392982483,2182.815673828125
0.5686039924621582,-11.656490325927734,18.697128295898438,3.3119421005249023,0,1.002008080482483,0.5675281882286072,48.41999816894531,-0.07972085475921631,3.051757735406113e-09,1.0020081996917725,0.5686039924621582,1.6883058547973633,10,1.8097960948944092,24.561595916748047,500,1,0.5675281882286072,0,119.1067886352539,0.2795504629611969,0.006106185726821423,13.311012268066406,-0.7811815142631531,340000.0,-0.009892553091049194,33.813175201416016,2421.454940645,17,94.545166015625,1.0020081996917725,0.0003428734198678285,-1.8361492156982422,0.5675281882286072,167.9165496826172,29.350000381469727,0,1746510790.844244,0.1302391141653061,0.0014200116274878383,15.555852890014648,0.1544651836156845,0.28001669049263,16,0.5686039924621582,1.3136155605316162,2302.04541015625
0.5937749147415161,-20.44532585144043,15.885812759399414,2.825523614883423,0,1.0040227174758911,0.5911993980407715,22.09000015258789,0.13562238216400146,-1.5258788677030566e-09,1.0040228366851807,0.5937749147415161,1.7067252397537231,10,2.4301204681396484,24.919227600097656,500,1,0.5911993980407715,0,118.11627960205078,0.23595504462718964,0.003386671654880047,8.086607933044434,-0.6455591320991516,360000.0,-0.1361299306154251,13.367849349975586,2538.497703942,18,93.19702911376953,1.0040228366851807,0.0003932486579287797,-0.8493847846984863,0.5911993980407715,169.32467651367188,12.274999618530273,0,1746510909.0679262,0.1239812970161438,0.002844518981873989,9.364618301391602,0.0970960333943367,0.1438867598772049,17,0.5937749147415161,1.3405956029891968,2420.24853515625
0.6168314218521118,4.500131607055664,15.445816993713379,3.29526948928833,0,1.0027904510498047,0.6130560636520386,9.319999694824219,0.003947019577026367,-7.629394338515283e-10,1.0027904510498047,0.6168314218521118,1.6977334022521973,10,2.044982433319092,23.826892852783203,500,1,0.6130560636520386,0,116.93879699707031,0.2819986045360565,0.00478244386613369,8.179889678955078,-0.6416121125221252,380000.0,0.08302150666713715,17.86798095703125,2655.371203467,19,93.11188507080078,1.0027904510498047,0.00032961659599095583,-0.9166703224182129,0.6130560636520386,171.02963256835938,19.5,0,1746511026.1106114,0.09641359746456146,0.0019730906933546066,10.284543991088867,0.1378978192806244,0.22690826654434204,18,0.6168314218521118,1.3274075984954834,2537.298583984375
0.6380073428153992,-0.8790836334228516,15.8446626663208,3.0761427879333496,0,1.0025720596313477,0.6333135962486267,10.670000076293945,0.07312238216400146,4.577636492086867e-09,1.0025720596313477,0.6380073428153992,1.700526237487793,10,2.050679922103882,23.95281410217285,500,1,0.6333135962486267,0,116.77611541748047,0.2779209315776825,0.0047559067606925964,7.272987365722656,-0.5684897303581238,400000.0,0.007169991731643677,16.9888973236084,2771.265086583,20,92.82327270507812,1.0025720596313477,0.0004134430782869458,-0.79985511302948,0.6333135962486267,171.2678985595703,21.424999237060547,0,1746511142.983868,0.08227191120386124,0.0018186646047979593,8.63540267944336,0.13552622497081757,0.23407825827598572,19,0.6380073428153992,1.3298851251602173,2654.177001953125
0.6574327349662781,-8.435234069824219,15.38221549987793,2.917889356613159,0,1.001194953918457,0.6518151164054871,8.0,-0.03243863582611084,1.1444091230217168e-09,1.001194953918457,0.6574327349662781,1.696384310722351,10,2.5901124477386475,25.01712989807129,500,1,0.6518151164054871,0,115.79175567626953,0.2642914354801178,0.002981201047077775,5.505134582519531,-0.6009283661842346,420000.0,-0.0718725323677063,8.55366325378418,2888.839229272,21,90.77460479736328,1.001194953918457,0.00039594582631252706,0.15437239408493042,0.6518151164054871,172.72386169433594,3.8499999046325684,0,1746511258.8780646,0.11164911091327667,0.0008449038141407073,6.439083099365234,0.10203859955072403,0.16220572590827942,20,0.6574327349662781,1.325997233390808,2770.068603515625
0.6752722263336182,0.22855472564697266,17.265396118164062,3.3054914474487305,0,1.0038684606552124,0.6688902974128723,7.900000095367432,0.061490416526794434,2.6702879907247734e-09,1.0038684606552124,0.6752722263336182,1.6902011632919312,10,2.530945301055908,23.792917251586914,500,1,0.6688902974128723,0,117.4705581665039,0.2678156793117523,0.003122217021882534,5.466499328613281,-0.5394379496574402,440000.0,0.04716210067272186,8.782217979431152,3004.804646728,22,93.67759704589844,1.0038684606552124,0.00030994933331385255,-0.6641230583190918,0.6688902974128723,170.25543212890625,12.824999809265137,0,1746511376.4516222,0.09773069620132446,0.0027354429475963116,6.469832897186279,0.10581645369529724,0.20936782658100128,21,0.6752722263336182,1.3180476427078247,2887.642822265625
0.6916863322257996,2.547867774963379,17.92205047607422,3.3018507957458496,0,1.0030755996704102,0.6848307251930237,8.449999809265137,0.0766197144985199,1.1444091896350983e-08,1.0030755996704102,0.6916863322257996,1.70313560962677,10,2.4754862785339355,24.250659942626953,500,1,0.6848307251930237,0,115.88065338134766,0.27979639172554016,0.003263680264353752,4.843401908874512,-0.4628182351589203,460000.0,-0.018772825598716736,11.330085754394531,3119.880341333,23,91.62996673583984,1.0030755996704102,0.0003303252742625773,-0.7111703753471375,0.6848307251930237,172.59136962890625,21.325000762939453,0,1746511492.418355,0.08332682400941849,0.002174721099436283,6.130324840545654,0.11302684247493744,0.19059500098228455,22,0.6916863322257996,1.335650086402893,3003.627685546875
0.7068911790847778,-2.208324432373047,19.9787654876709,3.826775074005127,0,1.0018186569213867,0.6997194290161133,12.520000457763672,0.010744750499725342,-3.051757735406113e-09,1.0018186569213867,0.7068911790847778,1.6954253911972046,10,3.168980360031128,22.941091537475586,500,1,0.6997194290161133,0,115.00113677978516,0.23600466549396515,0.0019915385637432337,4.169792175292969,-0.45207348465919495,480000.0,0.038601845502853394,9.121761322021484,3237.997442364,24,92.06002807617188,1.0018186569213867,0.00039839500095695257,-0.6401058435440063,0.6997194290161133,173.9113311767578,19.875,0,1746511607.4934528,0.1347235143184662,0.0012860408751294017,5.69731330871582,0.07447337359189987,0.22919684648513794,23,0.7068911790847778,1.3281022310256958,3118.696533203125
0.72099769115448,2.8246755599975586,20.71721649169922,3.5634515285491943,0,1.00308358669281,0.7138521671295166,12.390000343322754,0.07480171322822571,-6.103515470812226e-09,1.00308358669281,0.72099769115448,1.6917508840560913,10,2.559607982635498,23.231109619140625,500,1,0.7138521671295166,0,118.01676177978516,0.2400069534778595,0.003052682615816593,4.394888401031494,-0.37727177143096924,500000.0,-0.006942570209503174,11.946436882019043,3357.32451463,25,94.78562927246094,1.00308358669281,0.0003480257873889059,-0.370959997177124,0.7138521671295166,169.4674530029297,30.299999237060547,0,1746511725.6104994,0.08386760205030441,0.002180340699851513,5.840341567993164,0.09376707673072815,0.22225427627563477,24,0.72099769115448,1.3270652294158936,3236.797119140625
0.7342383861541748,2.8850250244140625,21.863418579101562,3.772014856338501,0,1.0005422830581665,0.7274113297462463,18.6299991607666,-0.01357695460319519,1.2207030941624453e-08,1.000542402267456,0.7342383861541748,1.672645092010498,10,1.9095714092254639,23.652427673339844,500,1,0.7274113297462463,0,119.21302032470703,0.24959801137447357,0.005484756547957659,5.0352959632873535,-0.39084872603416443,520000.0,0.06820237636566162,14.831461906433105,3472.91464814,26,95.5605697631836,1.000542402267456,0.0004038272600155324,0.5248706936836243,0.7274113297462463,167.76690673828125,35.95000076293945,0,1746511844.9373395,0.177506223320961,0.00038348010275512934,7.105085372924805,0.13070891797542572,0.2904566526412964,25,0.7342383861541748,1.3035919666290283,3356.114013671875
0.7466400265693665,-5.385398864746094,21.68427276611328,3.9172418117523193,0,1.0026750564575195,0.7400738000869751,15.960000038146973,-0.04063001275062561,-4.00543198608716e-09,1.0026750564575195,0.7466400265693665,1.6534295082092285,10,2.9245169162750244,23.031635284423828,500,1,0.7400738000869751,0,115.47746276855469,0.2760738134384155,0.0023384056985378265,3.168649911880493,-0.43147873878479004,540000.0,-0.03847324848175049,9.446063041687012,3588.252358425,27,92.44580841064453,1.0026750564575195,0.00036921098944731057,0.10392215847969055,0.7400738000869751,173.1939697265625,15.925000190734863,0,1746511960.5274005,0.07881845533847809,0.0018914943793788552,4.552796840667725,0.09439979493618011,0.2519834041595459,26,0.7466400265693665,1.2807801961898804,3471.708251953125
0.7580744028091431,0.8804073333740234,21.23522186279297,4.075789928436279,0,1.0037883520126343,0.7517399191856384,6.269999980926514,-0.023297786712646484,2.6702879907247734e-09,1.0037883520126343,0.7580744028091431,1.6591566801071167,10,2.1176390647888184,23.47801971435547,500,1,0.7517399191856384,0,115.23381042480469,0.279646098613739,0.004459900315850973,3.0190987586975098,-0.4547765254974365,560000.0,0.020470231771469116,10.326470375061035,3703.086224523,28,91.75576782226562,1.0037883520126343,0.0003512330004014075,-0.18355229496955872,0.7517399191856384,173.56016540527344,6.550000190734863,0,1746512075.8652809,0.08057613670825958,0.002678685123100877,3.819373369216919,0.1320555955171585,0.272453635931015,27,0.7580744028091431,1.2890422344207764,3587.054931640625
0.7685920596122742,-4.722141265869141,21.701940536499023,4.097288131713867,0,1.003663420677185,0.7624641060829163,4.559999942779541,0.011717349290847778,-2.2888182460434336e-09,1.003663420677185,0.7685920596122742,1.6809186935424805,10,2.5970029830932617,24.51526641845703,500,1,0.7624641060829163,0,114.69151306152344,0.2612016797065735,0.002965402090921998,2.4659180641174316,-0.44305917620658875,580000.0,-0.03585274517536163,5.6043291091918945,3819.843129771,29,90.17621612548828,1.003663420677185,0.0003486298373900354,-0.59095299243927,0.7624641060829163,174.38082885742188,4.75,0,1746512190.6990256,0.13659831881523132,0.002590401330962777,2.9482827186584473,0.10057812184095383,0.23660089075565338,28,0.7685920596122742,1.3217922449111938,3701.850341796875
0.7781967520713806,-1.789001226425171,21.416030883789062,4.103626728057861,0,1.0028762817382812,0.772297203540802,0.9900000095367432,-0.0007622241973876953,3.051757735406113e-09,1.0028762817382812,0.7781967520713806,1.6920710802078247,10,2.9925174713134766,24.43588638305664,500,1,0.772297203540802,0,116.62540435791016,0.2378993183374405,0.0022333392407745123,1.949647307395935,-0.44382140040397644,600000.0,-0.017754435539245605,3.8153278827667236,3938.694462443,30,92.18949127197266,1.0028762817382812,0.00039570068474859,-0.10780508816242218,0.772297203540802,171.48922729492188,3.075000047683716,0,1746512307.4558446,0.1564835160970688,0.002033838303759694,2.6180641651153564,0.0794980600476265,0.21884645521640778,29,0.7781967520713806,1.3450533151626587,3818.62060546875
0.7870919108390808,5.284497976303101,22.64984703063965,4.227086544036865,0,1.0011240243911743,0.7817760109901428,6.46999979019165,0.12056872248649597,-3.051757735406113e-09,1.0011241436004639,0.7870919108390808,1.689235806465149,10,2.327691078186035,23.628402709960938,500,1,0.7817760109901428,0,118.75616455078125,0.2463509887456894,0.003691289108246565,2.518826484680176,-0.32325267791748047,620000.0,0.06602583825588226,9.099825859069824,4058.254188966,31,95.12773895263672,1.0011241436004639,0.00036182295298203826,-0.6174426674842834,0.7817760109901428,168.4123077392578,25.549999237060547,0,1746512426.3080738,0.10236065834760666,0.0007947771809995174,3.9904110431671143,0.10583491623401642,0.28487229347229004,30,0.7870919108390808,1.347793698310852,3937.50732421875
0.7955459952354431,3.519824981689453,25.265546798706055,4.749084949493408,0,1.0014489889144897,0.791182816028595,15.520000457763672,0.06322422623634338,7.629394005448376e-09,1.0014489889144897,0.7955459952354431,1.686033844947815,10,2.3286709785461426,23.844934463500977,500,1,0.791182816028595,0,119.45475769042969,0.24288472533226013,0.003688184078782797,3.2814996242523193,-0.2600284516811371,640000.0,0.04759949445724487,12.619650840759277,4172.92314613,32,95.60979461669922,1.0014489889144897,0.0003798840625677258,0.6093696355819702,0.791182816028595,167.4274139404297,37.54999923706055,0,1746512545.866943,0.11651080846786499,0.0010245618177577853,4.746126174926758,0.10430186986923218,0.3324717879295349,31,0.7955459952354431,1.3455147743225098,4057.040283203125
0.8035610914230347,-7.281892776489258,23.530044555664062,4.245042324066162,0,1.002881407737732,0.7998905777931213,13.729999542236328,-0.1491324007511139,-4.1961669694501325e-09,1.002881407737732,0.8035610914230347,1.685302734375,10,2.289907217025757,22.779773712158203,500,1,0.7998905777931213,0,114.32515716552734,0.29055994749069214,0.003814108669757843,1.75015389919281,-0.409160852432251,660000.0,-0.13862070441246033,5.3377580642700195,4291.051926267,33,91.54536437988281,1.002881407737732,0.00037211403832770884,0.25724977254867554,0.7998905777931213,174.9396209716797,6.625,0,1746512660.5360966,0.09161705523729324,0.0020374348387122154,2.373823404312134,0.1268872171640396,0.19385108351707458,32,0.8035610914230347,1.3472093343734741,4171.486328125
0.8110493421554565,5.515531539916992,22.948169708251953,4.799343585968018,0,1.0023053884506226,0.8082189559936523,8.100000381469727,0.041442036628723145,7.629394338515283e-10,1.0023053884506226,0.8110493421554565,1.6824833154678345,10,3.0098111629486084,23.962671279907227,500,1,0.8082189559936523,0,118.01890563964844,0.2913733422756195,0.002207747893407941,2.0885651111602783,-0.36771881580352783,680000.0,0.08313000202178955,10.853289604187012,4409.552245699,34,94.05621337890625,1.0023053884506226,0.00032951877801679075,0.10978221148252487,0.8082189559936523,169.46437072753906,18.774999618530273,0,1746512778.6650524,0.08120246231555939,0.0016301276627928019,3.6826956272125244,0.09680785983800888,0.27698108553886414,33,0.8110493421554565,1.3441495895385742,4289.85009765625
0.8181107640266418,-1.4757328033447266,24.261070251464844,4.934666633605957,0,1.0019803047180176,0.8163439631462097,10.300000190734863,0.05903029441833496,7.629394338515283e-10,1.0019803047180176,0.8181107640266418,1.6691659688949585,10,3.017695426940918,23.10004234313965,500,1,0.8163439631462097,0,118.39392852783203,0.25751572847366333,0.0021962267346680164,1.9462456703186035,-0.30868852138519287,700000.0,0.0034047365188598633,9.377556800842285,4525.770984996,35,95.29386138916016,1.0019803047180176,0.00039770425064489245,0.8663547039031982,0.8163439631462097,168.92758178710938,25.274999618530273,0,1746512897.16527,0.054283369332551956,0.0014002867974340916,3.616204023361206,0.08533522486686707,0.280385822057724,34,0.8181107640266418,1.3313121795654297,4408.34765625
